"plh0206i01","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2014","66 and older","West Germany","","","",""
"6 on scale 1-7","2014","66 and older","East Germany","","","",""
"7 Strongly agree","2014","16-34 y.","West Germany","","","",""
"7 Strongly agree","2014","16-34 y.","East Germany","","","",""
"7 Strongly agree","2014","35-65 y.","West Germany","","","",""
"7 Strongly agree","2014","35-65 y.","East Germany","","","",""
"7 Strongly agree","2014","66 and older","West Germany","","","",""
"7 Strongly agree","2014","66 and older","East Germany","","","",""
"1 Strongly disagree","2015","16-34 y.","West Germany","12","","",""
"1 Strongly disagree","2015","16-34 y.","East Germany","10","","",""
"1 Strongly disagree","2015","35-65 y.","West Germany","46","0.0040730090845935","0.00293809563817792","0.00520792253100908"
"1 Strongly disagree","2015","35-65 y.","East Germany","10","","",""
"1 Strongly disagree","2015","66 and older","West Germany","12","","",""
"1 Strongly disagree","2015","66 and older","East Germany","5","","",""
"2 on scale 1-7 ","2015","16-34 y.","West Germany","20","","",""
"2 on scale 1-7 ","2015","16-34 y.","East Germany","4","","",""
"2 on scale 1-7 ","2015","35-65 y.","West Germany","70","0.00529276205932045","0.00399981683863014","0.00658570728001076"
"2 on scale 1-7 ","2015","35-65 y.","East Germany","14","","",""
"2 on scale 1-7 ","2015","66 and older","West Germany","16","","",""
"2 on scale 1-7 ","2015","66 and older","East Germany","4","","",""
"3 on scale 1-7 ","2015","16-34 y.","West Germany","32","0.00426628633833127","0.00254642590579851","0.00598614677086403"
"3 on scale 1-7 ","2015","16-34 y.","East Germany","11","","",""
"3 on scale 1-7 ","2015","35-65 y.","West Germany","113","0.00839691516259985","0.00677091674653683","0.0100229135786629"
"3 on scale 1-7 ","2015","35-65 y.","East Germany","24","","",""
"3 on scale 1-7 ","2015","66 and older","West Germany","25","","",""
"3 on scale 1-7 ","2015","66 and older","East Germany","7","","",""
"4 on scale 1-7","2015","16-34 y.","West Germany","166","0.0290596012815565","0.0246272138942966","0.0334919886688164"
"4 on scale 1-7","2015","16-34 y.","East Germany","37","0.0179099645143028","0.0101976995774924","0.0256222294511131"
"4 on scale 1-7","2015","35-65 y.","West Germany","367","0.0267613341372985","0.0238855594375794","0.0296371088370176"
"4 on scale 1-7","2015","35-65 y.","East Germany","86","0.0235831278373399","0.018209186357183","0.0289570693174968"
"4 on scale 1-7","2015","66 and older","West Germany","118","0.0297738051011836","0.0243047184448192","0.035242891757548"
"4 on scale 1-7","2015","66 and older","East Germany","37","0.0322475636505628","0.0224110085549713","0.0420841187461542"
"5 on scale 1-7","2015","16-34 y.","West Germany","403","0.082802495648436","0.0755305647309762","0.0900744265658959"
"5 on scale 1-7","2015","16-34 y.","East Germany","89","0.0845623506168254","0.0683829721694184","0.100741729064232"
"5 on scale 1-7","2015","35-65 y.","West Germany","931","0.0781344787287781","0.0733520726842854","0.0829168847732709"
"5 on scale 1-7","2015","35-65 y.","East Germany","268","0.0921984142550188","0.0819529465922166","0.102443881917821"
"5 on scale 1-7","2015","66 and older","West Germany","338","0.0918297827768147","0.082537197774387","0.101122367779242"
"5 on scale 1-7","2015","66 and older","East Germany","136","0.0977613284232212","0.0812243292801906","0.114298327566252"
"6 on scale 1-7","2015","16-34 y.","West Germany","1388","0.268509872406554","0.25681539113495","0.280204353678158"
"6 on scale 1-7","2015","16-34 y.","East Germany","328","0.29449430146067","0.267988091359081","0.32100051156226"
"6 on scale 1-7","2015","35-65 y.","West Germany","3264","0.280704953452131","0.272697952614657","0.288711954289604"
"6 on scale 1-7","2015","35-65 y.","East Germany","853","0.294955989622193","0.278806406497342","0.311105572747044"
"6 on scale 1-7","2015","66 and older","West Germany","1066","0.273279038092491","0.258939071483056","0.287619004701925"
"6 on scale 1-7","2015","66 and older","East Germany","376","0.289723506264606","0.264464397374516","0.314982615154695"
"7 Strongly agree","2015","16-34 y.","West Germany","3496","0.607485237876717","0.594599999396706","0.620370476356728"
"7 Strongly agree","2015","16-34 y.","East Germany","657","0.588466579200702","0.559849692640452","0.617083465760952"
"7 Strongly agree","2015","35-65 y.","West Germany","7307","0.596636547375279","0.587894875513965","0.605378219236593"
"7 Strongly agree","2015","35-65 y.","East Germany","1808","0.571663195364595","0.554139027479995","0.589187363249194"
"7 Strongly agree","2015","66 and older","West Germany","2135","0.588672384193753","0.572838338216376","0.60450643017113"
"7 Strongly agree","2015","66 and older","East Germany","674","0.565875044912002","0.538276887684042","0.593473202139961"
"1 Strongly disagree","2016","16-34 y.","West Germany","15","","",""
"1 Strongly disagree","2016","16-34 y.","East Germany","5","","",""
"1 Strongly disagree","2016","35-65 y.","West Germany","8","","",""
"1 Strongly disagree","2016","35-65 y.","East Germany","2","","",""
"1 Strongly disagree","2016","66 and older","West Germany","","","",""
"1 Strongly disagree","2016","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2016","16-34 y.","West Germany","5","","",""
"2 on scale 1-7 ","2016","16-34 y.","East Germany","1","","",""
"2 on scale 1-7 ","2016","35-65 y.","West Germany","4","","",""
"2 on scale 1-7 ","2016","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2016","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2016","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2016","16-34 y.","West Germany","14","","",""
"3 on scale 1-7 ","2016","16-34 y.","East Germany","2","","",""
"3 on scale 1-7 ","2016","35-65 y.","West Germany","4","","",""
"3 on scale 1-7 ","2016","35-65 y.","East Germany","3","","",""
"3 on scale 1-7 ","2016","66 and older","West Germany","1","","",""
"3 on scale 1-7 ","2016","66 and older","East Germany","","","",""
"4 on scale 1-7","2016","16-34 y.","West Germany","29","","",""
"4 on scale 1-7","2016","16-34 y.","East Germany","8","","",""
"4 on scale 1-7","2016","35-65 y.","West Germany","8","","",""
"4 on scale 1-7","2016","35-65 y.","East Germany","8","","",""
"4 on scale 1-7","2016","66 and older","West Germany","1","","",""
"4 on scale 1-7","2016","66 and older","East Germany","","","",""
"5 on scale 1-7","2016","16-34 y.","West Germany","52","0.0604844461414889","0.0502791339897093","0.0706897582932684"
"5 on scale 1-7","2016","16-34 y.","East Germany","10","","",""
"5 on scale 1-7","2016","35-65 y.","West Germany","31","0.0506029044014262","0.0396379817443356","0.0615678270585169"
"5 on scale 1-7","2016","35-65 y.","East Germany","3","","",""
"5 on scale 1-7","2016","66 and older","West Germany","3","","",""
"5 on scale 1-7","2016","66 and older","East Germany","","","",""
"6 on scale 1-7","2016","16-34 y.","West Germany","130","0.125846729221994","0.111647420176657","0.140046038267331"
"6 on scale 1-7","2016","16-34 y.","East Germany","17","","",""
"6 on scale 1-7","2016","35-65 y.","West Germany","67","0.160569414960922","0.142203282676232","0.178935547245611"
"6 on scale 1-7","2016","35-65 y.","East Germany","9","","",""
"6 on scale 1-7","2016","66 and older","West Germany","1","","",""
"6 on scale 1-7","2016","66 and older","East Germany","","","",""
"7 Strongly agree","2016","16-34 y.","West Germany","1851","0.745431430719528","0.726782295708953","0.764080565730104"
"7 Strongly agree","2016","16-34 y.","East Germany","379","0.862417160305102","0.829552231577987","0.895282089032218"
"7 Strongly agree","2016","35-65 y.","West Germany","1413","0.770496578794657","0.749460061562341","0.791533096026974"
"7 Strongly agree","2016","35-65 y.","East Germany","293","0.894337161375133","0.860550420085218","0.928123902665049"
"7 Strongly agree","2016","66 and older","West Germany","21","","",""
"7 Strongly agree","2016","66 and older","East Germany","1","","",""
"1 Strongly disagree","2017","16-34 y.","West Germany","6","","",""
"1 Strongly disagree","2017","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2017","35-65 y.","West Germany","3","","",""
"1 Strongly disagree","2017","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2017","66 and older","West Germany","","","",""
"1 Strongly disagree","2017","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2017","16-34 y.","West Germany","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2017","35-65 y.","West Germany","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2017","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2017","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2017","16-34 y.","West Germany","4","","",""
"3 on scale 1-7 ","2017","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2017","35-65 y.","West Germany","1","","",""
"3 on scale 1-7 ","2017","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2017","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2017","66 and older","East Germany","","","",""
"4 on scale 1-7","2017","16-34 y.","West Germany","15","","",""
"4 on scale 1-7","2017","16-34 y.","East Germany","2","","",""
"4 on scale 1-7","2017","35-65 y.","West Germany","6","","",""
"4 on scale 1-7","2017","35-65 y.","East Germany","1","","",""
"4 on scale 1-7","2017","66 and older","West Germany","2","","",""
"4 on scale 1-7","2017","66 and older","East Germany","","","",""
"5 on scale 1-7","2017","16-34 y.","West Germany","42","0.0327871139044871","0.0242868592327686","0.0412873685762055"
"5 on scale 1-7","2017","16-34 y.","East Germany","5","","",""
"5 on scale 1-7","2017","35-65 y.","West Germany","22","","",""
"5 on scale 1-7","2017","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2017","66 and older","West Germany","","","",""
"5 on scale 1-7","2017","66 and older","East Germany","","","",""
"6 on scale 1-7","2017","16-34 y.","West Germany","135","0.0810409631836125","0.0680147050725787","0.0940672212946463"
"6 on scale 1-7","2017","16-34 y.","East Germany","14","","",""
"6 on scale 1-7","2017","35-65 y.","West Germany","70","0.0909838199610513","0.0721322631257782","0.109835376796324"
"6 on scale 1-7","2017","35-65 y.","East Germany","3","","",""
"6 on scale 1-7","2017","66 and older","West Germany","3","","",""
"6 on scale 1-7","2017","66 and older","East Germany","","","",""
"7 Strongly agree","2017","16-34 y.","West Germany","1483","0.868014287972368","0.851857828234333","0.884170747710403"
"7 Strongly agree","2017","16-34 y.","East Germany","162","0.917762047748502","0.877958320905766","0.957565774591239"
"7 Strongly agree","2017","35-65 y.","West Germany","791","0.868483464145992","0.84632955914313","0.890637369148854"
"7 Strongly agree","2017","35-65 y.","East Germany","74","0.904907049596415","0.839807656979462","0.970006442213367"
"7 Strongly agree","2017","66 and older","West Germany","28","","",""
"7 Strongly agree","2017","66 and older","East Germany","4","","",""
"1 Strongly disagree","2018","16-34 y.","West Germany","1","","",""
"1 Strongly disagree","2018","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2018","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2018","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2018","66 and older","West Germany","","","",""
"1 Strongly disagree","2018","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2018","16-34 y.","West Germany","1","","",""
"2 on scale 1-7 ","2018","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2018","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2018","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2018","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2018","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2018","16-34 y.","West Germany","1","","",""
"3 on scale 1-7 ","2018","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2018","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2018","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2018","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2018","66 and older","East Germany","","","",""
"4 on scale 1-7","2018","16-34 y.","West Germany","1","","",""
"4 on scale 1-7","2018","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2018","35-65 y.","West Germany","","","",""
"4 on scale 1-7","2018","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2018","66 and older","West Germany","","","",""
"4 on scale 1-7","2018","66 and older","East Germany","","","",""
"5 on scale 1-7","2018","16-34 y.","West Germany","8","","",""
"5 on scale 1-7","2018","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2018","35-65 y.","West Germany","4","","",""
"5 on scale 1-7","2018","35-65 y.","East Germany","1","","",""
"5 on scale 1-7","2018","66 and older","West Germany","","","",""
"5 on scale 1-7","2018","66 and older","East Germany","","","",""
"6 on scale 1-7","2018","16-34 y.","West Germany","14","","",""
"6 on scale 1-7","2018","16-34 y.","East Germany","4","","",""
"6 on scale 1-7","2018","35-65 y.","West Germany","19","","",""
"6 on scale 1-7","2018","35-65 y.","East Germany","2","","",""
"6 on scale 1-7","2018","66 and older","West Germany","","","",""
"6 on scale 1-7","2018","66 and older","East Germany","","","",""
"7 Strongly agree","2018","16-34 y.","West Germany","198","0.906364871429329","0.868214829473937","0.944514913384721"
"7 Strongly agree","2018","16-34 y.","East Germany","28","","",""
"7 Strongly agree","2018","35-65 y.","West Germany","123","0.833223947351097","0.772756813979617","0.893691080722577"
"7 Strongly agree","2018","35-65 y.","East Germany","14","","",""
"7 Strongly agree","2018","66 and older","West Germany","4","","",""
"7 Strongly agree","2018","66 and older","East Germany","","","",""
"1 Strongly disagree","2019","16-34 y.","West Germany","1","","",""
"1 Strongly disagree","2019","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2019","35-65 y.","West Germany","","","",""
"1 Strongly disagree","2019","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2019","66 and older","West Germany","","","",""
"1 Strongly disagree","2019","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2019","16-34 y.","West Germany","1","","",""
"2 on scale 1-7 ","2019","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2019","35-65 y.","West Germany","","","",""
"2 on scale 1-7 ","2019","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2019","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2019","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2019","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2019","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2019","35-65 y.","West Germany","","","",""
"3 on scale 1-7 ","2019","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2019","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2019","66 and older","East Germany","","","",""
"4 on scale 1-7","2019","16-34 y.","West Germany","2","","",""
"4 on scale 1-7","2019","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2019","35-65 y.","West Germany","3","","",""
"4 on scale 1-7","2019","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2019","66 and older","West Germany","","","",""
"4 on scale 1-7","2019","66 and older","East Germany","","","",""
"5 on scale 1-7","2019","16-34 y.","West Germany","4","","",""
"5 on scale 1-7","2019","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2019","35-65 y.","West Germany","7","","",""
"5 on scale 1-7","2019","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2019","66 and older","West Germany","","","",""
"5 on scale 1-7","2019","66 and older","East Germany","","","",""
"6 on scale 1-7","2019","16-34 y.","West Germany","15","","",""
"6 on scale 1-7","2019","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2019","35-65 y.","West Germany","16","","",""
"6 on scale 1-7","2019","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2019","66 and older","West Germany","1","","",""
"6 on scale 1-7","2019","66 and older","East Germany","","","",""
"7 Strongly agree","2019","16-34 y.","West Germany","113","0.863265253007389","0.805523467006804","0.921007039007975"
"7 Strongly agree","2019","16-34 y.","East Germany","11","","",""
"7 Strongly agree","2019","35-65 y.","West Germany","88","0.808521838985044","0.736294574501406","0.880749103468682"
"7 Strongly agree","2019","35-65 y.","East Germany","12","","",""
"7 Strongly agree","2019","66 and older","West Germany","5","","",""
"7 Strongly agree","2019","66 and older","East Germany","","","",""
