"plh0206i01","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2008","no migration background","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","direct migration background","(0) in school","","","",""
"7 Strongly agree","2008","direct migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","direct migration background","(1b) general elementary school","","","",""
"7 Strongly agree","2008","direct migration background","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","direct migration background","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","direct migration background","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","direct migration background","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","direct migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","direct migration background","(3b) higher tertiary education","","","",""
"7 Strongly agree","2008","indirect migration background","(0) in school","","","",""
"7 Strongly agree","2008","indirect migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2008","indirect migration background","(1b) general elementary school","","","",""
"7 Strongly agree","2008","indirect migration background","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2008","indirect migration background","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2008","indirect migration background","(2a) intermediate vocational","","","",""
"7 Strongly agree","2008","indirect migration background","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2008","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2008","indirect migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2008","indirect migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","no migration background","(0) in school","","","",""
"1 Strongly disagree","2009","no migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","no migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","no migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","no migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","no migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","no migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","no migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","direct migration background","(0) in school","","","",""
"1 Strongly disagree","2009","direct migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","direct migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","direct migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","direct migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","direct migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","direct migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","direct migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2009","indirect migration background","(0) in school","","","",""
"1 Strongly disagree","2009","indirect migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2009","indirect migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2009","indirect migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2009","indirect migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2009","indirect migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","no migration background","(0) in school","","","",""
"2 on scale 1-7 ","2009","no migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","no migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","no migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2009","no migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","no migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","no migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","no migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","direct migration background","(0) in school","","","",""
"2 on scale 1-7 ","2009","direct migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","direct migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","direct migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2009","direct migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","direct migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","direct migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","direct migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(0) in school","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2009","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","no migration background","(0) in school","","","",""
"3 on scale 1-7 ","2009","no migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","no migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2009","no migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2009","no migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","no migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","no migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2009","no migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","direct migration background","(0) in school","","","",""
"3 on scale 1-7 ","2009","direct migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","direct migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2009","direct migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2009","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","direct migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","direct migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2009","direct migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(0) in school","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2009","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2009","no migration background","(0) in school","","","",""
"4 on scale 1-7","2009","no migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","no migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2009","no migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2009","no migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","no migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2009","no migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2009","no migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2009","direct migration background","(0) in school","","","",""
"4 on scale 1-7","2009","direct migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","direct migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2009","direct migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2009","direct migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","direct migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2009","direct migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2009","direct migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2009","indirect migration background","(0) in school","","","",""
"4 on scale 1-7","2009","indirect migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2009","indirect migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2009","indirect migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2009","indirect migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2009","indirect migration background","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2009","no migration background","(0) in school","","","",""
"5 on scale 1-7","2009","no migration background","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","no migration background","(1b) general elementary school","","","",""
"5 on scale 1-7","2009","no migration background","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2009","no migration background","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2009","no migration background","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2009","no migration background","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2009","no migration background","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2009","direct migration background","(0) in school","","","",""
"5 on scale 1-7","2009","direct migration background","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","direct migration background","(1b) general elementary school","","","",""
"5 on scale 1-7","2009","direct migration background","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2009","direct migration background","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2009","direct migration background","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2009","direct migration background","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2009","direct migration background","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2009","indirect migration background","(0) in school","","","",""
"5 on scale 1-7","2009","indirect migration background","(1a) inadequately completed","","","",""
"5 on scale 1-7","2009","indirect migration background","(1b) general elementary school","","","",""
"5 on scale 1-7","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"5 on scale 1-7","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2009","indirect migration background","(2a) intermediate vocational","","","",""
"5 on scale 1-7","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"5 on scale 1-7","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"5 on scale 1-7","2009","indirect migration background","(3a) lower tertiary education","","","",""
"5 on scale 1-7","2009","indirect migration background","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2009","no migration background","(0) in school","","","",""
"6 on scale 1-7","2009","no migration background","(1a) inadequately completed","","","",""
"6 on scale 1-7","2009","no migration background","(1b) general elementary school","","","",""
"6 on scale 1-7","2009","no migration background","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2009","no migration background","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2009","no migration background","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2009","no migration background","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2009","no migration background","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2009","direct migration background","(0) in school","","","",""
"6 on scale 1-7","2009","direct migration background","(1a) inadequately completed","","","",""
"6 on scale 1-7","2009","direct migration background","(1b) general elementary school","","","",""
"6 on scale 1-7","2009","direct migration background","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2009","direct migration background","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2009","direct migration background","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2009","direct migration background","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2009","direct migration background","(3b) higher tertiary education","","","",""
"6 on scale 1-7","2009","indirect migration background","(0) in school","","","",""
"6 on scale 1-7","2009","indirect migration background","(1a) inadequately completed","","","",""
"6 on scale 1-7","2009","indirect migration background","(1b) general elementary school","","","",""
"6 on scale 1-7","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"6 on scale 1-7","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"6 on scale 1-7","2009","indirect migration background","(2a) intermediate vocational","","","",""
"6 on scale 1-7","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"6 on scale 1-7","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"6 on scale 1-7","2009","indirect migration background","(3a) lower tertiary education","","","",""
"6 on scale 1-7","2009","indirect migration background","(3b) higher tertiary education","","","",""
"7 Strongly agree","2009","no migration background","(0) in school","","","",""
"7 Strongly agree","2009","no migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2009","no migration background","(1b) general elementary school","","","",""
"7 Strongly agree","2009","no migration background","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2009","no migration background","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2009","no migration background","(2a) intermediate vocational","","","",""
"7 Strongly agree","2009","no migration background","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2009","no migration background","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2009","no migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2009","no migration background","(3b) higher tertiary education","","","",""
"7 Strongly agree","2009","direct migration background","(0) in school","","","",""
"7 Strongly agree","2009","direct migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2009","direct migration background","(1b) general elementary school","","","",""
"7 Strongly agree","2009","direct migration background","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2009","direct migration background","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2009","direct migration background","(2a) intermediate vocational","","","",""
"7 Strongly agree","2009","direct migration background","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2009","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2009","direct migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2009","direct migration background","(3b) higher tertiary education","","","",""
"7 Strongly agree","2009","indirect migration background","(0) in school","","","",""
"7 Strongly agree","2009","indirect migration background","(1a) inadequately completed","","","",""
"7 Strongly agree","2009","indirect migration background","(1b) general elementary school","","","",""
"7 Strongly agree","2009","indirect migration background","(1c) basic vocational qualification","","","",""
"7 Strongly agree","2009","indirect migration background","(2b) intermediate general qualification","","","",""
"7 Strongly agree","2009","indirect migration background","(2a) intermediate vocational","","","",""
"7 Strongly agree","2009","indirect migration background","(2c_gen) general maturity certificate","","","",""
"7 Strongly agree","2009","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"7 Strongly agree","2009","indirect migration background","(3a) lower tertiary education","","","",""
"7 Strongly agree","2009","indirect migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2010","no migration background","(0) in school","","","",""
"1 Strongly disagree","2010","no migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2010","no migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2010","no migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2010","no migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2010","no migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2010","no migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2010","no migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2010","direct migration background","(0) in school","","","",""
"1 Strongly disagree","2010","direct migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2010","direct migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2010","direct migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2010","direct migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2010","direct migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2010","direct migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2010","direct migration background","(3b) higher tertiary education","","","",""
"1 Strongly disagree","2010","indirect migration background","(0) in school","","","",""
"1 Strongly disagree","2010","indirect migration background","(1a) inadequately completed","","","",""
"1 Strongly disagree","2010","indirect migration background","(1b) general elementary school","","","",""
"1 Strongly disagree","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"1 Strongly disagree","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"1 Strongly disagree","2010","indirect migration background","(2a) intermediate vocational","","","",""
"1 Strongly disagree","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"1 Strongly disagree","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"1 Strongly disagree","2010","indirect migration background","(3a) lower tertiary education","","","",""
"1 Strongly disagree","2010","indirect migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2010","no migration background","(0) in school","","","",""
"2 on scale 1-7 ","2010","no migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2010","no migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2010","no migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2010","no migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2010","no migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2010","no migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2010","no migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2010","direct migration background","(0) in school","","","",""
"2 on scale 1-7 ","2010","direct migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2010","direct migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2010","direct migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2010","direct migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2010","direct migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2010","direct migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2010","direct migration background","(3b) higher tertiary education","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(0) in school","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(1b) general elementary school","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(2a) intermediate vocational","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(3a) lower tertiary education","","","",""
"2 on scale 1-7 ","2010","indirect migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2010","no migration background","(0) in school","","","",""
"3 on scale 1-7 ","2010","no migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","no migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2010","no migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2010","no migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","no migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2010","no migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2010","no migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2010","direct migration background","(0) in school","","","",""
"3 on scale 1-7 ","2010","direct migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","direct migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2010","direct migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2010","direct migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","direct migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2010","direct migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2010","direct migration background","(3b) higher tertiary education","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(0) in school","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(1a) inadequately completed","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(1b) general elementary school","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(2a) intermediate vocational","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(3a) lower tertiary education","","","",""
"3 on scale 1-7 ","2010","indirect migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2010","no migration background","(0) in school","","","",""
"4 on scale 1-7","2010","no migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2010","no migration background","(1b) general elementary school","37","0.0455265182018455","0.0317459283975561","0.059307108006135"
"4 on scale 1-7","2010","no migration background","(1c) basic vocational qualification","133","0.0361089030092383","0.0302280774402172","0.0419897285782593"
"4 on scale 1-7","2010","no migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2010","no migration background","(2a) intermediate vocational","99","0.0227911387759542","0.018088675233951","0.0274936023179575"
"4 on scale 1-7","2010","no migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2010","no migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2010","no migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2010","no migration background","(3b) higher tertiary education","39","0.0219552485653754","0.0156196052329864","0.0282908918977643"
"4 on scale 1-7","2010","direct migration background","(0) in school","","","",""
"4 on scale 1-7","2010","direct migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2010","direct migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2010","direct migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2010","direct migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2010","direct migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2010","direct migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2010","direct migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2010","direct migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2010","direct migration background","(3b) higher tertiary education","","","",""
"4 on scale 1-7","2010","indirect migration background","(0) in school","","","",""
"4 on scale 1-7","2010","indirect migration background","(1a) inadequately completed","","","",""
"4 on scale 1-7","2010","indirect migration background","(1b) general elementary school","","","",""
"4 on scale 1-7","2010","indirect migration background","(1c) basic vocational qualification","","","",""
"4 on scale 1-7","2010","indirect migration background","(2b) intermediate general qualification","","","",""
"4 on scale 1-7","2010","indirect migration background","(2a) intermediate vocational","","","",""
"4 on scale 1-7","2010","indirect migration background","(2c_gen) general maturity certificate","","","",""
"4 on scale 1-7","2010","indirect migration background","(2c_voc) vocational maturity certificate","","","",""
"4 on scale 1-7","2010","indirect migration background","(3a) lower tertiary education","","","",""
"4 on scale 1-7","2010","indirect migration background","(3b) higher tertiary education","","","",""
"5 on scale 1-7","2010","no migration background","(0) in school","","","",""
"5 on scale 1-7","2010","no migration background","(1a) inadequately completed","","","",""
"5 on scale 1-7","2010","no migration background","(1b) general elementary school","105","0.126775804391363","0.104780259694924","0.148771349087801"
"5 on scale 1-7","2010","no migration background","(1c) basic vocational qualification","409","0.104614441514896","0.0949668694938137","0.114262013535977"
"5 on scale 1-7","2010","no migration background","(2b) intermediate general qualification","","","",""
"5 on scale 1-7","2010","no migration background","(2a) intermediate vocational","338","0.0807582493433228","0.0721729183235439","0.0893435803631016"
"5 on scale 1-7","2010","no migration background","(2c_gen) general maturity certificate","45","0.0808140699012267","0.0572978012098581","0.104330338592595"
"5 on scale 1-7","2010","no migration background","(2c_voc) vocational maturity certificate","77","0.0902792046713696","0.0728870311299534","0.107671378212786"
"5 on scale 1-7","2010","no migration background","(3a) lower tertiary education","96","0.0633932579356657","0.0507061293464372","0.0760803865248943"
"5 on scale 1-7","2010","no migration background","(3b) higher tertiary education","155","0.0728757156409974","0.0616373651432689","0.0841140661387259"
"5 on scale 1-7","2010","direct migration background","(0) in school","","","",""
"5 on scale 1-7","2010","direct migration background","(1a) inadequately completed","","","",""
