"plh0206i01","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","Other degree","East Germany","3","","",""
"5 on scale 1-7","2010","no degree/no degree yet","West Germany","34","0.108528863885669","0.0768778659438186","0.140179861827519"
"5 on scale 1-7","2010","no degree/no degree yet","East Germany","6","","",""
"6 on scale 1-7","2010","lower secondary degree","West Germany","1041","0.227355901263344","0.214838807175472","0.239872995351216"
"6 on scale 1-7","2010","lower secondary degree","East Germany","268","0.239534418670118","0.213865381612253","0.265203455727983"
"6 on scale 1-7","2010","secondary school degree","West Germany","850","0.260374548655479","0.245148406588609","0.275600690722349"
"6 on scale 1-7","2010","secondary school degree","East Germany","515","0.29036993179863","0.269740681527632","0.310999182069628"
"6 on scale 1-7","2010","college entrance qualification","West Germany","1116","0.311490071826764","0.296453940339842","0.326526203313685"
"6 on scale 1-7","2010","college entrance qualification","East Germany","318","0.275602341071286","0.248195108180707","0.303009573961865"
"6 on scale 1-7","2010","Other degree","West Germany","183","0.291489157913625","0.257307143189181","0.32567117263807"
"6 on scale 1-7","2010","Other degree","East Germany","9","","",""
"6 on scale 1-7","2010","no degree/no degree yet","West Germany","122","0.289555484220763","0.243403315169313","0.335707653272213"
"6 on scale 1-7","2010","no degree/no degree yet","East Germany","13","","",""
"7 Strongly agree","2010","lower secondary degree","West Germany","2627","0.616955102208191","0.602436918879676","0.631473285536706"
"7 Strongly agree","2010","lower secondary degree","East Germany","593","0.580901816050668","0.5512265180253","0.610577114076036"
"7 Strongly agree","2010","secondary school degree","West Germany","1984","0.621730634193341","0.604904420199975","0.638556848186707"
"7 Strongly agree","2010","secondary school degree","East Germany","1094","0.591876644412032","0.569540770734127","0.614212518089937"
"7 Strongly agree","2010","college entrance qualification","West Germany","2161","0.579406287054646","0.563378192462446","0.595434381646846"
"7 Strongly agree","2010","college entrance qualification","East Germany","597","0.624346631800411","0.594640797779041","0.654052465821781"
"7 Strongly agree","2010","Other degree","West Germany","381","0.564786672513519","0.52749545893348","0.602077886093557"
"7 Strongly agree","2010","Other degree","East Germany","25","","",""
"7 Strongly agree","2010","no degree/no degree yet","West Germany","195","0.567030686751835","0.516611832067848","0.617449541435822"
"7 Strongly agree","2010","no degree/no degree yet","East Germany","24","","",""
"1 Strongly disagree","2011","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2011","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2011","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2011","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2011","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2011","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2011","Other degree","West Germany","","","",""
"1 Strongly disagree","2011","Other degree","East Germany","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2011","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2011","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2011","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2011","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2011","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2011","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2011","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2011","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2011","Other degree","West Germany","","","",""
"4 on scale 1-7","2011","Other degree","East Germany","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2011","Other degree","West Germany","","","",""
"5 on scale 1-7","2011","Other degree","East Germany","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2011","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2011","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2011","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2011","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2011","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2011","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2011","Other degree","West Germany","","","",""
"6 on scale 1-7","2011","Other degree","East Germany","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2011","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2011","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2011","secondary school degree","West Germany","","","",""
"7 Strongly agree","2011","secondary school degree","East Germany","","","",""
"7 Strongly agree","2011","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2011","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2011","Other degree","West Germany","","","",""
"7 Strongly agree","2011","Other degree","East Germany","","","",""
"7 Strongly agree","2011","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2011","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2012","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2012","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2012","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2012","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2012","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2012","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2012","Other degree","West Germany","","","",""
"1 Strongly disagree","2012","Other degree","East Germany","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2012","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2012","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2012","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2012","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2012","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2012","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2012","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2012","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2012","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2012","Other degree","West Germany","","","",""
"4 on scale 1-7","2012","Other degree","East Germany","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2012","Other degree","West Germany","","","",""
"5 on scale 1-7","2012","Other degree","East Germany","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2012","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2012","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2012","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2012","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2012","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2012","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2012","Other degree","West Germany","","","",""
"6 on scale 1-7","2012","Other degree","East Germany","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2012","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2012","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2012","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2012","secondary school degree","West Germany","","","",""
"7 Strongly agree","2012","secondary school degree","East Germany","","","",""
"7 Strongly agree","2012","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2012","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2012","Other degree","West Germany","","","",""
"7 Strongly agree","2012","Other degree","East Germany","","","",""
"7 Strongly agree","2012","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2012","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2013","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2013","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2013","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2013","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2013","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2013","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2013","Other degree","West Germany","","","",""
"1 Strongly disagree","2013","Other degree","East Germany","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2013","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2013","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2013","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2013","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2013","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2013","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2013","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2013","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2013","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2013","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2013","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2013","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2013","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2013","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2013","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2013","Other degree","West Germany","","","",""
"4 on scale 1-7","2013","Other degree","East Germany","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2013","Other degree","West Germany","","","",""
"5 on scale 1-7","2013","Other degree","East Germany","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2013","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2013","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2013","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2013","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2013","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2013","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2013","Other degree","West Germany","","","",""
"6 on scale 1-7","2013","Other degree","East Germany","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2013","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2013","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2013","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2013","secondary school degree","West Germany","","","",""
"7 Strongly agree","2013","secondary school degree","East Germany","","","",""
"7 Strongly agree","2013","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2013","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2013","Other degree","West Germany","","","",""
"7 Strongly agree","2013","Other degree","East Germany","","","",""
"7 Strongly agree","2013","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2013","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2014","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2014","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2014","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2014","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2014","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2014","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2014","Other degree","West Germany","","","",""
"1 Strongly disagree","2014","Other degree","East Germany","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","West Germany","","","",""
"1 Strongly disagree","2014","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2014","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2014","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2014","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2014","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2014","Other degree","West Germany","","","",""
"2 on scale 1-7 ","2014","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","West Germany","","","",""
"2 on scale 1-7 ","2014","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","West Germany","","","",""
"3 on scale 1-7 ","2014","lower secondary degree","East Germany","","","",""
"3 on scale 1-7 ","2014","secondary school degree","West Germany","","","",""
"3 on scale 1-7 ","2014","secondary school degree","East Germany","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","West Germany","","","",""
"3 on scale 1-7 ","2014","college entrance qualification","East Germany","","","",""
"3 on scale 1-7 ","2014","Other degree","West Germany","","","",""
"3 on scale 1-7 ","2014","Other degree","East Germany","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","West Germany","","","",""
"3 on scale 1-7 ","2014","no degree/no degree yet","East Germany","","","",""
"4 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"4 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"4 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"4 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"4 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"4 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"4 on scale 1-7","2014","Other degree","West Germany","","","",""
"4 on scale 1-7","2014","Other degree","East Germany","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"4 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"5 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"5 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"5 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"5 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"5 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"5 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"5 on scale 1-7","2014","Other degree","West Germany","","","",""
"5 on scale 1-7","2014","Other degree","East Germany","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"5 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"6 on scale 1-7","2014","lower secondary degree","West Germany","","","",""
"6 on scale 1-7","2014","lower secondary degree","East Germany","","","",""
"6 on scale 1-7","2014","secondary school degree","West Germany","","","",""
"6 on scale 1-7","2014","secondary school degree","East Germany","","","",""
"6 on scale 1-7","2014","college entrance qualification","West Germany","","","",""
"6 on scale 1-7","2014","college entrance qualification","East Germany","","","",""
"6 on scale 1-7","2014","Other degree","West Germany","","","",""
"6 on scale 1-7","2014","Other degree","East Germany","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","West Germany","","","",""
"6 on scale 1-7","2014","no degree/no degree yet","East Germany","","","",""
"7 Strongly agree","2014","lower secondary degree","West Germany","","","",""
"7 Strongly agree","2014","lower secondary degree","East Germany","","","",""
"7 Strongly agree","2014","secondary school degree","West Germany","","","",""
"7 Strongly agree","2014","secondary school degree","East Germany","","","",""
"7 Strongly agree","2014","college entrance qualification","West Germany","","","",""
"7 Strongly agree","2014","college entrance qualification","East Germany","","","",""
"7 Strongly agree","2014","Other degree","West Germany","","","",""
"7 Strongly agree","2014","Other degree","East Germany","","","",""
"7 Strongly agree","2014","no degree/no degree yet","West Germany","","","",""
"7 Strongly agree","2014","no degree/no degree yet","East Germany","","","",""
"1 Strongly disagree","2015","lower secondary degree","West Germany","28","","",""
"1 Strongly disagree","2015","lower secondary degree","East Germany","7","","",""
"1 Strongly disagree","2015","secondary school degree","West Germany","8","","",""
"1 Strongly disagree","2015","secondary school degree","East Germany","4","","",""
"1 Strongly disagree","2015","college entrance qualification","West Germany","8","","",""
"1 Strongly disagree","2015","college entrance qualification","East Germany","4","","",""
"1 Strongly disagree","2015","Other degree","West Germany","16","","",""
"1 Strongly disagree","2015","Other degree","East Germany","5","","",""
"1 Strongly disagree","2015","no degree/no degree yet","West Germany","7","","",""
"1 Strongly disagree","2015","no degree/no degree yet","East Germany","","","",""
"2 on scale 1-7 ","2015","lower secondary degree","West Germany","25","","",""
"2 on scale 1-7 ","2015","lower secondary degree","East Germany","7","","",""
"2 on scale 1-7 ","2015","secondary school degree","West Germany","21","","",""
"2 on scale 1-7 ","2015","secondary school degree","East Germany","8","","",""
"2 on scale 1-7 ","2015","college entrance qualification","West Germany","17","","",""
"2 on scale 1-7 ","2015","college entrance qualification","East Germany","4","","",""
"2 on scale 1-7 ","2015","Other degree","West Germany","35","0.0126939528998895","0.00906261623775747","0.0163252895620215"
"2 on scale 1-7 ","2015","Other degree","East Germany","3","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","West Germany","4","","",""
"2 on scale 1-7 ","2015","no degree/no degree yet","East Germany","","","",""
"3 on scale 1-7 ","2015","lower secondary degree","West Germany","45","0.00693918226533405","0.00469753498207529","0.00918082954859281"
"3 on scale 1-7 ","2015","lower secondary degree","East Germany","13","","",""
"3 on scale 1-7 ","2015","secondary school degree","West Germany","31","0.00606313263462801","0.00387904087810734","0.00824722439114868"
"3 on scale 1-7 ","2015","secondary school degree","East Germany","15","","",""
"3 on scale 1-7 ","2015","college entrance qualification","West Germany","33","0.00665734568846444","0.00458285353730537","0.00873183783962352"
"3 on scale 1-7 ","2015","college entrance qualification","East Germany","5","","",""
"3 on scale 1-7 ","2015","Other degree","West Germany","47","0.015937482937832","0.0118752634443918","0.0199997024312721"
"3 on scale 1-7 ","2015","Other degree","East Germany","3","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","West Germany","12","","",""
"3 on scale 1-7 ","2015","no degree/no degree yet","East Germany","4","","",""
"4 on scale 1-7","2015","lower secondary degree","West Germany","182","0.0305282841562062","0.0258826610065831","0.0351739073058294"
"4 on scale 1-7","2015","lower secondary degree","East Germany","36","0.030089878677057","0.0201204675722179","0.0400592897818961"
"4 on scale 1-7","2015","secondary school degree","West Germany","138","0.0280145318162322","0.0233718970873367","0.0326571665451276"
"4 on scale 1-7","2015","secondary school degree","East Germany","62","0.0212109304113829","0.0153890732963358","0.0270327875264299"
"4 on scale 1-7","2015","college entrance qualification","West Germany","122","0.0193682562805867","0.0158525714531298","0.0228839411080435"
"4 on scale 1-7","2015","college entrance qualification","East Germany","29","","",""
"4 on scale 1-7","2015","Other degree","West Germany","159","0.0454016294711189","0.038648761807427","0.0521544971348108"
"4 on scale 1-7","2015","Other degree","East Germany","16","","",""
"4 on scale 1-7","2015","no degree/no degree yet","West Germany","26","","",""
"4 on scale 1-7","2015","no degree/no degree yet","East Germany","13","","",""
"5 on scale 1-7","2015","lower secondary degree","West Germany","463","0.0899688618669279","0.0822420658463135","0.0976956578875424"
"5 on scale 1-7","2015","lower secondary degree","East Germany","117","0.10820184021064","0.0900740798836895","0.126329600537591"
"5 on scale 1-7","2015","secondary school degree","West Germany","326","0.0706040113225815","0.0633969531060727","0.0778110695390904"
"5 on scale 1-7","2015","secondary school degree","East Germany","220","0.0922240591369302","0.0805331421106079","0.103914976163253"
"5 on scale 1-7","2015","college entrance qualification","West Germany","437","0.072584973637619","0.0659662823459196","0.0792036649293184"
"5 on scale 1-7","2015","college entrance qualification","East Germany","83","0.0699207761664054","0.0561166208502165","0.0837249314825944"
"5 on scale 1-7","2015","Other degree","West Germany","303","0.0934453410889773","0.084004341071892","0.102886341106063"
"5 on scale 1-7","2015","Other degree","East Germany","42","0.126654477792795","0.0929927983126627","0.160316157272928"
"5 on scale 1-7","2015","no degree/no degree yet","West Germany","78","0.116662560316994","0.0949407417774031","0.138384378856585"
"5 on scale 1-7","2015","no degree/no degree yet","East Germany","11","","",""
"6 on scale 1-7","2015","lower secondary degree","West Germany","1347","0.254939705956968","0.243170703381307","0.266708708532629"
"6 on scale 1-7","2015","lower secondary degree","East Germany","325","0.28240827262993","0.25613761406013","0.308678931199729"
"6 on scale 1-7","2015","secondary school degree","West Germany","1354","0.284222326077629","0.271532340921843","0.296912311233416"
"6 on scale 1-7","2015","secondary school degree","East Germany","655","0.298126506861938","0.279643746028342","0.316609267695535"
"6 on scale 1-7","2015","college entrance qualification","West Germany","1804","0.314448891166604","0.302604666081585","0.326293116251624"
"6 on scale 1-7","2015","college entrance qualification","East Germany","436","0.325806169257032","0.300436267582439","0.351176070931624"
"6 on scale 1-7","2015","Other degree","West Germany","808","0.226378108967366","0.212803611412618","0.239952606522113"
"6 on scale 1-7","2015","Other degree","East Germany","76","0.201179259806325","0.160605175599347","0.241753344013303"
"6 on scale 1-7","2015","no degree/no degree yet","West Germany","197","0.263285017943353","0.233484079881539","0.293085956005166"
"6 on scale 1-7","2015","no degree/no degree yet","East Germany","29","","",""
"7 Strongly agree","2015","lower secondary degree","West Germany","3178","0.604693221586826","0.591490608725051","0.617895834448602"
"7 Strongly agree","2015","lower secondary degree","East Germany","623","0.554496405797668","0.52549169663883","0.583501114956507"
"7 Strongly agree","2015","secondary school degree","West Germany","2975","0.607642000181767","0.593904487902297","0.621379512461238"
"7 Strongly agree","2015","secondary school degree","East Germany","1389","0.576510922029936","0.556546258090925","0.596475585968947"
"7 Strongly agree","2015","college entrance qualification","West Germany","3482","0.583299305187937","0.57072252295219","0.595876087423684"
"7 Strongly agree","2015","college entrance qualification","East Germany","750","0.576800577803875","0.550056223221398","0.603544932386352"
"7 Strongly agree","2015","Other degree","West Germany","2283","0.600309927571755","0.584421108563386","0.616198746580124"
"7 Strongly agree","2015","Other degree","East Germany","230","0.622599120776622","0.573537921232925","0.671660320320319"
"7 Strongly agree","2015","no degree/no degree yet","West Germany","515","0.569299793626028","0.535793594610862","0.602805992641195"
"7 Strongly agree","2015","no degree/no degree yet","East Germany","62","0.547136469708354","0.45770175701665","0.636571182400057"
"1 Strongly disagree","2016","lower secondary degree","West Germany","","","",""
"1 Strongly disagree","2016","lower secondary degree","East Germany","","","",""
"1 Strongly disagree","2016","secondary school degree","West Germany","","","",""
"1 Strongly disagree","2016","secondary school degree","East Germany","","","",""
"1 Strongly disagree","2016","college entrance qualification","West Germany","","","",""
"1 Strongly disagree","2016","college entrance qualification","East Germany","","","",""
"1 Strongly disagree","2016","Other degree","West Germany","8","","",""
"1 Strongly disagree","2016","Other degree","East Germany","1","","",""
"1 Strongly disagree","2016","no degree/no degree yet","West Germany","13","","",""
"1 Strongly disagree","2016","no degree/no degree yet","East Germany","5","","",""
"2 on scale 1-7 ","2016","lower secondary degree","West Germany","","","",""
"2 on scale 1-7 ","2016","lower secondary degree","East Germany","","","",""
"2 on scale 1-7 ","2016","secondary school degree","West Germany","","","",""
"2 on scale 1-7 ","2016","secondary school degree","East Germany","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","West Germany","","","",""
"2 on scale 1-7 ","2016","college entrance qualification","East Germany","","","",""
"2 on scale 1-7 ","2016","Other degree","West Germany","2","","",""
"2 on scale 1-7 ","2016","Other degree","East Germany","","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","West Germany","4","","",""
"2 on scale 1-7 ","2016","no degree/no degree yet","East Germany","1","","",""
"3 on scale 1-7 ","2016","lower secondary degree","West Germany","1","","",""
