"plh0206i01","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2010","Employed","lower secondary degree","224","0.0957792300427574","0.0839336802111909","0.107624779874324"
"5 on scale 1-7","2010","Employed","secondary school degree","307","0.0772958308598524","0.0686755622535517","0.0859160994661532"
"5 on scale 1-7","2010","Employed","college entrance qualification","248","0.0716451623676206","0.0630518523555888","0.0802384723796524"
"5 on scale 1-7","2010","Employed","Other degree","47","0.0998660451951855","0.0703360758506154","0.129396014539756"
"5 on scale 1-7","2010","Employed","no degree/no degree yet","6","","",""
"6 on scale 1-7","2010","Not Employed","lower secondary degree","748","0.236910041944908","0.221690139077299","0.252129944812517"
"6 on scale 1-7","2010","Not Employed","secondary school degree","348","0.244008485224174","0.221215467363652","0.266801503084695"
"6 on scale 1-7","2010","Not Employed","college entrance qualification","358","0.300116635632425","0.274239724305601","0.325993546959249"
"6 on scale 1-7","2010","Not Employed","Other degree","81","0.28993695856151","0.240301067992545","0.339572849130474"
"6 on scale 1-7","2010","Not Employed","no degree/no degree yet","100","0.306637703875652","0.25514263767902","0.358132770072284"
"6 on scale 1-7","2010","Employed","lower secondary degree","561","0.219332979791051","0.20267711449599","0.235988845086112"
"6 on scale 1-7","2010","Employed","secondary school degree","1017","0.278930028485665","0.264454052205324","0.293406004766006"
"6 on scale 1-7","2010","Employed","college entrance qualification","1076","0.307486622388677","0.292110839490356","0.322862405286999"
"6 on scale 1-7","2010","Employed","Other degree","111","0.289355218149089","0.244692778421208","0.33401765787697"
"6 on scale 1-7","2010","Employed","no degree/no degree yet","35","0.233863318348091","0.154399574217864","0.313327062478319"
"7 Strongly agree","2010","Not Employed","lower secondary degree","1748","0.597988307214567","0.580437464859945","0.61553914956919"
"7 Strongly agree","2010","Not Employed","secondary school degree","853","0.631641625189814","0.606043300043826","0.657239950335803"
"7 Strongly agree","2010","Not Employed","college entrance qualification","705","0.572107110266439","0.544171331984803","0.600042888548075"
"7 Strongly agree","2010","Not Employed","Other degree","185","0.547402904349285","0.492952011573108","0.601853797125462"
"7 Strongly agree","2010","Not Employed","no degree/no degree yet","157","0.516786773137313","0.460978596387024","0.572594949887602"
"7 Strongly agree","2010","Employed","lower secondary degree","1472","0.62907003473517","0.609626385728809","0.64851368374153"
"7 Strongly agree","2010","Employed","secondary school degree","2225","0.605668657045854","0.589894007448744","0.621443306642964"
"7 Strongly agree","2010","Employed","college entrance qualification","2053","0.591808161224402","0.575431224340845","0.60818509810796"
"7 Strongly agree","2010","Employed","Other degree","221","0.583353661369406","0.534796840251178","0.631910482487634"
"7 Strongly agree","2010","Employed","no degree/no degree yet","62","0.702890958228831","0.617100941058545","0.788680975399117"
"1 Strongly disagree","2011","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2011","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2011","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2011","Not Employed","Other degree","","","",""
"1 Strongly disagree","2011","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2011","Employed","secondary school degree","","","",""
"1 Strongly disagree","2011","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2011","Employed","Other degree","","","",""
"1 Strongly disagree","2011","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2011","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2011","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2011","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Employed","Other degree","","","",""
"2 on scale 1-7 ","2011","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2011","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2011","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2011","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Employed","Other degree","","","",""
"3 on scale 1-7 ","2011","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2011","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2011","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2011","Not Employed","Other degree","","","",""
"4 on scale 1-7","2011","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2011","Employed","secondary school degree","","","",""
"4 on scale 1-7","2011","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2011","Employed","Other degree","","","",""
"4 on scale 1-7","2011","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2011","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2011","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2011","Not Employed","Other degree","","","",""
"5 on scale 1-7","2011","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2011","Employed","secondary school degree","","","",""
"5 on scale 1-7","2011","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2011","Employed","Other degree","","","",""
"5 on scale 1-7","2011","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2011","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2011","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2011","Not Employed","Other degree","","","",""
"6 on scale 1-7","2011","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2011","Employed","secondary school degree","","","",""
"6 on scale 1-7","2011","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2011","Employed","Other degree","","","",""
"6 on scale 1-7","2011","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2011","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2011","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2011","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2011","Not Employed","Other degree","","","",""
"7 Strongly agree","2011","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2011","Employed","lower secondary degree","","","",""
"7 Strongly agree","2011","Employed","secondary school degree","","","",""
"7 Strongly agree","2011","Employed","college entrance qualification","","","",""
"7 Strongly agree","2011","Employed","Other degree","","","",""
"7 Strongly agree","2011","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2012","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2012","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2012","Not Employed","Other degree","","","",""
"1 Strongly disagree","2012","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2012","Employed","secondary school degree","","","",""
"1 Strongly disagree","2012","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2012","Employed","Other degree","","","",""
"1 Strongly disagree","2012","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2012","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2012","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2012","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Employed","Other degree","","","",""
"2 on scale 1-7 ","2012","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2012","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2012","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2012","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Employed","Other degree","","","",""
"3 on scale 1-7 ","2012","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2012","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2012","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2012","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2012","Not Employed","Other degree","","","",""
"4 on scale 1-7","2012","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2012","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2012","Employed","secondary school degree","","","",""
"4 on scale 1-7","2012","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2012","Employed","Other degree","","","",""
"4 on scale 1-7","2012","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2012","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2012","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2012","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2012","Not Employed","Other degree","","","",""
"5 on scale 1-7","2012","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2012","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2012","Employed","secondary school degree","","","",""
"5 on scale 1-7","2012","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2012","Employed","Other degree","","","",""
"5 on scale 1-7","2012","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2012","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2012","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2012","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2012","Not Employed","Other degree","","","",""
"6 on scale 1-7","2012","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2012","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2012","Employed","secondary school degree","","","",""
"6 on scale 1-7","2012","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2012","Employed","Other degree","","","",""
"6 on scale 1-7","2012","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2012","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2012","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2012","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2012","Not Employed","Other degree","","","",""
"7 Strongly agree","2012","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2012","Employed","lower secondary degree","","","",""
"7 Strongly agree","2012","Employed","secondary school degree","","","",""
"7 Strongly agree","2012","Employed","college entrance qualification","","","",""
"7 Strongly agree","2012","Employed","Other degree","","","",""
"7 Strongly agree","2012","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2013","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2013","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2013","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2013","Not Employed","Other degree","","","",""
"1 Strongly disagree","2013","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2013","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2013","Employed","secondary school degree","","","",""
"1 Strongly disagree","2013","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2013","Employed","Other degree","","","",""
"1 Strongly disagree","2013","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2013","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2013","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2013","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2013","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2013","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2013","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2013","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2013","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2013","Employed","Other degree","","","",""
"2 on scale 1-7 ","2013","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2013","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2013","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2013","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2013","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2013","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2013","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2013","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2013","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2013","Employed","Other degree","","","",""
"3 on scale 1-7 ","2013","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2013","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2013","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2013","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2013","Not Employed","Other degree","","","",""
"4 on scale 1-7","2013","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2013","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2013","Employed","secondary school degree","","","",""
"4 on scale 1-7","2013","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2013","Employed","Other degree","","","",""
"4 on scale 1-7","2013","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2013","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2013","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2013","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2013","Not Employed","Other degree","","","",""
"5 on scale 1-7","2013","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2013","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2013","Employed","secondary school degree","","","",""
"5 on scale 1-7","2013","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2013","Employed","Other degree","","","",""
"5 on scale 1-7","2013","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2013","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2013","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2013","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2013","Not Employed","Other degree","","","",""
"6 on scale 1-7","2013","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2013","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2013","Employed","secondary school degree","","","",""
"6 on scale 1-7","2013","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2013","Employed","Other degree","","","",""
"6 on scale 1-7","2013","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2013","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2013","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2013","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2013","Not Employed","Other degree","","","",""
"7 Strongly agree","2013","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2013","Employed","lower secondary degree","","","",""
"7 Strongly agree","2013","Employed","secondary school degree","","","",""
"7 Strongly agree","2013","Employed","college entrance qualification","","","",""
"7 Strongly agree","2013","Employed","Other degree","","","",""
"7 Strongly agree","2013","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2014","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2014","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2014","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2014","Not Employed","Other degree","","","",""
"1 Strongly disagree","2014","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2014","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2014","Employed","secondary school degree","","","",""
"1 Strongly disagree","2014","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2014","Employed","Other degree","","","",""
"1 Strongly disagree","2014","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2014","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2014","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2014","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Employed","Other degree","","","",""
"2 on scale 1-7 ","2014","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2014","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2014","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2014","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Employed","Other degree","","","",""
"3 on scale 1-7 ","2014","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2014","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2014","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2014","Not Employed","Other degree","","","",""
"4 on scale 1-7","2014","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2014","Employed","secondary school degree","","","",""
"4 on scale 1-7","2014","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2014","Employed","Other degree","","","",""
"4 on scale 1-7","2014","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2014","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2014","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2014","Not Employed","Other degree","","","",""
"5 on scale 1-7","2014","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2014","Employed","secondary school degree","","","",""
"5 on scale 1-7","2014","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2014","Employed","Other degree","","","",""
"5 on scale 1-7","2014","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2014","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2014","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2014","Not Employed","Other degree","","","",""
"6 on scale 1-7","2014","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2014","Employed","secondary school degree","","","",""
"6 on scale 1-7","2014","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2014","Employed","Other degree","","","",""
"6 on scale 1-7","2014","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2014","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2014","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2014","Not Employed","Other degree","","","",""
"7 Strongly agree","2014","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Employed","lower secondary degree","","","",""
"7 Strongly agree","2014","Employed","secondary school degree","","","",""
"7 Strongly agree","2014","Employed","college entrance qualification","","","",""
"7 Strongly agree","2014","Employed","Other degree","","","",""
"7 Strongly agree","2014","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Not Employed","lower secondary degree","12","","",""
"1 Strongly disagree","2015","Not Employed","secondary school degree","4","","",""
"1 Strongly disagree","2015","Not Employed","college entrance qualification","4","","",""
"1 Strongly disagree","2015","Not Employed","Other degree","10","","",""
"1 Strongly disagree","2015","Not Employed","no degree/no degree yet","4","","",""
"1 Strongly disagree","2015","Employed","lower secondary degree","23","","",""
"1 Strongly disagree","2015","Employed","secondary school degree","8","","",""
"1 Strongly disagree","2015","Employed","college entrance qualification","8","","",""
"1 Strongly disagree","2015","Employed","Other degree","11","","",""
"1 Strongly disagree","2015","Employed","no degree/no degree yet","3","","",""
"2 on scale 1-7 ","2015","Not Employed","lower secondary degree","20","","",""
"2 on scale 1-7 ","2015","Not Employed","secondary school degree","6","","",""
"2 on scale 1-7 ","2015","Not Employed","college entrance qualification","5","","",""
"2 on scale 1-7 ","2015","Not Employed","Other degree","16","","",""
"2 on scale 1-7 ","2015","Not Employed","no degree/no degree yet","1","","",""
"2 on scale 1-7 ","2015","Employed","lower secondary degree","12","","",""
"2 on scale 1-7 ","2015","Employed","secondary school degree","23","","",""
"2 on scale 1-7 ","2015","Employed","college entrance qualification","16","","",""
"2 on scale 1-7 ","2015","Employed","Other degree","22","","",""
"2 on scale 1-7 ","2015","Employed","no degree/no degree yet","3","","",""
"3 on scale 1-7 ","2015","Not Employed","lower secondary degree","31","0.00875839387464527","0.00559467713801863","0.0119221106112719"
"3 on scale 1-7 ","2015","Not Employed","secondary school degree","11","","",""
"3 on scale 1-7 ","2015","Not Employed","college entrance qualification","9","","",""
"3 on scale 1-7 ","2015","Not Employed","Other degree","19","","",""
"3 on scale 1-7 ","2015","Not Employed","no degree/no degree yet","9","","",""
"3 on scale 1-7 ","2015","Employed","lower secondary degree","27","","",""
"3 on scale 1-7 ","2015","Employed","secondary school degree","35","0.00676509720388778","0.00454607018869045","0.0089841242190851"
"3 on scale 1-7 ","2015","Employed","college entrance qualification","29","","",""
"3 on scale 1-7 ","2015","Employed","Other degree","31","0.0159309521370091","0.010346370980713","0.0215155332933053"
"3 on scale 1-7 ","2015","Employed","no degree/no degree yet","7","","",""
"4 on scale 1-7","2015","Not Employed","lower secondary degree","113","0.0292620689852845","0.0235393936278766","0.0349847443426925"
"4 on scale 1-7","2015","Not Employed","secondary school degree","55","0.0271781486143426","0.0199869059768736","0.0343693912518115"
"4 on scale 1-7","2015","Not Employed","college entrance qualification","48","0.0295448583468986","0.021604678722322","0.0374850379714751"
"4 on scale 1-7","2015","Not Employed","Other degree","82","0.0435883805885269","0.0348453123835862","0.0523314487934676"
"4 on scale 1-7","2015","Not Employed","no degree/no degree yet","26","","",""
"4 on scale 1-7","2015","Employed","lower secondary degree","105","0.031980351920839","0.0257503609679109","0.038210342873767"
"4 on scale 1-7","2015","Employed","secondary school degree","145","0.0255552348515554","0.0212833638045329","0.0298271058985779"
"4 on scale 1-7","2015","Employed","college entrance qualification","103","0.0157915072438283","0.0124868311394849","0.0190961833481718"
"4 on scale 1-7","2015","Employed","Other degree","93","0.0451787281363863","0.0359150171488303","0.0544424391239424"
"4 on scale 1-7","2015","Employed","no degree/no degree yet","13","","",""
"5 on scale 1-7","2015","Not Employed","lower secondary degree","323","0.0952913715708824","0.085321794161944","0.105260948979821"
"5 on scale 1-7","2015","Not Employed","secondary school degree","171","0.0849989567891388","0.0726652124557121","0.0973327011225655"
"5 on scale 1-7","2015","Not Employed","college entrance qualification","121","0.0791250264938043","0.0664672067147874","0.0917828462728212"
"5 on scale 1-7","2015","Not Employed","Other degree","173","0.0945740136790811","0.0820435118233605","0.107104515534802"
"5 on scale 1-7","2015","Not Employed","no degree/no degree yet","62","0.129403204038116","0.103911901724622","0.154894506351611"
"5 on scale 1-7","2015","Employed","lower secondary degree","257","0.0893794284698047","0.0792778038549069","0.0994810530847026"
"5 on scale 1-7","2015","Employed","secondary school degree","375","0.0735835697094222","0.0665156251635165","0.0806515142553278"
"5 on scale 1-7","2015","Employed","college entrance qualification","399","0.0699728947415262","0.0632107217387627","0.0767350677442897"
"5 on scale 1-7","2015","Employed","Other degree","172","0.0972180851131715","0.0840044621460036","0.110431708080339"
"5 on scale 1-7","2015","Employed","no degree/no degree yet","27","","",""
"6 on scale 1-7","2015","Not Employed","lower secondary degree","914","0.278912656403245","0.263685330524895","0.294139982281594"
"6 on scale 1-7","2015","Not Employed","secondary school degree","516","0.267815544967652","0.248231360460316","0.287399729474987"
"6 on scale 1-7","2015","Not Employed","college entrance qualification","531","0.285185919782719","0.264013903094299","0.306357936471139"
"6 on scale 1-7","2015","Not Employed","Other degree","428","0.226886585392919","0.208952381975765","0.244820788810073"
"6 on scale 1-7","2015","Not Employed","no degree/no degree yet","162","0.272336792738474","0.238528024846976","0.306145560629971"
"6 on scale 1-7","2015","Employed","lower secondary degree","758","0.23389705114229","0.218908500114694","0.248885602169887"
"6 on scale 1-7","2015","Employed","secondary school degree","1493","0.296711675633946","0.28434555141899","0.309077799848901"
"6 on scale 1-7","2015","Employed","college entrance qualification","1709","0.32602907876864","0.313603337624541","0.338454819912739"
"6 on scale 1-7","2015","Employed","Other degree","456","0.222263000139199","0.203718850612492","0.240807149665906"
"6 on scale 1-7","2015","Employed","no degree/no degree yet","64","0.22566209627159","0.177716222949657","0.273607969593523"
"7 Strongly agree","2015","Not Employed","lower secondary degree","1919","0.577629626234999","0.560858313838851","0.594400938631148"
"7 Strongly agree","2015","Not Employed","secondary school degree","1201","0.612430082209695","0.590883388549269","0.633976775870121"
"7 Strongly agree","2015","Not Employed","college entrance qualification","1029","0.591689968337513","0.568641409959334","0.614738526715693"
"7 Strongly agree","2015","Not Employed","Other degree","1367","0.603620613583517","0.582674973379048","0.624566253787985"
"7 Strongly agree","2015","Not Employed","no degree/no degree yet","402","0.545630704104461","0.507815637894307","0.583445770314616"
"7 Strongly agree","2015","Employed","lower secondary degree","1882","0.621993484318957","0.60482443409387","0.639162534544043"
"7 Strongly agree","2015","Employed","secondary school degree","3163","0.592839825612362","0.579539847875493","0.606139803349231"
"7 Strongly agree","2015","Employed","college entrance qualification","3203","0.579361122257983","0.566275242256256","0.59244700225971"
"7 Strongly agree","2015","Employed","Other degree","1146","0.600499445922869","0.578653444750119","0.622345447095618"
"7 Strongly agree","2015","Employed","no degree/no degree yet","175","0.606524445703357","0.550491984638754","0.662556906767959"
"1 Strongly disagree","2016","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2016","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2016","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2016","Not Employed","Other degree","9","","",""
"1 Strongly disagree","2016","Not Employed","no degree/no degree yet","18","","",""
"1 Strongly disagree","2016","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2016","Employed","secondary school degree","","","",""
"1 Strongly disagree","2016","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2016","Employed","Other degree","","","",""
"1 Strongly disagree","2016","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2016","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2016","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2016","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2016","Not Employed","Other degree","2","","",""
