"plh0206i01","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2011","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2011","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2011","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2011","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2011","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2011","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2011","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2011","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2011","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2011","Full Time","indirect migration background","","","","","2"
"3 on scale 1-7 ","2011","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2011","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2011","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2011","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2011","Part Time","no migration background","","","","","3"
"4 on scale 1-7","2011","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2011","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2011","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2011","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2011","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2011","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2011","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2011","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2011","Full Time","indirect migration background","","","","","4"
"5 on scale 1-7","2011","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2011","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2011","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2011","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2011","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2011","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2011","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2011","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2011","Part Time","no migration background","","","","","5"
"6 on scale 1-7","2011","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2011","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2011","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2011","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2011","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2011","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2011","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2011","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2011","Part Time","no migration background","","","","","6"
"7 Strongly agree","2011","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2011","Not Working","no migration background","","","","","7"
"7 Strongly agree","2011","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2011","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2011","Full Time","no migration background","","","","","7"
"7 Strongly agree","2011","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2011","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2011","Part Time","no migration background","","","","","7"
"7 Strongly agree","2011","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2012","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2012","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2012","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2012","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2012","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2012","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2012","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2012","Part Time","no migration background","","","","","1"
"1 Strongly disagree","2012","Full Time","no migration background","","","","","1"
"2 on scale 1-7 ","2012","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2012","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2012","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2012","Part Time","no migration background","","","","","2"
"2 on scale 1-7 ","2012","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2012","Full Time","indirect migration background","","","","","2"
"3 on scale 1-7 ","2012","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2012","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2012","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2012","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2012","Part Time","no migration background","","","","","3"
"4 on scale 1-7","2012","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2012","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2012","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2012","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2012","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2012","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2012","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2012","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2012","Full Time","direct migration background","","","","","4"
"5 on scale 1-7","2012","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2012","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2012","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2012","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2012","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2012","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2012","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2012","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2012","Full Time","no migration background","","","","","5"
"6 on scale 1-7","2012","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2012","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2012","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2012","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2012","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2012","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2012","Part Time","no migration background","","","","","6"
"7 Strongly agree","2012","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2012","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2012","Not Working","no migration background","","","","","7"
"7 Strongly agree","2012","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2012","Part Time","no migration background","","","","","7"
"7 Strongly agree","2012","Part Time","direct migration background","","","","","7"
"7 Strongly agree","2012","Full Time","no migration background","","","","","7"
"7 Strongly agree","2012","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2012","Full Time","indirect migration background","","","","","7"
"1 Strongly disagree","2013","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2013","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2013","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2013","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2013","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2013","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2013","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2013","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2013","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2013","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2013","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2013","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2013","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2013","Part Time","no migration background","","","","","2"
"3 on scale 1-7 ","2013","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2013","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2013","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2013","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2013","Part Time","no migration background","","","","","3"
"4 on scale 1-7","2013","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2013","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2013","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2013","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2013","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2013","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2013","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2013","Part Time","no migration background","","","","","4"
"4 on scale 1-7","2013","Full Time","indirect migration background","","","","","4"
"5 on scale 1-7","2013","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2013","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2013","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2013","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2013","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2013","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2013","Full Time","no migration background","","","","","5"
"6 on scale 1-7","2013","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2013","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2013","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2013","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2013","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2013","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2013","Part Time","no migration background","","","","","6"
"7 Strongly agree","2013","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2013","Not Working","no migration background","","","","","7"
"7 Strongly agree","2013","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2013","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2013","Full Time","no migration background","","","","","7"
"7 Strongly agree","2013","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2013","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2013","Part Time","no migration background","","","","","7"
"7 Strongly agree","2013","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2014","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2014","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2014","Not Working","direct migration background","","","","","1"
"1 Strongly disagree","2014","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2014","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2014","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2014","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2014","Not Working","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2014","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2014","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2014","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2014","Part Time","no migration background","","","","","2"
"3 on scale 1-7 ","2014","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Working","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2014","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2014","Full Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2014","Part Time","no migration background","","","","","3"
"4 on scale 1-7","2014","Not Working","direct migration background","","","","","4"
"4 on scale 1-7","2014","Not Working","no migration background","","","","","4"
"4 on scale 1-7","2014","Not Working","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2014","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2014","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2014","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2014","Part Time","no migration background","","","","","4"
"5 on scale 1-7","2014","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2014","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2014","Not Working","direct migration background","","","","","5"
"5 on scale 1-7","2014","Not Working","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2014","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2014","Part Time","no migration background","","","","","5"
"5 on scale 1-7","2014","Full Time","no migration background","","","","","5"
"6 on scale 1-7","2014","Not Working","direct migration background","","","","","6"
"6 on scale 1-7","2014","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Not Working","no migration background","","","","","6"
"6 on scale 1-7","2014","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2014","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2014","Not Working","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2014","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2014","Part Time","no migration background","","","","","6"
"7 Strongly agree","2014","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2014","Not Working","no migration background","","","","","7"
"7 Strongly agree","2014","Not Working","indirect migration background","","","","","7"
"7 Strongly agree","2014","Not Working","direct migration background","","","","","7"
"7 Strongly agree","2014","Full Time","no migration background","","","","","7"
"7 Strongly agree","2014","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2014","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2014","Part Time","no migration background","","","","","7"
"7 Strongly agree","2014","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2015","Part Time","direct migration background","6","","","","1"
"1 Strongly disagree","2015","Part Time","indirect migration background","2","","","","1"
"1 Strongly disagree","2015","Not Working","no migration background","20","","","","1"
"1 Strongly disagree","2015","Not Working","direct migration background","16","","","","1"
"1 Strongly disagree","2015","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2015","Full Time","no migration background","21","","","","1"
"1 Strongly disagree","2015","Full Time","direct migration background","11","","","","1"
"1 Strongly disagree","2015","Full Time","indirect migration background","2","","","","1"
"1 Strongly disagree","2015","Part Time","no migration background","17","","","","1"
"2 on scale 1-7 ","2015","Not Working","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2015","Part Time","indirect migration background","2","","","","2"
"2 on scale 1-7 ","2015","Not Working","no migration background","26","","","","2"
"2 on scale 1-7 ","2015","Not Working","direct migration background","21","","","","2"
"2 on scale 1-7 ","2015","Full Time","no migration background","21","","","","2"
"2 on scale 1-7 ","2015","Part Time","direct migration background","13","","","","2"
"2 on scale 1-7 ","2015","Full Time","indirect migration background","4","","","","2"
"2 on scale 1-7 ","2015","Part Time","no migration background","23","","","","2"
"2 on scale 1-7 ","2015","Full Time","direct migration background","16","","","","2"
"3 on scale 1-7 ","2015","Not Working","no migration background","50","0.00788949063813711","0.00579100576753625","0.00998797550873796","3"
"3 on scale 1-7 ","2015","Part Time","indirect migration background","5","","","","3"
"3 on scale 1-7 ","2015","Part Time","direct migration background","20","","","","3"
"3 on scale 1-7 ","2015","Not Working","direct migration background","25","","","","3"
"3 on scale 1-7 ","2015","Part Time","no migration background","31","0.00510097142485326","0.00316861518827562","0.0070333276614309","3"
"3 on scale 1-7 ","2015","Not Working","indirect migration background","5","","","","3"
"3 on scale 1-7 ","2015","Full Time","no migration background","50","0.00662064800993003","0.00475144391363506","0.00848985210622499","3"
"3 on scale 1-7 ","2015","Full Time","direct migration background","23","","","","3"
"3 on scale 1-7 ","2015","Full Time","indirect migration background","3","","","","3"
"4 on scale 1-7","2015","Not Working","direct migration background","102","0.0364279672739083","0.0295180108778922","0.0433379236699243","4"
"4 on scale 1-7","2015","Not Working","indirect migration background","13","","","","4"
"4 on scale 1-7","2015","Full Time","no migration background","195","0.0222208345546051","0.0188234126486928","0.0256182564605175","4"
"4 on scale 1-7","2015","Full Time","direct migration background","67","0.041894934279426","0.0321085452036631","0.0516813233551889","4"
"4 on scale 1-7","2015","Full Time","indirect migration background","20","","","","4"
"4 on scale 1-7","2015","Part Time","indirect migration background","15","","","","4"
"4 on scale 1-7","2015","Not Working","no migration background","221","0.029750101497728","0.025720265577531","0.033779937417925","4"
"4 on scale 1-7","2015","Part Time","direct migration background","53","0.0294621550626174","0.0204882928132104","0.0384360173120243","4"
"4 on scale 1-7","2015","Part Time","no migration background","125","0.0228370361781235","0.0187849878786199","0.0268890844776271","4"
"5 on scale 1-7","2015","Not Working","no migration background","624","0.0914409153538821","0.0846041888801198","0.0982776418276444","5"
"5 on scale 1-7","2015","Part Time","indirect migration background","36","0.0612439893400881","0.0408496833071658","0.0816382953730104","5"
"5 on scale 1-7","2015","Full Time","direct migration background","130","0.0648099785999768","0.0527843988123925","0.076835558387561","5"
"5 on scale 1-7","2015","Part Time","direct migration background","113","0.076391246744067","0.0622948951019813","0.0904875983861527","5"
"5 on scale 1-7","2015","Not Working","direct migration background","219","0.098552027130789","0.0875589605346296","0.109545093726948","5"
"5 on scale 1-7","2015","Not Working","indirect migration background","38","0.0774162751043117","0.0539205459712586","0.100912004237365","5"
"5 on scale 1-7","2015","Full Time","no migration background","560","0.0823759233214593","0.0760389561389202","0.0887128905039983","5"
"5 on scale 1-7","2015","Full Time","indirect migration background","44","0.0648433074225591","0.0460137471233612","0.083672867721757","5"
"5 on scale 1-7","2015","Part Time","no migration background","401","0.081865055360675","0.0744284663086638","0.0893016444126861","5"
"6 on scale 1-7","2015","Not Working","no migration background","1941","0.279798870455991","0.269151283087699","0.290446457824283","6"
"6 on scale 1-7","2015","Part Time","indirect migration background","119","0.249096011682416","0.212310532051212","0.285881491313619","6"
"6 on scale 1-7","2015","Not Working","direct migration background","587","0.243594204985734","0.227762538047739","0.259425871923729","6"
"6 on scale 1-7","2015","Full Time","no migration background","2205","0.306625678287861","0.295998033063037","0.317253323512686","6"
"6 on scale 1-7","2015","Part Time","direct migration background","292","0.221010708143918","0.198990911300241","0.243030504987595","6"
"6 on scale 1-7","2015","Full Time","direct migration background","364","0.210797746178485","0.190874399454721","0.230721092902249","6"
"6 on scale 1-7","2015","Full Time","indirect migration background","157","0.25158140252558","0.218401358451407","0.284761446599753","6"
"6 on scale 1-7","2015","Not Working","indirect migration background","117","0.224738737344757","0.18804153918595","0.261435935503563","6"
"6 on scale 1-7","2015","Part Time","no migration background","1493","0.282797559815642","0.270581533698637","0.295013585932646","6"
"7 Strongly agree","2015","Part Time","indirect migration background","352","0.6211923336506","0.579932900790643","0.662451766510557","7"
"7 Strongly agree","2015","Not Working","no migration background","3946","0.58443384756851","0.572744531584517","0.596123163552502","7"
"7 Strongly agree","2015","Not Working","direct migration background","1854","0.589968353291015","0.571828290268221","0.608108416313809","7"
"7 Strongly agree","2015","Not Working","indirect migration background","322","0.664673137178071","0.623167399864431","0.706178874491711","7"
"7 Strongly agree","2015","Full Time","no migration background","4179","0.575321862496144","0.563928962084125","0.586714762908163","7"
"7 Strongly agree","2015","Full Time","direct migration background","999","0.652273836399835","0.629010670550034","0.675537002249635","7"
"7 Strongly agree","2015","Full Time","indirect migration background","427","0.630565483851862","0.593659291750124","0.6674716759536","7"
"7 Strongly agree","2015","Part Time","no migration background","3131","0.60146279259491","0.588182425978906","0.614743159210913","7"
"7 Strongly agree","2015","Part Time","direct migration background","867","0.641476183202344","0.616026042968229","0.666926323436459","7"
"1 Strongly disagree","2016","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2016","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2016","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2016","Not Working","direct migration background","30","0.00721662242791073","0.00470011932400013","0.00973312553182132","1"
"1 Strongly disagree","2016","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2016","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2016","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2016","Part Time","no migration background","","","","","1"
"1 Strongly disagree","2016","Full Time","no migration background","","","","","1"
"2 on scale 1-7 ","2016","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","Not Working","indirect migration background","1","","","","2"
"2 on scale 1-7 ","2016","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2016","Not Working","direct migration background","9","","","","2"
"2 on scale 1-7 ","2016","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2016","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2016","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2016","Part Time","no migration background","","","","","2"
"3 on scale 1-7 ","2016","Part Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2016","Not Working","direct migration background","21","","","","3"
"3 on scale 1-7 ","2016","Not Working","indirect migration background","3","","","","3"
"3 on scale 1-7 ","2016","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Part Time","no migration background","","","","","3"
"3 on scale 1-7 ","2016","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2016","Full Time","indirect migration background","","","","","3"
"4 on scale 1-7","2016","Not Working","indirect migration background","1","","","","4"
"4 on scale 1-7","2016","Not Working","direct migration background","51","0.0309746286806718","0.0258238385076172","0.0361254188537263","4"
"4 on scale 1-7","2016","Part Time","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Full Time","no migration background","","","","","4"
"4 on scale 1-7","2016","Full Time","direct migration background","","","","","4"
"4 on scale 1-7","2016","Full Time","indirect migration background","","","","","4"
"4 on scale 1-7","2016","Not Working","no migration background","2","","","","4"
"4 on scale 1-7","2016","Part Time","direct migration background","","","","","4"
"4 on scale 1-7","2016","Part Time","no migration background","","","","","4"
"5 on scale 1-7","2016","Not Working","no migration background","","","","","5"
"5 on scale 1-7","2016","Part Time","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Full Time","no migration background","","","","","5"
"5 on scale 1-7","2016","Full Time","direct migration background","","","","","5"
"5 on scale 1-7","2016","Part Time","direct migration background","","","","","5"
"5 on scale 1-7","2016","Not Working","direct migration background","97","0.0479590502251068","0.0416062334267477","0.0543118670234659","5"
"5 on scale 1-7","2016","Not Working","indirect migration background","1","","","","5"
"5 on scale 1-7","2016","Full Time","indirect migration background","","","","","5"
"5 on scale 1-7","2016","Part Time","no migration background","","","","","5"
"6 on scale 1-7","2016","Not Working","no migration background","2","","","","6"
"6 on scale 1-7","2016","Part Time","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Not Working","direct migration background","219","0.116478783119953","0.106941270316002","0.126016295923904","6"
"6 on scale 1-7","2016","Full Time","no migration background","","","","","6"
"6 on scale 1-7","2016","Full Time","direct migration background","","","","","6"
"6 on scale 1-7","2016","Part Time","direct migration background","","","","","6"
"6 on scale 1-7","2016","Not Working","indirect migration background","3","","","","6"
"6 on scale 1-7","2016","Full Time","indirect migration background","","","","","6"
"6 on scale 1-7","2016","Part Time","no migration background","","","","","6"
"7 Strongly agree","2016","Not Working","indirect migration background","9","","","","7"
"7 Strongly agree","2016","Part Time","indirect migration background","","","","","7"
"7 Strongly agree","2016","Not Working","no migration background","10","","","","7"
"7 Strongly agree","2016","Not Working","direct migration background","3919","0.787297713947399","0.775131406024982","0.799464021869816","7"
"7 Strongly agree","2016","Full Time","no migration background","","","","","7"
"7 Strongly agree","2016","Full Time","direct migration background","","","","","7"
"7 Strongly agree","2016","Full Time","indirect migration background","","","","","7"
"7 Strongly agree","2016","Part Time","no migration background","","","","","7"
"7 Strongly agree","2016","Part Time","direct migration background","","","","","7"
"1 Strongly disagree","2017","Part Time","direct migration background","","","","","1"
"1 Strongly disagree","2017","Part Time","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Not Working","no migration background","","","","","1"
"1 Strongly disagree","2017","Not Working","direct migration background","9","","","","1"
"1 Strongly disagree","2017","Not Working","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Full Time","indirect migration background","","","","","1"
"1 Strongly disagree","2017","Full Time","no migration background","","","","","1"
"1 Strongly disagree","2017","Full Time","direct migration background","","","","","1"
"1 Strongly disagree","2017","Part Time","no migration background","","","","","1"
"2 on scale 1-7 ","2017","Part Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Not Working","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Part Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Not Working","direct migration background","2","","","","2"
"2 on scale 1-7 ","2017","Not Working","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Full Time","no migration background","","","","","2"
"2 on scale 1-7 ","2017","Full Time","direct migration background","","","","","2"
"2 on scale 1-7 ","2017","Full Time","indirect migration background","","","","","2"
"2 on scale 1-7 ","2017","Part Time","no migration background","","","","","2"
"3 on scale 1-7 ","2017","Not Working","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Not Working","direct migration background","5","","","","3"
"3 on scale 1-7 ","2017","Full Time","no migration background","","","","","3"
"3 on scale 1-7 ","2017","Part Time","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Not Working","indirect migration background","","","","","3"
"3 on scale 1-7 ","2017","Full Time","direct migration background","","","","","3"
"3 on scale 1-7 ","2017","Part Time","direct migration background","","","","","3"
