"plh0206i01","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2015","direct migration background","Female","112","0.0289459043724652","0.0230724825037958","0.0348193262411347"
"4 on scale 1-7","2015","indirect migration background","Male","25","","",""
"4 on scale 1-7","2015","indirect migration background","Female","23","","",""
"5 on scale 1-7","2015","no migration background","Male","759","0.0905575572415197","0.0845846577391551","0.0965304567438843"
"5 on scale 1-7","2015","no migration background","Female","826","0.0811408955576403","0.0758961385597166","0.0863856525555639"
"5 on scale 1-7","2015","direct migration background","Male","249","0.0974915918810175","0.0862361023694247","0.10874708139261"
"5 on scale 1-7","2015","direct migration background","Female","213","0.0678455096996682","0.0590354180769605","0.076655601322376"
"5 on scale 1-7","2015","indirect migration background","Male","58","0.0604454302547796","0.0436239719584827","0.0772668885510765"
"5 on scale 1-7","2015","indirect migration background","Female","60","0.0742699240892954","0.0572709124987228","0.091268935679868"
"6 on scale 1-7","2015","no migration background","Male","2782","0.31150603809788","0.301867336143113","0.321144740052647"
"6 on scale 1-7","2015","no migration background","Female","2857","0.271129977285014","0.262591216939849","0.279668737630179"
"6 on scale 1-7","2015","direct migration background","Male","561","0.222275736926626","0.206499114503662","0.23805235934959"
"6 on scale 1-7","2015","direct migration background","Female","682","0.232556841529438","0.217756777581895","0.247356905476981"
"6 on scale 1-7","2015","indirect migration background","Male","197","0.278554456277081","0.246911450181353","0.310197462372809"
"6 on scale 1-7","2015","indirect migration background","Female","196","0.205836637933097","0.179625175246452","0.232048100619742"
"7 Strongly agree","2015","no migration background","Male","4970","0.56378235992494","0.553460865024078","0.574103854825802"
"7 Strongly agree","2015","no migration background","Female","6286","0.604962400863534","0.595572426216744","0.614352375510324"
"7 Strongly agree","2015","direct migration background","Male","1671","0.598334887238351","0.579732897628361","0.61693687684834"
"7 Strongly agree","2015","direct migration background","Female","2049","0.645922743116915","0.629168869829295","0.662676616404536"
"7 Strongly agree","2015","indirect migration background","Male","476","0.611328362210089","0.57692114099167","0.645735583428507"
"7 Strongly agree","2015","indirect migration background","Female","625","0.664425744411423","0.633813685762854","0.695037803059993"
"1 Strongly disagree","2016","no migration background","Male","","","",""
"1 Strongly disagree","2016","no migration background","Female","","","",""
"1 Strongly disagree","2016","direct migration background","Male","18","","",""
"1 Strongly disagree","2016","direct migration background","Female","12","","",""
"1 Strongly disagree","2016","indirect migration background","Male","","","",""
"1 Strongly disagree","2016","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2016","no migration background","Male","","","",""
"2 on scale 1-7 ","2016","no migration background","Female","","","",""
"2 on scale 1-7 ","2016","direct migration background","Male","6","","",""
"2 on scale 1-7 ","2016","direct migration background","Female","3","","",""
"2 on scale 1-7 ","2016","indirect migration background","Male","1","","",""
"2 on scale 1-7 ","2016","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2016","no migration background","Male","","","",""
"3 on scale 1-7 ","2016","no migration background","Female","","","",""
"3 on scale 1-7 ","2016","direct migration background","Male","10","","",""
"3 on scale 1-7 ","2016","direct migration background","Female","11","","",""
"3 on scale 1-7 ","2016","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2016","indirect migration background","Female","3","","",""
"4 on scale 1-7","2016","no migration background","Male","","","",""
"4 on scale 1-7","2016","no migration background","Female","2","","",""
"4 on scale 1-7","2016","direct migration background","Male","32","0.0223347465962891","0.0167743112023111","0.0278951819902672"
"4 on scale 1-7","2016","direct migration background","Female","19","","",""
"4 on scale 1-7","2016","indirect migration background","Male","1","","",""
"4 on scale 1-7","2016","indirect migration background","Female","","","",""
"5 on scale 1-7","2016","no migration background","Male","","","",""
"5 on scale 1-7","2016","no migration background","Female","","","",""
"5 on scale 1-7","2016","direct migration background","Male","63","0.0343456714141616","0.0274928400415755","0.0411985027867477"
"5 on scale 1-7","2016","direct migration background","Female","35","0.0766351586594271","0.0638192386110506","0.0894510787078036"
"5 on scale 1-7","2016","indirect migration background","Male","1","","",""
"5 on scale 1-7","2016","indirect migration background","Female","","","",""
"6 on scale 1-7","2016","no migration background","Male","","","",""
"6 on scale 1-7","2016","no migration background","Female","2","","",""
"6 on scale 1-7","2016","direct migration background","Male","152","0.100702814775261","0.0893789254504309","0.112026704100091"
"6 on scale 1-7","2016","direct migration background","Female","67","0.147701372275136","0.130607626065495","0.164795118484777"
"6 on scale 1-7","2016","indirect migration background","Male","1","","",""
"6 on scale 1-7","2016","indirect migration background","Female","2","","",""
"7 Strongly agree","2016","no migration background","Male","6","","",""
"7 Strongly agree","2016","no migration background","Female","4","","",""
"7 Strongly agree","2016","direct migration background","Male","2432","0.824898724891298","0.810597667002388","0.839199782780209"
"7 Strongly agree","2016","direct migration background","Female","1508","0.711029803767606","0.689191468909047","0.732868138626165"
"7 Strongly agree","2016","indirect migration background","Male","3","","",""
"7 Strongly agree","2016","indirect migration background","Female","6","","",""
"1 Strongly disagree","2017","no migration background","Male","","","",""
"1 Strongly disagree","2017","no migration background","Female","","","",""
"1 Strongly disagree","2017","direct migration background","Male","8","","",""
"1 Strongly disagree","2017","direct migration background","Female","1","","",""
"1 Strongly disagree","2017","indirect migration background","Male","","","",""
"1 Strongly disagree","2017","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2017","no migration background","Male","","","",""
"2 on scale 1-7 ","2017","no migration background","Female","","","",""
"2 on scale 1-7 ","2017","direct migration background","Male","2","","",""
"2 on scale 1-7 ","2017","direct migration background","Female","","","",""
"2 on scale 1-7 ","2017","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2017","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2017","no migration background","Male","","","",""
"3 on scale 1-7 ","2017","no migration background","Female","","","",""
"3 on scale 1-7 ","2017","direct migration background","Male","3","","",""
"3 on scale 1-7 ","2017","direct migration background","Female","2","","",""
"3 on scale 1-7 ","2017","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2017","indirect migration background","Female","","","",""
"4 on scale 1-7","2017","no migration background","Male","","","",""
"4 on scale 1-7","2017","no migration background","Female","","","",""
"4 on scale 1-7","2017","direct migration background","Male","16","","",""
"4 on scale 1-7","2017","direct migration background","Female","10","","",""
"4 on scale 1-7","2017","indirect migration background","Male","","","",""
"4 on scale 1-7","2017","indirect migration background","Female","","","",""
"5 on scale 1-7","2017","no migration background","Male","","","",""
"5 on scale 1-7","2017","no migration background","Female","","","",""
"5 on scale 1-7","2017","direct migration background","Male","38","0.0295324422445935","0.0213737503835945","0.0376911341055926"
"5 on scale 1-7","2017","direct migration background","Female","31","0.0285142954833165","0.0191901957088296","0.0378383952578035"
"5 on scale 1-7","2017","indirect migration background","Male","","","",""
"5 on scale 1-7","2017","indirect migration background","Female","","","",""
"6 on scale 1-7","2017","no migration background","Male","","","",""
"6 on scale 1-7","2017","no migration background","Female","","","",""
"6 on scale 1-7","2017","direct migration background","Male","115","0.0692387969026163","0.0570046347877765","0.0814729590174562"
"6 on scale 1-7","2017","direct migration background","Female","110","0.101919316341672","0.0849703463500241","0.118868286333319"
"6 on scale 1-7","2017","indirect migration background","Male","","","",""
"6 on scale 1-7","2017","indirect migration background","Female","","","",""
"7 Strongly agree","2017","no migration background","Male","","","",""
"7 Strongly agree","2017","no migration background","Female","","","",""
"7 Strongly agree","2017","direct migration background","Male","1472","0.884826184456598","0.869441584820498","0.900210784092697"
"7 Strongly agree","2017","direct migration background","Female","1070","0.853929431346068","0.834143808186911","0.873715054505225"
"7 Strongly agree","2017","indirect migration background","Male","","","",""
"7 Strongly agree","2017","indirect migration background","Female","","","",""
"1 Strongly disagree","2018","no migration background","Male","","","",""
"1 Strongly disagree","2018","no migration background","Female","","","",""
"1 Strongly disagree","2018","direct migration background","Male","1","","",""
"1 Strongly disagree","2018","direct migration background","Female","","","",""
"1 Strongly disagree","2018","indirect migration background","Male","","","",""
"1 Strongly disagree","2018","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2018","no migration background","Male","","","",""
"2 on scale 1-7 ","2018","no migration background","Female","","","",""
"2 on scale 1-7 ","2018","direct migration background","Male","1","","",""
"2 on scale 1-7 ","2018","direct migration background","Female","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2018","no migration background","Male","","","",""
"3 on scale 1-7 ","2018","no migration background","Female","","","",""
"3 on scale 1-7 ","2018","direct migration background","Male","1","","",""
"3 on scale 1-7 ","2018","direct migration background","Female","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Female","","","",""
"4 on scale 1-7","2018","no migration background","Male","","","",""
"4 on scale 1-7","2018","no migration background","Female","","","",""
"4 on scale 1-7","2018","direct migration background","Male","1","","",""
"4 on scale 1-7","2018","direct migration background","Female","","","",""
"4 on scale 1-7","2018","indirect migration background","Male","","","",""
"4 on scale 1-7","2018","indirect migration background","Female","","","",""
"5 on scale 1-7","2018","no migration background","Male","","","",""
"5 on scale 1-7","2018","no migration background","Female","","","",""
"5 on scale 1-7","2018","direct migration background","Male","4","","",""
"5 on scale 1-7","2018","direct migration background","Female","9","","",""
"5 on scale 1-7","2018","indirect migration background","Male","","","",""
"5 on scale 1-7","2018","indirect migration background","Female","","","",""
"6 on scale 1-7","2018","no migration background","Male","","","",""
"6 on scale 1-7","2018","no migration background","Female","","","",""
"6 on scale 1-7","2018","direct migration background","Male","18","","",""
"6 on scale 1-7","2018","direct migration background","Female","21","","",""
"6 on scale 1-7","2018","indirect migration background","Male","","","",""
"6 on scale 1-7","2018","indirect migration background","Female","","","",""
"7 Strongly agree","2018","no migration background","Male","","","",""
"7 Strongly agree","2018","no migration background","Female","","","",""
"7 Strongly agree","2018","direct migration background","Male","171","0.889531427492722","0.845757552112244","0.933305302873201"
"7 Strongly agree","2018","direct migration background","Female","196","0.875341046222862","0.832274082237772","0.918408010207952"
"7 Strongly agree","2018","indirect migration background","Male","","","",""
"7 Strongly agree","2018","indirect migration background","Female","","","",""
"1 Strongly disagree","2019","no migration background","Male","","","",""
"1 Strongly disagree","2019","no migration background","Female","","","",""
"1 Strongly disagree","2019","direct migration background","Male","","","",""
"1 Strongly disagree","2019","direct migration background","Female","1","","",""
"1 Strongly disagree","2019","indirect migration background","Male","","","",""
"1 Strongly disagree","2019","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2019","no migration background","Male","","","",""
"2 on scale 1-7 ","2019","no migration background","Female","","","",""
"2 on scale 1-7 ","2019","direct migration background","Male","","","",""
"2 on scale 1-7 ","2019","direct migration background","Female","1","","",""
"2 on scale 1-7 ","2019","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2019","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2019","no migration background","Male","","","",""
"3 on scale 1-7 ","2019","no migration background","Female","","","",""
"3 on scale 1-7 ","2019","direct migration background","Male","","","",""
"3 on scale 1-7 ","2019","direct migration background","Female","","","",""
"3 on scale 1-7 ","2019","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2019","indirect migration background","Female","","","",""
"4 on scale 1-7","2019","no migration background","Male","","","",""
"4 on scale 1-7","2019","no migration background","Female","","","",""
"4 on scale 1-7","2019","direct migration background","Male","4","","",""
"4 on scale 1-7","2019","direct migration background","Female","1","","",""
"4 on scale 1-7","2019","indirect migration background","Male","","","",""
"4 on scale 1-7","2019","indirect migration background","Female","","","",""
"5 on scale 1-7","2019","no migration background","Male","","","",""
"5 on scale 1-7","2019","no migration background","Female","","","",""
"5 on scale 1-7","2019","direct migration background","Male","3","","",""
"5 on scale 1-7","2019","direct migration background","Female","8","","",""
"5 on scale 1-7","2019","indirect migration background","Male","","","",""
"5 on scale 1-7","2019","indirect migration background","Female","","","",""
"6 on scale 1-7","2019","no migration background","Male","","","",""
"6 on scale 1-7","2019","no migration background","Female","","","",""
"6 on scale 1-7","2019","direct migration background","Male","13","","",""
"6 on scale 1-7","2019","direct migration background","Female","19","","",""
"6 on scale 1-7","2019","indirect migration background","Male","","","",""
"6 on scale 1-7","2019","indirect migration background","Female","","","",""
"7 Strongly agree","2019","no migration background","Male","","","",""
"7 Strongly agree","2019","no migration background","Female","","","",""
"7 Strongly agree","2019","direct migration background","Male","117","0.877117096448564","0.822142464833836","0.932091728063292"
"7 Strongly agree","2019","direct migration background","Female","112","0.845690837379043","0.786274539431574","0.905107135326513"
"7 Strongly agree","2019","indirect migration background","Male","","","",""
"7 Strongly agree","2019","indirect migration background","Female","","","",""
