"plh0206i01","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2014","Part Time","Rural Area","","","",""
"7 Strongly agree","2014","Not Working","Urban Area","","","",""
"7 Strongly agree","2014","Not Working","Rural Area","","","",""
"1 Strongly disagree","2015","Full Time","Urban Area","22","","",""
"1 Strongly disagree","2015","Full Time","Rural Area","12","","",""
"1 Strongly disagree","2015","Part Time","Urban Area","20","","",""
"1 Strongly disagree","2015","Part Time","Rural Area","5","","",""
"1 Strongly disagree","2015","Not Working","Urban Area","19","","",""
"1 Strongly disagree","2015","Not Working","Rural Area","17","","",""
"2 on scale 1-7 ","2015","Full Time","Urban Area","29","","",""
"2 on scale 1-7 ","2015","Full Time","Rural Area","12","","",""
"2 on scale 1-7 ","2015","Part Time","Urban Area","30","0.00523986412710431","0.003171638239782","0.00730809001442662"
"2 on scale 1-7 ","2015","Part Time","Rural Area","8","","",""
"2 on scale 1-7 ","2015","Not Working","Urban Area","38","0.0060406370529423","0.00418965706641562","0.00789161703946898"
"2 on scale 1-7 ","2015","Not Working","Rural Area","11","","",""
"3 on scale 1-7 ","2015","Full Time","Urban Area","52","0.00708615863923819","0.00499992228646659","0.00917239499200979"
"3 on scale 1-7 ","2015","Full Time","Rural Area","24","","",""
"3 on scale 1-7 ","2015","Part Time","Urban Area","40","0.00662370511815197","0.00429997246145027","0.00894743777485366"
"3 on scale 1-7 ","2015","Part Time","Rural Area","16","","",""
"3 on scale 1-7 ","2015","Not Working","Urban Area","49","0.00720182964045696","0.00518193859733824","0.00922172068357567"
"3 on scale 1-7 ","2015","Not Working","Rural Area","31","0.0117937767147213","0.00817404948743101","0.0154135039420116"
"4 on scale 1-7","2015","Full Time","Urban Area","162","0.0221004292521308","0.0184440623149256","0.025756796189336"
"4 on scale 1-7","2015","Full Time","Rural Area","120","0.0332885301456846","0.0271568720275797","0.0394201882637895"
"4 on scale 1-7","2015","Part Time","Urban Area","132","0.023906180887414","0.0195301573179732","0.0282822044568548"
"4 on scale 1-7","2015","Part Time","Rural Area","61","0.0270887027314099","0.0206406387952749","0.0335367666675449"
"4 on scale 1-7","2015","Not Working","Urban Area","222","0.0317631335948672","0.0275739584767271","0.0359523087130073"
"4 on scale 1-7","2015","Not Working","Rural Area","114","0.0284060046677672","0.022835775158457","0.0339762341770775"
"5 on scale 1-7","2015","Full Time","Urban Area","457","0.075681590325959","0.0691033730015113","0.0822598076504068"
"5 on scale 1-7","2015","Full Time","Rural Area","277","0.0866388136402752","0.0770235828904706","0.0962540443900797"
"5 on scale 1-7","2015","Part Time","Urban Area","355","0.0770453600586432","0.0694062600845867","0.0846844600326997"
"5 on scale 1-7","2015","Part Time","Rural Area","195","0.0856219401360775","0.0745083586318659","0.0967355216402891"
"5 on scale 1-7","2015","Not Working","Urban Area","550","0.0874592936397603","0.0807108264098031","0.0942077608697175"
"5 on scale 1-7","2015","Not Working","Rural Area","331","0.102737765983321","0.0925577055816456","0.112917826384997"
"6 on scale 1-7","2015","Full Time","Urban Area","1785","0.29720265087476","0.285835707731941","0.308569594017579"
"6 on scale 1-7","2015","Full Time","Rural Area","941","0.279786630028604","0.264443065825999","0.29513019423121"
"6 on scale 1-7","2015","Part Time","Urban Area","1226","0.271138772398034","0.258403829345364","0.283873715450704"
"6 on scale 1-7","2015","Part Time","Rural Area","678","0.270189040366985","0.252551514523456","0.287826566210515"
"6 on scale 1-7","2015","Not Working","Urban Area","1749","0.271834964458195","0.261207158746442","0.282462770169949"
"6 on scale 1-7","2015","Not Working","Rural Area","896","0.27223855429285","0.257314221016529","0.287162887569171"
"7 Strongly agree","2015","Full Time","Urban Area","3703","0.589177483300703","0.576941116675912","0.601413849925494"
"7 Strongly agree","2015","Full Time","Rural Area","1902","0.585545575829764","0.568707171701726","0.602383979957801"
"7 Strongly agree","2015","Part Time","Urban Area","2878","0.610329274843428","0.596358845243733","0.624299704443124"
"7 Strongly agree","2015","Part Time","Rural Area","1472","0.60636553248937","0.58696058726079","0.625770477717949"
"7 Strongly agree","2015","Not Working","Urban Area","4105","0.591772640705635","0.580031655724158","0.603513625687112"
"7 Strongly agree","2015","Not Working","Rural Area","2017","0.579516754059888","0.562965422153778","0.596068085965997"
"1 Strongly disagree","2016","Full Time","Urban Area","","","",""
"1 Strongly disagree","2016","Full Time","Rural Area","","","",""
"1 Strongly disagree","2016","Part Time","Urban Area","","","",""
"1 Strongly disagree","2016","Part Time","Rural Area","","","",""
"1 Strongly disagree","2016","Not Working","Urban Area","18","","",""
"1 Strongly disagree","2016","Not Working","Rural Area","12","","",""
"2 on scale 1-7 ","2016","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2016","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2016","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2016","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2016","Not Working","Urban Area","10","","",""
"2 on scale 1-7 ","2016","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2016","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2016","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2016","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2016","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2016","Not Working","Urban Area","18","","",""
"3 on scale 1-7 ","2016","Not Working","Rural Area","6","","",""
"4 on scale 1-7","2016","Full Time","Urban Area","","","",""
"4 on scale 1-7","2016","Full Time","Rural Area","","","",""
"4 on scale 1-7","2016","Part Time","Urban Area","","","",""
"4 on scale 1-7","2016","Part Time","Rural Area","","","",""
"4 on scale 1-7","2016","Not Working","Urban Area","33","0.0402465121068794","0.0332485634660409","0.0472444607477178"
"4 on scale 1-7","2016","Not Working","Rural Area","21","","",""
"5 on scale 1-7","2016","Full Time","Urban Area","","","",""
"5 on scale 1-7","2016","Full Time","Rural Area","","","",""
"5 on scale 1-7","2016","Part Time","Urban Area","","","",""
"5 on scale 1-7","2016","Part Time","Rural Area","","","",""
"5 on scale 1-7","2016","Not Working","Urban Area","69","0.0590734275187521","0.0506788135723448","0.0674680414651594"
"5 on scale 1-7","2016","Not Working","Rural Area","29","","",""
"6 on scale 1-7","2016","Full Time","Urban Area","","","",""
"6 on scale 1-7","2016","Full Time","Rural Area","","","",""
"6 on scale 1-7","2016","Part Time","Urban Area","","","",""
"6 on scale 1-7","2016","Part Time","Rural Area","","","",""
"6 on scale 1-7","2016","Not Working","Urban Area","172","0.132912731333683","0.120825092564134","0.145000370103232"
"6 on scale 1-7","2016","Not Working","Rural Area","52","0.0900328460139891","0.0747530874320435","0.105312604595935"
"7 Strongly agree","2016","Full Time","Urban Area","","","",""
"7 Strongly agree","2016","Full Time","Rural Area","","","",""
"7 Strongly agree","2016","Part Time","Urban Area","","","",""
"7 Strongly agree","2016","Part Time","Rural Area","","","",""
"7 Strongly agree","2016","Not Working","Urban Area","2710","0.735616063861913","0.719913523765799","0.751318603958027"
"7 Strongly agree","2016","Not Working","Rural Area","1228","0.841853404015724","0.822375092586617","0.861331715444831"
"1 Strongly disagree","2017","Full Time","Urban Area","","","",""
"1 Strongly disagree","2017","Full Time","Rural Area","","","",""
"1 Strongly disagree","2017","Part Time","Urban Area","","","",""
"1 Strongly disagree","2017","Part Time","Rural Area","","","",""
"1 Strongly disagree","2017","Not Working","Urban Area","5","","",""
"1 Strongly disagree","2017","Not Working","Rural Area","4","","",""
"2 on scale 1-7 ","2017","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2017","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2017","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2017","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2017","Not Working","Urban Area","","","",""
"2 on scale 1-7 ","2017","Not Working","Rural Area","2","","",""
"3 on scale 1-7 ","2017","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2017","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2017","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2017","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2017","Not Working","Urban Area","2","","",""
"3 on scale 1-7 ","2017","Not Working","Rural Area","3","","",""
"4 on scale 1-7","2017","Full Time","Urban Area","","","",""
"4 on scale 1-7","2017","Full Time","Rural Area","","","",""
"4 on scale 1-7","2017","Part Time","Urban Area","","","",""
"4 on scale 1-7","2017","Part Time","Rural Area","","","",""
"4 on scale 1-7","2017","Not Working","Urban Area","20","","",""
"4 on scale 1-7","2017","Not Working","Rural Area","6","","",""
"5 on scale 1-7","2017","Full Time","Urban Area","","","",""
"5 on scale 1-7","2017","Full Time","Rural Area","","","",""
"5 on scale 1-7","2017","Part Time","Urban Area","","","",""
"5 on scale 1-7","2017","Part Time","Rural Area","","","",""
"5 on scale 1-7","2017","Not Working","Urban Area","53","0.0285735251493943","0.0214427662102813","0.0357042840885074"
"5 on scale 1-7","2017","Not Working","Rural Area","16","","",""
"6 on scale 1-7","2017","Full Time","Urban Area","","","",""
"6 on scale 1-7","2017","Full Time","Rural Area","","","",""
"6 on scale 1-7","2017","Part Time","Urban Area","","","",""
"6 on scale 1-7","2017","Part Time","Rural Area","","","",""
"6 on scale 1-7","2017","Not Working","Urban Area","171","0.0831561615223875","0.0713381671668408","0.0949741558779343"
"6 on scale 1-7","2017","Not Working","Rural Area","54","0.0723063006469279","0.0541422397650745","0.0904703615287813"
"7 Strongly agree","2017","Full Time","Urban Area","","","",""
"7 Strongly agree","2017","Full Time","Rural Area","","","",""
"7 Strongly agree","2017","Part Time","Urban Area","","","",""
"7 Strongly agree","2017","Part Time","Rural Area","","","",""
"7 Strongly agree","2017","Not Working","Urban Area","1846","0.87156098502561","0.857240878474782","0.885881091576439"
"7 Strongly agree","2017","Not Working","Rural Area","696","0.882218462751306","0.859611133760564","0.904825791742047"
"1 Strongly disagree","2018","Full Time","Urban Area","","","",""
"1 Strongly disagree","2018","Full Time","Rural Area","","","",""
"1 Strongly disagree","2018","Part Time","Urban Area","","","",""
"1 Strongly disagree","2018","Part Time","Rural Area","","","",""
"1 Strongly disagree","2018","Not Working","Urban Area","1","","",""
"1 Strongly disagree","2018","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2018","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2018","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2018","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2018","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2018","Not Working","Urban Area","1","","",""
"2 on scale 1-7 ","2018","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2018","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2018","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2018","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2018","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2018","Not Working","Urban Area","1","","",""
"3 on scale 1-7 ","2018","Not Working","Rural Area","","","",""
"4 on scale 1-7","2018","Full Time","Urban Area","","","",""
"4 on scale 1-7","2018","Full Time","Rural Area","","","",""
"4 on scale 1-7","2018","Part Time","Urban Area","","","",""
"4 on scale 1-7","2018","Part Time","Rural Area","","","",""
"4 on scale 1-7","2018","Not Working","Urban Area","1","","",""
"4 on scale 1-7","2018","Not Working","Rural Area","","","",""
"5 on scale 1-7","2018","Full Time","Urban Area","","","",""
"5 on scale 1-7","2018","Full Time","Rural Area","","","",""
"5 on scale 1-7","2018","Part Time","Urban Area","","","",""
"5 on scale 1-7","2018","Part Time","Rural Area","","","",""
"5 on scale 1-7","2018","Not Working","Urban Area","8","","",""
"5 on scale 1-7","2018","Not Working","Rural Area","5","","",""
"6 on scale 1-7","2018","Full Time","Urban Area","","","",""
"6 on scale 1-7","2018","Full Time","Rural Area","","","",""
"6 on scale 1-7","2018","Part Time","Urban Area","","","",""
"6 on scale 1-7","2018","Part Time","Rural Area","","","",""
"6 on scale 1-7","2018","Not Working","Urban Area","24","","",""
"6 on scale 1-7","2018","Not Working","Rural Area","15","","",""
"7 Strongly agree","2018","Full Time","Urban Area","","","",""
"7 Strongly agree","2018","Full Time","Rural Area","","","",""
"7 Strongly agree","2018","Part Time","Urban Area","","","",""
"7 Strongly agree","2018","Part Time","Rural Area","","","",""
"7 Strongly agree","2018","Not Working","Urban Area","230","0.869524094847912","0.829046635771288","0.910001553924536"
"7 Strongly agree","2018","Not Working","Rural Area","137","0.903713433831655","0.857571426553442","0.949855441109868"
"1 Strongly disagree","2019","Full Time","Urban Area","","","",""
"1 Strongly disagree","2019","Full Time","Rural Area","","","",""
"1 Strongly disagree","2019","Part Time","Urban Area","","","",""
"1 Strongly disagree","2019","Part Time","Rural Area","","","",""
"1 Strongly disagree","2019","Not Working","Urban Area","1","","",""
"1 Strongly disagree","2019","Not Working","Rural Area","","","",""
"2 on scale 1-7 ","2019","Full Time","Urban Area","","","",""
"2 on scale 1-7 ","2019","Full Time","Rural Area","","","",""
"2 on scale 1-7 ","2019","Part Time","Urban Area","","","",""
"2 on scale 1-7 ","2019","Part Time","Rural Area","","","",""
"2 on scale 1-7 ","2019","Not Working","Urban Area","1","","",""
"2 on scale 1-7 ","2019","Not Working","Rural Area","","","",""
"3 on scale 1-7 ","2019","Full Time","Urban Area","","","",""
"3 on scale 1-7 ","2019","Full Time","Rural Area","","","",""
"3 on scale 1-7 ","2019","Part Time","Urban Area","","","",""
"3 on scale 1-7 ","2019","Part Time","Rural Area","","","",""
"3 on scale 1-7 ","2019","Not Working","Urban Area","","","",""
"3 on scale 1-7 ","2019","Not Working","Rural Area","","","",""
"4 on scale 1-7","2019","Full Time","Urban Area","","","",""
"4 on scale 1-7","2019","Full Time","Rural Area","","","",""
"4 on scale 1-7","2019","Part Time","Urban Area","","","",""
"4 on scale 1-7","2019","Part Time","Rural Area","","","",""
"4 on scale 1-7","2019","Not Working","Urban Area","3","","",""
"4 on scale 1-7","2019","Not Working","Rural Area","2","","",""
"5 on scale 1-7","2019","Full Time","Urban Area","","","",""
"5 on scale 1-7","2019","Full Time","Rural Area","","","",""
"5 on scale 1-7","2019","Part Time","Urban Area","","","",""
"5 on scale 1-7","2019","Part Time","Rural Area","","","",""
"5 on scale 1-7","2019","Not Working","Urban Area","9","","",""
"5 on scale 1-7","2019","Not Working","Rural Area","2","","",""
"6 on scale 1-7","2019","Full Time","Urban Area","","","",""
"6 on scale 1-7","2019","Full Time","Rural Area","","","",""
"6 on scale 1-7","2019","Part Time","Urban Area","","","",""
"6 on scale 1-7","2019","Part Time","Rural Area","","","",""
"6 on scale 1-7","2019","Not Working","Urban Area","19","","",""
"6 on scale 1-7","2019","Not Working","Rural Area","13","","",""
"7 Strongly agree","2019","Full Time","Urban Area","","","",""
"7 Strongly agree","2019","Full Time","Rural Area","","","",""
"7 Strongly agree","2019","Part Time","Urban Area","","","",""
"7 Strongly agree","2019","Part Time","Rural Area","","","",""
"7 Strongly agree","2019","Not Working","Urban Area","142","0.849408221492407","0.796418952536178","0.902397490448636"
"7 Strongly agree","2019","Not Working","Rural Area","84","0.870604199956775","0.805146932253024","0.936061467660525"
