"ple0014","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Yes","2018","(Married) couple without C. ","direct migration background","","","","","1"
"Yes","2018","(Married) couple without C. ","indirect migration background","","","","","1"
"Yes","2018","Single parent ","no migration background","","","","","1"
"Yes","2018","Single parent ","direct migration background","","","","","1"
"No","2019","1-pers.-HH","no migration background","3070","0.838150279420753","0.826122286582839","0.850178272258667","2"
"No","2019","1-pers.-HH","direct migration background","392","0.918682774932083","0.892908866610349","0.944456683253816","2"
"No","2019","1-pers.-HH","indirect migration background","217","0.960386789006966","0.935013411869457","0.985760166144474","2"
"No","2019","(Married) couple without C. ","no migration background","6255","0.851216928906358","0.84307556913967","0.859358288673047","2"
"No","2019","(Married) couple without C. ","direct migration background","823","0.891369928063069","0.871392289224535","0.911347566901603","2"
"No","2019","(Married) couple without C. ","indirect migration background","264","0.962221697303025","0.939969016892072","0.984474377713979","2"
"No","2019","Single parent ","no migration background","1507","0.946267580369466","0.935177159653571","0.957358001085362","2"
"No","2019","Single parent ","direct migration background","259","0.960261325129612","0.937046519680732","0.983476130578492","2"
"No","2019","Single parent ","indirect migration background","203","0.979548540844647","0.960359640890689","0.998737440798605","2"
"No","2019","Couple + C. LE 16 ","no migration background","3484","0.97254427548853","0.967210108569519","0.977878442407541","2"
"No","2019","Couple + C. LE 16 ","direct migration background","1160","0.991219633187047","0.985885419182123","0.996553847191971","2"
"No","2019","Couple + C. LE 16 ","indirect migration background","417","0.991774808296881","0.983177852108969","1.00037176448479","2"
"No","2019","Couple + C. GT 16 ","no migration background","2162","0.934737535107572","0.92468069253922","0.944794377675925","2"
"No","2019","Couple + C. GT 16 ","direct migration background","409","0.967567697178383","0.950706254273344","0.984429140083422","2"
"No","2019","Couple + C. GT 16 ","indirect migration background","228","0.985284797190262","0.969954946147569","1.00061464823295","2"
"No","2019","Couple + C. LE and GT 16","no migration background","1422","0.970458986985112","0.961791715684388","0.979126258285836","2"
"No","2019","Couple + C. LE and GT 16","direct migration background","442","0.948572695056126","0.928366993191736","0.968778396920516","2"
"No","2019","Couple + C. LE and GT 16","indirect migration background","262","0.997861484615003","0.992289146670319","1.00343382255969","2"
"Yes","2019","Single parent ","indirect migration background","6","","","","1"
"Yes","2019","Couple + C. LE 16 ","no migration background","121","0.0274557245114698","0.0221215575924591","0.0327898914304806","1"
"Yes","2019","Couple + C. LE 16 ","direct migration background","15","","","","1"
"Yes","2019","Couple + C. LE 16 ","indirect migration background","7","","","","1"
"Yes","2019","Couple + C. GT 16 ","no migration background","155","0.0652624648924278","0.0552056223240752","0.0753193074607804","1"
"Yes","2019","(Married) couple without C. ","no migration background","1085","0.148783071093642","0.140641711326953","0.15692443086033","1"
"Yes","2019","Couple + C. LE and GT 16","direct migration background","17","","","","1"
"Yes","2019","Single parent ","no migration background","81","0.0537324196305336","0.042641998914638","0.0648228403464292","1"
"Yes","2019","1-pers.-HH","no migration background","532","0.161849720579247","0.149821727741333","0.173877713417161","1"
"Yes","2019","1-pers.-HH","direct migration background","40","0.0813172250679174","0.0555433167461834","0.107091133389651","1"
"Yes","2019","1-pers.-HH","indirect migration background","10","","","","1"
"Yes","2019","(Married) couple without C. ","direct migration background","109","0.108630071936931","0.0886524330983973","0.128607710775465","1"
"Yes","2019","(Married) couple without C. ","indirect migration background","18","","","","1"
"Yes","2019","Couple + C. GT 16 ","indirect migration background","9","","","","1"
"Yes","2019","Couple + C. LE and GT 16","no migration background","44","0.0295410130148883","0.0208737417141642","0.0382082843156123","1"
"Yes","2019","Single parent ","direct migration background","13","","","","1"
"Yes","2019","Couple + C. GT 16 ","direct migration background","15","","","","1"
"Yes","2019","Couple + C. LE and GT 16","indirect migration background","2","","","","1"
