"ple0014","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2019","66 and older","higher vocational","117","0.293259178846926","0.248076530520557","0.338441827173296"
"Yes","2019","66 and older","higher education","355","0.252174350060868","0.229914356296275","0.274434343825461"
"No","2019","16-34 y.","in school","330","0.996099984221062","0.989385405917643","1.00281456252448"
"No","2019","16-34 y.","inadequately","102","0.918444155687617","0.86658682909973","0.970301482275504"
"No","2019","16-34 y.","general elemantary","827","0.973600487951804","0.962784524551488","0.98441645135212"
"No","2019","16-34 y.","middle vocational","2044","0.986368386410616","0.98138397304404","0.991352799777193"
"No","2019","16-34 y.","vocational + Abi","450","0.969623841089094","0.953957567771688","0.9852901144065"
"No","2019","16-34 y.","higher vocational","133","0.990039213929101","0.97328769426387","1.00679073359433"
"No","2019","16-34 y.","higher education","998","0.99560613039867","0.99152307579363","0.999689185003711"
"No","2019","35-65 y.","in school","","","",""
"No","2019","35-65 y.","inadequately","224","0.921283034060289","0.887834342994035","0.954731725126544"
"No","2019","35-65 y.","general elemantary","948","0.91230675899033","0.894957188538472","0.929656329442188"
"No","2019","35-65 y.","middle vocational","6000","0.918877158638188","0.91222294154847","0.925531375727906"
"No","2019","35-65 y.","vocational + Abi","1471","0.963375342347967","0.954002966891596","0.972747717804338"
"No","2019","35-65 y.","higher vocational","1074","0.930117792161943","0.915363490222208","0.944872094101677"
"No","2019","35-65 y.","higher education","4375","0.959740105586343","0.954030417243724","0.965449793928962"
"No","2019","66 and older","in school","","","",""
"No","2019","66 and older","inadequately","25","","",""
"No","2019","66 and older","general elemantary","409","0.744880408528941","0.708678149225555","0.781082667832326"
"No","2019","66 and older","middle vocational","1921","0.735751460122437","0.718770193791155","0.752732726453718"
"No","2019","66 and older","vocational + Abi","132","0.830693282506893","0.774152452072697","0.887234112941088"
"No","2019","66 and older","higher vocational","273","0.706740821153074","0.661558172826704","0.751923469479443"
"No","2019","66 and older","higher education","1107","0.747825649939132","0.725565656174539","0.770085643703725"
