"ple0014","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","2019","direct migration background","middle vocational","1155","0.932742703566278","0.918768046980519","0.946717360152038"
"No","2019","direct migration background","vocational + Abi","481","0.947138849533036","0.92794385599122","0.966333843074852"
"No","2019","direct migration background","higher vocational","63","0.860065922276072","0.781023571827587","0.939108272724557"
"No","2019","direct migration background","higher education","1024","0.955819454788857","0.94350081639745","0.968138093180264"
"No","2019","indirect migration background","in school","81","0.984051494374675","0.956936465241876","1.01116652350747"
"No","2019","indirect migration background","inadequately","37","0.965051787099652","0.907414493035044","1.02268908116426"
"No","2019","indirect migration background","general elemantary","237","0.993385075634007","0.983107980009731","1.00366217125828"
"No","2019","indirect migration background","middle vocational","643","0.972577345931017","0.960192897272261","0.984961794589774"
"No","2019","indirect migration background","vocational + Abi","137","0.978187536844002","0.954162318860367","1.00221275482764"
"No","2019","indirect migration background","higher vocational","74","0.997501232135265","0.986202306878187","1.00880015739234"
"No","2019","indirect migration background","higher education","323","0.971402371668466","0.953607382454711","0.989197360882222"
