"ple0179","year","bula_h","education","n","percent","lower_confidence","upper_confidence"
"Once a month or less","2016","Lower Saxony","college entrance qualification","20","","",""
"Once a month or less","2016","Lower Saxony","Other degree","6","","",""
"Once a month or less","2016","Lower Saxony","no degree/no degree yet","1","","",""
"Once a month or less","2016","Bremen","lower secondary degree","1","","",""
"Once a month or less","2016","Bremen","secondary school degree","","","",""
"Once a month or less","2016","Bremen","college entrance qualification","3","","",""
"Once a month or less","2016","Bremen","Other degree","1","","",""
"Once a month or less","2016","Bremen","no degree/no degree yet","","","",""
"Once a month or less","2016","North Rhine-Westphalia","lower secondary degree","34","0.0378257487181777","0.0270809904009527","0.0485705070354027"
"Once a month or less","2016","North Rhine-Westphalia","secondary school degree","30","0.0274368374787207","0.017337543982015","0.0375361309754264"
"Once a month or less","2016","North Rhine-Westphalia","college entrance qualification","58","0.0342165184605011","0.0252756308139856","0.0431574061070167"
"Once a month or less","2016","North Rhine-Westphalia","Other degree","32","0.0406866845732603","0.0267414029469702","0.0546319661995503"
"Once a month or less","2016","North Rhine-Westphalia","no degree/no degree yet","6","","",""
"Once a month or less","2016","Hesse","lower secondary degree","8","","",""
"Once a month or less","2016","Hesse","secondary school degree","9","","",""
"Once a month or less","2016","Hesse","college entrance qualification","18","","",""
"Once a month or less","2016","Hesse","Other degree","5","","",""
"Once a month or less","2016","Hesse","no degree/no degree yet","2","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","lower secondary degree","11","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","secondary school degree","10","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","college entrance qualification","15","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","Other degree","1","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Once a month or less","2016","Baden-Württemberg","lower secondary degree","17","","",""
"Once a month or less","2016","Baden-Württemberg","secondary school degree","23","","",""
"Once a month or less","2016","Baden-Württemberg","college entrance qualification","38","0.0572531085389652","0.0414190434249669","0.0730871736529635"
"Once a month or less","2016","Baden-Württemberg","Other degree","16","","",""
"Once a month or less","2016","Baden-Württemberg","no degree/no degree yet","3","","",""
"Once a month or less","2016","Bavaria","lower secondary degree","22","","",""
"Once a month or less","2016","Bavaria","secondary school degree","26","","",""
"Once a month or less","2016","Bavaria","college entrance qualification","30","0.0316704456840606","0.0203728527742662","0.0429680385938549"
"Once a month or less","2016","Bavaria","Other degree","18","","",""
"Once a month or less","2016","Bavaria","no degree/no degree yet","6","","",""
"Once a month or less","2016","Berlin","lower secondary degree","8","","",""
"Once a month or less","2016","Berlin","secondary school degree","13","","",""
"Once a month or less","2016","Berlin","college entrance qualification","16","","",""
"Once a month or less","2016","Berlin","Other degree","6","","",""
"Once a month or less","2016","Berlin","no degree/no degree yet","1","","",""
"Once a month or less","2016","Brandenburg","lower secondary degree","4","","",""
"Once a month or less","2016","Brandenburg","secondary school degree","13","","",""
"Once a month or less","2016","Brandenburg","college entrance qualification","12","","",""
"Once a month or less","2016","Brandenburg","Other degree","3","","",""
"Once a month or less","2016","Brandenburg","no degree/no degree yet","","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","lower secondary degree","2","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","secondary school degree","6","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","college entrance qualification","2","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Once a month or less","2016","Saxony","lower secondary degree","3","","",""
"Once a month or less","2016","Saxony","secondary school degree","16","","",""
"Once a month or less","2016","Saxony","college entrance qualification","13","","",""
"Once a month or less","2016","Saxony","Other degree","1","","",""
"Once a month or less","2016","Saxony","no degree/no degree yet","1","","",""
"Once a month or less","2016","Saxony-Anhalt","lower secondary degree","4","","",""
"Once a month or less","2016","Saxony-Anhalt","secondary school degree","7","","",""
"Once a month or less","2016","Saxony-Anhalt","college entrance qualification","4","","",""
"Once a month or less","2016","Saxony-Anhalt","Other degree","","","",""
"Once a month or less","2016","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Once a month or less","2016","Thuringia","lower secondary degree","7","","",""
"Once a month or less","2016","Thuringia","secondary school degree","3","","",""
"Once a month or less","2016","Thuringia","college entrance qualification","3","","",""
"Once a month or less","2016","Thuringia","Other degree","1","","",""
"Once a month or less","2016","Thuringia","no degree/no degree yet","1","","",""
"Never","2016","Schleswig-Holstein","lower secondary degree","1","","",""
"Never","2016","Schleswig-Holstein","secondary school degree","8","","",""
"Never","2016","Schleswig-Holstein","college entrance qualification","7","","",""
"Never","2016","Schleswig-Holstein","Other degree","","","",""
"Never","2016","Schleswig-Holstein","no degree/no degree yet","","","",""
"Never","2016","Hamburg","lower secondary degree","","","",""
"Never","2016","Hamburg","secondary school degree","","","",""
"Never","2016","Hamburg","college entrance qualification","9","","",""
"Never","2016","Hamburg","Other degree","3","","",""
"Never","2016","Hamburg","no degree/no degree yet","2","","",""
"Never","2016","Lower Saxony","lower secondary degree","6","","",""
"Never","2016","Lower Saxony","secondary school degree","12","","",""
"Never","2016","Lower Saxony","college entrance qualification","32","0.0667279948616219","0.0476022933505849","0.0858536963726589"
"Never","2016","Lower Saxony","Other degree","7","","",""
"Never","2016","Lower Saxony","no degree/no degree yet","4","","",""
"Never","2016","Bremen","lower secondary degree","","","",""
"Never","2016","Bremen","secondary school degree","1","","",""
"Never","2016","Bremen","college entrance qualification","1","","",""
"Never","2016","Bremen","Other degree","2","","",""
"Never","2016","Bremen","no degree/no degree yet","","","",""
"Never","2016","North Rhine-Westphalia","lower secondary degree","27","","",""
"Never","2016","North Rhine-Westphalia","secondary school degree","22","","",""
"Never","2016","North Rhine-Westphalia","college entrance qualification","70","0.0438139441611933","0.0337469406471489","0.0538809476752377"
"Never","2016","North Rhine-Westphalia","Other degree","17","","",""
"Never","2016","North Rhine-Westphalia","no degree/no degree yet","7","","",""
"Never","2016","Hesse","lower secondary degree","3","","",""
"Never","2016","Hesse","secondary school degree","8","","",""
"Never","2016","Hesse","college entrance qualification","27","","",""
"Never","2016","Hesse","Other degree","11","","",""
"Never","2016","Hesse","no degree/no degree yet","4","","",""
"Never","2016","Rhineland-Palatinate,Saarland","lower secondary degree","2","","",""
"Never","2016","Rhineland-Palatinate,Saarland","secondary school degree","5","","",""
"Never","2016","Rhineland-Palatinate,Saarland","college entrance qualification","14","","",""
"Never","2016","Rhineland-Palatinate,Saarland","Other degree","2","","",""
"Never","2016","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Never","2016","Baden-Württemberg","lower secondary degree","12","","",""
"Never","2016","Baden-Württemberg","secondary school degree","25","","",""
"Never","2016","Baden-Württemberg","college entrance qualification","39","0.0303001685106677","0.0186176489137732","0.0419826881075623"
"Never","2016","Baden-Württemberg","Other degree","9","","",""
"Never","2016","Baden-Württemberg","no degree/no degree yet","2","","",""
"Never","2016","Bavaria","lower secondary degree","13","","",""
"Never","2016","Bavaria","secondary school degree","35","0.0497426307594024","0.035754518753002","0.0637307427658027"
"Never","2016","Bavaria","college entrance qualification","37","0.0413020733873991","0.0284647624192819","0.0541393843555163"
"Never","2016","Bavaria","Other degree","21","","",""
"Never","2016","Bavaria","no degree/no degree yet","1","","",""
"Never","2016","Berlin","lower secondary degree","5","","",""
"Never","2016","Berlin","secondary school degree","9","","",""
"Never","2016","Berlin","college entrance qualification","31","0.113841241765172","0.080470639230925","0.14721184429942"
"Never","2016","Berlin","Other degree","14","","",""
"Never","2016","Berlin","no degree/no degree yet","","","",""
"Never","2016","Brandenburg","lower secondary degree","1","","",""
"Never","2016","Brandenburg","secondary school degree","4","","",""
"Never","2016","Brandenburg","college entrance qualification","2","","",""
"Never","2016","Brandenburg","Other degree","3","","",""
"Never","2016","Brandenburg","no degree/no degree yet","","","",""
"Never","2016","Mecklenburg-Western Pomerania","lower secondary degree","1","","",""
"Never","2016","Mecklenburg-Western Pomerania","secondary school degree","1","","",""
"Never","2016","Mecklenburg-Western Pomerania","college entrance qualification","4","","",""
"Never","2016","Mecklenburg-Western Pomerania","Other degree","","","",""
"Never","2016","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Never","2016","Saxony","lower secondary degree","3","","",""
"Never","2016","Saxony","secondary school degree","15","","",""
"Never","2016","Saxony","college entrance qualification","7","","",""
"Never","2016","Saxony","Other degree","2","","",""
"Never","2016","Saxony","no degree/no degree yet","","","",""
"Never","2016","Saxony-Anhalt","lower secondary degree","","","",""
"Never","2016","Saxony-Anhalt","secondary school degree","6","","",""
"Never","2016","Saxony-Anhalt","college entrance qualification","9","","",""
"Never","2016","Saxony-Anhalt","Other degree","","","",""
"Never","2016","Saxony-Anhalt","no degree/no degree yet","1","","",""
"Never","2016","Thuringia","lower secondary degree","","","",""
"Never","2016","Thuringia","secondary school degree","10","","",""
"Never","2016","Thuringia","college entrance qualification","7","","",""
"Never","2016","Thuringia","Other degree","6","","",""
"Never","2016","Thuringia","no degree/no degree yet","3","","",""
"Daily","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Daily","2017","Schleswig-Holstein","secondary school degree","","","",""
"Daily","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Daily","2017","Schleswig-Holstein","Other degree","","","",""
"Daily","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Daily","2017","Hamburg","lower secondary degree","","","",""
"Daily","2017","Hamburg","secondary school degree","","","",""
"Daily","2017","Hamburg","college entrance qualification","","","",""
"Daily","2017","Hamburg","Other degree","","","",""
"Daily","2017","Hamburg","no degree/no degree yet","","","",""
"Daily","2017","Lower Saxony","lower secondary degree","","","",""
"Daily","2017","Lower Saxony","secondary school degree","","","",""
"Daily","2017","Lower Saxony","college entrance qualification","","","",""
"Daily","2017","Lower Saxony","Other degree","","","",""
"Daily","2017","Lower Saxony","no degree/no degree yet","","","",""
"Daily","2017","Bremen","lower secondary degree","","","",""
"Daily","2017","Bremen","secondary school degree","","","",""
"Daily","2017","Bremen","college entrance qualification","","","",""
"Daily","2017","Bremen","Other degree","","","",""
"Daily","2017","Bremen","no degree/no degree yet","","","",""
"Daily","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Daily","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Daily","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Daily","2017","North Rhine-Westphalia","Other degree","","","",""
"Daily","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Daily","2017","Hesse","lower secondary degree","","","",""
"Daily","2017","Hesse","secondary school degree","","","",""
"Daily","2017","Hesse","college entrance qualification","","","",""
"Daily","2017","Hesse","Other degree","","","",""
"Daily","2017","Hesse","no degree/no degree yet","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Daily","2017","Baden-Württemberg","lower secondary degree","","","",""
"Daily","2017","Baden-Württemberg","secondary school degree","","","",""
"Daily","2017","Baden-Württemberg","college entrance qualification","","","",""
"Daily","2017","Baden-Württemberg","Other degree","","","",""
"Daily","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Daily","2017","Bavaria","lower secondary degree","","","",""
"Daily","2017","Bavaria","secondary school degree","","","",""
"Daily","2017","Bavaria","college entrance qualification","","","",""
"Daily","2017","Bavaria","Other degree","","","",""
"Daily","2017","Bavaria","no degree/no degree yet","","","",""
"Daily","2017","Berlin","lower secondary degree","","","",""
"Daily","2017","Berlin","secondary school degree","","","",""
"Daily","2017","Berlin","college entrance qualification","","","",""
"Daily","2017","Berlin","Other degree","","","",""
"Daily","2017","Berlin","no degree/no degree yet","","","",""
"Daily","2017","Brandenburg","lower secondary degree","","","",""
"Daily","2017","Brandenburg","secondary school degree","","","",""
"Daily","2017","Brandenburg","college entrance qualification","","","",""
"Daily","2017","Brandenburg","Other degree","","","",""
"Daily","2017","Brandenburg","no degree/no degree yet","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Daily","2017","Saxony","lower secondary degree","","","",""
"Daily","2017","Saxony","secondary school degree","","","",""
"Daily","2017","Saxony","college entrance qualification","","","",""
"Daily","2017","Saxony","Other degree","","","",""
"Daily","2017","Saxony","no degree/no degree yet","","","",""
"Daily","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Daily","2017","Saxony-Anhalt","secondary school degree","","","",""
"Daily","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Daily","2017","Saxony-Anhalt","Other degree","","","",""
"Daily","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Daily","2017","Thuringia","lower secondary degree","","","",""
"Daily","2017","Thuringia","secondary school degree","","","",""
"Daily","2017","Thuringia","college entrance qualification","","","",""
"Daily","2017","Thuringia","Other degree","","","",""
"Daily","2017","Thuringia","no degree/no degree yet","","","",""
"Four to six days a week","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Four to six days a week","2017","Schleswig-Holstein","secondary school degree","","","",""
"Four to six days a week","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Four to six days a week","2017","Schleswig-Holstein","Other degree","","","",""
"Four to six days a week","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Four to six days a week","2017","Hamburg","lower secondary degree","","","",""
"Four to six days a week","2017","Hamburg","secondary school degree","","","",""
"Four to six days a week","2017","Hamburg","college entrance qualification","","","",""
"Four to six days a week","2017","Hamburg","Other degree","","","",""
"Four to six days a week","2017","Hamburg","no degree/no degree yet","","","",""
"Four to six days a week","2017","Lower Saxony","lower secondary degree","","","",""
"Four to six days a week","2017","Lower Saxony","secondary school degree","","","",""
"Four to six days a week","2017","Lower Saxony","college entrance qualification","","","",""
"Four to six days a week","2017","Lower Saxony","Other degree","","","",""
"Four to six days a week","2017","Lower Saxony","no degree/no degree yet","","","",""
"Four to six days a week","2017","Bremen","lower secondary degree","","","",""
"Four to six days a week","2017","Bremen","secondary school degree","","","",""
"Four to six days a week","2017","Bremen","college entrance qualification","","","",""
"Four to six days a week","2017","Bremen","Other degree","","","",""
"Four to six days a week","2017","Bremen","no degree/no degree yet","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","Other degree","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Four to six days a week","2017","Hesse","lower secondary degree","","","",""
"Four to six days a week","2017","Hesse","secondary school degree","","","",""
"Four to six days a week","2017","Hesse","college entrance qualification","","","",""
"Four to six days a week","2017","Hesse","Other degree","","","",""
"Four to six days a week","2017","Hesse","no degree/no degree yet","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Four to six days a week","2017","Baden-Württemberg","lower secondary degree","","","",""
"Four to six days a week","2017","Baden-Württemberg","secondary school degree","","","",""
"Four to six days a week","2017","Baden-Württemberg","college entrance qualification","","","",""
"Four to six days a week","2017","Baden-Württemberg","Other degree","","","",""
"Four to six days a week","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Four to six days a week","2017","Bavaria","lower secondary degree","","","",""
"Four to six days a week","2017","Bavaria","secondary school degree","","","",""
"Four to six days a week","2017","Bavaria","college entrance qualification","","","",""
"Four to six days a week","2017","Bavaria","Other degree","","","",""
"Four to six days a week","2017","Bavaria","no degree/no degree yet","","","",""
"Four to six days a week","2017","Berlin","lower secondary degree","","","",""
"Four to six days a week","2017","Berlin","secondary school degree","","","",""
"Four to six days a week","2017","Berlin","college entrance qualification","","","",""
"Four to six days a week","2017","Berlin","Other degree","","","",""
"Four to six days a week","2017","Berlin","no degree/no degree yet","","","",""
"Four to six days a week","2017","Brandenburg","lower secondary degree","","","",""
"Four to six days a week","2017","Brandenburg","secondary school degree","","","",""
"Four to six days a week","2017","Brandenburg","college entrance qualification","","","",""
"Four to six days a week","2017","Brandenburg","Other degree","","","",""
"Four to six days a week","2017","Brandenburg","no degree/no degree yet","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Four to six days a week","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Four to six days a week","2017","Saxony","lower secondary degree","","","",""
"Four to six days a week","2017","Saxony","secondary school degree","","","",""
"Four to six days a week","2017","Saxony","college entrance qualification","","","",""
"Four to six days a week","2017","Saxony","Other degree","","","",""
"Four to six days a week","2017","Saxony","no degree/no degree yet","","","",""
"Four to six days a week","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Four to six days a week","2017","Saxony-Anhalt","secondary school degree","","","",""
"Four to six days a week","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Four to six days a week","2017","Saxony-Anhalt","Other degree","","","",""
"Four to six days a week","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Four to six days a week","2017","Thuringia","lower secondary degree","","","",""
"Four to six days a week","2017","Thuringia","secondary school degree","","","",""
"Four to six days a week","2017","Thuringia","college entrance qualification","","","",""
"Four to six days a week","2017","Thuringia","Other degree","","","",""
"Four to six days a week","2017","Thuringia","no degree/no degree yet","","","",""
"Two to three days a week","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Two to three days a week","2017","Schleswig-Holstein","secondary school degree","","","",""
"Two to three days a week","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Two to three days a week","2017","Schleswig-Holstein","Other degree","","","",""
"Two to three days a week","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Two to three days a week","2017","Hamburg","lower secondary degree","","","",""
"Two to three days a week","2017","Hamburg","secondary school degree","","","",""
"Two to three days a week","2017","Hamburg","college entrance qualification","","","",""
"Two to three days a week","2017","Hamburg","Other degree","","","",""
"Two to three days a week","2017","Hamburg","no degree/no degree yet","","","",""
"Two to three days a week","2017","Lower Saxony","lower secondary degree","","","",""
"Two to three days a week","2017","Lower Saxony","secondary school degree","","","",""
"Two to three days a week","2017","Lower Saxony","college entrance qualification","","","",""
"Two to three days a week","2017","Lower Saxony","Other degree","","","",""
"Two to three days a week","2017","Lower Saxony","no degree/no degree yet","","","",""
"Two to three days a week","2017","Bremen","lower secondary degree","","","",""
"Two to three days a week","2017","Bremen","secondary school degree","","","",""
"Two to three days a week","2017","Bremen","college entrance qualification","","","",""
"Two to three days a week","2017","Bremen","Other degree","","","",""
"Two to three days a week","2017","Bremen","no degree/no degree yet","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","Other degree","","","",""
"Two to three days a week","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Two to three days a week","2017","Hesse","lower secondary degree","","","",""
"Two to three days a week","2017","Hesse","secondary school degree","","","",""
"Two to three days a week","2017","Hesse","college entrance qualification","","","",""
"Two to three days a week","2017","Hesse","Other degree","","","",""
"Two to three days a week","2017","Hesse","no degree/no degree yet","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Two to three days a week","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Two to three days a week","2017","Baden-Württemberg","lower secondary degree","","","",""
"Two to three days a week","2017","Baden-Württemberg","secondary school degree","","","",""
"Two to three days a week","2017","Baden-Württemberg","college entrance qualification","","","",""
"Two to three days a week","2017","Baden-Württemberg","Other degree","","","",""
"Two to three days a week","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Two to three days a week","2017","Bavaria","lower secondary degree","","","",""
"Two to three days a week","2017","Bavaria","secondary school degree","","","",""
"Two to three days a week","2017","Bavaria","college entrance qualification","","","",""
"Two to three days a week","2017","Bavaria","Other degree","","","",""
"Two to three days a week","2017","Bavaria","no degree/no degree yet","","","",""
"Two to three days a week","2017","Berlin","lower secondary degree","","","",""
"Two to three days a week","2017","Berlin","secondary school degree","","","",""
"Two to three days a week","2017","Berlin","college entrance qualification","","","",""
"Two to three days a week","2017","Berlin","Other degree","","","",""
"Two to three days a week","2017","Berlin","no degree/no degree yet","","","",""
"Two to three days a week","2017","Brandenburg","lower secondary degree","","","",""
"Two to three days a week","2017","Brandenburg","secondary school degree","","","",""
"Two to three days a week","2017","Brandenburg","college entrance qualification","","","",""
"Two to three days a week","2017","Brandenburg","Other degree","","","",""
"Two to three days a week","2017","Brandenburg","no degree/no degree yet","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Two to three days a week","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Two to three days a week","2017","Saxony","lower secondary degree","","","",""
"Two to three days a week","2017","Saxony","secondary school degree","","","",""
"Two to three days a week","2017","Saxony","college entrance qualification","","","",""
"Two to three days a week","2017","Saxony","Other degree","","","",""
"Two to three days a week","2017","Saxony","no degree/no degree yet","","","",""
"Two to three days a week","2017","Saxony-Anhalt","lower secondary degree","","","",""
"Two to three days a week","2017","Saxony-Anhalt","secondary school degree","","","",""
"Two to three days a week","2017","Saxony-Anhalt","college entrance qualification","","","",""
"Two to three days a week","2017","Saxony-Anhalt","Other degree","","","",""
"Two to three days a week","2017","Saxony-Anhalt","no degree/no degree yet","","","",""
"Two to three days a week","2017","Thuringia","lower secondary degree","","","",""
"Two to three days a week","2017","Thuringia","secondary school degree","","","",""
"Two to three days a week","2017","Thuringia","college entrance qualification","","","",""
"Two to three days a week","2017","Thuringia","Other degree","","","",""
"Two to three days a week","2017","Thuringia","no degree/no degree yet","","","",""
"Two to four days a month","2017","Schleswig-Holstein","lower secondary degree","","","",""
"Two to four days a month","2017","Schleswig-Holstein","secondary school degree","","","",""
"Two to four days a month","2017","Schleswig-Holstein","college entrance qualification","","","",""
"Two to four days a month","2017","Schleswig-Holstein","Other degree","","","",""
"Two to four days a month","2017","Schleswig-Holstein","no degree/no degree yet","","","",""
"Two to four days a month","2017","Hamburg","lower secondary degree","","","",""
"Two to four days a month","2017","Hamburg","secondary school degree","","","",""
"Two to four days a month","2017","Hamburg","college entrance qualification","","","",""
"Two to four days a month","2017","Hamburg","Other degree","","","",""
"Two to four days a month","2017","Hamburg","no degree/no degree yet","","","",""
"Two to four days a month","2017","Lower Saxony","lower secondary degree","","","",""
"Two to four days a month","2017","Lower Saxony","secondary school degree","","","",""
"Two to four days a month","2017","Lower Saxony","college entrance qualification","","","",""
"Two to four days a month","2017","Lower Saxony","Other degree","","","",""
"Two to four days a month","2017","Lower Saxony","no degree/no degree yet","","","",""
"Two to four days a month","2017","Bremen","lower secondary degree","","","",""
"Two to four days a month","2017","Bremen","secondary school degree","","","",""
"Two to four days a month","2017","Bremen","college entrance qualification","","","",""
"Two to four days a month","2017","Bremen","Other degree","","","",""
"Two to four days a month","2017","Bremen","no degree/no degree yet","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","lower secondary degree","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","secondary school degree","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","college entrance qualification","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","Other degree","","","",""
"Two to four days a month","2017","North Rhine-Westphalia","no degree/no degree yet","","","",""
"Two to four days a month","2017","Hesse","lower secondary degree","","","",""
"Two to four days a month","2017","Hesse","secondary school degree","","","",""
"Two to four days a month","2017","Hesse","college entrance qualification","","","",""
"Two to four days a month","2017","Hesse","Other degree","","","",""
"Two to four days a month","2017","Hesse","no degree/no degree yet","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","lower secondary degree","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","secondary school degree","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","college entrance qualification","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","Other degree","","","",""
"Two to four days a month","2017","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","",""
"Two to four days a month","2017","Baden-Württemberg","lower secondary degree","","","",""
"Two to four days a month","2017","Baden-Württemberg","secondary school degree","","","",""
"Two to four days a month","2017","Baden-Württemberg","college entrance qualification","","","",""
"Two to four days a month","2017","Baden-Württemberg","Other degree","","","",""
"Two to four days a month","2017","Baden-Württemberg","no degree/no degree yet","","","",""
"Two to four days a month","2017","Bavaria","lower secondary degree","","","",""
"Two to four days a month","2017","Bavaria","secondary school degree","","","",""
"Two to four days a month","2017","Bavaria","college entrance qualification","","","",""
"Two to four days a month","2017","Bavaria","Other degree","","","",""
"Two to four days a month","2017","Bavaria","no degree/no degree yet","","","",""
"Two to four days a month","2017","Berlin","lower secondary degree","","","",""
"Two to four days a month","2017","Berlin","secondary school degree","","","",""
"Two to four days a month","2017","Berlin","college entrance qualification","","","",""
"Two to four days a month","2017","Berlin","Other degree","","","",""
"Two to four days a month","2017","Berlin","no degree/no degree yet","","","",""
"Two to four days a month","2017","Brandenburg","lower secondary degree","","","",""
"Two to four days a month","2017","Brandenburg","secondary school degree","","","",""
"Two to four days a month","2017","Brandenburg","college entrance qualification","","","",""
"Two to four days a month","2017","Brandenburg","Other degree","","","",""
"Two to four days a month","2017","Brandenburg","no degree/no degree yet","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","lower secondary degree","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","secondary school degree","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","college entrance qualification","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","Other degree","","","",""
"Two to four days a month","2017","Mecklenburg-Western Pomerania","no degree/no degree yet","","","",""
"Two to four days a month","2017","Saxony","lower secondary degree","","","",""
"Two to four days a month","2017","Saxony","secondary school degree","","","",""
"Two to four days a month","2017","Saxony","college entrance qualification","","","",""
"Two to four days a month","2017","Saxony","Other degree","","","",""
"Two to four days a month","2017","Saxony","no degree/no degree yet","","","",""
"Two to four days a month","2017","Saxony-Anhalt","lower secondary degree","","","",""
