"ple0179","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence"
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","in school","3","","",""
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","inadequately","5","","",""
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","general elemantary","16","","",""
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","middle vocational","74","0.124836048733908","0.0998824687969118","0.149789628670904"
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","vocational + Abi","18","","",""
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","higher vocational","8","","",""
"Two to four days a month","2016","Rhineland-Palatinate,Saarland","higher education","44","0.192838819303181","0.14603900467611","0.239638633930251"
"Two to four days a month","2016","Baden-Württemberg","in school","7","","",""
"Two to four days a month","2016","Baden-Württemberg","inadequately","2","","",""
"Two to four days a month","2016","Baden-Württemberg","general elemantary","36","0.11687059630932","0.081942797809982","0.151798394808658"
"Two to four days a month","2016","Baden-Württemberg","middle vocational","179","0.173692547095997","0.152194980842549","0.195190113349445"
"Two to four days a month","2016","Baden-Württemberg","vocational + Abi","26","","",""
"Two to four days a month","2016","Baden-Württemberg","higher vocational","22","","",""
"Two to four days a month","2016","Baden-Württemberg","higher education","114","0.137197700743338","0.112801035043615","0.161594366443062"
"Two to four days a month","2016","Bavaria","in school","5","","",""
"Two to four days a month","2016","Bavaria","inadequately","6","","",""
"Two to four days a month","2016","Bavaria","general elemantary","44","0.132010854759218","0.098372460304633","0.165649249213802"
"Two to four days a month","2016","Bavaria","middle vocational","217","0.137825667437467","0.122189204170709","0.153462130704224"
"Two to four days a month","2016","Bavaria","vocational + Abi","49","0.205799168394123","0.159820451987281","0.251777884800964"
"Two to four days a month","2016","Bavaria","higher vocational","27","","",""
"Two to four days a month","2016","Bavaria","higher education","130","0.133551551876718","0.11151044616253","0.155592657590906"
"Two to four days a month","2016","Berlin","in school","","","",""
"Two to four days a month","2016","Berlin","inadequately","2","","",""
"Two to four days a month","2016","Berlin","general elemantary","7","","",""
"Two to four days a month","2016","Berlin","middle vocational","45","0.120038385792184","0.0845947090467252","0.155482062537642"
"Two to four days a month","2016","Berlin","vocational + Abi","11","","",""
"Two to four days a month","2016","Berlin","higher vocational","11","","",""
"Two to four days a month","2016","Berlin","higher education","69","0.142971407742297","0.107011410358746","0.178931405125848"
"Two to four days a month","2016","Brandenburg","in school","6","","",""
"Two to four days a month","2016","Brandenburg","inadequately","4","","",""
"Two to four days a month","2016","Brandenburg","general elemantary","12","","",""
"Two to four days a month","2016","Brandenburg","middle vocational","65","0.144155827103478","0.111987475857708","0.176324178349248"
"Two to four days a month","2016","Brandenburg","vocational + Abi","8","","",""
"Two to four days a month","2016","Brandenburg","higher vocational","9","","",""
"Two to four days a month","2016","Brandenburg","higher education","28","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","in school","","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","inadequately","","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","general elemantary","2","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","middle vocational","30","0.0980817797041558","0.0625391382879158","0.133624421120396"
"Two to four days a month","2016","Mecklenburg-Western Pomerania","vocational + Abi","2","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","higher vocational","6","","",""
"Two to four days a month","2016","Mecklenburg-Western Pomerania","higher education","20","","",""
"Two to four days a month","2016","Saxony","in school","3","","",""
"Two to four days a month","2016","Saxony","inadequately","","","",""
"Two to four days a month","2016","Saxony","general elemantary","8","","",""
"Two to four days a month","2016","Saxony","middle vocational","102","0.149534474603426","0.123944037813805","0.175124911393047"
"Two to four days a month","2016","Saxony","vocational + Abi","7","","",""
"Two to four days a month","2016","Saxony","higher vocational","10","","",""
"Two to four days a month","2016","Saxony","higher education","54","0.109683649976946","0.0787092548692065","0.140658045084685"
"Two to four days a month","2016","Saxony-Anhalt","in school","1","","",""
"Two to four days a month","2016","Saxony-Anhalt","inadequately","","","",""
"Two to four days a month","2016","Saxony-Anhalt","general elemantary","5","","",""
"Two to four days a month","2016","Saxony-Anhalt","middle vocational","50","0.122431235127464","0.0915573817874796","0.153305088467448"
"Two to four days a month","2016","Saxony-Anhalt","vocational + Abi","2","","",""
"Two to four days a month","2016","Saxony-Anhalt","higher vocational","6","","",""
"Two to four days a month","2016","Saxony-Anhalt","higher education","25","","",""
"Two to four days a month","2016","Thuringia","in school","","","",""
"Two to four days a month","2016","Thuringia","inadequately","1","","",""
"Two to four days a month","2016","Thuringia","general elemantary","11","","",""
"Two to four days a month","2016","Thuringia","middle vocational","82","0.158122285939862","0.126394681413438","0.189849890466286"
"Two to four days a month","2016","Thuringia","vocational + Abi","6","","",""
"Two to four days a month","2016","Thuringia","higher vocational","9","","",""
"Two to four days a month","2016","Thuringia","higher education","40","0.134704131858093","0.0886382237446792","0.180770039971507"
"Once a month or less","2016","Schleswig-Holstein","in school","","","",""
"Once a month or less","2016","Schleswig-Holstein","inadequately","","","",""
"Once a month or less","2016","Schleswig-Holstein","general elemantary","9","","",""
"Once a month or less","2016","Schleswig-Holstein","middle vocational","13","","",""
"Once a month or less","2016","Schleswig-Holstein","vocational + Abi","3","","",""
"Once a month or less","2016","Schleswig-Holstein","higher vocational","2","","",""
"Once a month or less","2016","Schleswig-Holstein","higher education","8","","",""
"Once a month or less","2016","Hamburg","in school","","","",""
"Once a month or less","2016","Hamburg","inadequately","","","",""
"Once a month or less","2016","Hamburg","general elemantary","","","",""
"Once a month or less","2016","Hamburg","middle vocational","4","","",""
"Once a month or less","2016","Hamburg","vocational + Abi","2","","",""
"Once a month or less","2016","Hamburg","higher vocational","","","",""
"Once a month or less","2016","Hamburg","higher education","3","","",""
"Once a month or less","2016","Lower Saxony","in school","1","","",""
"Once a month or less","2016","Lower Saxony","inadequately","1","","",""
"Once a month or less","2016","Lower Saxony","general elemantary","9","","",""
"Once a month or less","2016","Lower Saxony","middle vocational","24","","",""
"Once a month or less","2016","Lower Saxony","vocational + Abi","4","","",""
"Once a month or less","2016","Lower Saxony","higher vocational","6","","",""
"Once a month or less","2016","Lower Saxony","higher education","17","","",""
"Once a month or less","2016","Bremen","in school","","","",""
"Once a month or less","2016","Bremen","inadequately","","","",""
"Once a month or less","2016","Bremen","general elemantary","","","",""
"Once a month or less","2016","Bremen","middle vocational","1","","",""
"Once a month or less","2016","Bremen","vocational + Abi","","","",""
"Once a month or less","2016","Bremen","higher vocational","","","",""
"Once a month or less","2016","Bremen","higher education","4","","",""
"Once a month or less","2016","North Rhine-Westphalia","in school","1","","",""
"Once a month or less","2016","North Rhine-Westphalia","inadequately","4","","",""
"Once a month or less","2016","North Rhine-Westphalia","general elemantary","19","","",""
"Once a month or less","2016","North Rhine-Westphalia","middle vocational","75","0.0331957826501691","0.0256443218813622","0.0407472434189761"
"Once a month or less","2016","North Rhine-Westphalia","vocational + Abi","20","","",""
"Once a month or less","2016","North Rhine-Westphalia","higher vocational","3","","",""
"Once a month or less","2016","North Rhine-Westphalia","higher education","46","0.0443307675588321","0.0319921737884349","0.0566693613292292"
"Once a month or less","2016","Hesse","in school","1","","",""
"Once a month or less","2016","Hesse","inadequately","1","","",""
"Once a month or less","2016","Hesse","general elemantary","5","","",""
"Once a month or less","2016","Hesse","middle vocational","14","","",""
"Once a month or less","2016","Hesse","vocational + Abi","4","","",""
"Once a month or less","2016","Hesse","higher vocational","2","","",""
"Once a month or less","2016","Hesse","higher education","15","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","in school","","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","general elemantary","3","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","middle vocational","18","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","vocational + Abi","1","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","higher vocational","6","","",""
"Once a month or less","2016","Rhineland-Palatinate,Saarland","higher education","9","","",""
"Once a month or less","2016","Baden-Württemberg","in school","2","","",""
"Once a month or less","2016","Baden-Württemberg","inadequately","","","",""
"Once a month or less","2016","Baden-Württemberg","general elemantary","11","","",""
"Once a month or less","2016","Baden-Württemberg","middle vocational","45","0.0417755473661992","0.030422235484798","0.0531288592476005"
"Once a month or less","2016","Baden-Württemberg","vocational + Abi","5","","",""
"Once a month or less","2016","Baden-Württemberg","higher vocational","1","","",""
"Once a month or less","2016","Baden-Württemberg","higher education","34","0.0522563389459316","0.0364759993199096","0.0680366785719536"
"Once a month or less","2016","Bavaria","in school","4","","",""
"Once a month or less","2016","Bavaria","inadequately","","","",""
"Once a month or less","2016","Bavaria","general elemantary","9","","",""
"Once a month or less","2016","Bavaria","middle vocational","48","0.0396209434164708","0.0307726466835425","0.048469240149399"
"Once a month or less","2016","Bavaria","vocational + Abi","11","","",""
"Once a month or less","2016","Bavaria","higher vocational","4","","",""
"Once a month or less","2016","Bavaria","higher education","29","","",""
"Once a month or less","2016","Berlin","in school","1","","",""
"Once a month or less","2016","Berlin","inadequately","","","",""
"Once a month or less","2016","Berlin","general elemantary","3","","",""
"Once a month or less","2016","Berlin","middle vocational","17","","",""
"Once a month or less","2016","Berlin","vocational + Abi","4","","",""
"Once a month or less","2016","Berlin","higher vocational","1","","",""
"Once a month or less","2016","Berlin","higher education","20","","",""
"Once a month or less","2016","Brandenburg","in school","","","",""
"Once a month or less","2016","Brandenburg","inadequately","","","",""
"Once a month or less","2016","Brandenburg","general elemantary","1","","",""
"Once a month or less","2016","Brandenburg","middle vocational","16","","",""
"Once a month or less","2016","Brandenburg","vocational + Abi","3","","",""
"Once a month or less","2016","Brandenburg","higher vocational","","","",""
"Once a month or less","2016","Brandenburg","higher education","13","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","in school","","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","inadequately","","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","middle vocational","4","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","higher vocational","2","","",""
"Once a month or less","2016","Mecklenburg-Western Pomerania","higher education","3","","",""
"Once a month or less","2016","Saxony","in school","","","",""
"Once a month or less","2016","Saxony","inadequately","","","",""
"Once a month or less","2016","Saxony","general elemantary","1","","",""
"Once a month or less","2016","Saxony","middle vocational","18","","",""
"Once a month or less","2016","Saxony","vocational + Abi","4","","",""
"Once a month or less","2016","Saxony","higher vocational","1","","",""
"Once a month or less","2016","Saxony","higher education","10","","",""
"Once a month or less","2016","Saxony-Anhalt","in school","1","","",""
"Once a month or less","2016","Saxony-Anhalt","inadequately","","","",""
"Once a month or less","2016","Saxony-Anhalt","general elemantary","1","","",""
"Once a month or less","2016","Saxony-Anhalt","middle vocational","10","","",""
"Once a month or less","2016","Saxony-Anhalt","vocational + Abi","1","","",""
"Once a month or less","2016","Saxony-Anhalt","higher vocational","3","","",""
"Once a month or less","2016","Saxony-Anhalt","higher education","2","","",""
"Once a month or less","2016","Thuringia","in school","1","","",""
"Once a month or less","2016","Thuringia","inadequately","","","",""
"Once a month or less","2016","Thuringia","general elemantary","3","","",""
"Once a month or less","2016","Thuringia","middle vocational","9","","",""
"Once a month or less","2016","Thuringia","vocational + Abi","","","",""
"Once a month or less","2016","Thuringia","higher vocational","","","",""
"Once a month or less","2016","Thuringia","higher education","2","","",""
"Never","2016","Schleswig-Holstein","in school","","","",""
"Never","2016","Schleswig-Holstein","inadequately","","","",""
"Never","2016","Schleswig-Holstein","general elemantary","2","","",""
"Never","2016","Schleswig-Holstein","middle vocational","8","","",""
"Never","2016","Schleswig-Holstein","vocational + Abi","1","","",""
"Never","2016","Schleswig-Holstein","higher vocational","1","","",""
"Never","2016","Schleswig-Holstein","higher education","5","","",""
"Never","2016","Hamburg","in school","2","","",""
"Never","2016","Hamburg","inadequately","","","",""
"Never","2016","Hamburg","general elemantary","","","",""
"Never","2016","Hamburg","middle vocational","1","","",""
"Never","2016","Hamburg","vocational + Abi","4","","",""
"Never","2016","Hamburg","higher vocational","","","",""
"Never","2016","Hamburg","higher education","7","","",""
"Never","2016","Lower Saxony","in school","3","","",""
"Never","2016","Lower Saxony","inadequately","1","","",""
"Never","2016","Lower Saxony","general elemantary","5","","",""
"Never","2016","Lower Saxony","middle vocational","25","","",""
"Never","2016","Lower Saxony","vocational + Abi","6","","",""
"Never","2016","Lower Saxony","higher vocational","5","","",""
"Never","2016","Lower Saxony","higher education","18","","",""
"Never","2016","Bremen","in school","","","",""
"Never","2016","Bremen","inadequately","","","",""
"Never","2016","Bremen","general elemantary","1","","",""
"Never","2016","Bremen","middle vocational","3","","",""
"Never","2016","Bremen","vocational + Abi","","","",""
"Never","2016","Bremen","higher vocational","","","",""
"Never","2016","Bremen","higher education","","","",""
"Never","2016","North Rhine-Westphalia","in school","6","","",""
"Never","2016","North Rhine-Westphalia","inadequately","1","","",""
"Never","2016","North Rhine-Westphalia","general elemantary","14","","",""
"Never","2016","North Rhine-Westphalia","middle vocational","59","0.0341310269967065","0.0264776336938737","0.0417844202995393"
"Never","2016","North Rhine-Westphalia","vocational + Abi","20","","",""
"Never","2016","North Rhine-Westphalia","higher vocational","3","","",""
"Never","2016","North Rhine-Westphalia","higher education","42","0.039015793257946","0.0274083228746644","0.0506232636412275"
"Never","2016","Hesse","in school","3","","",""
"Never","2016","Hesse","inadequately","","","",""
"Never","2016","Hesse","general elemantary","4","","",""
"Never","2016","Hesse","middle vocational","20","","",""
"Never","2016","Hesse","vocational + Abi","6","","",""
"Never","2016","Hesse","higher vocational","","","",""
"Never","2016","Hesse","higher education","22","","",""
"Never","2016","Rhineland-Palatinate,Saarland","in school","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Never","2016","Rhineland-Palatinate,Saarland","general elemantary","1","","",""
"Never","2016","Rhineland-Palatinate,Saarland","middle vocational","7","","",""
"Never","2016","Rhineland-Palatinate,Saarland","vocational + Abi","4","","",""
"Never","2016","Rhineland-Palatinate,Saarland","higher vocational","1","","",""
"Never","2016","Rhineland-Palatinate,Saarland","higher education","10","","",""
"Never","2016","Baden-Württemberg","in school","1","","",""
"Never","2016","Baden-Württemberg","inadequately","","","",""
"Never","2016","Baden-Württemberg","general elemantary","5","","",""
"Never","2016","Baden-Württemberg","middle vocational","40","0.0261710027777027","0.0171120206667538","0.0352299848886516"
"Never","2016","Baden-Württemberg","vocational + Abi","10","","",""
"Never","2016","Baden-Württemberg","higher vocational","3","","",""
"Never","2016","Baden-Württemberg","higher education","29","","",""
"Never","2016","Bavaria","in school","1","","",""
"Never","2016","Bavaria","inadequately","1","","",""
"Never","2016","Bavaria","general elemantary","11","","",""
"Never","2016","Bavaria","middle vocational","45","0.0187687582402199","0.0126130307473572","0.0249244857330826"
"Never","2016","Bavaria","vocational + Abi","4","","",""
"Never","2016","Bavaria","higher vocational","12","","",""
"Never","2016","Bavaria","higher education","34","0.0470715008653017","0.0333485747617737","0.0607944269688298"
"Never","2016","Berlin","in school","","","",""
"Never","2016","Berlin","inadequately","","","",""
"Never","2016","Berlin","general elemantary","2","","",""
"Never","2016","Berlin","middle vocational","16","","",""
"Never","2016","Berlin","vocational + Abi","6","","",""
"Never","2016","Berlin","higher vocational","6","","",""
"Never","2016","Berlin","higher education","29","","",""
"Never","2016","Brandenburg","in school","","","",""
"Never","2016","Brandenburg","inadequately","","","",""
"Never","2016","Brandenburg","general elemantary","1","","",""
"Never","2016","Brandenburg","middle vocational","4","","",""
"Never","2016","Brandenburg","vocational + Abi","1","","",""
"Never","2016","Brandenburg","higher vocational","","","",""
"Never","2016","Brandenburg","higher education","4","","",""
"Never","2016","Mecklenburg-Western Pomerania","in school","","","",""
"Never","2016","Mecklenburg-Western Pomerania","inadequately","","","",""
"Never","2016","Mecklenburg-Western Pomerania","general elemantary","1","","",""
"Never","2016","Mecklenburg-Western Pomerania","middle vocational","3","","",""
"Never","2016","Mecklenburg-Western Pomerania","vocational + Abi","1","","",""
"Never","2016","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Never","2016","Mecklenburg-Western Pomerania","higher education","2","","",""
"Never","2016","Saxony","in school","","","",""
"Never","2016","Saxony","inadequately","","","",""
"Never","2016","Saxony","general elemantary","4","","",""
"Never","2016","Saxony","middle vocational","14","","",""
"Never","2016","Saxony","vocational + Abi","2","","",""
"Never","2016","Saxony","higher vocational","1","","",""
"Never","2016","Saxony","higher education","7","","",""
"Never","2016","Saxony-Anhalt","in school","","","",""
"Never","2016","Saxony-Anhalt","inadequately","1","","",""
"Never","2016","Saxony-Anhalt","general elemantary","","","",""
"Never","2016","Saxony-Anhalt","middle vocational","7","","",""
"Never","2016","Saxony-Anhalt","vocational + Abi","2","","",""
"Never","2016","Saxony-Anhalt","higher vocational","","","",""
"Never","2016","Saxony-Anhalt","higher education","6","","",""
"Never","2016","Thuringia","in school","3","","",""
"Never","2016","Thuringia","inadequately","","","",""
"Never","2016","Thuringia","general elemantary","2","","",""
"Never","2016","Thuringia","middle vocational","6","","",""
"Never","2016","Thuringia","vocational + Abi","3","","",""
"Never","2016","Thuringia","higher vocational","2","","",""
"Never","2016","Thuringia","higher education","10","","",""
"Daily","2017","Schleswig-Holstein","in school","","","",""
"Daily","2017","Schleswig-Holstein","inadequately","","","",""
"Daily","2017","Schleswig-Holstein","general elemantary","","","",""
"Daily","2017","Schleswig-Holstein","middle vocational","","","",""
"Daily","2017","Schleswig-Holstein","vocational + Abi","","","",""
"Daily","2017","Schleswig-Holstein","higher vocational","","","",""
"Daily","2017","Schleswig-Holstein","higher education","","","",""
"Daily","2017","Hamburg","in school","","","",""
"Daily","2017","Hamburg","inadequately","","","",""
"Daily","2017","Hamburg","general elemantary","","","",""
"Daily","2017","Hamburg","middle vocational","","","",""
"Daily","2017","Hamburg","vocational + Abi","","","",""
"Daily","2017","Hamburg","higher vocational","","","",""
"Daily","2017","Hamburg","higher education","","","",""
"Daily","2017","Lower Saxony","in school","","","",""
"Daily","2017","Lower Saxony","inadequately","","","",""
"Daily","2017","Lower Saxony","general elemantary","","","",""
"Daily","2017","Lower Saxony","middle vocational","","","",""
"Daily","2017","Lower Saxony","vocational + Abi","","","",""
"Daily","2017","Lower Saxony","higher vocational","","","",""
"Daily","2017","Lower Saxony","higher education","","","",""
"Daily","2017","Bremen","in school","","","",""
"Daily","2017","Bremen","inadequately","","","",""
"Daily","2017","Bremen","general elemantary","","","",""
"Daily","2017","Bremen","middle vocational","","","",""
"Daily","2017","Bremen","vocational + Abi","","","",""
"Daily","2017","Bremen","higher vocational","","","",""
"Daily","2017","Bremen","higher education","","","",""
"Daily","2017","North Rhine-Westphalia","in school","","","",""
"Daily","2017","North Rhine-Westphalia","inadequately","","","",""
"Daily","2017","North Rhine-Westphalia","general elemantary","","","",""
"Daily","2017","North Rhine-Westphalia","middle vocational","","","",""
"Daily","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"Daily","2017","North Rhine-Westphalia","higher vocational","","","",""
"Daily","2017","North Rhine-Westphalia","higher education","","","",""
"Daily","2017","Hesse","in school","","","",""
"Daily","2017","Hesse","inadequately","","","",""
"Daily","2017","Hesse","general elemantary","","","",""
"Daily","2017","Hesse","middle vocational","","","",""
"Daily","2017","Hesse","vocational + Abi","","","",""
"Daily","2017","Hesse","higher vocational","","","",""
"Daily","2017","Hesse","higher education","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Daily","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"Daily","2017","Baden-Württemberg","in school","","","",""
"Daily","2017","Baden-Württemberg","inadequately","","","",""
"Daily","2017","Baden-Württemberg","general elemantary","","","",""
"Daily","2017","Baden-Württemberg","middle vocational","","","",""
"Daily","2017","Baden-Württemberg","vocational + Abi","","","",""
"Daily","2017","Baden-Württemberg","higher vocational","","","",""
"Daily","2017","Baden-Württemberg","higher education","","","",""
"Daily","2017","Bavaria","in school","","","",""
"Daily","2017","Bavaria","inadequately","","","",""
"Daily","2017","Bavaria","general elemantary","","","",""
"Daily","2017","Bavaria","middle vocational","","","",""
"Daily","2017","Bavaria","vocational + Abi","","","",""
"Daily","2017","Bavaria","higher vocational","","","",""
"Daily","2017","Bavaria","higher education","","","",""
"Daily","2017","Berlin","in school","","","",""
"Daily","2017","Berlin","inadequately","","","",""
"Daily","2017","Berlin","general elemantary","","","",""
"Daily","2017","Berlin","middle vocational","","","",""
"Daily","2017","Berlin","vocational + Abi","","","",""
"Daily","2017","Berlin","higher vocational","","","",""
"Daily","2017","Berlin","higher education","","","",""
"Daily","2017","Brandenburg","in school","","","",""
"Daily","2017","Brandenburg","inadequately","","","",""
"Daily","2017","Brandenburg","general elemantary","","","",""
"Daily","2017","Brandenburg","middle vocational","","","",""
"Daily","2017","Brandenburg","vocational + Abi","","","",""
"Daily","2017","Brandenburg","higher vocational","","","",""
"Daily","2017","Brandenburg","higher education","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","in school","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","inadequately","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","general elemantary","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","middle vocational","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","vocational + Abi","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","higher vocational","","","",""
"Daily","2017","Mecklenburg-Western Pomerania","higher education","","","",""
"Daily","2017","Saxony","in school","","","",""
"Daily","2017","Saxony","inadequately","","","",""
"Daily","2017","Saxony","general elemantary","","","",""
"Daily","2017","Saxony","middle vocational","","","",""
"Daily","2017","Saxony","vocational + Abi","","","",""
"Daily","2017","Saxony","higher vocational","","","",""
"Daily","2017","Saxony","higher education","","","",""
"Daily","2017","Saxony-Anhalt","in school","","","",""
"Daily","2017","Saxony-Anhalt","inadequately","","","",""
"Daily","2017","Saxony-Anhalt","general elemantary","","","",""
"Daily","2017","Saxony-Anhalt","middle vocational","","","",""
"Daily","2017","Saxony-Anhalt","vocational + Abi","","","",""
"Daily","2017","Saxony-Anhalt","higher vocational","","","",""
"Daily","2017","Saxony-Anhalt","higher education","","","",""
"Daily","2017","Thuringia","in school","","","",""
"Daily","2017","Thuringia","inadequately","","","",""
"Daily","2017","Thuringia","general elemantary","","","",""
"Daily","2017","Thuringia","middle vocational","","","",""
"Daily","2017","Thuringia","vocational + Abi","","","",""
"Daily","2017","Thuringia","higher vocational","","","",""
"Daily","2017","Thuringia","higher education","","","",""
"Four to six days a week","2017","Schleswig-Holstein","in school","","","",""
"Four to six days a week","2017","Schleswig-Holstein","inadequately","","","",""
"Four to six days a week","2017","Schleswig-Holstein","general elemantary","","","",""
"Four to six days a week","2017","Schleswig-Holstein","middle vocational","","","",""
"Four to six days a week","2017","Schleswig-Holstein","vocational + Abi","","","",""
"Four to six days a week","2017","Schleswig-Holstein","higher vocational","","","",""
"Four to six days a week","2017","Schleswig-Holstein","higher education","","","",""
"Four to six days a week","2017","Hamburg","in school","","","",""
"Four to six days a week","2017","Hamburg","inadequately","","","",""
"Four to six days a week","2017","Hamburg","general elemantary","","","",""
"Four to six days a week","2017","Hamburg","middle vocational","","","",""
"Four to six days a week","2017","Hamburg","vocational + Abi","","","",""
"Four to six days a week","2017","Hamburg","higher vocational","","","",""
"Four to six days a week","2017","Hamburg","higher education","","","",""
"Four to six days a week","2017","Lower Saxony","in school","","","",""
"Four to six days a week","2017","Lower Saxony","inadequately","","","",""
"Four to six days a week","2017","Lower Saxony","general elemantary","","","",""
"Four to six days a week","2017","Lower Saxony","middle vocational","","","",""
"Four to six days a week","2017","Lower Saxony","vocational + Abi","","","",""
"Four to six days a week","2017","Lower Saxony","higher vocational","","","",""
"Four to six days a week","2017","Lower Saxony","higher education","","","",""
"Four to six days a week","2017","Bremen","in school","","","",""
"Four to six days a week","2017","Bremen","inadequately","","","",""
"Four to six days a week","2017","Bremen","general elemantary","","","",""
"Four to six days a week","2017","Bremen","middle vocational","","","",""
"Four to six days a week","2017","Bremen","vocational + Abi","","","",""
"Four to six days a week","2017","Bremen","higher vocational","","","",""
"Four to six days a week","2017","Bremen","higher education","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","in school","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","inadequately","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","general elemantary","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","middle vocational","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","vocational + Abi","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","higher vocational","","","",""
"Four to six days a week","2017","North Rhine-Westphalia","higher education","","","",""
"Four to six days a week","2017","Hesse","in school","","","",""
"Four to six days a week","2017","Hesse","inadequately","","","",""
"Four to six days a week","2017","Hesse","general elemantary","","","",""
"Four to six days a week","2017","Hesse","middle vocational","","","",""
"Four to six days a week","2017","Hesse","vocational + Abi","","","",""
"Four to six days a week","2017","Hesse","higher vocational","","","",""
"Four to six days a week","2017","Hesse","higher education","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","in school","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","inadequately","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","general elemantary","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","middle vocational","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","vocational + Abi","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","higher vocational","","","",""
"Four to six days a week","2017","Rhineland-Palatinate,Saarland","higher education","","","",""
"Four to six days a week","2017","Baden-Württemberg","in school","","","",""
"Four to six days a week","2017","Baden-Württemberg","inadequately","","","",""
"Four to six days a week","2017","Baden-Württemberg","general elemantary","","","",""
"Four to six days a week","2017","Baden-Württemberg","middle vocational","","","",""
"Four to six days a week","2017","Baden-Württemberg","vocational + Abi","","","",""
"Four to six days a week","2017","Baden-Württemberg","higher vocational","","","",""
"Four to six days a week","2017","Baden-Württemberg","higher education","","","",""
"Four to six days a week","2017","Bavaria","in school","","","",""
"Four to six days a week","2017","Bavaria","inadequately","","","",""
"Four to six days a week","2017","Bavaria","general elemantary","","","",""
"Four to six days a week","2017","Bavaria","middle vocational","","","",""
"Four to six days a week","2017","Bavaria","vocational + Abi","","","",""
"Four to six days a week","2017","Bavaria","higher vocational","","","",""
"Four to six days a week","2017","Bavaria","higher education","","","",""
"Four to six days a week","2017","Berlin","in school","","","",""
"Four to six days a week","2017","Berlin","inadequately","","","",""
"Four to six days a week","2017","Berlin","general elemantary","","","",""
"Four to six days a week","2017","Berlin","middle vocational","","","",""
"Four to six days a week","2017","Berlin","vocational + Abi","","","",""
"Four to six days a week","2017","Berlin","higher vocational","","","",""
"Four to six days a week","2017","Berlin","higher education","","","",""
"Four to six days a week","2017","Brandenburg","in school","","","",""
"Four to six days a week","2017","Brandenburg","inadequately","","","",""
"Four to six days a week","2017","Brandenburg","general elemantary","","","",""
"Four to six days a week","2017","Brandenburg","middle vocational","","","",""
"Four to six days a week","2017","Brandenburg","vocational + Abi","","","",""
"Four to six days a week","2017","Brandenburg","higher vocational","","","",""
"Four to six days a week","2017","Brandenburg","higher education","","","",""
