"plh0189","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"True entirely","1995","Berlin","Rural Area","","","",""
"True entirely","1995","Brandenburg","Urban Area","2","","",""
"True entirely","1995","Brandenburg","Rural Area","49","0.0893919661483746","0.0659698760778261","0.112814056218923"
"True entirely","1995","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"True entirely","1995","Mecklenburg-Western Pomerania","Rural Area","15","","",""
"True entirely","1995","Saxony","Urban Area","42","0.0893838966313754","0.066064813348226","0.112702979914525"
"True entirely","1995","Saxony","Rural Area","29","","",""
"True entirely","1995","Saxony-Anhalt","Urban Area","18","","",""
"True entirely","1995","Saxony-Anhalt","Rural Area","37","0.0931730243700949","0.0677708197374879","0.118575229002702"
"True entirely","1995","Thuringia","Urban Area","9","","",""
"True entirely","1995","Thuringia","Rural Area","37","0.0937176949324494","0.0672002515573187","0.12023513830758"
"Tends to agree","1995","Schleswig-Holstein","Urban Area","15","","",""
"Tends to agree","1995","Schleswig-Holstein","Rural Area","19","","",""
"Tends to agree","1995","Hamburg","Urban Area","13","","",""
"Tends to agree","1995","Hamburg","Rural Area","","","",""
"Tends to agree","1995","Lower Saxony","Urban Area","84","0.190251012979103","0.157858306583122","0.222643719375084"
"Tends to agree","1995","Lower Saxony","Rural Area","58","0.156196180199337","0.123752396238417","0.188639964160256"
"Tends to agree","1995","Bremen","Urban Area","13","","",""
"Tends to agree","1995","Bremen","Rural Area","","","",""
"Tends to agree","1995","North Rhine-Westphalia","Urban Area","332","0.146951141085083","0.133097268313837","0.160805013856329"
"Tends to agree","1995","North Rhine-Westphalia","Rural Area","10","","",""
"Tends to agree","1995","Hesse","Urban Area","89","0.116538528214506","0.0943867220852633","0.13869033434375"
"Tends to agree","1995","Hesse","Rural Area","12","","",""
"Tends to agree","1995","Rhineland-Palatinate,Saarland","Urban Area","51","0.0852048178051009","0.0624050271317517","0.10800460847845"
"Tends to agree","1995","Rhineland-Palatinate,Saarland","Rural Area","22","","",""
"Tends to agree","1995","Baden-Württemberg","Urban Area","233","0.165101224145796","0.146753770948409","0.183448677343183"
"Tends to agree","1995","Baden-Württemberg","Rural Area","36","0.18973106860288","0.138269919533726","0.241192217672035"
"Tends to agree","1995","Bavaria","Urban Area","133","0.185526817710983","0.159394353134262","0.211659282287703"
"Tends to agree","1995","Bavaria","Rural Area","95","0.118661523596656","0.096831177095465","0.140491870097847"
"Tends to agree","1995","Berlin","Urban Area","77","0.162587009760342","0.132188475463276","0.192985544057407"
"Tends to agree","1995","Berlin","Rural Area","","","",""
"Tends to agree","1995","Brandenburg","Urban Area","4","","",""
"Tends to agree","1995","Brandenburg","Rural Area","59","0.112474363928754","0.0865368773513831","0.138411850506124"
"Tends to agree","1995","Mecklenburg-Western Pomerania","Urban Area","10","","",""
"Tends to agree","1995","Mecklenburg-Western Pomerania","Rural Area","57","0.153676595642107","0.116371091974213","0.190982099310001"
"Tends to agree","1995","Saxony","Urban Area","72","0.128164241241609","0.100842086732844","0.155486395750373"
"Tends to agree","1995","Saxony","Rural Area","50","0.111427841579981","0.0844086444998476","0.138447038660114"
"Tends to agree","1995","Saxony-Anhalt","Urban Area","26","","",""
"Tends to agree","1995","Saxony-Anhalt","Rural Area","43","0.114935944685972","0.0870632225693782","0.142808666802565"
"Tends to agree","1995","Thuringia","Urban Area","25","","",""
"Tends to agree","1995","Thuringia","Rural Area","55","0.138267416928098","0.1068597784898","0.169675055366397"
"Rather not true","1995","Schleswig-Holstein","Urban Area","38","0.276853395103887","0.20273565382502","0.350971136382755"
"Rather not true","1995","Schleswig-Holstein","Rural Area","50","0.358224576333399","0.280181690564269","0.436267462102529"
"Rather not true","1995","Hamburg","Urban Area","32","0.275053205026233","0.198876436182493","0.351229973869974"
"Rather not true","1995","Hamburg","Rural Area","","","",""
"Rather not true","1995","Lower Saxony","Urban Area","153","0.290629130896501","0.253156448210589","0.328101813582414"
"Rather not true","1995","Lower Saxony","Rural Area","172","0.367756054583294","0.324663939786778","0.41084816937981"
"Rather not true","1995","Bremen","Urban Area","30","0.309199593052917","0.216749314570221","0.401649871535613"
"Rather not true","1995","Bremen","Rural Area","","","",""
"Rather not true","1995","North Rhine-Westphalia","Urban Area","764","0.31719753677202","0.298987525987323","0.335407547556716"
"Rather not true","1995","North Rhine-Westphalia","Rural Area","17","","",""
"Rather not true","1995","Hesse","Urban Area","222","0.302477693345062","0.270766959188768","0.334188427501356"
"Rather not true","1995","Hesse","Rural Area","57","0.401064080898124","0.320734197580553","0.481393964215696"
"Rather not true","1995","Rhineland-Palatinate,Saarland","Urban Area","144","0.272720501273034","0.236350240473156","0.309090762072912"
"Rather not true","1995","Rhineland-Palatinate,Saarland","Rural Area","41","0.285472153296187","0.209286593737258","0.361657712855117"
"Rather not true","1995","Baden-Württemberg","Urban Area","554","0.359069589852209","0.335362487128666","0.382776692575751"
"Rather not true","1995","Baden-Württemberg","Rural Area","75","0.287594315262315","0.228185690882225","0.347002939642404"
"Rather not true","1995","Bavaria","Urban Area","274","0.326528221660278","0.29500296068897","0.358053482631586"
"Rather not true","1995","Bavaria","Rural Area","277","0.357208958919715","0.324862228985806","0.389555688853624"
"Rather not true","1995","Berlin","Urban Area","180","0.329991841036929","0.29125434701918","0.368729335054678"
"Rather not true","1995","Berlin","Rural Area","","","",""
"Rather not true","1995","Brandenburg","Urban Area","5","","",""
"Rather not true","1995","Brandenburg","Rural Area","198","0.331254156741514","0.292615512507642","0.369892800975385"
"Rather not true","1995","Mecklenburg-Western Pomerania","Urban Area","19","","",""
"Rather not true","1995","Mecklenburg-Western Pomerania","Rural Area","113","0.329452993014904","0.280833300310798","0.37807268571901"
"Rather not true","1995","Saxony","Urban Area","204","0.364716414544871","0.325372674616665","0.404060154473078"
"Rather not true","1995","Saxony","Rural Area","193","0.357159584229485","0.316015067046605","0.398304101412365"
"Rather not true","1995","Saxony-Anhalt","Urban Area","47","0.238076789708387","0.176537382260032","0.299616197156741"
"Rather not true","1995","Saxony-Anhalt","Rural Area","192","0.357082077490588","0.315209866734589","0.398954288246588"
"Rather not true","1995","Thuringia","Urban Area","45","0.223119459935142","0.163763677338227","0.282475242532057"
"Rather not true","1995","Thuringia","Rural Area","160","0.341309181475505","0.29816682218514","0.38445154076587"
"Totally disagree","1995","Schleswig-Holstein","Urban Area","74","0.532180577027001","0.449528702508073","0.614832451545929"
"Totally disagree","1995","Schleswig-Holstein","Rural Area","66","0.405411838836289","0.325498287289073","0.485325390383505"
"Totally disagree","1995","Hamburg","Urban Area","78","0.49337525251204","0.4080862556553","0.57866424936878"
"Totally disagree","1995","Hamburg","Rural Area","","","",""
"Totally disagree","1995","Lower Saxony","Urban Area","288","0.430486999997779","0.389623046580398","0.471350953415159"
"Totally disagree","1995","Lower Saxony","Rural Area","219","0.382392159522313","0.338962498192292","0.425821820852333"
"Totally disagree","1995","Bremen","Urban Area","40","0.366547606537594","0.270157011951142","0.462938201124046"
"Totally disagree","1995","Bremen","Rural Area","","","",""
"Totally disagree","1995","North Rhine-Westphalia","Urban Area","1256","0.458373305072405","0.438876769366088","0.477869840778723"
"Totally disagree","1995","North Rhine-Westphalia","Rural Area","40","0.513901115938316","0.395970752198405","0.631831479678226"
"Totally disagree","1995","Hesse","Urban Area","426","0.467927211126005","0.433479906535563","0.502374515716448"
"Totally disagree","1995","Hesse","Rural Area","68","0.406883101508791","0.326366571909278","0.487399631108305"
"Totally disagree","1995","Rhineland-Palatinate,Saarland","Urban Area","348","0.552507441705511","0.511900636325826","0.593114247085195"
"Totally disagree","1995","Rhineland-Palatinate,Saarland","Rural Area","61","0.462934492605784","0.37882314181012","0.547045843401448"
"Totally disagree","1995","Baden-Württemberg","Urban Area","673","0.389113588086115","0.365019962301329","0.413207213870901"
"Totally disagree","1995","Baden-Württemberg","Rural Area","92","0.420359773259361","0.355573127893508","0.485146418625214"
"Totally disagree","1995","Bavaria","Urban Area","386","0.396001210770344","0.363123246506809","0.42887917503388"
"Totally disagree","1995","Bavaria","Rural Area","418","0.436047796839167","0.402572649224499","0.469522944453835"
"Totally disagree","1995","Berlin","Urban Area","265","0.431218928628114","0.390418817027664","0.472019040228564"
"Totally disagree","1995","Berlin","Rural Area","","","",""
"Totally disagree","1995","Brandenburg","Urban Area","8","","",""
"Totally disagree","1995","Brandenburg","Rural Area","264","0.466879513181358","0.425922737657","0.507836288705716"
"Totally disagree","1995","Mecklenburg-Western Pomerania","Urban Area","20","","",""
"Totally disagree","1995","Mecklenburg-Western Pomerania","Rural Area","174","0.467320659373963","0.415709777029584","0.518931541718342"
"Totally disagree","1995","Saxony","Urban Area","257","0.417735447582144","0.377424314167313","0.458046580996976"
"Totally disagree","1995","Saxony","Rural Area","249","0.45274699454445","0.410005363106722","0.495488625982178"
"Totally disagree","1995","Saxony-Anhalt","Urban Area","93","0.491671360424805","0.419436152911361","0.563906567938248"
"Totally disagree","1995","Saxony-Anhalt","Rural Area","231","0.434808953453345","0.391486706431313","0.478131200475377"
"Totally disagree","1995","Thuringia","Urban Area","110","0.580645808418962","0.510295933318463","0.650995683519462"
"Totally disagree","1995","Thuringia","Rural Area","212","0.426705706663947","0.38170263724952","0.471708776078375"
"True entirely","1996","Schleswig-Holstein","Urban Area","10","","",""
"True entirely","1996","Schleswig-Holstein","Rural Area","11","","",""
"True entirely","1996","Hamburg","Urban Area","6","","",""
"True entirely","1996","Hamburg","Rural Area","","","",""
"True entirely","1996","Lower Saxony","Urban Area","35","0.0711533578989038","0.0498037353509291","0.0925029804468785"
"True entirely","1996","Lower Saxony","Rural Area","38","0.0979622236537342","0.0716149706627284","0.12430947664474"
"True entirely","1996","Bremen","Urban Area","9","","",""
"True entirely","1996","Bremen","Rural Area","","","",""
"True entirely","1996","North Rhine-Westphalia","Urban Area","140","0.0664910790720579","0.0567152467711977","0.0762669113729182"
"True entirely","1996","North Rhine-Westphalia","Rural Area","7","","",""
"True entirely","1996","Hesse","Urban Area","44","0.0682550353634061","0.0504312150071285","0.0860788557196837"
"True entirely","1996","Hesse","Rural Area","7","","",""
"True entirely","1996","Rhineland-Palatinate,Saarland","Urban Area","32","0.0794364958810925","0.0570194127266349","0.10185357903555"
"True entirely","1996","Rhineland-Palatinate,Saarland","Rural Area","4","","",""
"True entirely","1996","Baden-Württemberg","Urban Area","114","0.0871500535824077","0.0728477392468099","0.101452367918005"
"True entirely","1996","Baden-Württemberg","Rural Area","12","","",""
"True entirely","1996","Bavaria","Urban Area","49","0.074810706854828","0.0568257516495789","0.0927956620600772"
"True entirely","1996","Bavaria","Rural Area","52","0.0811707790731243","0.0627135139964636","0.0996280441497849"
"True entirely","1996","Berlin","Urban Area","25","","",""
"True entirely","1996","Berlin","Rural Area","","","",""
"True entirely","1996","Brandenburg","Urban Area","1","","",""
"True entirely","1996","Brandenburg","Rural Area","46","0.0889193734773971","0.065512116339313","0.112326630615481"
"True entirely","1996","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"True entirely","1996","Mecklenburg-Western Pomerania","Rural Area","16","","",""
"True entirely","1996","Saxony","Urban Area","38","0.0744961584294587","0.0529402308912534","0.096052085967664"
"True entirely","1996","Saxony","Rural Area","30","0.0813384429683851","0.058240002859499","0.104436883077271"
"True entirely","1996","Saxony-Anhalt","Urban Area","22","","",""
"True entirely","1996","Saxony-Anhalt","Rural Area","29","","",""
"True entirely","1996","Thuringia","Urban Area","9","","",""
"True entirely","1996","Thuringia","Rural Area","29","","",""
"Tends to agree","1996","Schleswig-Holstein","Urban Area","11","","",""
"Tends to agree","1996","Schleswig-Holstein","Rural Area","23","","",""
"Tends to agree","1996","Hamburg","Urban Area","13","","",""
"Tends to agree","1996","Hamburg","Rural Area","","","",""
"Tends to agree","1996","Lower Saxony","Urban Area","61","0.130490212701079","0.102516719634371","0.158463705767787"
"Tends to agree","1996","Lower Saxony","Rural Area","65","0.176084915568673","0.142325418724324","0.209844412413022"
"Tends to agree","1996","Bremen","Urban Area","12","","",""
"Tends to agree","1996","Bremen","Rural Area","","","",""
"Tends to agree","1996","North Rhine-Westphalia","Urban Area","327","0.137496770922031","0.12398415507248","0.151009386771582"
"Tends to agree","1996","North Rhine-Westphalia","Rural Area","4","","",""
"Tends to agree","1996","Hesse","Urban Area","66","0.0969178191022106","0.0760079952581019","0.117827642946319"
"Tends to agree","1996","Hesse","Rural Area","18","","",""
"Tends to agree","1996","Rhineland-Palatinate,Saarland","Urban Area","53","0.121050507589233","0.0940104598295362","0.14809055534893"
"Tends to agree","1996","Rhineland-Palatinate,Saarland","Rural Area","25","","",""
"Tends to agree","1996","Baden-Württemberg","Urban Area","214","0.153582110736527","0.135299613135009","0.171864608338045"
"Tends to agree","1996","Baden-Württemberg","Rural Area","36","0.215349017739417","0.16090680822308","0.269791227255755"
"Tends to agree","1996","Bavaria","Urban Area","128","0.191228805200245","0.164344323047201","0.218113287353289"
"Tends to agree","1996","Bavaria","Rural Area","102","0.163072799470877","0.138104745297395","0.18804085364436"
"Tends to agree","1996","Berlin","Urban Area","79","0.149782331900398","0.119849546895682","0.179715116905114"
"Tends to agree","1996","Berlin","Rural Area","","","",""
"Tends to agree","1996","Brandenburg","Urban Area","2","","",""
"Tends to agree","1996","Brandenburg","Rural Area","65","0.121890134658102","0.0949851573703803","0.148795111945823"
"Tends to agree","1996","Mecklenburg-Western Pomerania","Urban Area","9","","",""
"Tends to agree","1996","Mecklenburg-Western Pomerania","Rural Area","45","0.127093669321327","0.091997814699444","0.16218952394321"
"Tends to agree","1996","Saxony","Urban Area","69","0.141703303769","0.113073434066604","0.170333173471397"
"Tends to agree","1996","Saxony","Rural Area","54","0.113395834222805","0.0866028932605152","0.140188775185094"
"Tends to agree","1996","Saxony-Anhalt","Urban Area","36","0.210815634269325","0.155115643265467","0.266515625273183"
"Tends to agree","1996","Saxony-Anhalt","Rural Area","57","0.113262190252765","0.0846416565045055","0.141882724001024"
"Tends to agree","1996","Thuringia","Urban Area","21","","",""
"Tends to agree","1996","Thuringia","Rural Area","44","0.115959440415375","0.0870134567353636","0.144905424095385"
"Rather not true","1996","Schleswig-Holstein","Urban Area","45","0.312171773499584","0.235138650709759","0.389204896289409"
"Rather not true","1996","Schleswig-Holstein","Rural Area","45","0.362018831069793","0.284329937829653","0.439707724309934"
"Rather not true","1996","Hamburg","Urban Area","46","0.391437153191882","0.306884576745533","0.475989729638232"
"Rather not true","1996","Hamburg","Rural Area","","","",""
"Rather not true","1996","Lower Saxony","Urban Area","143","0.283313720742901","0.245892423180855","0.320735018304946"
"Rather not true","1996","Lower Saxony","Rural Area","166","0.353219096160157","0.310855351341971","0.395582840978343"
"Rather not true","1996","Bremen","Urban Area","24","","",""
"Rather not true","1996","Bremen","Rural Area","","","",""
"Rather not true","1996","North Rhine-Westphalia","Urban Area","762","0.321543239705602","0.303216146238025","0.339870333173179"
"Rather not true","1996","North Rhine-Westphalia","Rural Area","16","","",""
"Rather not true","1996","Hesse","Urban Area","237","0.344450194025767","0.310864758492051","0.378035629559484"
"Rather not true","1996","Hesse","Rural Area","43","0.324181614699984","0.24664742278372","0.401715806616248"
"Rather not true","1996","Rhineland-Palatinate,Saarland","Urban Area","158","0.316963224184011","0.278391534089689","0.355534914278333"
"Rather not true","1996","Rhineland-Palatinate,Saarland","Rural Area","49","0.366201660684271","0.284631485500528","0.447771835868014"
"Rather not true","1996","Baden-Württemberg","Urban Area","539","0.347500198782898","0.323354459174914","0.371645938390883"
"Rather not true","1996","Baden-Württemberg","Rural Area","82","0.325110543164845","0.263072529766539","0.38714855656315"
"Rather not true","1996","Bavaria","Urban Area","242","0.306851987056345","0.275324479132287","0.338379494980403"
"Rather not true","1996","Bavaria","Rural Area","305","0.347145199394785","0.31497053867263","0.379319860116941"
"Rather not true","1996","Berlin","Urban Area","191","0.358891036212593","0.31865649996585","0.399125572459337"
"Rather not true","1996","Berlin","Rural Area","","","",""
"Rather not true","1996","Brandenburg","Urban Area","13","","",""
"Rather not true","1996","Brandenburg","Rural Area","197","0.324166041990001","0.285673402952161","0.36265868102784"
"Rather not true","1996","Mecklenburg-Western Pomerania","Urban Area","12","","",""
"Rather not true","1996","Mecklenburg-Western Pomerania","Rural Area","128","0.39945818968647","0.347850153813331","0.45106622555961"
"Rather not true","1996","Saxony","Urban Area","228","0.389014852017062","0.348991903423417","0.429037800610707"
"Rather not true","1996","Saxony","Rural Area","178","0.325238936623053","0.285653701722722","0.364824171523384"
"Rather not true","1996","Saxony-Anhalt","Urban Area","66","0.310587499180934","0.247397835517893","0.373777162843975"
"Rather not true","1996","Saxony-Anhalt","Rural Area","163","0.370409280625681","0.326797107647066","0.414021453604295"
"Rather not true","1996","Thuringia","Urban Area","53","0.254219807242703","0.192469158825421","0.315970455659985"
"Rather not true","1996","Thuringia","Rural Area","184","0.382715012530891","0.338773017695405","0.426657007366377"
"Totally disagree","1996","Schleswig-Holstein","Urban Area","73","0.545549633642016","0.462774278248282","0.62832498903575"
"Totally disagree","1996","Schleswig-Holstein","Rural Area","68","0.415265472985265","0.3356070499467","0.494923896023831"
"Totally disagree","1996","Hamburg","Urban Area","63","0.38174480789074","0.297583289571064","0.465906326210415"
"Totally disagree","1996","Hamburg","Rural Area","","","",""
"Totally disagree","1996","Lower Saxony","Urban Area","318","0.515042708657116","0.473538335241618","0.556547082072615"
"Totally disagree","1996","Lower Saxony","Rural Area","220","0.372733764617436","0.329877039179264","0.415590490055608"
"Totally disagree","1996","Bremen","Urban Area","49","0.474620781195476","0.373673649292281","0.575567913098671"
"Totally disagree","1996","Bremen","Rural Area","","","",""
"Totally disagree","1996","North Rhine-Westphalia","Urban Area","1266","0.474468910300309","0.454875235173193","0.494062585427425"
"Totally disagree","1996","North Rhine-Westphalia","Rural Area","36","0.563787775229285","0.441330509007977","0.686245041450594"
"Totally disagree","1996","Hesse","Urban Area","422","0.490376951508616","0.455044442646735","0.525709460370496"
"Totally disagree","1996","Hesse","Rural Area","72","0.465076122541441","0.382454810634521","0.547697434448361"
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Urban Area","316","0.482549772345663","0.441126201306521","0.523973343384805"
"Totally disagree","1996","Rhineland-Palatinate,Saarland","Rural Area","56","0.428064448815414","0.344287638989975","0.511841258640854"
"Totally disagree","1996","Baden-Württemberg","Urban Area","627","0.411767636898167","0.386811730123554","0.436723543672781"
"Totally disagree","1996","Baden-Württemberg","Rural Area","89","0.371547889845625","0.307549429267787","0.435546350423462"
"Totally disagree","1996","Bavaria","Urban Area","403","0.427108500888582","0.393292871198079","0.460924130579085"
"Totally disagree","1996","Bavaria","Rural Area","382","0.408611222061213","0.375387997806988","0.441834446315439"
"Totally disagree","1996","Berlin","Urban Area","251","0.441314701017193","0.39966522050139","0.482964181532995"
"Totally disagree","1996","Berlin","Rural Area","","","",""
"Totally disagree","1996","Brandenburg","Urban Area","16","","",""
"Totally disagree","1996","Brandenburg","Rural Area","260","0.465024449874501","0.424006043441826","0.506042856307175"
"Totally disagree","1996","Mecklenburg-Western Pomerania","Urban Area","27","","",""
"Totally disagree","1996","Mecklenburg-Western Pomerania","Rural Area","157","0.406418262969212","0.354665097974017","0.458171427964407"
"Totally disagree","1996","Saxony","Urban Area","235","0.394785685784479","0.354657829672632","0.434913541896326"
"Totally disagree","1996","Saxony","Rural Area","276","0.480026786185757","0.437810485426062","0.522243086945453"
"Totally disagree","1996","Saxony-Anhalt","Urban Area","82","0.392412523795459","0.325733333525907","0.459091714065011"
"Totally disagree","1996","Saxony-Anhalt","Rural Area","222","0.458213390978893","0.413216173456199","0.503210608501586"
"Totally disagree","1996","Thuringia","Urban Area","108","0.560107845457775","0.489713083683867","0.630502607231682"
"Totally disagree","1996","Thuringia","Rural Area","213","0.418455692696946","0.373857700555862","0.46305368483803"
"True entirely","1997","Schleswig-Holstein","Urban Area","9","","",""
"True entirely","1997","Schleswig-Holstein","Rural Area","6","","",""
"True entirely","1997","Hamburg","Urban Area","4","","",""
"True entirely","1997","Hamburg","Rural Area","","","",""
"True entirely","1997","Lower Saxony","Urban Area","30","0.0835294957346137","0.0605315062477807","0.106527485221447"
"True entirely","1997","Lower Saxony","Rural Area","36","0.11690661886581","0.0881923066805775","0.145620931051043"
"True entirely","1997","Bremen","Urban Area","13","","",""
"True entirely","1997","Bremen","Rural Area","","","",""
"True entirely","1997","North Rhine-Westphalia","Urban Area","154","0.0826223058110639","0.0717029251852332","0.0935416864368946"
"True entirely","1997","North Rhine-Westphalia","Rural Area","4","","",""
"True entirely","1997","Hesse","Urban Area","54","0.0977345559043349","0.075983376317035","0.119485735491635"
"True entirely","1997","Hesse","Rural Area","7","","",""
"True entirely","1997","Rhineland-Palatinate,Saarland","Urban Area","38","0.100290145663531","0.0756518645208938","0.124928426806167"
"True entirely","1997","Rhineland-Palatinate,Saarland","Rural Area","6","","",""
"True entirely","1997","Baden-Württemberg","Urban Area","82","0.0645671055971467","0.052142558153457","0.0769916530408363"
"True entirely","1997","Baden-Württemberg","Rural Area","16","","",""
"True entirely","1997","Bavaria","Urban Area","57","0.0917155153133245","0.0718513638974693","0.11157966672918"
"True entirely","1997","Bavaria","Rural Area","53","0.108664185926106","0.0872714311910818","0.130056940661131"
"True entirely","1997","Berlin","Urban Area","36","0.0727247417758938","0.0502091652992128","0.0952403182525749"
"True entirely","1997","Berlin","Rural Area","","","",""
"True entirely","1997","Brandenburg","Urban Area","4","","",""
"True entirely","1997","Brandenburg","Rural Area","36","0.0800693755693596","0.0577890556574755","0.102349695481244"
"True entirely","1997","Mecklenburg-Western Pomerania","Urban Area","4","","",""
"True entirely","1997","Mecklenburg-Western Pomerania","Rural Area","25","","",""
"True entirely","1997","Saxony","Urban Area","30","0.0621425789601878","0.0420940025793151","0.0821911553410604"
"True entirely","1997","Saxony","Rural Area","26","","",""
"True entirely","1997","Saxony-Anhalt","Urban Area","18","","",""
"True entirely","1997","Saxony-Anhalt","Rural Area","31","0.0786860371383165","0.0542923287499873","0.103079745526646"
"True entirely","1997","Thuringia","Urban Area","11","","",""
"True entirely","1997","Thuringia","Rural Area","34","0.0691165244251","0.0460120442595561","0.092221004590644"
"Tends to agree","1997","Schleswig-Holstein","Urban Area","9","","",""
"Tends to agree","1997","Schleswig-Holstein","Rural Area","17","","",""
"Tends to agree","1997","Hamburg","Urban Area","19","","",""
"Tends to agree","1997","Hamburg","Rural Area","","","",""
"Tends to agree","1997","Lower Saxony","Urban Area","60","0.112867021320013","0.0865650324784569","0.139169010161568"
"Tends to agree","1997","Lower Saxony","Rural Area","61","0.12611433798148","0.0964465551029426","0.155782120860017"
"Tends to agree","1997","Bremen","Urban Area","9","","",""
"Tends to agree","1997","Bremen","Rural Area","","","",""
"Tends to agree","1997","North Rhine-Westphalia","Urban Area","277","0.128188780007726","0.114929757881121","0.14144780213433"
"Tends to agree","1997","North Rhine-Westphalia","Rural Area","7","","",""
"Tends to agree","1997","Hesse","Urban Area","78","0.128060783164491","0.103584652545398","0.152536913783585"
"Tends to agree","1997","Hesse","Rural Area","9","","",""
"Tends to agree","1997","Rhineland-Palatinate,Saarland","Urban Area","55","0.100359146116443","0.0757133358814378","0.125004956351447"
"Tends to agree","1997","Rhineland-Palatinate,Saarland","Rural Area","16","","",""
"Tends to agree","1997","Baden-Württemberg","Urban Area","219","0.155257769630276","0.136949075251118","0.173566464009434"
"Tends to agree","1997","Baden-Württemberg","Rural Area","37","0.177063752847989","0.124936791512562","0.229190714183416"
"Tends to agree","1997","Bavaria","Urban Area","112","0.174698687113978","0.148565718160335","0.20083165606762"
"Tends to agree","1997","Bavaria","Rural Area","83","0.132622986014287","0.109309019218804","0.155936952809771"
"Tends to agree","1997","Berlin","Urban Area","62","0.134401458840656","0.104828288131163","0.163974629550148"
"Tends to agree","1997","Berlin","Rural Area","","","",""
"Tends to agree","1997","Brandenburg","Urban Area","","","",""
"Tends to agree","1997","Brandenburg","Rural Area","50","0.102711685832812","0.0777894731567383","0.127633898508885"
"Tends to agree","1997","Mecklenburg-Western Pomerania","Urban Area","6","","",""
"Tends to agree","1997","Mecklenburg-Western Pomerania","Rural Area","41","0.13942312999686","0.102274987194895","0.176571272798824"
"Tends to agree","1997","Saxony","Urban Area","63","0.134306811775373","0.105989533188012","0.162624090362734"
"Tends to agree","1997","Saxony","Rural Area","55","0.120959082687287","0.0932243095216916","0.148693855852883"
"Tends to agree","1997","Saxony-Anhalt","Urban Area","24","","",""
"Tends to agree","1997","Saxony-Anhalt","Rural Area","49","0.0999640533361573","0.0727885860344263","0.127139520637888"
"Tends to agree","1997","Thuringia","Urban Area","14","","",""
"Tends to agree","1997","Thuringia","Rural Area","46","0.105251365965776","0.0772987802452773","0.133203951686275"
"Rather not true","1997","Schleswig-Holstein","Urban Area","31","0.233666341995102","0.160643241955526","0.306689442034679"
"Rather not true","1997","Schleswig-Holstein","Rural Area","42","0.316370863112599","0.239058452865776","0.393683273359421"
"Rather not true","1997","Hamburg","Urban Area","27","","",""
"Rather not true","1997","Hamburg","Rural Area","","","",""
"Rather not true","1997","Lower Saxony","Urban Area","130","0.298456904799764","0.260422319284033","0.336491490315495"
"Rather not true","1997","Lower Saxony","Rural Area","166","0.354680401074076","0.311925926274153","0.397434875873999"
"Rather not true","1997","Bremen","Urban Area","24","","",""
"Rather not true","1997","Bremen","Rural Area","","","",""
"Rather not true","1997","North Rhine-Westphalia","Urban Area","700","0.289875817143648","0.27188095990964","0.307870674377655"
"Rather not true","1997","North Rhine-Westphalia","Rural Area","16","","",""
"Rather not true","1997","Hesse","Urban Area","190","0.255823589541347","0.223864100768396","0.287783078314298"
"Rather not true","1997","Hesse","Rural Area","47","0.3515586359959","0.270107833766046","0.433009438225754"
"Rather not true","1997","Rhineland-Palatinate,Saarland","Urban Area","150","0.269708517889528","0.233306497738597","0.306110538040459"
"Rather not true","1997","Rhineland-Palatinate,Saarland","Rural Area","47","0.324651466106396","0.247363620840909","0.401939311371882"
"Rather not true","1997","Baden-Württemberg","Urban Area","535","0.35333027911077","0.329164528339582","0.377496029881957"
"Rather not true","1997","Baden-Württemberg","Rural Area","79","0.349702500351481","0.284581675683474","0.414823325019488"
"Rather not true","1997","Bavaria","Urban Area","251","0.303216167390053","0.271581529068288","0.334850805711818"
"Rather not true","1997","Bavaria","Rural Area","269","0.304379709934363","0.272749884997375","0.336009534871351"
"Rather not true","1997","Berlin","Urban Area","168","0.357057402915313","0.315514890155766","0.39859991567486"
"Rather not true","1997","Berlin","Rural Area","","","",""
"Rather not true","1997","Brandenburg","Urban Area","9","","",""
"Rather not true","1997","Brandenburg","Rural Area","193","0.347824665294612","0.308725000334283","0.386924330254942"
"Rather not true","1997","Mecklenburg-Western Pomerania","Urban Area","19","","",""
"Rather not true","1997","Mecklenburg-Western Pomerania","Rural Area","102","0.304901104681277","0.25552945307644","0.354272756286113"
"Rather not true","1997","Saxony","Urban Area","184","0.320490535442492","0.281735703952538","0.359245366932446"
"Rather not true","1997","Saxony","Rural Area","173","0.340341110459234","0.300039931976326","0.380642288942142"
"Rather not true","1997","Saxony-Anhalt","Urban Area","71","0.2742981600948","0.212618691742511","0.335977628447089"
"Rather not true","1997","Saxony-Anhalt","Rural Area","143","0.282879083244405","0.24207329444419","0.32368487204462"
"Rather not true","1997","Thuringia","Urban Area","47","0.251886775796355","0.190801916816185","0.312971634776525"
"Rather not true","1997","Thuringia","Rural Area","170","0.362822383878094","0.319026339503999","0.406618428252188"
"Totally disagree","1997","Schleswig-Holstein","Urban Area","80","0.607933319460202","0.523685013474563","0.69218162544584"
"Totally disagree","1997","Schleswig-Holstein","Rural Area","74","0.460798504715355","0.377933384372687","0.543663625058024"
"Totally disagree","1997","Hamburg","Urban Area","74","0.56775639083753","0.480563203289446","0.654949578385613"
