"plh0189","year","regtyp","sex","n","percent","lower_confidence","upper_confidence"
"Tends to agree","2017","Rural Area","Male","","","",""
"Tends to agree","2017","Rural Area","Female","","","",""
"Rather not true","2017","Urban Area","Male","","","",""
"Rather not true","2017","Urban Area","Female","","","",""
"Rather not true","2017","Rural Area","Male","","","",""
"Rather not true","2017","Rural Area","Female","","","",""
"Totally disagree","2017","Urban Area","Male","","","",""
"Totally disagree","2017","Urban Area","Female","","","",""
"Totally disagree","2017","Rural Area","Male","","","",""
"Totally disagree","2017","Rural Area","Female","","","",""
"True entirely","2018","Urban Area","Male","357","0.0516137420418833","0.0466471277852668","0.0565803562984997"
"True entirely","2018","Urban Area","Female","541","0.0661898191912922","0.0610594850810663","0.071320153301518"
"True entirely","2018","Rural Area","Male","176","0.0449443114908753","0.0386688116296902","0.0512198113520604"
"True entirely","2018","Rural Area","Female","275","0.0617315009883694","0.0549372504381076","0.0685257515386313"
"Tends to agree","2018","Urban Area","Male","913","0.134222195350639","0.126569744938699","0.14187464576258"
"Tends to agree","2018","Urban Area","Female","1330","0.148718944954771","0.141376505370256","0.156061384539286"
"Tends to agree","2018","Rural Area","Male","431","0.122422550537717","0.112494361227206","0.132350739848228"
"Tends to agree","2018","Rural Area","Female","697","0.163680084416038","0.153235077989307","0.174125090842768"
"Rather not true","2018","Urban Area","Male","2712","0.367255681555029","0.356434279827572","0.378077083282486"
"Rather not true","2018","Urban Area","Female","3395","0.381225463646678","0.371202920905817","0.391248006387539"
"Rather not true","2018","Rural Area","Male","1586","0.401103405308977","0.386257704391638","0.415949106226316"
"Rather not true","2018","Rural Area","Female","1848","0.396319452008285","0.382510813601645","0.410128090414925"
"Totally disagree","2018","Urban Area","Male","3641","0.446908381052449","0.435747642887133","0.458069119217764"
"Totally disagree","2018","Urban Area","Female","3755","0.403865772207259","0.393740392867509","0.413991151547008"
"Totally disagree","2018","Rural Area","Male","1994","0.431529732662431","0.416527501602115","0.446531963722746"
"Totally disagree","2018","Rural Area","Female","2000","0.378268962587307","0.364578245367572","0.391959679807043"
