"plb0196_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"No","1994","Couple + C. LE and GT 16","inadequately","50","1","1","1"
"No","1994","Couple + C. LE and GT 16","general elemantary","140","1","1","1"
"No","1994","Couple + C. LE and GT 16","middle vocational","214","1","1","1"
"No","1994","Couple + C. LE and GT 16","vocational + Abi","11","","",""
"No","1994","Couple + C. LE and GT 16","higher vocational","34","1","1","1"
"No","1994","Couple + C. LE and GT 16","higher education","44","1","1","1"
"Yes","1995","1-pers.-HH","in school","","","",""
"Yes","1995","1-pers.-HH","inadequately","","","",""
"Yes","1995","1-pers.-HH","general elemantary","","","",""
"Yes","1995","1-pers.-HH","middle vocational","","","",""
"Yes","1995","1-pers.-HH","vocational + Abi","","","",""
"Yes","1995","1-pers.-HH","higher vocational","","","",""
"Yes","1995","1-pers.-HH","higher education","","","",""
"Yes","1995","(Married) couple without C. ","in school","","","",""
"Yes","1995","(Married) couple without C. ","inadequately","","","",""
"Yes","1995","(Married) couple without C. ","general elemantary","","","",""
"Yes","1995","(Married) couple without C. ","middle vocational","","","",""
"Yes","1995","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","1995","(Married) couple without C. ","higher vocational","","","",""
"Yes","1995","(Married) couple without C. ","higher education","","","",""
"Yes","1995","Single parent ","in school","","","",""
"Yes","1995","Single parent ","inadequately","","","",""
"Yes","1995","Single parent ","general elemantary","","","",""
"Yes","1995","Single parent ","middle vocational","","","",""
"Yes","1995","Single parent ","vocational + Abi","","","",""
"Yes","1995","Single parent ","higher vocational","","","",""
"Yes","1995","Single parent ","higher education","","","",""
"Yes","1995","Couple + C. LE 16 ","in school","","","",""
"Yes","1995","Couple + C. LE 16 ","inadequately","","","",""
"Yes","1995","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","1995","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","1995","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","1995","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","1995","Couple + C. LE 16 ","higher education","","","",""
"Yes","1995","Couple + C. GT 16 ","in school","","","",""
"Yes","1995","Couple + C. GT 16 ","inadequately","","","",""
"Yes","1995","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","1995","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","1995","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","1995","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","1995","Couple + C. GT 16 ","higher education","","","",""
"Yes","1995","Couple + C. LE and GT 16","in school","","","",""
"Yes","1995","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","1995","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","1995","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","1995","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1995","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","1995","Couple + C. LE and GT 16","higher education","","","",""
"No","1995","1-pers.-HH","in school","","","",""
"No","1995","1-pers.-HH","inadequately","11","","",""
"No","1995","1-pers.-HH","general elemantary","61","1","1","1"
"No","1995","1-pers.-HH","middle vocational","195","1","1","1"
"No","1995","1-pers.-HH","vocational + Abi","19","","",""
"No","1995","1-pers.-HH","higher vocational","16","","",""
"No","1995","1-pers.-HH","higher education","52","1","1","1"
"No","1995","(Married) couple without C. ","in school","","","",""
"No","1995","(Married) couple without C. ","inadequately","23","","",""
"No","1995","(Married) couple without C. ","general elemantary","135","1","1","1"
"No","1995","(Married) couple without C. ","middle vocational","552","1","1","1"
"No","1995","(Married) couple without C. ","vocational + Abi","41","1","1","1"
"No","1995","(Married) couple without C. ","higher vocational","64","1","1","1"
"No","1995","(Married) couple without C. ","higher education","142","1","1","1"
"No","1995","Single parent ","in school","1","","",""
"No","1995","Single parent ","inadequately","6","","",""
"No","1995","Single parent ","general elemantary","51","1","1","1"
"No","1995","Single parent ","middle vocational","120","1","1","1"
"No","1995","Single parent ","vocational + Abi","4","","",""
"No","1995","Single parent ","higher vocational","13","","",""
"No","1995","Single parent ","higher education","28","","",""
"No","1995","Couple + C. LE 16 ","in school","","","",""
"No","1995","Couple + C. LE 16 ","inadequately","37","1","1","1"
"No","1995","Couple + C. LE 16 ","general elemantary","148","1","1","1"
"No","1995","Couple + C. LE 16 ","middle vocational","680","1","1","1"
"No","1995","Couple + C. LE 16 ","vocational + Abi","53","1","1","1"
"No","1995","Couple + C. LE 16 ","higher vocational","113","1","1","1"
"No","1995","Couple + C. LE 16 ","higher education","208","1","1","1"
"No","1995","Couple + C. GT 16 ","in school","5","","",""
"No","1995","Couple + C. GT 16 ","inadequately","54","1","1","1"
"No","1995","Couple + C. GT 16 ","general elemantary","229","1","1","1"
"No","1995","Couple + C. GT 16 ","middle vocational","509","1","1","1"
"No","1995","Couple + C. GT 16 ","vocational + Abi","22","","",""
"No","1995","Couple + C. GT 16 ","higher vocational","46","1","1","1"
"No","1995","Couple + C. GT 16 ","higher education","109","1","1","1"
"No","1995","Couple + C. LE and GT 16","in school","4","","",""
"No","1995","Couple + C. LE and GT 16","inadequately","37","1","1","1"
"No","1995","Couple + C. LE and GT 16","general elemantary","136","1","1","1"
"No","1995","Couple + C. LE and GT 16","middle vocational","220","1","1","1"
"No","1995","Couple + C. LE and GT 16","vocational + Abi","18","","",""
"No","1995","Couple + C. LE and GT 16","higher vocational","25","","",""
"No","1995","Couple + C. LE and GT 16","higher education","54","1","1","1"
"Yes","1996","1-pers.-HH","in school","","","",""
"Yes","1996","1-pers.-HH","inadequately","","","",""
"Yes","1996","1-pers.-HH","general elemantary","","","",""
"Yes","1996","1-pers.-HH","middle vocational","","","",""
"Yes","1996","1-pers.-HH","vocational + Abi","","","",""
"Yes","1996","1-pers.-HH","higher vocational","","","",""
"Yes","1996","1-pers.-HH","higher education","","","",""
"Yes","1996","(Married) couple without C. ","in school","","","",""
"Yes","1996","(Married) couple without C. ","inadequately","","","",""
"Yes","1996","(Married) couple without C. ","general elemantary","","","",""
"Yes","1996","(Married) couple without C. ","middle vocational","","","",""
"Yes","1996","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","1996","(Married) couple without C. ","higher vocational","","","",""
"Yes","1996","(Married) couple without C. ","higher education","","","",""
"Yes","1996","Single parent ","in school","","","",""
"Yes","1996","Single parent ","inadequately","","","",""
"Yes","1996","Single parent ","general elemantary","","","",""
"Yes","1996","Single parent ","middle vocational","","","",""
"Yes","1996","Single parent ","vocational + Abi","","","",""
"Yes","1996","Single parent ","higher vocational","","","",""
"Yes","1996","Single parent ","higher education","","","",""
"Yes","1996","Couple + C. LE 16 ","in school","","","",""
"Yes","1996","Couple + C. LE 16 ","inadequately","","","",""
"Yes","1996","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","1996","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","1996","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","1996","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","1996","Couple + C. LE 16 ","higher education","","","",""
"Yes","1996","Couple + C. GT 16 ","in school","","","",""
"Yes","1996","Couple + C. GT 16 ","inadequately","","","",""
"Yes","1996","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","1996","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","1996","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","1996","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","1996","Couple + C. GT 16 ","higher education","","","",""
"Yes","1996","Couple + C. LE and GT 16","in school","","","",""
"Yes","1996","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","1996","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","1996","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","1996","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1996","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","1996","Couple + C. LE and GT 16","higher education","","","",""
"No","1996","1-pers.-HH","in school","","","",""
"No","1996","1-pers.-HH","inadequately","10","","",""
"No","1996","1-pers.-HH","general elemantary","60","1","1","1"
"No","1996","1-pers.-HH","middle vocational","173","1","1","1"
"No","1996","1-pers.-HH","vocational + Abi","30","1","1","1"
"No","1996","1-pers.-HH","higher vocational","22","","",""
"No","1996","1-pers.-HH","higher education","61","1","1","1"
"No","1996","(Married) couple without C. ","in school","","","",""
"No","1996","(Married) couple without C. ","inadequately","23","","",""
"No","1996","(Married) couple without C. ","general elemantary","137","1","1","1"
"No","1996","(Married) couple without C. ","middle vocational","567","1","1","1"
"No","1996","(Married) couple without C. ","vocational + Abi","36","1","1","1"
"No","1996","(Married) couple without C. ","higher vocational","63","1","1","1"
"No","1996","(Married) couple without C. ","higher education","138","1","1","1"
"No","1996","Single parent ","in school","1","","",""
"No","1996","Single parent ","inadequately","9","","",""
"No","1996","Single parent ","general elemantary","56","1","1","1"
"No","1996","Single parent ","middle vocational","131","1","1","1"
"No","1996","Single parent ","vocational + Abi","3","","",""
"No","1996","Single parent ","higher vocational","10","","",""
"No","1996","Single parent ","higher education","25","","",""
"No","1996","Couple + C. LE 16 ","in school","","","",""
"No","1996","Couple + C. LE 16 ","inadequately","31","1","1","1"
"No","1996","Couple + C. LE 16 ","general elemantary","148","1","1","1"
"No","1996","Couple + C. LE 16 ","middle vocational","651","1","1","1"
"No","1996","Couple + C. LE 16 ","vocational + Abi","55","1","1","1"
"No","1996","Couple + C. LE 16 ","higher vocational","100","1","1","1"
"No","1996","Couple + C. LE 16 ","higher education","191","1","1","1"
"No","1996","Couple + C. GT 16 ","in school","3","","",""
"No","1996","Couple + C. GT 16 ","inadequately","47","1","1","1"
"No","1996","Couple + C. GT 16 ","general elemantary","204","1","1","1"
"No","1996","Couple + C. GT 16 ","middle vocational","456","1","1","1"
"No","1996","Couple + C. GT 16 ","vocational + Abi","18","","",""
"No","1996","Couple + C. GT 16 ","higher vocational","44","1","1","1"
"No","1996","Couple + C. GT 16 ","higher education","115","1","1","1"
"No","1996","Couple + C. LE and GT 16","in school","1","","",""
"No","1996","Couple + C. LE and GT 16","inadequately","35","1","1","1"
"No","1996","Couple + C. LE and GT 16","general elemantary","149","1","1","1"
"No","1996","Couple + C. LE and GT 16","middle vocational","221","1","1","1"
"No","1996","Couple + C. LE and GT 16","vocational + Abi","16","","",""
"No","1996","Couple + C. LE and GT 16","higher vocational","25","","",""
"No","1996","Couple + C. LE and GT 16","higher education","61","1","1","1"
"Yes","1997","1-pers.-HH","in school","","","",""
"Yes","1997","1-pers.-HH","inadequately","","","",""
"Yes","1997","1-pers.-HH","general elemantary","","","",""
"Yes","1997","1-pers.-HH","middle vocational","","","",""
"Yes","1997","1-pers.-HH","vocational + Abi","","","",""
"Yes","1997","1-pers.-HH","higher vocational","","","",""
"Yes","1997","1-pers.-HH","higher education","","","",""
"Yes","1997","(Married) couple without C. ","in school","","","",""
"Yes","1997","(Married) couple without C. ","inadequately","","","",""
"Yes","1997","(Married) couple without C. ","general elemantary","","","",""
"Yes","1997","(Married) couple without C. ","middle vocational","","","",""
"Yes","1997","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","1997","(Married) couple without C. ","higher vocational","","","",""
"Yes","1997","(Married) couple without C. ","higher education","","","",""
"Yes","1997","Single parent ","in school","","","",""
"Yes","1997","Single parent ","inadequately","","","",""
"Yes","1997","Single parent ","general elemantary","","","",""
"Yes","1997","Single parent ","middle vocational","","","",""
"Yes","1997","Single parent ","vocational + Abi","","","",""
"Yes","1997","Single parent ","higher vocational","","","",""
"Yes","1997","Single parent ","higher education","","","",""
"Yes","1997","Couple + C. LE 16 ","in school","","","",""
"Yes","1997","Couple + C. LE 16 ","inadequately","","","",""
"Yes","1997","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","1997","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","1997","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","1997","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","1997","Couple + C. LE 16 ","higher education","","","",""
"Yes","1997","Couple + C. GT 16 ","in school","","","",""
"Yes","1997","Couple + C. GT 16 ","inadequately","","","",""
"Yes","1997","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","1997","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","1997","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","1997","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","1997","Couple + C. GT 16 ","higher education","","","",""
"Yes","1997","Couple + C. LE and GT 16","in school","","","",""
"Yes","1997","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","1997","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","1997","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","1997","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1997","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","1997","Couple + C. LE and GT 16","higher education","","","",""
"No","1997","1-pers.-HH","in school","","","",""
"No","1997","1-pers.-HH","inadequately","1","","",""
"No","1997","1-pers.-HH","general elemantary","13","","",""
"No","1997","1-pers.-HH","middle vocational","65","1","1","1"
"No","1997","1-pers.-HH","vocational + Abi","5","","",""
"No","1997","1-pers.-HH","higher vocational","9","","",""
"No","1997","1-pers.-HH","higher education","26","","",""
"No","1997","(Married) couple without C. ","in school","","","",""
"No","1997","(Married) couple without C. ","inadequately","8","","",""
"No","1997","(Married) couple without C. ","general elemantary","26","","",""
"No","1997","(Married) couple without C. ","middle vocational","203","1","1","1"
"No","1997","(Married) couple without C. ","vocational + Abi","21","","",""
"No","1997","(Married) couple without C. ","higher vocational","24","","",""
"No","1997","(Married) couple without C. ","higher education","46","1","1","1"
"No","1997","Single parent ","in school","","","",""
"No","1997","Single parent ","inadequately","1","","",""
"No","1997","Single parent ","general elemantary","12","","",""
"No","1997","Single parent ","middle vocational","34","1","1","1"
"No","1997","Single parent ","vocational + Abi","1","","",""
"No","1997","Single parent ","higher vocational","2","","",""
"No","1997","Single parent ","higher education","8","","",""
"No","1997","Couple + C. LE 16 ","in school","","","",""
"No","1997","Couple + C. LE 16 ","inadequately","5","","",""
"No","1997","Couple + C. LE 16 ","general elemantary","53","1","1","1"
"No","1997","Couple + C. LE 16 ","middle vocational","222","1","1","1"
"No","1997","Couple + C. LE 16 ","vocational + Abi","20","","",""
"No","1997","Couple + C. LE 16 ","higher vocational","43","1","1","1"
"No","1997","Couple + C. LE 16 ","higher education","50","1","1","1"
"No","1997","Couple + C. GT 16 ","in school","1","","",""
"No","1997","Couple + C. GT 16 ","inadequately","8","","",""
"No","1997","Couple + C. GT 16 ","general elemantary","51","1","1","1"
"No","1997","Couple + C. GT 16 ","middle vocational","155","1","1","1"
"No","1997","Couple + C. GT 16 ","vocational + Abi","6","","",""
"No","1997","Couple + C. GT 16 ","higher vocational","19","","",""
"No","1997","Couple + C. GT 16 ","higher education","32","1","1","1"
"No","1997","Couple + C. LE and GT 16","in school","1","","",""
"No","1997","Couple + C. LE and GT 16","inadequately","6","","",""
"No","1997","Couple + C. LE and GT 16","general elemantary","33","1","1","1"
"No","1997","Couple + C. LE and GT 16","middle vocational","76","1","1","1"
"No","1997","Couple + C. LE and GT 16","vocational + Abi","7","","",""
"No","1997","Couple + C. LE and GT 16","higher vocational","6","","",""
"No","1997","Couple + C. LE and GT 16","higher education","22","","",""
"Yes","1998","1-pers.-HH","in school","","","",""
"Yes","1998","1-pers.-HH","inadequately","","","",""
"Yes","1998","1-pers.-HH","general elemantary","","","",""
"Yes","1998","1-pers.-HH","middle vocational","","","",""
"Yes","1998","1-pers.-HH","vocational + Abi","","","",""
"Yes","1998","1-pers.-HH","higher vocational","","","",""
"Yes","1998","1-pers.-HH","higher education","","","",""
"Yes","1998","(Married) couple without C. ","in school","","","",""
"Yes","1998","(Married) couple without C. ","inadequately","","","",""
"Yes","1998","(Married) couple without C. ","general elemantary","","","",""
"Yes","1998","(Married) couple without C. ","middle vocational","","","",""
"Yes","1998","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","1998","(Married) couple without C. ","higher vocational","","","",""
"Yes","1998","(Married) couple without C. ","higher education","","","",""
"Yes","1998","Single parent ","in school","","","",""
"Yes","1998","Single parent ","inadequately","","","",""
"Yes","1998","Single parent ","general elemantary","","","",""
"Yes","1998","Single parent ","middle vocational","","","",""
"Yes","1998","Single parent ","vocational + Abi","","","",""
"Yes","1998","Single parent ","higher vocational","","","",""
"Yes","1998","Single parent ","higher education","","","",""
"Yes","1998","Couple + C. LE 16 ","in school","","","",""
"Yes","1998","Couple + C. LE 16 ","inadequately","","","",""
"Yes","1998","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","1998","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","1998","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","1998","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","1998","Couple + C. LE 16 ","higher education","","","",""
"Yes","1998","Couple + C. GT 16 ","in school","","","",""
"Yes","1998","Couple + C. GT 16 ","inadequately","","","",""
"Yes","1998","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","1998","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","1998","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","1998","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","1998","Couple + C. GT 16 ","higher education","","","",""
"Yes","1998","Couple + C. LE and GT 16","in school","","","",""
"Yes","1998","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","1998","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","1998","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","1998","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1998","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","1998","Couple + C. LE and GT 16","higher education","","","",""
"No","1998","1-pers.-HH","in school","","","",""
"No","1998","1-pers.-HH","inadequately","4","","",""
"No","1998","1-pers.-HH","general elemantary","19","","",""
"No","1998","1-pers.-HH","middle vocational","73","1","1","1"
"No","1998","1-pers.-HH","vocational + Abi","9","","",""
"No","1998","1-pers.-HH","higher vocational","10","","",""
"No","1998","1-pers.-HH","higher education","24","","",""
"No","1998","(Married) couple without C. ","in school","","","",""
"No","1998","(Married) couple without C. ","inadequately","1","","",""
"No","1998","(Married) couple without C. ","general elemantary","36","1","1","1"
"No","1998","(Married) couple without C. ","middle vocational","214","1","1","1"
"No","1998","(Married) couple without C. ","vocational + Abi","13","","",""
"No","1998","(Married) couple without C. ","higher vocational","27","","",""
"No","1998","(Married) couple without C. ","higher education","57","1","1","1"
"No","1998","Single parent ","in school","","","",""
"No","1998","Single parent ","inadequately","2","","",""
"No","1998","Single parent ","general elemantary","21","","",""
"No","1998","Single parent ","middle vocational","41","1","1","1"
"No","1998","Single parent ","vocational + Abi","","","",""
"No","1998","Single parent ","higher vocational","1","","",""
"No","1998","Single parent ","higher education","7","","",""
"No","1998","Couple + C. LE 16 ","in school","1","","",""
"No","1998","Couple + C. LE 16 ","inadequately","6","","",""
"No","1998","Couple + C. LE 16 ","general elemantary","39","1","1","1"
"No","1998","Couple + C. LE 16 ","middle vocational","220","1","1","1"
"No","1998","Couple + C. LE 16 ","vocational + Abi","13","","",""
"No","1998","Couple + C. LE 16 ","higher vocational","38","1","1","1"
"No","1998","Couple + C. LE 16 ","higher education","63","1","1","1"
"No","1998","Couple + C. GT 16 ","in school","","","",""
"No","1998","Couple + C. GT 16 ","inadequately","6","","",""
"No","1998","Couple + C. GT 16 ","general elemantary","71","1","1","1"
"No","1998","Couple + C. GT 16 ","middle vocational","161","1","1","1"
"No","1998","Couple + C. GT 16 ","vocational + Abi","5","","",""
"No","1998","Couple + C. GT 16 ","higher vocational","20","","",""
"No","1998","Couple + C. GT 16 ","higher education","23","","",""
"No","1998","Couple + C. LE and GT 16","in school","","","",""
"No","1998","Couple + C. LE and GT 16","inadequately","8","","",""
"No","1998","Couple + C. LE and GT 16","general elemantary","26","","",""
"No","1998","Couple + C. LE and GT 16","middle vocational","84","1","1","1"
"No","1998","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"No","1998","Couple + C. LE and GT 16","higher vocational","9","","",""
"No","1998","Couple + C. LE and GT 16","higher education","29","","",""
"Yes","1999","1-pers.-HH","in school","","","",""
"Yes","1999","1-pers.-HH","inadequately","","","",""
"Yes","1999","1-pers.-HH","general elemantary","","","",""
"Yes","1999","1-pers.-HH","middle vocational","","","",""
"Yes","1999","1-pers.-HH","vocational + Abi","","","",""
"Yes","1999","1-pers.-HH","higher vocational","","","",""
"Yes","1999","1-pers.-HH","higher education","","","",""
"Yes","1999","(Married) couple without C. ","in school","","","",""
"Yes","1999","(Married) couple without C. ","inadequately","","","",""
"Yes","1999","(Married) couple without C. ","general elemantary","","","",""
"Yes","1999","(Married) couple without C. ","middle vocational","","","",""
"Yes","1999","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","1999","(Married) couple without C. ","higher vocational","","","",""
"Yes","1999","(Married) couple without C. ","higher education","","","",""
"Yes","1999","Single parent ","in school","","","",""
"Yes","1999","Single parent ","inadequately","","","",""
"Yes","1999","Single parent ","general elemantary","","","",""
"Yes","1999","Single parent ","middle vocational","","","",""
"Yes","1999","Single parent ","vocational + Abi","","","",""
"Yes","1999","Single parent ","higher vocational","","","",""
"Yes","1999","Single parent ","higher education","","","",""
"Yes","1999","Couple + C. LE 16 ","in school","","","",""
"Yes","1999","Couple + C. LE 16 ","inadequately","","","",""
"Yes","1999","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","1999","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","1999","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","1999","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","1999","Couple + C. LE 16 ","higher education","","","",""
"Yes","1999","Couple + C. GT 16 ","in school","","","",""
"Yes","1999","Couple + C. GT 16 ","inadequately","","","",""
"Yes","1999","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","1999","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","1999","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","1999","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","1999","Couple + C. GT 16 ","higher education","","","",""
"Yes","1999","Couple + C. LE and GT 16","in school","","","",""
"Yes","1999","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","1999","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","1999","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","1999","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","1999","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","1999","Couple + C. LE and GT 16","higher education","","","",""
"No","1999","1-pers.-HH","in school","","","",""
"No","1999","1-pers.-HH","inadequately","2","","",""
"No","1999","1-pers.-HH","general elemantary","16","","",""
"No","1999","1-pers.-HH","middle vocational","71","1","1","1"
"No","1999","1-pers.-HH","vocational + Abi","5","","",""
"No","1999","1-pers.-HH","higher vocational","8","","",""
"No","1999","1-pers.-HH","higher education","23","","",""
"No","1999","(Married) couple without C. ","in school","","","",""
"No","1999","(Married) couple without C. ","inadequately","4","","",""
"No","1999","(Married) couple without C. ","general elemantary","28","","",""
"No","1999","(Married) couple without C. ","middle vocational","209","1","1","1"
"No","1999","(Married) couple without C. ","vocational + Abi","16","","",""
"No","1999","(Married) couple without C. ","higher vocational","25","","",""
"No","1999","(Married) couple without C. ","higher education","54","1","1","1"
"No","1999","Single parent ","in school","","","",""
"No","1999","Single parent ","inadequately","1","","",""
"No","1999","Single parent ","general elemantary","16","","",""
"No","1999","Single parent ","middle vocational","44","1","1","1"
"No","1999","Single parent ","vocational + Abi","2","","",""
"No","1999","Single parent ","higher vocational","1","","",""
"No","1999","Single parent ","higher education","11","","",""
"No","1999","Couple + C. LE 16 ","in school","","","",""
"No","1999","Couple + C. LE 16 ","inadequately","5","","",""
"No","1999","Couple + C. LE 16 ","general elemantary","36","1","1","1"
"No","1999","Couple + C. LE 16 ","middle vocational","255","1","1","1"
"No","1999","Couple + C. LE 16 ","vocational + Abi","10","","",""
"No","1999","Couple + C. LE 16 ","higher vocational","41","1","1","1"
"No","1999","Couple + C. LE 16 ","higher education","62","1","1","1"
"No","1999","Couple + C. GT 16 ","in school","","","",""
"No","1999","Couple + C. GT 16 ","inadequately","2","","",""
"No","1999","Couple + C. GT 16 ","general elemantary","51","1","1","1"
"No","1999","Couple + C. GT 16 ","middle vocational","156","1","1","1"
"No","1999","Couple + C. GT 16 ","vocational + Abi","7","","",""
"No","1999","Couple + C. GT 16 ","higher vocational","17","","",""
"No","1999","Couple + C. GT 16 ","higher education","29","","",""
"No","1999","Couple + C. LE and GT 16","in school","1","","",""
"No","1999","Couple + C. LE and GT 16","inadequately","7","","",""
"No","1999","Couple + C. LE and GT 16","general elemantary","29","","",""
"No","1999","Couple + C. LE and GT 16","middle vocational","70","1","1","1"
"No","1999","Couple + C. LE and GT 16","vocational + Abi","2","","",""
"No","1999","Couple + C. LE and GT 16","higher vocational","9","","",""
"No","1999","Couple + C. LE and GT 16","higher education","25","","",""
"Yes","2000","1-pers.-HH","in school","","","",""
"Yes","2000","1-pers.-HH","inadequately","","","",""
"Yes","2000","1-pers.-HH","general elemantary","","","",""
"Yes","2000","1-pers.-HH","middle vocational","","","",""
"Yes","2000","1-pers.-HH","vocational + Abi","","","",""
"Yes","2000","1-pers.-HH","higher vocational","","","",""
"Yes","2000","1-pers.-HH","higher education","","","",""
"Yes","2000","(Married) couple without C. ","in school","","","",""
"Yes","2000","(Married) couple without C. ","inadequately","","","",""
"Yes","2000","(Married) couple without C. ","general elemantary","","","",""
"Yes","2000","(Married) couple without C. ","middle vocational","","","",""
"Yes","2000","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2000","(Married) couple without C. ","higher vocational","","","",""
"Yes","2000","(Married) couple without C. ","higher education","","","",""
"Yes","2000","Single parent ","in school","","","",""
"Yes","2000","Single parent ","inadequately","","","",""
"Yes","2000","Single parent ","general elemantary","","","",""
"Yes","2000","Single parent ","middle vocational","","","",""
"Yes","2000","Single parent ","vocational + Abi","","","",""
"Yes","2000","Single parent ","higher vocational","","","",""
"Yes","2000","Single parent ","higher education","","","",""
"Yes","2000","Couple + C. LE 16 ","in school","","","",""
"Yes","2000","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2000","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2000","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","2000","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2000","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2000","Couple + C. LE 16 ","higher education","","","",""
"Yes","2000","Couple + C. GT 16 ","in school","","","",""
"Yes","2000","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2000","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2000","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2000","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2000","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2000","Couple + C. GT 16 ","higher education","","","",""
"Yes","2000","Couple + C. LE and GT 16","in school","","","",""
"Yes","2000","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2000","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2000","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2000","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2000","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2000","Couple + C. LE and GT 16","higher education","","","",""
"No","2000","1-pers.-HH","in school","","","",""
"No","2000","1-pers.-HH","inadequately","5","","",""
"No","2000","1-pers.-HH","general elemantary","26","","",""
"No","2000","1-pers.-HH","middle vocational","176","1","1","1"
