"plb0196_h","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Yes","1999","Full Time","Couple + C. GT 16 ","","","",""
"Yes","1999","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","1999","Part Time","1-pers.-HH","","","",""
"Yes","1999","Part Time","(Married) couple without C. ","","","",""
"Yes","1999","Part Time","Single parent ","","","",""
"Yes","1999","Part Time","Couple + C. LE 16 ","","","",""
"Yes","1999","Part Time","Couple + C. GT 16 ","","","",""
"Yes","1999","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","1999","Not Working","1-pers.-HH","","","",""
"Yes","1999","Not Working","(Married) couple without C. ","","","",""
"Yes","1999","Not Working","Single parent ","","","",""
"Yes","1999","Not Working","Couple + C. LE 16 ","","","",""
"Yes","1999","Not Working","Couple + C. GT 16 ","","","",""
"Yes","1999","Not Working","Couple + C. LE and GT 16","","","",""
"No","1999","Full Time","1-pers.-HH","92","1","1","1"
"No","1999","Full Time","(Married) couple without C. ","264","1","1","1"
"No","1999","Full Time","Single parent ","46","1","1","1"
"No","1999","Full Time","Couple + C. LE 16 ","285","1","1","1"
"No","1999","Full Time","Couple + C. GT 16 ","191","1","1","1"
"No","1999","Full Time","Couple + C. LE and GT 16","97","1","1","1"
"No","1999","Part Time","1-pers.-HH","31","1","1","1"
"No","1999","Part Time","(Married) couple without C. ","75","1","1","1"
"No","1999","Part Time","Single parent ","28","","",""
"No","1999","Part Time","Couple + C. LE 16 ","123","1","1","1"
"No","1999","Part Time","Couple + C. GT 16 ","78","1","1","1"
"No","1999","Part Time","Couple + C. LE and GT 16","45","1","1","1"
"No","1999","Not Working","1-pers.-HH","3","","",""
"No","1999","Not Working","(Married) couple without C. ","3","","",""
"No","1999","Not Working","Single parent ","1","","",""
"No","1999","Not Working","Couple + C. LE 16 ","7","","",""
"No","1999","Not Working","Couple + C. GT 16 ","","","",""
"No","1999","Not Working","Couple + C. LE and GT 16","2","","",""
"Yes","2000","Full Time","1-pers.-HH","","","",""
"Yes","2000","Full Time","(Married) couple without C. ","","","",""
"Yes","2000","Full Time","Single parent ","","","",""
"Yes","2000","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2000","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2000","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2000","Part Time","1-pers.-HH","","","",""
"Yes","2000","Part Time","(Married) couple without C. ","","","",""
"Yes","2000","Part Time","Single parent ","","","",""
"Yes","2000","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2000","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2000","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2000","Not Working","1-pers.-HH","","","",""
"Yes","2000","Not Working","(Married) couple without C. ","","","",""
"Yes","2000","Not Working","Single parent ","","","",""
"Yes","2000","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2000","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2000","Not Working","Couple + C. LE and GT 16","","","",""
"No","2000","Full Time","1-pers.-HH","241","1","1","1"
"No","2000","Full Time","(Married) couple without C. ","487","1","1","1"
"No","2000","Full Time","Single parent ","95","1","1","1"
"No","2000","Full Time","Couple + C. LE 16 ","477","1","1","1"
"No","2000","Full Time","Couple + C. GT 16 ","326","1","1","1"
"No","2000","Full Time","Couple + C. LE and GT 16","159","1","1","1"
"No","2000","Part Time","1-pers.-HH","66","1","1","1"
"No","2000","Part Time","(Married) couple without C. ","130","1","1","1"
"No","2000","Part Time","Single parent ","46","1","1","1"
"No","2000","Part Time","Couple + C. LE 16 ","197","1","1","1"
"No","2000","Part Time","Couple + C. GT 16 ","120","1","1","1"
"No","2000","Part Time","Couple + C. LE and GT 16","61","1","1","1"
"No","2000","Not Working","1-pers.-HH","4","","",""
"No","2000","Not Working","(Married) couple without C. ","3","","",""
"No","2000","Not Working","Single parent ","2","","",""
"No","2000","Not Working","Couple + C. LE 16 ","17","","",""
"No","2000","Not Working","Couple + C. GT 16 ","8","","",""
"No","2000","Not Working","Couple + C. LE and GT 16","1","","",""
"Yes","2001","Full Time","1-pers.-HH","","","",""
"Yes","2001","Full Time","(Married) couple without C. ","","","",""
"Yes","2001","Full Time","Single parent ","","","",""
"Yes","2001","Full Time","Couple + C. LE 16 ","","","",""
"Yes","2001","Full Time","Couple + C. GT 16 ","","","",""
"Yes","2001","Full Time","Couple + C. LE and GT 16","","","",""
"Yes","2001","Part Time","1-pers.-HH","","","",""
"Yes","2001","Part Time","(Married) couple without C. ","","","",""
"Yes","2001","Part Time","Single parent ","","","",""
"Yes","2001","Part Time","Couple + C. LE 16 ","","","",""
"Yes","2001","Part Time","Couple + C. GT 16 ","","","",""
"Yes","2001","Part Time","Couple + C. LE and GT 16","","","",""
"Yes","2001","Not Working","1-pers.-HH","","","",""
"Yes","2001","Not Working","(Married) couple without C. ","","","",""
"Yes","2001","Not Working","Single parent ","","","",""
"Yes","2001","Not Working","Couple + C. LE 16 ","","","",""
"Yes","2001","Not Working","Couple + C. GT 16 ","","","",""
"Yes","2001","Not Working","Couple + C. LE and GT 16","","","",""
"No","2001","Full Time","1-pers.-HH","213","1","1","1"
"No","2001","Full Time","(Married) couple without C. ","456","1","1","1"
"No","2001","Full Time","Single parent ","74","1","1","1"
"No","2001","Full Time","Couple + C. LE 16 ","430","1","1","1"
"No","2001","Full Time","Couple + C. GT 16 ","307","1","1","1"
"No","2001","Full Time","Couple + C. LE and GT 16","130","1","1","1"
"No","2001","Part Time","1-pers.-HH","60","1","1","1"
"No","2001","Part Time","(Married) couple without C. ","135","1","1","1"
"No","2001","Part Time","Single parent ","39","1","1","1"
"No","2001","Part Time","Couple + C. LE 16 ","211","1","1","1"
"No","2001","Part Time","Couple + C. GT 16 ","139","1","1","1"
"No","2001","Part Time","Couple + C. LE and GT 16","69","1","1","1"
"No","2001","Not Working","1-pers.-HH","1","","",""
"No","2001","Not Working","(Married) couple without C. ","5","","",""
"No","2001","Not Working","Single parent ","3","","",""
"No","2001","Not Working","Couple + C. LE 16 ","15","","",""
"No","2001","Not Working","Couple + C. GT 16 ","4","","",""
"No","2001","Not Working","Couple + C. LE and GT 16","2","","",""
"Yes","2002","Full Time","1-pers.-HH","543","0.716883485644746","0.684811904044057","0.748955067245435"
"Yes","2002","Full Time","(Married) couple without C. ","1308","0.755136077248805","0.73483213060884","0.775440023888771"
"Yes","2002","Full Time","Single parent ","180","0.702663032751084","0.646780055471855","0.758546010030312"
"Yes","2002","Full Time","Couple + C. LE 16 ","1221","0.722432158635724","0.700792607458626","0.744071709812823"
"Yes","2002","Full Time","Couple + C. GT 16 ","801","0.672391310505979","0.645050358660899","0.699732262351058"
"Yes","2002","Full Time","Couple + C. LE and GT 16","358","0.684674707437711","0.643988165998319","0.725361248877102"
"Yes","2002","Part Time","1-pers.-HH","70","0.553770481149641","0.466275871587225","0.641265090712057"
"Yes","2002","Part Time","(Married) couple without C. ","225","0.612274335576531","0.563156695384877","0.661391975768185"
"Yes","2002","Part Time","Single parent ","59","0.585307094628727","0.48675458877397","0.683859600483484"
"Yes","2002","Part Time","Couple + C. LE 16 ","353","0.630263855418657","0.58962367729273","0.670904033544585"
"Yes","2002","Part Time","Couple + C. GT 16 ","220","0.613760348307836","0.56253190066347","0.664988795952202"
"Yes","2002","Part Time","Couple + C. LE and GT 16","125","0.543435870232449","0.473343253978912","0.613528486485985"
"Yes","2002","Not Working","1-pers.-HH","3","","",""
"Yes","2002","Not Working","(Married) couple without C. ","1","","",""
"Yes","2002","Not Working","Single parent ","3","","",""
"Yes","2002","Not Working","Couple + C. LE 16 ","8","","",""
"Yes","2002","Not Working","Couple + C. GT 16 ","5","","",""
"Yes","2002","Not Working","Couple + C. LE and GT 16","2","","",""
"No","2002","Full Time","1-pers.-HH","215","0.283116514355254","0.251044932754565","0.315188095955943"
"No","2002","Full Time","(Married) couple without C. ","415","0.244863922751194","0.224559976111229","0.26516786939116"
"No","2002","Full Time","Single parent ","77","0.297336967248916","0.241453989969688","0.353219944528145"
"No","2002","Full Time","Couple + C. LE 16 ","424","0.277567841364276","0.255928290187177","0.299207392541374"
"No","2002","Full Time","Couple + C. GT 16 ","331","0.327608689494022","0.300267737648942","0.354949641339101"
"No","2002","Full Time","Couple + C. LE and GT 16","143","0.31532529256229","0.274638751122898","0.356011834001681"
"No","2002","Part Time","1-pers.-HH","54","0.446229518850359","0.358734909287943","0.533724128412775"
"No","2002","Part Time","(Married) couple without C. ","153","0.387725664423469","0.338608024231815","0.436843304615123"
"No","2002","Part Time","Single parent ","37","0.414692905371273","0.316140399516517","0.51324541122603"
"No","2002","Part Time","Couple + C. LE 16 ","189","0.369736144581343","0.329095966455415","0.41037632270727"
"No","2002","Part Time","Couple + C. GT 16 ","127","0.386239651692164","0.335011204047798","0.43746809933653"
"No","2002","Part Time","Couple + C. LE and GT 16","69","0.456564129767551","0.386471513514015","0.526656746021088"
"No","2002","Not Working","1-pers.-HH","6","","",""
"No","2002","Not Working","(Married) couple without C. ","3","","",""
"No","2002","Not Working","Single parent ","3","","",""
"No","2002","Not Working","Couple + C. LE 16 ","9","","",""
"No","2002","Not Working","Couple + C. GT 16 ","7","","",""
"No","2002","Not Working","Couple + C. LE and GT 16","5","","",""
"Yes","2003","Full Time","1-pers.-HH","551","0.766788402206984","0.736154283532948","0.797422520881019"
"Yes","2003","Full Time","(Married) couple without C. ","1204","0.720089124337045","0.698354025143708","0.741824223530382"
"Yes","2003","Full Time","Single parent ","173","0.703573375190823","0.646850044983582","0.760296705398063"
"Yes","2003","Full Time","Couple + C. LE 16 ","1092","0.735573631896879","0.712982238981008","0.758165024812751"
"Yes","2003","Full Time","Couple + C. GT 16 ","778","0.648410663218578","0.620559454897922","0.676261871539235"
"Yes","2003","Full Time","Couple + C. LE and GT 16","355","0.736301367643295","0.697246479010607","0.775356256275982"
"Yes","2003","Part Time","1-pers.-HH","75","0.566271439611145","0.481079647485094","0.651463231737196"
"Yes","2003","Part Time","(Married) couple without C. ","224","0.583574720599072","0.533944607563953","0.63320483363419"
"Yes","2003","Part Time","Single parent ","72","0.631414137453057","0.541261541675021","0.721566733231093"
"Yes","2003","Part Time","Couple + C. LE 16 ","334","0.635656401643046","0.593889737779328","0.677423065506763"
"Yes","2003","Part Time","Couple + C. GT 16 ","200","0.623940983377522","0.571836054343857","0.676045912411187"
"Yes","2003","Part Time","Couple + C. LE and GT 16","116","0.590650928486764","0.519985992604115","0.661315864369413"
"Yes","2003","Not Working","1-pers.-HH","1","","",""
"Yes","2003","Not Working","(Married) couple without C. ","6","","",""
"Yes","2003","Not Working","Single parent ","2","","",""
"Yes","2003","Not Working","Couple + C. LE 16 ","12","","",""
"Yes","2003","Not Working","Couple + C. GT 16 ","7","","",""
"Yes","2003","Not Working","Couple + C. LE and GT 16","2","","",""
"No","2003","Full Time","1-pers.-HH","181","0.233211597793016","0.202577479118981","0.263845716467052"
"No","2003","Full Time","(Married) couple without C. ","435","0.279910875662955","0.258175776469618","0.301645974856292"
"No","2003","Full Time","Single parent ","76","0.296426624809177","0.239703294601937","0.353149955016418"
"No","2003","Full Time","Couple + C. LE 16 ","372","0.264426368103121","0.241834975187249","0.287017761018992"
"No","2003","Full Time","Couple + C. GT 16 ","351","0.351589336781422","0.323738128460765","0.379440545102078"
"No","2003","Full Time","Couple + C. LE and GT 16","134","0.263698632356705","0.224643743724018","0.302753520989393"
"No","2003","Part Time","1-pers.-HH","55","0.433728560388855","0.348536768262804","0.518920352514907"
"No","2003","Part Time","(Married) couple without C. ","155","0.416425279400928","0.36679516636581","0.466055392436047"
"No","2003","Part Time","Single parent ","38","0.368585862546943","0.278433266768907","0.458738458324979"
"No","2003","Part Time","Couple + C. LE 16 ","176","0.364343598356954","0.322576934493237","0.406110262220672"
"No","2003","Part Time","Couple + C. GT 16 ","132","0.376059016622478","0.323954087588813","0.428163945656143"
"No","2003","Part Time","Couple + C. LE and GT 16","70","0.409349071513236","0.338684135630587","0.480014007395885"
"No","2003","Not Working","1-pers.-HH","4","","",""
"No","2003","Not Working","(Married) couple without C. ","7","","",""
"No","2003","Not Working","Single parent ","5","","",""
"No","2003","Not Working","Couple + C. LE 16 ","10","","",""
"No","2003","Not Working","Couple + C. GT 16 ","5","","",""
"No","2003","Not Working","Couple + C. LE and GT 16","2","","",""
"Yes","2004","Full Time","1-pers.-HH","518","0.752689331663771","0.720450211742028","0.784928451585514"
"Yes","2004","Full Time","(Married) couple without C. ","1263","0.732804905746152","0.711733194219967","0.753876617272338"
"Yes","2004","Full Time","Single parent ","157","0.678554314400485","0.618196948014601","0.738911680786368"
"Yes","2004","Full Time","Couple + C. LE 16 ","1012","0.736970496712372","0.713493221017665","0.760447772407079"
"Yes","2004","Full Time","Couple + C. GT 16 ","797","0.705098294287002","0.67811417478349","0.732082413790515"
"Yes","2004","Full Time","Couple + C. LE and GT 16","319","0.718234014226147","0.675614992843456","0.760853035608838"
"Yes","2004","Part Time","1-pers.-HH","75","0.60239442604179","0.514830712333099","0.689958139750481"
"Yes","2004","Part Time","(Married) couple without C. ","223","0.570761335743488","0.52092969622153","0.620592975265447"
"Yes","2004","Part Time","Single parent ","78","0.630631345196973","0.543550049388574","0.717712641005373"
"Yes","2004","Part Time","Couple + C. LE 16 ","284","0.594454604698846","0.549875204823952","0.639034004573739"
"Yes","2004","Part Time","Couple + C. GT 16 ","200","0.568498448330503","0.516610094651659","0.620386802009347"
"Yes","2004","Part Time","Couple + C. LE and GT 16","132","0.752636815285075","0.690794242538277","0.814479388031874"
"Yes","2004","Not Working","1-pers.-HH","3","","",""
"Yes","2004","Not Working","(Married) couple without C. ","1","","",""
"Yes","2004","Not Working","Single parent ","2","","",""
"Yes","2004","Not Working","Couple + C. LE 16 ","4","","",""
"Yes","2004","Not Working","Couple + C. GT 16 ","7","","",""
"Yes","2004","Not Working","Couple + C. LE and GT 16","3","","",""
"No","2004","Full Time","1-pers.-HH","170","0.247310668336229","0.215071548414486","0.279549788257972"
"No","2004","Full Time","(Married) couple without C. ","431","0.267195094253848","0.246123382727662","0.288266805780033"
"No","2004","Full Time","Single parent ","73","0.321445685599515","0.261088319213632","0.381803051985399"
"No","2004","Full Time","Couple + C. LE 16 ","339","0.263029503287628","0.239552227592922","0.286506778982335"
"No","2004","Full Time","Couple + C. GT 16 ","300","0.294901705712998","0.267917586209485","0.32188582521651"
"No","2004","Full Time","Couple + C. LE and GT 16","109","0.281765985773853","0.239146964391163","0.324385007156544"
"No","2004","Part Time","1-pers.-HH","45","0.39760557395821","0.310041860249519","0.485169287666901"
"No","2004","Part Time","(Married) couple without C. ","156","0.429238664256512","0.379407024734553","0.47907030377847"
"No","2004","Part Time","Single parent ","40","0.369368654803027","0.282287358994627","0.456449950611426"
"No","2004","Part Time","Couple + C. LE 16 ","182","0.405545395301154","0.360965995426261","0.450124795176048"
"No","2004","Part Time","Couple + C. GT 16 ","150","0.431501551669497","0.379613197990653","0.483389905348341"
"No","2004","Part Time","Couple + C. LE and GT 16","55","0.247363184714925","0.185520611968126","0.309205757461723"
"No","2004","Not Working","1-pers.-HH","2","","",""
"No","2004","Not Working","(Married) couple without C. ","2","","",""
"No","2004","Not Working","Single parent ","","","",""
"No","2004","Not Working","Couple + C. LE 16 ","11","","",""
"No","2004","Not Working","Couple + C. GT 16 ","4","","",""
"No","2004","Not Working","Couple + C. LE and GT 16","2","","",""
"Yes","2005","Full Time","1-pers.-HH","532","0.744370242687262","0.712396367479789","0.776344117894736"
"Yes","2005","Full Time","(Married) couple without C. ","1167","0.736514387222921","0.714519798667671","0.75850897577817"
"Yes","2005","Full Time","Single parent ","136","0.654052339665464","0.589716956133898","0.718387723197029"
"Yes","2005","Full Time","Couple + C. LE 16 ","929","0.747516093040915","0.723078081135655","0.771954104946175"
"Yes","2005","Full Time","Couple + C. GT 16 ","692","0.675563498265847","0.646207371656143","0.704919624875551"
"Yes","2005","Full Time","Couple + C. LE and GT 16","291","0.699185129446586","0.653843454616242","0.74452680427693"
"Yes","2005","Part Time","1-pers.-HH","89","0.73494808967172","0.659078066463921","0.81081811287952"
"Yes","2005","Part Time","(Married) couple without C. ","207","0.554422283222569","0.502646279073407","0.606198287371732"
"Yes","2005","Part Time","Single parent ","72","0.552631070725295","0.462147515803402","0.643114625647187"
"Yes","2005","Part Time","Couple + C. LE 16 ","278","0.631753667809316","0.587040295032377","0.676467040586254"
"Yes","2005","Part Time","Couple + C. GT 16 ","194","0.608309546417769","0.553073666964772","0.663545425870766"
"Yes","2005","Part Time","Couple + C. LE and GT 16","112","0.630589742215666","0.560081519970676","0.701097964460656"
"Yes","2005","Not Working","1-pers.-HH","5","","",""
"Yes","2005","Not Working","(Married) couple without C. ","7","","",""
"Yes","2005","Not Working","Single parent ","3","","",""
"Yes","2005","Not Working","Couple + C. LE 16 ","4","","",""
"Yes","2005","Not Working","Couple + C. GT 16 ","4","","",""
"Yes","2005","Not Working","Couple + C. LE and GT 16","1","","",""
"No","2005","Full Time","1-pers.-HH","183","0.255629757312738","0.223655882105264","0.287603632520211"
"No","2005","Full Time","(Married) couple without C. ","374","0.263485612777079","0.24149102422183","0.285480201332329"
"No","2005","Full Time","Single parent ","74","0.345947660334536","0.281612276802971","0.410283043866102"
"No","2005","Full Time","Couple + C. LE 16 ","285","0.252483906959085","0.228045895053825","0.276921918864345"
"No","2005","Full Time","Couple + C. GT 16 ","285","0.324436501734153","0.295080375124449","0.353792628343857"
"No","2005","Full Time","Couple + C. LE and GT 16","102","0.300814870553414","0.25547319572307","0.346156545383758"
"No","2005","Part Time","1-pers.-HH","41","0.26505191032828","0.18918188712048","0.340921933536079"
"No","2005","Part Time","(Married) couple without C. ","147","0.44557771677743","0.393801712628268","0.497353720926593"
"No","2005","Part Time","Single parent ","44","0.447368929274705","0.356885374352813","0.537852484196598"
"No","2005","Part Time","Couple + C. LE 16 ","169","0.368246332190684","0.323532959413746","0.412959704967622"
"No","2005","Part Time","Couple + C. GT 16 ","106","0.391690453582231","0.336454574129234","0.446926333035228"
"No","2005","Part Time","Couple + C. LE and GT 16","68","0.369410257784334","0.298902035539344","0.439918480029324"
"No","2005","Not Working","1-pers.-HH","2","","",""
"No","2005","Not Working","(Married) couple without C. ","2","","",""
"No","2005","Not Working","Single parent ","2","","",""
"No","2005","Not Working","Couple + C. LE 16 ","6","","",""
"No","2005","Not Working","Couple + C. GT 16 ","3","","",""
"No","2005","Not Working","Couple + C. LE and GT 16","2","","",""
"Yes","2006","Full Time","1-pers.-HH","633","0.782445045448183","0.754084522818034","0.810805568078333"
"Yes","2006","Full Time","(Married) couple without C. ","1344","0.747912852937574","0.727592364325621","0.768233341549526"
"Yes","2006","Full Time","Single parent ","160","0.659366553474142","0.598118643385245","0.720614463563039"
"Yes","2006","Full Time","Couple + C. LE 16 ","978","0.785393116565001","0.762514560551038","0.808271672578964"
"Yes","2006","Full Time","Couple + C. GT 16 ","810","0.747642715203701","0.721543211259411","0.77374221914799"
"Yes","2006","Full Time","Couple + C. LE and GT 16","310","0.790107448758894","0.750199474204531","0.830015423313258"
"Yes","2006","Part Time","1-pers.-HH","82","0.554253879528113","0.473628862389554","0.634878896666673"
"Yes","2006","Part Time","(Married) couple without C. ","254","0.597972405139732","0.549802581274509","0.646142229004954"
"Yes","2006","Part Time","Single parent ","94","0.654002332037755","0.575762095794739","0.732242568280771"
"Yes","2006","Part Time","Couple + C. LE 16 ","342","0.613856586116815","0.57271654428049","0.654996627953141"
"Yes","2006","Part Time","Couple + C. GT 16 ","189","0.512973867548236","0.460231175051725","0.565716560044748"
"Yes","2006","Part Time","Couple + C. LE and GT 16","115","0.641437455187718","0.572884088967101","0.709990821408334"
"Yes","2006","Not Working","1-pers.-HH","3","","",""
"Yes","2006","Not Working","(Married) couple without C. ","7","","",""
"Yes","2006","Not Working","Single parent ","4","","",""
"Yes","2006","Not Working","Couple + C. LE 16 ","16","","",""
"Yes","2006","Not Working","Couple + C. GT 16 ","8","","",""
"Yes","2006","Not Working","Couple + C. LE and GT 16","1","","",""
"No","2006","Full Time","1-pers.-HH","180","0.217554954551817","0.189194431921667","0.245915477181967"
"No","2006","Full Time","(Married) couple without C. ","410","0.252087147062426","0.231766658450473","0.272407635674379"
"No","2006","Full Time","Single parent ","70","0.340633446525858","0.279385536436961","0.401881356614755"
"No","2006","Full Time","Couple + C. LE 16 ","259","0.214606883434999","0.191728327421036","0.237485439448962"
"No","2006","Full Time","Couple + C. GT 16 ","254","0.252357284796299","0.22625778085201","0.278456788740589"
"No","2006","Full Time","Couple + C. LE and GT 16","90","0.209892551241106","0.169984576686742","0.249800525795469"
"No","2006","Part Time","1-pers.-HH","64","0.445746120471887","0.365121103333327","0.526371137610446"
"No","2006","Part Time","(Married) couple without C. ","144","0.402027594860268","0.353857770995046","0.450197418725491"
"No","2006","Part Time","Single parent ","48","0.345997667962245","0.267757431719229","0.424237904205261"
"No","2006","Part Time","Couple + C. LE 16 ","196","0.386143413883185","0.345003372046859","0.42728345571951"
"No","2006","Part Time","Couple + C. GT 16 ","156","0.487026132451764","0.434283439955252","0.539768824948275"
"No","2006","Part Time","Couple + C. LE and GT 16","73","0.358562544812282","0.290009178591666","0.427115911032899"
"No","2006","Not Working","1-pers.-HH","1","","",""
"No","2006","Not Working","(Married) couple without C. ","3","","",""
"No","2006","Not Working","Single parent ","2","","",""
"No","2006","Not Working","Couple + C. LE 16 ","12","","",""
"No","2006","Not Working","Couple + C. GT 16 ","5","","",""
"No","2006","Not Working","Couple + C. LE and GT 16","1","","",""
"Yes","2007","Full Time","1-pers.-HH","617","0.802210774592468","0.774148480553873","0.830273068631064"
"Yes","2007","Full Time","(Married) couple without C. ","1243","0.768698853691183","0.748152921916533","0.789244785465832"
"Yes","2007","Full Time","Single parent ","160","0.743294073960771","0.684632113656331","0.801956034265212"
"Yes","2007","Full Time","Couple + C. LE 16 ","916","0.792101570670023","0.768759035463434","0.815444105876611"
"Yes","2007","Full Time","Couple + C. GT 16 ","755","0.716076712069237","0.688473066580633","0.743680357557842"
"Yes","2007","Full Time","Couple + C. LE and GT 16","279","0.808708738276392","0.768079332148162","0.849338144404621"
"Yes","2007","Part Time","1-pers.-HH","91","0.563114838333333","0.483473767685086","0.642755908981579"
"Yes","2007","Part Time","(Married) couple without C. ","231","0.651310533246749","0.602082747050496","0.700538319443002"
"Yes","2007","Part Time","Single parent ","88","0.636648547767223","0.55521393822751","0.718083157306936"
"Yes","2007","Part Time","Couple + C. LE 16 ","347","0.71569085211926","0.675953068420904","0.755428635817616"
"Yes","2007","Part Time","Couple + C. GT 16 ","200","0.633334151628875","0.580699489500835","0.685968813756915"
"Yes","2007","Part Time","Couple + C. LE and GT 16","101","0.633336601552633","0.55647477679148","0.710198426313786"
"Yes","2007","Not Working","1-pers.-HH","7","","",""
"Yes","2007","Not Working","(Married) couple without C. ","8","","",""
"Yes","2007","Not Working","Single parent ","2","","",""
"Yes","2007","Not Working","Couple + C. LE 16 ","19","","",""
"Yes","2007","Not Working","Couple + C. GT 16 ","7","","",""
"Yes","2007","Not Working","Couple + C. LE and GT 16","","","",""
"No","2007","Full Time","1-pers.-HH","157","0.197789225407532","0.169726931368936","0.225851519446127"
"No","2007","Full Time","(Married) couple without C. ","375","0.231301146308817","0.210755214534168","0.251847078083467"
"No","2007","Full Time","Single parent ","53","0.256705926039229","0.198043965734788","0.315367886343669"
"No","2007","Full Time","Couple + C. LE 16 ","245","0.207898429329977","0.184555894123389","0.231240964536566"
"No","2007","Full Time","Couple + C. GT 16 ","270","0.283923287930763","0.256319642442158","0.311526933419367"
"No","2007","Full Time","Couple + C. LE and GT 16","81","0.191291261723608","0.150661855595379","0.231920667851838"
"No","2007","Part Time","1-pers.-HH","58","0.436885161666668","0.357244091018421","0.516526232314914"
"No","2007","Part Time","(Married) couple without C. ","129","0.348689466753251","0.299461680556998","0.397917252949504"
"No","2007","Part Time","Single parent ","46","0.363351452232777","0.281916842693064","0.44478606177249"
"No","2007","Part Time","Couple + C. LE 16 ","148","0.28430914788074","0.244571364182383","0.324046931579096"
"No","2007","Part Time","Couple + C. GT 16 ","122","0.366665848371125","0.314031186243085","0.419300510499165"
"No","2007","Part Time","Couple + C. LE and GT 16","50","0.366663398447367","0.289801573686213","0.44352522320852"
"No","2007","Not Working","1-pers.-HH","2","","",""
"No","2007","Not Working","(Married) couple without C. ","3","","",""
"No","2007","Not Working","Single parent ","3","","",""
"No","2007","Not Working","Couple + C. LE 16 ","12","","",""
"No","2007","Not Working","Couple + C. GT 16 ","4","","",""
"No","2007","Not Working","Couple + C. LE and GT 16","4","","",""
"Yes","2008","Full Time","1-pers.-HH","565","0.753004124438906","0.722118903651326","0.783889345226487"
"Yes","2008","Full Time","(Married) couple without C. ","1226","0.74360103581149","0.72235798160444","0.764844090018541"
"Yes","2008","Full Time","Single parent ","168","0.76097084976994","0.705119518939621","0.816822180600259"
"Yes","2008","Full Time","Couple + C. LE 16 ","864","0.765883424928415","0.740972834684245","0.790794015172584"
"Yes","2008","Full Time","Couple + C. GT 16 ","748","0.730521714459833","0.703131446711838","0.757911982207828"
"Yes","2008","Full Time","Couple + C. LE and GT 16","240","0.712920196218135","0.663197312223715","0.762643080212555"
"Yes","2008","Part Time","1-pers.-HH","86","0.57011506075938","0.488689400118615","0.651540721400145"
"Yes","2008","Part Time","(Married) couple without C. ","218","0.628993872694485","0.578953524126945","0.679034221262026"
"Yes","2008","Part Time","Single parent ","94","0.680940285806307","0.604275766124041","0.757604805488572"
"Yes","2008","Part Time","Couple + C. LE 16 ","334","0.663230360829501","0.621680596783545","0.704780124875456"
"Yes","2008","Part Time","Couple + C. GT 16 ","217","0.590469662400992","0.538952029153804","0.64198729564818"
"Yes","2008","Part Time","Couple + C. LE and GT 16","98","0.728927913305225","0.657313255112583","0.800542571497866"
"Yes","2008","Not Working","1-pers.-HH","4","","",""
"Yes","2008","Not Working","(Married) couple without C. ","10","","",""
"Yes","2008","Not Working","Single parent ","3","","",""
"Yes","2008","Not Working","Couple + C. LE 16 ","12","","",""
"Yes","2008","Not Working","Couple + C. GT 16 ","7","","",""
"Yes","2008","Not Working","Couple + C. LE and GT 16","2","","",""
"No","2008","Full Time","1-pers.-HH","184","0.246995875561094","0.216110654773513","0.277881096348674"
"No","2008","Full Time","(Married) couple without C. ","397","0.25639896418851","0.235155909981459","0.27764201839556"
"No","2008","Full Time","Single parent ","56","0.23902915023006","0.183177819399741","0.294880481060379"
"No","2008","Full Time","Couple + C. LE 16 ","246","0.234116575071585","0.209205984827416","0.259027165315755"
"No","2008","Full Time","Couple + C. GT 16 ","260","0.269478285540167","0.242088017792172","0.296868553288162"
"No","2008","Full Time","Couple + C. LE and GT 16","78","0.287079803781865","0.237356919787445","0.336802687776285"
"No","2008","Part Time","1-pers.-HH","56","0.42988493924062","0.348459278599855","0.511310599881385"
"No","2008","Part Time","(Married) couple without C. ","140","0.371006127305515","0.320965778737974","0.421046475873055"
"No","2008","Part Time","Single parent ","48","0.319059714193693","0.242395194511427","0.395724233875959"
"No","2008","Part Time","Couple + C. LE 16 ","163","0.336769639170499","0.295219875124544","0.378319403216454"
"No","2008","Part Time","Couple + C. GT 16 ","133","0.409530337599008","0.35801270435182","0.461047970846196"
"No","2008","Part Time","Couple + C. LE and GT 16","50","0.271072086694775","0.199457428502134","0.342686744887417"
"No","2008","Not Working","1-pers.-HH","5","","",""
"No","2008","Not Working","(Married) couple without C. ","6","","",""
"No","2008","Not Working","Single parent ","3","","",""
"No","2008","Not Working","Couple + C. LE 16 ","4","","",""
"No","2008","Not Working","Couple + C. GT 16 ","6","","",""
"No","2008","Not Working","Couple + C. LE and GT 16","2","","",""
