"plj0046","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence"
"Some worries","2004","no migration background","vocational + Abi","420","0.453125347595229","0.420328694105028","0.48592200108543"
"Some worries","2004","no migration background","higher vocational","681","0.468752975790579","0.443120669877218","0.49438528170394"
"Some worries","2004","no migration background","higher education","1757","0.419486213982198","0.403956862612579","0.435015565351817"
"Some worries","2004","direct migration background","in school","25","","",""
"Some worries","2004","direct migration background","inadequately","65","0.416084589101894","0.337981509270888","0.4941876689329"
"Some worries","2004","direct migration background","general elemantary","299","0.484686900132005","0.444664704338015","0.524709095925995"
"Some worries","2004","direct migration background","middle vocational","471","0.492135740334789","0.460107989212224","0.524163491457354"
"Some worries","2004","direct migration background","vocational + Abi","112","0.489209319697339","0.423746768707504","0.554671870687174"
"Some worries","2004","direct migration background","higher vocational","66","0.445556939487145","0.362930170029815","0.528183708944476"
"Some worries","2004","direct migration background","higher education","172","0.477138974743203","0.425254350765536","0.52902359872087"
"Some worries","2004","indirect migration background","in school","40","0.506155495338645","0.396598480967883","0.615712509709408"
"Some worries","2004","indirect migration background","inadequately","2","","",""
"Some worries","2004","indirect migration background","general elemantary","72","0.394689691800849","0.324820439889391","0.464558943712306"
"Some worries","2004","indirect migration background","middle vocational","151","0.459257129528768","0.405161441908767","0.513352817148769"
"Some worries","2004","indirect migration background","vocational + Abi","21","","",""
"Some worries","2004","indirect migration background","higher vocational","20","","",""
"Some worries","2004","indirect migration background","higher education","21","","",""
"No worries","2004","no migration background","in school","179","0.34501959936206","0.303014542671818","0.387024656052302"
"No worries","2004","no migration background","inadequately","19","","",""
"No worries","2004","no migration background","general elemantary","338","0.17874502492721","0.160885785944321","0.196604263910098"
"No worries","2004","no migration background","middle vocational","1638","0.165100719643229","0.157640389548638","0.17256104973782"
"No worries","2004","no migration background","vocational + Abi","238","0.286309435029358","0.256527750196478","0.316091119862238"
"No worries","2004","no migration background","higher vocational","300","0.190480680260409","0.170310653277444","0.210650707243373"
"No worries","2004","no migration background","higher education","1324","0.337224513816448","0.322346978553535","0.352102049079361"
"No worries","2004","direct migration background","in school","33","0.488579163222235","0.364153797425737","0.613004529018733"
"No worries","2004","direct migration background","inadequately","59","0.375040011651836","0.298327308903652","0.451752714400021"
"No worries","2004","direct migration background","general elemantary","173","0.295866456338293","0.259314547509624","0.332418365166962"
"No worries","2004","direct migration background","middle vocational","246","0.272471362943915","0.243948333837901","0.300994392049929"
"No worries","2004","direct migration background","vocational + Abi","69","0.31030686698383","0.249724292343127","0.370889441624533"
"No worries","2004","direct migration background","higher vocational","36","0.254240352107542","0.181853053139991","0.326627651075094"
"No worries","2004","direct migration background","higher education","113","0.321500956514991","0.272984525392777","0.370017387637204"
"No worries","2004","indirect migration background","in school","28","","",""
"No worries","2004","indirect migration background","inadequately","7","","",""
"No worries","2004","indirect migration background","general elemantary","66","0.317187159828346","0.250663244035863","0.38371107562083"
"No worries","2004","indirect migration background","middle vocational","87","0.254252003354379","0.206983970310462","0.301520036398296"
"No worries","2004","indirect migration background","vocational + Abi","20","","",""
"No worries","2004","indirect migration background","higher vocational","9","","",""
"No worries","2004","indirect migration background","higher education","31","0.619646388925572","0.49680684388219","0.742485933968955"
"Big worries","2005","no migration background","in school","104","0.255332229749533","0.217149820708826","0.29351463879024"
"Big worries","2005","no migration background","inadequately","39","0.540570560040397","0.432706498241009","0.648434621839784"
"Big worries","2005","no migration background","general elemantary","751","0.473600255353047","0.449486486680289","0.497714024025805"
"Big worries","2005","no migration background","middle vocational","4108","0.471887542972802","0.461592252868509","0.482182833077095"
"Big worries","2005","no migration background","vocational + Abi","255","0.268373915481861","0.238929481757889","0.297818349205833"
"Big worries","2005","no migration background","higher vocational","559","0.397695090535069","0.371928925015112","0.423461256055026"
"Big worries","2005","no migration background","higher education","920","0.241296759765358","0.227596842043048","0.254996677487668"
"Big worries","2005","direct migration background","in school","4","","",""
"Big worries","2005","direct migration background","inadequately","33","0.211951343015059","0.144966788209147","0.278935897820972"
"Big worries","2005","direct migration background","general elemantary","144","0.285343766650024","0.247875484714837","0.322812048585212"
"Big worries","2005","direct migration background","middle vocational","280","0.3387602341521","0.307256340250548","0.370264128053652"
"Big worries","2005","direct migration background","vocational + Abi","54","0.29235208483645","0.231834729949546","0.352869439723353"
"Big worries","2005","direct migration background","higher vocational","47","0.411094536426243","0.327157280024849","0.495031792827637"
"Big worries","2005","direct migration background","higher education","73","0.191946461305235","0.149960909623232","0.233932012987239"
"Big worries","2005","indirect migration background","in school","17","","",""
"Big worries","2005","indirect migration background","inadequately","3","","",""
"Big worries","2005","indirect migration background","general elemantary","58","0.344518821743019","0.275096612865374","0.413941030620665"
"Big worries","2005","indirect migration background","middle vocational","101","0.303473724983976","0.254314191594373","0.352633258373578"
"Big worries","2005","indirect migration background","vocational + Abi","11","","",""
"Big worries","2005","indirect migration background","higher vocational","17","","",""
"Big worries","2005","indirect migration background","higher education","11","","",""
"Some worries","2005","no migration background","in school","227","0.42639064754298","0.383085335223978","0.469695959861982"
"Some worries","2005","no migration background","inadequately","26","","",""
"Some worries","2005","no migration background","general elemantary","648","0.386066654285061","0.362554466116523","0.409578842453599"
"Some worries","2005","no migration background","middle vocational","3743","0.398546644866607","0.388449544314502","0.408643745418713"
"Some worries","2005","no migration background","vocational + Abi","410","0.46591197237579","0.432764774465329","0.499059170286252"
"Some worries","2005","no migration background","higher vocational","619","0.465615763035719","0.439355012587344","0.491876513484094"
"Some worries","2005","no migration background","higher education","1754","0.476859639961184","0.460867350526377","0.492851929395991"
"Some worries","2005","direct migration background","in school","23","","",""
"Some worries","2005","direct migration background","inadequately","68","0.4812954666606","0.399402617768493","0.563188315552708"
"Some worries","2005","direct migration background","general elemantary","273","0.46173035924551","0.420366109676011","0.503094608815009"
"Some worries","2005","direct migration background","middle vocational","396","0.44685283329007","0.413759451752963","0.479946214827177"
"Some worries","2005","direct migration background","vocational + Abi","107","0.44175082694408","0.37567829434559","0.507823359542571"
"Some worries","2005","direct migration background","higher vocational","54","0.355570882664348","0.273910427212782","0.437231338115914"
"Some worries","2005","direct migration background","higher education","158","0.452153672151244","0.399094294768204","0.505213049534283"
"Some worries","2005","indirect migration background","in school","45","0.550058299583233","0.446702328608234","0.653414270558233"
"Some worries","2005","indirect migration background","inadequately","5","","",""
"Some worries","2005","indirect migration background","general elemantary","72","0.385755864701532","0.314644564972697","0.456867164430367"
"Some worries","2005","indirect migration background","middle vocational","153","0.438202246461158","0.38514975901338","0.491254733908935"
"Some worries","2005","indirect migration background","vocational + Abi","19","","",""
"Some worries","2005","indirect migration background","higher vocational","19","","",""
"Some worries","2005","indirect migration background","higher education","30","0.325186543403222","0.214656155117059","0.435716931689385"
"No worries","2005","no migration background","in school","170","0.318277122707487","0.277488797444066","0.359065447970908"
"No worries","2005","no migration background","inadequately","17","","",""
"No worries","2005","no migration background","general elemantary","248","0.140333090361892","0.123558711752937","0.157107468970846"
"No worries","2005","no migration background","middle vocational","1181","0.12956581216059","0.122640022342152","0.136491601979028"
"No worries","2005","no migration background","vocational + Abi","205","0.265714112142349","0.236362742908244","0.295065481376454"
"No worries","2005","no migration background","higher vocational","208","0.136689146429212","0.118604205602849","0.154774087255574"
"No worries","2005","no migration background","higher education","1073","0.281843600273458","0.267438381746639","0.296248818800277"
"No worries","2005","direct migration background","in school","28","","",""
"No worries","2005","direct migration background","inadequately","42","0.30675319032434","0.231171159612849","0.382335221035832"
"No worries","2005","direct migration background","general elemantary","141","0.252925874104466","0.216858919849352","0.288992828359579"
"No worries","2005","direct migration background","middle vocational","191","0.21438693255783","0.187069363676235","0.241704501439426"
"No worries","2005","direct migration background","vocational + Abi","56","0.26589708821947","0.207113852489599","0.324680323949341"
"No worries","2005","direct migration background","higher vocational","31","0.233334580909409","0.161181709940947","0.305487451877871"
"No worries","2005","direct migration background","higher education","107","0.355899866543521","0.304857553347943","0.406942179739098"
"No worries","2005","indirect migration background","in school","27","","",""
"No worries","2005","indirect migration background","inadequately","1","","",""
"No worries","2005","indirect migration background","general elemantary","50","0.269725313555449","0.204889373023273","0.334561254087625"
"No worries","2005","indirect migration background","middle vocational","82","0.258324028554867","0.211521646303359","0.305126410806375"
"No worries","2005","indirect migration background","vocational + Abi","15","","",""
"No worries","2005","indirect migration background","higher vocational","5","","",""
"No worries","2005","indirect migration background","higher education","28","","",""
"Big worries","2006","no migration background","in school","59","0.199913220790188","0.154955881101752","0.244870560478623"
"Big worries","2006","no migration background","inadequately","34","0.355495544371079","0.255487070980114","0.455504017762043"
"Big worries","2006","no migration background","general elemantary","657","0.390123036331462","0.367302205942497","0.412943866720427"
"Big worries","2006","no migration background","middle vocational","3936","0.412087990219847","0.402343389668948","0.421832590770745"
"Big worries","2006","no migration background","vocational + Abi","238","0.236319785245727","0.209205506536283","0.263434063955171"
"Big worries","2006","no migration background","higher vocational","510","0.361735490400237","0.337113574918537","0.386357405881937"
"Big worries","2006","no migration background","higher education","890","0.224102381513485","0.211389592664923","0.236815170362047"
"Big worries","2006","direct migration background","in school","5","","",""
"Big worries","2006","direct migration background","inadequately","26","","",""
"Big worries","2006","direct migration background","general elemantary","135","0.26129616236235","0.224067889080149","0.298524435644552"
"Big worries","2006","direct migration background","middle vocational","258","0.292678701308469","0.262736053052104","0.322621349564834"
"Big worries","2006","direct migration background","vocational + Abi","47","0.240068182140551","0.183369304716234","0.296767059564868"
"Big worries","2006","direct migration background","higher vocational","45","0.322179232108747","0.245586726174349","0.398771738043145"
"Big worries","2006","direct migration background","higher education","72","0.197129482648472","0.156147557860705","0.238111407436239"
"Big worries","2006","indirect migration background","in school","10","","",""
"Big worries","2006","indirect migration background","inadequately","4","","",""
"Big worries","2006","indirect migration background","general elemantary","52","0.344151992991424","0.272735194691036","0.415568791291813"
"Big worries","2006","indirect migration background","middle vocational","109","0.346751092902665","0.296674863670535","0.396827322134794"
"Big worries","2006","indirect migration background","vocational + Abi","9","","",""
"Big worries","2006","indirect migration background","higher vocational","13","","",""
"Big worries","2006","indirect migration background","higher education","6","","",""
"Some worries","2006","no migration background","in school","135","0.488504185553319","0.432313221153194","0.544695149953444"
"Some worries","2006","no migration background","inadequately","33","0.43248647442424","0.328976755765645","0.535996193082835"
"Some worries","2006","no migration background","general elemantary","764","0.426591892217465","0.403452723973231","0.449731060461699"
"Some worries","2006","no migration background","middle vocational","4361","0.4366092243786","0.426790293203201","0.446428155554"
"Some worries","2006","no migration background","vocational + Abi","451","0.476079509003619","0.444203445633331","0.507955572373907"
"Some worries","2006","no migration background","higher vocational","668","0.445004101498674","0.419538565498192","0.470469637499157"
"Some worries","2006","no migration background","higher education","1887","0.438059941127417","0.422933834590118","0.453186047664715"
"Some worries","2006","direct migration background","in school","9","","",""
"Some worries","2006","direct migration background","inadequately","53","0.416265957685279","0.331853722228588","0.50067819314197"
"Some worries","2006","direct migration background","general elemantary","237","0.440455858490629","0.39838904926558","0.482522667715678"
"Some worries","2006","direct migration background","middle vocational","397","0.455213307165813","0.422441001178486","0.487985613153141"
"Some worries","2006","direct migration background","vocational + Abi","115","0.531848278109518","0.465610304845964","0.598086251373073"
"Some worries","2006","direct migration background","higher vocational","58","0.374232512135861","0.294917147083263","0.45354787718846"
"Some worries","2006","direct migration background","higher education","172","0.434887946111967","0.383819837141818","0.485956055082116"
"Some worries","2006","indirect migration background","in school","30","0.554749049731375","0.426844849860682","0.682653249602067"
"Some worries","2006","indirect migration background","inadequately","4","","",""
"Some worries","2006","indirect migration background","general elemantary","74","0.383926232670035","0.310818404507337","0.457034060832732"
"Some worries","2006","indirect migration background","middle vocational","143","0.398420990340734","0.346909893664038","0.44993208701743"
"Some worries","2006","indirect migration background","vocational + Abi","24","","",""
"Some worries","2006","indirect migration background","higher vocational","22","","",""
"Some worries","2006","indirect migration background","higher education","30","0.452385100012683","0.340484331498129","0.564285868527238"
"No worries","2006","no migration background","in school","110","0.311582593656493","0.259520238001935","0.363644949311051"
"No worries","2006","no migration background","inadequately","21","","",""
"No worries","2006","no migration background","general elemantary","334","0.183285071451073","0.165183831551243","0.201386311350903"
"No worries","2006","no migration background","middle vocational","1504","0.151302785401553","0.14420843318234","0.158397137620766"
"No worries","2006","no migration background","vocational + Abi","254","0.287600705750654","0.258710611502479","0.316490799998829"
"No worries","2006","no migration background","higher vocational","285","0.193260408101089","0.173027232084572","0.213493584117606"
"No worries","2006","no migration background","higher education","1356","0.337837677359098","0.323418128847092","0.352257225871105"
"No worries","2006","direct migration background","in school","20","","",""
"No worries","2006","direct migration background","inadequately","52","0.386119154295698","0.302748126075036","0.469490182516361"
"No worries","2006","direct migration background","general elemantary","163","0.29824797914702","0.259481907790406","0.337014050503635"
"No worries","2006","direct migration background","middle vocational","232","0.252107991525718","0.223532149674151","0.280683833377284"
"No worries","2006","direct migration background","vocational + Abi","56","0.228083539749931","0.172383953729233","0.283783125770628"
"No worries","2006","direct migration background","higher vocational","40","0.303588255755392","0.228225703331261","0.378950808179523"
"No worries","2006","direct migration background","higher education","118","0.367982571239561","0.318303672737124","0.417661469741997"
"No worries","2006","indirect migration background","in school","18","","",""
"No worries","2006","indirect migration background","inadequately","2","","",""
"No worries","2006","indirect migration background","general elemantary","44","0.271921774338541","0.205035863660379","0.338807685016704"
"No worries","2006","indirect migration background","middle vocational","95","0.254827916756602","0.20897835977189","0.300677473741313"
"No worries","2006","indirect migration background","vocational + Abi","18","","",""
"No worries","2006","indirect migration background","higher vocational","7","","",""
"No worries","2006","indirect migration background","higher education","40","0.493689046259978","0.381286356941094","0.606091735578861"
"Big worries","2007","no migration background","in school","58","0.180667336028765","0.134944454349282","0.226390217708248"
"Big worries","2007","no migration background","inadequately","29","","",""
"Big worries","2007","no migration background","general elemantary","588","0.395798848293588","0.371570770607235","0.420026925979942"
"Big worries","2007","no migration background","middle vocational","3254","0.370157995967424","0.360273203803948","0.380042788130901"
"Big worries","2007","no migration background","vocational + Abi","178","0.190616444926873","0.165138166861053","0.216094722992693"
"Big worries","2007","no migration background","higher vocational","435","0.340821335685637","0.315621174376866","0.366021496994408"
"Big worries","2007","no migration background","higher education","790","0.199045873516761","0.186595711958855","0.211496035074667"
"Big worries","2007","direct migration background","in school","1","","",""
"Big worries","2007","direct migration background","inadequately","21","","",""
"Big worries","2007","direct migration background","general elemantary","96","0.208250758154143","0.171304009645246","0.245197506663039"
"Big worries","2007","direct migration background","middle vocational","178","0.214817283522996","0.186304546655354","0.243330020390638"
"Big worries","2007","direct migration background","vocational + Abi","37","0.195769684406179","0.14171593068433","0.249823438128028"
"Big worries","2007","direct migration background","higher vocational","30","0.246796509154163","0.171514970523267","0.322078047785059"
"Big worries","2007","direct migration background","higher education","56","0.16206978527948","0.12301358476263","0.20112598579633"
"Big worries","2007","indirect migration background","in school","4","","",""
"Big worries","2007","indirect migration background","inadequately","3","","",""
"Big worries","2007","indirect migration background","general elemantary","43","0.235198225160966","0.169480947673547","0.300915502648385"
"Big worries","2007","indirect migration background","middle vocational","85","0.24794642894223","0.201214416146857","0.294678441737603"
"Big worries","2007","indirect migration background","vocational + Abi","11","","",""
"Big worries","2007","indirect migration background","higher vocational","14","","",""
"Big worries","2007","indirect migration background","higher education","8","","",""
"Some worries","2007","no migration background","in school","106","0.432386126613364","0.373511791528476","0.491260461698251"
"Some worries","2007","no migration background","inadequately","35","0.390063252016689","0.289291976696013","0.490834527337364"
"Some worries","2007","no migration background","general elemantary","683","0.423983966981876","0.399499935851302","0.448467998112449"
"Some worries","2007","no migration background","middle vocational","4170","0.44563964802909","0.435464372997938","0.455814923060242"
"Some worries","2007","no migration background","vocational + Abi","468","0.503902010211284","0.471470327590603","0.536333692831965"
"Some worries","2007","no migration background","higher vocational","640","0.440066909705903","0.413675305694942","0.466458513716863"
"Some worries","2007","no migration background","higher education","1654","0.411559464728016","0.396214631810644","0.426904297645387"
"Some worries","2007","direct migration background","in school","8","","",""
"Some worries","2007","direct migration background","inadequately","53","0.528731467548646","0.438281803048056","0.619181132049235"
"Some worries","2007","direct migration background","general elemantary","223","0.460690994003029","0.415337286144369","0.506044701861689"
"Some worries","2007","direct migration background","middle vocational","360","0.461947631606232","0.427335561361098","0.496559701851366"
"Some worries","2007","direct migration background","vocational + Abi","108","0.491665694675803","0.423561700774277","0.559769688577329"
"Some worries","2007","direct migration background","higher vocational","54","0.40474177774334","0.319037097802143","0.490446457684537"
"Some worries","2007","direct migration background","higher education","149","0.462060630538366","0.40922204466704","0.514899216409691"
"Some worries","2007","indirect migration background","in school","24","","",""
"Some worries","2007","indirect migration background","inadequately","5","","",""
"Some worries","2007","indirect migration background","general elemantary","60","0.333872324638524","0.260799305905153","0.406945343371896"
"Some worries","2007","indirect migration background","middle vocational","148","0.498063646536978","0.44395359884285","0.552173694231107"
"Some worries","2007","indirect migration background","vocational + Abi","22","","",""
"Some worries","2007","indirect migration background","higher vocational","13","","",""
"Some worries","2007","indirect migration background","higher education","32","0.401740582643055","0.298127047897903","0.505354117388207"
"No worries","2007","no migration background","in school","108","0.386946537357871","0.329065234757757","0.444827839957985"
"No worries","2007","no migration background","inadequately","26","","",""
"No worries","2007","no migration background","general elemantary","294","0.180217184724536","0.161174050624541","0.199260318824532"
"No worries","2007","no migration background","middle vocational","1742","0.184202356003486","0.176266441538187","0.192138270468784"
"No worries","2007","no migration background","vocational + Abi","267","0.305481544861843","0.275603850062165","0.335359239661521"
"No worries","2007","no migration background","higher vocational","284","0.21911175460846","0.197119708179013","0.241103801037908"
"No worries","2007","no migration background","higher education","1507","0.389394661755223","0.374190241283982","0.404599082226464"
"No worries","2007","direct migration background","in school","10","","",""
"No worries","2007","direct migration background","inadequately","43","0.331235288332044","0.245952746928824","0.416517829735263"
"No worries","2007","direct migration background","general elemantary","145","0.331058247842828","0.288239352548443","0.373877143137214"
"No worries","2007","direct migration background","middle vocational","259","0.323235084870772","0.290763977824784","0.35570619191676"
"No worries","2007","direct migration background","vocational + Abi","62","0.312564620918018","0.249418196034597","0.375711045801439"
"No worries","2007","direct migration background","higher vocational","42","0.348461713102497","0.265264204181149","0.431659222023846"
"No worries","2007","direct migration background","higher education","137","0.375869584182154","0.324537215649541","0.427201952714767"
"No worries","2007","indirect migration background","in school","19","","",""
"No worries","2007","indirect migration background","inadequately","1","","",""
"No worries","2007","indirect migration background","general elemantary","57","0.43092945020051","0.354197852217037","0.507661048183983"
"No worries","2007","indirect migration background","middle vocational","95","0.253989924520792","0.206882239756044","0.301097609285539"
"No worries","2007","indirect migration background","vocational + Abi","18","","",""
"No worries","2007","indirect migration background","higher vocational","11","","",""
"No worries","2007","indirect migration background","higher education","46","0.500307613782559","0.394633457865753","0.605981769699364"
"Big worries","2008","no migration background","in school","61","0.201280308332012","0.155053169945154","0.247507446718871"
"Big worries","2008","no migration background","inadequately","30","0.454823880710951","0.342872014764397","0.566775746657506"
"Big worries","2008","no migration background","general elemantary","448","0.345920426706913","0.321335322965135","0.370505530448691"
"Big worries","2008","no migration background","middle vocational","2745","0.330102715188512","0.320219073728152","0.339986356648871"
"Big worries","2008","no migration background","vocational + Abi","150","0.152908544495634","0.128910699297957","0.176906389693311"
"Big worries","2008","no migration background","higher vocational","361","0.275538575502363","0.250917803557237","0.300159347447489"
"Big worries","2008","no migration background","higher education","598","0.156845607505589","0.145277169517437","0.168414045493741"
"Big worries","2008","direct migration background","in school","2","","",""
"Big worries","2008","direct migration background","inadequately","11","","",""
"Big worries","2008","direct migration background","general elemantary","83","0.187552295082294","0.150264565299293","0.224840024865296"
"Big worries","2008","direct migration background","middle vocational","133","0.181619534311152","0.153221363421369","0.210017705200934"
"Big worries","2008","direct migration background","vocational + Abi","29","","",""
"Big worries","2008","direct migration background","higher vocational","19","","",""
"Big worries","2008","direct migration background","higher education","44","0.12671796002032","0.0897467004175035","0.163689219623136"
"Big worries","2008","indirect migration background","in school","9","","",""
"Big worries","2008","indirect migration background","inadequately","2","","",""
"Big worries","2008","indirect migration background","general elemantary","41","0.228190307144664","0.163365853717726","0.293014760571601"
"Big worries","2008","indirect migration background","middle vocational","69","0.200954634466973","0.157050255987918","0.244859012946027"
"Big worries","2008","indirect migration background","vocational + Abi","6","","",""
"Big worries","2008","indirect migration background","higher vocational","9","","",""
"Big worries","2008","indirect migration background","higher education","4","","",""
"Some worries","2008","no migration background","in school","104","0.351973241148426","0.296911433735609","0.407035048561243"
"Some worries","2008","no migration background","inadequately","26","","",""
"Some worries","2008","no migration background","general elemantary","655","0.43729034949881","0.411651662749423","0.462929036248198"
"Some worries","2008","no migration background","middle vocational","4056","0.467064700126184","0.456578597787519","0.477550802464849"
"Some worries","2008","no migration background","vocational + Abi","403","0.442768913860265","0.409648370805306","0.475889456915224"
"Some worries","2008","no migration background","higher vocational","588","0.457773229561959","0.430318415813736","0.485228043310183"
"Some worries","2008","no migration background","higher education","1577","0.400280643415089","0.384694404935729","0.415866881894448"
"Some worries","2008","direct migration background","in school","2","","",""
"Some worries","2008","direct migration background","inadequately","43","0.478530626108779","0.380622809968556","0.576438442249002"
"Some worries","2008","direct migration background","general elemantary","188","0.486354038820521","0.438610429767958","0.534097647873084"
"Some worries","2008","direct migration background","middle vocational","302","0.430713905809239","0.394239250482825","0.467188561135654"
"Some worries","2008","direct migration background","vocational + Abi","86","0.443005127374344","0.373105123289856","0.512905131458831"
"Some worries","2008","direct migration background","higher vocational","53","0.464309525749499","0.372759931448719","0.555859120050279"
"Some worries","2008","direct migration background","higher education","129","0.420337100126084","0.365477263371688","0.475196936880481"
"Some worries","2008","indirect migration background","in school","25","","",""
"Some worries","2008","indirect migration background","inadequately","3","","",""
"Some worries","2008","indirect migration background","general elemantary","63","0.368227349470907","0.293724379690435","0.442730319251379"
"Some worries","2008","indirect migration background","middle vocational","151","0.48687837747727","0.43211458656564","0.541642168388901"
"Some worries","2008","indirect migration background","vocational + Abi","18","","",""
"Some worries","2008","indirect migration background","higher vocational","18","","",""
"Some worries","2008","indirect migration background","higher education","44","0.652026735269575","0.551355706649553","0.752697763889597"
"No worries","2008","no migration background","in school","124","0.446746450519562","0.389428344767","0.504064556272124"
"No worries","2008","no migration background","inadequately","20","","",""
"No worries","2008","no migration background","general elemantary","335","0.216789223794276","0.195491812387078","0.238086635201475"
"No worries","2008","no migration background","middle vocational","1895","0.202832584685304","0.19438112046698","0.211284048903629"
"No worries","2008","no migration background","vocational + Abi","311","0.404322541644101","0.371598963899912","0.437046119388289"
"No worries","2008","no migration background","higher vocational","316","0.266688194935678","0.24231855780826","0.291057832063096"
"No worries","2008","no migration background","higher education","1621","0.442873749079322","0.427072123404032","0.458675374754613"
"No worries","2008","direct migration background","in school","6","","",""
"No worries","2008","direct migration background","inadequately","46","0.430310862354625","0.333269202804616","0.527352521904635"
"No worries","2008","direct migration background","general elemantary","150","0.326093666097185","0.281314294583352","0.370873037611018"
"No worries","2008","direct migration background","middle vocational","273","0.387666559879609","0.351778116556739","0.42355500320248"
"No worries","2008","direct migration background","vocational + Abi","79","0.368489363813875","0.300608081276551","0.436370646351199"
"No worries","2008","direct migration background","higher vocational","42","0.394554010802712","0.304834561363927","0.484273460241496"
"No worries","2008","direct migration background","higher education","138","0.452944939853596","0.397621888921715","0.508267990785477"
"No worries","2008","indirect migration background","in school","19","","",""
"No worries","2008","indirect migration background","inadequately","4","","",""
"No worries","2008","indirect migration background","general elemantary","57","0.403582343384429","0.327798525984329","0.479366160784529"
"No worries","2008","indirect migration background","middle vocational","100","0.312166988055757","0.261396878950905","0.362937097160609"
"No worries","2008","indirect migration background","vocational + Abi","17","","",""
"No worries","2008","indirect migration background","higher vocational","9","","",""
"No worries","2008","indirect migration background","higher education","38","0.32268095308316","0.223875213066864","0.421486693099455"
"Big worries","2009","no migration background","in school","33","0.14110396112778","0.0978636987849157","0.184344223470645"
"Big worries","2009","no migration background","inadequately","30","0.391341475120097","0.274478891623527","0.508204058616667"
"Big worries","2009","no migration background","general elemantary","384","0.331050965312528","0.305360878176197","0.356741052448858"
"Big worries","2009","no migration background","middle vocational","2194","0.279231932800824","0.269497516071112","0.288966349530535"
"Big worries","2009","no migration background","vocational + Abi","123","0.156058143611815","0.130831236485575","0.181285050738056"
"Big worries","2009","no migration background","higher vocational","266","0.233713216326184","0.209779293241997","0.257647139410371"
"Big worries","2009","no migration background","higher education","413","0.104886789128051","0.0949464537451194","0.114827124510982"
"Big worries","2009","direct migration background","in school","1","","",""
"Big worries","2009","direct migration background","inadequately","9","","",""
"Big worries","2009","direct migration background","general elemantary","54","0.161125478006063","0.123095026779282","0.199155929232843"
"Big worries","2009","direct migration background","middle vocational","94","0.156415767516536","0.127683599503684","0.185147935529387"
"Big worries","2009","direct migration background","vocational + Abi","22","","",""
"Big worries","2009","direct migration background","higher vocational","20","","",""
"Big worries","2009","direct migration background","higher education","33","0.115886188023363","0.079235324856735","0.152537051189991"
"Big worries","2009","indirect migration background","in school","9","","",""
"Big worries","2009","indirect migration background","inadequately","","","",""
"Big worries","2009","indirect migration background","general elemantary","26","","",""
"Big worries","2009","indirect migration background","middle vocational","54","0.140305158400244","0.0999838477334991","0.180626469066989"
"Big worries","2009","indirect migration background","vocational + Abi","2","","",""
"Big worries","2009","indirect migration background","higher vocational","8","","",""
"Big worries","2009","indirect migration background","higher education","4","","",""
"Some worries","2009","no migration background","in school","96","0.370556374117146","0.310569810798406","0.430542937435886"
"Some worries","2009","no migration background","inadequately","19","","",""
"Some worries","2009","no migration background","general elemantary","569","0.425005411344146","0.398018651706442","0.45199217098185"
"Some worries","2009","no migration background","middle vocational","3782","0.465788370936957","0.454964549621201","0.476612192252712"
"Some worries","2009","no migration background","vocational + Abi","324","0.390144405970853","0.356237299911552","0.424051512030155"
"Some worries","2009","no migration background","higher vocational","547","0.436162280471927","0.408115843080388","0.464208717863466"
"Some worries","2009","no migration background","higher education","1393","0.37672576244725","0.361005713024238","0.392445811870263"
"Some worries","2009","direct migration background","in school","2","","",""
"Some worries","2009","direct migration background","inadequately","37","0.405846241107788","0.304954043148409","0.506738439067166"
"Some worries","2009","direct migration background","general elemantary","170","0.456233641002053","0.404710695004818","0.507756586999289"
"Some worries","2009","direct migration background","middle vocational","271","0.429601743541774","0.390446852681676","0.468756634401872"
"Some worries","2009","direct migration background","vocational + Abi","82","0.50676615705452","0.431389829417344","0.582142484691695"
"Some worries","2009","direct migration background","higher vocational","38","0.378209913382272","0.280694191681966","0.475725635082578"
"Some worries","2009","direct migration background","higher education","106","0.365218451066643","0.310086573462252","0.420350328671034"
"Some worries","2009","indirect migration background","in school","14","","",""
"Some worries","2009","indirect migration background","inadequately","4","","",""
"Some worries","2009","indirect migration background","general elemantary","64","0.426512516366388","0.346013244509316","0.50701178822346"
"Some worries","2009","indirect migration background","middle vocational","129","0.567860631028913","0.510348632687347","0.625372629370478"
"Some worries","2009","indirect migration background","vocational + Abi","16","","",""
"Some worries","2009","indirect migration background","higher vocational","9","","",""
"Some worries","2009","indirect migration background","higher education","26","","",""
"No worries","2009","no migration background","in school","120","0.488339664755073","0.426252719393382","0.550426610116765"
"No worries","2009","no migration background","inadequately","18","","",""
"No worries","2009","no migration background","general elemantary","336","0.243943623343327","0.220498989316019","0.267388257370635"
"No worries","2009","no migration background","middle vocational","2183","0.254979696262219","0.245522411228592","0.264436981295847"
"No worries","2009","no migration background","vocational + Abi","348","0.453797450417331","0.419189776189201","0.488405124645462"
"No worries","2009","no migration background","higher vocational","388","0.330124503201889","0.30352873655819","0.356720269845588"
"No worries","2009","no migration background","higher education","1844","0.518387448424699","0.50217764321826","0.534597253631138"
"No worries","2009","direct migration background","in school","8","","",""
"No worries","2009","direct migration background","inadequately","45","0.536747557378665","0.434295356538338","0.639199758218992"
"No worries","2009","direct migration background","general elemantary","135","0.382640880991884","0.332364329160608","0.432917432823161"
