"plj0046","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Big worries","2003","indirect migration background","(2b) intermediate general qualification","8","","",""
"Big worries","2003","indirect migration background","(2a) intermediate vocational","28","","",""
"Big worries","2003","indirect migration background","(2c_gen) general maturity certificate","7","","",""
"Big worries","2003","indirect migration background","(2c_voc) vocational maturity certificate","7","","",""
"Big worries","2003","indirect migration background","(3a) lower tertiary education","1","","",""
"Big worries","2003","indirect migration background","(3b) higher tertiary education","5","","",""
"Some worries","2003","no migration background","(0) in school","202","0.386259851354219","0.343367728311952","0.429151974396485"
"Some worries","2003","no migration background","(1a) inadequately completed","32","0.340964041217173","0.238363415233127","0.443564667201219"
"Some worries","2003","no migration background","(1b) general elementary school","672","0.46874981278715","0.442730422723135","0.494769202851165"
"Some worries","2003","no migration background","(1c) basic vocational qualification","2676","0.483242397810952","0.46993863785257","0.496546157769335"
"Some worries","2003","no migration background","(2b) intermediate general qualification","226","0.484674681767169","0.440999974229364","0.528349389304974"
"Some worries","2003","no migration background","(2a) intermediate vocational","2349","0.482464935009655","0.468398969344581","0.496530900674728"
"Some worries","2003","no migration background","(2c_gen) general maturity certificate","249","0.377986889904987","0.340768084398626","0.415205695411349"
"Some worries","2003","no migration background","(2c_voc) vocational maturity certificate","578","0.470177776749469","0.442170923868067","0.49818462963087"
"Some worries","2003","no migration background","(3a) lower tertiary education","761","0.485855840858868","0.461457418810108","0.510254262907628"
"Some worries","2003","no migration background","(3b) higher tertiary education","980","0.428622824469554","0.408411246892456","0.448834402046652"
"Some worries","2003","direct migration background","(0) in school","19","","",""
"Some worries","2003","direct migration background","(1a) inadequately completed","76","0.434691935728078","0.362274153497317","0.507109717958838"
"Some worries","2003","direct migration background","(1b) general elementary school","307","0.528765037740054","0.488723472717101","0.568806602763008"
"Some worries","2003","direct migration background","(1c) basic vocational qualification","363","0.479268823874215","0.443467946375277","0.515069701373153"
"Some worries","2003","direct migration background","(2b) intermediate general qualification","26","","",""
"Some worries","2003","direct migration background","(2a) intermediate vocational","70","0.367409317951659","0.291756994574244","0.443061641329075"
"Some worries","2003","direct migration background","(2c_gen) general maturity certificate","37","0.237522466234513","0.162618792043524","0.312426140425501"
"Some worries","2003","direct migration background","(2c_voc) vocational maturity certificate","128","0.423855846954146","0.36668405412396","0.481027639784333"
"Some worries","2003","direct migration background","(3a) lower tertiary education","37","0.467116348118265","0.360423040266711","0.573809655969819"
"Some worries","2003","direct migration background","(3b) higher tertiary education","125","0.454709839812575","0.396385466379504","0.513034213245647"
"Some worries","2003","indirect migration background","(0) in school","27","","",""
"Some worries","2003","indirect migration background","(1a) inadequately completed","3","","",""
"Some worries","2003","indirect migration background","(1b) general elementary school","46","0.38299967578165","0.294915669455893","0.471083682107407"
"Some worries","2003","indirect migration background","(1c) basic vocational qualification","68","0.426333952324019","0.34382271847565","0.508845186172388"
"Some worries","2003","indirect migration background","(2b) intermediate general qualification","34","0.373187826662179","0.261472106805501","0.484903546518856"
"Some worries","2003","indirect migration background","(2a) intermediate vocational","66","0.489191114324584","0.40326109360916","0.575121135040009"
"Some worries","2003","indirect migration background","(2c_gen) general maturity certificate","45","0.586845922605545","0.480913937173078","0.692777908038013"
"Some worries","2003","indirect migration background","(2c_voc) vocational maturity certificate","28","","",""
"Some worries","2003","indirect migration background","(3a) lower tertiary education","7","","",""
"Some worries","2003","indirect migration background","(3b) higher tertiary education","16","","",""
"No worries","2003","no migration background","(0) in school","219","0.413635597988602","0.370250733664281","0.457020462312923"
"No worries","2003","no migration background","(1a) inadequately completed","20","","",""
"No worries","2003","no migration background","(1b) general elementary school","262","0.174653644754524","0.154857347995129","0.194449941513919"
"No worries","2003","no migration background","(1c) basic vocational qualification","941","0.168440418619268","0.158476772602156","0.178404064636379"
"No worries","2003","no migration background","(2b) intermediate general qualification","136","0.228128797932868","0.191457475341514","0.264800120524222"
"No worries","2003","no migration background","(2a) intermediate vocational","1035","0.211072243304942","0.199585392868505","0.222559093741378"
"No worries","2003","no migration background","(2c_gen) general maturity certificate","306","0.471746884676225","0.433429148134726","0.510064621217724"
"No worries","2003","no migration background","(2c_voc) vocational maturity certificate","394","0.316858436070083","0.290751484251909","0.342965387888257"
"No worries","2003","no migration background","(3a) lower tertiary education","555","0.327981003039843","0.30506279316549","0.350899212914196"
"No worries","2003","no migration background","(3b) higher tertiary education","1038","0.4360569079813","0.415803862028637","0.456309953933963"
"No worries","2003","direct migration background","(0) in school","27","","",""
"No worries","2003","direct migration background","(1a) inadequately completed","68","0.38067329216319","0.309740354408769","0.451606229917611"
"No worries","2003","direct migration background","(1b) general elementary school","199","0.32394624767068","0.286406788094348","0.361485707247011"
"No worries","2003","direct migration background","(1c) basic vocational qualification","235","0.321705089979187","0.288228937503826","0.355181242454549"
"No worries","2003","direct migration background","(2b) intermediate general qualification","20","","",""
"No worries","2003","direct migration background","(2a) intermediate vocational","47","0.341085883280595","0.26669288362602","0.415478882935171"
"No worries","2003","direct migration background","(2c_gen) general maturity certificate","78","0.699573394165217","0.618882767899466","0.780264020430967"
"No worries","2003","direct migration background","(2c_voc) vocational maturity certificate","111","0.397817982539162","0.34119232747245","0.454443637605873"
"No worries","2003","direct migration background","(3a) lower tertiary education","35","0.441365936284185","0.335178884978872","0.547552987589499"
"No worries","2003","direct migration background","(3b) higher tertiary education","120","0.390500153929128","0.333356700890618","0.447643606967638"
"No worries","2003","indirect migration background","(0) in school","32","0.411536335865045","0.296253940951116","0.526818730778974"
"No worries","2003","indirect migration background","(1a) inadequately completed","2","","",""
"No worries","2003","indirect migration background","(1b) general elementary school","48","0.376653743359149","0.288854457788083","0.464453028930216"
"No worries","2003","indirect migration background","(1c) basic vocational qualification","40","0.298744090298832","0.222378717473219","0.375109463124445"
"No worries","2003","indirect migration background","(2b) intermediate general qualification","30","0.485449494732716","0.370006423008638","0.600892566456795"
"No worries","2003","indirect migration background","(2a) intermediate vocational","36","0.264522240881884","0.188700756320431","0.340343725443338"
"No worries","2003","indirect migration background","(2c_gen) general maturity certificate","31","0.361302188588395","0.257956573365581","0.464647803811209"
"No worries","2003","indirect migration background","(2c_voc) vocational maturity certificate","21","","",""
"No worries","2003","indirect migration background","(3a) lower tertiary education","9","","",""
"No worries","2003","indirect migration background","(3b) higher tertiary education","25","","",""
"Big worries","2004","no migration background","(0) in school","104","0.233202885748785","0.195912934843406","0.270492836654164"
"Big worries","2004","no migration background","(1a) inadequately completed","34","0.510365369935607","0.399428105647439","0.621302634223776"
"Big worries","2004","no migration background","(1b) general elementary school","488","0.380080707308958","0.353754882216392","0.406406532401523"
"Big worries","2004","no migration background","(1c) basic vocational qualification","2120","0.412218774449348","0.398848939648561","0.425588609250135"
"Big worries","2004","no migration background","(2b) intermediate general qualification","179","0.39861233403722","0.355349181343354","0.441875486731086"
"Big worries","2004","no migration background","(2a) intermediate vocational","1746","0.376407379284978","0.362574104678302","0.390240653891654"
"Big worries","2004","no migration background","(2c_gen) general maturity certificate","112","0.188356776949776","0.158158764073867","0.218554789825684"
"Big worries","2004","no migration background","(2c_voc) vocational maturity certificate","307","0.266005995346745","0.241180680181602","0.290831310511888"
"Big worries","2004","no migration background","(3a) lower tertiary education","424","0.304909797965548","0.28240830458815","0.327411291342945"
"Big worries","2004","no migration background","(3b) higher tertiary education","374","0.190094201702007","0.173956517479635","0.206231885924379"
"Big worries","2004","direct migration background","(0) in school","4","","",""
"Big worries","2004","direct migration background","(1a) inadequately completed","38","0.267891139054582","0.201707464825858","0.334074813283307"
"Big worries","2004","direct migration background","(1b) general elementary school","112","0.202890113484911","0.169372347401372","0.236407879568451"
"Big worries","2004","direct migration background","(1c) basic vocational qualification","169","0.228587428612421","0.19789345092939","0.259281406295452"
"Big worries","2004","direct migration background","(2b) intermediate general qualification","15","","",""
"Big worries","2004","direct migration background","(2a) intermediate vocational","43","0.284069800827569","0.213302331347792","0.354837270307345"
"Big worries","2004","direct migration background","(2c_gen) general maturity certificate","18","","",""
"Big worries","2004","direct migration background","(2c_voc) vocational maturity certificate","60","0.237468407493674","0.187802842815037","0.287133972172312"
"Big worries","2004","direct migration background","(3a) lower tertiary education","16","","",""
"Big worries","2004","direct migration background","(3b) higher tertiary education","55","0.197300489482475","0.150350647987178","0.244250330977771"
"Big worries","2004","indirect migration background","(0) in school","12","","",""
"Big worries","2004","indirect migration background","(1a) inadequately completed","3","","",""
"Big worries","2004","indirect migration background","(1b) general elementary school","31","0.28406020967033","0.203373701758958","0.364746717581703"
"Big worries","2004","indirect migration background","(1c) basic vocational qualification","43","0.345041732322777","0.264552401086394","0.42553106355916"
"Big worries","2004","indirect migration background","(2b) intermediate general qualification","19","","",""
"Big worries","2004","indirect migration background","(2a) intermediate vocational","41","0.339579076162777","0.258791979840981","0.420366172484572"
"Big worries","2004","indirect migration background","(2c_gen) general maturity certificate","14","","",""
"Big worries","2004","indirect migration background","(2c_voc) vocational maturity certificate","9","","",""
"Big worries","2004","indirect migration background","(3a) lower tertiary education","","","",""
"Big worries","2004","indirect migration background","(3b) higher tertiary education","8","","",""
"Some worries","2004","no migration background","(0) in school","209","0.420369571748982","0.376840857339858","0.463898286158105"
"Some worries","2004","no migration background","(1a) inadequately completed","28","","",""
"Some worries","2004","no migration background","(1b) general elementary school","596","0.445787495033575","0.418830057731234","0.472744932335916"
"Some worries","2004","no migration background","(1c) basic vocational qualification","2362","0.444037927184258","0.43054249123805","0.457533363130466"
"Some worries","2004","no migration background","(2b) intermediate general qualification","188","0.401892364529843","0.358570205668454","0.445214523391232"
"Some worries","2004","no migration background","(2a) intermediate vocational","2132","0.454971623072721","0.440753339800924","0.469189906344517"
"Some worries","2004","no migration background","(2c_gen) general maturity certificate","268","0.388898329267576","0.351247033105227","0.426549625429925"
"Some worries","2004","no migration background","(2c_voc) vocational maturity certificate","573","0.463821071041458","0.435803343314997","0.491838798767919"
"Some worries","2004","no migration background","(3a) lower tertiary education","746","0.424343436446731","0.40018629491501","0.448500577978452"
"Some worries","2004","no migration background","(3b) higher tertiary education","1011","0.415293125912476","0.395026287960526","0.435559963864426"
"Some worries","2004","direct migration background","(0) in school","25","","",""
"Some worries","2004","direct migration background","(1a) inadequately completed","71","0.391450536822115","0.318509781560549","0.46439129208368"
"Some worries","2004","direct migration background","(1b) general elementary school","278","0.487231555209247","0.445572072334248","0.528891038084246"
"Some worries","2004","direct migration background","(1c) basic vocational qualification","371","0.522977106316843","0.486468555354739","0.559485657278948"
"Some worries","2004","direct migration background","(2b) intermediate general qualification","22","","",""
"Some worries","2004","direct migration background","(2a) intermediate vocational","74","0.438899617386373","0.361026300098709","0.516772934674036"
"Some worries","2004","direct migration background","(2c_gen) general maturity certificate","53","0.426654662814595","0.335863818272598","0.517445507356592"
"Some worries","2004","direct migration background","(2c_voc) vocational maturity certificate","139","0.461608856866948","0.403424055399719","0.519793658334177"
"Some worries","2004","direct migration background","(3a) lower tertiary education","44","0.49145314669335","0.381903837499099","0.601002455887602"
"Some worries","2004","direct migration background","(3b) higher tertiary education","128","0.47270886277552","0.413808813473782","0.531608912077258"
"Some worries","2004","indirect migration background","(0) in school","40","0.506155495338645","0.396598480967883","0.615712509709408"
"Some worries","2004","indirect migration background","(1a) inadequately completed","1","","",""
"Some worries","2004","indirect migration background","(1b) general elementary school","43","0.409197351179096","0.321225224331344","0.497169478026848"
"Some worries","2004","indirect migration background","(1c) basic vocational qualification","60","0.428902474230902","0.345105158540487","0.512699789921317"
"Some worries","2004","indirect migration background","(2b) intermediate general qualification","30","0.369462134574698","0.257193233852623","0.481731035296773"
"Some worries","2004","indirect migration background","(2a) intermediate vocational","64","0.455725593458377","0.370764167765862","0.540687019150892"
"Some worries","2004","indirect migration background","(2c_gen) general maturity certificate","39","0.481376204322027","0.376384014604382","0.586368394039671"
"Some worries","2004","indirect migration background","(2c_voc) vocational maturity certificate","27","","",""
"Some worries","2004","indirect migration background","(3a) lower tertiary education","9","","",""
"Some worries","2004","indirect migration background","(3b) higher tertiary education","12","","",""
"No worries","2004","no migration background","(0) in school","181","0.346427542502233","0.304467328534733","0.388387756469733"
"No worries","2004","no migration background","(1a) inadequately completed","16","","",""
"No worries","2004","no migration background","(1b) general elementary school","222","0.174131797657467","0.153564799133586","0.194698796181349"
"No worries","2004","no migration background","(1c) basic vocational qualification","725","0.143743298366394","0.134214237587451","0.153272359145336"
"No worries","2004","no migration background","(2b) intermediate general qualification","125","0.199495301432937","0.164183992368054","0.234806610497821"
"No worries","2004","no migration background","(2a) intermediate vocational","834","0.168620997642302","0.157930429079547","0.179311566205057"
"No worries","2004","no migration background","(2c_gen) general maturity certificate","264","0.422744893782649","0.384591934044187","0.46089785352111"
"No worries","2004","no migration background","(2c_voc) vocational maturity certificate","337","0.270172933611797","0.245225050306919","0.295120816916675"
"No worries","2004","no migration background","(3a) lower tertiary education","438","0.270746765587721","0.249028462510539","0.292465068664903"
"No worries","2004","no migration background","(3b) higher tertiary education","886","0.394612672385517","0.374510559813338","0.414714784957696"
"No worries","2004","direct migration background","(0) in school","33","0.488579163222235","0.364153797425737","0.613004529018733"
"No worries","2004","direct migration background","(1a) inadequately completed","63","0.340658324123303","0.269831358816151","0.411485289430455"
"No worries","2004","direct migration background","(1b) general elementary school","163","0.309878331305842","0.27133546917194","0.348421193439743"
"No worries","2004","direct migration background","(1c) basic vocational qualification","179","0.248435465070736","0.216850995955023","0.280019934186448"
"No worries","2004","direct migration background","(2b) intermediate general qualification","10","","",""
"No worries","2004","direct migration background","(2a) intermediate vocational","39","0.277030581786058","0.206802693059695","0.347258470512422"
"No worries","2004","direct migration background","(2c_gen) general maturity certificate","43","0.428613156922914","0.337769725078114","0.519456588767714"
"No worries","2004","direct migration background","(2c_voc) vocational maturity certificate","83","0.300922735639377","0.247390716257244","0.354454755021511"
"No worries","2004","direct migration background","(3a) lower tertiary education","20","","",""
"No worries","2004","direct migration background","(3b) higher tertiary education","93","0.329990647742006","0.274517246034497","0.385464049449515"
"No worries","2004","indirect migration background","(0) in school","28","","",""
"No worries","2004","indirect migration background","(1a) inadequately completed","5","","",""
"No worries","2004","indirect migration background","(1b) general elementary school","46","0.306742439150573","0.224235265790658","0.389249612510488"
"No worries","2004","indirect migration background","(1c) basic vocational qualification","31","0.226055793446321","0.155235399287475","0.296876187605166"
"No worries","2004","indirect migration background","(2b) intermediate general qualification","22","","",""
"No worries","2004","indirect migration background","(2a) intermediate vocational","27","","",""
"No worries","2004","indirect migration background","(2c_gen) general maturity certificate","34","0.331676338694408","0.232743805687105","0.43060887170171"
"No worries","2004","indirect migration background","(2c_voc) vocational maturity certificate","23","","",""
"No worries","2004","indirect migration background","(3a) lower tertiary education","9","","",""
"No worries","2004","indirect migration background","(3b) higher tertiary education","22","","",""
"Big worries","2005","no migration background","(0) in school","104","0.254325745456514","0.216306581696971","0.292344909216057"
"Big worries","2005","no migration background","(1a) inadequately completed","40","0.507820802313374","0.396873266632733","0.618768337994014"
"Big worries","2005","no migration background","(1b) general elementary school","570","0.479843155550437","0.451843565454662","0.507842745646211"
"Big worries","2005","no migration background","(1c) basic vocational qualification","2418","0.499818209946499","0.485812750443906","0.513823669449092"
"Big worries","2005","no migration background","(2b) intermediate general qualification","195","0.454072231172039","0.408424409742208","0.499720052601871"
"Big worries","2005","no migration background","(2a) intermediate vocational","2007","0.458752507590555","0.444222623428186","0.473282391752924"
"Big worries","2005","no migration background","(2c_gen) general maturity certificate","118","0.205102670516489","0.172821295021833","0.237384046011144"
"Big worries","2005","no migration background","(2c_voc) vocational maturity certificate","344","0.265616148747448","0.240501409839853","0.290730887655042"
"Big worries","2005","no migration background","(3a) lower tertiary education","479","0.297872474978856","0.27509814711985","0.320646802837863"
"Big worries","2005","no migration background","(3b) higher tertiary education","441","0.19514945544273","0.178581247372674","0.211717663512787"
"Big worries","2005","direct migration background","(0) in school","4","","",""
"Big worries","2005","direct migration background","(1a) inadequately completed","40","0.261374539007456","0.193078847641292","0.329670230373619"
"Big worries","2005","direct migration background","(1b) general elementary school","135","0.291719502863449","0.252230644895391","0.331208360831507"
"Big worries","2005","direct migration background","(1c) basic vocational qualification","223","0.34180701373462","0.305757087663231","0.37785693980601"
"Big worries","2005","direct migration background","(2b) intermediate general qualification","9","","",""
"Big worries","2005","direct migration background","(2a) intermediate vocational","47","0.357029746020153","0.279839064647701","0.434220427392605"
"Big worries","2005","direct migration background","(2c_gen) general maturity certificate","26","","",""
"Big worries","2005","direct migration background","(2c_voc) vocational maturity certificate","76","0.337997809207292","0.281470461707493","0.394525156707091"
"Big worries","2005","direct migration background","(3a) lower tertiary education","21","","",""
"Big worries","2005","direct migration background","(3b) higher tertiary education","52","0.175689851188519","0.129871040195551","0.221508662181487"
"Big worries","2005","indirect migration background","(0) in school","17","","",""
"Big worries","2005","indirect migration background","(1a) inadequately completed","3","","",""
"Big worries","2005","indirect migration background","(1b) general elementary school","39","0.363379440115902","0.274698686505853","0.452060193725951"
"Big worries","2005","indirect migration background","(1c) basic vocational qualification","58","0.401975837285555","0.322172063298114","0.481779611272996"
"Big worries","2005","indirect migration background","(2b) intermediate general qualification","20","","",""
"Big worries","2005","indirect migration background","(2a) intermediate vocational","39","0.268288863374951","0.19123092496179","0.345346801788112"
"Big worries","2005","indirect migration background","(2c_gen) general maturity certificate","14","","",""
"Big worries","2005","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"Big worries","2005","indirect migration background","(3a) lower tertiary education","3","","",""
"Big worries","2005","indirect migration background","(3b) higher tertiary education","8","","",""
"Some worries","2005","no migration background","(0) in school","230","0.42865173618088","0.385446580700144","0.471856891661616"
"Some worries","2005","no migration background","(1a) inadequately completed","23","","",""
"Some worries","2005","no migration background","(1b) general elementary school","493","0.394626510425922","0.36723350457137","0.422019516280474"
"Some worries","2005","no migration background","(1c) basic vocational qualification","1970","0.389183842195745","0.375526693261106","0.402840991130383"
"Some worries","2005","no migration background","(2b) intermediate general qualification","168","0.342452825569286","0.298946357706246","0.385959293432326"
"Some worries","2005","no migration background","(2a) intermediate vocational","1937","0.421012477021134","0.406615972316089","0.435408981726179"
"Some worries","2005","no migration background","(2c_gen) general maturity certificate","257","0.410814385561672","0.3714811435942","0.450147627529144"
"Some worries","2005","no migration background","(2c_voc) vocational maturity certificate","569","0.483576507170171","0.455159688037964","0.511993326302378"
"Some worries","2005","no migration background","(3a) lower tertiary education","718","0.487662219596311","0.462770200305681","0.512554238886941"
"Some worries","2005","no migration background","(3b) higher tertiary education","1036","0.468048263418963","0.447188197254619","0.488908329583306"
"Some worries","2005","direct migration background","(0) in school","23","","",""
"Some worries","2005","direct migration background","(1a) inadequately completed","72","0.446128564554696","0.368863347604583","0.523393781504808"
"Some worries","2005","direct migration background","(1b) general elementary school","247","0.456148293144262","0.412878733553444","0.49941785273508"
"Some worries","2005","direct migration background","(1c) basic vocational qualification","306","0.452903725404079","0.41507061100423","0.490736839803928"
"Some worries","2005","direct migration background","(2b) intermediate general qualification","26","","",""
"Some worries","2005","direct migration background","(2a) intermediate vocational","72","0.4764870396441","0.396022135471414","0.556951943816786"
"Some worries","2005","direct migration background","(2c_gen) general maturity certificate","43","0.346090954765028","0.255528339561271","0.436653569968785"
"Some worries","2005","direct migration background","(2c_voc) vocational maturity certificate","124","0.401144379755386","0.342573280911721","0.459715478599051"
"Some worries","2005","direct migration background","(3a) lower tertiary education","34","0.437919013847297","0.324108336202526","0.551729691492068"
"Some worries","2005","direct migration background","(3b) higher tertiary education","124","0.45617829207452","0.396210131021218","0.516146453127822"
"Some worries","2005","indirect migration background","(0) in school","45","0.54419021041662","0.441295269304057","0.647085151529183"
"Some worries","2005","indirect migration background","(1a) inadequately completed","3","","",""
"Some worries","2005","indirect migration background","(1b) general elementary school","45","0.406200604747947","0.315648400275139","0.496752809220754"
"Some worries","2005","indirect migration background","(1c) basic vocational qualification","60","0.456623767929425","0.375547515614287","0.537700020244563"
"Some worries","2005","indirect migration background","(2b) intermediate general qualification","29","","",""
"Some worries","2005","indirect migration background","(2a) intermediate vocational","59","0.416457635131307","0.330720722539781","0.502194547722832"
"Some worries","2005","indirect migration background","(2c_gen) general maturity certificate","44","0.468035894553916","0.363185707440112","0.572886081667721"
"Some worries","2005","indirect migration background","(2c_voc) vocational maturity certificate","26","","",""
"Some worries","2005","indirect migration background","(3a) lower tertiary education","7","","",""
"Some worries","2005","indirect migration background","(3b) higher tertiary education","23","","",""
"No worries","2005","no migration background","(0) in school","170","0.317022518362605","0.27639866919673","0.357646367528481"
"No worries","2005","no migration background","(1a) inadequately completed","15","","",""
"No worries","2005","no migration background","(1b) general elementary school","160","0.125530334023641","0.106961630623284","0.144099037423998"
"No worries","2005","no migration background","(1c) basic vocational qualification","508","0.110997947857756","0.102198888590066","0.119797007125446"
"No worries","2005","no migration background","(2b) intermediate general qualification","94","0.203474943258674","0.166564846804143","0.240385039713205"
"No worries","2005","no migration background","(2a) intermediate vocational","574","0.120235015388311","0.110751402990652","0.129718627785971"
"No worries","2005","no migration background","(2c_gen) general maturity certificate","226","0.38408294392184","0.345197731003481","0.422968156840198"
"No worries","2005","no migration background","(2c_voc) vocational maturity certificate","275","0.250807344082381","0.226157921456402","0.27545676670836"
"No worries","2005","no migration background","(3a) lower tertiary education","352","0.214465305424833","0.194025178399007","0.234905432450659"
"No worries","2005","no migration background","(3b) higher tertiary education","721","0.336802281138307","0.317044267949712","0.356560294326903"
"No worries","2005","direct migration background","(0) in school","28","","",""
"No worries","2005","direct migration background","(1a) inadequately completed","47","0.292496896437848","0.221787955151657","0.36320583772404"
"No worries","2005","direct migration background","(1b) general elementary school","127","0.252132203992289","0.214408374244534","0.289856033740044"
"No worries","2005","direct migration background","(1c) basic vocational qualification","136","0.205289260861301","0.174590211666941","0.23598831005566"
"No worries","2005","direct migration background","(2b) intermediate general qualification","14","","",""
"No worries","2005","direct migration background","(2a) intermediate vocational","29","","",""
"No worries","2005","direct migration background","(2c_gen) general maturity certificate","37","0.372452783713142","0.280417580752585","0.4644879866737"
"No worries","2005","direct migration background","(2c_voc) vocational maturity certificate","69","0.260857811037322","0.20838457238531","0.313331049689334"
"No worries","2005","direct migration background","(3a) lower tertiary education","18","","",""
"No worries","2005","direct migration background","(3b) higher tertiary education","89","0.368131856736961","0.310063426650704","0.426200286823218"
"No worries","2005","indirect migration background","(0) in school","28","","",""
"No worries","2005","indirect migration background","(1a) inadequately completed","1","","",""
"No worries","2005","indirect migration background","(1b) general elementary school","29","","",""
"No worries","2005","indirect migration background","(1c) basic vocational qualification","27","","",""
"No worries","2005","indirect migration background","(2b) intermediate general qualification","21","","",""
"No worries","2005","indirect migration background","(2a) intermediate vocational","29","","",""
"No worries","2005","indirect migration background","(2c_gen) general maturity certificate","29","","",""
"No worries","2005","indirect migration background","(2c_voc) vocational maturity certificate","15","","",""
"No worries","2005","indirect migration background","(3a) lower tertiary education","11","","",""
"No worries","2005","indirect migration background","(3b) higher tertiary education","17","","",""
"Big worries","2006","no migration background","(0) in school","62","0.205017904552678","0.160364164898719","0.249671644206637"
"Big worries","2006","no migration background","(1a) inadequately completed","32","0.403118053348523","0.297589644335862","0.508646462361184"
"Big worries","2006","no migration background","(1b) general elementary school","518","0.39512546986683","0.368802171075174","0.421448768658486"
"Big worries","2006","no migration background","(1c) basic vocational qualification","2259","0.431508870282182","0.418207259979482","0.444810480584882"
"Big worries","2006","no migration background","(2b) intermediate general qualification","153","0.360658280516269","0.317153233659146","0.404163327373392"
"Big worries","2006","no migration background","(2a) intermediate vocational","1947","0.410231662532548","0.396402837828207","0.424060487236889"
"Big worries","2006","no migration background","(2c_gen) general maturity certificate","109","0.195513158550075","0.164320689031764","0.226705628068386"
"Big worries","2006","no migration background","(2c_voc) vocational maturity certificate","328","0.236691964683872","0.213379171185272","0.260004758182472"
"Big worries","2006","no migration background","(3a) lower tertiary education","449","0.268587245365153","0.247499452497042","0.289675038233264"
"Big worries","2006","no migration background","(3b) higher tertiary education","441","0.190601129086595","0.175003683448681","0.206198574724509"
"Big worries","2006","direct migration background","(0) in school","5","","",""
"Big worries","2006","direct migration background","(1a) inadequately completed","30","0.204330205730351","0.138926194420116","0.269734217040587"
"Big worries","2006","direct migration background","(1b) general elementary school","125","0.246579806544992","0.208532666829009","0.284626946260976"
"Big worries","2006","direct migration background","(1c) basic vocational qualification","205","0.306626925941278","0.271608259200555","0.341645592682"
"Big worries","2006","direct migration background","(2b) intermediate general qualification","10","","",""
"Big worries","2006","direct migration background","(2a) intermediate vocational","47","0.361829988205618","0.285688238790727","0.43797173762051"
"Big worries","2006","direct migration background","(2c_gen) general maturity certificate","22","","",""
"Big worries","2006","direct migration background","(2c_voc) vocational maturity certificate","70","0.266100022763965","0.214703964359119","0.317496081168812"
"Big worries","2006","direct migration background","(3a) lower tertiary education","19","","",""
"Big worries","2006","direct migration background","(3b) higher tertiary education","53","0.176803607233906","0.13251184589662","0.221095368571192"
"Big worries","2006","indirect migration background","(0) in school","10","","",""
"Big worries","2006","indirect migration background","(1a) inadequately completed","4","","",""
"Big worries","2006","indirect migration background","(1b) general elementary school","33","0.358105921763551","0.267684017443339","0.448527826083763"
"Big worries","2006","indirect migration background","(1c) basic vocational qualification","56","0.454475324438012","0.371995747017431","0.536954901858593"
"Big worries","2006","indirect migration background","(2b) intermediate general qualification","20","","",""
"Big worries","2006","indirect migration background","(2a) intermediate vocational","43","0.281503916311081","0.205639935099467","0.357367897522696"
"Big worries","2006","indirect migration background","(2c_gen) general maturity certificate","13","","",""
"Big worries","2006","indirect migration background","(2c_voc) vocational maturity certificate","13","","",""
"Big worries","2006","indirect migration background","(3a) lower tertiary education","2","","",""
"Big worries","2006","indirect migration background","(3b) higher tertiary education","4","","",""
"Some worries","2006","no migration background","(0) in school","139","0.485434597890032","0.430154485017204","0.540714710762859"
"Some worries","2006","no migration background","(1a) inadequately completed","35","0.429838234442206","0.323335535894663","0.536340932989748"
"Some worries","2006","no migration background","(1b) general elementary school","577","0.425947211281869","0.399321945175519","0.452572477388218"
"Some worries","2006","no migration background","(1c) basic vocational qualification","2400","0.44160127297066","0.428264987658766","0.454937558282555"
"Some worries","2006","no migration background","(2b) intermediate general qualification","200","0.434259987900106","0.389353558982082","0.47916641681813"
"Some worries","2006","no migration background","(2a) intermediate vocational","2130","0.425576480987904","0.411675838539904","0.439477123435903"
"Some worries","2006","no migration background","(2c_gen) general maturity certificate","277","0.423637211156426","0.384773228095315","0.462501194217537"
"Some worries","2006","no migration background","(2c_voc) vocational maturity certificate","618","0.494852282930218","0.467430251216126","0.52227431464431"
"Some worries","2006","no migration background","(3a) lower tertiary education","800","0.461108526241702","0.437391545420936","0.484825507062468"
"Some worries","2006","no migration background","(3b) higher tertiary education","1087","0.420702206357878","0.401098066999782","0.440306345715973"
"Some worries","2006","direct migration background","(0) in school","9","","",""
"Some worries","2006","direct migration background","(1a) inadequately completed","59","0.43372682322161","0.35333853165652","0.514115114786699"
"Some worries","2006","direct migration background","(1b) general elementary school","219","0.450482758279532","0.406563562412281","0.494401954146783"
"Some worries","2006","direct migration background","(1c) basic vocational qualification","292","0.458769380900387","0.420925177523702","0.496613584277072"
"Some worries","2006","direct migration background","(2b) intermediate general qualification","19","","",""
"Some worries","2006","direct migration background","(2a) intermediate vocational","72","0.38919532499846","0.311938410491098","0.466452239505821"
"Some worries","2006","direct migration background","(2c_gen) general maturity certificate","54","0.484079222109471","0.392741768192835","0.575416676026108"
"Some worries","2006","direct migration background","(2c_voc) vocational maturity certificate","138","0.485304483634398","0.427178372842757","0.543430594426038"
"Some worries","2006","direct migration background","(3a) lower tertiary education","32","0.334631476687664","0.229237146218318","0.44002580715701"
"Some worries","2006","direct migration background","(3b) higher tertiary education","140","0.461987005114761","0.404105885443015","0.519868124786508"
