"pli0095_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1993","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1993","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1993","16-34 y.","Other degree","","","",""
"Min 1x per week","1993","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1993","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1993","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1993","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1993","35-65 y.","Other degree","","","",""
"Min 1x per week","1993","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1993","66 and older","lower secondary degree","","","",""
"Min 1x per week","1993","66 and older","secondary school degree","","","",""
"Min 1x per week","1993","66 and older","college entrance qualification","","","",""
"Min 1x per week","1993","66 and older","Other degree","","","",""
"Min 1x per week","1993","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1993","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1993","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1993","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1993","16-34 y.","Other degree","","","",""
"Min 1x per month","1993","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1993","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1993","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1993","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1993","35-65 y.","Other degree","","","",""
"Min 1x per month","1993","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1993","66 and older","lower secondary degree","","","",""
"Min 1x per month","1993","66 and older","secondary school degree","","","",""
"Min 1x per month","1993","66 and older","college entrance qualification","","","",""
"Min 1x per month","1993","66 and older","Other degree","","","",""
"Min 1x per month","1993","66 and older","no degree/no degree yet","","","",""
"Rarely","1993","16-34 y.","lower secondary degree","","","",""
"Rarely","1993","16-34 y.","secondary school degree","","","",""
"Rarely","1993","16-34 y.","college entrance qualification","","","",""
"Rarely","1993","16-34 y.","Other degree","","","",""
"Rarely","1993","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1993","35-65 y.","lower secondary degree","","","",""
"Rarely","1993","35-65 y.","secondary school degree","","","",""
"Rarely","1993","35-65 y.","college entrance qualification","","","",""
"Rarely","1993","35-65 y.","Other degree","","","",""
"Rarely","1993","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1993","66 and older","lower secondary degree","","","",""
"Rarely","1993","66 and older","secondary school degree","","","",""
"Rarely","1993","66 and older","college entrance qualification","","","",""
"Rarely","1993","66 and older","Other degree","","","",""
"Rarely","1993","66 and older","no degree/no degree yet","","","",""
"Never","1993","16-34 y.","lower secondary degree","","","",""
"Never","1993","16-34 y.","secondary school degree","","","",""
"Never","1993","16-34 y.","college entrance qualification","","","",""
"Never","1993","16-34 y.","Other degree","","","",""
"Never","1993","16-34 y.","no degree/no degree yet","","","",""
"Never","1993","35-65 y.","lower secondary degree","","","",""
"Never","1993","35-65 y.","secondary school degree","","","",""
"Never","1993","35-65 y.","college entrance qualification","","","",""
"Never","1993","35-65 y.","Other degree","","","",""
"Never","1993","35-65 y.","no degree/no degree yet","","","",""
"Never","1993","66 and older","lower secondary degree","","","",""
"Never","1993","66 and older","secondary school degree","","","",""
"Never","1993","66 and older","college entrance qualification","","","",""
"Never","1993","66 and older","Other degree","","","",""
"Never","1993","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1994","16-34 y.","lower secondary degree","163","0.118498976624598","0.101109707060062","0.135888246189133"
"Min 1x per week","1994","16-34 y.","secondary school degree","176","0.0946111892771007","0.0810299475753338","0.108192430978868"
"Min 1x per week","1994","16-34 y.","college entrance qualification","68","0.0582858675954174","0.0427269209972828","0.0738448141935521"
"Min 1x per week","1994","16-34 y.","Other degree","32","0.14441692877489","0.0960620592285448","0.192771798321236"
"Min 1x per week","1994","16-34 y.","no degree/no degree yet","41","0.118225987392941","0.0852377353386531","0.151214239447229"
"Min 1x per week","1994","35-65 y.","lower secondary degree","270","0.0911137808504538","0.0809026514292186","0.101324910271689"
"Min 1x per week","1994","35-65 y.","secondary school degree","108","0.0734913915540804","0.060290577619962","0.0866922054881988"
"Min 1x per week","1994","35-65 y.","college entrance qualification","52","0.0594312869858994","0.0434044513149501","0.0754581226568486"
"Min 1x per week","1994","35-65 y.","Other degree","90","0.119866652555879","0.0952539978534398","0.144479307258319"
"Min 1x per week","1994","35-65 y.","no degree/no degree yet","56","0.154980846589968","0.120815821276036","0.189145871903899"
"Min 1x per week","1994","66 and older","lower secondary degree","102","0.088950558087935","0.0721583090608026","0.105742807115067"
"Min 1x per week","1994","66 and older","secondary school degree","20","","",""
"Min 1x per week","1994","66 and older","college entrance qualification","5","","",""
"Min 1x per week","1994","66 and older","Other degree","4","","",""
"Min 1x per week","1994","66 and older","no degree/no degree yet","4","","",""
"Min 1x per month","1994","16-34 y.","lower secondary degree","442","0.321886147936101","0.296749053230127","0.347023242642075"
"Min 1x per month","1994","16-34 y.","secondary school degree","618","0.359549062414474","0.337281499954098","0.381816624874849"
"Min 1x per month","1994","16-34 y.","college entrance qualification","301","0.348969006911653","0.317314666069717","0.38062334775359"
"Min 1x per month","1994","16-34 y.","Other degree","69","0.358366466313259","0.292402421063262","0.424330511563255"
"Min 1x per month","1994","16-34 y.","no degree/no degree yet","106","0.303149574392199","0.256190184272792","0.350108964511605"
"Min 1x per month","1994","35-65 y.","lower secondary degree","774","0.249221695619102","0.233872848247878","0.264570542990326"
"Min 1x per month","1994","35-65 y.","secondary school degree","361","0.234502647487103","0.213068635636307","0.255936659337899"
"Min 1x per month","1994","35-65 y.","college entrance qualification","179","0.210606311203093","0.182966983952076","0.23824563845411"
"Min 1x per month","1994","35-65 y.","Other degree","202","0.288732819562028","0.254392882648904","0.323072756475151"
"Min 1x per month","1994","35-65 y.","no degree/no degree yet","140","0.294708850232051","0.251667066392792","0.33775063407131"
"Min 1x per month","1994","66 and older","lower secondary degree","181","0.165160210221164","0.143256492304399","0.18706392813793"
"Min 1x per month","1994","66 and older","secondary school degree","39","0.155784348082118","0.107196259470266","0.204372436693971"
"Min 1x per month","1994","66 and older","college entrance qualification","15","","",""
"Min 1x per month","1994","66 and older","Other degree","8","","",""
"Min 1x per month","1994","66 and older","no degree/no degree yet","7","","",""
"Rarely","1994","16-34 y.","lower secondary degree","622","0.492793876408702","0.465894790313545","0.51969296250386"
"Rarely","1994","16-34 y.","secondary school degree","906","0.50581272978661","0.482612551591438","0.529012907981781"
"Rarely","1994","16-34 y.","college entrance qualification","460","0.53744881224658","0.504336655636024","0.570560968857135"
"Rarely","1994","16-34 y.","Other degree","70","0.313981770861465","0.250137766676547","0.377825775046383"
"Rarely","1994","16-34 y.","no degree/no degree yet","172","0.474764868893376","0.423744880837061","0.525784856949691"
"Rarely","1994","35-65 y.","lower secondary degree","1638","0.526647772534317","0.508931215544041","0.544364329524594"
"Rarely","1994","35-65 y.","secondary school degree","918","0.602764580138551","0.578009998561163","0.627519161715938"
"Rarely","1994","35-65 y.","college entrance qualification","517","0.625078768427762","0.592263017730309","0.657894519125216"
"Rarely","1994","35-65 y.","Other degree","280","0.455269587603855","0.417533213950838","0.493005961256872"
"Rarely","1994","35-65 y.","no degree/no degree yet","163","0.394507684711713","0.348366206103995","0.440649163319431"
"Rarely","1994","66 and older","lower secondary degree","367","0.305406853377986","0.278238195152074","0.332575511603899"
"Rarely","1994","66 and older","secondary school degree","72","0.330649317968449","0.267618655009037","0.39367998092786"
"Rarely","1994","66 and older","college entrance qualification","50","0.472349029846134","0.378194526335882","0.566503533356385"
"Rarely","1994","66 and older","Other degree","10","","",""
"Rarely","1994","66 and older","no degree/no degree yet","10","","",""
"Never","1994","16-34 y.","lower secondary degree","100","0.0668209990305987","0.0533855684130229","0.0802564296481745"
"Never","1994","16-34 y.","secondary school degree","84","0.0400270185218159","0.0309308857258386","0.0491231513177932"
"Never","1994","16-34 y.","college entrance qualification","42","0.0552963132463496","0.0401176017285848","0.0704750247641145"
"Never","1994","16-34 y.","Other degree","32","0.183234834050386","0.130017551371241","0.236452116729531"
"Never","1994","16-34 y.","no degree/no degree yet","49","0.103859569321484","0.0726896644989611","0.135029474144008"
"Never","1994","35-65 y.","lower secondary degree","369","0.133016750996127","0.12096679368516","0.145066708307093"
"Never","1994","35-65 y.","secondary school degree","114","0.0892413808202661","0.0748188149671932","0.103663946673339"
"Never","1994","35-65 y.","college entrance qualification","88","0.104883633383245","0.0841135345458068","0.125653732220684"
"Never","1994","35-65 y.","Other degree","97","0.136130940278238","0.110145061146532","0.162116819409944"
"Never","1994","35-65 y.","no degree/no degree yet","72","0.155802618466269","0.12156379502593","0.190041441906608"
"Never","1994","66 and older","lower secondary degree","454","0.440482378312914","0.411198087686903","0.469766668938926"
"Never","1994","66 and older","secondary school degree","83","0.413821918990062","0.347834257644013","0.479809580336111"
"Never","1994","66 and older","college entrance qualification","38","0.354604167894517","0.264380348182795","0.44482798760624"
"Never","1994","66 and older","Other degree","7","","",""
"Never","1994","66 and older","no degree/no degree yet","11","","",""
"Min 1x per week","1995","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1995","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1995","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1995","16-34 y.","Other degree","","","",""
"Min 1x per week","1995","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1995","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1995","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1995","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1995","35-65 y.","Other degree","","","",""
"Min 1x per week","1995","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1995","66 and older","lower secondary degree","","","",""
"Min 1x per week","1995","66 and older","secondary school degree","","","",""
"Min 1x per week","1995","66 and older","college entrance qualification","","","",""
"Min 1x per week","1995","66 and older","Other degree","","","",""
"Min 1x per week","1995","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1995","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1995","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1995","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1995","16-34 y.","Other degree","","","",""
"Min 1x per month","1995","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1995","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1995","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1995","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1995","35-65 y.","Other degree","","","",""
"Min 1x per month","1995","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1995","66 and older","lower secondary degree","","","",""
"Min 1x per month","1995","66 and older","secondary school degree","","","",""
"Min 1x per month","1995","66 and older","college entrance qualification","","","",""
"Min 1x per month","1995","66 and older","Other degree","","","",""
"Min 1x per month","1995","66 and older","no degree/no degree yet","","","",""
"Rarely","1995","16-34 y.","lower secondary degree","","","",""
"Rarely","1995","16-34 y.","secondary school degree","","","",""
"Rarely","1995","16-34 y.","college entrance qualification","","","",""
"Rarely","1995","16-34 y.","Other degree","","","",""
"Rarely","1995","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1995","35-65 y.","lower secondary degree","","","",""
"Rarely","1995","35-65 y.","secondary school degree","","","",""
"Rarely","1995","35-65 y.","college entrance qualification","","","",""
"Rarely","1995","35-65 y.","Other degree","","","",""
"Rarely","1995","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1995","66 and older","lower secondary degree","","","",""
"Rarely","1995","66 and older","secondary school degree","","","",""
"Rarely","1995","66 and older","college entrance qualification","","","",""
"Rarely","1995","66 and older","Other degree","","","",""
"Rarely","1995","66 and older","no degree/no degree yet","","","",""
"Never","1995","16-34 y.","lower secondary degree","","","",""
"Never","1995","16-34 y.","secondary school degree","","","",""
"Never","1995","16-34 y.","college entrance qualification","","","",""
"Never","1995","16-34 y.","Other degree","","","",""
"Never","1995","16-34 y.","no degree/no degree yet","","","",""
"Never","1995","35-65 y.","lower secondary degree","","","",""
"Never","1995","35-65 y.","secondary school degree","","","",""
"Never","1995","35-65 y.","college entrance qualification","","","",""
"Never","1995","35-65 y.","Other degree","","","",""
"Never","1995","35-65 y.","no degree/no degree yet","","","",""
"Never","1995","66 and older","lower secondary degree","","","",""
"Never","1995","66 and older","secondary school degree","","","",""
"Never","1995","66 and older","college entrance qualification","","","",""
"Never","1995","66 and older","Other degree","","","",""
"Never","1995","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1996","16-34 y.","lower secondary degree","179","0.139813129353828","0.120717667518985","0.158908591188671"
"Min 1x per week","1996","16-34 y.","secondary school degree","209","0.122458956740135","0.106670236797646","0.138247676682624"
"Min 1x per week","1996","16-34 y.","college entrance qualification","79","0.0813217349771593","0.0633645553780625","0.0992789145762562"
"Min 1x per week","1996","16-34 y.","Other degree","57","0.248399623884144","0.196571985289684","0.300227262478604"
"Min 1x per week","1996","16-34 y.","no degree/no degree yet","51","0.122214809776368","0.0899145819267105","0.154515037626026"
"Min 1x per week","1996","35-65 y.","lower secondary degree","368","0.132998560987512","0.120603200832383","0.145393921142642"
"Min 1x per week","1996","35-65 y.","secondary school degree","142","0.0848906294879376","0.0716724837452113","0.0981087752306639"
"Min 1x per week","1996","35-65 y.","college entrance qualification","85","0.0891177852617049","0.0705655050220483","0.107670065501362"
"Min 1x per week","1996","35-65 y.","Other degree","129","0.194307651687428","0.166504894703981","0.222110408670875"
"Min 1x per week","1996","35-65 y.","no degree/no degree yet","57","0.162761003431887","0.125742716858582","0.199779290005191"
"Min 1x per week","1996","66 and older","lower secondary degree","125","0.103509460412372","0.0856691684499444","0.121349752374799"
"Min 1x per week","1996","66 and older","secondary school degree","32","0.098573003142839","0.0592726703007259","0.137873335984952"
"Min 1x per week","1996","66 and older","college entrance qualification","10","","",""
"Min 1x per week","1996","66 and older","Other degree","7","","",""
"Min 1x per week","1996","66 and older","no degree/no degree yet","5","","",""
"Min 1x per month","1996","16-34 y.","lower secondary degree","476","0.37701801203678","0.350332313334672","0.403703710738888"
"Min 1x per month","1996","16-34 y.","secondary school degree","647","0.404322774063023","0.380686036944134","0.427959511181912"
"Min 1x per month","1996","16-34 y.","college entrance qualification","376","0.419883965917246","0.387459325568112","0.45230860626638"
"Min 1x per month","1996","16-34 y.","Other degree","78","0.257766671959668","0.205300899890853","0.310232444028482"
"Min 1x per month","1996","16-34 y.","no degree/no degree yet","119","0.324134045452336","0.27797655876282","0.370291532141853"
"Min 1x per month","1996","35-65 y.","lower secondary degree","843","0.273406428000512","0.257136864323556","0.289675991677468"
"Min 1x per month","1996","35-65 y.","secondary school degree","536","0.297592652613661","0.275910131248793","0.319275173978528"
"Min 1x per month","1996","35-65 y.","college entrance qualification","244","0.281375116865435","0.252094652373608","0.310655581357263"
"Min 1x per month","1996","35-65 y.","Other degree","269","0.336194723130135","0.302999614895616","0.369389831364655"
"Min 1x per month","1996","35-65 y.","no degree/no degree yet","121","0.315629784368238","0.269022805839668","0.362236762896808"
"Min 1x per month","1996","66 and older","lower secondary degree","224","0.186150999769697","0.163355785261709","0.208946214277685"
"Min 1x per month","1996","66 and older","secondary school degree","39","0.149099522050359","0.102139373330716","0.196059670770002"
"Min 1x per month","1996","66 and older","college entrance qualification","26","","",""
"Min 1x per month","1996","66 and older","Other degree","14","","",""
"Min 1x per month","1996","66 and older","no degree/no degree yet","16","","",""
"Rarely","1996","16-34 y.","lower secondary degree","518","0.414374758445088","0.38724997225565","0.441499544634526"
"Rarely","1996","16-34 y.","secondary school degree","746","0.440093048174823","0.416184780535736","0.46400131581391"
"Rarely","1996","16-34 y.","college entrance qualification","399","0.451588907694618","0.418894171626936","0.484283643762299"
"Rarely","1996","16-34 y.","Other degree","112","0.453463643670887","0.393750047666493","0.513177239675281"
"Rarely","1996","16-34 y.","no degree/no degree yet","183","0.458718991066781","0.409579087669115","0.507858894464447"
"Rarely","1996","35-65 y.","lower secondary degree","1430","0.500640488655708","0.482389120822407","0.518891856489008"
"Rarely","1996","35-65 y.","secondary school degree","938","0.557333233213877","0.533777312314288","0.580889154113465"
"Rarely","1996","35-65 y.","college entrance qualification","508","0.546149703227994","0.51373096145958","0.578568444996409"
"Rarely","1996","35-65 y.","Other degree","275","0.346415000316226","0.31297951161543","0.379850489017022"
"Rarely","1996","35-65 y.","no degree/no degree yet","148","0.360849142057017","0.312689756623912","0.409008527490123"
"Rarely","1996","66 and older","lower secondary degree","403","0.35188331823559","0.323915085884916","0.379851550586264"
"Rarely","1996","66 and older","secondary school degree","78","0.365916495693917","0.302410288522177","0.429422702865657"
"Rarely","1996","66 and older","college entrance qualification","52","0.466626363031016","0.375840232686287","0.557412493375745"
"Rarely","1996","66 and older","Other degree","18","","",""
"Rarely","1996","66 and older","no degree/no degree yet","11","","",""
"Never","1996","16-34 y.","lower secondary degree","94","0.0687941001643042","0.0548574550821465","0.082730745246462"
"Never","1996","16-34 y.","secondary school degree","54","0.0331252210220191","0.0245057138962456","0.0417447281477926"
"Never","1996","16-34 y.","college entrance qualification","36","0.0472053914109771","0.0332722663680161","0.0611385164539381"
"Never","1996","16-34 y.","Other degree","20","","",""
"Never","1996","16-34 y.","no degree/no degree yet","42","0.0949321537045139","0.0660255693230185","0.123838738086009"
"Never","1996","35-65 y.","lower secondary degree","242","0.092954522356268","0.0823552619347501","0.103553782777786"
"Never","1996","35-65 y.","secondary school degree","92","0.0601834846845253","0.0489046466743932","0.0714623226946573"
"Never","1996","35-65 y.","college entrance qualification","69","0.0833573946448653","0.0653580754815979","0.101356713808133"
"Never","1996","35-65 y.","Other degree","105","0.12308262486621","0.0999972992364574","0.146167950495963"
"Never","1996","35-65 y.","no degree/no degree yet","56","0.160760070142858","0.123926096544812","0.197594043740905"
"Never","1996","66 and older","lower secondary degree","368","0.358456221582341","0.330371489202599","0.386540953962084"
"Never","1996","66 and older","secondary school degree","72","0.386410979112885","0.322213869797217","0.450608088428553"
"Never","1996","66 and older","college entrance qualification","28","","",""
"Never","1996","66 and older","Other degree","11","","",""
"Never","1996","66 and older","no degree/no degree yet","15","","",""
"Min 1x per week","1997","16-34 y.","lower secondary degree","171","0.133570444347395","0.114322724775253","0.152818163919538"
"Min 1x per week","1997","16-34 y.","secondary school degree","202","0.126435950227056","0.110069549999425","0.142802350454687"
"Min 1x per week","1997","16-34 y.","college entrance qualification","87","0.0953428715040109","0.0760589498799927","0.114626793128029"
"Min 1x per week","1997","16-34 y.","Other degree","37","0.143865919828957","0.0989950988200208","0.188736740837894"
"Min 1x per week","1997","16-34 y.","no degree/no degree yet","57","0.150451519133571","0.115415845849297","0.185487192417845"
"Min 1x per week","1997","35-65 y.","lower secondary degree","292","0.111243266886259","0.0995800405621054","0.122906493210412"
"Min 1x per week","1997","35-65 y.","secondary school degree","152","0.0883593614641785","0.0750199575615868","0.10169876536677"
"Min 1x per week","1997","35-65 y.","college entrance qualification","74","0.0803687910604372","0.0628205658718313","0.0979170162490431"
"Min 1x per week","1997","35-65 y.","Other degree","122","0.157003330450404","0.130594346733654","0.183412314167155"
"Min 1x per week","1997","35-65 y.","no degree/no degree yet","50","0.135739586408373","0.100649606489882","0.170829566326864"
"Min 1x per week","1997","66 and older","lower secondary degree","141","0.125610451285458","0.106321574863722","0.144899327707195"
"Min 1x per week","1997","66 and older","secondary school degree","34","0.131651617327238","0.08559171448588","0.177711520168596"
"Min 1x per week","1997","66 and older","college entrance qualification","17","","",""
"Min 1x per week","1997","66 and older","Other degree","7","","",""
"Min 1x per week","1997","66 and older","no degree/no degree yet","8","","",""
"Min 1x per month","1997","16-34 y.","lower secondary degree","448","0.39065875451046","0.363053831736241","0.418263677284679"
"Min 1x per month","1997","16-34 y.","secondary school degree","599","0.395074445001568","0.37099974203339","0.419149147969745"
"Min 1x per month","1997","16-34 y.","college entrance qualification","352","0.403842875823214","0.371625080283996","0.436060671362432"
"Min 1x per month","1997","16-34 y.","Other degree","83","0.362723568294469","0.301253177215923","0.424193959373015"
"Min 1x per month","1997","16-34 y.","no degree/no degree yet","97","0.222817529435576","0.182036867493702","0.26359819137745"
"Min 1x per month","1997","35-65 y.","lower secondary degree","812","0.281805566564947","0.265118262279883","0.298492870850011"
"Min 1x per month","1997","35-65 y.","secondary school degree","501","0.27349288174852","0.252542533299299","0.294443230197741"
"Min 1x per month","1997","35-65 y.","college entrance qualification","249","0.263216420364417","0.23479085645806","0.291641984270775"
"Min 1x per month","1997","35-65 y.","Other degree","229","0.308107098796609","0.274590910894368","0.341623286698849"
"Min 1x per month","1997","35-65 y.","no degree/no degree yet","104","0.293112533705032","0.246478832710087","0.339746234699977"
"Min 1x per month","1997","66 and older","lower secondary degree","199","0.146895179290173","0.126291416862509","0.167498941717838"
"Min 1x per month","1997","66 and older","secondary school degree","32","0.134599231868145","0.0881056669521676","0.181092796784122"
"Min 1x per month","1997","66 and older","college entrance qualification","18","","",""
"Min 1x per month","1997","66 and older","Other degree","11","","",""
"Min 1x per month","1997","66 and older","no degree/no degree yet","11","","",""
"Rarely","1997","16-34 y.","lower secondary degree","509","0.422640653944356","0.394691658491835","0.450589649396878"
"Rarely","1997","16-34 y.","secondary school degree","713","0.437191470904502","0.412763540278452","0.461619401530552"
"Rarely","1997","16-34 y.","college entrance qualification","402","0.436889570917971","0.404321512885598","0.469457628950345"
"Rarely","1997","16-34 y.","Other degree","88","0.365919962035457","0.304334351460699","0.427505572610214"
"Rarely","1997","16-34 y.","no degree/no degree yet","199","0.510840066417667","0.461852483635944","0.55982764919939"
"Rarely","1997","35-65 y.","lower secondary degree","1402","0.491132234622321","0.472588719013896","0.509675750230746"
"Rarely","1997","35-65 y.","secondary school degree","970","0.559347627486718","0.536013731557256","0.582681523416179"
"Rarely","1997","35-65 y.","college entrance qualification","518","0.557470209868449","0.525410121239024","0.589530298497875"
"Rarely","1997","35-65 y.","Other degree","262","0.385329788004488","0.350001572405493","0.420658003603483"
"Rarely","1997","35-65 y.","no degree/no degree yet","158","0.426282530771855","0.37561784504734","0.476947216496371"
"Rarely","1997","66 and older","lower secondary degree","418","0.355958526026208","0.328091015024437","0.383826037027979"
"Rarely","1997","66 and older","secondary school degree","74","0.369604741571643","0.303848322549483","0.435361160593802"
"Rarely","1997","66 and older","college entrance qualification","47","0.407819770100968","0.318773393951873","0.496866146250062"
"Rarely","1997","66 and older","Other degree","17","","",""
"Rarely","1997","66 and older","no degree/no degree yet","14","","",""
"Never","1997","16-34 y.","lower secondary degree","72","0.0531301471977888","0.0404398111613285","0.065820483234249"
"Never","1997","16-34 y.","secondary school degree","70","0.0412981338668738","0.0314992298734463","0.0510970378603014"
"Never","1997","16-34 y.","college entrance qualification","50","0.0639246817548037","0.047862707575452","0.0799866559341554"
"Never","1997","16-34 y.","Other degree","27","","",""
"Never","1997","16-34 y.","no degree/no degree yet","47","0.115890885013186","0.0845222465293037","0.147259523497068"
"Never","1997","35-65 y.","lower secondary degree","286","0.115818931926474","0.103948930595442","0.127688933257505"
"Never","1997","35-65 y.","secondary school degree","116","0.0788001293005837","0.0661370682919707","0.0914631903091967"
"Never","1997","35-65 y.","college entrance qualification","81","0.0989445787066962","0.079671354024493","0.118217803388899"
"Never","1997","35-65 y.","Other degree","116","0.149559782748499","0.123670880568488","0.17544868492851"
"Never","1997","35-65 y.","no degree/no degree yet","54","0.14486534911474","0.108806898690287","0.180923799539193"
"Never","1997","66 and older","lower secondary degree","376","0.37153584339816","0.343411513762453","0.399660173033868"
"Never","1997","66 and older","secondary school degree","67","0.364144409232975","0.298593459451435","0.429695359014514"
"Never","1997","66 and older","college entrance qualification","35","0.293931710238187","0.211384626557329","0.376478793919045"
"Never","1997","66 and older","Other degree","22","","",""
"Never","1997","66 and older","no degree/no degree yet","17","","",""
"Min 1x per week","1998","16-34 y.","lower secondary degree","","","",""
"Min 1x per week","1998","16-34 y.","secondary school degree","","","",""
"Min 1x per week","1998","16-34 y.","college entrance qualification","","","",""
"Min 1x per week","1998","16-34 y.","Other degree","","","",""
"Min 1x per week","1998","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per week","1998","35-65 y.","lower secondary degree","","","",""
"Min 1x per week","1998","35-65 y.","secondary school degree","","","",""
"Min 1x per week","1998","35-65 y.","college entrance qualification","","","",""
"Min 1x per week","1998","35-65 y.","Other degree","","","",""
"Min 1x per week","1998","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per week","1998","66 and older","lower secondary degree","","","",""
"Min 1x per week","1998","66 and older","secondary school degree","","","",""
"Min 1x per week","1998","66 and older","college entrance qualification","","","",""
"Min 1x per week","1998","66 and older","Other degree","","","",""
"Min 1x per week","1998","66 and older","no degree/no degree yet","","","",""
"Min 1x per month","1998","16-34 y.","lower secondary degree","","","",""
"Min 1x per month","1998","16-34 y.","secondary school degree","","","",""
"Min 1x per month","1998","16-34 y.","college entrance qualification","","","",""
"Min 1x per month","1998","16-34 y.","Other degree","","","",""
"Min 1x per month","1998","16-34 y.","no degree/no degree yet","","","",""
"Min 1x per month","1998","35-65 y.","lower secondary degree","","","",""
"Min 1x per month","1998","35-65 y.","secondary school degree","","","",""
"Min 1x per month","1998","35-65 y.","college entrance qualification","","","",""
"Min 1x per month","1998","35-65 y.","Other degree","","","",""
"Min 1x per month","1998","35-65 y.","no degree/no degree yet","","","",""
"Min 1x per month","1998","66 and older","lower secondary degree","","","",""
"Min 1x per month","1998","66 and older","secondary school degree","","","",""
"Min 1x per month","1998","66 and older","college entrance qualification","","","",""
"Min 1x per month","1998","66 and older","Other degree","","","",""
"Min 1x per month","1998","66 and older","no degree/no degree yet","","","",""
"Rarely","1998","16-34 y.","lower secondary degree","","","",""
"Rarely","1998","16-34 y.","secondary school degree","","","",""
"Rarely","1998","16-34 y.","college entrance qualification","","","",""
"Rarely","1998","16-34 y.","Other degree","","","",""
"Rarely","1998","16-34 y.","no degree/no degree yet","","","",""
"Rarely","1998","35-65 y.","lower secondary degree","","","",""
"Rarely","1998","35-65 y.","secondary school degree","","","",""
"Rarely","1998","35-65 y.","college entrance qualification","","","",""
"Rarely","1998","35-65 y.","Other degree","","","",""
"Rarely","1998","35-65 y.","no degree/no degree yet","","","",""
"Rarely","1998","66 and older","lower secondary degree","","","",""
"Rarely","1998","66 and older","secondary school degree","","","",""
"Rarely","1998","66 and older","college entrance qualification","","","",""
"Rarely","1998","66 and older","Other degree","","","",""
"Rarely","1998","66 and older","no degree/no degree yet","","","",""
"Never","1998","16-34 y.","lower secondary degree","","","",""
"Never","1998","16-34 y.","secondary school degree","","","",""
"Never","1998","16-34 y.","college entrance qualification","","","",""
"Never","1998","16-34 y.","Other degree","","","",""
"Never","1998","16-34 y.","no degree/no degree yet","","","",""
"Never","1998","35-65 y.","lower secondary degree","","","",""
"Never","1998","35-65 y.","secondary school degree","","","",""
"Never","1998","35-65 y.","college entrance qualification","","","",""
"Never","1998","35-65 y.","Other degree","","","",""
"Never","1998","35-65 y.","no degree/no degree yet","","","",""
"Never","1998","66 and older","lower secondary degree","","","",""
"Never","1998","66 and older","secondary school degree","","","",""
"Never","1998","66 and older","college entrance qualification","","","",""
"Never","1998","66 and older","Other degree","","","",""
"Never","1998","66 and older","no degree/no degree yet","","","",""
"Min 1x per week","1999","16-34 y.","lower secondary degree","189","0.166932109093986","0.145379030681361","0.188485187506611"
"Min 1x per week","1999","16-34 y.","secondary school degree","199","0.139730891336803","0.122678463484136","0.15678331918947"
"Min 1x per week","1999","16-34 y.","college entrance qualification","86","0.089911057130734","0.071983251519582","0.107838862741886"
"Min 1x per week","1999","16-34 y.","Other degree","32","0.166771141350811","0.113905438626451","0.219636844075172"
