"pli0095_h","year","migback","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Never","1991","no migration background","vocational + Abi","","","","","5"
"Never","1991","no migration background","higher vocational","","","","","5"
"Never","1991","no migration background","higher education","","","","","5"
"Never","1991","direct migration background","in school","","","","","5"
"Never","1991","direct migration background","inadequately","","","","","5"
"Never","1991","direct migration background","general elemantary","","","","","5"
"Never","1991","direct migration background","higher education","","","","","5"
"Never","1991","indirect migration background","in school","","","","","5"
"Never","1991","indirect migration background","inadequately","","","","","5"
"Never","1991","indirect migration background","general elemantary","","","","","5"
"Never","1991","indirect migration background","middle vocational","","","","","5"
"Never","1991","indirect migration background","vocational + Abi","","","","","5"
"Rarely","1991","no migration background","vocational + Abi","","","","","4"
"Rarely","1991","direct migration background","middle vocational","","","","","4"
"Rarely","1991","direct migration background","higher education","","","","","4"
"Rarely","1991","direct migration background","vocational + Abi","","","","","4"
"Rarely","1991","no migration background","general elemantary","","","","","4"
"Rarely","1991","no migration background","middle vocational","","","","","4"
"Rarely","1991","direct migration background","higher vocational","","","","","4"
"Rarely","1991","no migration background","inadequately","","","","","4"
"Rarely","1991","no migration background","higher vocational","","","","","4"
"Rarely","1991","no migration background","higher education","","","","","4"
"Rarely","1991","direct migration background","in school","","","","","4"
"Rarely","1991","direct migration background","inadequately","","","","","4"
"Rarely","1991","direct migration background","general elemantary","","","","","4"
"Rarely","1991","no migration background","in school","","","","","4"
"Rarely","1991","indirect migration background","in school","","","","","4"
"Rarely","1991","indirect migration background","inadequately","","","","","4"
"Rarely","1991","indirect migration background","general elemantary","","","","","4"
"Rarely","1991","indirect migration background","middle vocational","","","","","4"
"Rarely","1991","indirect migration background","vocational + Abi","","","","","4"
"Rarely","1991","indirect migration background","higher vocational","","","","","4"
"Rarely","1991","indirect migration background","higher education","","","","","4"
"Min 1x per month","1992","no migration background","inadequately","17","","","","3"
"Min 1x per month","1992","no migration background","higher education","404","0.257218716899927","0.235223053744944","0.279214380054911","3"
"Min 1x per month","1992","no migration background","general elemantary","418","0.216851395706942","0.197771223576002","0.235931567837882","3"
"Min 1x per month","1992","no migration background","higher vocational","188","0.265408719006567","0.232510262597872","0.298307175415263","3"
"Min 1x per month","1992","no migration background","middle vocational","1576","0.263482136984134","0.252060056822616","0.274904217145653","3"
"Min 1x per month","1992","no migration background","vocational + Abi","97","0.326433087260674","0.271113235344288","0.381752939177059","3"
"Min 1x per month","1992","no migration background","in school","38","0.320231292152944","0.238111145435186","0.402351438870703","3"
"Min 1x per month","1992","direct migration background","vocational + Abi","36","0.461017200193165","0.361817983840164","0.560216416546166","3"
"Min 1x per month","1992","direct migration background","higher vocational","19","","","","3"
"Min 1x per month","1992","direct migration background","higher education","30","0.23967073706221","0.166570160607591","0.312771313516829","3"
"Min 1x per month","1992","indirect migration background","in school","14","","","","3"
"Min 1x per month","1992","direct migration background","in school","6","","","","3"
"Min 1x per month","1992","direct migration background","inadequately","149","0.278078281056522","0.239306299505555","0.316850262607489","3"
"Min 1x per month","1992","direct migration background","general elemantary","262","0.279155168369051","0.248451879702698","0.309858457035405","3"
"Min 1x per month","1992","direct migration background","middle vocational","249","0.264276662524669","0.234421959556363","0.294131365492975","3"
"Min 1x per month","1992","indirect migration background","inadequately","6","","","","3"
"Min 1x per month","1992","indirect migration background","general elemantary","55","0.28409105569875","0.215279117056691","0.352902994340809","3"
"Min 1x per month","1992","indirect migration background","middle vocational","46","0.277739725840054","0.198907622566586","0.356571829113521","3"
"Min 1x per month","1992","indirect migration background","vocational + Abi","7","","","","3"
"Min 1x per month","1992","indirect migration background","higher vocational","5","","","","3"
"Min 1x per month","1992","indirect migration background","higher education","2","","","","3"
"Min 1x per week","1992","no migration background","general elemantary","185","0.112978013263809","0.0983210753749049","0.127634951152713","2"
"Min 1x per week","1992","no migration background","middle vocational","484","0.0852032787218294","0.0779644479095185","0.0924421095341403","2"
"Min 1x per week","1992","no migration background","vocational + Abi","23","","","","2"
"Min 1x per week","1992","no migration background","higher vocational","43","0.0574638639895188","0.0401241686989731","0.0748035592800644","2"
"Min 1x per week","1992","no migration background","higher education","108","0.06932559263493","0.0565435288108317","0.0821076564590283","2"
"Min 1x per week","1992","direct migration background","in school","1","","","","2"
"Min 1x per week","1992","direct migration background","inadequately","78","0.158883601669828","0.127249391435041","0.190517811904615","2"
"Min 1x per week","1992","no migration background","in school","8","","","","2"
"Min 1x per week","1992","no migration background","inadequately","4","","","","2"
"Min 1x per week","1992","direct migration background","general elemantary","111","0.116671238390515","0.094698496488212","0.138643980292819","2"
"Min 1x per week","1992","direct migration background","middle vocational","112","0.116065933881671","0.0943794870123662","0.137752380750975","2"
"Min 1x per week","1992","direct migration background","vocational + Abi","12","","","","2"
"Min 1x per week","1992","direct migration background","higher vocational","6","","","","2"
"Min 1x per week","1992","direct migration background","higher education","17","","","","2"
"Min 1x per week","1992","indirect migration background","in school","9","","","","2"
"Min 1x per week","1992","indirect migration background","inadequately","2","","","","2"
"Min 1x per week","1992","indirect migration background","general elemantary","27","","","","2"
"Min 1x per week","1992","indirect migration background","middle vocational","17","","","","2"
"Min 1x per week","1992","indirect migration background","vocational + Abi","1","","","","2"
"Min 1x per week","1992","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","1992","indirect migration background","higher education","","","","","2"
"Never","1992","no migration background","inadequately","26","","","","5"
"Never","1992","no migration background","general elemantary","396","0.263537712404191","0.243140269292551","0.283935155515831","5"
"Never","1992","direct migration background","vocational + Abi","14","","","","5"
"Never","1992","indirect migration background","higher education","1","","","","5"
"Never","1992","no migration background","in school","7","","","","5"
"Never","1992","no migration background","middle vocational","658","0.151493629000097","0.142197487806176","0.160789770194019","5"
"Never","1992","direct migration background","middle vocational","127","0.16568872896168","0.140515633645897","0.190861824277462","5"
"Never","1992","direct migration background","higher vocational","9","","","","5"
"Never","1992","indirect migration background","higher vocational","","","","","5"
"Never","1992","no migration background","vocational + Abi","23","","","","5"
"Never","1992","no migration background","higher vocational","96","0.164067821884629","0.13647524434571","0.191660399423549","5"
"Never","1992","no migration background","higher education","146","0.123087407961653","0.106554841894143","0.139619974029162","5"
"Never","1992","direct migration background","in school","1","","","","5"
"Never","1992","direct migration background","inadequately","101","0.210245973559123","0.17498460398915","0.245507343129095","5"
"Never","1992","direct migration background","general elemantary","142","0.183219209869935","0.156741560586938","0.209696859152932","5"
"Never","1992","direct migration background","higher education","21","","","","5"
"Never","1992","indirect migration background","in school","3","","","","5"
"Never","1992","indirect migration background","inadequately","9","","","","5"
"Never","1992","indirect migration background","general elemantary","17","","","","5"
"Never","1992","indirect migration background","middle vocational","16","","","","5"
"Never","1992","indirect migration background","vocational + Abi","","","","","5"
"Rarely","1992","no migration background","inadequately","41","0.462739319977289","0.358563366110938","0.56691527384364","4"
"Rarely","1992","no migration background","general elemantary","793","0.406632878625059","0.38389017598725","0.429375581262867","4"
"Rarely","1992","no migration background","middle vocational","2996","0.499820955293939","0.486856688810055","0.512785221777823","4"
"Rarely","1992","no migration background","vocational + Abi","133","0.500036610121308","0.441048626205372","0.559024594037244","4"
"Rarely","1992","direct migration background","middle vocational","350","0.45396867463198","0.420259524444894","0.487677824819066","4"
"Rarely","1992","direct migration background","vocational + Abi","35","0.338163123314015","0.244017349842414","0.432308896785617","4"
"Rarely","1992","direct migration background","higher vocational","29","","","","4"
"Rarely","1992","direct migration background","higher education","63","0.475705626366784","0.390185332250702","0.561225920482867","4"
"Rarely","1992","no migration background","in school","71","0.542269752084886","0.454579817767294","0.629959686402479","4"
"Rarely","1992","no migration background","higher vocational","365","0.513059595119284","0.475818979030979","0.550300211207589","4"
"Rarely","1992","no migration background","higher education","859","0.55036828250349","0.525335422584277","0.575401142422703","4"
"Rarely","1992","direct migration background","in school","6","","","","4"
"Rarely","1992","direct migration background","inadequately","185","0.352792143714527","0.31144259716392","0.394141690265134","4"
"Rarely","1992","direct migration background","general elemantary","305","0.420954383370498","0.387162291900636","0.454746474840361","4"
"Rarely","1992","indirect migration background","general elemantary","66","0.430698876791356","0.355143737801978","0.506254015780733","4"
"Rarely","1992","indirect migration background","in school","22","","","","4"
"Rarely","1992","indirect migration background","inadequately","10","","","","4"
"Rarely","1992","indirect migration background","middle vocational","45","0.385754623656894","0.300077719255097","0.471431528058692","4"
"Rarely","1992","indirect migration background","vocational + Abi","4","","","","4"
"Rarely","1992","indirect migration background","higher vocational","2","","","","4"
"Rarely","1992","indirect migration background","higher education","","","","","4"
"Min 1x per month","1993","no migration background","inadequately","","","","","3"
"Min 1x per month","1993","no migration background","middle vocational","","","","","3"
"Min 1x per month","1993","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","1993","no migration background","general elemantary","","","","","3"
"Min 1x per month","1993","no migration background","higher vocational","","","","","3"
"Min 1x per month","1993","no migration background","higher education","","","","","3"
"Min 1x per month","1993","no migration background","in school","","","","","3"
"Min 1x per month","1993","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","1993","direct migration background","higher vocational","","","","","3"
"Min 1x per month","1993","direct migration background","higher education","","","","","3"
"Min 1x per month","1993","indirect migration background","in school","","","","","3"
"Min 1x per month","1993","direct migration background","in school","","","","","3"
"Min 1x per month","1993","direct migration background","inadequately","","","","","3"
"Min 1x per month","1993","direct migration background","general elemantary","","","","","3"
"Min 1x per month","1993","direct migration background","middle vocational","","","","","3"
"Min 1x per month","1993","indirect migration background","inadequately","","","","","3"
"Min 1x per month","1993","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","1993","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","1993","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","1993","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","1993","indirect migration background","higher education","","","","","3"
"Min 1x per week","1993","no migration background","general elemantary","","","","","2"
"Min 1x per week","1993","no migration background","middle vocational","","","","","2"
"Min 1x per week","1993","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","1993","no migration background","higher vocational","","","","","2"
"Min 1x per week","1993","no migration background","higher education","","","","","2"
"Min 1x per week","1993","direct migration background","in school","","","","","2"
"Min 1x per week","1993","direct migration background","inadequately","","","","","2"
"Min 1x per week","1993","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","1993","direct migration background","higher vocational","","","","","2"
"Min 1x per week","1993","direct migration background","higher education","","","","","2"
"Min 1x per week","1993","indirect migration background","in school","","","","","2"
"Min 1x per week","1993","indirect migration background","inadequately","","","","","2"
"Min 1x per week","1993","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","1993","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","1993","no migration background","in school","","","","","2"
"Min 1x per week","1993","no migration background","inadequately","","","","","2"
"Min 1x per week","1993","direct migration background","general elemantary","","","","","2"
"Min 1x per week","1993","direct migration background","middle vocational","","","","","2"
"Min 1x per week","1993","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","1993","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","1993","indirect migration background","higher education","","","","","2"
"Never","1993","no migration background","general elemantary","","","","","5"
"Never","1993","no migration background","inadequately","","","","","5"
"Never","1993","indirect migration background","higher education","","","","","5"
"Never","1993","direct migration background","middle vocational","","","","","5"
"Never","1993","direct migration background","vocational + Abi","","","","","5"
"Never","1993","no migration background","in school","","","","","5"
"Never","1993","no migration background","middle vocational","","","","","5"
"Never","1993","no migration background","vocational + Abi","","","","","5"
"Never","1993","no migration background","higher vocational","","","","","5"
"Never","1993","no migration background","higher education","","","","","5"
"Never","1993","direct migration background","in school","","","","","5"
"Never","1993","direct migration background","inadequately","","","","","5"
"Never","1993","direct migration background","general elemantary","","","","","5"
"Never","1993","direct migration background","higher vocational","","","","","5"
"Never","1993","indirect migration background","higher vocational","","","","","5"
"Never","1993","direct migration background","higher education","","","","","5"
"Never","1993","indirect migration background","in school","","","","","5"
"Never","1993","indirect migration background","inadequately","","","","","5"
"Never","1993","indirect migration background","general elemantary","","","","","5"
"Never","1993","indirect migration background","middle vocational","","","","","5"
"Never","1993","indirect migration background","vocational + Abi","","","","","5"
"Rarely","1993","no migration background","inadequately","","","","","4"
"Rarely","1993","no migration background","general elemantary","","","","","4"
"Rarely","1993","no migration background","middle vocational","","","","","4"
"Rarely","1993","no migration background","vocational + Abi","","","","","4"
"Rarely","1993","no migration background","in school","","","","","4"
"Rarely","1993","no migration background","higher vocational","","","","","4"
"Rarely","1993","no migration background","higher education","","","","","4"
"Rarely","1993","direct migration background","in school","","","","","4"
"Rarely","1993","direct migration background","inadequately","","","","","4"
"Rarely","1993","direct migration background","general elemantary","","","","","4"
"Rarely","1993","direct migration background","middle vocational","","","","","4"
"Rarely","1993","direct migration background","vocational + Abi","","","","","4"
"Rarely","1993","direct migration background","higher vocational","","","","","4"
"Rarely","1993","direct migration background","higher education","","","","","4"
"Rarely","1993","indirect migration background","in school","","","","","4"
"Rarely","1993","indirect migration background","inadequately","","","","","4"
"Rarely","1993","indirect migration background","general elemantary","","","","","4"
"Rarely","1993","indirect migration background","middle vocational","","","","","4"
"Rarely","1993","indirect migration background","vocational + Abi","","","","","4"
"Rarely","1993","indirect migration background","higher vocational","","","","","4"
"Rarely","1993","indirect migration background","higher education","","","","","4"
"Min 1x per month","1994","no migration background","general elemantary","356","0.215954333888174","0.195817204972171","0.236091462804176","3"
"Min 1x per month","1994","no migration background","inadequately","13","","","","3"
"Min 1x per month","1994","no migration background","vocational + Abi","100","0.3617787654081","0.306664524991798","0.416893005824402","3"
"Min 1x per month","1994","no migration background","higher vocational","186","0.240390065341507","0.208295750338925","0.272484380344088","3"
"Min 1x per month","1994","no migration background","higher education","381","0.247358825814521","0.225624666538099","0.269092985090943","3"
"Min 1x per month","1994","no migration background","middle vocational","1546","0.26443834845539","0.252865462644093","0.276011234266687","3"
"Min 1x per month","1994","no migration background","in school","47","0.320154732305704","0.24939684492616","0.390912619685249","3"
"Min 1x per month","1994","direct migration background","in school","9","","","","3"
"Min 1x per month","1994","direct migration background","inadequately","149","0.311075580974541","0.269134085252571","0.353017076696511","3"
"Min 1x per month","1994","direct migration background","general elemantary","216","0.286079652584462","0.252814207525433","0.319345097643491","3"
"Min 1x per month","1994","direct migration background","middle vocational","248","0.276549080991115","0.245859309289155","0.307238852693075","3"
"Min 1x per month","1994","direct migration background","vocational + Abi","22","","","","3"
"Min 1x per month","1994","direct migration background","higher vocational","15","","","","3"
"Min 1x per month","1994","direct migration background","higher education","32","0.229903671582988","0.156140672782239","0.303666670383737","3"
"Min 1x per month","1994","indirect migration background","in school","12","","","","3"
"Min 1x per month","1994","indirect migration background","inadequately","3","","","","3"
"Min 1x per month","1994","indirect migration background","general elemantary","63","0.351571176910823","0.282013256290089","0.421129097531556","3"
"Min 1x per month","1994","indirect migration background","middle vocational","63","0.295159446910989","0.224263188697651","0.366055705124328","3"
"Min 1x per month","1994","indirect migration background","vocational + Abi","8","","","","3"
"Min 1x per month","1994","indirect migration background","higher vocational","3","","","","3"
"Min 1x per month","1994","indirect migration background","higher education","4","","","","3"
"Min 1x per week","1994","no migration background","in school","19","","","","2"
"Min 1x per week","1994","no migration background","inadequately","7","","","","2"
"Min 1x per week","1994","no migration background","general elemantary","159","0.100648877353928","0.0859252432206051","0.115372511487251","2"
"Min 1x per week","1994","no migration background","middle vocational","477","0.0848228761019867","0.0775118390440654","0.0921339131599079","2"
"Min 1x per week","1994","no migration background","vocational + Abi","17","","","","2"
"Min 1x per week","1994","no migration background","higher vocational","46","0.0697568831688171","0.0506246219666354","0.0888891443709988","2"
"Min 1x per week","1994","no migration background","higher education","115","0.0691587123386385","0.0563782542092141","0.0819391704680629","2"
"Min 1x per week","1994","direct migration background","in school","1","","","","2"
"Min 1x per week","1994","direct migration background","inadequately","56","0.102715103823754","0.0752103667389119","0.130219840908597","2"
"Min 1x per week","1994","direct migration background","general elemantary","97","0.143564197800795","0.117753755031825","0.169374640569764","2"
"Min 1x per week","1994","direct migration background","middle vocational","118","0.129343794338589","0.106318819724841","0.152368768952336","2"
"Min 1x per week","1994","direct migration background","vocational + Abi","13","","","","2"
"Min 1x per week","1994","direct migration background","higher vocational","6","","","","2"
"Min 1x per week","1994","direct migration background","higher education","10","","","","2"
"Min 1x per week","1994","indirect migration background","in school","9","","","","2"
"Min 1x per week","1994","indirect migration background","inadequately","2","","","","2"
"Min 1x per week","1994","indirect migration background","general elemantary","28","","","","2"
"Min 1x per week","1994","indirect migration background","middle vocational","16","","","","2"
"Min 1x per week","1994","indirect migration background","vocational + Abi","2","","","","2"
"Min 1x per week","1994","indirect migration background","higher vocational","3","","","","2"
"Min 1x per week","1994","indirect migration background","higher education","","","","","2"
"Never","1994","no migration background","inadequately","19","","","","5"
"Never","1994","no migration background","general elemantary","363","0.265536818878717","0.243924901540043","0.28714873621739","5"
"Never","1994","direct migration background","middle vocational","107","0.1532309345924","0.128516041923581","0.177945827261218","5"
"Never","1994","direct migration background","vocational + Abi","15","","","","5"
"Never","1994","indirect migration background","higher vocational","2","","","","5"
"Never","1994","indirect migration background","higher education","2","","","","5"
"Never","1994","no migration background","in school","10","","","","5"
"Never","1994","no migration background","middle vocational","613","0.141727716027623","0.132575845897774","0.150879586157473","5"
"Never","1994","no migration background","vocational + Abi","23","","","","5"
"Never","1994","no migration background","higher vocational","78","0.142794575347211","0.116517752990053","0.169071397704368","5"
"Never","1994","no migration background","higher education","157","0.114186484442622","0.0981664422448857","0.130206526640359","5"
"Never","1994","direct migration background","in school","1","","","","5"
"Never","1994","direct migration background","inadequately","91","0.193267186843745","0.157493056253481","0.229041317434009","5"
"Never","1994","direct migration background","general elemantary","109","0.177931433976617","0.149779688074825","0.206083179878409","5"
"Never","1994","direct migration background","higher vocational","9","","","","5"
"Never","1994","direct migration background","higher education","18","","","","5"
"Never","1994","indirect migration background","in school","8","","","","5"
"Never","1994","indirect migration background","inadequately","6","","","","5"
"Never","1994","indirect migration background","general elemantary","14","","","","5"
"Never","1994","indirect migration background","middle vocational","7","","","","5"
"Never","1994","indirect migration background","vocational + Abi","","","","","5"
"Rarely","1994","no migration background","inadequately","33","0.417891664497364","0.303967564539167","0.531815764455562","4"
"Rarely","1994","direct migration background","higher vocational","29","","","","4"
"Rarely","1994","no migration background","general elemantary","726","0.417859969879182","0.393723429226459","0.441996510531904","4"
"Rarely","1994","no migration background","middle vocational","2943","0.509011059415","0.495893006618823","0.522129112211178","4"
"Rarely","1994","no migration background","in school","91","0.518844527005792","0.44306512209183","0.594623931919754","4"
"Rarely","1994","no migration background","vocational + Abi","152","0.491509184582162","0.434168345922066","0.548850023242257","4"
"Rarely","1994","direct migration background","middle vocational","343","0.440876190077897","0.406810646166975","0.474941733988819","4"
"Rarely","1994","direct migration background","vocational + Abi","37","0.511306504364361","0.406268272438865","0.616344736289858","4"
"Rarely","1994","direct migration background","higher education","65","0.567066422155642","0.480206249997832","0.653926594313452","4"
"Rarely","1994","no migration background","higher vocational","371","0.547058476142465","0.509672176777208","0.584444775507723","4"
"Rarely","1994","no migration background","higher education","861","0.569295977404218","0.544353265244596","0.594238689563841","4"
"Rarely","1994","direct migration background","in school","3","","","","4"
"Rarely","1994","direct migration background","inadequately","172","0.39294212835796","0.348693021563109","0.43719123515281","4"
"Rarely","1994","direct migration background","general elemantary","287","0.392424715638126","0.356482636262433","0.428366795013819","4"
"Rarely","1994","indirect migration background","inadequately","6","","","","4"
"Rarely","1994","indirect migration background","in school","29","","","","4"
"Rarely","1994","indirect migration background","general elemantary","76","0.393829376641227","0.322648996941963","0.465009756340492","4"
"Rarely","1994","indirect migration background","middle vocational","73","0.550094920793616","0.472768342252205","0.627421499335026","4"
"Rarely","1994","indirect migration background","vocational + Abi","4","","","","4"
"Rarely","1994","indirect migration background","higher vocational","3","","","","4"
"Rarely","1994","indirect migration background","higher education","3","","","","4"
"Min 1x per month","1995","no migration background","general elemantary","","","","","3"
"Min 1x per month","1995","no migration background","inadequately","","","","","3"
"Min 1x per month","1995","no migration background","vocational + Abi","","","","","3"
"Min 1x per month","1995","no migration background","higher vocational","","","","","3"
"Min 1x per month","1995","no migration background","higher education","","","","","3"
"Min 1x per month","1995","no migration background","middle vocational","","","","","3"
"Min 1x per month","1995","no migration background","in school","","","","","3"
"Min 1x per month","1995","direct migration background","in school","","","","","3"
"Min 1x per month","1995","direct migration background","inadequately","","","","","3"
"Min 1x per month","1995","direct migration background","general elemantary","","","","","3"
"Min 1x per month","1995","direct migration background","middle vocational","","","","","3"
"Min 1x per month","1995","direct migration background","vocational + Abi","","","","","3"
"Min 1x per month","1995","direct migration background","higher vocational","","","","","3"
"Min 1x per month","1995","direct migration background","higher education","","","","","3"
"Min 1x per month","1995","indirect migration background","in school","","","","","3"
"Min 1x per month","1995","indirect migration background","inadequately","","","","","3"
"Min 1x per month","1995","indirect migration background","general elemantary","","","","","3"
"Min 1x per month","1995","indirect migration background","middle vocational","","","","","3"
"Min 1x per month","1995","indirect migration background","vocational + Abi","","","","","3"
"Min 1x per month","1995","indirect migration background","higher vocational","","","","","3"
"Min 1x per month","1995","indirect migration background","higher education","","","","","3"
"Min 1x per week","1995","no migration background","in school","","","","","2"
"Min 1x per week","1995","no migration background","inadequately","","","","","2"
"Min 1x per week","1995","no migration background","general elemantary","","","","","2"
"Min 1x per week","1995","no migration background","middle vocational","","","","","2"
"Min 1x per week","1995","no migration background","vocational + Abi","","","","","2"
"Min 1x per week","1995","no migration background","higher vocational","","","","","2"
"Min 1x per week","1995","no migration background","higher education","","","","","2"
"Min 1x per week","1995","direct migration background","in school","","","","","2"
"Min 1x per week","1995","direct migration background","inadequately","","","","","2"
"Min 1x per week","1995","direct migration background","general elemantary","","","","","2"
"Min 1x per week","1995","direct migration background","middle vocational","","","","","2"
"Min 1x per week","1995","direct migration background","vocational + Abi","","","","","2"
"Min 1x per week","1995","direct migration background","higher vocational","","","","","2"
"Min 1x per week","1995","direct migration background","higher education","","","","","2"
"Min 1x per week","1995","indirect migration background","in school","","","","","2"
"Min 1x per week","1995","indirect migration background","inadequately","","","","","2"
"Min 1x per week","1995","indirect migration background","general elemantary","","","","","2"
"Min 1x per week","1995","indirect migration background","middle vocational","","","","","2"
"Min 1x per week","1995","indirect migration background","vocational + Abi","","","","","2"
"Min 1x per week","1995","indirect migration background","higher vocational","","","","","2"
"Min 1x per week","1995","indirect migration background","higher education","","","","","2"
"Never","1995","no migration background","inadequately","","","","","5"
"Never","1995","no migration background","general elemantary","","","","","5"
"Never","1995","direct migration background","middle vocational","","","","","5"
"Never","1995","direct migration background","vocational + Abi","","","","","5"
"Never","1995","indirect migration background","higher vocational","","","","","5"
"Never","1995","indirect migration background","higher education","","","","","5"
"Never","1995","no migration background","in school","","","","","5"
"Never","1995","no migration background","middle vocational","","","","","5"
"Never","1995","no migration background","vocational + Abi","","","","","5"
"Never","1995","no migration background","higher vocational","","","","","5"
"Never","1995","no migration background","higher education","","","","","5"
"Never","1995","direct migration background","in school","","","","","5"
"Never","1995","direct migration background","inadequately","","","","","5"
"Never","1995","direct migration background","general elemantary","","","","","5"
"Never","1995","direct migration background","higher vocational","","","","","5"
"Never","1995","direct migration background","higher education","","","","","5"
"Never","1995","indirect migration background","in school","","","","","5"
"Never","1995","indirect migration background","inadequately","","","","","5"
"Never","1995","indirect migration background","general elemantary","","","","","5"
"Never","1995","indirect migration background","middle vocational","","","","","5"
"Never","1995","indirect migration background","vocational + Abi","","","","","5"
"Rarely","1995","no migration background","inadequately","","","","","4"
"Rarely","1995","no migration background","vocational + Abi","","","","","4"
"Rarely","1995","no migration background","middle vocational","","","","","4"
"Rarely","1995","no migration background","general elemantary","","","","","4"
"Rarely","1995","no migration background","in school","","","","","4"
"Rarely","1995","no migration background","higher vocational","","","","","4"
"Rarely","1995","direct migration background","middle vocational","","","","","4"
"Rarely","1995","direct migration background","vocational + Abi","","","","","4"
"Rarely","1995","direct migration background","higher vocational","","","","","4"
"Rarely","1995","direct migration background","higher education","","","","","4"
"Rarely","1995","no migration background","higher education","","","","","4"
"Rarely","1995","direct migration background","in school","","","","","4"
"Rarely","1995","direct migration background","inadequately","","","","","4"
"Rarely","1995","direct migration background","general elemantary","","","","","4"
"Rarely","1995","indirect migration background","in school","","","","","4"
"Rarely","1995","indirect migration background","inadequately","","","","","4"
"Rarely","1995","indirect migration background","vocational + Abi","","","","","4"
"Rarely","1995","indirect migration background","general elemantary","","","","","4"
"Rarely","1995","indirect migration background","middle vocational","","","","","4"
"Rarely","1995","indirect migration background","higher vocational","","","","","4"
"Rarely","1995","indirect migration background","higher education","","","","","4"
"Min 1x per month","1996","no migration background","inadequately","13","","","","3"
"Min 1x per month","1996","no migration background","general elemantary","385","0.229038719956073","0.207737806290788","0.250339633621358","3"
"Min 1x per month","1996","no migration background","vocational + Abi","124","0.354419271546357","0.30176272132737","0.407075821765344","3"
"Min 1x per month","1996","no migration background","middle vocational","1779","0.302229006951755","0.290073768136158","0.314384245767351","3"
"Min 1x per month","1996","no migration background","higher vocational","240","0.32454200801797","0.289505512094809","0.35957850394113","3"
"Min 1x per month","1996","no migration background","higher education","457","0.298860159771868","0.276159216100381","0.321561103443355","3"
"Min 1x per month","1996","no migration background","in school","66","0.303146721879685","0.241130689868533","0.365162753890838","3"
"Min 1x per month","1996","indirect migration background","higher vocational","7","","","","3"
"Min 1x per month","1996","indirect migration background","higher education","7","","","","3"
"Min 1x per month","1996","direct migration background","in school","10","","","","3"
"Min 1x per month","1996","direct migration background","inadequately","139","0.340941549414129","0.295661282852138","0.386221815976119","3"
"Min 1x per month","1996","direct migration background","general elemantary","236","0.273353110415233","0.240933820357393","0.305772400473074","3"
"Min 1x per month","1996","direct migration background","middle vocational","318","0.309731795843016","0.280094121934858","0.339369469751173","3"
"Min 1x per month","1996","direct migration background","vocational + Abi","50","0.361591292547467","0.284185116007741","0.438997469087194","3"
"Min 1x per month","1996","direct migration background","higher vocational","21","","","","3"
"Min 1x per month","1996","direct migration background","higher education","61","0.324666771132264","0.25755398504731","0.391779557217218","3"
"Min 1x per month","1996","indirect migration background","in school","11","","","","3"
"Min 1x per month","1996","indirect migration background","inadequately","5","","","","3"
"Min 1x per month","1996","indirect migration background","general elemantary","51","0.266349706785356","0.200287279473135","0.332412134097576","3"
"Min 1x per month","1996","indirect migration background","middle vocational","86","0.365492257492348","0.299889745103306","0.431094769881389","3"
"Min 1x per month","1996","indirect migration background","vocational + Abi","7","","","","3"
"Min 1x per week","1996","no migration background","general elemantary","205","0.137216722910697","0.119775301492369","0.154658144329026","2"
"Min 1x per week","1996","no migration background","middle vocational","616","0.110120656657114","0.101834771166427","0.118406542147801","2"
"Min 1x per week","1996","no migration background","vocational + Abi","31","0.0929084680522031","0.060951051333982","0.124865884770424","2"
"Min 1x per week","1996","no migration background","higher vocational","65","0.100765039900008","0.0782393777954747","0.123290702004542","2"
"Min 1x per week","1996","no migration background","higher education","149","0.0874481789357141","0.0734390307471195","0.101457327124309","2"
"Min 1x per week","1996","direct migration background","in school","2","","","","2"
"Min 1x per week","1996","direct migration background","inadequately","65","0.156076412602509","0.121408535926949","0.19074428927807","2"
"Min 1x per week","1996","no migration background","in school","29","","","","2"
"Min 1x per week","1996","no migration background","inadequately","5","","","","2"
"Min 1x per week","1996","direct migration background","general elemantary","120","0.175703280745019","0.148020385984359","0.20338617550568","2"
"Min 1x per week","1996","direct migration background","middle vocational","149","0.154707993738046","0.131528601549924","0.177887385926168","2"
"Min 1x per week","1996","direct migration background","vocational + Abi","26","","","","2"
"Min 1x per week","1996","direct migration background","higher vocational","9","","","","2"
"Min 1x per week","1996","direct migration background","higher education","29","","","","2"
"Min 1x per week","1996","indirect migration background","in school","3","","","","2"
"Min 1x per week","1996","indirect migration background","inadequately","1","","","","2"
"Min 1x per week","1996","indirect migration background","general elemantary","16","","","","2"
