"pli0095_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Never","1990","1-pers.-HH","general elemantary","46","0.512530524644293","0.411484846003056","0.61357620328553"
"Never","1990","1-pers.-HH","middle vocational","47","0.281155034747354","0.216547648878188","0.34576242061652"
"Never","1990","1-pers.-HH","vocational + Abi","1","","",""
"Never","1990","1-pers.-HH","higher vocational","5","","",""
"Never","1990","1-pers.-HH","higher education","4","","",""
"Never","1990","(Married) couple without C. ","in school","","","",""
"Never","1990","(Married) couple without C. ","inadequately","","","",""
"Never","1990","(Married) couple without C. ","general elemantary","21","","",""
"Never","1990","(Married) couple without C. ","middle vocational","52","0.0961170756472827","0.0713482733494669","0.120885877945098"
"Never","1990","(Married) couple without C. ","vocational + Abi","","","",""
"Never","1990","(Married) couple without C. ","higher vocational","13","","",""
"Never","1990","(Married) couple without C. ","higher education","14","","",""
"Never","1990","Single parent ","in school","","","",""
"Never","1990","Single parent ","inadequately","","","",""
"Never","1990","Single parent ","general elemantary","4","","",""
"Never","1990","Single parent ","middle vocational","13","","",""
"Never","1990","Single parent ","vocational + Abi","","","",""
"Never","1990","Single parent ","higher vocational","","","",""
"Never","1990","Single parent ","higher education","1","","",""
"Never","1990","Couple + C. LE 16 ","in school","","","",""
"Never","1990","Couple + C. LE 16 ","inadequately","","","",""
"Never","1990","Couple + C. LE 16 ","general elemantary","2","","",""
"Never","1990","Couple + C. LE 16 ","middle vocational","42","0.0549662939432009","0.039777897845445","0.0701546900409568"
"Never","1990","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","1990","Couple + C. LE 16 ","higher vocational","1","","",""
"Never","1990","Couple + C. LE 16 ","higher education","14","","",""
"Never","1990","Couple + C. GT 16 ","in school","","","",""
"Never","1990","Couple + C. GT 16 ","inadequately","","","",""
"Never","1990","Couple + C. GT 16 ","general elemantary","12","","",""
"Never","1990","Couple + C. GT 16 ","middle vocational","35","0.0767560736779537","0.0526638839382428","0.100848263417664"
"Never","1990","Couple + C. GT 16 ","vocational + Abi","1","","",""
"Never","1990","Couple + C. GT 16 ","higher vocational","4","","",""
"Never","1990","Couple + C. GT 16 ","higher education","4","","",""
"Never","1990","Couple + C. LE and GT 16","in school","2","","",""
"Never","1990","Couple + C. LE and GT 16","inadequately","","","",""
"Never","1990","Couple + C. LE and GT 16","general elemantary","3","","",""
"Never","1990","Couple + C. LE and GT 16","middle vocational","7","","",""
"Never","1990","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","1990","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","1990","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1991","1-pers.-HH","in school","","","",""
"Min 1x per week","1991","1-pers.-HH","inadequately","","","",""
"Min 1x per week","1991","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","1991","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","1991","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per week","1991","1-pers.-HH","higher vocational","","","",""
"Min 1x per week","1991","1-pers.-HH","higher education","","","",""
"Min 1x per week","1991","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1991","(Married) couple without C. ","inadequately","","","",""
"Min 1x per week","1991","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per week","1991","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per week","1991","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per week","1991","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per week","1991","(Married) couple without C. ","higher education","","","",""
"Min 1x per week","1991","Single parent ","in school","","","",""
"Min 1x per week","1991","Single parent ","inadequately","","","",""
"Min 1x per week","1991","Single parent ","general elemantary","","","",""
"Min 1x per week","1991","Single parent ","middle vocational","","","",""
"Min 1x per week","1991","Single parent ","vocational + Abi","","","",""
"Min 1x per week","1991","Single parent ","higher vocational","","","",""
"Min 1x per week","1991","Single parent ","higher education","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per week","1991","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","in school","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per week","1991","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per week","1991","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per month","1991","1-pers.-HH","in school","","","",""
"Min 1x per month","1991","1-pers.-HH","inadequately","","","",""
"Min 1x per month","1991","1-pers.-HH","general elemantary","","","",""
"Min 1x per month","1991","1-pers.-HH","middle vocational","","","",""
"Min 1x per month","1991","1-pers.-HH","vocational + Abi","","","",""
"Min 1x per month","1991","1-pers.-HH","higher vocational","","","",""
"Min 1x per month","1991","1-pers.-HH","higher education","","","",""
"Min 1x per month","1991","(Married) couple without C. ","in school","","","",""
"Min 1x per month","1991","(Married) couple without C. ","inadequately","","","",""
"Min 1x per month","1991","(Married) couple without C. ","general elemantary","","","",""
"Min 1x per month","1991","(Married) couple without C. ","middle vocational","","","",""
"Min 1x per month","1991","(Married) couple without C. ","vocational + Abi","","","",""
"Min 1x per month","1991","(Married) couple without C. ","higher vocational","","","",""
"Min 1x per month","1991","(Married) couple without C. ","higher education","","","",""
"Min 1x per month","1991","Single parent ","in school","","","",""
"Min 1x per month","1991","Single parent ","inadequately","","","",""
"Min 1x per month","1991","Single parent ","general elemantary","","","",""
"Min 1x per month","1991","Single parent ","middle vocational","","","",""
"Min 1x per month","1991","Single parent ","vocational + Abi","","","",""
"Min 1x per month","1991","Single parent ","higher vocational","","","",""
"Min 1x per month","1991","Single parent ","higher education","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","inadequately","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","general elemantary","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","middle vocational","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","vocational + Abi","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","higher vocational","","","",""
"Min 1x per month","1991","Couple + C. LE 16 ","higher education","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","in school","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","inadequately","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","general elemantary","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","middle vocational","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","vocational + Abi","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","higher vocational","","","",""
"Min 1x per month","1991","Couple + C. GT 16 ","higher education","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","in school","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","inadequately","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","general elemantary","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","middle vocational","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","higher vocational","","","",""
"Min 1x per month","1991","Couple + C. LE and GT 16","higher education","","","",""
"Rarely","1991","1-pers.-HH","in school","","","",""
"Rarely","1991","1-pers.-HH","inadequately","","","",""
"Rarely","1991","1-pers.-HH","general elemantary","","","",""
"Rarely","1991","1-pers.-HH","middle vocational","","","",""
"Rarely","1991","1-pers.-HH","vocational + Abi","","","",""
"Rarely","1991","1-pers.-HH","higher vocational","","","",""
"Rarely","1991","1-pers.-HH","higher education","","","",""
"Rarely","1991","(Married) couple without C. ","in school","","","",""
"Rarely","1991","(Married) couple without C. ","inadequately","","","",""
"Rarely","1991","(Married) couple without C. ","general elemantary","","","",""
"Rarely","1991","(Married) couple without C. ","middle vocational","","","",""
"Rarely","1991","(Married) couple without C. ","vocational + Abi","","","",""
"Rarely","1991","(Married) couple without C. ","higher vocational","","","",""
"Rarely","1991","(Married) couple without C. ","higher education","","","",""
"Rarely","1991","Single parent ","in school","","","",""
"Rarely","1991","Single parent ","inadequately","","","",""
"Rarely","1991","Single parent ","general elemantary","","","",""
"Rarely","1991","Single parent ","middle vocational","","","",""
"Rarely","1991","Single parent ","vocational + Abi","","","",""
"Rarely","1991","Single parent ","higher vocational","","","",""
"Rarely","1991","Single parent ","higher education","","","",""
"Rarely","1991","Couple + C. LE 16 ","in school","","","",""
"Rarely","1991","Couple + C. LE 16 ","inadequately","","","",""
"Rarely","1991","Couple + C. LE 16 ","general elemantary","","","",""
"Rarely","1991","Couple + C. LE 16 ","middle vocational","","","",""
"Rarely","1991","Couple + C. LE 16 ","vocational + Abi","","","",""
"Rarely","1991","Couple + C. LE 16 ","higher vocational","","","",""
"Rarely","1991","Couple + C. LE 16 ","higher education","","","",""
"Rarely","1991","Couple + C. GT 16 ","in school","","","",""
"Rarely","1991","Couple + C. GT 16 ","inadequately","","","",""
"Rarely","1991","Couple + C. GT 16 ","general elemantary","","","",""
"Rarely","1991","Couple + C. GT 16 ","middle vocational","","","",""
"Rarely","1991","Couple + C. GT 16 ","vocational + Abi","","","",""
"Rarely","1991","Couple + C. GT 16 ","higher vocational","","","",""
"Rarely","1991","Couple + C. GT 16 ","higher education","","","",""
"Rarely","1991","Couple + C. LE and GT 16","in school","","","",""
"Rarely","1991","Couple + C. LE and GT 16","inadequately","","","",""
"Rarely","1991","Couple + C. LE and GT 16","general elemantary","","","",""
"Rarely","1991","Couple + C. LE and GT 16","middle vocational","","","",""
"Rarely","1991","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Rarely","1991","Couple + C. LE and GT 16","higher vocational","","","",""
"Rarely","1991","Couple + C. LE and GT 16","higher education","","","",""
"Never","1991","1-pers.-HH","in school","","","",""
"Never","1991","1-pers.-HH","inadequately","","","",""
"Never","1991","1-pers.-HH","general elemantary","","","",""
"Never","1991","1-pers.-HH","middle vocational","","","",""
"Never","1991","1-pers.-HH","vocational + Abi","","","",""
"Never","1991","1-pers.-HH","higher vocational","","","",""
"Never","1991","1-pers.-HH","higher education","","","",""
"Never","1991","(Married) couple without C. ","in school","","","",""
"Never","1991","(Married) couple without C. ","inadequately","","","",""
"Never","1991","(Married) couple without C. ","general elemantary","","","",""
"Never","1991","(Married) couple without C. ","middle vocational","","","",""
"Never","1991","(Married) couple without C. ","vocational + Abi","","","",""
"Never","1991","(Married) couple without C. ","higher vocational","","","",""
"Never","1991","(Married) couple without C. ","higher education","","","",""
"Never","1991","Single parent ","in school","","","",""
"Never","1991","Single parent ","inadequately","","","",""
"Never","1991","Single parent ","general elemantary","","","",""
"Never","1991","Single parent ","middle vocational","","","",""
"Never","1991","Single parent ","vocational + Abi","","","",""
"Never","1991","Single parent ","higher vocational","","","",""
"Never","1991","Single parent ","higher education","","","",""
"Never","1991","Couple + C. LE 16 ","in school","","","",""
"Never","1991","Couple + C. LE 16 ","inadequately","","","",""
"Never","1991","Couple + C. LE 16 ","general elemantary","","","",""
"Never","1991","Couple + C. LE 16 ","middle vocational","","","",""
"Never","1991","Couple + C. LE 16 ","vocational + Abi","","","",""
"Never","1991","Couple + C. LE 16 ","higher vocational","","","",""
"Never","1991","Couple + C. LE 16 ","higher education","","","",""
"Never","1991","Couple + C. GT 16 ","in school","","","",""
"Never","1991","Couple + C. GT 16 ","inadequately","","","",""
"Never","1991","Couple + C. GT 16 ","general elemantary","","","",""
"Never","1991","Couple + C. GT 16 ","middle vocational","","","",""
"Never","1991","Couple + C. GT 16 ","vocational + Abi","","","",""
"Never","1991","Couple + C. GT 16 ","higher vocational","","","",""
"Never","1991","Couple + C. GT 16 ","higher education","","","",""
"Never","1991","Couple + C. LE and GT 16","in school","","","",""
"Never","1991","Couple + C. LE and GT 16","inadequately","","","",""
"Never","1991","Couple + C. LE and GT 16","general elemantary","","","",""
"Never","1991","Couple + C. LE and GT 16","middle vocational","","","",""
"Never","1991","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Never","1991","Couple + C. LE and GT 16","higher vocational","","","",""
"Never","1991","Couple + C. LE and GT 16","higher education","","","",""
"Min 1x per week","1992","1-pers.-HH","in school","","","",""
"Min 1x per week","1992","1-pers.-HH","inadequately","6","","",""
"Min 1x per week","1992","1-pers.-HH","general elemantary","51","0.140994206733591","0.104944207625587","0.177044205841595"
"Min 1x per week","1992","1-pers.-HH","middle vocational","79","0.111863697453271","0.0877802008835569","0.135947194022985"
"Min 1x per week","1992","1-pers.-HH","vocational + Abi","4","","",""
"Min 1x per week","1992","1-pers.-HH","higher vocational","5","","",""
"Min 1x per week","1992","1-pers.-HH","higher education","13","","",""
"Min 1x per week","1992","(Married) couple without C. ","in school","","","",""
"Min 1x per week","1992","(Married) couple without C. ","inadequately","10","","",""
"Min 1x per week","1992","(Married) couple without C. ","general elemantary","79","0.125907000434394","0.100185196601579","0.151628804267209"
"Min 1x per week","1992","(Married) couple without C. ","middle vocational","180","0.0935782779047784","0.0799872758748497","0.107169279934707"
"Min 1x per week","1992","(Married) couple without C. ","vocational + Abi","9","","",""
"Min 1x per week","1992","(Married) couple without C. ","higher vocational","15","","",""
"Min 1x per week","1992","(Married) couple without C. ","higher education","37","0.0876666202564953","0.0599170950027454","0.115416145510245"
"Min 1x per week","1992","Single parent ","in school","1","","",""
"Min 1x per week","1992","Single parent ","inadequately","2","","",""
"Min 1x per week","1992","Single parent ","general elemantary","17","","",""
"Min 1x per week","1992","Single parent ","middle vocational","34","0.107281490159436","0.0728871038392543","0.141675876479617"
"Min 1x per week","1992","Single parent ","vocational + Abi","2","","",""
"Min 1x per week","1992","Single parent ","higher vocational","1","","",""
"Min 1x per week","1992","Single parent ","higher education","9","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","in school","","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","inadequately","19","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","general elemantary","52","0.115605770396282","0.0843097864057692","0.146901754386794"
"Min 1x per week","1992","Couple + C. LE 16 ","middle vocational","146","0.0724918153377845","0.0604390812308829","0.0845445494446861"
"Min 1x per week","1992","Couple + C. LE 16 ","vocational + Abi","8","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","higher vocational","16","","",""
"Min 1x per week","1992","Couple + C. LE 16 ","higher education","45","0.0598266014522046","0.0410978476449431","0.0785553552594662"
"Min 1x per week","1992","Couple + C. GT 16 ","in school","10","","",""
"Min 1x per week","1992","Couple + C. GT 16 ","inadequately","27","","",""
"Min 1x per week","1992","Couple + C. GT 16 ","general elemantary","62","0.0823462422999184","0.060743234857477","0.10394924974236"
"Min 1x per week","1992","Couple + C. GT 16 ","middle vocational","109","0.0691326560362661","0.055605517579592","0.0826597944929401"
"Min 1x per week","1992","Couple + C. GT 16 ","vocational + Abi","10","","",""
"Min 1x per week","1992","Couple + C. GT 16 ","higher vocational","8","","",""
"Min 1x per week","1992","Couple + C. GT 16 ","higher education","15","","",""
"Min 1x per week","1992","Couple + C. LE and GT 16","in school","6","","",""
"Min 1x per week","1992","Couple + C. LE and GT 16","inadequately","9","","",""
"Min 1x per week","1992","Couple + C. LE and GT 16","general elemantary","37","0.0961058943251851","0.0650947963544955","0.127116992295875"
"Min 1x per week","1992","Couple + C. LE and GT 16","middle vocational","36","0.0835056191590717","0.056792645460732","0.110218592857412"
"Min 1x per week","1992","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Min 1x per week","1992","Couple + C. LE and GT 16","higher vocational","2","","",""
"Min 1x per week","1992","Couple + C. LE and GT 16","higher education","4","","",""
"Min 1x per month","1992","1-pers.-HH","in school","","","",""
"Min 1x per month","1992","1-pers.-HH","inadequately","13","","",""
"Min 1x per month","1992","1-pers.-HH","general elemantary","56","0.128399918020532","0.0937463799377227","0.16305345610334"
"Min 1x per month","1992","1-pers.-HH","middle vocational","161","0.225957090246013","0.194002691565758","0.257911488926269"
"Min 1x per month","1992","1-pers.-HH","vocational + Abi","17","","",""
"Min 1x per month","1992","1-pers.-HH","higher vocational","20","","",""
"Min 1x per month","1992","1-pers.-HH","higher education","47","0.321212135698808","0.245470501674351","0.396953769723265"
"Min 1x per month","1992","(Married) couple without C. ","in school","1","","",""
"Min 1x per month","1992","(Married) couple without C. ","inadequately","16","","",""
"Min 1x per month","1992","(Married) couple without C. ","general elemantary","154","0.226600097849257","0.194141499276403","0.259058696422111"
"Min 1x per month","1992","(Married) couple without C. ","middle vocational","433","0.235802132773461","0.215992538728256","0.255611726818665"
"Min 1x per month","1992","(Married) couple without C. ","vocational + Abi","29","","",""
"Min 1x per month","1992","(Married) couple without C. ","higher vocational","66","0.237387548082017","0.182279977788312","0.292495118375723"
"Min 1x per month","1992","(Married) couple without C. ","higher education","91","0.192314140166134","0.153642865101718","0.23098541523055"
"Min 1x per month","1992","Single parent ","in school","7","","",""
"Min 1x per month","1992","Single parent ","inadequately","7","","",""
"Min 1x per month","1992","Single parent ","general elemantary","41","0.261184403481778","0.192904770795881","0.329464036167676"
"Min 1x per month","1992","Single parent ","middle vocational","86","0.252161648086529","0.203898985190793","0.300424310982265"
"Min 1x per month","1992","Single parent ","vocational + Abi","4","","",""
"Min 1x per month","1992","Single parent ","higher vocational","5","","",""
"Min 1x per month","1992","Single parent ","higher education","18","","",""
"Min 1x per month","1992","Couple + C. LE 16 ","in school","","","",""
"Min 1x per month","1992","Couple + C. LE 16 ","inadequately","37","0.290435583373538","0.207824194720633","0.373046972026443"
"Min 1x per month","1992","Couple + C. LE 16 ","general elemantary","144","0.373416502885102","0.32607280956838","0.420760196201824"
"Min 1x per month","1992","Couple + C. LE 16 ","middle vocational","541","0.300049299428767","0.27874769833742","0.321350900520114"
"Min 1x per month","1992","Couple + C. LE 16 ","vocational + Abi","54","0.544204959716758","0.448022578691727","0.640387340741789"
"Min 1x per month","1992","Couple + C. LE 16 ","higher vocational","62","0.337819055155102","0.275742719815636","0.399895390494567"
"Min 1x per month","1992","Couple + C. LE 16 ","higher education","170","0.278084664670695","0.242702093528397","0.313467235812993"
"Min 1x per month","1992","Couple + C. GT 16 ","in school","28","","",""
"Min 1x per month","1992","Couple + C. GT 16 ","inadequately","43","0.24503381697003","0.177755514220305","0.312312119719755"
"Min 1x per month","1992","Couple + C. GT 16 ","general elemantary","174","0.26619620475585","0.23146308408834","0.30092932542336"
"Min 1x per month","1992","Couple + C. GT 16 ","middle vocational","415","0.296583882636236","0.272228197711487","0.320939567560985"
"Min 1x per month","1992","Couple + C. GT 16 ","vocational + Abi","24","","",""
"Min 1x per month","1992","Couple + C. GT 16 ","higher vocational","27","","",""
"Min 1x per month","1992","Couple + C. GT 16 ","higher education","55","0.216105180034704","0.16487997133912","0.267330388730288"
"Min 1x per month","1992","Couple + C. LE and GT 16","in school","20","","",""
"Min 1x per month","1992","Couple + C. LE and GT 16","inadequately","32","0.266066283813833","0.188287599947607","0.343844967680059"
"Min 1x per month","1992","Couple + C. LE and GT 16","general elemantary","103","0.287008154247105","0.239411902493841","0.334604406000369"
"Min 1x per month","1992","Couple + C. LE and GT 16","middle vocational","119","0.276840361123294","0.233635633041589","0.320045089205"
"Min 1x per month","1992","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Min 1x per month","1992","Couple + C. LE and GT 16","higher vocational","19","","",""
"Min 1x per month","1992","Couple + C. LE and GT 16","higher education","35","0.332635552204328","0.240290430722378","0.424980673686278"
"Rarely","1992","1-pers.-HH","in school","1","","",""
"Rarely","1992","1-pers.-HH","inadequately","12","","",""
"Rarely","1992","1-pers.-HH","general elemantary","114","0.303119048905912","0.25550967292165","0.350728424890174"
"Rarely","1992","1-pers.-HH","middle vocational","256","0.370596109153603","0.333694076945918","0.407498141361287"
"Rarely","1992","1-pers.-HH","vocational + Abi","21","","",""
"Rarely","1992","1-pers.-HH","higher vocational","27","","",""
"Rarely","1992","1-pers.-HH","higher education","63","0.438281003847117","0.357797376321367","0.518764631372867"
"Rarely","1992","(Married) couple without C. ","in school","","","",""
"Rarely","1992","(Married) couple without C. ","inadequately","34","0.501672716667758","0.389261701752536","0.61408373158298"
"Rarely","1992","(Married) couple without C. ","general elemantary","255","0.394086972612182","0.356199219887539","0.431974725336826"
"Rarely","1992","(Married) couple without C. ","middle vocational","893","0.485864358220713","0.462540780099326","0.509187936342101"
"Rarely","1992","(Married) couple without C. ","vocational + Abi","44","0.49183442937545","0.392345603396815","0.591323255354085"
"Rarely","1992","(Married) couple without C. ","higher vocational","115","0.517976862636326","0.453259699352477","0.582694025920175"
"Rarely","1992","(Married) couple without C. ","higher education","205","0.516642753386251","0.467609475004785","0.565676031767717"
"Rarely","1992","Single parent ","in school","8","","",""
"Rarely","1992","Single parent ","inadequately","9","","",""
"Rarely","1992","Single parent ","general elemantary","63","0.411423133117138","0.334934750643457","0.487911515590819"
"Rarely","1992","Single parent ","middle vocational","149","0.504408855544481","0.44884133528074","0.559976375808223"
"Rarely","1992","Single parent ","vocational + Abi","6","","",""
"Rarely","1992","Single parent ","higher vocational","10","","",""
"Rarely","1992","Single parent ","higher education","34","0.475833597354175","0.358840237619795","0.592826957088556"
"Rarely","1992","Couple + C. LE 16 ","in school","","","",""
"Rarely","1992","Couple + C. LE 16 ","inadequately","40","0.391390032854488","0.302573562996936","0.48020650271204"
"Rarely","1992","Couple + C. LE 16 ","general elemantary","152","0.407767790453214","0.359669640119611","0.455865940786817"
"Rarely","1992","Couple + C. LE 16 ","middle vocational","963","0.553851361104749","0.53074568864686","0.576957033562638"
"Rarely","1992","Couple + C. LE 16 ","vocational + Abi","39","0.377375864951073","0.28376429795724","0.470987431944906"
"Rarely","1992","Couple + C. LE 16 ","higher vocational","120","0.480142053708916","0.414569382494734","0.545714724923098"
"Rarely","1992","Couple + C. LE 16 ","higher education","365","0.588630563902199","0.549771248081387","0.627489879723011"
"Rarely","1992","Couple + C. GT 16 ","in school","51","0.551109280621432","0.450561302996981","0.651657258245882"
"Rarely","1992","Couple + C. GT 16 ","inadequately","57","0.306751327272269","0.234617991987092","0.378884662557447"
"Rarely","1992","Couple + C. GT 16 ","general elemantary","310","0.529967239747148","0.490744179503326","0.569190299990969"
"Rarely","1992","Couple + C. GT 16 ","middle vocational","703","0.543142028607113","0.516579603370014","0.569704453844213"
"Rarely","1992","Couple + C. GT 16 ","vocational + Abi","41","0.516756597089271","0.407252825079811","0.626260369098732"
"Rarely","1992","Couple + C. GT 16 ","higher vocational","73","0.615461406757727","0.529487647990657","0.701435165524797"
"Rarely","1992","Couple + C. GT 16 ","higher education","156","0.615309374119986","0.554757886379275","0.675860861860696"
"Rarely","1992","Couple + C. LE and GT 16","in school","33","0.55983404259671","0.438216567891066","0.681451517302355"
"Rarely","1992","Couple + C. LE and GT 16","inadequately","57","0.480864083881257","0.392923578554631","0.568804589207882"
"Rarely","1992","Couple + C. LE and GT 16","general elemantary","170","0.519861437848095","0.467294769895807","0.572428105800383"
"Rarely","1992","Couple + C. LE and GT 16","middle vocational","223","0.567736290071393","0.519901133588821","0.615571446553965"
"Rarely","1992","Couple + C. LE and GT 16","vocational + Abi","10","","",""
"Rarely","1992","Couple + C. LE and GT 16","higher vocational","33","0.625334263961825","0.50076462780891","0.74990390011474"
"Rarely","1992","Couple + C. LE and GT 16","higher education","58","0.56750460874942","0.470403647463921","0.664605570034919"
"Never","1992","1-pers.-HH","in school","","","",""
"Never","1992","1-pers.-HH","inadequately","8","","",""
"Never","1992","1-pers.-HH","general elemantary","137","0.427486826339966","0.376240741908536","0.478732910771396"
"Never","1992","1-pers.-HH","middle vocational","162","0.291583103147113","0.256856622129431","0.326309584164795"
"Never","1992","1-pers.-HH","vocational + Abi","6","","",""
"Never","1992","1-pers.-HH","higher vocational","16","","",""
"Never","1992","1-pers.-HH","higher education","23","","",""
"Never","1992","(Married) couple without C. ","in school","","","",""
"Never","1992","(Married) couple without C. ","inadequately","16","","",""
"Never","1992","(Married) couple without C. ","general elemantary","151","0.253405929104167","0.219681211922475","0.287130646285859"
"Never","1992","(Married) couple without C. ","middle vocational","258","0.184755231101047","0.166644283132547","0.202866179069548"
"Never","1992","(Married) couple without C. ","vocational + Abi","15","","",""
"Never","1992","(Married) couple without C. ","higher vocational","33","0.19592901671999","0.144521464626608","0.247336568813373"
"Never","1992","(Married) couple without C. ","higher education","66","0.20337648619112","0.163881808533575","0.242871163848665"
"Never","1992","Single parent ","in school","1","","",""
"Never","1992","Single parent ","inadequately","12","","",""
"Never","1992","Single parent ","general elemantary","38","0.22461110746905","0.159743940447228","0.289478274490871"
"Never","1992","Single parent ","middle vocational","42","0.136148006209554","0.0980332444617665","0.174262767957341"
"Never","1992","Single parent ","vocational + Abi","3","","",""
"Never","1992","Single parent ","higher vocational","3","","",""
"Never","1992","Single parent ","higher education","9","","",""
"Never","1992","Couple + C. LE 16 ","in school","","","",""
"Never","1992","Couple + C. LE 16 ","inadequately","20","","",""
"Never","1992","Couple + C. LE 16 ","general elemantary","53","0.103209936265403","0.0734328599830085","0.132987012547796"
"Never","1992","Couple + C. LE 16 ","middle vocational","128","0.0736075241286995","0.0614697003700811","0.0857453478873178"
"Never","1992","Couple + C. LE 16 ","vocational + Abi","2","","",""
"Never","1992","Couple + C. LE 16 ","higher vocational","25","","",""
"Never","1992","Couple + C. LE 16 ","higher education","36","0.0734581699749019","0.0528561263337858","0.0940602136160181"
"Never","1992","Couple + C. GT 16 ","in school","5","","",""
"Never","1992","Couple + C. GT 16 ","inadequately","30","0.271163018219331","0.201623977569668","0.340702058868994"
"Never","1992","Couple + C. GT 16 ","general elemantary","76","0.121490313197084","0.0958161083622313","0.147164518031936"
"Never","1992","Couple + C. GT 16 ","middle vocational","124","0.0911414327203845","0.075794326644933","0.106488538795836"
"Never","1992","Couple + C. GT 16 ","vocational + Abi","5","","",""
"Never","1992","Couple + C. GT 16 ","higher vocational","15","","",""
"Never","1992","Couple + C. GT 16 ","higher education","22","","",""
"Never","1992","Couple + C. LE and GT 16","in school","5","","",""
"Never","1992","Couple + C. LE and GT 16","inadequately","26","","",""
"Never","1992","Couple + C. LE and GT 16","general elemantary","37","0.0970245135796147","0.0658813970408713","0.128167630118358"
"Never","1992","Couple + C. LE and GT 16","middle vocational","34","0.0719177296462411","0.0469711674434395","0.0968642918490428"
"Never","1992","Couple + C. LE and GT 16","vocational + Abi","4","","",""
"Never","1992","Couple + C. LE and GT 16","higher vocational","4","","",""
"Never","1992","Couple + C. LE and GT 16","higher education","3","","",""
"Min 1x per week","1993","1-pers.-HH","in school","","","",""
"Min 1x per week","1993","1-pers.-HH","inadequately","","","",""
"Min 1x per week","1993","1-pers.-HH","general elemantary","","","",""
"Min 1x per week","1993","1-pers.-HH","middle vocational","","","",""
"Min 1x per week","1993","1-pers.-HH","vocational + Abi","","","",""
