"pli0095_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Min 1x per week","1989","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1989","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1989","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","1989","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","1989","secondary school degree","Single parent ","","","",""
"Min 1x per week","1989","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1989","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1989","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1989","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","1989","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","1989","college entrance qualification","Single parent ","","","",""
"Min 1x per week","1989","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","1989","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","1989","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1989","Other degree","1-pers.-HH","","","",""
"Min 1x per week","1989","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","1989","Other degree","Single parent ","","","",""
"Min 1x per week","1989","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1989","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1989","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1989","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1989","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1989","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","1989","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1989","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","1989","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1989","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","1989","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","1989","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1989","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1989","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1989","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1989","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","1989","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","1989","secondary school degree","Single parent ","","","",""
"Min 1x per month","1989","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1989","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1989","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1989","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","1989","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","1989","college entrance qualification","Single parent ","","","",""
"Min 1x per month","1989","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","1989","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","1989","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1989","Other degree","1-pers.-HH","","","",""
"Min 1x per month","1989","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","1989","Other degree","Single parent ","","","",""
"Min 1x per month","1989","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1989","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1989","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1989","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1989","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1989","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","1989","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1989","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1989","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1989","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1989","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1989","lower secondary degree","Single parent ","","","",""
"Rarely","1989","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1989","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1989","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1989","secondary school degree","1-pers.-HH","","","",""
"Rarely","1989","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1989","secondary school degree","Single parent ","","","",""
"Rarely","1989","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1989","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1989","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1989","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1989","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1989","college entrance qualification","Single parent ","","","",""
"Rarely","1989","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1989","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1989","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1989","Other degree","1-pers.-HH","","","",""
"Rarely","1989","Other degree","(Married) couple without C. ","","","",""
"Rarely","1989","Other degree","Single parent ","","","",""
"Rarely","1989","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1989","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1989","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1989","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1989","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1989","no degree/no degree yet","Single parent ","","","",""
"Rarely","1989","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1989","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1989","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1989","lower secondary degree","1-pers.-HH","","","",""
"Never","1989","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1989","lower secondary degree","Single parent ","","","",""
"Never","1989","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1989","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1989","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1989","secondary school degree","1-pers.-HH","","","",""
"Never","1989","secondary school degree","(Married) couple without C. ","","","",""
"Never","1989","secondary school degree","Single parent ","","","",""
"Never","1989","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1989","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1989","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1989","college entrance qualification","1-pers.-HH","","","",""
"Never","1989","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1989","college entrance qualification","Single parent ","","","",""
"Never","1989","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1989","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1989","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1989","Other degree","1-pers.-HH","","","",""
"Never","1989","Other degree","(Married) couple without C. ","","","",""
"Never","1989","Other degree","Single parent ","","","",""
"Never","1989","Other degree","Couple + C. LE 16 ","","","",""
"Never","1989","Other degree","Couple + C. GT 16 ","","","",""
"Never","1989","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1989","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1989","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1989","no degree/no degree yet","Single parent ","","","",""
"Never","1989","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1989","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1989","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1990","lower secondary degree","1-pers.-HH","47","0.18398599425924","0.133016210362101","0.23495577815638"
"Min 1x per week","1990","lower secondary degree","(Married) couple without C. ","99","0.149664035136061","0.121960679712144","0.177367390559978"
"Min 1x per week","1990","lower secondary degree","Single parent ","7","","",""
"Min 1x per week","1990","lower secondary degree","Couple + C. LE 16 ","41","0.17225489329636","0.124079398428295","0.220430388164426"
"Min 1x per week","1990","lower secondary degree","Couple + C. GT 16 ","55","0.151163411320826","0.113474053180825","0.188852769460826"
"Min 1x per week","1990","lower secondary degree","Couple + C. LE and GT 16","13","","",""
"Min 1x per week","1990","secondary school degree","1-pers.-HH","21","","",""
"Min 1x per week","1990","secondary school degree","(Married) couple without C. ","46","0.224449298607334","0.167475037102251","0.281423560112417"
"Min 1x per week","1990","secondary school degree","Single parent ","18","","",""
"Min 1x per week","1990","secondary school degree","Couple + C. LE 16 ","181","0.183560732487814","0.159160908853403","0.207960556122225"
"Min 1x per week","1990","secondary school degree","Couple + C. GT 16 ","52","0.155835297076946","0.117999119989141","0.193671474164752"
"Min 1x per week","1990","secondary school degree","Couple + C. LE and GT 16","34","0.18084609008407","0.126118212414836","0.235573967753305"
"Min 1x per week","1990","college entrance qualification","1-pers.-HH","5","","",""
"Min 1x per week","1990","college entrance qualification","(Married) couple without C. ","15","","",""
"Min 1x per week","1990","college entrance qualification","Single parent ","1","","",""
"Min 1x per week","1990","college entrance qualification","Couple + C. LE 16 ","49","0.18300265190092","0.135636606887344","0.230368696914497"
"Min 1x per week","1990","college entrance qualification","Couple + C. GT 16 ","14","","",""
"Min 1x per week","1990","college entrance qualification","Couple + C. LE and GT 16","11","","",""
"Min 1x per week","1990","Other degree","1-pers.-HH","1","","",""
"Min 1x per week","1990","Other degree","(Married) couple without C. ","3","","",""
"Min 1x per week","1990","Other degree","Single parent ","","","",""
"Min 1x per week","1990","Other degree","Couple + C. LE 16 ","3","","",""
"Min 1x per week","1990","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1990","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1990","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1990","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","1990","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1990","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Min 1x per week","1990","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"Min 1x per month","1990","lower secondary degree","1-pers.-HH","33","0.146849516983961","0.100288689988421","0.1934103439795"
"Min 1x per month","1990","lower secondary degree","(Married) couple without C. ","156","0.24447311816065","0.211098301289388","0.277847935031913"
"Min 1x per month","1990","lower secondary degree","Single parent ","13","","",""
"Min 1x per month","1990","lower secondary degree","Couple + C. LE 16 ","71","0.303725174019558","0.24505426310856","0.362396084930555"
"Min 1x per month","1990","lower secondary degree","Couple + C. GT 16 ","95","0.277369643484304","0.23026421934207","0.324475067626539"
"Min 1x per month","1990","lower secondary degree","Couple + C. LE and GT 16","23","","",""
"Min 1x per month","1990","secondary school degree","1-pers.-HH","28","","",""
"Min 1x per month","1990","secondary school degree","(Married) couple without C. ","71","0.332282069835978","0.267959342050016","0.39660479762194"
"Min 1x per month","1990","secondary school degree","Single parent ","33","0.293850881144597","0.207539530722309","0.380162231566886"
"Min 1x per month","1990","secondary school degree","Couple + C. LE 16 ","326","0.343982211356886","0.314041600686686","0.373922822027086"
"Min 1x per month","1990","secondary school degree","Couple + C. GT 16 ","115","0.339198633076039","0.289810427024162","0.388586839127916"
"Min 1x per month","1990","secondary school degree","Couple + C. LE and GT 16","51","0.243566692215793","0.182533573629414","0.304599810802172"
"Min 1x per month","1990","college entrance qualification","1-pers.-HH","9","","",""
"Min 1x per month","1990","college entrance qualification","(Married) couple without C. ","14","","",""
"Min 1x per month","1990","college entrance qualification","Single parent ","6","","",""
"Min 1x per month","1990","college entrance qualification","Couple + C. LE 16 ","90","0.355159862264513","0.296537126915627","0.4137825976134"
"Min 1x per month","1990","college entrance qualification","Couple + C. GT 16 ","31","0.308895670655692","0.215985339953968","0.401806001357417"
"Min 1x per month","1990","college entrance qualification","Couple + C. LE and GT 16","13","","",""
"Min 1x per month","1990","Other degree","1-pers.-HH","1","","",""
"Min 1x per month","1990","Other degree","(Married) couple without C. ","7","","",""
"Min 1x per month","1990","Other degree","Single parent ","","","",""
"Min 1x per month","1990","Other degree","Couple + C. LE 16 ","6","","",""
"Min 1x per month","1990","Other degree","Couple + C. GT 16 ","3","","",""
"Min 1x per month","1990","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1990","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1990","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Min 1x per month","1990","no degree/no degree yet","Single parent ","1","","",""
"Min 1x per month","1990","no degree/no degree yet","Couple + C. LE 16 ","1","","",""
"Min 1x per month","1990","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Min 1x per month","1990","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Rarely","1990","lower secondary degree","1-pers.-HH","53","0.23168496441287","0.176185320700064","0.287184608125676"
"Rarely","1990","lower secondary degree","(Married) couple without C. ","304","0.480484743021356","0.441686029197782","0.51928345684493"
"Rarely","1990","lower secondary degree","Single parent ","29","","",""
"Rarely","1990","lower secondary degree","Couple + C. LE 16 ","112","0.470940124831383","0.407256562439349","0.534623687223418"
"Rarely","1990","lower secondary degree","Couple + C. GT 16 ","165","0.479982914169172","0.427416899816113","0.532548928522232"
"Rarely","1990","lower secondary degree","Couple + C. LE and GT 16","28","","",""
"Rarely","1990","secondary school degree","1-pers.-HH","23","","",""
"Rarely","1990","secondary school degree","(Married) couple without C. ","74","0.343854038758887","0.278990330197634","0.40871774732014"
"Rarely","1990","secondary school degree","Single parent ","49","0.4746796293915","0.380062749952121","0.56929650883088"
"Rarely","1990","secondary school degree","Couple + C. LE 16 ","419","0.423667322492461","0.392522636239459","0.454812008745463"
"Rarely","1990","secondary school degree","Couple + C. GT 16 ","167","0.452111335907194","0.400191944394988","0.504030727419401"
"Rarely","1990","secondary school degree","Couple + C. LE and GT 16","100","0.549403703073599","0.478656236791167","0.620151169356032"
"Rarely","1990","college entrance qualification","1-pers.-HH","5","","",""
"Rarely","1990","college entrance qualification","(Married) couple without C. ","33","0.499398451136898","0.378771093876259","0.620025808397537"
"Rarely","1990","college entrance qualification","Single parent ","11","","",""
"Rarely","1990","college entrance qualification","Couple + C. LE 16 ","111","0.434783879989313","0.374058240772127","0.4955095192065"
"Rarely","1990","college entrance qualification","Couple + C. GT 16 ","47","0.491498005724583","0.390968511255877","0.59202750019329"
"Rarely","1990","college entrance qualification","Couple + C. LE and GT 16","17","","",""
"Rarely","1990","Other degree","1-pers.-HH","2","","",""
"Rarely","1990","Other degree","(Married) couple without C. ","7","","",""
"Rarely","1990","Other degree","Single parent ","3","","",""
"Rarely","1990","Other degree","Couple + C. LE 16 ","3","","",""
"Rarely","1990","Other degree","Couple + C. GT 16 ","5","","",""
"Rarely","1990","Other degree","Couple + C. LE and GT 16","1","","",""
"Rarely","1990","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1990","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Rarely","1990","no degree/no degree yet","Single parent ","3","","",""
"Rarely","1990","no degree/no degree yet","Couple + C. LE 16 ","2","","",""
"Rarely","1990","no degree/no degree yet","Couple + C. GT 16 ","7","","",""
"Rarely","1990","no degree/no degree yet","Couple + C. LE and GT 16","10","","",""
"Never","1990","lower secondary degree","1-pers.-HH","89","0.437479524343929","0.372223646385772","0.502735402302086"
"Never","1990","lower secondary degree","(Married) couple without C. ","78","0.125378103681933","0.0996623417700212","0.151093865593844"
"Never","1990","lower secondary degree","Single parent ","10","","",""
"Never","1990","lower secondary degree","Couple + C. LE 16 ","12","","",""
"Never","1990","lower secondary degree","Couple + C. GT 16 ","32","0.0914840310256978","0.0611505478794033","0.121817514171992"
"Never","1990","lower secondary degree","Couple + C. LE and GT 16","5","","",""
"Never","1990","secondary school degree","1-pers.-HH","7","","",""
"Never","1990","secondary school degree","(Married) couple without C. ","15","","",""
"Never","1990","secondary school degree","Single parent ","7","","",""
"Never","1990","secondary school degree","Couple + C. LE 16 ","41","0.0487897336628389","0.0352116855845026","0.0623677817411752"
"Never","1990","secondary school degree","Couple + C. GT 16 ","19","","",""
"Never","1990","secondary school degree","Couple + C. LE and GT 16","5","","",""
"Never","1990","college entrance qualification","1-pers.-HH","2","","",""
"Never","1990","college entrance qualification","(Married) couple without C. ","4","","",""
"Never","1990","college entrance qualification","Single parent ","1","","",""
"Never","1990","college entrance qualification","Couple + C. LE 16 ","6","","",""
"Never","1990","college entrance qualification","Couple + C. GT 16 ","3","","",""
"Never","1990","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1990","Other degree","1-pers.-HH","3","","",""
"Never","1990","Other degree","(Married) couple without C. ","3","","",""
"Never","1990","Other degree","Single parent ","","","",""
"Never","1990","Other degree","Couple + C. LE 16 ","","","",""
"Never","1990","Other degree","Couple + C. GT 16 ","2","","",""
"Never","1990","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1990","no degree/no degree yet","1-pers.-HH","1","","",""
"Never","1990","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1990","no degree/no degree yet","Single parent ","","","",""
"Never","1990","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1990","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1990","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Min 1x per week","1991","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per week","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per week","1991","lower secondary degree","Single parent ","","","",""
"Min 1x per week","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","secondary school degree","1-pers.-HH","","","",""
"Min 1x per week","1991","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per week","1991","secondary school degree","Single parent ","","","",""
"Min 1x per week","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per week","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per week","1991","college entrance qualification","Single parent ","","","",""
"Min 1x per week","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","Other degree","1-pers.-HH","","","",""
"Min 1x per week","1991","Other degree","(Married) couple without C. ","","","",""
"Min 1x per week","1991","Other degree","Single parent ","","","",""
"Min 1x per week","1991","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per week","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per week","1991","no degree/no degree yet","Single parent ","","","",""
"Min 1x per week","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per week","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per week","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","lower secondary degree","1-pers.-HH","","","",""
"Min 1x per month","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Min 1x per month","1991","lower secondary degree","Single parent ","","","",""
"Min 1x per month","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","secondary school degree","1-pers.-HH","","","",""
"Min 1x per month","1991","secondary school degree","(Married) couple without C. ","","","",""
"Min 1x per month","1991","secondary school degree","Single parent ","","","",""
"Min 1x per month","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","college entrance qualification","1-pers.-HH","","","",""
"Min 1x per month","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Min 1x per month","1991","college entrance qualification","Single parent ","","","",""
"Min 1x per month","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","Other degree","1-pers.-HH","","","",""
"Min 1x per month","1991","Other degree","(Married) couple without C. ","","","",""
"Min 1x per month","1991","Other degree","Single parent ","","","",""
"Min 1x per month","1991","Other degree","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","Other degree","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Min 1x per month","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Min 1x per month","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Min 1x per month","1991","no degree/no degree yet","Single parent ","","","",""
"Min 1x per month","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Min 1x per month","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Min 1x per month","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Rarely","1991","lower secondary degree","1-pers.-HH","","","",""
"Rarely","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Rarely","1991","lower secondary degree","Single parent ","","","",""
"Rarely","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Rarely","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Rarely","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Rarely","1991","secondary school degree","1-pers.-HH","","","",""
"Rarely","1991","secondary school degree","(Married) couple without C. ","","","",""
"Rarely","1991","secondary school degree","Single parent ","","","",""
"Rarely","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Rarely","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Rarely","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Rarely","1991","college entrance qualification","1-pers.-HH","","","",""
"Rarely","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Rarely","1991","college entrance qualification","Single parent ","","","",""
"Rarely","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Rarely","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Rarely","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Rarely","1991","Other degree","1-pers.-HH","","","",""
"Rarely","1991","Other degree","(Married) couple without C. ","","","",""
"Rarely","1991","Other degree","Single parent ","","","",""
"Rarely","1991","Other degree","Couple + C. LE 16 ","","","",""
"Rarely","1991","Other degree","Couple + C. GT 16 ","","","",""
"Rarely","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Rarely","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Rarely","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Rarely","1991","no degree/no degree yet","Single parent ","","","",""
"Rarely","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Rarely","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Rarely","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Never","1991","lower secondary degree","1-pers.-HH","","","",""
"Never","1991","lower secondary degree","(Married) couple without C. ","","","",""
"Never","1991","lower secondary degree","Single parent ","","","",""
"Never","1991","lower secondary degree","Couple + C. LE 16 ","","","",""
"Never","1991","lower secondary degree","Couple + C. GT 16 ","","","",""
"Never","1991","lower secondary degree","Couple + C. LE and GT 16","","","",""
"Never","1991","secondary school degree","1-pers.-HH","","","",""
"Never","1991","secondary school degree","(Married) couple without C. ","","","",""
"Never","1991","secondary school degree","Single parent ","","","",""
"Never","1991","secondary school degree","Couple + C. LE 16 ","","","",""
"Never","1991","secondary school degree","Couple + C. GT 16 ","","","",""
"Never","1991","secondary school degree","Couple + C. LE and GT 16","","","",""
"Never","1991","college entrance qualification","1-pers.-HH","","","",""
"Never","1991","college entrance qualification","(Married) couple without C. ","","","",""
"Never","1991","college entrance qualification","Single parent ","","","",""
"Never","1991","college entrance qualification","Couple + C. LE 16 ","","","",""
"Never","1991","college entrance qualification","Couple + C. GT 16 ","","","",""
"Never","1991","college entrance qualification","Couple + C. LE and GT 16","","","",""
"Never","1991","Other degree","1-pers.-HH","","","",""
"Never","1991","Other degree","(Married) couple without C. ","","","",""
"Never","1991","Other degree","Single parent ","","","",""
"Never","1991","Other degree","Couple + C. LE 16 ","","","",""
"Never","1991","Other degree","Couple + C. GT 16 ","","","",""
"Never","1991","Other degree","Couple + C. LE and GT 16","","","",""
"Never","1991","no degree/no degree yet","1-pers.-HH","","","",""
"Never","1991","no degree/no degree yet","(Married) couple without C. ","","","",""
"Never","1991","no degree/no degree yet","Single parent ","","","",""
"Never","1991","no degree/no degree yet","Couple + C. LE 16 ","","","",""
"Never","1991","no degree/no degree yet","Couple + C. GT 16 ","","","",""
"Never","1991","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Min 1x per week","1992","lower secondary degree","1-pers.-HH","87","0.122634553623777","0.0981419377932348","0.14712716945432"
"Min 1x per week","1992","lower secondary degree","(Married) couple without C. ","201","0.103707670131998","0.08985590295542","0.117559437308576"
"Min 1x per week","1992","lower secondary degree","Single parent ","31","0.104426673969898","0.0681503672393863","0.140702980700409"
"Min 1x per week","1992","lower secondary degree","Couple + C. LE 16 ","96","0.0759438497908426","0.0599053798294112","0.0919823197522739"
"Min 1x per week","1992","lower secondary degree","Couple + C. GT 16 ","95","0.0725953218974449","0.0576313784680268","0.087559265326863"
"Min 1x per week","1992","lower secondary degree","Couple + C. LE and GT 16","37","0.0914605607303111","0.0621674533779504","0.120753668082672"
"Min 1x per week","1992","secondary school degree","1-pers.-HH","36","0.111207123491768","0.076921392279399","0.145492854704136"
"Min 1x per week","1992","secondary school degree","(Married) couple without C. ","63","0.0846577179306495","0.063290433369979","0.10602500249132"
"Min 1x per week","1992","secondary school degree","Single parent ","17","","",""
"Min 1x per week","1992","secondary school degree","Couple + C. LE 16 ","92","0.0676151337278397","0.0537787565660411","0.0814515108896383"
"Min 1x per week","1992","secondary school degree","Couple + C. GT 16 ","42","0.0541461435659908","0.0371492200663454","0.0711430670656362"
"Min 1x per week","1992","secondary school degree","Couple + C. LE and GT 16","13","","",""
"Min 1x per week","1992","college entrance qualification","1-pers.-HH","19","","",""
"Min 1x per week","1992","college entrance qualification","(Married) couple without C. ","26","","",""
"Min 1x per week","1992","college entrance qualification","Single parent ","12","","",""
"Min 1x per week","1992","college entrance qualification","Couple + C. LE 16 ","37","0.0613468160080045","0.0406620119229386","0.0820316200930705"
"Min 1x per week","1992","college entrance qualification","Couple + C. GT 16 ","36","0.0880456302748556","0.0585692349701551","0.117522025579556"
"Min 1x per week","1992","college entrance qualification","Couple + C. LE and GT 16","7","","",""
"Min 1x per week","1992","Other degree","1-pers.-HH","6","","",""
"Min 1x per week","1992","Other degree","(Married) couple without C. ","25","","",""
"Min 1x per week","1992","Other degree","Single parent ","3","","",""
"Min 1x per week","1992","Other degree","Couple + C. LE 16 ","38","0.130451305192139","0.0895127430515386","0.17138986733274"
"Min 1x per week","1992","Other degree","Couple + C. GT 16 ","26","","",""
