"pli0095_h","year","education","migback","n","percent","lower_confidence","upper_confidence"
"Rarely","1992","no degree/no degree yet","direct migration background","211","0.367819405578167","0.328609307901717","0.407029503254618"
"Rarely","1992","no degree/no degree yet","indirect migration background","31","0.464158744013126","0.348155466742951","0.5801620212833"
"Never","1992","lower secondary degree","no migration background","865","0.213169763051119","0.201805411478801","0.224534114623436"
"Never","1992","lower secondary degree","direct migration background","94","0.17394808757823","0.144464880140337","0.203431295016123"
"Never","1992","lower secondary degree","indirect migration background","21","","",""
"Never","1992","secondary school degree","no migration background","294","0.120447433045473","0.109394171429931","0.131500694661015"
"Never","1992","secondary school degree","direct migration background","21","","",""
"Never","1992","secondary school degree","indirect migration background","7","","",""
"Never","1992","college entrance qualification","no migration background","144","0.10803271162816","0.0925689653585829","0.123496457897737"
"Never","1992","college entrance qualification","direct migration background","19","","",""
"Never","1992","college entrance qualification","indirect migration background","3","","",""
"Never","1992","Other degree","no migration background","12","","",""
"Never","1992","Other degree","direct migration background","165","0.202002426961157","0.175902143239933","0.228102710682381"
"Never","1992","Other degree","indirect migration background","4","","",""
"Never","1992","no degree/no degree yet","no migration background","33","0.187566068199102","0.133998223670242","0.241133912727963"
"Never","1992","no degree/no degree yet","direct migration background","113","0.188703693802937","0.156888104280017","0.220519283325856"
"Never","1992","no degree/no degree yet","indirect migration background","11","","",""
"Min 1x per week","1993","lower secondary degree","no migration background","","","",""
"Min 1x per week","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1993","secondary school degree","no migration background","","","",""
"Min 1x per week","1993","secondary school degree","direct migration background","","","",""
"Min 1x per week","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1993","college entrance qualification","no migration background","","","",""
"Min 1x per week","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1993","Other degree","no migration background","","","",""
"Min 1x per week","1993","Other degree","direct migration background","","","",""
"Min 1x per week","1993","Other degree","indirect migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1993","lower secondary degree","no migration background","","","",""
"Min 1x per month","1993","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1993","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1993","secondary school degree","no migration background","","","",""
"Min 1x per month","1993","secondary school degree","direct migration background","","","",""
"Min 1x per month","1993","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1993","college entrance qualification","no migration background","","","",""
"Min 1x per month","1993","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1993","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1993","Other degree","no migration background","","","",""
"Min 1x per month","1993","Other degree","direct migration background","","","",""
"Min 1x per month","1993","Other degree","indirect migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1993","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1993","lower secondary degree","no migration background","","","",""
"Rarely","1993","lower secondary degree","direct migration background","","","",""
"Rarely","1993","lower secondary degree","indirect migration background","","","",""
"Rarely","1993","secondary school degree","no migration background","","","",""
"Rarely","1993","secondary school degree","direct migration background","","","",""
"Rarely","1993","secondary school degree","indirect migration background","","","",""
"Rarely","1993","college entrance qualification","no migration background","","","",""
"Rarely","1993","college entrance qualification","direct migration background","","","",""
"Rarely","1993","college entrance qualification","indirect migration background","","","",""
"Rarely","1993","Other degree","no migration background","","","",""
"Rarely","1993","Other degree","direct migration background","","","",""
"Rarely","1993","Other degree","indirect migration background","","","",""
"Rarely","1993","no degree/no degree yet","no migration background","","","",""
"Rarely","1993","no degree/no degree yet","direct migration background","","","",""
"Rarely","1993","no degree/no degree yet","indirect migration background","","","",""
"Never","1993","lower secondary degree","no migration background","","","",""
"Never","1993","lower secondary degree","direct migration background","","","",""
"Never","1993","lower secondary degree","indirect migration background","","","",""
"Never","1993","secondary school degree","no migration background","","","",""
"Never","1993","secondary school degree","direct migration background","","","",""
"Never","1993","secondary school degree","indirect migration background","","","",""
"Never","1993","college entrance qualification","no migration background","","","",""
"Never","1993","college entrance qualification","direct migration background","","","",""
"Never","1993","college entrance qualification","indirect migration background","","","",""
"Never","1993","Other degree","no migration background","","","",""
"Never","1993","Other degree","direct migration background","","","",""
"Never","1993","Other degree","indirect migration background","","","",""
"Never","1993","no degree/no degree yet","no migration background","","","",""
"Never","1993","no degree/no degree yet","direct migration background","","","",""
"Never","1993","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1994","lower secondary degree","no migration background","431","0.0932115511219643","0.0848981364813496","0.101524965762579"
"Min 1x per week","1994","lower secondary degree","direct migration background","78","0.11197257110606","0.0865712530135713","0.137373889198549"
"Min 1x per week","1994","lower secondary degree","indirect migration background","26","","",""
"Min 1x per week","1994","secondary school degree","no migration background","266","0.0804167513139305","0.0710371828782925","0.0897963197495684"
"Min 1x per week","1994","secondary school degree","direct migration background","24","","",""
"Min 1x per week","1994","secondary school degree","indirect migration background","14","","",""
"Min 1x per week","1994","college entrance qualification","no migration background","103","0.0581512319730675","0.0467444503291055","0.0695580136170295"
"Min 1x per week","1994","college entrance qualification","direct migration background","13","","",""
"Min 1x per week","1994","college entrance qualification","indirect migration background","9","","",""
"Min 1x per week","1994","Other degree","no migration background","7","","",""
"Min 1x per week","1994","Other degree","direct migration background","119","0.130505461423757","0.107477263433478","0.153533659414036"
"Min 1x per week","1994","Other degree","indirect migration background","","","",""
"Min 1x per week","1994","no degree/no degree yet","no migration background","25","","",""
"Min 1x per week","1994","no degree/no degree yet","direct migration background","65","0.135795806125525","0.10665831233158","0.164933299919469"
"Min 1x per week","1994","no degree/no degree yet","indirect migration background","11","","",""
"Min 1x per month","1994","lower secondary degree","no migration background","1151","0.234488867903797","0.222373727403492","0.246604008404101"
"Min 1x per month","1994","lower secondary degree","direct migration background","174","0.266485986872348","0.230871340742419","0.302100633002276"
"Min 1x per month","1994","lower secondary degree","indirect migration background","72","0.31499618928978","0.249291461503522","0.380700917076038"
"Min 1x per month","1994","secondary school degree","no migration background","933","0.282779279661567","0.267245960193894","0.298312599129241"
"Min 1x per month","1994","secondary school degree","direct migration background","41","0.205207950803182","0.142434879547315","0.26798102205905"
"Min 1x per month","1994","secondary school degree","indirect migration background","44","0.364710596356151","0.275164512355762","0.45425668035654"
"Min 1x per month","1994","college entrance qualification","no migration background","448","0.269366383541643","0.247743450475117","0.290989316608169"
"Min 1x per month","1994","college entrance qualification","direct migration background","30","0.19103686826162","0.127270068361842","0.254803668161397"
"Min 1x per month","1994","college entrance qualification","indirect migration background","17","","",""
"Min 1x per month","1994","Other degree","no migration background","16","","",""
"Min 1x per month","1994","Other degree","direct migration background","259","0.311478648786108","0.279820535455933","0.343136762116283"
"Min 1x per month","1994","Other degree","indirect migration background","4","","",""
"Min 1x per month","1994","no degree/no degree yet","no migration background","60","0.27479090932364","0.216718751623785","0.332863067023496"
"Min 1x per month","1994","no degree/no degree yet","direct migration background","179","0.333854816142989","0.293743759798077","0.3739658724879"
"Min 1x per month","1994","no degree/no degree yet","indirect migration background","14","","",""
"Rarely","1994","lower secondary degree","no migration background","2295","0.464247382716771","0.449986432379768","0.478508333053774"
"Rarely","1994","lower secondary degree","direct migration background","252","0.419241002542232","0.379492837308615","0.458989167775849"
"Rarely","1994","lower secondary degree","indirect migration background","80","0.453905303630656","0.383482374539612","0.524328232721699"
"Rarely","1994","secondary school degree","no migration background","1775","0.53111021173828","0.51389779780604","0.54832262567052"
"Rarely","1994","secondary school degree","direct migration background","73","0.45913989176489","0.381682205869735","0.536597577660045"
"Rarely","1994","secondary school degree","indirect migration background","48","0.431428516069664","0.339291623211358","0.523565408927971"
"Rarely","1994","college entrance qualification","no migration background","919","0.573960955718506","0.549858629678756","0.598063281758256"
"Rarely","1994","college entrance qualification","direct migration background","84","0.571403698059783","0.491131085784334","0.651676310335232"
"Rarely","1994","college entrance qualification","indirect migration background","24","","",""
"Rarely","1994","Other degree","no migration background","33","0.424128122674167","0.304897559998156","0.543358685350178"
"Rarely","1994","Other degree","direct migration background","322","0.414159620744537","0.380486318342298","0.447832923146776"
"Rarely","1994","Other degree","indirect migration background","5","","",""
"Rarely","1994","no degree/no degree yet","no migration background","119","0.505576055510201","0.440536411042357","0.570615699978044"
"Rarely","1994","no degree/no degree yet","direct migration background","191","0.360356962724459","0.31952162725112","0.401192298197798"
"Rarely","1994","no degree/no degree yet","indirect migration background","35","0.475564192869597","0.361003032748469","0.590125352990725"
"Never","1994","lower secondary degree","no migration background","821","0.208052198257468","0.196445037001362","0.219659359513574"
"Never","1994","lower secondary degree","direct migration background","88","0.20230043947936","0.169940676855553","0.234660202103167"
"Never","1994","lower secondary degree","indirect migration background","14","","",""
"Never","1994","secondary school degree","no migration background","255","0.105693757286223","0.0950894606436269","0.116298053928818"
"Never","1994","secondary school degree","direct migration background","21","","",""
"Never","1994","secondary school degree","indirect migration background","5","","",""
"Never","1994","college entrance qualification","no migration background","147","0.0985214287667833","0.0839957600326576","0.113047097500909"
"Never","1994","college entrance qualification","direct migration background","19","","",""
"Never","1994","college entrance qualification","indirect migration background","2","","",""
"Never","1994","Other degree","no migration background","10","","",""
"Never","1994","Other degree","direct migration background","122","0.143856269045598","0.119865182412633","0.167847355678563"
"Never","1994","Other degree","indirect migration background","4","","",""
"Never","1994","no degree/no degree yet","no migration background","23","","",""
"Never","1994","no degree/no degree yet","direct migration background","96","0.169992415007028","0.13804346182312","0.201941368190936"
"Never","1994","no degree/no degree yet","indirect migration background","13","","",""
"Min 1x per week","1995","lower secondary degree","no migration background","","","",""
"Min 1x per week","1995","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1995","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1995","secondary school degree","no migration background","","","",""
"Min 1x per week","1995","secondary school degree","direct migration background","","","",""
"Min 1x per week","1995","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1995","college entrance qualification","no migration background","","","",""
"Min 1x per week","1995","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1995","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1995","Other degree","no migration background","","","",""
"Min 1x per week","1995","Other degree","direct migration background","","","",""
"Min 1x per week","1995","Other degree","indirect migration background","","","",""
"Min 1x per week","1995","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1995","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1995","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1995","lower secondary degree","no migration background","","","",""
"Min 1x per month","1995","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1995","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1995","secondary school degree","no migration background","","","",""
"Min 1x per month","1995","secondary school degree","direct migration background","","","",""
"Min 1x per month","1995","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1995","college entrance qualification","no migration background","","","",""
"Min 1x per month","1995","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1995","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1995","Other degree","no migration background","","","",""
"Min 1x per month","1995","Other degree","direct migration background","","","",""
"Min 1x per month","1995","Other degree","indirect migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1995","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1995","lower secondary degree","no migration background","","","",""
"Rarely","1995","lower secondary degree","direct migration background","","","",""
"Rarely","1995","lower secondary degree","indirect migration background","","","",""
"Rarely","1995","secondary school degree","no migration background","","","",""
"Rarely","1995","secondary school degree","direct migration background","","","",""
"Rarely","1995","secondary school degree","indirect migration background","","","",""
"Rarely","1995","college entrance qualification","no migration background","","","",""
"Rarely","1995","college entrance qualification","direct migration background","","","",""
"Rarely","1995","college entrance qualification","indirect migration background","","","",""
"Rarely","1995","Other degree","no migration background","","","",""
"Rarely","1995","Other degree","direct migration background","","","",""
"Rarely","1995","Other degree","indirect migration background","","","",""
"Rarely","1995","no degree/no degree yet","no migration background","","","",""
"Rarely","1995","no degree/no degree yet","direct migration background","","","",""
"Rarely","1995","no degree/no degree yet","indirect migration background","","","",""
"Never","1995","lower secondary degree","no migration background","","","",""
"Never","1995","lower secondary degree","direct migration background","","","",""
"Never","1995","lower secondary degree","indirect migration background","","","",""
"Never","1995","secondary school degree","no migration background","","","",""
"Never","1995","secondary school degree","direct migration background","","","",""
"Never","1995","secondary school degree","indirect migration background","","","",""
"Never","1995","college entrance qualification","no migration background","","","",""
"Never","1995","college entrance qualification","direct migration background","","","",""
"Never","1995","college entrance qualification","indirect migration background","","","",""
"Never","1995","Other degree","no migration background","","","",""
"Never","1995","Other degree","direct migration background","","","",""
"Never","1995","Other degree","indirect migration background","","","",""
"Never","1995","no degree/no degree yet","no migration background","","","",""
"Never","1995","no degree/no degree yet","direct migration background","","","",""
"Never","1995","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1996","lower secondary degree","no migration background","554","0.122933663183099","0.113300114858136","0.132567211508061"
"Min 1x per week","1996","lower secondary degree","direct migration background","96","0.152431354377476","0.123860653340185","0.181002055414766"
"Min 1x per week","1996","lower secondary degree","indirect migration background","22","","",""
"Min 1x per week","1996","secondary school degree","no migration background","350","0.101712645461932","0.0913666448264108","0.112058646097452"
"Min 1x per week","1996","secondary school degree","direct migration background","21","","",""
"Min 1x per week","1996","secondary school degree","indirect migration background","12","","",""
"Min 1x per week","1996","college entrance qualification","no migration background","145","0.08527690389738","0.0718251640575113","0.0987286437372487"
"Min 1x per week","1996","college entrance qualification","direct migration background","18","","",""
"Min 1x per week","1996","college entrance qualification","indirect migration background","11","","",""
"Min 1x per week","1996","Other degree","no migration background","9","","",""
"Min 1x per week","1996","Other degree","direct migration background","184","0.211673952258012","0.186506196972865","0.236841707543159"
"Min 1x per week","1996","Other degree","indirect migration background","","","",""
"Min 1x per week","1996","no degree/no degree yet","no migration background","32","0.11058245867767","0.0728234033699215","0.148341513985419"
"Min 1x per week","1996","no degree/no degree yet","direct migration background","77","0.169808004761481","0.136765298999939","0.202850710523023"
"Min 1x per week","1996","no degree/no degree yet","indirect migration background","4","","",""
"Min 1x per month","1996","lower secondary degree","no migration background","1269","0.262912228384928","0.249997072756614","0.275827384013242"
"Min 1x per month","1996","lower secondary degree","direct migration background","200","0.271627773378119","0.236272021541179","0.30698352521506"
"Min 1x per month","1996","lower secondary degree","indirect migration background","74","0.335766484274116","0.270151864404118","0.401381104144115"
"Min 1x per month","1996","secondary school degree","no migration background","1113","0.31906742610014","0.303113386261261","0.335021465939019"
"Min 1x per month","1996","secondary school degree","direct migration background","60","0.334360230551698","0.265055157022127","0.40366530408127"
"Min 1x per month","1996","secondary school degree","indirect migration background","49","0.345437373416072","0.263060866920821","0.427813879911323"
"Min 1x per month","1996","college entrance qualification","no migration background","555","0.33562404545656","0.312880853774575","0.358367237138546"
"Min 1x per month","1996","college entrance qualification","direct migration background","63","0.304776579366747","0.238265779332088","0.371287379401406"
"Min 1x per month","1996","college entrance qualification","indirect migration background","28","","",""
"Min 1x per month","1996","Other degree","no migration background","16","","",""
"Min 1x per month","1996","Other degree","direct migration background","342","0.320654810721965","0.291899241636225","0.349410379807705"
"Min 1x per month","1996","Other degree","indirect migration background","3","","",""
"Min 1x per month","1996","no degree/no degree yet","no migration background","80","0.295585309862763","0.240646306151478","0.350524313574048"
"Min 1x per month","1996","no degree/no degree yet","direct migration background","160","0.339421658992237","0.297750153220566","0.381093164763907"
"Min 1x per month","1996","no degree/no degree yet","indirect migration background","16","","",""
"Rarely","1996","lower secondary degree","no migration background","2039","0.448309163903158","0.433718624732706","0.46289970307361"
"Rarely","1996","lower secondary degree","direct migration background","232","0.3988500375833","0.359928272043235","0.437771803123365"
"Rarely","1996","lower secondary degree","indirect migration background","80","0.430745639612162","0.36194615566364","0.499545123560685"
"Rarely","1996","secondary school degree","no migration background","1621","0.490809699210158","0.473698753546219","0.507920644874097"
"Rarely","1996","secondary school degree","direct migration background","80","0.418169404216199","0.345707040860508","0.490631767571889"
"Rarely","1996","secondary school degree","indirect migration background","61","0.461652883217457","0.375289016590006","0.548016749844908"
"Rarely","1996","college entrance qualification","no migration background","849","0.501338219980364","0.477256562577123","0.525419877383605"
"Rarely","1996","college entrance qualification","direct migration background","82","0.491396877631891","0.419162341730893","0.563631413532889"
"Rarely","1996","college entrance qualification","indirect migration background","28","","",""
"Rarely","1996","Other degree","no migration background","38","0.527828551724924","0.411706361904098","0.64395074154575"
"Rarely","1996","Other degree","direct migration background","360","0.361020240924704","0.331428728589269","0.390611753260138"
"Rarely","1996","Other degree","indirect migration background","7","","",""
"Rarely","1996","no degree/no degree yet","no migration background","125","0.446662114645526","0.386805807978338","0.506518421312714"
"Rarely","1996","no degree/no degree yet","direct migration background","184","0.338094903440088","0.296463176404345","0.379726630475831"
"Rarely","1996","no degree/no degree yet","indirect migration background","33","0.51323528023969","0.389812417839095","0.636658142640285"
"Never","1996","lower secondary degree","no migration background","601","0.165844944528815","0.154932823871467","0.176757065186163"
"Never","1996","lower secondary degree","direct migration background","80","0.177090834661105","0.146747011862671","0.207434657459539"
"Never","1996","lower secondary degree","indirect migration background","23","","",""
"Never","1996","secondary school degree","no migration background","195","0.0884102292277704","0.0786933151478132","0.0981271433077275"
"Never","1996","secondary school degree","direct migration background","17","","",""
"Never","1996","secondary school degree","indirect migration background","6","","",""
"Never","1996","college entrance qualification","no migration background","107","0.0777608306656955","0.0648628966081845","0.0906587647232065"
"Never","1996","college entrance qualification","direct migration background","21","","",""
"Never","1996","college entrance qualification","indirect migration background","5","","",""
"Never","1996","Other degree","no migration background","8","","",""
"Never","1996","Other degree","direct migration background","126","0.106650996095319","0.0876336079069951","0.125668384283643"
"Never","1996","Other degree","indirect migration background","2","","",""
"Never","1996","no degree/no degree yet","no migration background","28","","",""
"Never","1996","no degree/no degree yet","direct migration background","75","0.152675432806194","0.121022297668358","0.18432856794403"
"Never","1996","no degree/no degree yet","indirect migration background","10","","",""
"Min 1x per week","1997","lower secondary degree","no migration background","493","0.117930930595672","0.108323230068716","0.127538631122627"
"Min 1x per week","1997","lower secondary degree","direct migration background","79","0.121273155578852","0.0949098581270379","0.147636453030665"
"Min 1x per week","1997","lower secondary degree","indirect migration background","32","0.153501892892616","0.104514278926621","0.202489506858611"
"Min 1x per week","1997","secondary school degree","no migration background","340","0.10732498110963","0.0966422983224715","0.118007663896788"
"Min 1x per week","1997","secondary school degree","direct migration background","25","","",""
"Min 1x per week","1997","secondary school degree","indirect migration background","23","","",""
"Min 1x per week","1997","college entrance qualification","no migration background","146","0.0912182373736678","0.0774299182975002","0.105006556449835"
"Min 1x per week","1997","college entrance qualification","direct migration background","19","","",""
"Min 1x per week","1997","college entrance qualification","indirect migration background","13","","",""
"Min 1x per week","1997","Other degree","no migration background","6","","",""
"Min 1x per week","1997","Other degree","direct migration background","160","0.154858250696661","0.131780469765905","0.177936031627418"
"Min 1x per week","1997","Other degree","indirect migration background","","","",""
"Min 1x per week","1997","no degree/no degree yet","no migration background","35","0.123020460187972","0.0844096337645339","0.161631286611409"
"Min 1x per week","1997","no degree/no degree yet","direct migration background","68","0.15637778344234","0.123329368764056","0.189426198120623"
"Min 1x per week","1997","no degree/no degree yet","indirect migration background","12","","",""
"Min 1x per month","1997","lower secondary degree","no migration background","1204","0.254536361956045","0.241560313859858","0.267512410052232"
"Min 1x per month","1997","lower secondary degree","direct migration background","187","0.285002347416473","0.248546519115161","0.321458175717785"
"Min 1x per month","1997","lower secondary degree","indirect migration background","68","0.324784296672718","0.261143559437792","0.388425033907645"
"Min 1x per month","1997","secondary school degree","no migration background","1042","0.30756656549335","0.291639278415645","0.323493852571055"
"Min 1x per month","1997","secondary school degree","direct migration background","49","0.274239745915391","0.208329406769056","0.340150085061726"
"Min 1x per month","1997","secondary school degree","indirect migration background","41","0.24283741555236","0.168841864387598","0.316832966717123"
"Min 1x per month","1997","college entrance qualification","no migration background","537","0.31419778328321","0.291967669482205","0.336427897084215"
"Min 1x per month","1997","college entrance qualification","direct migration background","55","0.285831383976369","0.219643741510613","0.352019026442125"
"Min 1x per month","1997","college entrance qualification","indirect migration background","27","","",""
"Min 1x per month","1997","Other degree","no migration background","18","","",""
"Min 1x per month","1997","Other degree","direct migration background","303","0.32631177182319","0.296402355087803","0.356221188558578"
"Min 1x per month","1997","Other degree","indirect migration background","2","","",""
"Min 1x per month","1997","no degree/no degree yet","no migration background","60","0.200721317469766","0.153637511908733","0.247805123030799"
"Min 1x per month","1997","no degree/no degree yet","direct migration background","133","0.302787661064427","0.260981458592046","0.344593863536808"
"Min 1x per month","1997","no degree/no degree yet","indirect migration background","19","","",""
"Rarely","1997","lower secondary degree","no migration background","1988","0.442940561456284","0.428143421123719","0.457737701788849"
"Rarely","1997","lower secondary degree","direct migration background","245","0.422154049167882","0.382266995232089","0.462041103103674"
"Rarely","1997","lower secondary degree","indirect migration background","96","0.449856807230627","0.382249841682748","0.517463772778507"
"Rarely","1997","secondary school degree","no migration background","1616","0.492283634019648","0.475029168462479","0.509538099576816"
"Rarely","1997","secondary school degree","direct migration background","84","0.431366271703451","0.358196591382508","0.504535952024395"
"Rarely","1997","secondary school degree","indirect migration background","57","0.466104690201071","0.380020573966167","0.552188806435974"
"Rarely","1997","college entrance qualification","no migration background","851","0.492444186360032","0.468502149450451","0.516386223269614"
"Rarely","1997","college entrance qualification","direct migration background","85","0.528228891816764","0.455098429050726","0.601359354582802"
"Rarely","1997","college entrance qualification","indirect migration background","31","0.410825417812054","0.300216040115232","0.521434795508876"
"Rarely","1997","Other degree","no migration background","32","0.508689290692801","0.387155841005404","0.630222740380197"
"Rarely","1997","Other degree","direct migration background","329","0.358875126734334","0.328276278018784","0.389473975449884"
"Rarely","1997","Other degree","indirect migration background","6","","",""
"Rarely","1997","no degree/no degree yet","no migration background","149","0.513396834260608","0.454642521432364","0.572151147088852"
"Rarely","1997","no degree/no degree yet","direct migration background","190","0.398374497052829","0.353829597525068","0.442919396580589"
"Rarely","1997","no degree/no degree yet","indirect migration background","32","0.512397329008966","0.398511759549713","0.626282898468218"
"Never","1997","lower secondary degree","no migration background","644","0.184592145992","0.173035059789431","0.196149232194569"
"Never","1997","lower secondary degree","direct migration background","78","0.171570447836794","0.141123800452933","0.202017095220654"
"Never","1997","lower secondary degree","indirect migration background","12","","",""
"Never","1997","secondary school degree","no migration background","227","0.0928248193773725","0.0828095907482748","0.10284004800647"
"Never","1997","secondary school degree","direct migration background","18","","",""
"Never","1997","secondary school degree","indirect migration background","8","","",""
"Never","1997","college entrance qualification","no migration background","141","0.10213979298309","0.0876373043397386","0.116642281626441"
"Never","1997","college entrance qualification","direct migration background","20","","",""
"Never","1997","college entrance qualification","indirect migration background","5","","",""
"Never","1997","Other degree","no migration background","9","","",""
"Never","1997","Other degree","direct migration background","152","0.159954850745814","0.136571210786565","0.183338490705063"
"Never","1997","Other degree","indirect migration background","4","","",""
"Never","1997","no degree/no degree yet","no migration background","34","0.162861388081655","0.11945701918844","0.206265756974869"
"Never","1997","no degree/no degree yet","direct migration background","73","0.142460058440404","0.110657442946838","0.17426267393397"
"Never","1997","no degree/no degree yet","indirect migration background","11","","",""
"Min 1x per week","1998","lower secondary degree","no migration background","","","",""
"Min 1x per week","1998","lower secondary degree","direct migration background","","","",""
"Min 1x per week","1998","lower secondary degree","indirect migration background","","","",""
"Min 1x per week","1998","secondary school degree","no migration background","","","",""
"Min 1x per week","1998","secondary school degree","direct migration background","","","",""
"Min 1x per week","1998","secondary school degree","indirect migration background","","","",""
"Min 1x per week","1998","college entrance qualification","no migration background","","","",""
"Min 1x per week","1998","college entrance qualification","direct migration background","","","",""
"Min 1x per week","1998","college entrance qualification","indirect migration background","","","",""
"Min 1x per week","1998","Other degree","no migration background","","","",""
"Min 1x per week","1998","Other degree","direct migration background","","","",""
"Min 1x per week","1998","Other degree","indirect migration background","","","",""
"Min 1x per week","1998","no degree/no degree yet","no migration background","","","",""
"Min 1x per week","1998","no degree/no degree yet","direct migration background","","","",""
"Min 1x per week","1998","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per month","1998","lower secondary degree","no migration background","","","",""
"Min 1x per month","1998","lower secondary degree","direct migration background","","","",""
"Min 1x per month","1998","lower secondary degree","indirect migration background","","","",""
"Min 1x per month","1998","secondary school degree","no migration background","","","",""
"Min 1x per month","1998","secondary school degree","direct migration background","","","",""
"Min 1x per month","1998","secondary school degree","indirect migration background","","","",""
"Min 1x per month","1998","college entrance qualification","no migration background","","","",""
"Min 1x per month","1998","college entrance qualification","direct migration background","","","",""
"Min 1x per month","1998","college entrance qualification","indirect migration background","","","",""
"Min 1x per month","1998","Other degree","no migration background","","","",""
"Min 1x per month","1998","Other degree","direct migration background","","","",""
"Min 1x per month","1998","Other degree","indirect migration background","","","",""
"Min 1x per month","1998","no degree/no degree yet","no migration background","","","",""
"Min 1x per month","1998","no degree/no degree yet","direct migration background","","","",""
"Min 1x per month","1998","no degree/no degree yet","indirect migration background","","","",""
"Rarely","1998","lower secondary degree","no migration background","","","",""
"Rarely","1998","lower secondary degree","direct migration background","","","",""
"Rarely","1998","lower secondary degree","indirect migration background","","","",""
"Rarely","1998","secondary school degree","no migration background","","","",""
"Rarely","1998","secondary school degree","direct migration background","","","",""
"Rarely","1998","secondary school degree","indirect migration background","","","",""
"Rarely","1998","college entrance qualification","no migration background","","","",""
"Rarely","1998","college entrance qualification","direct migration background","","","",""
"Rarely","1998","college entrance qualification","indirect migration background","","","",""
"Rarely","1998","Other degree","no migration background","","","",""
"Rarely","1998","Other degree","direct migration background","","","",""
"Rarely","1998","Other degree","indirect migration background","","","",""
"Rarely","1998","no degree/no degree yet","no migration background","","","",""
"Rarely","1998","no degree/no degree yet","direct migration background","","","",""
"Rarely","1998","no degree/no degree yet","indirect migration background","","","",""
"Never","1998","lower secondary degree","no migration background","","","",""
"Never","1998","lower secondary degree","direct migration background","","","",""
"Never","1998","lower secondary degree","indirect migration background","","","",""
"Never","1998","secondary school degree","no migration background","","","",""
"Never","1998","secondary school degree","direct migration background","","","",""
"Never","1998","secondary school degree","indirect migration background","","","",""
"Never","1998","college entrance qualification","no migration background","","","",""
"Never","1998","college entrance qualification","direct migration background","","","",""
"Never","1998","college entrance qualification","indirect migration background","","","",""
"Never","1998","Other degree","no migration background","","","",""
"Never","1998","Other degree","direct migration background","","","",""
"Never","1998","Other degree","indirect migration background","","","",""
"Never","1998","no degree/no degree yet","no migration background","","","",""
"Never","1998","no degree/no degree yet","direct migration background","","","",""
"Never","1998","no degree/no degree yet","indirect migration background","","","",""
"Min 1x per week","1999","lower secondary degree","no migration background","529","0.106262970252874","0.0974796385205239","0.115046301985225"
"Min 1x per week","1999","lower secondary degree","direct migration background","77","0.129715693440995","0.101559025133752","0.157872361748239"
"Min 1x per week","1999","lower secondary degree","indirect migration background","35","0.156560936930723","0.108542799309103","0.204579074552343"
"Min 1x per week","1999","secondary school degree","no migration background","325","0.0970295803753612","0.0873022202008258","0.106756940549897"
"Min 1x per week","1999","secondary school degree","direct migration background","19","","",""
"Min 1x per week","1999","secondary school degree","indirect migration background","20","","",""
"Min 1x per week","1999","college entrance qualification","no migration background","154","0.0864629461736461","0.0740365581048787","0.0988893342424135"
"Min 1x per week","1999","college entrance qualification","direct migration background","20","","",""
"Min 1x per week","1999","college entrance qualification","indirect migration background","11","","",""
"Min 1x per week","1999","Other degree","no migration background","6","","",""
