"pli0095_h","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","2001","no migration background","West Germany","1501","0.115621884271728","0.110106528520802","0.121137240022654","2"
"Min 1x per week","2001","no migration background","East Germany","660","0.135574515348556","0.126348501145349","0.144800529551762","2"
"Min 1x per week","2001","direct migration background","West Germany","421","0.139725431220027","0.126885940190321","0.152564922249732","2"
"Min 1x per week","2001","indirect migration background","West Germany","124","0.160960371984546","0.134677135502916","0.187243608466176","2"
"Min 1x per week","2001","direct migration background","East Germany","19","","","","2"
"Min 1x per week","2001","indirect migration background","East Germany","5","","","","2"
"Never","2001","no migration background","West Germany","1801","0.158568859015853","0.152268681932529","0.164869036099178","5"
"Never","2001","direct migration background","West Germany","408","0.154450451169618","0.14106738398076","0.167833518358475","5"
"Never","2001","no migration background","East Germany","452","0.10505727040727","0.0967936190504882","0.113320921764052","5"
"Never","2001","direct migration background","East Germany","19","","","","5"
"Never","2001","indirect migration background","West Germany","66","0.108157416603452","0.0859447663908937","0.130370066816011","5"
"Never","2001","indirect migration background","East Germany","1","","","","5"
"Rarely","2001","no migration background","West Germany","5793","0.440298520108584","0.43173630063167","0.448860739585498","4"
"Rarely","2001","no migration background","East Germany","2404","0.440522214491069","0.427142814488539","0.4539016144936","4"
"Rarely","2001","direct migration background","West Germany","1120","0.416500669413326","0.398244083317796","0.434757255508856","4"
"Rarely","2001","direct migration background","East Germany","47","0.386560635514644","0.299794542954259","0.473326728075029","4"
"Rarely","2001","indirect migration background","West Germany","313","0.397159033274984","0.362163571882698","0.432154494667269","4"
"Rarely","2001","indirect migration background","East Germany","9","","","","4"
"Min 1x per month","2002","no migration background","West Germany","","","","","3"
"Min 1x per month","2002","no migration background","East Germany","","","","","3"
"Min 1x per month","2002","direct migration background","West Germany","","","","","3"
"Min 1x per month","2002","direct migration background","East Germany","","","","","3"
"Min 1x per month","2002","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2002","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2002","no migration background","West Germany","","","","","2"
"Min 1x per week","2002","no migration background","East Germany","","","","","2"
"Min 1x per week","2002","direct migration background","West Germany","","","","","2"
"Min 1x per week","2002","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2002","direct migration background","East Germany","","","","","2"
"Min 1x per week","2002","indirect migration background","East Germany","","","","","2"
"Never","2002","no migration background","West Germany","","","","","5"
"Never","2002","no migration background","East Germany","","","","","5"
"Never","2002","direct migration background","West Germany","","","","","5"
"Never","2002","direct migration background","East Germany","","","","","5"
"Never","2002","indirect migration background","West Germany","","","","","5"
"Never","2002","indirect migration background","East Germany","","","","","5"
"Rarely","2002","no migration background","West Germany","","","","","4"
"Rarely","2002","no migration background","East Germany","","","","","4"
"Rarely","2002","direct migration background","East Germany","","","","","4"
"Rarely","2002","direct migration background","West Germany","","","","","4"
"Rarely","2002","indirect migration background","West Germany","","","","","4"
"Rarely","2002","indirect migration background","East Germany","","","","","4"
"Min 1x per month","2003","no migration background","West Germany","","","","","3"
"Min 1x per month","2003","no migration background","East Germany","","","","","3"
"Min 1x per month","2003","direct migration background","West Germany","","","","","3"
"Min 1x per month","2003","direct migration background","East Germany","","","","","3"
"Min 1x per month","2003","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2003","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2003","no migration background","West Germany","","","","","2"
"Min 1x per week","2003","no migration background","East Germany","","","","","2"
"Min 1x per week","2003","direct migration background","West Germany","","","","","2"
"Min 1x per week","2003","direct migration background","East Germany","","","","","2"
"Min 1x per week","2003","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2003","indirect migration background","East Germany","","","","","2"
"Never","2003","no migration background","East Germany","","","","","5"
"Never","2003","no migration background","West Germany","","","","","5"
"Never","2003","direct migration background","East Germany","","","","","5"
"Never","2003","direct migration background","West Germany","","","","","5"
"Never","2003","indirect migration background","West Germany","","","","","5"
"Never","2003","indirect migration background","East Germany","","","","","5"
"Rarely","2003","no migration background","West Germany","","","","","4"
"Rarely","2003","no migration background","East Germany","","","","","4"
"Rarely","2003","direct migration background","West Germany","","","","","4"
"Rarely","2003","direct migration background","East Germany","","","","","4"
"Rarely","2003","indirect migration background","West Germany","","","","","4"
"Rarely","2003","indirect migration background","East Germany","","","","","4"
"Min 1x per month","2004","no migration background","East Germany","","","","","3"
"Min 1x per month","2004","no migration background","West Germany","","","","","3"
"Min 1x per month","2004","direct migration background","East Germany","","","","","3"
"Min 1x per month","2004","direct migration background","West Germany","","","","","3"
"Min 1x per month","2004","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2004","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2004","no migration background","West Germany","","","","","2"
"Min 1x per week","2004","no migration background","East Germany","","","","","2"
"Min 1x per week","2004","direct migration background","West Germany","","","","","2"
"Min 1x per week","2004","direct migration background","East Germany","","","","","2"
"Min 1x per week","2004","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2004","indirect migration background","East Germany","","","","","2"
"Never","2004","no migration background","West Germany","","","","","5"
"Never","2004","no migration background","East Germany","","","","","5"
"Never","2004","direct migration background","West Germany","","","","","5"
"Never","2004","direct migration background","East Germany","","","","","5"
"Never","2004","indirect migration background","West Germany","","","","","5"
"Never","2004","indirect migration background","East Germany","","","","","5"
"Rarely","2004","no migration background","West Germany","","","","","4"
"Rarely","2004","no migration background","East Germany","","","","","4"
"Rarely","2004","direct migration background","West Germany","","","","","4"
"Rarely","2004","indirect migration background","West Germany","","","","","4"
"Rarely","2004","direct migration background","East Germany","","","","","4"
"Rarely","2004","indirect migration background","East Germany","","","","","4"
"Min 1x per month","2005","no migration background","East Germany","1584","0.31427217385311","0.301274102929895","0.327270244776326","3"
"Min 1x per month","2005","no migration background","West Germany","3882","0.306000077275531","0.297949492010518","0.314050662540543","3"
"Min 1x per month","2005","direct migration background","West Germany","723","0.309840684492662","0.290842772957971","0.328838596027354","3"
"Min 1x per month","2005","direct migration background","East Germany","24","","","","3"
"Min 1x per month","2005","indirect migration background","West Germany","280","0.3815765987057","0.347787884648179","0.415365312763221","3"
"Min 1x per month","2005","indirect migration background","East Germany","11","","","","3"
"Min 1x per week","2005","no migration background","West Germany","1452","0.116513059958484","0.110908076360681","0.122118043556287","2"
"Min 1x per week","2005","no migration background","East Germany","540","0.125922258711279","0.11663310105012","0.135211416372437","2"
"Min 1x per week","2005","direct migration background","West Germany","310","0.137053881139783","0.122925270029464","0.151182492250103","2"
"Min 1x per week","2005","direct migration background","East Germany","12","","","","2"
"Min 1x per week","2005","indirect migration background","West Germany","123","0.137239039529204","0.113304674106584","0.161173404951824","2"
"Min 1x per week","2005","indirect migration background","East Germany","6","","","","2"
"Never","2005","no migration background","West Germany","1432","0.132687222065254","0.126760843386275","0.138613600744232","5"
"Never","2005","no migration background","East Germany","401","0.0988941895434113","0.0905357860219365","0.107252593064886","5"
"Never","2005","direct migration background","West Germany","310","0.136908329655112","0.122786032003832","0.151030627306392","5"
"Never","2005","direct migration background","East Germany","16","","","","5"
"Never","2005","indirect migration background","West Germany","67","0.0876609979571083","0.0679903273684875","0.107331668545729","5"
"Never","2005","indirect migration background","East Germany","1","","","","5"
"Rarely","2005","no migration background","West Germany","5821","0.444799640700732","0.436118154924114","0.453481126477349","4"
"Rarely","2005","no migration background","East Germany","2375","0.4609113778922","0.446954481696404","0.474868274087995","4"
"Rarely","2005","direct migration background","West Germany","933","0.416197104712442","0.395946191532574","0.436448017892311","4"
"Rarely","2005","direct migration background","East Germany","49","0.530528266253494","0.433198340384618","0.627858192122371","4"
"Rarely","2005","indirect migration background","West Germany","324","0.393523363807988","0.359542834604804","0.427503893011173","4"
"Rarely","2005","indirect migration background","East Germany","17","","","","4"
"Min 1x per month","2006","no migration background","West Germany","","","","","3"
"Min 1x per month","2006","no migration background","East Germany","","","","","3"
"Min 1x per month","2006","direct migration background","West Germany","","","","","3"
"Min 1x per month","2006","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2006","direct migration background","East Germany","","","","","3"
"Min 1x per month","2006","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2006","no migration background","West Germany","","","","","2"
"Min 1x per week","2006","no migration background","East Germany","","","","","2"
"Min 1x per week","2006","direct migration background","West Germany","","","","","2"
"Min 1x per week","2006","direct migration background","East Germany","","","","","2"
"Min 1x per week","2006","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2006","indirect migration background","East Germany","","","","","2"
"Never","2006","no migration background","West Germany","","","","","5"
"Never","2006","no migration background","East Germany","","","","","5"
"Never","2006","direct migration background","West Germany","","","","","5"
"Never","2006","direct migration background","East Germany","","","","","5"
"Never","2006","indirect migration background","West Germany","","","","","5"
"Never","2006","indirect migration background","East Germany","","","","","5"
"Rarely","2006","no migration background","West Germany","","","","","4"
"Rarely","2006","direct migration background","West Germany","","","","","4"
"Rarely","2006","no migration background","East Germany","","","","","4"
"Rarely","2006","direct migration background","East Germany","","","","","4"
"Rarely","2006","indirect migration background","West Germany","","","","","4"
"Rarely","2006","indirect migration background","East Germany","","","","","4"
"Min 1x per month","2007","no migration background","West Germany","3938","0.309361726469517","0.301332152528473","0.317391300410561","3"
"Min 1x per month","2007","no migration background","East Germany","1629","0.335251939013401","0.321985159951532","0.348518718075269","3"
"Min 1x per month","2007","direct migration background","West Germany","602","0.301081891991239","0.281121800297852","0.321041983684626","3"
"Min 1x per month","2007","direct migration background","East Germany","30","0.384980793967435","0.286086669978305","0.483874917956566","3"
"Min 1x per month","2007","indirect migration background","West Germany","256","0.346271672469011","0.312084061157462","0.380459283780561","3"
"Min 1x per month","2007","indirect migration background","East Germany","17","","","","3"
"Min 1x per week","2007","no migration background","West Germany","1567","0.115462294245844","0.10991077108725","0.121013817404438","2"
"Min 1x per week","2007","no migration background","East Germany","578","0.120410166511418","0.111264339411073","0.129555993611763","2"
"Min 1x per week","2007","direct migration background","West Germany","296","0.132338847636029","0.117594491291035","0.147083203981023","2"
"Min 1x per week","2007","direct migration background","East Germany","7","","","","2"
"Min 1x per week","2007","indirect migration background","West Germany","127","0.151245425694788","0.125500371433519","0.176990479956057","2"
"Min 1x per week","2007","indirect migration background","East Germany","3","","","","2"
"Never","2007","no migration background","East Germany","484","0.110043391272397","0.101248758556787","0.118838023988006","5"
"Never","2007","no migration background","West Germany","1583","0.138844443485595","0.132837701946439","0.144851185024752","5"
"Never","2007","direct migration background","East Germany","12","","","","5"
"Never","2007","direct migration background","West Germany","262","0.134044074946458","0.11921961870359","0.148868531189327","5"
"Never","2007","indirect migration background","West Germany","69","0.107594284735685","0.0853285312676765","0.129860038203693","5"
"Never","2007","indirect migration background","East Germany","5","","","","5"
"Rarely","2007","no migration background","West Germany","5642","0.436331535799043","0.427716560045961","0.444946511552126","4"
"Rarely","2007","no migration background","East Germany","2173","0.434294503202785","0.420364902303167","0.448224104102403","4"
"Rarely","2007","direct migration background","West Germany","869","0.432535185426274","0.410978238245155","0.454092132607393","4"
"Rarely","2007","direct migration background","East Germany","44","0.46432688640218","0.362966453412692","0.565687319391667","4"
"Rarely","2007","indirect migration background","East Germany","16","","","","4"
"Rarely","2007","indirect migration background","West Germany","292","0.394888617100516","0.359763596136127","0.430013638064906","4"
"Min 1x per month","2008","no migration background","West Germany","","","","","3"
"Min 1x per month","2008","no migration background","East Germany","","","","","3"
"Min 1x per month","2008","direct migration background","West Germany","","","","","3"
"Min 1x per month","2008","direct migration background","East Germany","","","","","3"
"Min 1x per month","2008","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2008","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2008","no migration background","West Germany","","","","","2"
"Min 1x per week","2008","no migration background","East Germany","","","","","2"
"Min 1x per week","2008","direct migration background","West Germany","","","","","2"
"Min 1x per week","2008","direct migration background","East Germany","","","","","2"
"Min 1x per week","2008","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2008","indirect migration background","East Germany","","","","","2"
"Never","2008","no migration background","West Germany","","","","","5"
"Never","2008","no migration background","East Germany","","","","","5"
"Never","2008","direct migration background","West Germany","","","","","5"
"Never","2008","direct migration background","East Germany","","","","","5"
"Never","2008","indirect migration background","West Germany","","","","","5"
"Never","2008","indirect migration background","East Germany","","","","","5"
"Rarely","2008","no migration background","West Germany","","","","","4"
"Rarely","2008","no migration background","East Germany","","","","","4"
"Rarely","2008","direct migration background","West Germany","","","","","4"
"Rarely","2008","direct migration background","East Germany","","","","","4"
"Rarely","2008","indirect migration background","East Germany","","","","","4"
"Rarely","2008","indirect migration background","West Germany","","","","","4"
"Min 1x per month","2009","no migration background","West Germany","3355","0.288637064293484","0.280254132588487","0.297019995998481","3"
"Min 1x per month","2009","no migration background","East Germany","1428","0.341455628848882","0.32748228998726","0.355428967710505","3"
"Min 1x per month","2009","direct migration background","West Germany","475","0.310102992008118","0.287317797382121","0.332888186634115","3"
"Min 1x per month","2009","direct migration background","East Germany","25","","","","3"
"Min 1x per month","2009","indirect migration background","West Germany","261","0.413933085683398","0.376610329744448","0.451255841622348","3"
"Min 1x per month","2009","indirect migration background","East Germany","15","","","","3"
"Min 1x per week","2009","no migration background","West Germany","1153","0.101999321817285","0.0964003119039928","0.107598331730577","2"
"Min 1x per week","2009","no migration background","East Germany","484","0.108332475974418","0.0991740394216619","0.117490912527173","2"
"Min 1x per week","2009","direct migration background","West Germany","189","0.118299107818759","0.102389517063648","0.134208698573871","2"
"Min 1x per week","2009","direct migration background","East Germany","6","","","","2"
"Min 1x per week","2009","indirect migration background","West Germany","82","0.118890037364128","0.0943642578412418","0.143415816887013","2"
"Min 1x per week","2009","indirect migration background","East Germany","8","","","","2"
"Never","2009","no migration background","West Germany","1351","0.132141645167759","0.125876681725249","0.138406608610269","5"
"Never","2009","no migration background","East Germany","401","0.0968672486158657","0.0881514977042261","0.105582999527505","5"
"Never","2009","direct migration background","West Germany","234","0.143422737654743","0.126156412761065","0.160689062548421","5"
"Never","2009","direct migration background","East Germany","13","","","","5"
"Never","2009","indirect migration background","West Germany","41","0.0650682147075988","0.0463782087363678","0.0837582206788298","5"
"Never","2009","indirect migration background","East Germany","3","","","","5"
"Rarely","2009","no migration background","West Germany","5365","0.477221968721473","0.46798151831564","0.486462419127306","4"
"Rarely","2009","no migration background","East Germany","2111","0.453344646560834","0.438675272585523","0.468014020536145","4"
"Rarely","2009","direct migration background","West Germany","685","0.42817516251838","0.403799867720333","0.452550457316427","4"
"Rarely","2009","direct migration background","East Germany","31","0.518378570043986","0.405296466032701","0.631460674055272","4"
"Rarely","2009","indirect migration background","West Germany","285","0.402108662244876","0.364953609921016","0.439263714568736","4"
"Rarely","2009","indirect migration background","East Germany","14","","","","4"
"Min 1x per month","2010","no migration background","West Germany","","","","","3"
"Min 1x per month","2010","no migration background","East Germany","","","","","3"
"Min 1x per month","2010","direct migration background","West Germany","","","","","3"
"Min 1x per month","2010","direct migration background","East Germany","","","","","3"
"Min 1x per month","2010","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2010","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2010","no migration background","West Germany","","","","","2"
"Min 1x per week","2010","no migration background","East Germany","","","","","2"
"Min 1x per week","2010","direct migration background","West Germany","","","","","2"
"Min 1x per week","2010","direct migration background","East Germany","","","","","2"
"Min 1x per week","2010","indirect migration background","East Germany","","","","","2"
"Min 1x per week","2010","indirect migration background","West Germany","","","","","2"
"Never","2010","no migration background","West Germany","","","","","5"
"Never","2010","no migration background","East Germany","","","","","5"
"Never","2010","direct migration background","West Germany","","","","","5"
"Never","2010","direct migration background","East Germany","","","","","5"
"Never","2010","indirect migration background","West Germany","","","","","5"
"Never","2010","indirect migration background","East Germany","","","","","5"
"Rarely","2010","no migration background","West Germany","","","","","4"
"Rarely","2010","no migration background","East Germany","","","","","4"
"Rarely","2010","direct migration background","West Germany","","","","","4"
"Rarely","2010","direct migration background","East Germany","","","","","4"
"Rarely","2010","indirect migration background","West Germany","","","","","4"
"Rarely","2010","indirect migration background","East Germany","","","","","4"
"Min 1x per month","2011","no migration background","West Germany","5570","0.293621617926167","0.286922387314631","0.300320848537703","3"
"Min 1x per month","2011","direct migration background","West Germany","975","0.299790480750745","0.283636045649958","0.315944915851532","3"
"Min 1x per month","2011","no migration background","East Germany","2076","0.33838422323212","0.326489892811256","0.350278553652985","3"
"Min 1x per month","2011","direct migration background","East Germany","42","0.208062842607787","0.144364458426867","0.271761226788706","3"
"Min 1x per month","2011","indirect migration background","West Germany","421","0.35311327156323","0.326239347048431","0.379987196078029","3"
"Min 1x per month","2011","indirect migration background","East Germany","34","0.408248782226873","0.303759761902675","0.512737802551072","3"
"Min 1x per week","2011","no migration background","West Germany","2291","0.118711200058363","0.113953279488124","0.123469120628602","2"
"Min 1x per week","2011","no migration background","East Germany","795","0.137932547320418","0.129264205631178","0.146600889009658","2"
"Min 1x per week","2011","direct migration background","West Germany","427","0.121945112528157","0.110407608038897","0.133482617017417","2"
"Min 1x per week","2011","direct migration background","East Germany","26","","","","2"
"Min 1x per week","2011","indirect migration background","West Germany","227","0.154947493973893","0.134600789492929","0.175294198454857","2"
"Min 1x per week","2011","indirect migration background","East Germany","14","","","","2"
"Never","2011","no migration background","West Germany","1955","0.130001986472472","0.1250549360234","0.134949036921544","5"
"Never","2011","no migration background","East Germany","568","0.0964037570290159","0.0889844010774769","0.103823112980555","5"
"Never","2011","direct migration background","West Germany","459","0.145677966734421","0.133239220994768","0.158116712474074","5"
"Never","2011","direct migration background","East Germany","25","","","","5"
"Never","2011","indirect migration background","West Germany","91","0.0658999845372827","0.0519491785829522","0.0798507904916132","5"
"Never","2011","indirect migration background","East Germany","8","","","","5"
"Rarely","2011","no migration background","West Germany","7937","0.457665195542999","0.450336614482654","0.464993776603343","4"
"Rarely","2011","no migration background","East Germany","2640","0.427279472418446","0.41484408246952","0.439714862367372","4"
"Rarely","2011","direct migration background","West Germany","1229","0.432586439986677","0.415117958363001","0.450054921610354","4"
"Rarely","2011","direct migration background","East Germany","63","0.498903336549252","0.42044217168361","0.577364501414895","4"
"Rarely","2011","indirect migration background","West Germany","476","0.426039249925594","0.398234060698786","0.453844439152403","4"
"Rarely","2011","indirect migration background","East Germany","29","","","","4"
"Min 1x per month","2012","no migration background","West Germany","","","","","3"
"Min 1x per month","2012","no migration background","East Germany","","","","","3"
"Min 1x per month","2012","direct migration background","West Germany","","","","","3"
"Min 1x per month","2012","direct migration background","East Germany","","","","","3"
"Min 1x per month","2012","indirect migration background","East Germany","","","","","3"
"Min 1x per month","2012","indirect migration background","West Germany","","","","","3"
"Min 1x per week","2012","no migration background","West Germany","","","","","2"
"Min 1x per week","2012","direct migration background","West Germany","","","","","2"
"Min 1x per week","2012","no migration background","East Germany","","","","","2"
"Min 1x per week","2012","direct migration background","East Germany","","","","","2"
"Min 1x per week","2012","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2012","indirect migration background","East Germany","","","","","2"
"Never","2012","no migration background","West Germany","","","","","5"
"Never","2012","no migration background","East Germany","","","","","5"
"Never","2012","direct migration background","West Germany","","","","","5"
"Never","2012","direct migration background","East Germany","","","","","5"
"Never","2012","indirect migration background","West Germany","","","","","5"
"Never","2012","indirect migration background","East Germany","","","","","5"
"Rarely","2012","no migration background","West Germany","","","","","4"
"Rarely","2012","no migration background","East Germany","","","","","4"
"Rarely","2012","direct migration background","East Germany","","","","","4"
"Rarely","2012","direct migration background","West Germany","","","","","4"
"Rarely","2012","indirect migration background","West Germany","","","","","4"
"Rarely","2012","indirect migration background","East Germany","","","","","4"
"Min 1x per month","2013","no migration background","West Germany","","","","","3"
"Min 1x per month","2013","no migration background","East Germany","","","","","3"
"Min 1x per month","2013","direct migration background","West Germany","","","","","3"
"Min 1x per month","2013","direct migration background","East Germany","","","","","3"
"Min 1x per month","2013","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2013","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2013","no migration background","West Germany","","","","","2"
"Min 1x per week","2013","direct migration background","West Germany","","","","","2"
"Min 1x per week","2013","no migration background","East Germany","","","","","2"
"Min 1x per week","2013","direct migration background","East Germany","","","","","2"
"Min 1x per week","2013","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2013","indirect migration background","East Germany","","","","","2"
"Never","2013","no migration background","West Germany","","","","","5"
"Never","2013","no migration background","East Germany","","","","","5"
"Never","2013","direct migration background","West Germany","","","","","5"
"Never","2013","direct migration background","East Germany","","","","","5"
"Never","2013","indirect migration background","West Germany","","","","","5"
"Never","2013","indirect migration background","East Germany","","","","","5"
"Rarely","2013","no migration background","West Germany","","","","","4"
"Rarely","2013","no migration background","East Germany","","","","","4"
"Rarely","2013","direct migration background","East Germany","","","","","4"
"Rarely","2013","direct migration background","West Germany","","","","","4"
"Rarely","2013","indirect migration background","West Germany","","","","","4"
"Rarely","2013","indirect migration background","East Germany","","","","","4"
"Min 1x per month","2014","no migration background","West Germany","","","","","3"
"Min 1x per month","2014","no migration background","East Germany","","","","","3"
"Min 1x per month","2014","direct migration background","West Germany","","","","","3"
"Min 1x per month","2014","direct migration background","East Germany","","","","","3"
"Min 1x per month","2014","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2014","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2014","no migration background","West Germany","","","","","2"
"Min 1x per week","2014","direct migration background","West Germany","","","","","2"
"Min 1x per week","2014","no migration background","East Germany","","","","","2"
"Min 1x per week","2014","direct migration background","East Germany","","","","","2"
"Min 1x per week","2014","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2014","indirect migration background","East Germany","","","","","2"
"Never","2014","no migration background","West Germany","","","","","5"
"Never","2014","no migration background","East Germany","","","","","5"
"Never","2014","direct migration background","West Germany","","","","","5"
"Never","2014","direct migration background","East Germany","","","","","5"
"Never","2014","indirect migration background","West Germany","","","","","5"
"Never","2014","indirect migration background","East Germany","","","","","5"
"Rarely","2014","no migration background","West Germany","","","","","4"
"Rarely","2014","no migration background","East Germany","","","","","4"
"Rarely","2014","direct migration background","West Germany","","","","","4"
"Rarely","2014","direct migration background","East Germany","","","","","4"
"Rarely","2014","indirect migration background","East Germany","","","","","4"
"Rarely","2014","indirect migration background","West Germany","","","","","4"
"Min 1x per month","2015","no migration background","East Germany","1609","0.310995378833237","0.298035713844995","0.323955043821479","3"
"Min 1x per month","2015","no migration background","West Germany","4677","0.30849612491845","0.300945262731719","0.316046987105181","3"
"Min 1x per month","2015","direct migration background","East Germany","151","0.333375614465629","0.288766155329586","0.377985073601671","3"
"Min 1x per month","2015","direct migration background","West Germany","1971","0.337990650564328","0.325487192890969","0.350494108237686","3"
"Min 1x per month","2015","indirect migration background","East Germany","44","0.38381334069318","0.290794778939706","0.476831902446653","3"
"Min 1x per month","2015","indirect migration background","West Germany","619","0.376832242826842","0.352930281411808","0.400734204241876","3"
"Min 1x per week","2015","no migration background","West Germany","1644","0.105674462022659","0.100648638701575","0.110700285343743","2"
"Min 1x per week","2015","direct migration background","West Germany","966","0.153688016921889","0.14415498665785","0.163221047185929","2"
"Min 1x per week","2015","no migration background","East Germany","533","0.113148327645026","0.104279722810736","0.122016932479315","2"
"Min 1x per week","2015","direct migration background","East Germany","85","0.173223814427222","0.137412750561453","0.209034878292991","2"
"Min 1x per week","2015","indirect migration background","West Germany","305","0.166640621081968","0.148259854178826","0.18502138798511","2"
"Min 1x per week","2015","indirect migration background","East Germany","15","","","","2"
"Never","2015","no migration background","West Germany","1384","0.11531271061276","0.110091059358912","0.120534361866607","5"
"Never","2015","no migration background","East Germany","444","0.099948416262278","0.0915513535161645","0.108345479008392","5"
"Never","2015","direct migration background","West Germany","480","0.108857441948326","0.100624626542506","0.117090257354146","5"
"Never","2015","direct migration background","East Germany","44","0.111685431399855","0.0818796096197612","0.141491253179949","5"
"Never","2015","indirect migration background","West Germany","77","0.050680021733013","0.0398611559623208","0.0614988875037053","5"
"Never","2015","indirect migration background","East Germany","6","","","","5"
"Rarely","2015","no migration background","West Germany","6668","0.470516702446131","0.462356742386539","0.478676662505723","4"
"Rarely","2015","no migration background","East Germany","2315","0.475907877259459","0.461925822376183","0.489889932142736","4"
"Rarely","2015","direct migration background","West Germany","2081","0.399463890565457","0.386517340651387","0.412410440479527","4"
"Rarely","2015","indirect migration background","West Germany","578","0.405847114358177","0.381626376875611","0.430067851840743","4"
"Rarely","2015","direct migration background","East Germany","149","0.381715139707294","0.335744193400224","0.427686086014365","4"
"Rarely","2015","indirect migration background","East Germany","40","0.459386310699904","0.364065882302434","0.554706739097374","4"
"Min 1x per month","2016","no migration background","West Germany","","","","","3"
"Min 1x per month","2016","no migration background","East Germany","","","","","3"
"Min 1x per month","2016","direct migration background","West Germany","","","","","3"
"Min 1x per month","2016","direct migration background","East Germany","","","","","3"
"Min 1x per month","2016","indirect migration background","West Germany","","","","","3"
"Min 1x per month","2016","indirect migration background","East Germany","","","","","3"
"Min 1x per week","2016","no migration background","West Germany","","","","","2"
"Min 1x per week","2016","no migration background","East Germany","","","","","2"
"Min 1x per week","2016","direct migration background","West Germany","","","","","2"
"Min 1x per week","2016","direct migration background","East Germany","","","","","2"
"Min 1x per week","2016","indirect migration background","West Germany","","","","","2"
"Min 1x per week","2016","indirect migration background","East Germany","","","","","2"
"Never","2016","no migration background","West Germany","","","","","5"
"Never","2016","no migration background","East Germany","","","","","5"
"Never","2016","direct migration background","West Germany","","","","","5"
"Never","2016","direct migration background","East Germany","","","","","5"
"Never","2016","indirect migration background","West Germany","","","","","5"
"Never","2016","indirect migration background","East Germany","","","","","5"
"Rarely","2016","no migration background","West Germany","","","","","4"
"Rarely","2016","direct migration background","West Germany","","","","","4"
"Rarely","2016","no migration background","East Germany","","","","","4"
"Rarely","2016","direct migration background","East Germany","","","","","4"
"Rarely","2016","indirect migration background","West Germany","","","","","4"
"Rarely","2016","indirect migration background","East Germany","","","","","4"
"Min 1x per month","2017","no migration background","West Germany","5190","0.328392580248411","0.320912420362676","0.335872740134146","3"
"Min 1x per month","2017","no migration background","East Germany","1822","0.337243039719832","0.324331051452096","0.350155027987568","3"
"Min 1x per month","2017","direct migration background","West Germany","1499","0.32176172328356","0.307785926668782","0.335737519898337","3"
"Min 1x per month","2017","direct migration background","East Germany","108","0.314359771058023","0.266990518123625","0.361729023992422","3"
"Min 1x per month","2017","indirect migration background","West Germany","616","0.391654737381821","0.367789436732691","0.415520038030951","3"
"Min 1x per month","2017","indirect migration background","East Germany","44","0.508156307657651","0.413430478458779","0.602882136856522","3"
"Min 1x per week","2017","no migration background","West Germany","2032","0.127466364710714","0.122154520137348","0.13277820928408","2"
"Min 1x per week","2017","direct migration background","West Germany","750","0.158851621424718","0.147915826272936","0.1697874165765","2"
"Min 1x per week","2017","no migration background","East Germany","670","0.137175878156731","0.127779846093618","0.146571910219843","2"
"Min 1x per week","2017","direct migration background","East Germany","89","0.228858083022984","0.185994823748839","0.271721342297129","2"
"Min 1x per week","2017","indirect migration background","West Germany","319","0.185936380191198","0.166914584533913","0.204958175848483","2"
"Min 1x per week","2017","indirect migration background","East Germany","13","","","","2"
"Never","2017","no migration background","West Germany","1345","0.1145878567429","0.109514463743656","0.119661249742144","5"
"Never","2017","no migration background","East Germany","454","0.101644348073349","0.0933913784595886","0.109897317687108","5"
"Never","2017","direct migration background","West Germany","417","0.115158724232457","0.105608812808704","0.12470863565621","5"
"Never","2017","direct migration background","East Germany","43","0.0972201339024521","0.0669925143296343","0.12744775347527","5"
"Never","2017","indirect migration background","West Germany","95","0.0558453944319227","0.0446186097875648","0.0670721790762806","5"
"Never","2017","indirect migration background","East Germany","3","","","","5"
"Rarely","2017","no migration background","West Germany","6575","0.429553198297975","0.421668727965549","0.4374376686304","4"
