"pli0095_h","year","education","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Rarely","1991","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1991","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","1991","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","1991","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","1991","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1991","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","1991","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","1991","lower secondary degree","(0) in school","","","",""
"Never","1991","lower secondary degree","(1a) inadequately completed","","","",""
"Never","1991","lower secondary degree","(1b) general elementary school","","","",""
"Never","1991","lower secondary degree","(1c) basic vocational qualification","","","",""
"Never","1991","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","1991","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","1991","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","1991","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","1991","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","1991","secondary school degree","(0) in school","","","",""
"Never","1991","secondary school degree","(1a) inadequately completed","","","",""
"Never","1991","secondary school degree","(1b) general elementary school","","","",""
"Never","1991","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","1991","secondary school degree","(2b) intermediate general qualification","","","",""
"Never","1991","secondary school degree","(2a) intermediate vocational","","","",""
"Never","1991","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","1991","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","secondary school degree","(3a) lower tertiary education","","","",""
"Never","1991","secondary school degree","(3b) higher tertiary education","","","",""
"Never","1991","college entrance qualification","(0) in school","","","",""
"Never","1991","college entrance qualification","(1a) inadequately completed","","","",""
"Never","1991","college entrance qualification","(1b) general elementary school","","","",""
"Never","1991","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","1991","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","1991","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","1991","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","1991","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","college entrance qualification","(3a) lower tertiary education","","","",""
"Never","1991","college entrance qualification","(3b) higher tertiary education","","","",""
"Never","1991","Other degree","(0) in school","","","",""
"Never","1991","Other degree","(1a) inadequately completed","","","",""
"Never","1991","Other degree","(1b) general elementary school","","","",""
"Never","1991","Other degree","(1c) basic vocational qualification","","","",""
"Never","1991","Other degree","(2b) intermediate general qualification","","","",""
"Never","1991","Other degree","(2a) intermediate vocational","","","",""
"Never","1991","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","1991","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","Other degree","(3a) lower tertiary education","","","",""
"Never","1991","Other degree","(3b) higher tertiary education","","","",""
"Never","1991","no degree/no degree yet","(0) in school","","","",""
"Never","1991","no degree/no degree yet","(1a) inadequately completed","","","",""
"Never","1991","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","1991","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","1991","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","1991","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","1991","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","1991","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","1991","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","1991","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1992","lower secondary degree","(1b) general elementary school","206","0.118735050900933","0.103461213174429","0.134008888627436"
"Min 1x per week","1992","lower secondary degree","(1c) basic vocational qualification","357","0.086885733483769","0.0780750470881865","0.0956964198793515"
"Min 1x per week","1992","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","secondary school degree","(0) in school","","","",""
"Min 1x per week","1992","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1992","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1992","secondary school degree","(2b) intermediate general qualification","46","0.0947965378541799","0.0700205893587468","0.119572486349613"
"Min 1x per week","1992","secondary school degree","(2a) intermediate vocational","188","0.0740447101309726","0.063851730968526","0.0842376892934191"
"Min 1x per week","1992","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","secondary school degree","(3a) lower tertiary education","35","0.0845660553569667","0.0595445848878886","0.109587525826045"
"Min 1x per week","1992","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1992","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","college entrance qualification","(2c_gen) general maturity certificate","38","0.103917426642862","0.0703782236144011","0.137456629671323"
"Min 1x per week","1992","college entrance qualification","(2c_voc) vocational maturity certificate","31","0.063488034031925","0.0407043285686232","0.0862717394952268"
"Min 1x per week","1992","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","college entrance qualification","(3b) higher tertiary education","50","0.0637792485806524","0.0455067240680668","0.0820517730932381"
"Min 1x per week","1992","Other degree","(0) in school","","","",""
"Min 1x per week","1992","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1992","Other degree","(1b) general elementary school","71","0.109850227995248","0.0833775595763429","0.136322896414152"
"Min 1x per week","1992","Other degree","(1c) basic vocational qualification","41","0.138437843725286","0.100299350189342","0.17657633726123"
"Min 1x per week","1992","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1992","no degree/no degree yet","(0) in school","","","",""
"Min 1x per week","1992","no degree/no degree yet","(1a) inadequately completed","97","0.127295710269489","0.102761876796605","0.151829543742373"
"Min 1x per week","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1992","lower secondary degree","(1b) general elementary school","412","0.2117930044759","0.192500820251069","0.23108518870073"
"Min 1x per month","1992","lower secondary degree","(1c) basic vocational qualification","1025","0.250616971903185","0.237061017197947","0.264172926608423"
"Min 1x per month","1992","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1992","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1992","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1992","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","secondary school degree","(0) in school","","","",""
"Min 1x per month","1992","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1992","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1992","secondary school degree","(2b) intermediate general qualification","158","0.26619796608975","0.228816806428674","0.303579125750825"
"Min 1x per month","1992","secondary school degree","(2a) intermediate vocational","748","0.278662690978516","0.261209786160601","0.296115595796432"
"Min 1x per month","1992","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1992","secondary school degree","(3a) lower tertiary education","137","0.287970944325812","0.247249377521229","0.328692511130396"
"Min 1x per month","1992","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1992","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","college entrance qualification","(2c_gen) general maturity certificate","101","0.303281947635257","0.252759271924891","0.353804623345623"
"Min 1x per month","1992","college entrance qualification","(2c_voc) vocational maturity certificate","149","0.335853030808311","0.291723583703109","0.379982477913513"
"Min 1x per month","1992","college entrance qualification","(3a) lower tertiary education","87","0.286181632005488","0.233891242100517","0.338472021910458"
"Min 1x per month","1992","college entrance qualification","(3b) higher tertiary education","177","0.247564648526436","0.21529095781066","0.279838339242212"
"Min 1x per month","1992","Other degree","(0) in school","","","",""
"Min 1x per month","1992","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1992","Other degree","(1b) general elementary school","171","0.312247189585523","0.27301602936488","0.351478349806167"
"Min 1x per month","1992","Other degree","(1c) basic vocational qualification","107","0.310968857544854","0.259851230049285","0.362086485040423"
"Min 1x per month","1992","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1992","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1992","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1992","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1992","no degree/no degree yet","(0) in school","46","0.318318342734718","0.242758107773497","0.393878577695939"
"Min 1x per month","1992","no degree/no degree yet","(1a) inadequately completed","189","0.233683913605321","0.202534967791019","0.264832859419624"
"Min 1x per month","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1992","lower secondary degree","(0) in school","","","",""
"Rarely","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1992","lower secondary degree","(1b) general elementary school","710","0.391913488253864","0.368862834738273","0.414964141769456"
"Rarely","1992","lower secondary degree","(1c) basic vocational qualification","1982","0.482805171425638","0.467174199362432","0.498436143488844"
"Rarely","1992","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1992","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1992","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1992","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1992","lower secondary degree","(3a) lower tertiary education","54","0.519998362873694","0.420059403733153","0.619937322014234"
"Rarely","1992","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1992","secondary school degree","(0) in school","","","",""
"Rarely","1992","secondary school degree","(1a) inadequately completed","","","",""
"Rarely","1992","secondary school degree","(1b) general elementary school","","","",""
"Rarely","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Rarely","1992","secondary school degree","(2b) intermediate general qualification","278","0.504484475774314","0.462196832324886","0.546772119223741"
"Rarely","1992","secondary school degree","(2a) intermediate vocational","1370","0.523955769704854","0.504514256007781","0.543397283401927"
"Rarely","1992","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1992","secondary school degree","(3a) lower tertiary education","270","0.542802497643695","0.498002898352111","0.58760209693528"
"Rarely","1992","secondary school degree","(3b) higher tertiary education","","","",""
"Rarely","1992","college entrance qualification","(0) in school","","","",""
"Rarely","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Rarely","1992","college entrance qualification","(1b) general elementary school","","","",""
"Rarely","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Rarely","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Rarely","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Rarely","1992","college entrance qualification","(2c_gen) general maturity certificate","159","0.538327133449583","0.483534163446409","0.593120103452756"
"Rarely","1992","college entrance qualification","(2c_voc) vocational maturity certificate","220","0.486214426066959","0.439513378130756","0.532915474003162"
"Rarely","1992","college entrance qualification","(3a) lower tertiary education","147","0.519903199813971","0.462102540334508","0.577703859293434"
"Rarely","1992","college entrance qualification","(3b) higher tertiary education","386","0.552930157852021","0.515751599210741","0.590108716493301"
"Rarely","1992","Other degree","(0) in school","","","",""
"Rarely","1992","Other degree","(1a) inadequately completed","","","",""
"Rarely","1992","Other degree","(1b) general elementary school","182","0.355795079364583","0.315264978568017","0.396325180161148"
"Rarely","1992","Other degree","(1c) basic vocational qualification","122","0.388633552769179","0.334804868978027","0.442462236560331"
"Rarely","1992","Other degree","(2b) intermediate general qualification","","","",""
"Rarely","1992","Other degree","(2a) intermediate vocational","","","",""
"Rarely","1992","Other degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1992","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1992","Other degree","(3a) lower tertiary education","","","",""
"Rarely","1992","Other degree","(3b) higher tertiary education","","","",""
"Rarely","1992","no degree/no degree yet","(0) in school","72","0.513042918434316","0.431966630794321","0.594119206074311"
"Rarely","1992","no degree/no degree yet","(1a) inadequately completed","277","0.400816857405019","0.364744231662045","0.436889483147993"
"Rarely","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Rarely","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Rarely","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Rarely","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Rarely","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Rarely","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Rarely","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Never","1992","lower secondary degree","(0) in school","","","",""
"Never","1992","lower secondary degree","(1a) inadequately completed","","","",""
"Never","1992","lower secondary degree","(1b) general elementary school","395","0.277558456369303","0.256414607787554","0.298702304951053"
"Never","1992","lower secondary degree","(1c) basic vocational qualification","562","0.179692123187408","0.167682596145827","0.191701650228989"
"Never","1992","lower secondary degree","(2b) intermediate general qualification","","","",""
"Never","1992","lower secondary degree","(2a) intermediate vocational","","","",""
"Never","1992","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Never","1992","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1992","lower secondary degree","(3a) lower tertiary education","","","",""
"Never","1992","lower secondary degree","(3b) higher tertiary education","","","",""
"Never","1992","secondary school degree","(0) in school","","","",""
"Never","1992","secondary school degree","(1a) inadequately completed","","","",""
"Never","1992","secondary school degree","(1b) general elementary school","","","",""
"Never","1992","secondary school degree","(1c) basic vocational qualification","","","",""
"Never","1992","secondary school degree","(2b) intermediate general qualification","55","0.134521020281757","0.105661820365289","0.163380220198225"
"Never","1992","secondary school degree","(2a) intermediate vocational","229","0.123336829185657","0.110536478153964","0.13613718021735"
"Never","1992","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Never","1992","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1992","secondary school degree","(3a) lower tertiary education","33","0.0846605026735255","0.0596263550444437","0.109694650302607"
"Never","1992","secondary school degree","(3b) higher tertiary education","","","",""
"Never","1992","college entrance qualification","(0) in school","","","",""
"Never","1992","college entrance qualification","(1a) inadequately completed","","","",""
"Never","1992","college entrance qualification","(1b) general elementary school","","","",""
"Never","1992","college entrance qualification","(1c) basic vocational qualification","","","",""
"Never","1992","college entrance qualification","(2b) intermediate general qualification","","","",""
"Never","1992","college entrance qualification","(2a) intermediate vocational","","","",""
"Never","1992","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Never","1992","college entrance qualification","(2c_voc) vocational maturity certificate","40","0.114444509092805","0.0846986084346782","0.144190409750931"
"Never","1992","college entrance qualification","(3a) lower tertiary education","32","0.126160055133947","0.0877465422959554","0.164573567971938"
"Never","1992","college entrance qualification","(3b) higher tertiary education","74","0.135725945040891","0.110114923726276","0.161336966355505"
"Never","1992","Other degree","(0) in school","","","",""
"Never","1992","Other degree","(1a) inadequately completed","","","",""
"Never","1992","Other degree","(1b) general elementary school","112","0.222107503054647","0.186918488704061","0.257296517405232"
"Never","1992","Other degree","(1c) basic vocational qualification","45","0.161959745960681","0.121275263341186","0.202644228580176"
"Never","1992","Other degree","(2b) intermediate general qualification","","","",""
"Never","1992","Other degree","(2a) intermediate vocational","","","",""
"Never","1992","Other degree","(2c_gen) general maturity certificate","","","",""
"Never","1992","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Never","1992","Other degree","(3a) lower tertiary education","","","",""
"Never","1992","Other degree","(3b) higher tertiary education","","","",""
"Never","1992","no degree/no degree yet","(0) in school","","","",""
"Never","1992","no degree/no degree yet","(1a) inadequately completed","146","0.238203518720171","0.206847671415549","0.269559366024793"
"Never","1992","no degree/no degree yet","(1b) general elementary school","","","",""
"Never","1992","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Never","1992","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Never","1992","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Never","1992","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Never","1992","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Never","1992","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Never","1992","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per week","1993","lower secondary degree","(0) in school","","","",""
"Min 1x per week","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per week","1993","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per week","1993","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1993","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1993","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1993","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1993","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1993","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1993","secondary school degree","(0) in school","","","",""
"Min 1x per week","1993","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per week","1993","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per week","1993","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1993","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1993","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1993","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1993","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1993","college entrance qualification","(0) in school","","","",""
"Min 1x per week","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per week","1993","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per week","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per week","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per week","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per week","1993","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1993","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1993","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per week","1993","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per week","1993","Other degree","(0) in school","","","",""
"Min 1x per week","1993","Other degree","(1a) inadequately completed","","","",""
"Min 1x per week","1993","Other degree","(1b) general elementary school","","","",""
"Min 1x per week","1993","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per week","1993","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per week","1993","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per week","1993","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1993","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1993","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per week","1993","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per week","1993","no degree/no degree yet","(0) in school","","","",""
"Min 1x per week","1993","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per week","1993","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per week","1993","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per week","1993","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per week","1993","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per week","1993","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per week","1993","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per week","1993","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per week","1993","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","lower secondary degree","(0) in school","","","",""
"Min 1x per month","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Min 1x per month","1993","lower secondary degree","(1b) general elementary school","","","",""
"Min 1x per month","1993","lower secondary degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","lower secondary degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","lower secondary degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","lower secondary degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","secondary school degree","(0) in school","","","",""
"Min 1x per month","1993","secondary school degree","(1a) inadequately completed","","","",""
"Min 1x per month","1993","secondary school degree","(1b) general elementary school","","","",""
"Min 1x per month","1993","secondary school degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","secondary school degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","secondary school degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","secondary school degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","secondary school degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","secondary school degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","secondary school degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","college entrance qualification","(0) in school","","","",""
"Min 1x per month","1993","college entrance qualification","(1a) inadequately completed","","","",""
"Min 1x per month","1993","college entrance qualification","(1b) general elementary school","","","",""
"Min 1x per month","1993","college entrance qualification","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","college entrance qualification","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","college entrance qualification","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","college entrance qualification","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","college entrance qualification","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","college entrance qualification","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","college entrance qualification","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","Other degree","(0) in school","","","",""
"Min 1x per month","1993","Other degree","(1a) inadequately completed","","","",""
"Min 1x per month","1993","Other degree","(1b) general elementary school","","","",""
"Min 1x per month","1993","Other degree","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","Other degree","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","Other degree","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","Other degree","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","Other degree","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","Other degree","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","Other degree","(3b) higher tertiary education","","","",""
"Min 1x per month","1993","no degree/no degree yet","(0) in school","","","",""
"Min 1x per month","1993","no degree/no degree yet","(1a) inadequately completed","","","",""
"Min 1x per month","1993","no degree/no degree yet","(1b) general elementary school","","","",""
"Min 1x per month","1993","no degree/no degree yet","(1c) basic vocational qualification","","","",""
"Min 1x per month","1993","no degree/no degree yet","(2b) intermediate general qualification","","","",""
"Min 1x per month","1993","no degree/no degree yet","(2a) intermediate vocational","","","",""
"Min 1x per month","1993","no degree/no degree yet","(2c_gen) general maturity certificate","","","",""
"Min 1x per month","1993","no degree/no degree yet","(2c_voc) vocational maturity certificate","","","",""
"Min 1x per month","1993","no degree/no degree yet","(3a) lower tertiary education","","","",""
"Min 1x per month","1993","no degree/no degree yet","(3b) higher tertiary education","","","",""
"Rarely","1993","lower secondary degree","(0) in school","","","",""
"Rarely","1993","lower secondary degree","(1a) inadequately completed","","","",""
"Rarely","1993","lower secondary degree","(1b) general elementary school","","","",""
"Rarely","1993","lower secondary degree","(1c) basic vocational qualification","","","",""
"Rarely","1993","lower secondary degree","(2b) intermediate general qualification","","","",""
"Rarely","1993","lower secondary degree","(2a) intermediate vocational","","","",""
"Rarely","1993","lower secondary degree","(2c_gen) general maturity certificate","","","",""
"Rarely","1993","lower secondary degree","(2c_voc) vocational maturity certificate","","","",""
"Rarely","1993","lower secondary degree","(3a) lower tertiary education","","","",""
"Rarely","1993","lower secondary degree","(3b) higher tertiary education","","","",""
"Rarely","1993","secondary school degree","(0) in school","","","",""
"Rarely","1993","secondary school degree","(1a) inadequately completed","","","",""
