"plh0206i04","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2014","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Not Employed","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2014","66 and older","Not Employed","","","","","1"
"1 Strongly disagree","2014","66 and older","Employed","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Not Employed","","","","","1"
"2 on scale 1-7 ","2014","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Not Employed","","","","","2"
"2 on scale 1-7 ","2014","66 and older","Not Employed","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Not Employed","","","","","2"
"3 on scale 1-7 ","2014","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Not Employed","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Not Employed","","","","","3"
"4 on scale 1-7","2014","66 and older","Employed","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Not Employed","","","","","4"
"4 on scale 1-7","2014","66 and older","Not Employed","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Not Employed","","","","","4"
"5 on scale 1-7","2014","35-65 y.","Not Employed","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Employed","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Not Employed","","","","","5"
"5 on scale 1-7","2014","66 and older","Employed","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Employed","","","","","5"
"5 on scale 1-7","2014","66 and older","Not Employed","","","","","5"
"6 on scale 1-7","2014","66 and older","Employed","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Not Employed","","","","","6"
"6 on scale 1-7","2014","66 and older","Not Employed","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Not Employed","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Employed","","","","","6"
"7 Strongly agree","2014","66 and older","Employed","","","","","7"
"7 Strongly agree","2014","16-34 y.","Not Employed","","","","","7"
"7 Strongly agree","2014","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2014","35-65 y.","Not Employed","","","","","7"
"7 Strongly agree","2014","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2014","66 and older","Not Employed","","","","","7"
"1 Strongly disagree","2015","16-34 y.","Employed","22","","","","1"
"1 Strongly disagree","2015","35-65 y.","Not Employed","26","","","","1"
"1 Strongly disagree","2015","35-65 y.","Employed","85","0.00808642562638283","0.00648187835672433","0.00969097289604132","1"
"1 Strongly disagree","2015","66 and older","Not Employed","46","0.0108987702284218","0.00783893006680598","0.0139586103900377","1"
"1 Strongly disagree","2015","66 and older","Employed","5","","","","1"
"1 Strongly disagree","2015","16-34 y.","Not Employed","13","","","","1"
"2 on scale 1-7 ","2015","66 and older","Employed","5","","","","2"
"2 on scale 1-7 ","2015","66 and older","Not Employed","38","0.00809184592404138","0.00545157098214503","0.0107321208659377","2"
"2 on scale 1-7 ","2015","35-65 y.","Not Employed","44","0.0140098858756546","0.00992941165594604","0.0180903600953631","2"
"2 on scale 1-7 ","2015","35-65 y.","Employed","126","0.0100328953002053","0.00824739131969076","0.0118183992807198","2"
"2 on scale 1-7 ","2015","16-34 y.","Employed","23","","","","2"
"2 on scale 1-7 ","2015","16-34 y.","Not Employed","24","","","","2"
"3 on scale 1-7 ","2015","66 and older","Employed","16","","","","3"
"3 on scale 1-7 ","2015","35-65 y.","Not Employed","70","0.0187456725478413","0.0140370013510052","0.0234543437446775","3"
"3 on scale 1-7 ","2015","66 and older","Not Employed","94","0.0244625051667488","0.0199098781676267","0.0290151321658708","3"
"3 on scale 1-7 ","2015","16-34 y.","Employed","80","0.0201746932848692","0.0158919137675615","0.0244574728021768","3"
"3 on scale 1-7 ","2015","35-65 y.","Employed","276","0.0188848114090401","0.0164461380923536","0.0213234847257266","3"
"3 on scale 1-7 ","2015","16-34 y.","Not Employed","57","0.0306258805701833","0.0238852390230554","0.0373665221173112","3"
"4 on scale 1-7","2015","66 and older","Employed","34","0.0621081141856994","0.0412634435548853","0.0829527848165134","4"
"4 on scale 1-7","2015","35-65 y.","Not Employed","267","0.0877899489084415","0.0779650772935922","0.0976148205232907","4"
"4 on scale 1-7","2015","66 and older","Not Employed","369","0.0894563957205073","0.081045433282879","0.0978673581581355","4"
"4 on scale 1-7","2015","16-34 y.","Employed","316","0.0786777623821869","0.0704765190572331","0.0868790057071407","4"
"4 on scale 1-7","2015","35-65 y.","Employed","990","0.0763073375420726","0.0715508737181469","0.0810638013659983","4"
"4 on scale 1-7","2015","16-34 y.","Not Employed","199","0.0952442486887453","0.0837601666397658","0.106728330737725","4"
"5 on scale 1-7","2015","35-65 y.","Not Employed","456","0.15671669843425","0.144095475251622","0.169337921616879","5"
"5 on scale 1-7","2015","16-34 y.","Employed","724","0.193045224055229","0.181022522974332","0.205067925136126","5"
"5 on scale 1-7","2015","16-34 y.","Not Employed","378","0.168196148133613","0.15356327131257","0.182829024954656","5"
"5 on scale 1-7","2015","66 and older","Employed","76","0.136406407871478","0.106763789126204","0.166049026616751","5"
"5 on scale 1-7","2015","66 and older","Not Employed","705","0.158521075861204","0.147757545295803","0.169284606426606","5"
"5 on scale 1-7","2015","35-65 y.","Employed","2093","0.177439334712833","0.170594763917424","0.184283905508242","5"
"6 on scale 1-7","2015","66 and older","Not Employed","1598","0.342385696686493","0.328401643938966","0.356369749434021","6"
"6 on scale 1-7","2015","66 and older","Employed","193","0.387857192684699","0.345774184477548","0.429940200891849","6"
"6 on scale 1-7","2015","16-34 y.","Employed","1473","0.369168853191812","0.354468864158468","0.383868842225156","6"
"6 on scale 1-7","2015","35-65 y.","Employed","4185","0.356409351228609","0.347828769968926","0.364989932488292","6"
"6 on scale 1-7","2015","35-65 y.","Not Employed","895","0.310486714064136","0.294422854849645","0.326550573278627","6"
"6 on scale 1-7","2015","16-34 y.","Not Employed","775","0.330107056841779","0.311710297126434","0.348503816557124","6"
"7 Strongly agree","2015","66 and older","Employed","186","0.360531546071687","0.319062344436958","0.402000747706416","7"
"7 Strongly agree","2015","16-34 y.","Not Employed","1064","0.363788842612661","0.344968108537934","0.382609576687388","7"
"7 Strongly agree","2015","16-34 y.","Employed","1502","0.327147351454566","0.312855792409599","0.341438910499532","7"
"7 Strongly agree","2015","35-65 y.","Not Employed","1429","0.406119942372269","0.389069580992632","0.423170303751905","7"
"7 Strongly agree","2015","35-65 y.","Employed","4213","0.352839844180857","0.344278696336974","0.36140099202474","7"
"7 Strongly agree","2015","66 and older","Not Employed","1573","0.366183710412583","0.351985917734141","0.380381503091025","7"
"1 Strongly disagree","2016","66 and older","Not Employed","","","","","1"
"1 Strongly disagree","2016","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2016","35-65 y.","Not Employed","4","","","","1"
"1 Strongly disagree","2016","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2016","66 and older","Employed","","","","","1"
"1 Strongly disagree","2016","16-34 y.","Not Employed","13","","","","1"
"2 on scale 1-7 ","2016","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2016","66 and older","Not Employed","1","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Not Employed","5","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","Not Employed","6","","","","2"
"3 on scale 1-7 ","2016","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2016","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Not Employed","3","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Not Employed","9","","","","3"
"4 on scale 1-7","2016","66 and older","Employed","","","","","4"
"4 on scale 1-7","2016","66 and older","Not Employed","1","","","","4"
"4 on scale 1-7","2016","35-65 y.","Not Employed","15","","","","4"
"4 on scale 1-7","2016","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2016","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2016","16-34 y.","Not Employed","35","0.0679635371520049","0.0580957584509531","0.0778313158530567","4"
"5 on scale 1-7","2016","16-34 y.","Employed","","","","","5"
"5 on scale 1-7","2016","35-65 y.","Not Employed","40","0.0438418967520898","0.0344994758788682","0.0531843176253115","5"
"5 on scale 1-7","2016","66 and older","Employed","","","","","5"
"5 on scale 1-7","2016","16-34 y.","Not Employed","82","0.080780774752921","0.0700969066095073","0.0914646428963348","5"
"5 on scale 1-7","2016","66 and older","Not Employed","1","","","","5"
"5 on scale 1-7","2016","35-65 y.","Employed","","","","","5"
"6 on scale 1-7","2016","66 and older","Employed","","","","","6"
"6 on scale 1-7","2016","35-65 y.","Not Employed","134","0.170644766467569","0.153478862158273","0.187810670776865","6"
"6 on scale 1-7","2016","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2016","66 and older","Not Employed","4","","","","6"
"6 on scale 1-7","2016","16-34 y.","Not Employed","237","0.121059973245268","0.108270729306773","0.133849217183763","6"
"6 on scale 1-7","2016","35-65 y.","Employed","","","","","6"
"7 Strongly agree","2016","66 and older","Employed","","","","","7"
"7 Strongly agree","2016","16-34 y.","Not Employed","2117","0.712555001514922","0.694811001158114","0.730299001871729","7"
"7 Strongly agree","2016","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2016","35-65 y.","Not Employed","1644","0.770870056510113","0.751693023405555","0.790047089614671","7"
"7 Strongly agree","2016","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2016","66 and older","Not Employed","20","","","","7"
"1 Strongly disagree","2017","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2017","35-65 y.","Not Employed","2","","","","1"
"1 Strongly disagree","2017","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2017","66 and older","Not Employed","","","","","1"
"1 Strongly disagree","2017","66 and older","Employed","","","","","1"
"1 Strongly disagree","2017","16-34 y.","Not Employed","8","","","","1"
"2 on scale 1-7 ","2017","66 and older","Not Employed","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2017","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Not Employed","3","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","Not Employed","2","","","","2"
"3 on scale 1-7 ","2017","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2017","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Not Employed","7","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Not Employed","6","","","","3"
"4 on scale 1-7","2017","35-65 y.","Not Employed","16","","","","4"
"4 on scale 1-7","2017","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2017","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2017","16-34 y.","Not Employed","13","","","","4"
"4 on scale 1-7","2017","66 and older","Not Employed","2","","","","4"
"4 on scale 1-7","2017","66 and older","Employed","","","","","4"
"5 on scale 1-7","2017","16-34 y.","Employed","","","","","5"
"5 on scale 1-7","2017","35-65 y.","Not Employed","31","0.0195230060675343","0.010820776727512","0.0282252354075566","5"
"5 on scale 1-7","2017","66 and older","Employed","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Not Employed","55","0.0351966050422493","0.0268265550568185","0.04356665502768","5"
"5 on scale 1-7","2017","66 and older","Not Employed","","","","","5"
"5 on scale 1-7","2017","35-65 y.","Employed","","","","","5"
"6 on scale 1-7","2017","35-65 y.","Not Employed","104","0.120781748863606","0.10028488199492","0.141278615732291","6"
"6 on scale 1-7","2017","66 and older","Not Employed","5","","","","6"
"6 on scale 1-7","2017","66 and older","Employed","","","","","6"
"6 on scale 1-7","2017","35-65 y.","Employed","","","","","6"
"6 on scale 1-7","2017","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2017","16-34 y.","Not Employed","219","0.127755312330948","0.112592948861099","0.142917675800796","6"
"7 Strongly agree","2017","16-34 y.","Not Employed","1559","0.817356775837353","0.799807230526907","0.8349063211478","7"
"7 Strongly agree","2017","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2017","35-65 y.","Not Employed","808","0.835703393456262","0.81239679705387","0.859009989858655","7"
"7 Strongly agree","2017","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2017","66 and older","Not Employed","29","","","","7"
"7 Strongly agree","2017","66 and older","Employed","","","","","7"
"1 Strongly disagree","2018","66 and older","Not Employed","","","","","1"
"1 Strongly disagree","2018","66 and older","Employed","","","","","1"
"1 Strongly disagree","2018","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2018","35-65 y.","Not Employed","2","","","","1"
"1 Strongly disagree","2018","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2018","16-34 y.","Not Employed","1","","","","1"
"2 on scale 1-7 ","2018","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Not Employed","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Not Employed","3","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Not Employed","","","","","2"
"3 on scale 1-7 ","2018","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Not Employed","1","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Not Employed","1","","","","3"
"4 on scale 1-7","2018","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2018","35-65 y.","Not Employed","1","","","","4"
"4 on scale 1-7","2018","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2018","16-34 y.","Not Employed","1","","","","4"
"4 on scale 1-7","2018","66 and older","Employed","","","","","4"
"4 on scale 1-7","2018","66 and older","Not Employed","","","","","4"
"5 on scale 1-7","2018","66 and older","Employed","","","","","5"
"5 on scale 1-7","2018","66 and older","Not Employed","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Employed","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Not Employed","7","","","","5"
"5 on scale 1-7","2018","16-34 y.","Employed","","","","","5"
"5 on scale 1-7","2018","16-34 y.","Not Employed","5","","","","5"
"6 on scale 1-7","2018","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2018","66 and older","Not Employed","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Not Employed","22","","","","6"
"6 on scale 1-7","2018","35-65 y.","Not Employed","25","","","","6"
"6 on scale 1-7","2018","35-65 y.","Employed","","","","","6"
"6 on scale 1-7","2018","66 and older","Employed","","","","","6"
"7 Strongly agree","2018","66 and older","Employed","","","","","7"
"7 Strongly agree","2018","16-34 y.","Not Employed","224","0.904561632647956","0.868427984201243","0.940695281094668","7"
"7 Strongly agree","2018","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2018","35-65 y.","Not Employed","122","0.780511469875321","0.716577641212757","0.844445298537884","7"
"7 Strongly agree","2018","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2018","66 and older","Not Employed","4","","","","7"
"1 Strongly disagree","2019","66 and older","Not Employed","","","","","1"
"1 Strongly disagree","2019","66 and older","Employed","","","","","1"
"1 Strongly disagree","2019","35-65 y.","Not Employed","4","","","","1"
"1 Strongly disagree","2019","35-65 y.","Employed","","","","","1"
"1 Strongly disagree","2019","16-34 y.","Employed","","","","","1"
"1 Strongly disagree","2019","16-34 y.","Not Employed","","","","","1"
"2 on scale 1-7 ","2019","66 and older","Not Employed","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Not Employed","2","","","","2"
"2 on scale 1-7 ","2019","66 and older","Employed","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Employed","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Employed","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Not Employed","2","","","","2"
"3 on scale 1-7 ","2019","35-65 y.","Employed","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Not Employed","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Employed","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Employed","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Not Employed","1","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Not Employed","","","","","3"
"4 on scale 1-7","2019","35-65 y.","Not Employed","6","","","","4"
"4 on scale 1-7","2019","66 and older","Employed","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Employed","","","","","4"
"4 on scale 1-7","2019","35-65 y.","Employed","","","","","4"
"4 on scale 1-7","2019","66 and older","Not Employed","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Not Employed","3","","","","4"
"5 on scale 1-7","2019","16-34 y.","Not Employed","9","","","","5"
"5 on scale 1-7","2019","66 and older","Not Employed","1","","","","5"
"5 on scale 1-7","2019","35-65 y.","Employed","","","","","5"
"5 on scale 1-7","2019","35-65 y.","Not Employed","7","","","","5"
"5 on scale 1-7","2019","66 and older","Employed","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Employed","","","","","5"
"6 on scale 1-7","2019","16-34 y.","Employed","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Not Employed","15","","","","6"
"6 on scale 1-7","2019","66 and older","Not Employed","1","","","","6"
"6 on scale 1-7","2019","16-34 y.","Not Employed","18","","","","6"
"6 on scale 1-7","2019","66 and older","Employed","","","","","6"
"6 on scale 1-7","2019","35-65 y.","Employed","","","","","6"
"7 Strongly agree","2019","16-34 y.","Not Employed","113","0.821569251103893","0.759250171968725","0.88388833023906","7"
"7 Strongly agree","2019","16-34 y.","Employed","","","","","7"
"7 Strongly agree","2019","35-65 y.","Not Employed","90","0.697230298749282","0.6166855156336","0.777775081864964","7"
"7 Strongly agree","2019","35-65 y.","Employed","","","","","7"
"7 Strongly agree","2019","66 and older","Not Employed","4","","","","7"
"7 Strongly agree","2019","66 and older","Employed","","","","","7"
