"plh0206i04","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2014","16-34 y.","West Germany","","","",""
"5 on scale 1-7","2014","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2014","35-65 y.","West Germany","","","",""
"5 on scale 1-7","2014","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2014","66 and older","West Germany","","","",""
"5 on scale 1-7","2014","66 and older","East Germany","","","",""
"6 on scale 1-7","2014","16-34 y.","West Germany","","","",""
"6 on scale 1-7","2014","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2014","35-65 y.","West Germany","","","",""
"6 on scale 1-7","2014","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2014","66 and older","West Germany","","","",""
"6 on scale 1-7","2014","66 and older","East Germany","","","",""
"7 Strongly agree","2014","16-34 y.","West Germany","","","",""
"7 Strongly agree","2014","16-34 y.","East Germany","","","",""
"7 Strongly agree","2014","35-65 y.","West Germany","","","",""
"7 Strongly agree","2014","35-65 y.","East Germany","","","",""
"7 Strongly agree","2014","66 and older","West Germany","","","",""
"7 Strongly agree","2014","66 and older","East Germany","","","",""
"1 Strongly disagree","2015","16-34 y.","West Germany","30","0.00468926081399097","0.00288605105355026","0.00649247057443168"
"1 Strongly disagree","2015","16-34 y.","East Germany","5","","",""
"1 Strongly disagree","2015","35-65 y.","West Germany","82","0.00793569047006562","0.00635441538733669","0.00951696555279456"
"1 Strongly disagree","2015","35-65 y.","East Germany","29","","",""
"1 Strongly disagree","2015","66 and older","West Germany","43","0.010731716404422","0.00741260736281537","0.0140508254460286"
"1 Strongly disagree","2015","66 and older","East Germany","8","","",""
"2 on scale 1-7 ","2015","16-34 y.","West Germany","32","0.00714757894810184","0.0049240819869772","0.00937107590922647"
"2 on scale 1-7 ","2015","16-34 y.","East Germany","15","","",""
"2 on scale 1-7 ","2015","35-65 y.","West Germany","128","0.0105875069735522","0.00876348231878654","0.0124115316283179"
"2 on scale 1-7 ","2015","35-65 y.","East Germany","42","0.0115913476228111","0.0077988736213364","0.0153838216242859"
"2 on scale 1-7 ","2015","66 and older","West Germany","26","","",""
"2 on scale 1-7 ","2015","66 and older","East Germany","17","","",""
"3 on scale 1-7 ","2015","16-34 y.","West Germany","110","0.0213381069024288","0.0175238583285514","0.0251523554763062"
"3 on scale 1-7 ","2015","16-34 y.","East Germany","27","","",""
"3 on scale 1-7 ","2015","35-65 y.","West Germany","284","0.0182631540861963","0.0158768235876547","0.0206494845847379"
"3 on scale 1-7 ","2015","35-65 y.","East Germany","62","0.0215107439775571","0.0163703888459632","0.026651099109151"
"3 on scale 1-7 ","2015","66 and older","West Germany","83","0.0273513083518462","0.0220972252192354","0.032605391484457"
"3 on scale 1-7 ","2015","66 and older","East Germany","27","","",""
"4 on scale 1-7","2015","16-34 y.","West Germany","394","0.0827358312213564","0.0754645868295617","0.0900070756131512"
"4 on scale 1-7","2015","16-34 y.","East Germany","121","0.0847888086560138","0.068589784502734","0.100987832809294"
"4 on scale 1-7","2015","35-65 y.","West Germany","988","0.0797998501510244","0.0749705150404471","0.0846291852616017"
"4 on scale 1-7","2015","35-65 y.","East Germany","269","0.0723897974718339","0.0632083994065443","0.0815711955371235"
"4 on scale 1-7","2015","66 and older","West Germany","304","0.0871779728056154","0.0780908515642497","0.096265094046981"
"4 on scale 1-7","2015","66 and older","East Germany","99","0.0853913768872265","0.0698115183629394","0.100971235411514"
"5 on scale 1-7","2015","16-34 y.","West Germany","879","0.180804230564477","0.170646121892754","0.190962339236199"
"5 on scale 1-7","2015","16-34 y.","East Germany","223","0.21568602275404","0.191768571157738","0.239603474350341"
"5 on scale 1-7","2015","35-65 y.","West Germany","2010","0.170885903200763","0.164177712143197","0.177594094258329"
"5 on scale 1-7","2015","35-65 y.","East Germany","539","0.185624228310226","0.171848418740608","0.199400037879844"
"5 on scale 1-7","2015","66 and older","West Germany","580","0.155348636251467","0.143679939588537","0.167017332914397"
"5 on scale 1-7","2015","66 and older","East Germany","201","0.161237893143767","0.140736101575249","0.181739684712284"
"6 on scale 1-7","2015","16-34 y.","West Germany","1894","0.364275348257424","0.351573581677743","0.376977114837105"
"6 on scale 1-7","2015","16-34 y.","East Germany","354","0.330597387457875","0.303241403810797","0.357953371104952"
"6 on scale 1-7","2015","35-65 y.","West Germany","4013","0.345994997423144","0.337517442743665","0.354472552102624"
"6 on scale 1-7","2015","35-65 y.","East Germany","1067","0.356262043319806","0.339294197331183","0.37322988930843"
"6 on scale 1-7","2015","66 and older","West Germany","1322","0.344370084301425","0.329063722553885","0.359676446048966"
"6 on scale 1-7","2015","66 and older","East Germany","469","0.357287540152401","0.33057248033817","0.384002599966632"
"7 Strongly agree","2015","16-34 y.","West Germany","2175","0.339009643292222","0.326515160077316","0.351504126507127"
"7 Strongly agree","2015","16-34 y.","East Germany","391","0.325743694391466","0.298491000230595","0.352996388552338"
"7 Strongly agree","2015","35-65 y.","West Germany","4590","0.366532897695254","0.357945458644938","0.37512033674557"
"7 Strongly agree","2015","35-65 y.","East Germany","1052","0.345844345290529","0.328991692730426","0.362696997850632"
"7 Strongly agree","2015","66 and older","West Germany","1344","0.367646502144167","0.35211458498278","0.383178419305555"
"7 Strongly agree","2015","66 and older","East Germany","415","0.356614746685918","0.329910885859047","0.38331860751279"
"1 Strongly disagree","2016","16-34 y.","West Germany","10","","",""
"1 Strongly disagree","2016","16-34 y.","East Germany","3","","",""
"1 Strongly disagree","2016","35-65 y.","West Germany","4","","",""
"1 Strongly disagree","2016","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2016","66 and older","West Germany","","","",""
"1 Strongly disagree","2016","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2016","16-34 y.","West Germany","6","","",""
"2 on scale 1-7 ","2016","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2016","35-65 y.","West Germany","3","","",""
"2 on scale 1-7 ","2016","35-65 y.","East Germany","2","","",""
"2 on scale 1-7 ","2016","66 and older","West Germany","1","","",""
"2 on scale 1-7 ","2016","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2016","16-34 y.","West Germany","6","","",""
"3 on scale 1-7 ","2016","16-34 y.","East Germany","3","","",""
"3 on scale 1-7 ","2016","35-65 y.","West Germany","3","","",""
"3 on scale 1-7 ","2016","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2016","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2016","66 and older","East Germany","","","",""
"4 on scale 1-7","2016","16-34 y.","West Germany","30","0.0739554048625641","0.0627304719522011","0.0851803377729271"
"4 on scale 1-7","2016","16-34 y.","East Germany","6","","",""
"4 on scale 1-7","2016","35-65 y.","West Germany","11","","",""
"4 on scale 1-7","2016","35-65 y.","East Germany","4","","",""
"4 on scale 1-7","2016","66 and older","West Germany","1","","",""
"4 on scale 1-7","2016","66 and older","East Germany","","","",""
"5 on scale 1-7","2016","16-34 y.","West Germany","72","0.0912412140383179","0.0788901980804243","0.103592229996211"
"5 on scale 1-7","2016","16-34 y.","East Germany","10","","",""
"5 on scale 1-7","2016","35-65 y.","West Germany","34","0.0482419285153261","0.0375330118748551","0.058950845155797"
"5 on scale 1-7","2016","35-65 y.","East Germany","6","","",""
"5 on scale 1-7","2016","66 and older","West Germany","1","","",""
"5 on scale 1-7","2016","66 and older","East Germany","","","",""
"6 on scale 1-7","2016","16-34 y.","West Germany","206","0.112306933964416","0.0987638508706667","0.125850017058164"
"6 on scale 1-7","2016","16-34 y.","East Germany","31","0.167856474961341","0.132198224267285","0.203514725655396"
"6 on scale 1-7","2016","35-65 y.","West Germany","121","0.187219908902444","0.167724494703277","0.206715323101612"
"6 on scale 1-7","2016","35-65 y.","East Germany","13","","",""
"6 on scale 1-7","2016","66 and older","West Germany","4","","",""
"6 on scale 1-7","2016","66 and older","East Germany","","","",""
"7 Strongly agree","2016","16-34 y.","West Germany","1758","0.7049527396398","0.685390947566603","0.724514531712997"
"7 Strongly agree","2016","16-34 y.","East Germany","369","0.758697690579596","0.717874496113495","0.799520885045698"
"7 Strongly agree","2016","35-65 y.","West Germany","1362","0.753047846992252","0.731495845060935","0.774599848923568"
"7 Strongly agree","2016","35-65 y.","East Germany","292","0.896879584839756","0.863401711988867","0.930357457690644"
"7 Strongly agree","2016","66 and older","West Germany","19","","",""
"7 Strongly agree","2016","66 and older","East Germany","1","","",""
"1 Strongly disagree","2017","16-34 y.","West Germany","7","","",""
"1 Strongly disagree","2017","16-34 y.","East Germany","1","","",""
"1 Strongly disagree","2017","35-65 y.","West Germany","2","","",""
"1 Strongly disagree","2017","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2017","66 and older","West Germany","","","",""
"1 Strongly disagree","2017","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2017","16-34 y.","West Germany","1","","",""
"2 on scale 1-7 ","2017","16-34 y.","East Germany","1","","",""
"2 on scale 1-7 ","2017","35-65 y.","West Germany","3","","",""
"2 on scale 1-7 ","2017","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2017","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2017","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2017","16-34 y.","West Germany","6","","",""
"3 on scale 1-7 ","2017","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2017","35-65 y.","West Germany","6","","",""
"3 on scale 1-7 ","2017","35-65 y.","East Germany","1","","",""
"3 on scale 1-7 ","2017","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2017","66 and older","East Germany","","","",""
"4 on scale 1-7","2017","16-34 y.","West Germany","12","","",""
"4 on scale 1-7","2017","16-34 y.","East Germany","1","","",""
"4 on scale 1-7","2017","35-65 y.","West Germany","15","","",""
"4 on scale 1-7","2017","35-65 y.","East Germany","1","","",""
"4 on scale 1-7","2017","66 and older","West Germany","2","","",""
"4 on scale 1-7","2017","66 and older","East Germany","","","",""
"5 on scale 1-7","2017","16-34 y.","West Germany","53","0.038818691591819","0.029579247372414","0.0480581358112241"
"5 on scale 1-7","2017","16-34 y.","East Germany","2","","",""
"5 on scale 1-7","2017","35-65 y.","West Germany","31","0.021511628719469","0.0119960141475188","0.0310272432914192"
"5 on scale 1-7","2017","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2017","66 and older","West Germany","","","",""
"5 on scale 1-7","2017","66 and older","East Germany","","","",""
"6 on scale 1-7","2017","16-34 y.","West Germany","203","0.136772478989337","0.120336910095795","0.15320804788288"
"6 on scale 1-7","2017","16-34 y.","East Germany","16","","",""
"6 on scale 1-7","2017","35-65 y.","West Germany","97","0.120929179568186","0.0995446427983681","0.142313716338004"
"6 on scale 1-7","2017","35-65 y.","East Germany","7","","",""
"6 on scale 1-7","2017","66 and older","West Germany","5","","",""
"6 on scale 1-7","2017","66 and older","East Germany","","","",""
"7 Strongly agree","2017","16-34 y.","West Germany","1397","0.803779149688277","0.784783082903771","0.822775216472783"
"7 Strongly agree","2017","16-34 y.","East Germany","162","0.907812512250095","0.865898752637363","0.949726271862826"
"7 Strongly agree","2017","35-65 y.","West Germany","739","0.831780803284653","0.807247016564906","0.856314590004399"
"7 Strongly agree","2017","35-65 y.","East Germany","69","0.874212836988087","0.800621356418528","0.947804317557646"
"7 Strongly agree","2017","66 and older","West Germany","25","","",""
"7 Strongly agree","2017","66 and older","East Germany","4","","",""
"1 Strongly disagree","2018","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2018","16-34 y.","East Germany","1","","",""
"1 Strongly disagree","2018","35-65 y.","West Germany","2","","",""
"1 Strongly disagree","2018","35-65 y.","East Germany","","","",""
"1 Strongly disagree","2018","66 and older","West Germany","","","",""
"1 Strongly disagree","2018","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2018","16-34 y.","West Germany","","","",""
"2 on scale 1-7 ","2018","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2018","35-65 y.","West Germany","3","","",""
"2 on scale 1-7 ","2018","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2018","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2018","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2018","16-34 y.","West Germany","1","","",""
"3 on scale 1-7 ","2018","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2018","35-65 y.","West Germany","1","","",""
"3 on scale 1-7 ","2018","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2018","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2018","66 and older","East Germany","","","",""
"4 on scale 1-7","2018","16-34 y.","West Germany","1","","",""
"4 on scale 1-7","2018","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2018","35-65 y.","West Germany","1","","",""
"4 on scale 1-7","2018","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2018","66 and older","West Germany","","","",""
"4 on scale 1-7","2018","66 and older","East Germany","","","",""
"5 on scale 1-7","2018","16-34 y.","West Germany","5","","",""
"5 on scale 1-7","2018","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2018","35-65 y.","West Germany","7","","",""
"5 on scale 1-7","2018","35-65 y.","East Germany","","","",""
"5 on scale 1-7","2018","66 and older","West Germany","","","",""
"5 on scale 1-7","2018","66 and older","East Germany","","","",""
"6 on scale 1-7","2018","16-34 y.","West Germany","19","","",""
"6 on scale 1-7","2018","16-34 y.","East Germany","3","","",""
"6 on scale 1-7","2018","35-65 y.","West Germany","23","","",""
"6 on scale 1-7","2018","35-65 y.","East Germany","2","","",""
"6 on scale 1-7","2018","66 and older","West Germany","","","",""
"6 on scale 1-7","2018","66 and older","East Germany","","","",""
"7 Strongly agree","2018","16-34 y.","West Germany","195","0.90414173659869","0.865328041374067","0.942955431823314"
"7 Strongly agree","2018","16-34 y.","East Germany","29","","",""
"7 Strongly agree","2018","35-65 y.","West Germany","108","0.755099257068083","0.68510520073802","0.825093313398147"
"7 Strongly agree","2018","35-65 y.","East Germany","14","","",""
"7 Strongly agree","2018","66 and older","West Germany","4","","",""
"7 Strongly agree","2018","66 and older","East Germany","","","",""
"1 Strongly disagree","2019","16-34 y.","West Germany","","","",""
"1 Strongly disagree","2019","16-34 y.","East Germany","","","",""
"1 Strongly disagree","2019","35-65 y.","West Germany","3","","",""
"1 Strongly disagree","2019","35-65 y.","East Germany","1","","",""
"1 Strongly disagree","2019","66 and older","West Germany","","","",""
"1 Strongly disagree","2019","66 and older","East Germany","","","",""
"2 on scale 1-7 ","2019","16-34 y.","West Germany","2","","",""
"2 on scale 1-7 ","2019","16-34 y.","East Germany","","","",""
"2 on scale 1-7 ","2019","35-65 y.","West Germany","2","","",""
"2 on scale 1-7 ","2019","35-65 y.","East Germany","","","",""
"2 on scale 1-7 ","2019","66 and older","West Germany","","","",""
"2 on scale 1-7 ","2019","66 and older","East Germany","","","",""
"3 on scale 1-7 ","2019","16-34 y.","West Germany","","","",""
"3 on scale 1-7 ","2019","16-34 y.","East Germany","","","",""
"3 on scale 1-7 ","2019","35-65 y.","West Germany","1","","",""
"3 on scale 1-7 ","2019","35-65 y.","East Germany","","","",""
"3 on scale 1-7 ","2019","66 and older","West Germany","","","",""
"3 on scale 1-7 ","2019","66 and older","East Germany","","","",""
"4 on scale 1-7","2019","16-34 y.","West Germany","3","","",""
"4 on scale 1-7","2019","16-34 y.","East Germany","","","",""
"4 on scale 1-7","2019","35-65 y.","West Germany","6","","",""
"4 on scale 1-7","2019","35-65 y.","East Germany","","","",""
"4 on scale 1-7","2019","66 and older","West Germany","","","",""
"4 on scale 1-7","2019","66 and older","East Germany","","","",""
"5 on scale 1-7","2019","16-34 y.","West Germany","9","","",""
"5 on scale 1-7","2019","16-34 y.","East Germany","","","",""
"5 on scale 1-7","2019","35-65 y.","West Germany","6","","",""
"5 on scale 1-7","2019","35-65 y.","East Germany","1","","",""
"5 on scale 1-7","2019","66 and older","West Germany","1","","",""
"5 on scale 1-7","2019","66 and older","East Germany","","","",""
"6 on scale 1-7","2019","16-34 y.","West Germany","18","","",""
"6 on scale 1-7","2019","16-34 y.","East Germany","","","",""
"6 on scale 1-7","2019","35-65 y.","West Germany","15","","",""
"6 on scale 1-7","2019","35-65 y.","East Germany","","","",""
"6 on scale 1-7","2019","66 and older","West Germany","1","","",""
"6 on scale 1-7","2019","66 and older","East Germany","","","",""
"7 Strongly agree","2019","16-34 y.","West Germany","102","0.796434289586799","0.728259629802525","0.864608949371073"
"7 Strongly agree","2019","16-34 y.","East Germany","11","","",""
"7 Strongly agree","2019","35-65 y.","West Germany","80","0.676732679596507","0.590494745209839","0.762970613983176"
"7 Strongly agree","2019","35-65 y.","East Germany","10","","",""
"7 Strongly agree","2019","66 and older","West Germany","4","","",""
"7 Strongly agree","2019","66 and older","East Germany","","","",""
