"plh0206i04","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2013","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2013","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2013","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2013","35-65 y.","Rural Area","","","","","6"
"6 on scale 1-7","2013","16-34 y.","Urban Area","","","","","6"
"7 Strongly agree","2013","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2013","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2013","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2013","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2013","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2013","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2014","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Urban Area","","","","","1"
"1 Strongly disagree","2014","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2014","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2014","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2014","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2014","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2014","16-34 y.","Urban Area","","","","","2"
"3 on scale 1-7 ","2014","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Urban Area","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2014","16-34 y.","Urban Area","","","","","3"
"4 on scale 1-7","2014","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2014","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2014","35-65 y.","Rural Area","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2014","16-34 y.","Urban Area","","","","","4"
"5 on scale 1-7","2014","35-65 y.","Urban Area","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Rural Area","","","","","5"
"5 on scale 1-7","2014","16-34 y.","Urban Area","","","","","5"
"5 on scale 1-7","2014","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2014","35-65 y.","Rural Area","","","","","5"
"5 on scale 1-7","2014","66 and older","Urban Area","","","","","5"
"6 on scale 1-7","2014","66 and older","Rural Area","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Rural Area","","","","","6"
"6 on scale 1-7","2014","16-34 y.","Urban Area","","","","","6"
"6 on scale 1-7","2014","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Urban Area","","","","","6"
"6 on scale 1-7","2014","35-65 y.","Rural Area","","","","","6"
"7 Strongly agree","2014","66 and older","Rural Area","","","","","7"
"7 Strongly agree","2014","16-34 y.","Urban Area","","","","","7"
"7 Strongly agree","2014","16-34 y.","Rural Area","","","","","7"
"7 Strongly agree","2014","35-65 y.","Urban Area","","","","","7"
"7 Strongly agree","2014","35-65 y.","Rural Area","","","","","7"
"7 Strongly agree","2014","66 and older","Urban Area","","","","","7"
"1 Strongly disagree","2015","16-34 y.","Rural Area","13","","","","1"
"1 Strongly disagree","2015","35-65 y.","Urban Area","75","0.00873294863325967","0.00689404581940681","0.0105718514471125","1"
"1 Strongly disagree","2015","35-65 y.","Rural Area","36","0.00567983065914576","0.00366061697916543","0.00769904433912609","1"
"1 Strongly disagree","2015","66 and older","Urban Area","30","0.0100256290191772","0.00655757182766676","0.0134936862106875","1"
"1 Strongly disagree","2015","66 and older","Rural Area","21","","","","1"
"1 Strongly disagree","2015","16-34 y.","Urban Area","22","","","","1"
"2 on scale 1-7 ","2015","66 and older","Rural Area","20","","","","2"
"2 on scale 1-7 ","2015","66 and older","Urban Area","23","","","","2"
"2 on scale 1-7 ","2015","35-65 y.","Urban Area","115","0.00996830568738009","0.00800486307654958","0.0119317482982106","2"
"2 on scale 1-7 ","2015","35-65 y.","Rural Area","55","0.0123974154374773","0.00942432481020378","0.0153705060647508","2"
"2 on scale 1-7 ","2015","16-34 y.","Rural Area","17","","","","2"
"2 on scale 1-7 ","2015","16-34 y.","Urban Area","30","0.00672457659475592","0.00436383881198464","0.0090853143775272","2"
"3 on scale 1-7 ","2015","66 and older","Rural Area","34","0.0189695310677497","0.0126107114381865","0.025328350697313","3"
"3 on scale 1-7 ","2015","35-65 y.","Urban Area","234","0.0184180513552154","0.0157605829469207","0.0210755197635101","3"
"3 on scale 1-7 ","2015","66 and older","Urban Area","76","0.0289242383978731","0.0230901099960549","0.0347583667996913","3"
"3 on scale 1-7 ","2015","16-34 y.","Rural Area","43","0.0227404156845029","0.0162809076152059","0.0291999237537998","3"
"3 on scale 1-7 ","2015","35-65 y.","Rural Area","112","0.0197512214072022","0.016012556038177","0.0234898867762273","3"
"3 on scale 1-7 ","2015","16-34 y.","Urban Area","94","0.0230240263481981","0.0186917813193205","0.0273562713770756","3"
"4 on scale 1-7","2015","66 and older","Rural Area","144","0.0931889326965881","0.0796386755969412","0.106739189796235","4"
"4 on scale 1-7","2015","35-65 y.","Urban Area","807","0.0804083414779036","0.0750339282822227","0.0857827546735845","4"
"4 on scale 1-7","2015","66 and older","Urban Area","259","0.0839738645096726","0.0743190382636023","0.0936286907557429","4"
"4 on scale 1-7","2015","16-34 y.","Rural Area","164","0.0760190737400964","0.0645352090635142","0.0875029384166785","4"
"4 on scale 1-7","2015","35-65 y.","Rural Area","450","0.0744579153635302","0.0674044102827361","0.0815114204443243","4"
"4 on scale 1-7","2015","16-34 y.","Urban Area","351","0.0858040912544622","0.0777139879310353","0.0938941945778892","4"
"5 on scale 1-7","2015","35-65 y.","Urban Area","1646","0.177808042501428","0.170251114202535","0.18536497080032","5"
"5 on scale 1-7","2015","16-34 y.","Rural Area","344","0.194719714804713","0.17756143395474","0.211877995654685","5"
"5 on scale 1-7","2015","16-34 y.","Urban Area","758","0.183253693847853","0.172078620256451","0.194428767439255","5"
"5 on scale 1-7","2015","66 and older","Rural Area","277","0.14525818506711","0.128833587294341","0.161682782839879","5"
"5 on scale 1-7","2015","66 and older","Urban Area","504","0.161489722401459","0.148679841293347","0.17429960350957","5"
"5 on scale 1-7","2015","35-65 y.","Rural Area","903","0.165053618488062","0.155079069217173","0.175028167758951","5"
"6 on scale 1-7","2015","66 and older","Urban Area","1134","0.340340108087829","0.323845763405559","0.356834452770099","6"
"6 on scale 1-7","2015","66 and older","Rural Area","657","0.360729630169921","0.338345503405238","0.383113756934605","6"
"6 on scale 1-7","2015","16-34 y.","Rural Area","691","0.326677139984443","0.306355145533647","0.346999134435239","6"
"6 on scale 1-7","2015","35-65 y.","Rural Area","1801","0.349833902300604","0.337019611696274","0.362648192904934","6"
"6 on scale 1-7","2015","35-65 y.","Urban Area","3279","0.346912398098859","0.337504802955486","0.356319993242232","6"
"6 on scale 1-7","2015","16-34 y.","Urban Area","1557","0.371286366445068","0.357330353174821","0.385242379715316","6"
"7 Strongly agree","2015","66 and older","Rural Area","615","0.360926834459","0.338540043809619","0.383313625108381","7"
"7 Strongly agree","2015","16-34 y.","Urban Area","1792","0.325307817477489","0.311775239988744","0.338840394966234","7"
"7 Strongly agree","2015","16-34 y.","Rural Area","774","0.366627978268104","0.345747640683378","0.38750831585283","7"
"7 Strongly agree","2015","35-65 y.","Urban Area","3678","0.357751912245955","0.348278086751184","0.367225737740725","7"
"7 Strongly agree","2015","35-65 y.","Rural Area","1964","0.372826096343978","0.359833420508503","0.385818772179453","7"
"7 Strongly agree","2015","66 and older","Urban Area","1144","0.367791295616274","0.35100521058334","0.384577380649207","7"
"1 Strongly disagree","2016","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2016","16-34 y.","Rural Area","4","","","","1"
"1 Strongly disagree","2016","35-65 y.","Urban Area","4","","","","1"
"1 Strongly disagree","2016","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2016","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2016","16-34 y.","Urban Area","9","","","","1"
"2 on scale 1-7 ","2016","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2016","66 and older","Urban Area","1","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Urban Area","3","","","","2"
"2 on scale 1-7 ","2016","35-65 y.","Rural Area","2","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","Rural Area","2","","","","2"
"2 on scale 1-7 ","2016","16-34 y.","Urban Area","4","","","","2"
"3 on scale 1-7 ","2016","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2016","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Urban Area","2","","","","3"
"3 on scale 1-7 ","2016","35-65 y.","Rural Area","1","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Rural Area","4","","","","3"
"3 on scale 1-7 ","2016","16-34 y.","Urban Area","5","","","","3"
"4 on scale 1-7","2016","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2016","66 and older","Urban Area","1","","","","4"
"4 on scale 1-7","2016","35-65 y.","Urban Area","8","","","","4"
"4 on scale 1-7","2016","16-34 y.","Rural Area","12","","","","4"
"4 on scale 1-7","2016","35-65 y.","Rural Area","7","","","","4"
"4 on scale 1-7","2016","16-34 y.","Urban Area","24","","","","4"
"5 on scale 1-7","2016","16-34 y.","Rural Area","27","","","","5"
"5 on scale 1-7","2016","35-65 y.","Urban Area","24","","","","5"
"5 on scale 1-7","2016","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2016","16-34 y.","Urban Area","55","0.0942345794700636","0.0804396822528847","0.108029476687242","5"
"5 on scale 1-7","2016","66 and older","Urban Area","1","","","","5"
"5 on scale 1-7","2016","35-65 y.","Rural Area","16","","","","5"
"6 on scale 1-7","2016","66 and older","Rural Area","1","","","","6"
"6 on scale 1-7","2016","35-65 y.","Urban Area","95","0.157846874604884","0.137973923932692","0.177719825277076","6"
"6 on scale 1-7","2016","16-34 y.","Rural Area","52","0.0681966074447889","0.0505847868123002","0.0858084280772775","6"
"6 on scale 1-7","2016","66 and older","Urban Area","3","","","","6"
"6 on scale 1-7","2016","16-34 y.","Urban Area","185","0.139133789410101","0.122792377015903","0.155475201804298","6"
"6 on scale 1-7","2016","35-65 y.","Rural Area","39","0.196000929695756","0.163181066064779","0.228820793326733","6"
"7 Strongly agree","2016","66 and older","Rural Area","5","","","","7"
"7 Strongly agree","2016","16-34 y.","Urban Area","1441","0.667737893877496","0.645497172442401","0.689978615312592","7"
"7 Strongly agree","2016","16-34 y.","Rural Area","686","0.842971023378753","0.817552111932404","0.868389934825103","7"
"7 Strongly agree","2016","35-65 y.","Urban Area","1157","0.789969445957437","0.767767286642309","0.812171605272564","7"
"7 Strongly agree","2016","35-65 y.","Rural Area","497","0.732720189975553","0.696132744392248","0.769307635558858","7"
"7 Strongly agree","2016","66 and older","Urban Area","15","","","","7"
"1 Strongly disagree","2017","16-34 y.","Rural Area","3","","","","1"
"1 Strongly disagree","2017","35-65 y.","Urban Area","1","","","","1"
"1 Strongly disagree","2017","35-65 y.","Rural Area","1","","","","1"
"1 Strongly disagree","2017","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2017","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2017","16-34 y.","Urban Area","5","","","","1"
"2 on scale 1-7 ","2017","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2017","35-65 y.","Urban Area","3","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","Rural Area","1","","","","2"
"2 on scale 1-7 ","2017","16-34 y.","Urban Area","1","","","","2"
"3 on scale 1-7 ","2017","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2017","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Urban Area","5","","","","3"
"3 on scale 1-7 ","2017","35-65 y.","Rural Area","2","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Rural Area","1","","","","3"
"3 on scale 1-7 ","2017","16-34 y.","Urban Area","5","","","","3"
"4 on scale 1-7","2017","35-65 y.","Urban Area","14","","","","4"
"4 on scale 1-7","2017","35-65 y.","Rural Area","2","","","","4"
"4 on scale 1-7","2017","16-34 y.","Rural Area","2","","","","4"
"4 on scale 1-7","2017","16-34 y.","Urban Area","11","","","","4"
"4 on scale 1-7","2017","66 and older","Urban Area","2","","","","4"
"4 on scale 1-7","2017","66 and older","Rural Area","","","","","4"
"5 on scale 1-7","2017","16-34 y.","Rural Area","8","","","","5"
"5 on scale 1-7","2017","35-65 y.","Urban Area","22","","","","5"
"5 on scale 1-7","2017","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2017","16-34 y.","Urban Area","47","0.0429359625357043","0.0321584270099009","0.0537134980615076","5"
"5 on scale 1-7","2017","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2017","35-65 y.","Rural Area","9","","","","5"
"6 on scale 1-7","2017","35-65 y.","Urban Area","76","0.132750680870296","0.107615070633107","0.157886291107485","6"
"6 on scale 1-7","2017","66 and older","Urban Area","4","","","","6"
"6 on scale 1-7","2017","66 and older","Rural Area","1","","","","6"
"6 on scale 1-7","2017","35-65 y.","Rural Area","28","","","","6"
"6 on scale 1-7","2017","16-34 y.","Rural Area","48","0.104602578544672","0.077857540908391","0.131347616180953","6"
"6 on scale 1-7","2017","16-34 y.","Urban Area","171","0.136176163449139","0.11794134256016","0.154410984338117","6"
"7 Strongly agree","2017","16-34 y.","Urban Area","1119","0.800132089482685","0.778870744080379","0.821393434884992","7"
"7 Strongly agree","2017","16-34 y.","Rural Area","440","0.864715240216354","0.834825296823331","0.894605183609377","7"
"7 Strongly agree","2017","35-65 y.","Urban Area","579","0.818866839801699","0.790336647729479","0.847397031873918","7"
"7 Strongly agree","2017","35-65 y.","Rural Area","229","0.879458227085451","0.840693222388168","0.918223231782734","7"
"7 Strongly agree","2017","66 and older","Urban Area","23","","","","7"
"7 Strongly agree","2017","66 and older","Rural Area","6","","","","7"
"1 Strongly disagree","2018","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2018","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2018","16-34 y.","Rural Area","1","","","","1"
"1 Strongly disagree","2018","35-65 y.","Urban Area","2","","","","1"
"1 Strongly disagree","2018","35-65 y.","Rural Area","","","","","1"
"1 Strongly disagree","2018","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2018","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Urban Area","2","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Rural Area","","","","","2"
"2 on scale 1-7 ","2018","35-65 y.","Rural Area","1","","","","2"
"2 on scale 1-7 ","2018","16-34 y.","Urban Area","","","","","2"
"3 on scale 1-7 ","2018","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2018","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Urban Area","1","","","","3"
"3 on scale 1-7 ","2018","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2018","16-34 y.","Urban Area","1","","","","3"
"4 on scale 1-7","2018","35-65 y.","Rural Area","1","","","","4"
"4 on scale 1-7","2018","35-65 y.","Urban Area","","","","","4"
"4 on scale 1-7","2018","16-34 y.","Rural Area","1","","","","4"
"4 on scale 1-7","2018","16-34 y.","Urban Area","","","","","4"
"4 on scale 1-7","2018","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2018","66 and older","Urban Area","","","","","4"
"5 on scale 1-7","2018","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2018","66 and older","Urban Area","","","","","5"
"5 on scale 1-7","2018","35-65 y.","Rural Area","1","","","","5"
"5 on scale 1-7","2018","35-65 y.","Urban Area","6","","","","5"
"5 on scale 1-7","2018","16-34 y.","Rural Area","2","","","","5"
"5 on scale 1-7","2018","16-34 y.","Urban Area","3","","","","5"
"6 on scale 1-7","2018","16-34 y.","Rural Area","10","","","","6"
"6 on scale 1-7","2018","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2018","16-34 y.","Urban Area","12","","","","6"
"6 on scale 1-7","2018","35-65 y.","Urban Area","18","","","","6"
"6 on scale 1-7","2018","35-65 y.","Rural Area","7","","","","6"
"6 on scale 1-7","2018","66 and older","Rural Area","","","","","6"
"7 Strongly agree","2018","66 and older","Rural Area","1","","","","7"
"7 Strongly agree","2018","16-34 y.","Urban Area","144","0.906337771827567","0.861192176732198","0.951483366922935","7"
"7 Strongly agree","2018","16-34 y.","Rural Area","80","0.900858985262366","0.840444754322088","0.961273216202643","7"
"7 Strongly agree","2018","35-65 y.","Urban Area","71","0.727781007714875","0.640542613899948","0.815019401529801","7"
"7 Strongly agree","2018","35-65 y.","Rural Area","51","0.863422247147426","0.777246556589187","0.949597937705665","7"
"7 Strongly agree","2018","66 and older","Urban Area","3","","","","7"
"1 Strongly disagree","2019","66 and older","Urban Area","","","","","1"
"1 Strongly disagree","2019","66 and older","Rural Area","","","","","1"
"1 Strongly disagree","2019","35-65 y.","Urban Area","2","","","","1"
"1 Strongly disagree","2019","35-65 y.","Rural Area","2","","","","1"
"1 Strongly disagree","2019","16-34 y.","Rural Area","","","","","1"
"1 Strongly disagree","2019","16-34 y.","Urban Area","","","","","1"
"2 on scale 1-7 ","2019","66 and older","Urban Area","","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Urban Area","1","","","","2"
"2 on scale 1-7 ","2019","66 and older","Rural Area","","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Rural Area","1","","","","2"
"2 on scale 1-7 ","2019","35-65 y.","Rural Area","1","","","","2"
"2 on scale 1-7 ","2019","16-34 y.","Urban Area","1","","","","2"
"3 on scale 1-7 ","2019","35-65 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Urban Area","","","","","3"
"3 on scale 1-7 ","2019","66 and older","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Rural Area","","","","","3"
"3 on scale 1-7 ","2019","35-65 y.","Urban Area","1","","","","3"
"3 on scale 1-7 ","2019","16-34 y.","Urban Area","","","","","3"
"4 on scale 1-7","2019","35-65 y.","Urban Area","2","","","","4"
"4 on scale 1-7","2019","66 and older","Rural Area","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Rural Area","","","","","4"
"4 on scale 1-7","2019","35-65 y.","Rural Area","4","","","","4"
"4 on scale 1-7","2019","66 and older","Urban Area","","","","","4"
"4 on scale 1-7","2019","16-34 y.","Urban Area","3","","","","4"
"5 on scale 1-7","2019","16-34 y.","Urban Area","6","","","","5"
"5 on scale 1-7","2019","66 and older","Urban Area","1","","","","5"
"5 on scale 1-7","2019","35-65 y.","Rural Area","4","","","","5"
"5 on scale 1-7","2019","35-65 y.","Urban Area","3","","","","5"
"5 on scale 1-7","2019","66 and older","Rural Area","","","","","5"
"5 on scale 1-7","2019","16-34 y.","Rural Area","3","","","","5"
"6 on scale 1-7","2019","16-34 y.","Rural Area","6","","","","6"
"6 on scale 1-7","2019","35-65 y.","Urban Area","8","","","","6"
"6 on scale 1-7","2019","66 and older","Urban Area","","","","","6"
"6 on scale 1-7","2019","16-34 y.","Urban Area","12","","","","6"
"6 on scale 1-7","2019","66 and older","Rural Area","1","","","","6"
"6 on scale 1-7","2019","35-65 y.","Rural Area","7","","","","6"
"7 Strongly agree","2019","16-34 y.","Urban Area","77","0.820203549795746","0.744558263218647","0.895848836372845","7"
"7 Strongly agree","2019","16-34 y.","Rural Area","35","0.822426293130176","0.710770912171812","0.93408167408854","7"
"7 Strongly agree","2019","35-65 y.","Urban Area","53","0.660159341713011","0.549200701519681","0.77111798190634","7"
"7 Strongly agree","2019","35-65 y.","Rural Area","35","0.680267933826373","0.554710262256204","0.805825605396542","7"
"7 Strongly agree","2019","66 and older","Urban Area","2","","","","7"
"7 Strongly agree","2019","66 and older","Rural Area","2","","","","7"
