"plh0206i04","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2009","inadequately","Male","","","",""
"5 on scale 1-7","2009","inadequately","Female","","","",""
"5 on scale 1-7","2009","general elemantary","Male","","","",""
"5 on scale 1-7","2009","general elemantary","Female","","","",""
"5 on scale 1-7","2009","middle vocational","Male","","","",""
"5 on scale 1-7","2009","middle vocational","Female","","","",""
"5 on scale 1-7","2009","vocational + Abi","Male","","","",""
"5 on scale 1-7","2009","vocational + Abi","Female","","","",""
"5 on scale 1-7","2009","higher vocational","Male","","","",""
"5 on scale 1-7","2009","higher vocational","Female","","","",""
"5 on scale 1-7","2009","higher education","Male","","","",""
"5 on scale 1-7","2009","higher education","Female","","","",""
"6 on scale 1-7","2009","in school","Male","","","",""
"6 on scale 1-7","2009","in school","Female","","","",""
"6 on scale 1-7","2009","inadequately","Male","","","",""
"6 on scale 1-7","2009","inadequately","Female","","","",""
"6 on scale 1-7","2009","general elemantary","Male","","","",""
"6 on scale 1-7","2009","general elemantary","Female","","","",""
"6 on scale 1-7","2009","middle vocational","Male","","","",""
"6 on scale 1-7","2009","middle vocational","Female","","","",""
"6 on scale 1-7","2009","vocational + Abi","Male","","","",""
"6 on scale 1-7","2009","vocational + Abi","Female","","","",""
"6 on scale 1-7","2009","higher vocational","Male","","","",""
"6 on scale 1-7","2009","higher vocational","Female","","","",""
"6 on scale 1-7","2009","higher education","Male","","","",""
"6 on scale 1-7","2009","higher education","Female","","","",""
"7 Strongly agree","2009","in school","Male","","","",""
"7 Strongly agree","2009","in school","Female","","","",""
"7 Strongly agree","2009","inadequately","Male","","","",""
"7 Strongly agree","2009","inadequately","Female","","","",""
"7 Strongly agree","2009","general elemantary","Male","","","",""
"7 Strongly agree","2009","general elemantary","Female","","","",""
"7 Strongly agree","2009","middle vocational","Male","","","",""
"7 Strongly agree","2009","middle vocational","Female","","","",""
"7 Strongly agree","2009","vocational + Abi","Male","","","",""
"7 Strongly agree","2009","vocational + Abi","Female","","","",""
"7 Strongly agree","2009","higher vocational","Male","","","",""
"7 Strongly agree","2009","higher vocational","Female","","","",""
"7 Strongly agree","2009","higher education","Male","","","",""
"7 Strongly agree","2009","higher education","Female","","","",""
"1 Strongly disagree","2010","in school","Male","","","",""
"1 Strongly disagree","2010","in school","Female","","","",""
"1 Strongly disagree","2010","inadequately","Male","","","",""
"1 Strongly disagree","2010","inadequately","Female","","","",""
"1 Strongly disagree","2010","general elemantary","Male","","","",""
"1 Strongly disagree","2010","general elemantary","Female","","","",""
"1 Strongly disagree","2010","middle vocational","Male","","","",""
"1 Strongly disagree","2010","middle vocational","Female","44","0.0118087505421199","0.00861725029192336","0.0150002507923164"
"1 Strongly disagree","2010","vocational + Abi","Male","","","",""
"1 Strongly disagree","2010","vocational + Abi","Female","","","",""
"1 Strongly disagree","2010","higher vocational","Male","","","",""
"1 Strongly disagree","2010","higher vocational","Female","","","",""
"1 Strongly disagree","2010","higher education","Male","","","",""
"1 Strongly disagree","2010","higher education","Female","","","",""
"2 on scale 1-7 ","2010","in school","Male","","","",""
"2 on scale 1-7 ","2010","in school","Female","","","",""
"2 on scale 1-7 ","2010","inadequately","Male","","","",""
"2 on scale 1-7 ","2010","inadequately","Female","","","",""
"2 on scale 1-7 ","2010","general elemantary","Male","","","",""
"2 on scale 1-7 ","2010","general elemantary","Female","","","",""
"2 on scale 1-7 ","2010","middle vocational","Male","32","0.00745582076471076","0.00476218711857523","0.0101494544108463"
"2 on scale 1-7 ","2010","middle vocational","Female","46","0.0129562237106381","0.00961519788200752","0.0162972495392686"
"2 on scale 1-7 ","2010","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2010","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2010","higher vocational","Male","","","",""
"2 on scale 1-7 ","2010","higher vocational","Female","","","",""
"2 on scale 1-7 ","2010","higher education","Male","","","",""
"2 on scale 1-7 ","2010","higher education","Female","","","",""
"3 on scale 1-7 ","2010","in school","Male","","","",""
"3 on scale 1-7 ","2010","in school","Female","","","",""
"3 on scale 1-7 ","2010","inadequately","Male","","","",""
"3 on scale 1-7 ","2010","inadequately","Female","","","",""
"3 on scale 1-7 ","2010","general elemantary","Male","","","",""
"3 on scale 1-7 ","2010","general elemantary","Female","","","",""
"3 on scale 1-7 ","2010","middle vocational","Male","77","0.0228549616677674","0.0181756104915097","0.0275343128440251"
"3 on scale 1-7 ","2010","middle vocational","Female","126","0.0301144338180513","0.0250652636681773","0.0351636039679254"
"3 on scale 1-7 ","2010","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2010","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2010","higher vocational","Male","","","",""
"3 on scale 1-7 ","2010","higher vocational","Female","","","",""
"3 on scale 1-7 ","2010","higher education","Male","44","0.0243875096665985","0.0177297798956884","0.0310452394375086"
"3 on scale 1-7 ","2010","higher education","Female","30","0.014810310682056","0.00917500148714632","0.0204456198769656"
"4 on scale 1-7","2010","in school","Male","","","",""
"4 on scale 1-7","2010","in school","Female","","","",""
"4 on scale 1-7","2010","inadequately","Male","","","",""
"4 on scale 1-7","2010","inadequately","Female","","","",""
"4 on scale 1-7","2010","general elemantary","Male","44","0.0979943677610863","0.0718034525948187","0.124185282927354"
"4 on scale 1-7","2010","general elemantary","Female","100","0.0891059489640596","0.0724506582291801","0.105761239698939"
"4 on scale 1-7","2010","middle vocational","Male","338","0.0950002012655307","0.085818939298759","0.104181463232302"
"4 on scale 1-7","2010","middle vocational","Female","414","0.101113966541943","0.0922069902418504","0.110020942842035"
"4 on scale 1-7","2010","vocational + Abi","Male","35","0.0927679638009287","0.062965264556095","0.122570663045763"
"4 on scale 1-7","2010","vocational + Abi","Female","41","0.085625840781625","0.0628146178756232","0.108437063687627"
"4 on scale 1-7","2010","higher vocational","Male","50","0.0848625863833365","0.0648110605667015","0.104914112199972"
"4 on scale 1-7","2010","higher vocational","Female","51","0.0840397173065139","0.0601008359206879","0.10797859869234"
"4 on scale 1-7","2010","higher education","Male","177","0.0785229836308203","0.0669126577220551","0.0901333095395855"
"4 on scale 1-7","2010","higher education","Female","170","0.103868219200943","0.0896350038990534","0.118101434502833"
"5 on scale 1-7","2010","in school","Male","39","0.308345669618815","0.235408113492171","0.381283225745459"
"5 on scale 1-7","2010","in school","Female","","","",""
"5 on scale 1-7","2010","inadequately","Male","","","",""
"5 on scale 1-7","2010","inadequately","Female","","","",""
"5 on scale 1-7","2010","general elemantary","Male","85","0.194892320653106","0.159996787382366","0.229787853923846"
"5 on scale 1-7","2010","general elemantary","Female","207","0.172771932131062","0.150670818308176","0.194873045953948"
"5 on scale 1-7","2010","middle vocational","Male","710","0.176109243250911","0.164181953605491","0.18803653289633"
"5 on scale 1-7","2010","middle vocational","Female","750","0.158906150475572","0.148105125039779","0.169707175911366"
"5 on scale 1-7","2010","vocational + Abi","Male","84","0.244615178588409","0.200455772165508","0.288774585011311"
"5 on scale 1-7","2010","vocational + Abi","Female","106","0.172292888778396","0.141506681335686","0.203079096221105"
"5 on scale 1-7","2010","higher vocational","Male","123","0.134211031315255","0.109683927506424","0.158738135124087"
"5 on scale 1-7","2010","higher vocational","Female","96","0.185745566482429","0.152190157660196","0.219300975304662"
"5 on scale 1-7","2010","higher education","Male","435","0.219936290861763","0.202058360318354","0.237814221405171"
"5 on scale 1-7","2010","higher education","Female","347","0.172108666364841","0.154498487217308","0.189718845512374"
"6 on scale 1-7","2010","in school","Male","53","0.2378275159262","0.170584774117577","0.305070257734823"
"6 on scale 1-7","2010","in school","Female","35","0.240188731952558","0.161769091824252","0.318608372080863"
"6 on scale 1-7","2010","inadequately","Male","","","",""
"6 on scale 1-7","2010","inadequately","Female","","","",""
"6 on scale 1-7","2010","general elemantary","Male","153","0.255913182403253","0.217471390308423","0.294354974498083"
"6 on scale 1-7","2010","general elemantary","Female","324","0.263994063046027","0.23822475991491","0.289763366177144"
"6 on scale 1-7","2010","middle vocational","Male","1292","0.315416850283775","0.300866567860957","0.329967132706594"
"6 on scale 1-7","2010","middle vocational","Female","1411","0.303974241300809","0.290384742035053","0.317563740566566"
"6 on scale 1-7","2010","vocational + Abi","Male","126","0.366281617455061","0.316787553703262","0.415775681206861"
"6 on scale 1-7","2010","vocational + Abi","Female","215","0.388857174917663","0.349115095318938","0.428599254516388"
"6 on scale 1-7","2010","higher vocational","Male","296","0.409673333736882","0.374288986585681","0.445057680888082"
"6 on scale 1-7","2010","higher vocational","Female","166","0.29354866192813","0.254256636287777","0.332840687568482"
"6 on scale 1-7","2010","higher education","Male","784","0.383905272147972","0.362913962024969","0.404896582270975"
"6 on scale 1-7","2010","higher education","Female","626","0.34686555096486","0.324660201289301","0.369070900640418"
"7 Strongly agree","2010","in school","Male","36","0.261384576869894","0.191988184207777","0.330780969532011"
"7 Strongly agree","2010","in school","Female","34","0.404288531373439","0.314202105516172","0.494374957230706"
"7 Strongly agree","2010","inadequately","Male","","","",""
"7 Strongly agree","2010","inadequately","Female","31","0.448764569710109","0.339776003251808","0.55775313616841"
"7 Strongly agree","2010","general elemantary","Male","191","0.394182008727566","0.351132819747482","0.437231197707651"
"7 Strongly agree","2010","general elemantary","Female","456","0.435542267296657","0.406555765733082","0.464528768860232"
"7 Strongly agree","2010","middle vocational","Male","1443","0.375056130638899","0.359896643266397","0.3902156180114"
"7 Strongly agree","2010","middle vocational","Female","1610","0.381126233610866","0.366777688577677","0.395474778644055"
"7 Strongly agree","2010","vocational + Abi","Male","109","0.250587068106188","0.206068896612521","0.295105239599855"
"7 Strongly agree","2010","vocational + Abi","Female","185","0.298425004248855","0.26112242795235","0.335727580545359"
"7 Strongly agree","2010","higher vocational","Male","246","0.340762934768187","0.306659892603884","0.374865976932489"
"7 Strongly agree","2010","higher vocational","Female","182","0.390647616574347","0.348550719382624","0.43274451376607"
"7 Strongly agree","2010","higher education","Male","595","0.273528758040235","0.254288341460375","0.292769174620094"
"7 Strongly agree","2010","higher education","Female","571","0.349031232061074","0.326793629832685","0.371268834289462"
"1 Strongly disagree","2011","in school","Male","","","",""
"1 Strongly disagree","2011","in school","Female","","","",""
"1 Strongly disagree","2011","inadequately","Male","","","",""
"1 Strongly disagree","2011","inadequately","Female","","","",""
"1 Strongly disagree","2011","general elemantary","Male","","","",""
"1 Strongly disagree","2011","general elemantary","Female","","","",""
"1 Strongly disagree","2011","middle vocational","Male","","","",""
"1 Strongly disagree","2011","middle vocational","Female","","","",""
"1 Strongly disagree","2011","vocational + Abi","Male","","","",""
"1 Strongly disagree","2011","vocational + Abi","Female","","","",""
"1 Strongly disagree","2011","higher vocational","Male","","","",""
"1 Strongly disagree","2011","higher vocational","Female","","","",""
"1 Strongly disagree","2011","higher education","Male","","","",""
"1 Strongly disagree","2011","higher education","Female","","","",""
"2 on scale 1-7 ","2011","in school","Male","","","",""
"2 on scale 1-7 ","2011","in school","Female","","","",""
"2 on scale 1-7 ","2011","inadequately","Male","","","",""
"2 on scale 1-7 ","2011","inadequately","Female","","","",""
"2 on scale 1-7 ","2011","general elemantary","Male","","","",""
"2 on scale 1-7 ","2011","general elemantary","Female","","","",""
"2 on scale 1-7 ","2011","middle vocational","Male","","","",""
"2 on scale 1-7 ","2011","middle vocational","Female","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2011","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2011","higher vocational","Male","","","",""
"2 on scale 1-7 ","2011","higher vocational","Female","","","",""
"2 on scale 1-7 ","2011","higher education","Male","","","",""
"2 on scale 1-7 ","2011","higher education","Female","","","",""
"3 on scale 1-7 ","2011","in school","Male","","","",""
"3 on scale 1-7 ","2011","in school","Female","","","",""
"3 on scale 1-7 ","2011","inadequately","Male","","","",""
"3 on scale 1-7 ","2011","inadequately","Female","","","",""
"3 on scale 1-7 ","2011","general elemantary","Male","","","",""
"3 on scale 1-7 ","2011","general elemantary","Female","","","",""
"3 on scale 1-7 ","2011","middle vocational","Male","","","",""
"3 on scale 1-7 ","2011","middle vocational","Female","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2011","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2011","higher vocational","Male","","","",""
"3 on scale 1-7 ","2011","higher vocational","Female","","","",""
"3 on scale 1-7 ","2011","higher education","Male","","","",""
"3 on scale 1-7 ","2011","higher education","Female","","","",""
"4 on scale 1-7","2011","in school","Male","","","",""
"4 on scale 1-7","2011","in school","Female","","","",""
"4 on scale 1-7","2011","inadequately","Male","","","",""
"4 on scale 1-7","2011","inadequately","Female","","","",""
"4 on scale 1-7","2011","general elemantary","Male","","","",""
"4 on scale 1-7","2011","general elemantary","Female","","","",""
"4 on scale 1-7","2011","middle vocational","Male","","","",""
"4 on scale 1-7","2011","middle vocational","Female","","","",""
"4 on scale 1-7","2011","vocational + Abi","Male","","","",""
"4 on scale 1-7","2011","vocational + Abi","Female","","","",""
"4 on scale 1-7","2011","higher vocational","Male","","","",""
"4 on scale 1-7","2011","higher vocational","Female","","","",""
"4 on scale 1-7","2011","higher education","Male","","","",""
"4 on scale 1-7","2011","higher education","Female","","","",""
"5 on scale 1-7","2011","in school","Male","","","",""
"5 on scale 1-7","2011","in school","Female","","","",""
"5 on scale 1-7","2011","inadequately","Male","","","",""
"5 on scale 1-7","2011","inadequately","Female","","","",""
"5 on scale 1-7","2011","general elemantary","Male","","","",""
"5 on scale 1-7","2011","general elemantary","Female","","","",""
"5 on scale 1-7","2011","middle vocational","Male","","","",""
"5 on scale 1-7","2011","middle vocational","Female","","","",""
"5 on scale 1-7","2011","vocational + Abi","Male","","","",""
"5 on scale 1-7","2011","vocational + Abi","Female","","","",""
"5 on scale 1-7","2011","higher vocational","Male","","","",""
"5 on scale 1-7","2011","higher vocational","Female","","","",""
"5 on scale 1-7","2011","higher education","Male","","","",""
"5 on scale 1-7","2011","higher education","Female","","","",""
"6 on scale 1-7","2011","in school","Male","","","",""
"6 on scale 1-7","2011","in school","Female","","","",""
"6 on scale 1-7","2011","inadequately","Male","","","",""
"6 on scale 1-7","2011","inadequately","Female","","","",""
"6 on scale 1-7","2011","general elemantary","Male","","","",""
"6 on scale 1-7","2011","general elemantary","Female","","","",""
"6 on scale 1-7","2011","middle vocational","Male","","","",""
"6 on scale 1-7","2011","middle vocational","Female","","","",""
"6 on scale 1-7","2011","vocational + Abi","Male","","","",""
"6 on scale 1-7","2011","vocational + Abi","Female","","","",""
"6 on scale 1-7","2011","higher vocational","Male","","","",""
"6 on scale 1-7","2011","higher vocational","Female","","","",""
"6 on scale 1-7","2011","higher education","Male","","","",""
"6 on scale 1-7","2011","higher education","Female","","","",""
"7 Strongly agree","2011","in school","Male","","","",""
"7 Strongly agree","2011","in school","Female","","","",""
"7 Strongly agree","2011","inadequately","Male","","","",""
"7 Strongly agree","2011","inadequately","Female","","","",""
"7 Strongly agree","2011","general elemantary","Male","","","",""
"7 Strongly agree","2011","general elemantary","Female","","","",""
"7 Strongly agree","2011","middle vocational","Male","","","",""
"7 Strongly agree","2011","middle vocational","Female","","","",""
"7 Strongly agree","2011","vocational + Abi","Male","","","",""
"7 Strongly agree","2011","vocational + Abi","Female","","","",""
"7 Strongly agree","2011","higher vocational","Male","","","",""
"7 Strongly agree","2011","higher vocational","Female","","","",""
"7 Strongly agree","2011","higher education","Male","","","",""
"7 Strongly agree","2011","higher education","Female","","","",""
"1 Strongly disagree","2012","in school","Male","","","",""
"1 Strongly disagree","2012","in school","Female","","","",""
"1 Strongly disagree","2012","inadequately","Male","","","",""
"1 Strongly disagree","2012","inadequately","Female","","","",""
"1 Strongly disagree","2012","general elemantary","Male","","","",""
"1 Strongly disagree","2012","general elemantary","Female","","","",""
"1 Strongly disagree","2012","middle vocational","Male","","","",""
"1 Strongly disagree","2012","middle vocational","Female","","","",""
"1 Strongly disagree","2012","vocational + Abi","Male","","","",""
"1 Strongly disagree","2012","vocational + Abi","Female","","","",""
"1 Strongly disagree","2012","higher vocational","Male","","","",""
"1 Strongly disagree","2012","higher vocational","Female","","","",""
"1 Strongly disagree","2012","higher education","Male","","","",""
"1 Strongly disagree","2012","higher education","Female","","","",""
"2 on scale 1-7 ","2012","in school","Male","","","",""
"2 on scale 1-7 ","2012","in school","Female","","","",""
"2 on scale 1-7 ","2012","inadequately","Male","","","",""
"2 on scale 1-7 ","2012","inadequately","Female","","","",""
"2 on scale 1-7 ","2012","general elemantary","Male","","","",""
"2 on scale 1-7 ","2012","general elemantary","Female","","","",""
"2 on scale 1-7 ","2012","middle vocational","Male","","","",""
"2 on scale 1-7 ","2012","middle vocational","Female","","","",""
"2 on scale 1-7 ","2012","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2012","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2012","higher vocational","Male","","","",""
"2 on scale 1-7 ","2012","higher vocational","Female","","","",""
"2 on scale 1-7 ","2012","higher education","Male","","","",""
"2 on scale 1-7 ","2012","higher education","Female","","","",""
"3 on scale 1-7 ","2012","in school","Male","","","",""
"3 on scale 1-7 ","2012","in school","Female","","","",""
"3 on scale 1-7 ","2012","inadequately","Male","","","",""
"3 on scale 1-7 ","2012","inadequately","Female","","","",""
"3 on scale 1-7 ","2012","general elemantary","Male","","","",""
"3 on scale 1-7 ","2012","general elemantary","Female","","","",""
"3 on scale 1-7 ","2012","middle vocational","Male","","","",""
"3 on scale 1-7 ","2012","middle vocational","Female","","","",""
"3 on scale 1-7 ","2012","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2012","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2012","higher vocational","Male","","","",""
"3 on scale 1-7 ","2012","higher vocational","Female","","","",""
"3 on scale 1-7 ","2012","higher education","Male","","","",""
"3 on scale 1-7 ","2012","higher education","Female","","","",""
"4 on scale 1-7","2012","in school","Male","","","",""
"4 on scale 1-7","2012","in school","Female","","","",""
"4 on scale 1-7","2012","inadequately","Male","","","",""
"4 on scale 1-7","2012","inadequately","Female","","","",""
"4 on scale 1-7","2012","general elemantary","Male","","","",""
"4 on scale 1-7","2012","general elemantary","Female","","","",""
"4 on scale 1-7","2012","middle vocational","Male","","","",""
"4 on scale 1-7","2012","middle vocational","Female","","","",""
"4 on scale 1-7","2012","vocational + Abi","Male","","","",""
"4 on scale 1-7","2012","vocational + Abi","Female","","","",""
"4 on scale 1-7","2012","higher vocational","Male","","","",""
"4 on scale 1-7","2012","higher vocational","Female","","","",""
"4 on scale 1-7","2012","higher education","Male","","","",""
"4 on scale 1-7","2012","higher education","Female","","","",""
"5 on scale 1-7","2012","in school","Male","","","",""
"5 on scale 1-7","2012","in school","Female","","","",""
"5 on scale 1-7","2012","inadequately","Male","","","",""
"5 on scale 1-7","2012","inadequately","Female","","","",""
"5 on scale 1-7","2012","general elemantary","Male","","","",""
"5 on scale 1-7","2012","general elemantary","Female","","","",""
"5 on scale 1-7","2012","middle vocational","Male","","","",""
"5 on scale 1-7","2012","middle vocational","Female","","","",""
"5 on scale 1-7","2012","vocational + Abi","Male","","","",""
"5 on scale 1-7","2012","vocational + Abi","Female","","","",""
"5 on scale 1-7","2012","higher vocational","Male","","","",""
"5 on scale 1-7","2012","higher vocational","Female","","","",""
"5 on scale 1-7","2012","higher education","Male","","","",""
"5 on scale 1-7","2012","higher education","Female","","","",""
"6 on scale 1-7","2012","in school","Male","","","",""
"6 on scale 1-7","2012","in school","Female","","","",""
"6 on scale 1-7","2012","inadequately","Male","","","",""
"6 on scale 1-7","2012","inadequately","Female","","","",""
"6 on scale 1-7","2012","general elemantary","Male","","","",""
"6 on scale 1-7","2012","general elemantary","Female","","","",""
"6 on scale 1-7","2012","middle vocational","Male","","","",""
"6 on scale 1-7","2012","middle vocational","Female","","","",""
"6 on scale 1-7","2012","vocational + Abi","Male","","","",""
"6 on scale 1-7","2012","vocational + Abi","Female","","","",""
"6 on scale 1-7","2012","higher vocational","Male","","","",""
"6 on scale 1-7","2012","higher vocational","Female","","","",""
"6 on scale 1-7","2012","higher education","Male","","","",""
"6 on scale 1-7","2012","higher education","Female","","","",""
"7 Strongly agree","2012","in school","Male","","","",""
"7 Strongly agree","2012","in school","Female","","","",""
"7 Strongly agree","2012","inadequately","Male","","","",""
"7 Strongly agree","2012","inadequately","Female","","","",""
"7 Strongly agree","2012","general elemantary","Male","","","",""
"7 Strongly agree","2012","general elemantary","Female","","","",""
"7 Strongly agree","2012","middle vocational","Male","","","",""
"7 Strongly agree","2012","middle vocational","Female","","","",""
"7 Strongly agree","2012","vocational + Abi","Male","","","",""
"7 Strongly agree","2012","vocational + Abi","Female","","","",""
"7 Strongly agree","2012","higher vocational","Male","","","",""
"7 Strongly agree","2012","higher vocational","Female","","","",""
"7 Strongly agree","2012","higher education","Male","","","",""
"7 Strongly agree","2012","higher education","Female","","","",""
"1 Strongly disagree","2013","in school","Male","","","",""
"1 Strongly disagree","2013","in school","Female","","","",""
"1 Strongly disagree","2013","inadequately","Male","","","",""
"1 Strongly disagree","2013","inadequately","Female","","","",""
"1 Strongly disagree","2013","general elemantary","Male","","","",""
"1 Strongly disagree","2013","general elemantary","Female","","","",""
"1 Strongly disagree","2013","middle vocational","Male","","","",""
"1 Strongly disagree","2013","middle vocational","Female","","","",""
"1 Strongly disagree","2013","vocational + Abi","Male","","","",""
"1 Strongly disagree","2013","vocational + Abi","Female","","","",""
"1 Strongly disagree","2013","higher vocational","Male","","","",""
"1 Strongly disagree","2013","higher vocational","Female","","","",""
"1 Strongly disagree","2013","higher education","Male","","","",""
"1 Strongly disagree","2013","higher education","Female","","","",""
"2 on scale 1-7 ","2013","in school","Male","","","",""
"2 on scale 1-7 ","2013","in school","Female","","","",""
"2 on scale 1-7 ","2013","inadequately","Male","","","",""
"2 on scale 1-7 ","2013","inadequately","Female","","","",""
"2 on scale 1-7 ","2013","general elemantary","Male","","","",""
"2 on scale 1-7 ","2013","general elemantary","Female","","","",""
"2 on scale 1-7 ","2013","middle vocational","Male","","","",""
"2 on scale 1-7 ","2013","middle vocational","Female","","","",""
"2 on scale 1-7 ","2013","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2013","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2013","higher vocational","Male","","","",""
"2 on scale 1-7 ","2013","higher vocational","Female","","","",""
"2 on scale 1-7 ","2013","higher education","Male","","","",""
"2 on scale 1-7 ","2013","higher education","Female","","","",""
"3 on scale 1-7 ","2013","in school","Male","","","",""
"3 on scale 1-7 ","2013","in school","Female","","","",""
"3 on scale 1-7 ","2013","inadequately","Male","","","",""
"3 on scale 1-7 ","2013","inadequately","Female","","","",""
"3 on scale 1-7 ","2013","general elemantary","Male","","","",""
"3 on scale 1-7 ","2013","general elemantary","Female","","","",""
"3 on scale 1-7 ","2013","middle vocational","Male","","","",""
"3 on scale 1-7 ","2013","middle vocational","Female","","","",""
"3 on scale 1-7 ","2013","vocational + Abi","Male","","","",""
"3 on scale 1-7 ","2013","vocational + Abi","Female","","","",""
"3 on scale 1-7 ","2013","higher vocational","Male","","","",""
"3 on scale 1-7 ","2013","higher vocational","Female","","","",""
"3 on scale 1-7 ","2013","higher education","Male","","","",""
"3 on scale 1-7 ","2013","higher education","Female","","","",""
"4 on scale 1-7","2013","in school","Male","","","",""
"4 on scale 1-7","2013","in school","Female","","","",""
"4 on scale 1-7","2013","inadequately","Male","","","",""
"4 on scale 1-7","2013","inadequately","Female","","","",""
"4 on scale 1-7","2013","general elemantary","Male","","","",""
"4 on scale 1-7","2013","general elemantary","Female","","","",""
"4 on scale 1-7","2013","middle vocational","Male","","","",""
"4 on scale 1-7","2013","middle vocational","Female","","","",""
"4 on scale 1-7","2013","vocational + Abi","Male","","","",""
"4 on scale 1-7","2013","vocational + Abi","Female","","","",""
"4 on scale 1-7","2013","higher vocational","Male","","","",""
"4 on scale 1-7","2013","higher vocational","Female","","","",""
"4 on scale 1-7","2013","higher education","Male","","","",""
"4 on scale 1-7","2013","higher education","Female","","","",""
"5 on scale 1-7","2013","in school","Male","","","",""
"5 on scale 1-7","2013","in school","Female","","","",""
"5 on scale 1-7","2013","inadequately","Male","","","",""
"5 on scale 1-7","2013","inadequately","Female","","","",""
"5 on scale 1-7","2013","general elemantary","Male","","","",""
"5 on scale 1-7","2013","general elemantary","Female","","","",""
"5 on scale 1-7","2013","middle vocational","Male","","","",""
"5 on scale 1-7","2013","middle vocational","Female","","","",""
"5 on scale 1-7","2013","vocational + Abi","Male","","","",""
"5 on scale 1-7","2013","vocational + Abi","Female","","","",""
"5 on scale 1-7","2013","higher vocational","Male","","","",""
"5 on scale 1-7","2013","higher vocational","Female","","","",""
"5 on scale 1-7","2013","higher education","Male","","","",""
"5 on scale 1-7","2013","higher education","Female","","","",""
"6 on scale 1-7","2013","in school","Male","","","",""
"6 on scale 1-7","2013","in school","Female","","","",""
"6 on scale 1-7","2013","inadequately","Male","","","",""
"6 on scale 1-7","2013","inadequately","Female","","","",""
"6 on scale 1-7","2013","general elemantary","Male","","","",""
"6 on scale 1-7","2013","general elemantary","Female","","","",""
"6 on scale 1-7","2013","middle vocational","Male","","","",""
"6 on scale 1-7","2013","middle vocational","Female","","","",""
"6 on scale 1-7","2013","vocational + Abi","Male","","","",""
"6 on scale 1-7","2013","vocational + Abi","Female","","","",""
"6 on scale 1-7","2013","higher vocational","Male","","","",""
"6 on scale 1-7","2013","higher vocational","Female","","","",""
"6 on scale 1-7","2013","higher education","Male","","","",""
"6 on scale 1-7","2013","higher education","Female","","","",""
"7 Strongly agree","2013","in school","Male","","","",""
"7 Strongly agree","2013","in school","Female","","","",""
"7 Strongly agree","2013","inadequately","Male","","","",""
"7 Strongly agree","2013","inadequately","Female","","","",""
"7 Strongly agree","2013","general elemantary","Male","","","",""
"7 Strongly agree","2013","general elemantary","Female","","","",""
"7 Strongly agree","2013","middle vocational","Male","","","",""
"7 Strongly agree","2013","middle vocational","Female","","","",""
"7 Strongly agree","2013","vocational + Abi","Male","","","",""
"7 Strongly agree","2013","vocational + Abi","Female","","","",""
"7 Strongly agree","2013","higher vocational","Male","","","",""
"7 Strongly agree","2013","higher vocational","Female","","","",""
"7 Strongly agree","2013","higher education","Male","","","",""
"7 Strongly agree","2013","higher education","Female","","","",""
"1 Strongly disagree","2014","in school","Male","","","",""
"1 Strongly disagree","2014","in school","Female","","","",""
"1 Strongly disagree","2014","inadequately","Male","","","",""
"1 Strongly disagree","2014","inadequately","Female","","","",""
"1 Strongly disagree","2014","general elemantary","Male","","","",""
"1 Strongly disagree","2014","general elemantary","Female","","","",""
"1 Strongly disagree","2014","middle vocational","Male","","","",""
"1 Strongly disagree","2014","middle vocational","Female","","","",""
"1 Strongly disagree","2014","vocational + Abi","Male","","","",""
"1 Strongly disagree","2014","vocational + Abi","Female","","","",""
"1 Strongly disagree","2014","higher vocational","Male","","","",""
"1 Strongly disagree","2014","higher vocational","Female","","","",""
"1 Strongly disagree","2014","higher education","Male","","","",""
"1 Strongly disagree","2014","higher education","Female","","","",""
"2 on scale 1-7 ","2014","in school","Male","","","",""
"2 on scale 1-7 ","2014","in school","Female","","","",""
"2 on scale 1-7 ","2014","inadequately","Male","","","",""
"2 on scale 1-7 ","2014","inadequately","Female","","","",""
"2 on scale 1-7 ","2014","general elemantary","Male","","","",""
"2 on scale 1-7 ","2014","general elemantary","Female","","","",""
"2 on scale 1-7 ","2014","middle vocational","Male","","","",""
"2 on scale 1-7 ","2014","middle vocational","Female","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","Male","","","",""
"2 on scale 1-7 ","2014","vocational + Abi","Female","","","",""
"2 on scale 1-7 ","2014","higher vocational","Male","","","",""
"2 on scale 1-7 ","2014","higher vocational","Female","","","",""
