"plh0206i04","year","e11103","sex","n","percent","lower_confidence","upper_confidence","value"
"1 Strongly disagree","2015","Part Time","Male","10","","","","1"
"1 Strongly disagree","2015","Part Time","Female","45","0.00887735312775577","0.00635465440049525","0.0114000518550163","1"
"1 Strongly disagree","2015","Not Working","Male","30","0.00750625381770699","0.00490885719681694","0.010103650438597","1"
"1 Strongly disagree","2015","Not Working","Female","55","0.0092858282589184","0.00683384324548973","0.0117378132723471","1"
"1 Strongly disagree","2015","Full Time","Male","39","0.00684169695973987","0.00479873486654319","0.00888465905293656","1"
"2 on scale 1-7 ","2015","Not Working","Female","67","0.00981776973216088","0.00729720830871049","0.0123383311556113","2"
"2 on scale 1-7 ","2015","Not Working","Male","39","0.00941215408489529","0.00650643403143929","0.0123178741383513","2"
"2 on scale 1-7 ","2015","Part Time","Male","19","","","","2"
"2 on scale 1-7 ","2015","Part Time","Female","56","0.0121286051498248","0.00918475584901061","0.015072454450639","2"
"2 on scale 1-7 ","2015","Full Time","Female","39","0.0153332978954319","0.0111101602652596","0.0195564355256043","2"
"2 on scale 1-7 ","2015","Full Time","Male","40","0.00510525859395141","0.00333894995610429","0.00687156723179854","2"
"3 on scale 1-7 ","2015","Not Working","Female","128","0.0250221139767139","0.0210291749189708","0.029015053034457","3"
"3 on scale 1-7 ","2015","Part Time","Male","29","","","","3"
"3 on scale 1-7 ","2015","Not Working","Male","93","0.0227051400406034","0.0182224608539656","0.0271878192272412","3"
"3 on scale 1-7 ","2015","Full Time","Female","89","0.0276390865595789","0.0220046770026168","0.0332734961165411","3"
"3 on scale 1-7 ","2015","Part Time","Female","133","0.0222903818229794","0.018320078950222","0.0262606846957368","3"
"3 on scale 1-7 ","2015","Full Time","Male","121","0.0175972989396844","0.0143386548263217","0.0208559430530471","3"
"4 on scale 1-7","2015","Not Working","Female","502","0.0882018743350355","0.0809521489712473","0.0954515996988237","4"
"4 on scale 1-7","2015","Part Time","Male","154","0.0696669169086223","0.0579254665529606","0.0814083672642841","4"
"4 on scale 1-7","2015","Not Working","Male","333","0.0922882331007357","0.0835783985120282","0.100998067689443","4"
"4 on scale 1-7","2015","Full Time","Female","266","0.0815584716165825","0.0721518620558129","0.0909650811773521","4"
"4 on scale 1-7","2015","Part Time","Female","451","0.0851242314399395","0.0776189392462144","0.0926295236336646","4"
"4 on scale 1-7","2015","Full Time","Male","469","0.0699897045221762","0.0636666036411404","0.076312805403212","4"
"5 on scale 1-7","2015","Part Time","Male","313","0.19907999186129","0.180663894735632","0.217496088986948","5"
"5 on scale 1-7","2015","Full Time","Female","527","0.166694865598904","0.153885253959387","0.179504477238422","5"
"5 on scale 1-7","2015","Full Time","Male","1165","0.18573913122367","0.176100782406309","0.195377480041031","5"
"5 on scale 1-7","2015","Not Working","Female","877","0.158315184860278","0.148983300844215","0.16764706887634","5"
"5 on scale 1-7","2015","Not Working","Male","662","0.161350002506862","0.150280257366886","0.172419747646838","5"
"5 on scale 1-7","2015","Part Time","Female","888","0.173910485049623","0.163716678714518","0.184104291384727","5"
"6 on scale 1-7","2015","Not Working","Male","1415","0.339640806220028","0.325389233118594","0.353892379321461","6"
"6 on scale 1-7","2015","Not Working","Female","1853","0.326815024729885","0.314824132091831","0.33880591736794","6"
"6 on scale 1-7","2015","Full Time","Female","1116","0.334111471431209","0.317900117680655","0.350322825181762","6"
"6 on scale 1-7","2015","Part Time","Female","1816","0.350440416815977","0.337608943307788","0.363271890324166","6"
"6 on scale 1-7","2015","Part Time","Male","648","0.360686569410207","0.338539762579095","0.38283337624132","6"
"6 on scale 1-7","2015","Full Time","Male","2271","0.382086701492729","0.370044278307585","0.394129124677874","6"
"7 Strongly agree","2015","Not Working","Female","2396","0.382542204107008","0.370117769997689","0.394966638216328","7"
"7 Strongly agree","2015","Full Time","Male","2149","0.332640208268049","0.320963066764955","0.344317349771142","7"
"7 Strongly agree","2015","Full Time","Female","1197","0.367565977177751","0.350995001194027","0.384136953161476","7"
"7 Strongly agree","2015","Part Time","Male","633","0.351696300540024","0.32967401608536","0.373718584994688","7"
"7 Strongly agree","2015","Part Time","Female","1922","0.347228526593901","0.334424451202647","0.360032601985156","7"
"7 Strongly agree","2015","Not Working","Male","1670","0.367097410229169","0.352592272540566","0.381602547917773","7"
"1 Strongly disagree","2016","Not Working","Male","10","","","","1"
"1 Strongly disagree","2016","Full Time","Female","","","","","1"
"1 Strongly disagree","2016","Part Time","Male","","","","","1"
"1 Strongly disagree","2016","Part Time","Female","","","","","1"
"1 Strongly disagree","2016","Not Working","Female","7","","","","1"
"1 Strongly disagree","2016","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2016","Not Working","Female","5","","","","2"
"2 on scale 1-7 ","2016","Not Working","Male","7","","","","2"
"2 on scale 1-7 ","2016","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2016","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2016","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2016","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2016","Not Working","Female","3","","","","3"
"3 on scale 1-7 ","2016","Not Working","Male","9","","","","3"
"3 on scale 1-7 ","2016","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2016","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2016","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2016","Full Time","Male","","","","","3"
"4 on scale 1-7","2016","Not Working","Female","20","","","","4"
"4 on scale 1-7","2016","Not Working","Male","31","0.0421220326161474","0.0345621857150024","0.0496818795172924","4"
"4 on scale 1-7","2016","Part Time","Male","","","","","4"
"4 on scale 1-7","2016","Full Time","Female","","","","","4"
"4 on scale 1-7","2016","Part Time","Female","","","","","4"
"4 on scale 1-7","2016","Full Time","Male","","","","","4"
"5 on scale 1-7","2016","Full Time","Female","","","","","5"
"5 on scale 1-7","2016","Part Time","Male","","","","","5"
"5 on scale 1-7","2016","Not Working","Female","46","0.100995769549032","0.0864961249604441","0.11549541413762","5"
"5 on scale 1-7","2016","Full Time","Male","","","","","5"
"5 on scale 1-7","2016","Not Working","Male","77","0.0551313896233616","0.0465414832779086","0.0637212959688147","5"
"5 on scale 1-7","2016","Part Time","Female","","","","","5"
"6 on scale 1-7","2016","Not Working","Female","124","0.132927111560164","0.116590593944043","0.149263629176284","6"
"6 on scale 1-7","2016","Part Time","Male","","","","","6"
"6 on scale 1-7","2016","Full Time","Female","","","","","6"
"6 on scale 1-7","2016","Not Working","Male","251","0.135756383461117","0.122864942364124","0.14864782455811","6"
"6 on scale 1-7","2016","Full Time","Male","","","","","6"
"6 on scale 1-7","2016","Part Time","Female","","","","","6"
"7 Strongly agree","2016","Not Working","Female","1454","0.687331054350988","0.66502358753017","0.709638521171805","7"
"7 Strongly agree","2016","Full Time","Male","","","","","7"
"7 Strongly agree","2016","Full Time","Female","","","","","7"
"7 Strongly agree","2016","Part Time","Male","","","","","7"
"7 Strongly agree","2016","Part Time","Female","","","","","7"
"7 Strongly agree","2016","Not Working","Male","2327","0.744370633588449","0.727953276825294","0.760787990351603","7"
"1 Strongly disagree","2017","Full Time","Female","","","","","1"
"1 Strongly disagree","2017","Part Time","Male","","","","","1"
"1 Strongly disagree","2017","Part Time","Female","","","","","1"
"1 Strongly disagree","2017","Not Working","Male","8","","","","1"
"1 Strongly disagree","2017","Not Working","Female","2","","","","1"
"1 Strongly disagree","2017","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2017","Not Working","Male","1","","","","2"
"2 on scale 1-7 ","2017","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2017","Not Working","Female","4","","","","2"
"2 on scale 1-7 ","2017","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2017","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2017","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2017","Not Working","Male","7","","","","3"
"3 on scale 1-7 ","2017","Not Working","Female","6","","","","3"
"3 on scale 1-7 ","2017","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2017","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2017","Full Time","Male","","","","","3"
"4 on scale 1-7","2017","Part Time","Male","","","","","4"
"4 on scale 1-7","2017","Part Time","Female","","","","","4"
"4 on scale 1-7","2017","Full Time","Female","","","","","4"
"4 on scale 1-7","2017","Full Time","Male","","","","","4"
"4 on scale 1-7","2017","Not Working","Male","20","","","","4"
"4 on scale 1-7","2017","Not Working","Female","11","","","","4"
"5 on scale 1-7","2017","Full Time","Female","","","","","5"
"5 on scale 1-7","2017","Part Time","Male","","","","","5"
"5 on scale 1-7","2017","Not Working","Female","30","0.0195226023805406","0.0117623131699261","0.0272828915911551","5"
"5 on scale 1-7","2017","Full Time","Male","","","","","5"
"5 on scale 1-7","2017","Not Working","Male","56","0.0366912079013897","0.0276143977060861","0.0457680180966933","5"
"5 on scale 1-7","2017","Part Time","Female","","","","","5"
"6 on scale 1-7","2017","Part Time","Male","","","","","6"
"6 on scale 1-7","2017","Not Working","Male","183","0.122496386785567","0.106667310088511","0.138325463482622","6"
"6 on scale 1-7","2017","Not Working","Female","145","0.132681881637425","0.113654226153506","0.151709537121343","6"
"6 on scale 1-7","2017","Part Time","Female","","","","","6"
"6 on scale 1-7","2017","Full Time","Female","","","","","6"
"6 on scale 1-7","2017","Full Time","Male","","","","","6"
"7 Strongly agree","2017","Full Time","Male","","","","","7"
"7 Strongly agree","2017","Full Time","Female","","","","","7"
"7 Strongly agree","2017","Part Time","Male","","","","","7"
"7 Strongly agree","2017","Part Time","Female","","","","","7"
"7 Strongly agree","2017","Not Working","Male","1373","0.817871046507859","0.799237247769564","0.836504845246155","7"
"7 Strongly agree","2017","Not Working","Female","1023","0.831163883736464","0.810151938140058","0.85217582933287","7"
"1 Strongly disagree","2018","Not Working","Male","1","","","","1"
"1 Strongly disagree","2018","Not Working","Female","2","","","","1"
"1 Strongly disagree","2018","Full Time","Female","","","","","1"
"1 Strongly disagree","2018","Part Time","Male","","","","","1"
"1 Strongly disagree","2018","Part Time","Female","","","","","1"
"1 Strongly disagree","2018","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2018","Not Working","Female","2","","","","2"
"2 on scale 1-7 ","2018","Not Working","Male","1","","","","2"
"2 on scale 1-7 ","2018","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2018","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2018","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2018","Not Working","Male","1","","","","3"
"3 on scale 1-7 ","2018","Not Working","Female","1","","","","3"
"3 on scale 1-7 ","2018","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2018","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2018","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2018","Full Time","Male","","","","","3"
"4 on scale 1-7","2018","Part Time","Female","","","","","4"
"4 on scale 1-7","2018","Part Time","Male","","","","","4"
"4 on scale 1-7","2018","Full Time","Female","","","","","4"
"4 on scale 1-7","2018","Full Time","Male","","","","","4"
"4 on scale 1-7","2018","Not Working","Female","","","","","4"
"4 on scale 1-7","2018","Not Working","Male","2","","","","4"
"5 on scale 1-7","2018","Not Working","Female","7","","","","5"
"5 on scale 1-7","2018","Not Working","Male","5","","","","5"
"5 on scale 1-7","2018","Part Time","Female","","","","","5"
"5 on scale 1-7","2018","Part Time","Male","","","","","5"
"5 on scale 1-7","2018","Full Time","Female","","","","","5"
"5 on scale 1-7","2018","Full Time","Male","","","","","5"
"6 on scale 1-7","2018","Full Time","Female","","","","","6"
"6 on scale 1-7","2018","Not Working","Male","24","","","","6"
"6 on scale 1-7","2018","Full Time","Male","","","","","6"
"6 on scale 1-7","2018","Part Time","Male","","","","","6"
"6 on scale 1-7","2018","Part Time","Female","","","","","6"
"6 on scale 1-7","2018","Not Working","Female","23","","","","6"
"7 Strongly agree","2018","Not Working","Female","187","0.861174091974021","0.815690752588255","0.906657431359787","7"
"7 Strongly agree","2018","Full Time","Male","","","","","7"
"7 Strongly agree","2018","Full Time","Female","","","","","7"
"7 Strongly agree","2018","Part Time","Male","","","","","7"
"7 Strongly agree","2018","Part Time","Female","","","","","7"
"7 Strongly agree","2018","Not Working","Male","163","0.87550434949681","0.829402195049636","0.921606503943984","7"
"1 Strongly disagree","2019","Not Working","Male","3","","","","1"
"1 Strongly disagree","2019","Not Working","Female","1","","","","1"
"1 Strongly disagree","2019","Part Time","Male","","","","","1"
"1 Strongly disagree","2019","Part Time","Female","","","","","1"
"1 Strongly disagree","2019","Full Time","Female","","","","","1"
"1 Strongly disagree","2019","Full Time","Male","","","","","1"
"2 on scale 1-7 ","2019","Not Working","Male","","","","","2"
"2 on scale 1-7 ","2019","Part Time","Male","","","","","2"
"2 on scale 1-7 ","2019","Not Working","Female","4","","","","2"
"2 on scale 1-7 ","2019","Full Time","Female","","","","","2"
"2 on scale 1-7 ","2019","Part Time","Female","","","","","2"
"2 on scale 1-7 ","2019","Full Time","Male","","","","","2"
"3 on scale 1-7 ","2019","Part Time","Female","","","","","3"
"3 on scale 1-7 ","2019","Not Working","Male","","","","","3"
"3 on scale 1-7 ","2019","Not Working","Female","1","","","","3"
"3 on scale 1-7 ","2019","Full Time","Female","","","","","3"
"3 on scale 1-7 ","2019","Part Time","Male","","","","","3"
"3 on scale 1-7 ","2019","Full Time","Male","","","","","3"
"4 on scale 1-7","2019","Part Time","Male","","","","","4"
"4 on scale 1-7","2019","Not Working","Female","4","","","","4"
"4 on scale 1-7","2019","Full Time","Female","","","","","4"
"4 on scale 1-7","2019","Part Time","Female","","","","","4"
"4 on scale 1-7","2019","Not Working","Male","5","","","","4"
"4 on scale 1-7","2019","Full Time","Male","","","","","4"
"5 on scale 1-7","2019","Full Time","Male","","","","","5"
"5 on scale 1-7","2019","Not Working","Male","3","","","","5"
"5 on scale 1-7","2019","Part Time","Female","","","","","5"
"5 on scale 1-7","2019","Part Time","Male","","","","","5"
"5 on scale 1-7","2019","Not Working","Female","14","","","","5"
"5 on scale 1-7","2019","Full Time","Female","","","","","5"
"6 on scale 1-7","2019","Full Time","Female","","","","","6"
"6 on scale 1-7","2019","Part Time","Male","","","","","6"
"6 on scale 1-7","2019","Not Working","Male","19","","","","6"
"6 on scale 1-7","2019","Full Time","Male","","","","","6"
"6 on scale 1-7","2019","Not Working","Female","15","","","","6"
"6 on scale 1-7","2019","Part Time","Female","","","","","6"
"7 Strongly agree","2019","Full Time","Male","","","","","7"
"7 Strongly agree","2019","Full Time","Female","","","","","7"
"7 Strongly agree","2019","Part Time","Male","","","","","7"
"7 Strongly agree","2019","Part Time","Female","","","","","7"
"7 Strongly agree","2019","Not Working","Male","105","0.822590915000588","0.758150090401119","0.887031739600057","7"
"7 Strongly agree","2019","Not Working","Female","102","0.737541273234357","0.664920276082889","0.810162270385826","7"
