"plh0206i04","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2008","Not Working","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","Full Time","lower secondary degree","","","",""
"6 on scale 1-7","2008","Full Time","secondary school degree","","","",""
"6 on scale 1-7","2008","Full Time","college entrance qualification","","","",""
"6 on scale 1-7","2008","Full Time","Other degree","","","",""
"6 on scale 1-7","2008","Full Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","Part Time","lower secondary degree","","","",""
"6 on scale 1-7","2008","Part Time","secondary school degree","","","",""
"6 on scale 1-7","2008","Part Time","college entrance qualification","","","",""
"6 on scale 1-7","2008","Part Time","Other degree","","","",""
"6 on scale 1-7","2008","Part Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2008","Not Working","lower secondary degree","","","",""
"6 on scale 1-7","2008","Not Working","secondary school degree","","","",""
"6 on scale 1-7","2008","Not Working","college entrance qualification","","","",""
"6 on scale 1-7","2008","Not Working","Other degree","","","",""
"6 on scale 1-7","2008","Not Working","no degree/no degree yet","","","",""
"7 Strongly agree","2008","Full Time","lower secondary degree","","","",""
"7 Strongly agree","2008","Full Time","secondary school degree","","","",""
"7 Strongly agree","2008","Full Time","college entrance qualification","","","",""
"7 Strongly agree","2008","Full Time","Other degree","","","",""
"7 Strongly agree","2008","Full Time","no degree/no degree yet","","","",""
"7 Strongly agree","2008","Part Time","lower secondary degree","","","",""
"7 Strongly agree","2008","Part Time","secondary school degree","","","",""
"7 Strongly agree","2008","Part Time","college entrance qualification","","","",""
"7 Strongly agree","2008","Part Time","Other degree","","","",""
"7 Strongly agree","2008","Part Time","no degree/no degree yet","","","",""
"7 Strongly agree","2008","Not Working","lower secondary degree","","","",""
"7 Strongly agree","2008","Not Working","secondary school degree","","","",""
"7 Strongly agree","2008","Not Working","college entrance qualification","","","",""
"7 Strongly agree","2008","Not Working","Other degree","","","",""
"7 Strongly agree","2008","Not Working","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2009","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2009","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2009","Full Time","Other degree","","","",""
"1 Strongly disagree","2009","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2009","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2009","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2009","Part Time","Other degree","","","",""
"1 Strongly disagree","2009","Part Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2009","Not Working","lower secondary degree","","","",""
"1 Strongly disagree","2009","Not Working","secondary school degree","","","",""
"1 Strongly disagree","2009","Not Working","college entrance qualification","","","",""
"1 Strongly disagree","2009","Not Working","Other degree","","","",""
"1 Strongly disagree","2009","Not Working","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2009","Full Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2009","Full Time","secondary school degree","","","",""
"2 on scale 1-7 ","2009","Full Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2009","Full Time","Other degree","","","",""
"2 on scale 1-7 ","2009","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2009","Part Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2009","Part Time","secondary school degree","","","",""
"2 on scale 1-7 ","2009","Part Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2009","Part Time","Other degree","","","",""
"2 on scale 1-7 ","2009","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2009","Not Working","lower secondary degree","","","",""
"2 on scale 1-7 ","2009","Not Working","secondary school degree","","","",""
"2 on scale 1-7 ","2009","Not Working","college entrance qualification","","","",""
"2 on scale 1-7 ","2009","Not Working","Other degree","","","",""
"2 on scale 1-7 ","2009","Not Working","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2009","Full Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2009","Full Time","secondary school degree","","","",""
"3 on scale 1-7 ","2009","Full Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2009","Full Time","Other degree","","","",""
"3 on scale 1-7 ","2009","Full Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2009","Part Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2009","Part Time","secondary school degree","","","",""
"3 on scale 1-7 ","2009","Part Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2009","Part Time","Other degree","","","",""
"3 on scale 1-7 ","2009","Part Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2009","Not Working","lower secondary degree","","","",""
"3 on scale 1-7 ","2009","Not Working","secondary school degree","","","",""
"3 on scale 1-7 ","2009","Not Working","college entrance qualification","","","",""
"3 on scale 1-7 ","2009","Not Working","Other degree","","","",""
"3 on scale 1-7 ","2009","Not Working","no degree/no degree yet","","","",""
"4 on scale 1-7","2009","Full Time","lower secondary degree","","","",""
"4 on scale 1-7","2009","Full Time","secondary school degree","","","",""
"4 on scale 1-7","2009","Full Time","college entrance qualification","","","",""
"4 on scale 1-7","2009","Full Time","Other degree","","","",""
"4 on scale 1-7","2009","Full Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2009","Part Time","lower secondary degree","","","",""
"4 on scale 1-7","2009","Part Time","secondary school degree","","","",""
"4 on scale 1-7","2009","Part Time","college entrance qualification","","","",""
"4 on scale 1-7","2009","Part Time","Other degree","","","",""
"4 on scale 1-7","2009","Part Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2009","Not Working","lower secondary degree","","","",""
"4 on scale 1-7","2009","Not Working","secondary school degree","","","",""
"4 on scale 1-7","2009","Not Working","college entrance qualification","","","",""
"4 on scale 1-7","2009","Not Working","Other degree","","","",""
"4 on scale 1-7","2009","Not Working","no degree/no degree yet","","","",""
"5 on scale 1-7","2009","Full Time","lower secondary degree","","","",""
"5 on scale 1-7","2009","Full Time","secondary school degree","","","",""
"5 on scale 1-7","2009","Full Time","college entrance qualification","","","",""
"5 on scale 1-7","2009","Full Time","Other degree","","","",""
"5 on scale 1-7","2009","Full Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2009","Part Time","lower secondary degree","","","",""
"5 on scale 1-7","2009","Part Time","secondary school degree","","","",""
"5 on scale 1-7","2009","Part Time","college entrance qualification","","","",""
"5 on scale 1-7","2009","Part Time","Other degree","","","",""
"5 on scale 1-7","2009","Part Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2009","Not Working","lower secondary degree","","","",""
"5 on scale 1-7","2009","Not Working","secondary school degree","","","",""
"5 on scale 1-7","2009","Not Working","college entrance qualification","","","",""
"5 on scale 1-7","2009","Not Working","Other degree","","","",""
"5 on scale 1-7","2009","Not Working","no degree/no degree yet","","","",""
"6 on scale 1-7","2009","Full Time","lower secondary degree","","","",""
"6 on scale 1-7","2009","Full Time","secondary school degree","","","",""
"6 on scale 1-7","2009","Full Time","college entrance qualification","","","",""
"6 on scale 1-7","2009","Full Time","Other degree","","","",""
"6 on scale 1-7","2009","Full Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2009","Part Time","lower secondary degree","","","",""
"6 on scale 1-7","2009","Part Time","secondary school degree","","","",""
"6 on scale 1-7","2009","Part Time","college entrance qualification","","","",""
"6 on scale 1-7","2009","Part Time","Other degree","","","",""
"6 on scale 1-7","2009","Part Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2009","Not Working","lower secondary degree","","","",""
"6 on scale 1-7","2009","Not Working","secondary school degree","","","",""
"6 on scale 1-7","2009","Not Working","college entrance qualification","","","",""
"6 on scale 1-7","2009","Not Working","Other degree","","","",""
"6 on scale 1-7","2009","Not Working","no degree/no degree yet","","","",""
"7 Strongly agree","2009","Full Time","lower secondary degree","","","",""
"7 Strongly agree","2009","Full Time","secondary school degree","","","",""
"7 Strongly agree","2009","Full Time","college entrance qualification","","","",""
"7 Strongly agree","2009","Full Time","Other degree","","","",""
"7 Strongly agree","2009","Full Time","no degree/no degree yet","","","",""
"7 Strongly agree","2009","Part Time","lower secondary degree","","","",""
"7 Strongly agree","2009","Part Time","secondary school degree","","","",""
"7 Strongly agree","2009","Part Time","college entrance qualification","","","",""
"7 Strongly agree","2009","Part Time","Other degree","","","",""
"7 Strongly agree","2009","Part Time","no degree/no degree yet","","","",""
"7 Strongly agree","2009","Not Working","lower secondary degree","","","",""
"7 Strongly agree","2009","Not Working","secondary school degree","","","",""
"7 Strongly agree","2009","Not Working","college entrance qualification","","","",""
"7 Strongly agree","2009","Not Working","Other degree","","","",""
"7 Strongly agree","2009","Not Working","no degree/no degree yet","","","",""
"1 Strongly disagree","2010","Full Time","lower secondary degree","7","","",""
"1 Strongly disagree","2010","Full Time","secondary school degree","9","","",""
"1 Strongly disagree","2010","Full Time","college entrance qualification","8","","",""
"1 Strongly disagree","2010","Full Time","Other degree","1","","",""
"1 Strongly disagree","2010","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2010","Part Time","lower secondary degree","10","","",""
"1 Strongly disagree","2010","Part Time","secondary school degree","10","","",""
"1 Strongly disagree","2010","Part Time","college entrance qualification","3","","",""
"1 Strongly disagree","2010","Part Time","Other degree","","","",""
"1 Strongly disagree","2010","Part Time","no degree/no degree yet","2","","",""
"1 Strongly disagree","2010","Not Working","lower secondary degree","37","0.0127607898929427","0.00873430661084177","0.0167872731750437"
"1 Strongly disagree","2010","Not Working","secondary school degree","10","","",""
"1 Strongly disagree","2010","Not Working","college entrance qualification","8","","",""
"1 Strongly disagree","2010","Not Working","Other degree","5","","",""
"1 Strongly disagree","2010","Not Working","no degree/no degree yet","3","","",""
"2 on scale 1-7 ","2010","Full Time","lower secondary degree","13","","",""
"2 on scale 1-7 ","2010","Full Time","secondary school degree","16","","",""
"2 on scale 1-7 ","2010","Full Time","college entrance qualification","15","","",""
"2 on scale 1-7 ","2010","Full Time","Other degree","2","","",""
"2 on scale 1-7 ","2010","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2010","Part Time","lower secondary degree","8","","",""
"2 on scale 1-7 ","2010","Part Time","secondary school degree","10","","",""
"2 on scale 1-7 ","2010","Part Time","college entrance qualification","13","","",""
"2 on scale 1-7 ","2010","Part Time","Other degree","1","","",""
"2 on scale 1-7 ","2010","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2010","Not Working","lower secondary degree","39","0.013007811700927","0.00894305176109642","0.0170725716407576"
"2 on scale 1-7 ","2010","Not Working","secondary school degree","15","","",""
"2 on scale 1-7 ","2010","Not Working","college entrance qualification","10","","",""
"2 on scale 1-7 ","2010","Not Working","Other degree","5","","",""
"2 on scale 1-7 ","2010","Not Working","no degree/no degree yet","6","","",""
"3 on scale 1-7 ","2010","Full Time","lower secondary degree","33","0.031874063251666","0.0226657698632172","0.0410823566401148"
"3 on scale 1-7 ","2010","Full Time","secondary school degree","51","0.0254579819508275","0.0190882837737528","0.0318276801279022"
"3 on scale 1-7 ","2010","Full Time","college entrance qualification","47","0.0337117400839053","0.0263033369977923","0.0411201431700184"
"3 on scale 1-7 ","2010","Full Time","Other degree","4","","",""
"3 on scale 1-7 ","2010","Full Time","no degree/no degree yet","1","","",""
"3 on scale 1-7 ","2010","Part Time","lower secondary degree","28","","",""
"3 on scale 1-7 ","2010","Part Time","secondary school degree","40","0.0337826604920774","0.0240875109090817","0.0434778100750731"
"3 on scale 1-7 ","2010","Part Time","college entrance qualification","29","","",""
"3 on scale 1-7 ","2010","Part Time","Other degree","4","","",""
"3 on scale 1-7 ","2010","Part Time","no degree/no degree yet","2","","",""
"3 on scale 1-7 ","2010","Not Working","lower secondary degree","57","0.0194832975796531","0.0145249764225633","0.024441618736743"
"3 on scale 1-7 ","2010","Not Working","secondary school degree","29","","",""
"3 on scale 1-7 ","2010","Not Working","college entrance qualification","36","0.0205299441591614","0.0125300558850198","0.028529832433303"
"3 on scale 1-7 ","2010","Not Working","Other degree","6","","",""
"3 on scale 1-7 ","2010","Not Working","no degree/no degree yet","8","","",""
"4 on scale 1-7","2010","Full Time","lower secondary degree","102","0.0926458733184661","0.0774475403657525","0.10784420627118"
"4 on scale 1-7","2010","Full Time","secondary school degree","210","0.101493891509909","0.0892818843016591","0.113705898718158"
"4 on scale 1-7","2010","Full Time","college entrance qualification","221","0.0854285246319683","0.0739551560223836","0.0969018932415531"
"4 on scale 1-7","2010","Full Time","Other degree","13","","",""
"4 on scale 1-7","2010","Full Time","no degree/no degree yet","2","","",""
"4 on scale 1-7","2010","Part Time","lower secondary degree","97","0.123841079291722","0.103133050207641","0.144549108375803"
"4 on scale 1-7","2010","Part Time","secondary school degree","134","0.105017534708345","0.0885659268524466","0.121469142564244"
"4 on scale 1-7","2010","Part Time","college entrance qualification","90","0.100992105384961","0.0837633214932859","0.118220889276636"
"4 on scale 1-7","2010","Part Time","Other degree","10","","",""
"4 on scale 1-7","2010","Part Time","no degree/no degree yet","9","","",""
"4 on scale 1-7","2010","Not Working","lower secondary degree","273","0.0876748407511171","0.0775289953139645","0.0978206861882697"
"4 on scale 1-7","2010","Not Working","secondary school degree","105","0.0833848147495593","0.068707818910218","0.0980618105889006"
"4 on scale 1-7","2010","Not Working","college entrance qualification","121","0.110471908361048","0.0927871056987715","0.128156711023325"
"4 on scale 1-7","2010","Not Working","Other degree","24","","",""
"4 on scale 1-7","2010","Not Working","no degree/no degree yet","31","0.111075257389824","0.0758106272863528","0.146339887493295"
"5 on scale 1-7","2010","Full Time","lower secondary degree","247","0.166083429081707","0.146575150050878","0.185591708112537"
"5 on scale 1-7","2010","Full Time","secondary school degree","412","0.167748213675879","0.152638268008706","0.182858159343052"
"5 on scale 1-7","2010","Full Time","college entrance qualification","489","0.217522088856525","0.200587744245546","0.234456433467503"
"5 on scale 1-7","2010","Full Time","Other degree","30","0.123710649647633","0.0788577805314828","0.168563518763784"
"5 on scale 1-7","2010","Full Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2010","Part Time","lower secondary degree","142","0.138911980397694","0.117169525220205","0.160654435575183"
"5 on scale 1-7","2010","Part Time","secondary school degree","229","0.158657465919385","0.139051562651745","0.178263369187024"
"5 on scale 1-7","2010","Part Time","college entrance qualification","272","0.219998373868911","0.196312650806539","0.243684096931284"
"5 on scale 1-7","2010","Part Time","Other degree","27","","",""
"5 on scale 1-7","2010","Part Time","no degree/no degree yet","20","","",""
"5 on scale 1-7","2010","Not Working","lower secondary degree","547","0.181682415379115","0.167850149995817","0.195514680762414"
"5 on scale 1-7","2010","Not Working","secondary school degree","220","0.155873450149141","0.136616388652144","0.175130511646139"
"5 on scale 1-7","2010","Not Working","college entrance qualification","244","0.197463345003803","0.175005393508008","0.219921296499598"
"5 on scale 1-7","2010","Not Working","Other degree","52","0.155883958964637","0.116139655330274","0.195628262598999"
"5 on scale 1-7","2010","Not Working","no degree/no degree yet","68","0.248292537223993","0.199807868178139","0.296777206269848"
"6 on scale 1-7","2010","Full Time","lower secondary degree","452","0.284981311122039","0.261318769433829","0.30864385281025"
"6 on scale 1-7","2010","Full Time","secondary school degree","850","0.341274781755169","0.322100865488947","0.360448698021391"
"6 on scale 1-7","2010","Full Time","college entrance qualification","881","0.39695808190823","0.37687516726263","0.417040996553831"
"6 on scale 1-7","2010","Full Time","Other degree","65","0.380738590697278","0.314591099723606","0.446886081670951"
"6 on scale 1-7","2010","Full Time","no degree/no degree yet","10","","",""
"6 on scale 1-7","2010","Part Time","lower secondary degree","300","0.307007896950187","0.278010843123961","0.336004950776412"
"6 on scale 1-7","2010","Part Time","secondary school degree","465","0.349439722611708","0.323853858837037","0.375025586386379"
"6 on scale 1-7","2010","Part Time","college entrance qualification","465","0.394574540735775","0.366628259353789","0.422520822117762"
"6 on scale 1-7","2010","Part Time","Other degree","55","0.251269519193968","0.189102513633151","0.313436524754785"
"6 on scale 1-7","2010","Part Time","no degree/no degree yet","25","","",""
"6 on scale 1-7","2010","Not Working","lower secondary degree","828","0.25559505031622","0.239947124842819","0.271242975789621"
"6 on scale 1-7","2010","Not Working","secondary school degree","474","0.328095431068048","0.303169347222591","0.353021514913505"
"6 on scale 1-7","2010","Not Working","college entrance qualification","406","0.350405644523498","0.323490226828161","0.377321062218836"
"6 on scale 1-7","2010","Not Working","Other degree","89","0.288317771377806","0.238686903612885","0.337948639142728"
"6 on scale 1-7","2010","Not Working","no degree/no degree yet","91","0.238177368502807","0.190372145027113","0.2859825919785"
"7 Strongly agree","2010","Full Time","lower secondary degree","544","0.406047516169432","0.380304538151841","0.431790494187023"
"7 Strongly agree","2010","Full Time","secondary school degree","801","0.349191468972448","0.329913334126794","0.368469603818103"
"7 Strongly agree","2010","Full Time","college entrance qualification","619","0.254399445088003","0.236522559583661","0.272276330592346"
"7 Strongly agree","2010","Full Time","Other degree","92","0.403039120035773","0.336218660934447","0.4698595791371"
"7 Strongly agree","2010","Full Time","no degree/no degree yet","12","","",""
"7 Strongly agree","2010","Part Time","lower secondary degree","387","0.384303616394198","0.353723756200239","0.414883476588156"
"7 Strongly agree","2010","Part Time","secondary school degree","446","0.335844187329979","0.310500250160897","0.361188124499061"
"7 Strongly agree","2010","Part Time","college entrance qualification","303","0.246157220539518","0.221526572571481","0.270787868507555"
"7 Strongly agree","2010","Part Time","Other degree","90","0.556816110531154","0.485616901949338","0.628015319112971"
"7 Strongly agree","2010","Part Time","no degree/no degree yet","26","","",""
"7 Strongly agree","2010","Not Working","lower secondary degree","1204","0.429795794380024","0.412036642879586","0.447554945880463"
"7 Strongly agree","2010","Not Working","secondary school degree","510","0.394994144919982","0.3690418790959","0.420946410744065"
"7 Strongly agree","2010","Not Working","college entrance qualification","382","0.307342760099251","0.281313301292789","0.333372218905713"
"7 Strongly agree","2010","Not Working","Other degree","139","0.403726972912167","0.349969410640641","0.457484535183694"
"7 Strongly agree","2010","Not Working","no degree/no degree yet","98","0.351350283985738","0.297773894648347","0.404926673323128"
"1 Strongly disagree","2011","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2011","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2011","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2011","Full Time","Other degree","","","",""
"1 Strongly disagree","2011","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2011","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2011","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2011","Part Time","Other degree","","","",""
"1 Strongly disagree","2011","Part Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","Not Working","lower secondary degree","","","",""
"1 Strongly disagree","2011","Not Working","secondary school degree","","","",""
"1 Strongly disagree","2011","Not Working","college entrance qualification","","","",""
"1 Strongly disagree","2011","Not Working","Other degree","","","",""
"1 Strongly disagree","2011","Not Working","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","Full Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","Full Time","secondary school degree","","","",""
"2 on scale 1-7 ","2011","Full Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Full Time","Other degree","","","",""
"2 on scale 1-7 ","2011","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","Part Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","Part Time","secondary school degree","","","",""
"2 on scale 1-7 ","2011","Part Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Part Time","Other degree","","","",""
"2 on scale 1-7 ","2011","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","Not Working","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","Not Working","secondary school degree","","","",""
"2 on scale 1-7 ","2011","Not Working","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Not Working","Other degree","","","",""
"2 on scale 1-7 ","2011","Not Working","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","Full Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","Full Time","secondary school degree","","","",""
"3 on scale 1-7 ","2011","Full Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Full Time","Other degree","","","",""
"3 on scale 1-7 ","2011","Full Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","Part Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","Part Time","secondary school degree","","","",""
"3 on scale 1-7 ","2011","Part Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Part Time","Other degree","","","",""
"3 on scale 1-7 ","2011","Part Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","Not Working","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","Not Working","secondary school degree","","","",""
"3 on scale 1-7 ","2011","Not Working","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Not Working","Other degree","","","",""
"3 on scale 1-7 ","2011","Not Working","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","Full Time","lower secondary degree","","","",""
"4 on scale 1-7","2011","Full Time","secondary school degree","","","",""
"4 on scale 1-7","2011","Full Time","college entrance qualification","","","",""
"4 on scale 1-7","2011","Full Time","Other degree","","","",""
"4 on scale 1-7","2011","Full Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","Part Time","lower secondary degree","","","",""
"4 on scale 1-7","2011","Part Time","secondary school degree","","","",""
"4 on scale 1-7","2011","Part Time","college entrance qualification","","","",""
"4 on scale 1-7","2011","Part Time","Other degree","","","",""
"4 on scale 1-7","2011","Part Time","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","Not Working","lower secondary degree","","","",""
"4 on scale 1-7","2011","Not Working","secondary school degree","","","",""
"4 on scale 1-7","2011","Not Working","college entrance qualification","","","",""
"4 on scale 1-7","2011","Not Working","Other degree","","","",""
"4 on scale 1-7","2011","Not Working","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","Full Time","lower secondary degree","","","",""
"5 on scale 1-7","2011","Full Time","secondary school degree","","","",""
"5 on scale 1-7","2011","Full Time","college entrance qualification","","","",""
"5 on scale 1-7","2011","Full Time","Other degree","","","",""
"5 on scale 1-7","2011","Full Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","Part Time","lower secondary degree","","","",""
"5 on scale 1-7","2011","Part Time","secondary school degree","","","",""
"5 on scale 1-7","2011","Part Time","college entrance qualification","","","",""
"5 on scale 1-7","2011","Part Time","Other degree","","","",""
"5 on scale 1-7","2011","Part Time","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","Not Working","lower secondary degree","","","",""
"5 on scale 1-7","2011","Not Working","secondary school degree","","","",""
"5 on scale 1-7","2011","Not Working","college entrance qualification","","","",""
"5 on scale 1-7","2011","Not Working","Other degree","","","",""
"5 on scale 1-7","2011","Not Working","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","Full Time","lower secondary degree","","","",""
"6 on scale 1-7","2011","Full Time","secondary school degree","","","",""
"6 on scale 1-7","2011","Full Time","college entrance qualification","","","",""
"6 on scale 1-7","2011","Full Time","Other degree","","","",""
"6 on scale 1-7","2011","Full Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","Part Time","lower secondary degree","","","",""
"6 on scale 1-7","2011","Part Time","secondary school degree","","","",""
"6 on scale 1-7","2011","Part Time","college entrance qualification","","","",""
"6 on scale 1-7","2011","Part Time","Other degree","","","",""
"6 on scale 1-7","2011","Part Time","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","Not Working","lower secondary degree","","","",""
"6 on scale 1-7","2011","Not Working","secondary school degree","","","",""
"6 on scale 1-7","2011","Not Working","college entrance qualification","","","",""
"6 on scale 1-7","2011","Not Working","Other degree","","","",""
"6 on scale 1-7","2011","Not Working","no degree/no degree yet","","","",""
"7 Strongly agree","2011","Full Time","lower secondary degree","","","",""
"7 Strongly agree","2011","Full Time","secondary school degree","","","",""
"7 Strongly agree","2011","Full Time","college entrance qualification","","","",""
"7 Strongly agree","2011","Full Time","Other degree","","","",""
"7 Strongly agree","2011","Full Time","no degree/no degree yet","","","",""
"7 Strongly agree","2011","Part Time","lower secondary degree","","","",""
"7 Strongly agree","2011","Part Time","secondary school degree","","","",""
"7 Strongly agree","2011","Part Time","college entrance qualification","","","",""
"7 Strongly agree","2011","Part Time","Other degree","","","",""
"7 Strongly agree","2011","Part Time","no degree/no degree yet","","","",""
"7 Strongly agree","2011","Not Working","lower secondary degree","","","",""
"7 Strongly agree","2011","Not Working","secondary school degree","","","",""
"7 Strongly agree","2011","Not Working","college entrance qualification","","","",""
"7 Strongly agree","2011","Not Working","Other degree","","","",""
"7 Strongly agree","2011","Not Working","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","Full Time","lower secondary degree","","","",""
"1 Strongly disagree","2012","Full Time","secondary school degree","","","",""
"1 Strongly disagree","2012","Full Time","college entrance qualification","","","",""
"1 Strongly disagree","2012","Full Time","Other degree","","","",""
"1 Strongly disagree","2012","Full Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","Part Time","lower secondary degree","","","",""
"1 Strongly disagree","2012","Part Time","secondary school degree","","","",""
"1 Strongly disagree","2012","Part Time","college entrance qualification","","","",""
"1 Strongly disagree","2012","Part Time","Other degree","","","",""
"1 Strongly disagree","2012","Part Time","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","Not Working","lower secondary degree","","","",""
"1 Strongly disagree","2012","Not Working","secondary school degree","","","",""
"1 Strongly disagree","2012","Not Working","college entrance qualification","","","",""
"1 Strongly disagree","2012","Not Working","Other degree","","","",""
"1 Strongly disagree","2012","Not Working","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","Full Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","Full Time","secondary school degree","","","",""
"2 on scale 1-7 ","2012","Full Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Full Time","Other degree","","","",""
"2 on scale 1-7 ","2012","Full Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","Part Time","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","Part Time","secondary school degree","","","",""
"2 on scale 1-7 ","2012","Part Time","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Part Time","Other degree","","","",""
"2 on scale 1-7 ","2012","Part Time","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","Not Working","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","Not Working","secondary school degree","","","",""
"2 on scale 1-7 ","2012","Not Working","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Not Working","Other degree","","","",""
"2 on scale 1-7 ","2012","Not Working","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","Full Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","Full Time","secondary school degree","","","",""
"3 on scale 1-7 ","2012","Full Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Full Time","Other degree","","","",""
"3 on scale 1-7 ","2012","Full Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","Part Time","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","Part Time","secondary school degree","","","",""
"3 on scale 1-7 ","2012","Part Time","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Part Time","Other degree","","","",""
"3 on scale 1-7 ","2012","Part Time","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","Not Working","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","Not Working","secondary school degree","","","",""
"3 on scale 1-7 ","2012","Not Working","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Not Working","Other degree","","","",""
"3 on scale 1-7 ","2012","Not Working","no degree/no degree yet","","","",""
"4 on scale 1-7","2012","Full Time","lower secondary degree","","","",""
"4 on scale 1-7","2012","Full Time","secondary school degree","","","",""
"4 on scale 1-7","2012","Full Time","college entrance qualification","","","",""
