"plh0206i04","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"5 on scale 1-7","2018","Urban Area","Female","5","","","","5"
"5 on scale 1-7","2018","Rural Area","Female","2","","","","5"
"5 on scale 1-7","2018","Urban Area","Male","4","","","","5"
"5 on scale 1-7","2018","Rural Area","Male","1","","","","5"
"6 on scale 1-7","2018","Rural Area","Female","7","","","","6"
"6 on scale 1-7","2018","Urban Area","Male","14","","","","6"
"6 on scale 1-7","2018","Rural Area","Male","10","","","","6"
"6 on scale 1-7","2018","Urban Area","Female","16","","","","6"
"7 Strongly agree","2018","Urban Area","Male","102","0.863314393784797","0.802358730941732","0.924270056627863","7"
"7 Strongly agree","2018","Urban Area","Female","116","0.851039478554296","0.792270386648786","0.909808570459805","7"
"7 Strongly agree","2018","Rural Area","Male","61","0.899111239194485","0.830948730443798","0.967273747945173","7"
"7 Strongly agree","2018","Rural Area","Female","71","0.880394216025715","0.809726628910791","0.951061803140638","7"
"1 Strongly disagree","2019","Rural Area","Female","","","","","1"
"1 Strongly disagree","2019","Urban Area","Female","1","","","","1"
"1 Strongly disagree","2019","Rural Area","Male","2","","","","1"
"1 Strongly disagree","2019","Urban Area","Male","1","","","","1"
"2 on scale 1-7 ","2019","Rural Area","Female","2","","","","2"
"2 on scale 1-7 ","2019","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2019","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2019","Urban Area","Female","2","","","","2"
"3 on scale 1-7 ","2019","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2019","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2019","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2019","Urban Area","Female","1","","","","3"
"4 on scale 1-7","2019","Rural Area","Female","1","","","","4"
"4 on scale 1-7","2019","Urban Area","Female","3","","","","4"
"4 on scale 1-7","2019","Rural Area","Male","3","","","","4"
"4 on scale 1-7","2019","Urban Area","Male","2","","","","4"
"5 on scale 1-7","2019","Rural Area","Female","5","","","","5"
"5 on scale 1-7","2019","Urban Area","Male","1","","","","5"
"5 on scale 1-7","2019","Urban Area","Female","9","","","","5"
"5 on scale 1-7","2019","Rural Area","Male","2","","","","5"
"6 on scale 1-7","2019","Rural Area","Female","6","","","","6"
"6 on scale 1-7","2019","Urban Area","Male","11","","","","6"
"6 on scale 1-7","2019","Urban Area","Female","9","","","","6"
"6 on scale 1-7","2019","Rural Area","Male","8","","","","6"
"7 Strongly agree","2019","Urban Area","Male","72","0.834510340966387","0.756421359792367","0.912599322140407","7"
"7 Strongly agree","2019","Urban Area","Female","60","0.720487245237886","0.625086318867262","0.815888171608511","7"
"7 Strongly agree","2019","Rural Area","Male","30","0.763669786480551","0.639546215328934","0.887793357632168","7"
"7 Strongly agree","2019","Rural Area","Female","42","0.774213522644202","0.664708656726244","0.883718388562161","7"
