"plh0206i04","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence"
"6 on scale 1-7","2007","Part Time","inadequately","","","",""
"6 on scale 1-7","2007","Part Time","general elemantary","","","",""
"6 on scale 1-7","2007","Part Time","middle vocational","","","",""
"6 on scale 1-7","2007","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2007","Part Time","higher vocational","","","",""
"6 on scale 1-7","2007","Part Time","higher education","","","",""
"6 on scale 1-7","2007","Not Working","in school","","","",""
"6 on scale 1-7","2007","Not Working","inadequately","","","",""
"6 on scale 1-7","2007","Not Working","general elemantary","","","",""
"6 on scale 1-7","2007","Not Working","middle vocational","","","",""
"6 on scale 1-7","2007","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2007","Not Working","higher vocational","","","",""
"6 on scale 1-7","2007","Not Working","higher education","","","",""
"7 Strongly agree","2007","Full Time","in school","","","",""
"7 Strongly agree","2007","Full Time","inadequately","","","",""
"7 Strongly agree","2007","Full Time","general elemantary","","","",""
"7 Strongly agree","2007","Full Time","middle vocational","","","",""
"7 Strongly agree","2007","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2007","Full Time","higher vocational","","","",""
"7 Strongly agree","2007","Full Time","higher education","","","",""
"7 Strongly agree","2007","Part Time","in school","","","",""
"7 Strongly agree","2007","Part Time","inadequately","","","",""
"7 Strongly agree","2007","Part Time","general elemantary","","","",""
"7 Strongly agree","2007","Part Time","middle vocational","","","",""
"7 Strongly agree","2007","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2007","Part Time","higher vocational","","","",""
"7 Strongly agree","2007","Part Time","higher education","","","",""
"7 Strongly agree","2007","Not Working","in school","","","",""
"7 Strongly agree","2007","Not Working","inadequately","","","",""
"7 Strongly agree","2007","Not Working","general elemantary","","","",""
"7 Strongly agree","2007","Not Working","middle vocational","","","",""
"7 Strongly agree","2007","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2007","Not Working","higher vocational","","","",""
"7 Strongly agree","2007","Not Working","higher education","","","",""
"1 Strongly disagree","2008","Full Time","in school","","","",""
"1 Strongly disagree","2008","Full Time","inadequately","","","",""
"1 Strongly disagree","2008","Full Time","general elemantary","","","",""
"1 Strongly disagree","2008","Full Time","middle vocational","","","",""
"1 Strongly disagree","2008","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2008","Full Time","higher vocational","","","",""
"1 Strongly disagree","2008","Full Time","higher education","","","",""
"1 Strongly disagree","2008","Part Time","in school","","","",""
"1 Strongly disagree","2008","Part Time","inadequately","","","",""
"1 Strongly disagree","2008","Part Time","general elemantary","","","",""
"1 Strongly disagree","2008","Part Time","middle vocational","","","",""
"1 Strongly disagree","2008","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2008","Part Time","higher vocational","","","",""
"1 Strongly disagree","2008","Part Time","higher education","","","",""
"1 Strongly disagree","2008","Not Working","in school","","","",""
"1 Strongly disagree","2008","Not Working","inadequately","","","",""
"1 Strongly disagree","2008","Not Working","general elemantary","","","",""
"1 Strongly disagree","2008","Not Working","middle vocational","","","",""
"1 Strongly disagree","2008","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2008","Not Working","higher vocational","","","",""
"1 Strongly disagree","2008","Not Working","higher education","","","",""
"2 on scale 1-7 ","2008","Full Time","in school","","","",""
"2 on scale 1-7 ","2008","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2008","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2008","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2008","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2008","Full Time","higher education","","","",""
"2 on scale 1-7 ","2008","Part Time","in school","","","",""
"2 on scale 1-7 ","2008","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2008","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2008","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2008","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2008","Part Time","higher education","","","",""
"2 on scale 1-7 ","2008","Not Working","in school","","","",""
"2 on scale 1-7 ","2008","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2008","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2008","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2008","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2008","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2008","Not Working","higher education","","","",""
"3 on scale 1-7 ","2008","Full Time","in school","","","",""
"3 on scale 1-7 ","2008","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2008","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2008","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2008","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2008","Full Time","higher education","","","",""
"3 on scale 1-7 ","2008","Part Time","in school","","","",""
"3 on scale 1-7 ","2008","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2008","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2008","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2008","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2008","Part Time","higher education","","","",""
"3 on scale 1-7 ","2008","Not Working","in school","","","",""
"3 on scale 1-7 ","2008","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2008","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2008","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2008","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2008","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2008","Not Working","higher education","","","",""
"4 on scale 1-7","2008","Full Time","in school","","","",""
"4 on scale 1-7","2008","Full Time","inadequately","","","",""
"4 on scale 1-7","2008","Full Time","general elemantary","","","",""
"4 on scale 1-7","2008","Full Time","middle vocational","","","",""
"4 on scale 1-7","2008","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2008","Full Time","higher vocational","","","",""
"4 on scale 1-7","2008","Full Time","higher education","","","",""
"4 on scale 1-7","2008","Part Time","in school","","","",""
"4 on scale 1-7","2008","Part Time","inadequately","","","",""
"4 on scale 1-7","2008","Part Time","general elemantary","","","",""
"4 on scale 1-7","2008","Part Time","middle vocational","","","",""
"4 on scale 1-7","2008","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2008","Part Time","higher vocational","","","",""
"4 on scale 1-7","2008","Part Time","higher education","","","",""
"4 on scale 1-7","2008","Not Working","in school","","","",""
"4 on scale 1-7","2008","Not Working","inadequately","","","",""
"4 on scale 1-7","2008","Not Working","general elemantary","","","",""
"4 on scale 1-7","2008","Not Working","middle vocational","","","",""
"4 on scale 1-7","2008","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2008","Not Working","higher vocational","","","",""
"4 on scale 1-7","2008","Not Working","higher education","","","",""
"5 on scale 1-7","2008","Full Time","in school","","","",""
"5 on scale 1-7","2008","Full Time","inadequately","","","",""
"5 on scale 1-7","2008","Full Time","general elemantary","","","",""
"5 on scale 1-7","2008","Full Time","middle vocational","","","",""
"5 on scale 1-7","2008","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2008","Full Time","higher vocational","","","",""
"5 on scale 1-7","2008","Full Time","higher education","","","",""
"5 on scale 1-7","2008","Part Time","in school","","","",""
"5 on scale 1-7","2008","Part Time","inadequately","","","",""
"5 on scale 1-7","2008","Part Time","general elemantary","","","",""
"5 on scale 1-7","2008","Part Time","middle vocational","","","",""
"5 on scale 1-7","2008","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2008","Part Time","higher vocational","","","",""
"5 on scale 1-7","2008","Part Time","higher education","","","",""
"5 on scale 1-7","2008","Not Working","in school","","","",""
"5 on scale 1-7","2008","Not Working","inadequately","","","",""
"5 on scale 1-7","2008","Not Working","general elemantary","","","",""
"5 on scale 1-7","2008","Not Working","middle vocational","","","",""
"5 on scale 1-7","2008","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2008","Not Working","higher vocational","","","",""
"5 on scale 1-7","2008","Not Working","higher education","","","",""
"6 on scale 1-7","2008","Full Time","in school","","","",""
"6 on scale 1-7","2008","Full Time","inadequately","","","",""
"6 on scale 1-7","2008","Full Time","general elemantary","","","",""
"6 on scale 1-7","2008","Full Time","middle vocational","","","",""
"6 on scale 1-7","2008","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2008","Full Time","higher vocational","","","",""
"6 on scale 1-7","2008","Full Time","higher education","","","",""
"6 on scale 1-7","2008","Part Time","in school","","","",""
"6 on scale 1-7","2008","Part Time","inadequately","","","",""
"6 on scale 1-7","2008","Part Time","general elemantary","","","",""
"6 on scale 1-7","2008","Part Time","middle vocational","","","",""
"6 on scale 1-7","2008","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2008","Part Time","higher vocational","","","",""
"6 on scale 1-7","2008","Part Time","higher education","","","",""
"6 on scale 1-7","2008","Not Working","in school","","","",""
"6 on scale 1-7","2008","Not Working","inadequately","","","",""
"6 on scale 1-7","2008","Not Working","general elemantary","","","",""
"6 on scale 1-7","2008","Not Working","middle vocational","","","",""
"6 on scale 1-7","2008","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2008","Not Working","higher vocational","","","",""
"6 on scale 1-7","2008","Not Working","higher education","","","",""
"7 Strongly agree","2008","Full Time","in school","","","",""
"7 Strongly agree","2008","Full Time","inadequately","","","",""
"7 Strongly agree","2008","Full Time","general elemantary","","","",""
"7 Strongly agree","2008","Full Time","middle vocational","","","",""
"7 Strongly agree","2008","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2008","Full Time","higher vocational","","","",""
"7 Strongly agree","2008","Full Time","higher education","","","",""
"7 Strongly agree","2008","Part Time","in school","","","",""
"7 Strongly agree","2008","Part Time","inadequately","","","",""
"7 Strongly agree","2008","Part Time","general elemantary","","","",""
"7 Strongly agree","2008","Part Time","middle vocational","","","",""
"7 Strongly agree","2008","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2008","Part Time","higher vocational","","","",""
"7 Strongly agree","2008","Part Time","higher education","","","",""
"7 Strongly agree","2008","Not Working","in school","","","",""
"7 Strongly agree","2008","Not Working","inadequately","","","",""
"7 Strongly agree","2008","Not Working","general elemantary","","","",""
"7 Strongly agree","2008","Not Working","middle vocational","","","",""
"7 Strongly agree","2008","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2008","Not Working","higher vocational","","","",""
"7 Strongly agree","2008","Not Working","higher education","","","",""
"1 Strongly disagree","2009","Full Time","in school","","","",""
"1 Strongly disagree","2009","Full Time","inadequately","","","",""
"1 Strongly disagree","2009","Full Time","general elemantary","","","",""
"1 Strongly disagree","2009","Full Time","middle vocational","","","",""
"1 Strongly disagree","2009","Full Time","vocational + Abi","","","",""
"1 Strongly disagree","2009","Full Time","higher vocational","","","",""
"1 Strongly disagree","2009","Full Time","higher education","","","",""
"1 Strongly disagree","2009","Part Time","in school","","","",""
"1 Strongly disagree","2009","Part Time","inadequately","","","",""
"1 Strongly disagree","2009","Part Time","general elemantary","","","",""
"1 Strongly disagree","2009","Part Time","middle vocational","","","",""
"1 Strongly disagree","2009","Part Time","vocational + Abi","","","",""
"1 Strongly disagree","2009","Part Time","higher vocational","","","",""
"1 Strongly disagree","2009","Part Time","higher education","","","",""
"1 Strongly disagree","2009","Not Working","in school","","","",""
"1 Strongly disagree","2009","Not Working","inadequately","","","",""
"1 Strongly disagree","2009","Not Working","general elemantary","","","",""
"1 Strongly disagree","2009","Not Working","middle vocational","","","",""
"1 Strongly disagree","2009","Not Working","vocational + Abi","","","",""
"1 Strongly disagree","2009","Not Working","higher vocational","","","",""
"1 Strongly disagree","2009","Not Working","higher education","","","",""
"2 on scale 1-7 ","2009","Full Time","in school","","","",""
"2 on scale 1-7 ","2009","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2009","Full Time","general elemantary","","","",""
"2 on scale 1-7 ","2009","Full Time","middle vocational","","","",""
"2 on scale 1-7 ","2009","Full Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Full Time","higher vocational","","","",""
"2 on scale 1-7 ","2009","Full Time","higher education","","","",""
"2 on scale 1-7 ","2009","Part Time","in school","","","",""
"2 on scale 1-7 ","2009","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2009","Part Time","general elemantary","","","",""
"2 on scale 1-7 ","2009","Part Time","middle vocational","","","",""
"2 on scale 1-7 ","2009","Part Time","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2009","Part Time","higher education","","","",""
"2 on scale 1-7 ","2009","Not Working","in school","","","",""
"2 on scale 1-7 ","2009","Not Working","inadequately","","","",""
"2 on scale 1-7 ","2009","Not Working","general elemantary","","","",""
"2 on scale 1-7 ","2009","Not Working","middle vocational","","","",""
"2 on scale 1-7 ","2009","Not Working","vocational + Abi","","","",""
"2 on scale 1-7 ","2009","Not Working","higher vocational","","","",""
"2 on scale 1-7 ","2009","Not Working","higher education","","","",""
"3 on scale 1-7 ","2009","Full Time","in school","","","",""
"3 on scale 1-7 ","2009","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2009","Full Time","general elemantary","","","",""
"3 on scale 1-7 ","2009","Full Time","middle vocational","","","",""
"3 on scale 1-7 ","2009","Full Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","Full Time","higher vocational","","","",""
"3 on scale 1-7 ","2009","Full Time","higher education","","","",""
"3 on scale 1-7 ","2009","Part Time","in school","","","",""
"3 on scale 1-7 ","2009","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2009","Part Time","general elemantary","","","",""
"3 on scale 1-7 ","2009","Part Time","middle vocational","","","",""
"3 on scale 1-7 ","2009","Part Time","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","Part Time","higher vocational","","","",""
"3 on scale 1-7 ","2009","Part Time","higher education","","","",""
"3 on scale 1-7 ","2009","Not Working","in school","","","",""
"3 on scale 1-7 ","2009","Not Working","inadequately","","","",""
"3 on scale 1-7 ","2009","Not Working","general elemantary","","","",""
"3 on scale 1-7 ","2009","Not Working","middle vocational","","","",""
"3 on scale 1-7 ","2009","Not Working","vocational + Abi","","","",""
"3 on scale 1-7 ","2009","Not Working","higher vocational","","","",""
"3 on scale 1-7 ","2009","Not Working","higher education","","","",""
"4 on scale 1-7","2009","Full Time","in school","","","",""
"4 on scale 1-7","2009","Full Time","inadequately","","","",""
"4 on scale 1-7","2009","Full Time","general elemantary","","","",""
"4 on scale 1-7","2009","Full Time","middle vocational","","","",""
"4 on scale 1-7","2009","Full Time","vocational + Abi","","","",""
"4 on scale 1-7","2009","Full Time","higher vocational","","","",""
"4 on scale 1-7","2009","Full Time","higher education","","","",""
"4 on scale 1-7","2009","Part Time","in school","","","",""
"4 on scale 1-7","2009","Part Time","inadequately","","","",""
"4 on scale 1-7","2009","Part Time","general elemantary","","","",""
"4 on scale 1-7","2009","Part Time","middle vocational","","","",""
"4 on scale 1-7","2009","Part Time","vocational + Abi","","","",""
"4 on scale 1-7","2009","Part Time","higher vocational","","","",""
"4 on scale 1-7","2009","Part Time","higher education","","","",""
"4 on scale 1-7","2009","Not Working","in school","","","",""
"4 on scale 1-7","2009","Not Working","inadequately","","","",""
"4 on scale 1-7","2009","Not Working","general elemantary","","","",""
"4 on scale 1-7","2009","Not Working","middle vocational","","","",""
"4 on scale 1-7","2009","Not Working","vocational + Abi","","","",""
"4 on scale 1-7","2009","Not Working","higher vocational","","","",""
"4 on scale 1-7","2009","Not Working","higher education","","","",""
"5 on scale 1-7","2009","Full Time","in school","","","",""
"5 on scale 1-7","2009","Full Time","inadequately","","","",""
"5 on scale 1-7","2009","Full Time","general elemantary","","","",""
"5 on scale 1-7","2009","Full Time","middle vocational","","","",""
"5 on scale 1-7","2009","Full Time","vocational + Abi","","","",""
"5 on scale 1-7","2009","Full Time","higher vocational","","","",""
"5 on scale 1-7","2009","Full Time","higher education","","","",""
"5 on scale 1-7","2009","Part Time","in school","","","",""
"5 on scale 1-7","2009","Part Time","inadequately","","","",""
"5 on scale 1-7","2009","Part Time","general elemantary","","","",""
"5 on scale 1-7","2009","Part Time","middle vocational","","","",""
"5 on scale 1-7","2009","Part Time","vocational + Abi","","","",""
"5 on scale 1-7","2009","Part Time","higher vocational","","","",""
"5 on scale 1-7","2009","Part Time","higher education","","","",""
"5 on scale 1-7","2009","Not Working","in school","","","",""
"5 on scale 1-7","2009","Not Working","inadequately","","","",""
"5 on scale 1-7","2009","Not Working","general elemantary","","","",""
"5 on scale 1-7","2009","Not Working","middle vocational","","","",""
"5 on scale 1-7","2009","Not Working","vocational + Abi","","","",""
"5 on scale 1-7","2009","Not Working","higher vocational","","","",""
"5 on scale 1-7","2009","Not Working","higher education","","","",""
"6 on scale 1-7","2009","Full Time","in school","","","",""
"6 on scale 1-7","2009","Full Time","inadequately","","","",""
"6 on scale 1-7","2009","Full Time","general elemantary","","","",""
"6 on scale 1-7","2009","Full Time","middle vocational","","","",""
"6 on scale 1-7","2009","Full Time","vocational + Abi","","","",""
"6 on scale 1-7","2009","Full Time","higher vocational","","","",""
"6 on scale 1-7","2009","Full Time","higher education","","","",""
"6 on scale 1-7","2009","Part Time","in school","","","",""
"6 on scale 1-7","2009","Part Time","inadequately","","","",""
"6 on scale 1-7","2009","Part Time","general elemantary","","","",""
"6 on scale 1-7","2009","Part Time","middle vocational","","","",""
"6 on scale 1-7","2009","Part Time","vocational + Abi","","","",""
"6 on scale 1-7","2009","Part Time","higher vocational","","","",""
"6 on scale 1-7","2009","Part Time","higher education","","","",""
"6 on scale 1-7","2009","Not Working","in school","","","",""
"6 on scale 1-7","2009","Not Working","inadequately","","","",""
"6 on scale 1-7","2009","Not Working","general elemantary","","","",""
"6 on scale 1-7","2009","Not Working","middle vocational","","","",""
"6 on scale 1-7","2009","Not Working","vocational + Abi","","","",""
"6 on scale 1-7","2009","Not Working","higher vocational","","","",""
"6 on scale 1-7","2009","Not Working","higher education","","","",""
"7 Strongly agree","2009","Full Time","in school","","","",""
"7 Strongly agree","2009","Full Time","inadequately","","","",""
"7 Strongly agree","2009","Full Time","general elemantary","","","",""
"7 Strongly agree","2009","Full Time","middle vocational","","","",""
"7 Strongly agree","2009","Full Time","vocational + Abi","","","",""
"7 Strongly agree","2009","Full Time","higher vocational","","","",""
"7 Strongly agree","2009","Full Time","higher education","","","",""
"7 Strongly agree","2009","Part Time","in school","","","",""
"7 Strongly agree","2009","Part Time","inadequately","","","",""
"7 Strongly agree","2009","Part Time","general elemantary","","","",""
"7 Strongly agree","2009","Part Time","middle vocational","","","",""
"7 Strongly agree","2009","Part Time","vocational + Abi","","","",""
"7 Strongly agree","2009","Part Time","higher vocational","","","",""
"7 Strongly agree","2009","Part Time","higher education","","","",""
"7 Strongly agree","2009","Not Working","in school","","","",""
"7 Strongly agree","2009","Not Working","inadequately","","","",""
"7 Strongly agree","2009","Not Working","general elemantary","","","",""
"7 Strongly agree","2009","Not Working","middle vocational","","","",""
"7 Strongly agree","2009","Not Working","vocational + Abi","","","",""
"7 Strongly agree","2009","Not Working","higher vocational","","","",""
"7 Strongly agree","2009","Not Working","higher education","","","",""
"1 Strongly disagree","2010","Full Time","in school","","","",""
"1 Strongly disagree","2010","Full Time","inadequately","","","",""
"1 Strongly disagree","2010","Full Time","general elemantary","2","","",""
"1 Strongly disagree","2010","Full Time","middle vocational","14","","",""
"1 Strongly disagree","2010","Full Time","vocational + Abi","2","","",""
"1 Strongly disagree","2010","Full Time","higher vocational","1","","",""
"1 Strongly disagree","2010","Full Time","higher education","6","","",""
"1 Strongly disagree","2010","Part Time","in school","1","","",""
"1 Strongly disagree","2010","Part Time","inadequately","1","","",""
"1 Strongly disagree","2010","Part Time","general elemantary","1","","",""
"1 Strongly disagree","2010","Part Time","middle vocational","17","","",""
"1 Strongly disagree","2010","Part Time","vocational + Abi","2","","",""
"1 Strongly disagree","2010","Part Time","higher vocational","2","","",""
"1 Strongly disagree","2010","Part Time","higher education","1","","",""
"1 Strongly disagree","2010","Not Working","in school","2","","",""
"1 Strongly disagree","2010","Not Working","inadequately","2","","",""
"1 Strongly disagree","2010","Not Working","general elemantary","10","","",""
"1 Strongly disagree","2010","Not Working","middle vocational","39","0.0143578953729664","0.010279910160959","0.0184358805849738"
"1 Strongly disagree","2010","Not Working","vocational + Abi","1","","",""
"1 Strongly disagree","2010","Not Working","higher vocational","4","","",""
"1 Strongly disagree","2010","Not Working","higher education","5","","",""
"2 on scale 1-7 ","2010","Full Time","in school","","","",""
"2 on scale 1-7 ","2010","Full Time","inadequately","","","",""
"2 on scale 1-7 ","2010","Full Time","general elemantary","3","","",""
"2 on scale 1-7 ","2010","Full Time","middle vocational","23","","",""
"2 on scale 1-7 ","2010","Full Time","vocational + Abi","3","","",""
"2 on scale 1-7 ","2010","Full Time","higher vocational","1","","",""
"2 on scale 1-7 ","2010","Full Time","higher education","17","","",""
"2 on scale 1-7 ","2010","Part Time","in school","","","",""
"2 on scale 1-7 ","2010","Part Time","inadequately","","","",""
"2 on scale 1-7 ","2010","Part Time","general elemantary","2","","",""
"2 on scale 1-7 ","2010","Part Time","middle vocational","17","","",""
"2 on scale 1-7 ","2010","Part Time","vocational + Abi","4","","",""
"2 on scale 1-7 ","2010","Part Time","higher vocational","","","",""
"2 on scale 1-7 ","2010","Part Time","higher education","9","","",""
"2 on scale 1-7 ","2010","Not Working","in school","2","","",""
"2 on scale 1-7 ","2010","Not Working","inadequately","4","","",""
"2 on scale 1-7 ","2010","Not Working","general elemantary","13","","",""
"2 on scale 1-7 ","2010","Not Working","middle vocational","38","0.0108681936957249","0.00731395656758312","0.0144224308238666"
"2 on scale 1-7 ","2010","Not Working","vocational + Abi","3","","",""
"2 on scale 1-7 ","2010","Not Working","higher vocational","5","","",""
"2 on scale 1-7 ","2010","Not Working","higher education","10","","",""
"3 on scale 1-7 ","2010","Full Time","in school","","","",""
"3 on scale 1-7 ","2010","Full Time","inadequately","","","",""
"3 on scale 1-7 ","2010","Full Time","general elemantary","3","","",""
"3 on scale 1-7 ","2010","Full Time","middle vocational","70","0.031979352557088","0.0256969513339071","0.0382617537802689"
"3 on scale 1-7 ","2010","Full Time","vocational + Abi","10","","",""
"3 on scale 1-7 ","2010","Full Time","higher vocational","18","","",""
"3 on scale 1-7 ","2010","Full Time","higher education","35","0.0205915799451136","0.0142705777910671","0.0269125820991602"
"3 on scale 1-7 ","2010","Part Time","in school","2","","",""
"3 on scale 1-7 ","2010","Part Time","inadequately","","","",""
"3 on scale 1-7 ","2010","Part Time","general elemantary","10","","",""
"3 on scale 1-7 ","2010","Part Time","middle vocational","59","0.0275825785598944","0.0204705028058239","0.0346946543139649"
"3 on scale 1-7 ","2010","Part Time","vocational + Abi","10","","",""
"3 on scale 1-7 ","2010","Part Time","higher vocational","7","","",""
"3 on scale 1-7 ","2010","Part Time","higher education","15","","",""
"3 on scale 1-7 ","2010","Not Working","in school","6","","",""
"3 on scale 1-7 ","2010","Not Working","inadequately","2","","",""
"3 on scale 1-7 ","2010","Not Working","general elemantary","15","","",""
"3 on scale 1-7 ","2010","Not Working","middle vocational","74","0.0207887875544211","0.0158978355602582","0.025679739548584"
"3 on scale 1-7 ","2010","Not Working","vocational + Abi","6","","",""
"3 on scale 1-7 ","2010","Not Working","higher vocational","10","","",""
"3 on scale 1-7 ","2010","Not Working","higher education","24","","",""
"4 on scale 1-7","2010","Full Time","in school","1","","",""
"4 on scale 1-7","2010","Full Time","inadequately","1","","",""
"4 on scale 1-7","2010","Full Time","general elemantary","30","0.114736242473385","0.0809591944120622","0.148513290534707"
"4 on scale 1-7","2010","Full Time","middle vocational","262","0.0980402738441423","0.0874222338692098","0.108658313819075"
"4 on scale 1-7","2010","Full Time","vocational + Abi","42","0.0940929414357023","0.0671178963940587","0.121067986477346"
"4 on scale 1-7","2010","Full Time","higher vocational","39","0.0798349358970269","0.0578902866507982","0.101779585143256"
"4 on scale 1-7","2010","Full Time","higher education","183","0.0781763652723639","0.0662276601586052","0.0901250703861227"
"4 on scale 1-7","2010","Part Time","in school","8","","",""
"4 on scale 1-7","2010","Part Time","inadequately","1","","",""
"4 on scale 1-7","2010","Part Time","general elemantary","26","","",""
"4 on scale 1-7","2010","Part Time","middle vocational","196","0.106462294931493","0.0930683986961576","0.119856191166829"
"4 on scale 1-7","2010","Part Time","vocational + Abi","13","","",""
"4 on scale 1-7","2010","Part Time","higher vocational","28","","",""
"4 on scale 1-7","2010","Part Time","higher education","74","0.126400335574037","0.103501986433593","0.149298684714481"
"4 on scale 1-7","2010","Not Working","in school","23","","",""
"4 on scale 1-7","2010","Not Working","inadequately","7","","",""
"4 on scale 1-7","2010","Not Working","general elemantary","88","0.0869865340780154","0.0689805076068213","0.10499256054921"
"4 on scale 1-7","2010","Not Working","middle vocational","294","0.0933061280679598","0.0833354187569378","0.103276837378982"
"4 on scale 1-7","2010","Not Working","vocational + Abi","21","","",""
"4 on scale 1-7","2010","Not Working","higher vocational","34","0.0802942099228418","0.0537297103291263","0.106858709516557"
"4 on scale 1-7","2010","Not Working","higher education","90","0.0834607108240393","0.066958050844708","0.0999633708033707"
"5 on scale 1-7","2010","Full Time","in school","","","",""
"5 on scale 1-7","2010","Full Time","inadequately","","","",""
"5 on scale 1-7","2010","Full Time","general elemantary","54","0.17801586802178","0.137474713430533","0.218557022613027"
"5 on scale 1-7","2010","Full Time","middle vocational","534","0.166593754587145","0.153289018674788","0.179898490499502"
"5 on scale 1-7","2010","Full Time","vocational + Abi","97","0.22669843383285","0.188013617532552","0.265383250133147"
"5 on scale 1-7","2010","Full Time","higher vocational","106","0.152231764429791","0.123145329511255","0.181318199348326"
"5 on scale 1-7","2010","Full Time","higher education","405","0.211513747357581","0.193336607482279","0.229690887232883"
"5 on scale 1-7","2010","Part Time","in school","12","","",""
"5 on scale 1-7","2010","Part Time","inadequately","6","","",""
"5 on scale 1-7","2010","Part Time","general elemantary","43","0.105580208423344","0.0727222625288625","0.138438154317825"
"5 on scale 1-7","2010","Part Time","middle vocational","361","0.167237499220448","0.15103134418568","0.183443654255216"
"5 on scale 1-7","2010","Part Time","vocational + Abi","59","0.222240331534822","0.172557527550126","0.271923135519518"
"5 on scale 1-7","2010","Part Time","higher vocational","46","0.172516531702731","0.127449263757128","0.217583799648334"
"5 on scale 1-7","2010","Part Time","higher education","174","0.18704923200628","0.160178226511117","0.213920237501444"
"5 on scale 1-7","2010","Not Working","in school","53","0.280533575769249","0.219915164105403","0.341151987433095"
"5 on scale 1-7","2010","Not Working","inadequately","18","","",""
"5 on scale 1-7","2010","Not Working","general elemantary","195","0.205897046570932","0.180061554155564","0.2317325389863"
"5 on scale 1-7","2010","Not Working","middle vocational","565","0.16821857877694","0.155395797975722","0.181041359578158"
"5 on scale 1-7","2010","Not Working","vocational + Abi","34","0.144805958542829","0.0986188038318067","0.190993113253851"
"5 on scale 1-7","2010","Not Working","higher vocational","67","0.148676905363049","0.113898951383583","0.183454859342515"
"5 on scale 1-7","2010","Not Working","higher education","203","0.184803541827161","0.161644336352877","0.207962747301445"
"6 on scale 1-7","2010","Full Time","in school","","","",""
"6 on scale 1-7","2010","Full Time","inadequately","11","","",""
"6 on scale 1-7","2010","Full Time","general elemantary","113","0.246586492140507","0.200905410309949","0.292267573971065"
"6 on scale 1-7","2010","Full Time","middle vocational","1029","0.330992826017479","0.314190353138246","0.347795298896712"
