"plh0206i04","year","e11102","education","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2010","Employed","college entrance qualification","311","0.0904536855503264","0.0808894644387968","0.100017906661856"
"4 on scale 1-7","2010","Employed","Other degree","23","","",""
"4 on scale 1-7","2010","Employed","no degree/no degree yet","11","","",""
"5 on scale 1-7","2010","Not Employed","lower secondary degree","547","0.181682415379115","0.167850149995817","0.195514680762414"
"5 on scale 1-7","2010","Not Employed","secondary school degree","220","0.155873450149141","0.136616388652144","0.175130511646139"
"5 on scale 1-7","2010","Not Employed","college entrance qualification","244","0.197463345003803","0.175005393508008","0.219921296499598"
"5 on scale 1-7","2010","Not Employed","Other degree","52","0.155883958964637","0.116139655330274","0.195628262598999"
"5 on scale 1-7","2010","Not Employed","no degree/no degree yet","68","0.248292537223993","0.199807868178139","0.296777206269848"
"5 on scale 1-7","2010","Employed","lower secondary degree","389","0.155364157800171","0.14077990817951","0.169948407420832"
"5 on scale 1-7","2010","Employed","secondary school degree","641","0.164817930369268","0.152835634453382","0.176800226285155"
"5 on scale 1-7","2010","Employed","college entrance qualification","761","0.218321630482867","0.204546792628466","0.232096468337269"
"5 on scale 1-7","2010","Employed","Other degree","57","0.12177896215588","0.0894874760361307","0.15407044827563"
"5 on scale 1-7","2010","Employed","no degree/no degree yet","20","","",""
"6 on scale 1-7","2010","Not Employed","lower secondary degree","828","0.25559505031622","0.239947124842819","0.271242975789621"
"6 on scale 1-7","2010","Not Employed","secondary school degree","474","0.328095431068048","0.303169347222591","0.353021514913505"
"6 on scale 1-7","2010","Not Employed","college entrance qualification","406","0.350405644523498","0.323490226828161","0.377321062218836"
"6 on scale 1-7","2010","Not Employed","Other degree","89","0.288317771377806","0.238686903612885","0.337948639142728"
"6 on scale 1-7","2010","Not Employed","no degree/no degree yet","91","0.238177368502807","0.190372145027113","0.2859825919785"
"6 on scale 1-7","2010","Employed","lower secondary degree","752","0.293670908487412","0.275334767976646","0.312007048998177"
"6 on scale 1-7","2010","Employed","secondary school degree","1315","0.343906643350304","0.328565761174682","0.359247525525927"
"6 on scale 1-7","2010","Employed","college entrance qualification","1346","0.396188485365043","0.379879547235918","0.412497423494168"
"6 on scale 1-7","2010","Employed","Other degree","120","0.311113160647782","0.265400856191967","0.356825465103597"
"6 on scale 1-7","2010","Employed","no degree/no degree yet","35","0.244624820901659","0.163926135967697","0.325323505835621"
"7 Strongly agree","2010","Not Employed","lower secondary degree","1204","0.429795794380024","0.412036642879586","0.447554945880463"
"7 Strongly agree","2010","Not Employed","secondary school degree","510","0.394994144919982","0.3690418790959","0.420946410744065"
"7 Strongly agree","2010","Not Employed","college entrance qualification","382","0.307342760099251","0.281313301292789","0.333372218905713"
"7 Strongly agree","2010","Not Employed","Other degree","139","0.403726972912167","0.349969410640641","0.457484535183694"
"7 Strongly agree","2010","Not Employed","no degree/no degree yet","98","0.351350283985738","0.297773894648347","0.404926673323128"
"7 Strongly agree","2010","Employed","lower secondary degree","931","0.397469439854112","0.377767212380769","0.417171667327455"
"7 Strongly agree","2010","Employed","secondary school degree","1247","0.344889147795665","0.329537874866","0.360240420725331"
"7 Strongly agree","2010","Employed","college entrance qualification","922","0.251738199881085","0.237266304525432","0.266210095236739"
"7 Strongly agree","2010","Employed","Other degree","182","0.485736778794255","0.436386091288004","0.535087466300506"
"7 Strongly agree","2010","Employed","no degree/no degree yet","38","0.465395675702089","0.371755494041467","0.559035857362711"
"1 Strongly disagree","2011","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2011","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2011","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2011","Not Employed","Other degree","","","",""
"1 Strongly disagree","2011","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2011","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2011","Employed","secondary school degree","","","",""
"1 Strongly disagree","2011","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2011","Employed","Other degree","","","",""
"1 Strongly disagree","2011","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2011","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2011","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2011","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2011","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2011","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2011","Employed","Other degree","","","",""
"2 on scale 1-7 ","2011","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2011","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2011","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2011","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2011","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2011","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2011","Employed","Other degree","","","",""
"3 on scale 1-7 ","2011","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2011","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2011","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2011","Not Employed","Other degree","","","",""
"4 on scale 1-7","2011","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2011","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2011","Employed","secondary school degree","","","",""
"4 on scale 1-7","2011","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2011","Employed","Other degree","","","",""
"4 on scale 1-7","2011","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2011","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2011","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2011","Not Employed","Other degree","","","",""
"5 on scale 1-7","2011","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2011","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2011","Employed","secondary school degree","","","",""
"5 on scale 1-7","2011","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2011","Employed","Other degree","","","",""
"5 on scale 1-7","2011","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2011","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2011","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2011","Not Employed","Other degree","","","",""
"6 on scale 1-7","2011","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2011","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2011","Employed","secondary school degree","","","",""
"6 on scale 1-7","2011","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2011","Employed","Other degree","","","",""
"6 on scale 1-7","2011","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2011","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2011","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2011","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2011","Not Employed","Other degree","","","",""
"7 Strongly agree","2011","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2011","Employed","lower secondary degree","","","",""
"7 Strongly agree","2011","Employed","secondary school degree","","","",""
"7 Strongly agree","2011","Employed","college entrance qualification","","","",""
"7 Strongly agree","2011","Employed","Other degree","","","",""
"7 Strongly agree","2011","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2012","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2012","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2012","Not Employed","Other degree","","","",""
"1 Strongly disagree","2012","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2012","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2012","Employed","secondary school degree","","","",""
"1 Strongly disagree","2012","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2012","Employed","Other degree","","","",""
"1 Strongly disagree","2012","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2012","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2012","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2012","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2012","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2012","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2012","Employed","Other degree","","","",""
"2 on scale 1-7 ","2012","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2012","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2012","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2012","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2012","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2012","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2012","Employed","Other degree","","","",""
"3 on scale 1-7 ","2012","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2012","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2012","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2012","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2012","Not Employed","Other degree","","","",""
"4 on scale 1-7","2012","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2012","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2012","Employed","secondary school degree","","","",""
"4 on scale 1-7","2012","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2012","Employed","Other degree","","","",""
"4 on scale 1-7","2012","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2012","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2012","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2012","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2012","Not Employed","Other degree","","","",""
"5 on scale 1-7","2012","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2012","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2012","Employed","secondary school degree","","","",""
"5 on scale 1-7","2012","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2012","Employed","Other degree","","","",""
"5 on scale 1-7","2012","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2012","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2012","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2012","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2012","Not Employed","Other degree","","","",""
"6 on scale 1-7","2012","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2012","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2012","Employed","secondary school degree","","","",""
"6 on scale 1-7","2012","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2012","Employed","Other degree","","","",""
"6 on scale 1-7","2012","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2012","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2012","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2012","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2012","Not Employed","Other degree","","","",""
"7 Strongly agree","2012","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2012","Employed","lower secondary degree","","","",""
"7 Strongly agree","2012","Employed","secondary school degree","","","",""
"7 Strongly agree","2012","Employed","college entrance qualification","","","",""
"7 Strongly agree","2012","Employed","Other degree","","","",""
"7 Strongly agree","2012","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2013","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2013","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2013","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2013","Not Employed","Other degree","","","",""
"1 Strongly disagree","2013","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2013","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2013","Employed","secondary school degree","","","",""
"1 Strongly disagree","2013","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2013","Employed","Other degree","","","",""
"1 Strongly disagree","2013","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2013","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2013","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2013","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2013","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2013","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2013","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2013","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2013","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2013","Employed","Other degree","","","",""
"2 on scale 1-7 ","2013","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2013","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2013","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2013","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2013","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2013","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2013","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2013","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2013","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2013","Employed","Other degree","","","",""
"3 on scale 1-7 ","2013","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2013","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2013","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2013","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2013","Not Employed","Other degree","","","",""
"4 on scale 1-7","2013","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2013","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2013","Employed","secondary school degree","","","",""
"4 on scale 1-7","2013","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2013","Employed","Other degree","","","",""
"4 on scale 1-7","2013","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2013","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2013","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2013","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2013","Not Employed","Other degree","","","",""
"5 on scale 1-7","2013","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2013","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2013","Employed","secondary school degree","","","",""
"5 on scale 1-7","2013","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2013","Employed","Other degree","","","",""
"5 on scale 1-7","2013","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2013","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2013","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2013","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2013","Not Employed","Other degree","","","",""
"6 on scale 1-7","2013","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2013","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2013","Employed","secondary school degree","","","",""
"6 on scale 1-7","2013","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2013","Employed","Other degree","","","",""
"6 on scale 1-7","2013","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2013","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2013","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2013","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2013","Not Employed","Other degree","","","",""
"7 Strongly agree","2013","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2013","Employed","lower secondary degree","","","",""
"7 Strongly agree","2013","Employed","secondary school degree","","","",""
"7 Strongly agree","2013","Employed","college entrance qualification","","","",""
"7 Strongly agree","2013","Employed","Other degree","","","",""
"7 Strongly agree","2013","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2014","Not Employed","lower secondary degree","","","",""
"1 Strongly disagree","2014","Not Employed","secondary school degree","","","",""
"1 Strongly disagree","2014","Not Employed","college entrance qualification","","","",""
"1 Strongly disagree","2014","Not Employed","Other degree","","","",""
"1 Strongly disagree","2014","Not Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2014","Employed","lower secondary degree","","","",""
"1 Strongly disagree","2014","Employed","secondary school degree","","","",""
"1 Strongly disagree","2014","Employed","college entrance qualification","","","",""
"1 Strongly disagree","2014","Employed","Other degree","","","",""
"1 Strongly disagree","2014","Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","Not Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","Not Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2014","Not Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Not Employed","Other degree","","","",""
"2 on scale 1-7 ","2014","Not Employed","no degree/no degree yet","","","",""
"2 on scale 1-7 ","2014","Employed","lower secondary degree","","","",""
"2 on scale 1-7 ","2014","Employed","secondary school degree","","","",""
"2 on scale 1-7 ","2014","Employed","college entrance qualification","","","",""
"2 on scale 1-7 ","2014","Employed","Other degree","","","",""
"2 on scale 1-7 ","2014","Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","Not Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","Not Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2014","Not Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Not Employed","Other degree","","","",""
"3 on scale 1-7 ","2014","Not Employed","no degree/no degree yet","","","",""
"3 on scale 1-7 ","2014","Employed","lower secondary degree","","","",""
"3 on scale 1-7 ","2014","Employed","secondary school degree","","","",""
"3 on scale 1-7 ","2014","Employed","college entrance qualification","","","",""
"3 on scale 1-7 ","2014","Employed","Other degree","","","",""
"3 on scale 1-7 ","2014","Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","Not Employed","lower secondary degree","","","",""
"4 on scale 1-7","2014","Not Employed","secondary school degree","","","",""
"4 on scale 1-7","2014","Not Employed","college entrance qualification","","","",""
"4 on scale 1-7","2014","Not Employed","Other degree","","","",""
"4 on scale 1-7","2014","Not Employed","no degree/no degree yet","","","",""
"4 on scale 1-7","2014","Employed","lower secondary degree","","","",""
"4 on scale 1-7","2014","Employed","secondary school degree","","","",""
"4 on scale 1-7","2014","Employed","college entrance qualification","","","",""
"4 on scale 1-7","2014","Employed","Other degree","","","",""
"4 on scale 1-7","2014","Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","Not Employed","lower secondary degree","","","",""
"5 on scale 1-7","2014","Not Employed","secondary school degree","","","",""
"5 on scale 1-7","2014","Not Employed","college entrance qualification","","","",""
"5 on scale 1-7","2014","Not Employed","Other degree","","","",""
"5 on scale 1-7","2014","Not Employed","no degree/no degree yet","","","",""
"5 on scale 1-7","2014","Employed","lower secondary degree","","","",""
"5 on scale 1-7","2014","Employed","secondary school degree","","","",""
"5 on scale 1-7","2014","Employed","college entrance qualification","","","",""
"5 on scale 1-7","2014","Employed","Other degree","","","",""
"5 on scale 1-7","2014","Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","Not Employed","lower secondary degree","","","",""
"6 on scale 1-7","2014","Not Employed","secondary school degree","","","",""
"6 on scale 1-7","2014","Not Employed","college entrance qualification","","","",""
"6 on scale 1-7","2014","Not Employed","Other degree","","","",""
"6 on scale 1-7","2014","Not Employed","no degree/no degree yet","","","",""
"6 on scale 1-7","2014","Employed","lower secondary degree","","","",""
"6 on scale 1-7","2014","Employed","secondary school degree","","","",""
"6 on scale 1-7","2014","Employed","college entrance qualification","","","",""
"6 on scale 1-7","2014","Employed","Other degree","","","",""
"6 on scale 1-7","2014","Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Not Employed","lower secondary degree","","","",""
"7 Strongly agree","2014","Not Employed","secondary school degree","","","",""
"7 Strongly agree","2014","Not Employed","college entrance qualification","","","",""
"7 Strongly agree","2014","Not Employed","Other degree","","","",""
"7 Strongly agree","2014","Not Employed","no degree/no degree yet","","","",""
"7 Strongly agree","2014","Employed","lower secondary degree","","","",""
"7 Strongly agree","2014","Employed","secondary school degree","","","",""
"7 Strongly agree","2014","Employed","college entrance qualification","","","",""
"7 Strongly agree","2014","Employed","Other degree","","","",""
"7 Strongly agree","2014","Employed","no degree/no degree yet","","","",""
"1 Strongly disagree","2015","Not Employed","lower secondary degree","17","","",""
"1 Strongly disagree","2015","Not Employed","secondary school degree","19","","",""
"1 Strongly disagree","2015","Not Employed","college entrance qualification","20","","",""
"1 Strongly disagree","2015","Not Employed","Other degree","20","","",""
"1 Strongly disagree","2015","Not Employed","no degree/no degree yet","5","","",""
"1 Strongly disagree","2015","Employed","lower secondary degree","28","","",""
"1 Strongly disagree","2015","Employed","secondary school degree","28","","",""
"1 Strongly disagree","2015","Employed","college entrance qualification","35","0.00392790395085071","0.00226969561496843","0.00558611228673299"
"1 Strongly disagree","2015","Employed","Other degree","15","","",""
"1 Strongly disagree","2015","Employed","no degree/no degree yet","2","","",""
"2 on scale 1-7 ","2015","Not Employed","lower secondary degree","41","0.0117181416236613","0.00806087391514949","0.0153754093321731"
"2 on scale 1-7 ","2015","Not Employed","secondary school degree","13","","",""
"2 on scale 1-7 ","2015","Not Employed","college entrance qualification","18","","",""
"2 on scale 1-7 ","2015","Not Employed","Other degree","25","","",""
"2 on scale 1-7 ","2015","Not Employed","no degree/no degree yet","6","","",""
"2 on scale 1-7 ","2015","Employed","lower secondary degree","29","","",""
"2 on scale 1-7 ","2015","Employed","secondary school degree","59","0.0150576764661656","0.0117603129515364","0.0183550399807947"
"2 on scale 1-7 ","2015","Employed","college entrance qualification","43","0.00562986151092105","0.00364634340074208","0.00761337962110001"
"2 on scale 1-7 ","2015","Employed","Other degree","17","","",""
"2 on scale 1-7 ","2015","Employed","no degree/no degree yet","1","","",""
"3 on scale 1-7 ","2015","Not Employed","lower secondary degree","64","0.0216236386249052","0.0166804824534455","0.0265667947963649"
"3 on scale 1-7 ","2015","Not Employed","secondary school degree","44","0.0274017834922474","0.0201763244446973","0.0346272425397975"
"3 on scale 1-7 ","2015","Not Employed","college entrance qualification","44","0.0299424977870149","0.021948413485827","0.0379365820882028"
"3 on scale 1-7 ","2015","Not Employed","Other degree","44","0.0185568262164295","0.01275997494242","0.0243536774904389"
"3 on scale 1-7 ","2015","Not Employed","no degree/no degree yet","19","","",""
"3 on scale 1-7 ","2015","Employed","lower secondary degree","55","0.0158512648415863","0.0114316670916189","0.0202708625915538"
"3 on scale 1-7 ","2015","Employed","secondary school degree","118","0.0251174203857802","0.0208805408158524","0.029354299955708"
"3 on scale 1-7 ","2015","Employed","college entrance qualification","139","0.0195160778503152","0.0158489184608681","0.0231832372397622"
"3 on scale 1-7 ","2015","Employed","Other degree","41","0.0168903448336375","0.0111517770026995","0.0226289126645754"
"3 on scale 1-7 ","2015","Employed","no degree/no degree yet","6","","",""
"4 on scale 1-7","2015","Not Employed","lower secondary degree","277","0.0912014434744249","0.081417326440862","0.100985560507988"
"4 on scale 1-7","2015","Not Employed","secondary school degree","174","0.0912928258953209","0.0785448980156789","0.104040753774963"
"4 on scale 1-7","2015","Not Employed","college entrance qualification","169","0.102969453193149","0.0887139093278483","0.11722499705845"
"4 on scale 1-7","2015","Not Employed","Other degree","127","0.0645881610561664","0.0540300647452382","0.0751462573670946"
"4 on scale 1-7","2015","Not Employed","no degree/no degree yet","55","0.0880623022984224","0.0664750832443671","0.109649521352478"
"4 on scale 1-7","2015","Employed","lower secondary degree","243","0.0733302970610914","0.0641061839975141","0.0825544101246686"
"4 on scale 1-7","2015","Employed","secondary school degree","452","0.0733701162678449","0.0663102706818764","0.0804299618538134"
"4 on scale 1-7","2015","Employed","college entrance qualification","459","0.0824178912667201","0.075127572886329","0.0897082096471113"
"4 on scale 1-7","2015","Employed","Other degree","111","0.0683523290355464","0.0571144128011364","0.0795902452699564"
"4 on scale 1-7","2015","Employed","no degree/no degree yet","22","","",""
"5 on scale 1-7","2015","Not Employed","lower secondary degree","509","0.155156477835753","0.142852088519695","0.16746086715181"
"5 on scale 1-7","2015","Not Employed","secondary school degree","310","0.156005840818754","0.139945696484401","0.172065985153107"
"5 on scale 1-7","2015","Not Employed","college entrance qualification","309","0.182350690888337","0.164238824115212","0.200462557661461"
"5 on scale 1-7","2015","Not Employed","Other degree","233","0.12240555903474","0.108327096447226","0.136484021622254"
"5 on scale 1-7","2015","Not Employed","no degree/no degree yet","105","0.191705490497752","0.161719307546621","0.221691673448883"
"5 on scale 1-7","2015","Employed","lower secondary degree","436","0.140661011659089","0.128358620263482","0.152963403054696"
"5 on scale 1-7","2015","Employed","secondary school degree","911","0.179995699460692","0.16959358622814","0.190397812693244"
"5 on scale 1-7","2015","Employed","college entrance qualification","1160","0.222187033835071","0.211166307397217","0.233207760272924"
"5 on scale 1-7","2015","Employed","Other degree","223","0.0967950402334815","0.0836275504555405","0.109962530011422"
"5 on scale 1-7","2015","Employed","no degree/no degree yet","48","0.188725319773529","0.143845023914248","0.233605615632809"
"6 on scale 1-7","2015","Not Employed","lower secondary degree","1096","0.320687320821608","0.304825146309618","0.336549495333599"
"6 on scale 1-7","2015","Not Employed","secondary school degree","656","0.342900794642433","0.321891619045663","0.363909970239203"
"6 on scale 1-7","2015","Not Employed","college entrance qualification","694","0.396780171565606","0.373832493095414","0.419727850035798"
"6 on scale 1-7","2015","Not Employed","Other degree","530","0.284616222011375","0.265233842310667","0.303998601712083"
"6 on scale 1-7","2015","Not Employed","no degree/no degree yet","210","0.327330672108957","0.291585840120585","0.36307550409733"
"6 on scale 1-7","2015","Employed","lower secondary degree","1013","0.348582713830512","0.33172095100905","0.365444476651973"
"6 on scale 1-7","2015","Employed","secondary school degree","1846","0.355598732091999","0.342637665482345","0.368559798701654"
"6 on scale 1-7","2015","Employed","college entrance qualification","2149","0.401506895149489","0.388511503968569","0.414502286330409"
"6 on scale 1-7","2015","Employed","Other degree","552","0.293548351616852","0.27326852091844","0.313828182315263"
"6 on scale 1-7","2015","Employed","no degree/no degree yet","81","0.265799498884659","0.215130644799175","0.316468352970144"
"7 Strongly agree","2015","Not Employed","lower secondary degree","1322","0.391598630069752","0.375010300997118","0.408186959142387"
"7 Strongly agree","2015","Not Employed","secondary school degree","745","0.368427782693516","0.347077826463502","0.38977773892353"
"7 Strongly agree","2015","Not Employed","college entrance qualification","492","0.272028457666363","0.251155194815412","0.292901720517314"
"7 Strongly agree","2015","Not Employed","Other degree","1103","0.488340090557139","0.46686872762305","0.509811453491228"
"7 Strongly agree","2015","Not Employed","no degree/no degree yet","262","0.346288138065833","0.310044558262062","0.382531717869603"
"7 Strongly agree","2015","Employed","lower secondary degree","1264","0.402928972533374","0.385573051700737","0.42028489336601"
"7 Strongly agree","2015","Employed","secondary school degree","1826","0.345014837684369","0.332143696184057","0.35788597918468"
