"plh0206i04","year","pgisced97","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2015","higher education","52","0.00643638061077757","0.00447993880659211","0.00839282241496304"
"2 on scale 1-7 ","2015","in school","2","","",""
"2 on scale 1-7 ","2015","inadequately","6","","",""
"2 on scale 1-7 ","2015","general elemantary","32","0.00876271953595374","0.00538926875895434","0.0121361703129531"
"2 on scale 1-7 ","2015","middle vocational","125","0.0108048250722286","0.00896806399948534","0.0126415861449718"
"2 on scale 1-7 ","2015","vocational + Abi","22","","",""
"2 on scale 1-7 ","2015","higher vocational","7","","",""
"2 on scale 1-7 ","2015","higher education","59","0.0081207161102367","0.0059250069751446","0.0103164252453288"
"3 on scale 1-7 ","2015","in school","8","","",""
"3 on scale 1-7 ","2015","inadequately","14","","",""
"3 on scale 1-7 ","2015","general elemantary","58","0.0235583808796129","0.0180685120411278","0.0290482497180979"
"3 on scale 1-7 ","2015","middle vocational","253","0.0206149217288279","0.0180904507149984","0.0231393927426573"
"3 on scale 1-7 ","2015","vocational + Abi","45","0.0167161492192073","0.0113019676711755","0.0221303307672392"
"3 on scale 1-7 ","2015","higher vocational","33","0.0201443862000683","0.0131251987082165","0.0271635736919201"
"3 on scale 1-7 ","2015","higher education","169","0.0248517779857544","0.0210432049892976","0.0286603509822113"
"4 on scale 1-7","2015","in school","41","0.128523217261189","0.0947850959036587","0.16226133861872"
"4 on scale 1-7","2015","inadequately","33","0.0679997836396256","0.0462151038593331","0.089784463419918"
"4 on scale 1-7","2015","general elemantary","248","0.0842916375116414","0.074235367084821","0.0943479079384619"
"4 on scale 1-7","2015","middle vocational","1025","0.0804969707389168","0.0756633880479004","0.0853305534299332"
"4 on scale 1-7","2015","vocational + Abi","183","0.0960853464311011","0.0836396978160706","0.108530995046132"
"4 on scale 1-7","2015","higher vocational","119","0.0843062052721843","0.0704247918905033","0.0981876186538653"
"4 on scale 1-7","2015","higher education","469","0.0742878057666596","0.0678720918159514","0.0807035197173679"
"5 on scale 1-7","2015","in school","67","0.21874204142208","0.17706800674417","0.260416076099991"
"5 on scale 1-7","2015","inadequately","75","0.156615801981028","0.125165854275746","0.188065749686311"
"5 on scale 1-7","2015","general elemantary","396","0.13850768457301","0.126004266678559","0.151011102467461"
"5 on scale 1-7","2015","middle vocational","1939","0.165387551193598","0.158786750200416","0.17198835218678"
"5 on scale 1-7","2015","vocational + Abi","315","0.164433885255815","0.14878039055777","0.18008737995386"
"5 on scale 1-7","2015","higher vocational","289","0.179258453971889","0.16009508712834","0.198421820815438"
"5 on scale 1-7","2015","higher education","1225","0.201315403094353","0.191505281473109","0.211125524715597"
"6 on scale 1-7","2015","in school","145","0.345119874351326","0.297194216687076","0.393045532015577"
"6 on scale 1-7","2015","inadequately","129","0.292608337933917","0.253238581736593","0.331978094131241"
"6 on scale 1-7","2015","general elemantary","830","0.300146785238304","0.283557165283915","0.316736405192692"
"6 on scale 1-7","2015","middle vocational","4087","0.342516093479291","0.334084962107892","0.35094722485069"
"6 on scale 1-7","2015","vocational + Abi","722","0.36633125570012","0.345984584270305","0.386677927129935"
"6 on scale 1-7","2015","higher vocational","584","0.381826768911963","0.357554126117339","0.406099411706587"
"6 on scale 1-7","2015","higher education","2437","0.391727414654059","0.379785077183041","0.403669752125076"
"7 Strongly agree","2015","in school","114","0.274295447104059","0.229318350770027","0.319272543438092"
"7 Strongly agree","2015","inadequately","251","0.438829245001253","0.395887004016124","0.481771485986381"
"7 Strongly agree","2015","general elemantary","1344","0.433837935050218","0.415898851462298","0.451777018638137"
"7 Strongly agree","2015","middle vocational","4662","0.372323412430956","0.363734643081905","0.380912181780007"
"7 Strongly agree","2015","vocational + Abi","848","0.344621580627538","0.324551803725036","0.36469135753004"
"7 Strongly agree","2015","higher vocational","497","0.324760770485304","0.301364889929494","0.348156651041114"
"7 Strongly agree","2015","higher education","2007","0.29326050177816","0.282122566158596","0.304398437397724"
"1 Strongly disagree","2016","in school","","","",""
"1 Strongly disagree","2016","inadequately","6","","",""
"1 Strongly disagree","2016","general elemantary","2","","",""
"1 Strongly disagree","2016","middle vocational","4","","",""
"1 Strongly disagree","2016","vocational + Abi","","","",""
"1 Strongly disagree","2016","higher vocational","","","",""
"1 Strongly disagree","2016","higher education","3","","",""
"2 on scale 1-7 ","2016","in school","","","",""
"2 on scale 1-7 ","2016","inadequately","2","","",""
"2 on scale 1-7 ","2016","general elemantary","2","","",""
"2 on scale 1-7 ","2016","middle vocational","3","","",""
"2 on scale 1-7 ","2016","vocational + Abi","1","","",""
"2 on scale 1-7 ","2016","higher vocational","","","",""
"2 on scale 1-7 ","2016","higher education","2","","",""
"3 on scale 1-7 ","2016","in school","","","",""
"3 on scale 1-7 ","2016","inadequately","3","","",""
"3 on scale 1-7 ","2016","general elemantary","2","","",""
"3 on scale 1-7 ","2016","middle vocational","1","","",""
"3 on scale 1-7 ","2016","vocational + Abi","1","","",""
"3 on scale 1-7 ","2016","higher vocational","","","",""
"3 on scale 1-7 ","2016","higher education","2","","",""
"4 on scale 1-7","2016","in school","1","","",""
"4 on scale 1-7","2016","inadequately","20","","",""
"4 on scale 1-7","2016","general elemantary","5","","",""
"4 on scale 1-7","2016","middle vocational","11","","",""
"4 on scale 1-7","2016","vocational + Abi","3","","",""
"4 on scale 1-7","2016","higher vocational","","","",""
"4 on scale 1-7","2016","higher education","10","","",""
"5 on scale 1-7","2016","in school","2","","",""
"5 on scale 1-7","2016","inadequately","40","0.0604589824110886","0.0485631676391364","0.0723547971830407"
"5 on scale 1-7","2016","general elemantary","26","","",""
"5 on scale 1-7","2016","middle vocational","20","","",""
"5 on scale 1-7","2016","vocational + Abi","9","","",""
"5 on scale 1-7","2016","higher vocational","","","",""
"5 on scale 1-7","2016","higher education","17","","",""
"6 on scale 1-7","2016","in school","2","","",""
"6 on scale 1-7","2016","inadequately","117","0.119892389024391","0.103679156934136","0.136105621114646"
"6 on scale 1-7","2016","general elemantary","70","0.176824003747075","0.151008294000883","0.202639713493266"
"6 on scale 1-7","2016","middle vocational","61","0.108096789329963","0.0865128959131478","0.129680682746777"
"6 on scale 1-7","2016","vocational + Abi","17","","",""
"6 on scale 1-7","2016","higher vocational","","","",""
"6 on scale 1-7","2016","higher education","70","0.181469743512867","0.154335562291036","0.208603924734697"
"7 Strongly agree","2016","in school","26","","",""
"7 Strongly agree","2016","inadequately","1354","0.766746487784857","0.745638545513662","0.787854430056053"
"7 Strongly agree","2016","general elemantary","732","0.771844815293187","0.743449461943364","0.80024016864301"
"7 Strongly agree","2016","middle vocational","695","0.741769926617679","0.711346890925287","0.77219296231007"
"7 Strongly agree","2016","vocational + Abi","81","0.564762158873524","0.472942600784077","0.656581716962971"
"7 Strongly agree","2016","higher vocational","1","","",""
"7 Strongly agree","2016","higher education","671","0.678817564503123","0.645943782651532","0.711691346354714"
"1 Strongly disagree","2017","in school","","","",""
"1 Strongly disagree","2017","inadequately","3","","",""
"1 Strongly disagree","2017","general elemantary","3","","",""
"1 Strongly disagree","2017","middle vocational","2","","",""
"1 Strongly disagree","2017","vocational + Abi","1","","",""
"1 Strongly disagree","2017","higher vocational","","","",""
"1 Strongly disagree","2017","higher education","","","",""
"2 on scale 1-7 ","2017","in school","1","","",""
"2 on scale 1-7 ","2017","inadequately","1","","",""
"2 on scale 1-7 ","2017","general elemantary","1","","",""
"2 on scale 1-7 ","2017","middle vocational","","","",""
"2 on scale 1-7 ","2017","vocational + Abi","","","",""
"2 on scale 1-7 ","2017","higher vocational","","","",""
"2 on scale 1-7 ","2017","higher education","1","","",""
"3 on scale 1-7 ","2017","in school","1","","",""
"3 on scale 1-7 ","2017","inadequately","2","","",""
"3 on scale 1-7 ","2017","general elemantary","2","","",""
"3 on scale 1-7 ","2017","middle vocational","4","","",""
"3 on scale 1-7 ","2017","vocational + Abi","","","",""
"3 on scale 1-7 ","2017","higher vocational","","","",""
"3 on scale 1-7 ","2017","higher education","3","","",""
"4 on scale 1-7","2017","in school","1","","",""
"4 on scale 1-7","2017","inadequately","16","","",""
"4 on scale 1-7","2017","general elemantary","4","","",""
"4 on scale 1-7","2017","middle vocational","3","","",""
"4 on scale 1-7","2017","vocational + Abi","","","",""
"4 on scale 1-7","2017","higher vocational","","","",""
"4 on scale 1-7","2017","higher education","4","","",""
"5 on scale 1-7","2017","in school","2","","",""
"5 on scale 1-7","2017","inadequately","33","0.0238797595737851","0.015266627831243","0.0324928913163272"
"5 on scale 1-7","2017","general elemantary","16","","",""
"5 on scale 1-7","2017","middle vocational","13","","",""
"5 on scale 1-7","2017","vocational + Abi","4","","",""
"5 on scale 1-7","2017","higher vocational","","","",""
"5 on scale 1-7","2017","higher education","11","","",""
"6 on scale 1-7","2017","in school","2","","",""
"6 on scale 1-7","2017","inadequately","127","0.112549469306571","0.0947200064920862","0.130378932121055"
"6 on scale 1-7","2017","general elemantary","68","0.123689053766591","0.096274072053176","0.151104035480006"
"6 on scale 1-7","2017","middle vocational","51","0.136920941078559","0.104873217669393","0.168968664487725"
"6 on scale 1-7","2017","vocational + Abi","13","","",""
"6 on scale 1-7","2017","higher vocational","","","",""
"6 on scale 1-7","2017","higher education","55","0.11564566925523","0.0860323612043859","0.145258977306075"
"7 Strongly agree","2017","in school","13","","",""
"7 Strongly agree","2017","inadequately","1025","0.845852248518876","0.825481344284923","0.866223152752829"
"7 Strongly agree","2017","general elemantary","460","0.806333678242264","0.773427483735403","0.839239872749126"
"7 Strongly agree","2017","middle vocational","369","0.809273251929892","0.772647179363149","0.845899324496635"
"7 Strongly agree","2017","vocational + Abi","51","0.665291669897392","0.553948687749651","0.776634652045133"
"7 Strongly agree","2017","higher vocational","","","",""
"7 Strongly agree","2017","higher education","374","0.838804032935105","0.80475408713208","0.872853978738129"
"1 Strongly disagree","2018","in school","","","",""
"1 Strongly disagree","2018","inadequately","2","","",""
"1 Strongly disagree","2018","general elemantary","1","","",""
"1 Strongly disagree","2018","middle vocational","","","",""
"1 Strongly disagree","2018","vocational + Abi","","","",""
"1 Strongly disagree","2018","higher vocational","","","",""
"1 Strongly disagree","2018","higher education","","","",""
"2 on scale 1-7 ","2018","in school","","","",""
"2 on scale 1-7 ","2018","inadequately","3","","",""
"2 on scale 1-7 ","2018","general elemantary","","","",""
"2 on scale 1-7 ","2018","middle vocational","","","",""
"2 on scale 1-7 ","2018","vocational + Abi","","","",""
"2 on scale 1-7 ","2018","higher vocational","","","",""
"2 on scale 1-7 ","2018","higher education","","","",""
"3 on scale 1-7 ","2018","in school","","","",""
"3 on scale 1-7 ","2018","inadequately","1","","",""
"3 on scale 1-7 ","2018","general elemantary","1","","",""
"3 on scale 1-7 ","2018","middle vocational","","","",""
"3 on scale 1-7 ","2018","vocational + Abi","","","",""
"3 on scale 1-7 ","2018","higher vocational","","","",""
"3 on scale 1-7 ","2018","higher education","","","",""
"4 on scale 1-7","2018","in school","","","",""
"4 on scale 1-7","2018","inadequately","2","","",""
"4 on scale 1-7","2018","general elemantary","","","",""
"4 on scale 1-7","2018","middle vocational","","","",""
"4 on scale 1-7","2018","vocational + Abi","","","",""
"4 on scale 1-7","2018","higher vocational","","","",""
"4 on scale 1-7","2018","higher education","","","",""
"5 on scale 1-7","2018","in school","","","",""
"5 on scale 1-7","2018","inadequately","4","","",""
"5 on scale 1-7","2018","general elemantary","4","","",""
"5 on scale 1-7","2018","middle vocational","1","","",""
"5 on scale 1-7","2018","vocational + Abi","","","",""
"5 on scale 1-7","2018","higher vocational","","","",""
"5 on scale 1-7","2018","higher education","2","","",""
"6 on scale 1-7","2018","in school","3","","",""
"6 on scale 1-7","2018","inadequately","19","","",""
"6 on scale 1-7","2018","general elemantary","7","","",""
"6 on scale 1-7","2018","middle vocational","11","","",""
"6 on scale 1-7","2018","vocational + Abi","1","","",""
"6 on scale 1-7","2018","higher vocational","","","",""
"6 on scale 1-7","2018","higher education","5","","",""
"7 Strongly agree","2018","in school","6","","",""
"7 Strongly agree","2018","inadequately","129","0.807876977100303","0.746831931677451","0.868922022523155"
"7 Strongly agree","2018","general elemantary","86","0.922058889484779","0.869251692215997","0.97486608675356"
"7 Strongly agree","2018","middle vocational","45","0.880659308439706","0.79649869289528","0.964819923984132"
"7 Strongly agree","2018","vocational + Abi","6","","",""
"7 Strongly agree","2018","higher vocational","","","",""
"7 Strongly agree","2018","higher education","42","0.821152952192204","0.713852150158938","0.92845375422547"
"1 Strongly disagree","2019","in school","","","",""
"1 Strongly disagree","2019","inadequately","4","","",""
"1 Strongly disagree","2019","general elemantary","","","",""
"1 Strongly disagree","2019","middle vocational","","","",""
"1 Strongly disagree","2019","vocational + Abi","","","",""
"1 Strongly disagree","2019","higher vocational","","","",""
"1 Strongly disagree","2019","higher education","","","",""
"2 on scale 1-7 ","2019","in school","","","",""
"2 on scale 1-7 ","2019","inadequately","2","","",""
"2 on scale 1-7 ","2019","general elemantary","","","",""
"2 on scale 1-7 ","2019","middle vocational","1","","",""
"2 on scale 1-7 ","2019","vocational + Abi","","","",""
"2 on scale 1-7 ","2019","higher vocational","","","",""
"2 on scale 1-7 ","2019","higher education","","","",""
"3 on scale 1-7 ","2019","in school","","","",""
"3 on scale 1-7 ","2019","inadequately","1","","",""
"3 on scale 1-7 ","2019","general elemantary","","","",""
"3 on scale 1-7 ","2019","middle vocational","","","",""
"3 on scale 1-7 ","2019","vocational + Abi","","","",""
"3 on scale 1-7 ","2019","higher vocational","","","",""
"3 on scale 1-7 ","2019","higher education","","","",""
"4 on scale 1-7","2019","in school","","","",""
"4 on scale 1-7","2019","inadequately","6","","",""
"4 on scale 1-7","2019","general elemantary","","","",""
"4 on scale 1-7","2019","middle vocational","1","","",""
"4 on scale 1-7","2019","vocational + Abi","","","",""
"4 on scale 1-7","2019","higher vocational","","","",""
"4 on scale 1-7","2019","higher education","2","","",""
"5 on scale 1-7","2019","in school","","","",""
"5 on scale 1-7","2019","inadequately","10","","",""
"5 on scale 1-7","2019","general elemantary","1","","",""
"5 on scale 1-7","2019","middle vocational","4","","",""
"5 on scale 1-7","2019","vocational + Abi","","","",""
"5 on scale 1-7","2019","higher vocational","","","",""
"5 on scale 1-7","2019","higher education","1","","",""
"6 on scale 1-7","2019","in school","","","",""
"6 on scale 1-7","2019","inadequately","16","","",""
"6 on scale 1-7","2019","general elemantary","7","","",""
"6 on scale 1-7","2019","middle vocational","3","","",""
"6 on scale 1-7","2019","vocational + Abi","","","",""
"6 on scale 1-7","2019","higher vocational","","","",""
"6 on scale 1-7","2019","higher education","4","","",""
"7 Strongly agree","2019","in school","2","","",""
"7 Strongly agree","2019","inadequately","93","0.72360759612094","0.647316169591375","0.799899022650504"
"7 Strongly agree","2019","general elemantary","43","0.762412402227058","0.6456051352935","0.879219669160615"
"7 Strongly agree","2019","middle vocational","24","","",""
"7 Strongly agree","2019","vocational + Abi","2","","",""
"7 Strongly agree","2019","higher vocational","","","",""
"7 Strongly agree","2019","higher education","20","","",""
