"plh0206i04","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"3 on scale 1-7 ","2015","direct migration background","Male","54","0.0164232257788296","0.0115960193416776","0.0212504322159816"
"3 on scale 1-7 ","2015","direct migration background","Female","65","0.0144375606051576","0.0102559596505627","0.0186191615597525"
"3 on scale 1-7 ","2015","indirect migration background","Male","14","","",""
"3 on scale 1-7 ","2015","indirect migration background","Female","16","","",""
"4 on scale 1-7","2015","no migration background","Male","740","0.0794221213096837","0.073794352380303","0.0850498902390643"
"4 on scale 1-7","2015","no migration background","Female","979","0.0906494401582086","0.0851317313759995","0.0961671489404176"
"4 on scale 1-7","2015","direct migration background","Male","150","0.0640450488914462","0.0547461235355748","0.0733439742473175"
"4 on scale 1-7","2015","direct migration background","Female","174","0.0562120889935395","0.0481377743008009","0.0642864036862781"
"4 on scale 1-7","2015","indirect migration background","Male","66","0.0858377545216979","0.0660647932085032","0.105610715834893"
"4 on scale 1-7","2015","indirect migration background","Female","66","0.0910279317914676","0.0723797025259362","0.109676161056999"
"5 on scale 1-7","2015","no migration background","Male","1698","0.191668749398136","0.183476454296633","0.199861044499639"
"5 on scale 1-7","2015","no migration background","Female","1788","0.172961989147363","0.165693425234049","0.180230553060677"
"5 on scale 1-7","2015","direct migration background","Male","338","0.128575345880745","0.115862104881189","0.141288586880302"
"5 on scale 1-7","2015","direct migration background","Female","363","0.129933603754053","0.118146949508262","0.141720257999845"
"5 on scale 1-7","2015","indirect migration background","Male","104","0.136609431038359","0.112367629385951","0.160851232690767"
"5 on scale 1-7","2015","indirect migration background","Female","141","0.149681434720659","0.126552810904745","0.172810058536574"
"6 on scale 1-7","2015","no migration background","Male","3370","0.382242271240139","0.37212848666077","0.392356055819508"
"6 on scale 1-7","2015","no migration background","Female","3656","0.345743078359097","0.33660275725434","0.354883399463854"
"6 on scale 1-7","2015","direct migration background","Male","722","0.291221909241386","0.273966324834667","0.308477493648106"
"6 on scale 1-7","2015","direct migration background","Female","883","0.297767244554102","0.281737278347178","0.313797210761026"
"6 on scale 1-7","2015","indirect migration background","Male","242","0.300782395946091","0.268411606854069","0.333153185038113"
"6 on scale 1-7","2015","indirect migration background","Female","246","0.296611396678755","0.266999476245069","0.326223317112442"
"7 Strongly agree","2015","no migration background","Male","2771","0.31702841080456","0.307343722236701","0.326713099372419"
"7 Strongly agree","2015","no migration background","Female","3496","0.341359137082296","0.332246571969651","0.350471702194941"
"7 Strongly agree","2015","direct migration background","Male","1347","0.478957578162199","0.459984072804257","0.497931083520142"
"7 Strongly agree","2015","direct migration background","Female","1589","0.48567178949262","0.468151341126454","0.503192237858786"
"7 Strongly agree","2015","indirect migration background","Male","334","0.435436139574974","0.400438425835846","0.470433853314103"
"7 Strongly agree","2015","indirect migration background","Female","430","0.438525457302856","0.406356466743109","0.470694447862603"
"1 Strongly disagree","2016","no migration background","Male","","","",""
"1 Strongly disagree","2016","no migration background","Female","","","",""
"1 Strongly disagree","2016","direct migration background","Male","10","","",""
"1 Strongly disagree","2016","direct migration background","Female","7","","",""
"1 Strongly disagree","2016","indirect migration background","Male","","","",""
"1 Strongly disagree","2016","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2016","no migration background","Male","","","",""
"2 on scale 1-7 ","2016","no migration background","Female","","","",""
"2 on scale 1-7 ","2016","direct migration background","Male","7","","",""
"2 on scale 1-7 ","2016","direct migration background","Female","4","","",""
"2 on scale 1-7 ","2016","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2016","indirect migration background","Female","1","","",""
"3 on scale 1-7 ","2016","no migration background","Male","","","",""
"3 on scale 1-7 ","2016","no migration background","Female","","","",""
"3 on scale 1-7 ","2016","direct migration background","Male","9","","",""
"3 on scale 1-7 ","2016","direct migration background","Female","3","","",""
"3 on scale 1-7 ","2016","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2016","indirect migration background","Female","","","",""
"4 on scale 1-7","2016","no migration background","Male","","","",""
"4 on scale 1-7","2016","no migration background","Female","2","","",""
"4 on scale 1-7","2016","direct migration background","Male","31","0.0290978231125622","0.0227696050977172","0.0354260411274072"
"4 on scale 1-7","2016","direct migration background","Female","18","","",""
"4 on scale 1-7","2016","indirect migration background","Male","1","","",""
"4 on scale 1-7","2016","indirect migration background","Female","","","",""
"5 on scale 1-7","2016","no migration background","Male","","","",""
"5 on scale 1-7","2016","no migration background","Female","1","","",""
"5 on scale 1-7","2016","direct migration background","Male","73","0.0445754209663899","0.03680562924696","0.0523452126858198"
"5 on scale 1-7","2016","direct migration background","Female","44","0.085577529145057","0.0720839279364547","0.0990711303536593"
"5 on scale 1-7","2016","indirect migration background","Male","4","","",""
"5 on scale 1-7","2016","indirect migration background","Female","1","","",""
"6 on scale 1-7","2016","no migration background","Male","4","","",""
"6 on scale 1-7","2016","no migration background","Female","1","","",""
"6 on scale 1-7","2016","direct migration background","Male","247","0.127288304566663","0.11473976759487","0.139836841538456"
"6 on scale 1-7","2016","direct migration background","Female","120","0.114434355903512","0.0990788846637113","0.129789827143313"
"6 on scale 1-7","2016","indirect migration background","Male","","","",""
"6 on scale 1-7","2016","indirect migration background","Female","3","","",""
"7 Strongly agree","2016","no migration background","Male","2","","",""
"7 Strongly agree","2016","no migration background","Female","4","","",""
"7 Strongly agree","2016","direct migration background","Male","2333","0.775137520212799","0.759419012117384","0.790856028308214"
"7 Strongly agree","2016","direct migration background","Female","1455","0.730945511361925","0.709554211433279","0.752336811290571"
"7 Strongly agree","2016","indirect migration background","Male","2","","",""
"7 Strongly agree","2016","indirect migration background","Female","6","","",""
"1 Strongly disagree","2017","no migration background","Male","","","",""
"1 Strongly disagree","2017","no migration background","Female","","","",""
"1 Strongly disagree","2017","direct migration background","Male","8","","",""
"1 Strongly disagree","2017","direct migration background","Female","2","","",""
"1 Strongly disagree","2017","indirect migration background","Male","","","",""
"1 Strongly disagree","2017","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2017","no migration background","Male","","","",""
"2 on scale 1-7 ","2017","no migration background","Female","","","",""
"2 on scale 1-7 ","2017","direct migration background","Male","1","","",""
"2 on scale 1-7 ","2017","direct migration background","Female","4","","",""
"2 on scale 1-7 ","2017","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2017","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2017","no migration background","Male","","","",""
"3 on scale 1-7 ","2017","no migration background","Female","","","",""
"3 on scale 1-7 ","2017","direct migration background","Male","7","","",""
"3 on scale 1-7 ","2017","direct migration background","Female","6","","",""
"3 on scale 1-7 ","2017","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2017","indirect migration background","Female","","","",""
"4 on scale 1-7","2017","no migration background","Male","","","",""
"4 on scale 1-7","2017","no migration background","Female","","","",""
"4 on scale 1-7","2017","direct migration background","Male","20","","",""
"4 on scale 1-7","2017","direct migration background","Female","11","","",""
"4 on scale 1-7","2017","indirect migration background","Male","","","",""
"4 on scale 1-7","2017","indirect migration background","Female","","","",""
"5 on scale 1-7","2017","no migration background","Male","","","",""
"5 on scale 1-7","2017","no migration background","Female","","","",""
"5 on scale 1-7","2017","direct migration background","Male","56","0.0366912079013897","0.0276143977060861","0.0457680180966933"
"5 on scale 1-7","2017","direct migration background","Female","30","0.0195226023805406","0.0117623131699261","0.0272828915911551"
"5 on scale 1-7","2017","indirect migration background","Male","","","",""
"5 on scale 1-7","2017","indirect migration background","Female","","","",""
"6 on scale 1-7","2017","no migration background","Male","","","",""
"6 on scale 1-7","2017","no migration background","Female","","","",""
"6 on scale 1-7","2017","direct migration background","Male","183","0.122496386785567","0.106667310088511","0.138325463482622"
"6 on scale 1-7","2017","direct migration background","Female","145","0.132681881637425","0.113654226153506","0.151709537121343"
"6 on scale 1-7","2017","indirect migration background","Male","","","",""
"6 on scale 1-7","2017","indirect migration background","Female","","","",""
"7 Strongly agree","2017","no migration background","Male","","","",""
"7 Strongly agree","2017","no migration background","Female","","","",""
"7 Strongly agree","2017","direct migration background","Male","1373","0.817871046507859","0.799237247769564","0.836504845246155"
"7 Strongly agree","2017","direct migration background","Female","1023","0.831163883736464","0.810151938140058","0.85217582933287"
"7 Strongly agree","2017","indirect migration background","Male","","","",""
"7 Strongly agree","2017","indirect migration background","Female","","","",""
"1 Strongly disagree","2018","no migration background","Male","","","",""
"1 Strongly disagree","2018","no migration background","Female","","","",""
"1 Strongly disagree","2018","direct migration background","Male","1","","",""
"1 Strongly disagree","2018","direct migration background","Female","2","","",""
"1 Strongly disagree","2018","indirect migration background","Male","","","",""
"1 Strongly disagree","2018","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2018","no migration background","Male","","","",""
"2 on scale 1-7 ","2018","no migration background","Female","","","",""
"2 on scale 1-7 ","2018","direct migration background","Male","1","","",""
"2 on scale 1-7 ","2018","direct migration background","Female","2","","",""
"2 on scale 1-7 ","2018","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2018","no migration background","Male","","","",""
"3 on scale 1-7 ","2018","no migration background","Female","","","",""
"3 on scale 1-7 ","2018","direct migration background","Male","1","","",""
"3 on scale 1-7 ","2018","direct migration background","Female","1","","",""
"3 on scale 1-7 ","2018","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Female","","","",""
"4 on scale 1-7","2018","no migration background","Male","","","",""
"4 on scale 1-7","2018","no migration background","Female","","","",""
"4 on scale 1-7","2018","direct migration background","Male","2","","",""
"4 on scale 1-7","2018","direct migration background","Female","","","",""
"4 on scale 1-7","2018","indirect migration background","Male","","","",""
"4 on scale 1-7","2018","indirect migration background","Female","","","",""
"5 on scale 1-7","2018","no migration background","Male","","","",""
"5 on scale 1-7","2018","no migration background","Female","","","",""
"5 on scale 1-7","2018","direct migration background","Male","5","","",""
"5 on scale 1-7","2018","direct migration background","Female","7","","",""
"5 on scale 1-7","2018","indirect migration background","Male","","","",""
"5 on scale 1-7","2018","indirect migration background","Female","","","",""
"6 on scale 1-7","2018","no migration background","Male","","","",""
"6 on scale 1-7","2018","no migration background","Female","","","",""
"6 on scale 1-7","2018","direct migration background","Male","24","","",""
"6 on scale 1-7","2018","direct migration background","Female","23","","",""
"6 on scale 1-7","2018","indirect migration background","Male","","","",""
"6 on scale 1-7","2018","indirect migration background","Female","","","",""
"7 Strongly agree","2018","no migration background","Male","","","",""
"7 Strongly agree","2018","no migration background","Female","","","",""
"7 Strongly agree","2018","direct migration background","Male","163","0.87550434949681","0.829402195049636","0.921606503943984"
"7 Strongly agree","2018","direct migration background","Female","187","0.861174091974021","0.815690752588255","0.906657431359787"
"7 Strongly agree","2018","indirect migration background","Male","","","",""
"7 Strongly agree","2018","indirect migration background","Female","","","",""
"1 Strongly disagree","2019","no migration background","Male","","","",""
"1 Strongly disagree","2019","no migration background","Female","","","",""
"1 Strongly disagree","2019","direct migration background","Male","3","","",""
"1 Strongly disagree","2019","direct migration background","Female","1","","",""
"1 Strongly disagree","2019","indirect migration background","Male","","","",""
"1 Strongly disagree","2019","indirect migration background","Female","","","",""
"2 on scale 1-7 ","2019","no migration background","Male","","","",""
"2 on scale 1-7 ","2019","no migration background","Female","","","",""
"2 on scale 1-7 ","2019","direct migration background","Male","","","",""
"2 on scale 1-7 ","2019","direct migration background","Female","4","","",""
"2 on scale 1-7 ","2019","indirect migration background","Male","","","",""
"2 on scale 1-7 ","2019","indirect migration background","Female","","","",""
"3 on scale 1-7 ","2019","no migration background","Male","","","",""
"3 on scale 1-7 ","2019","no migration background","Female","","","",""
"3 on scale 1-7 ","2019","direct migration background","Male","","","",""
"3 on scale 1-7 ","2019","direct migration background","Female","1","","",""
"3 on scale 1-7 ","2019","indirect migration background","Male","","","",""
"3 on scale 1-7 ","2019","indirect migration background","Female","","","",""
"4 on scale 1-7","2019","no migration background","Male","","","",""
"4 on scale 1-7","2019","no migration background","Female","","","",""
"4 on scale 1-7","2019","direct migration background","Male","5","","",""
"4 on scale 1-7","2019","direct migration background","Female","4","","",""
"4 on scale 1-7","2019","indirect migration background","Male","","","",""
"4 on scale 1-7","2019","indirect migration background","Female","","","",""
"5 on scale 1-7","2019","no migration background","Male","","","",""
"5 on scale 1-7","2019","no migration background","Female","","","",""
"5 on scale 1-7","2019","direct migration background","Male","3","","",""
"5 on scale 1-7","2019","direct migration background","Female","14","","",""
"5 on scale 1-7","2019","indirect migration background","Male","","","",""
"5 on scale 1-7","2019","indirect migration background","Female","","","",""
"6 on scale 1-7","2019","no migration background","Male","","","",""
"6 on scale 1-7","2019","no migration background","Female","","","",""
"6 on scale 1-7","2019","direct migration background","Male","19","","",""
"6 on scale 1-7","2019","direct migration background","Female","15","","",""
"6 on scale 1-7","2019","indirect migration background","Male","","","",""
"6 on scale 1-7","2019","indirect migration background","Female","","","",""
"7 Strongly agree","2019","no migration background","Male","","","",""
"7 Strongly agree","2019","no migration background","Female","","","",""
"7 Strongly agree","2019","direct migration background","Male","105","0.822590915000588","0.758150090401119","0.887031739600057"
"7 Strongly agree","2019","direct migration background","Female","102","0.737541273234357","0.664920276082889","0.810162270385826"
"7 Strongly agree","2019","indirect migration background","Male","","","",""
"7 Strongly agree","2019","indirect migration background","Female","","","",""
