"plh0206i04","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2015","Full Time","East Germany","17","","",""
"1 Strongly disagree","2015","Part Time","West Germany","45","0.00779743908114755","0.00554751316685719","0.0100473649954379"
"1 Strongly disagree","2015","Part Time","East Germany","10","","",""
"1 Strongly disagree","2015","Not Working","West Germany","70","0.00908595927543531","0.0069974218300354","0.0111744967208352"
"1 Strongly disagree","2015","Not Working","East Germany","15","","",""
"2 on scale 1-7 ","2015","Full Time","West Germany","59","0.00859123887163545","0.0065040897307311","0.0106783880125398"
"2 on scale 1-7 ","2015","Full Time","East Germany","20","","",""
"2 on scale 1-7 ","2015","Part Time","West Germany","59","0.0100887073775709","0.00753243013981861","0.0126449846153232"
"2 on scale 1-7 ","2015","Part Time","East Germany","16","","",""
"2 on scale 1-7 ","2015","Not Working","West Germany","68","0.00863033846284659","0.00659437205436059","0.0106663048713326"
"2 on scale 1-7 ","2015","Not Working","East Germany","38","0.0140261473267372","0.00910202538484692","0.0189502692686275"
"3 on scale 1-7 ","2015","Full Time","West Germany","165","0.0193016392426725","0.0161901806066951","0.0224130978786499"
"3 on scale 1-7 ","2015","Full Time","East Germany","45","0.0283757167248993","0.021089547711108","0.0356618857386906"
"3 on scale 1-7 ","2015","Part Time","West Germany","139","0.0182284587624465","0.0148065199050723","0.0216503976198207"
"3 on scale 1-7 ","2015","Part Time","East Germany","23","","",""
"3 on scale 1-7 ","2015","Not Working","West Germany","173","0.0251261447406425","0.0216812494773188","0.0285710400039662"
"3 on scale 1-7 ","2015","Not Working","East Germany","48","0.0192194896283445","0.0134706030388319","0.0249683762178571"
"4 on scale 1-7","2015","Full Time","West Germany","560","0.0767716212897","0.0707508221492513","0.0827924204301487"
"4 on scale 1-7","2015","Full Time","East Germany","175","0.0609631996404051","0.0504641056514649","0.0714622936293453"
"4 on scale 1-7","2015","Part Time","West Germany","485","0.0812098610145548","0.0742226381271055","0.0881970839020041"
"4 on scale 1-7","2015","Part Time","East Germany","120","0.0761825392566226","0.0614522974836352","0.09091278102961"
"4 on scale 1-7","2015","Not Working","West Germany","641","0.0885460355690499","0.0822930012541106","0.0947990698839893"
"4 on scale 1-7","2015","Not Working","East Germany","194","0.0961494288087348","0.0838056373790642","0.108493220238406"
"5 on scale 1-7","2015","Full Time","West Germany","1342","0.178348338835995","0.169691135599345","0.187005542072645"
"5 on scale 1-7","2015","Full Time","East Germany","350","0.183804925685463","0.166808711376246","0.20080113999468"
"5 on scale 1-7","2015","Part Time","West Germany","958","0.17617758204703","0.16643252969948","0.18592263439458"
"5 on scale 1-7","2015","Part Time","East Germany","243","0.211019681108505","0.18836366024239","0.233675701974621"
"5 on scale 1-7","2015","Not Working","West Germany","1169","0.15611837512379","0.148129113217427","0.164107637030152"
"5 on scale 1-7","2015","Not Working","East Germany","370","0.174844184852161","0.158939667990523","0.190748701713799"
"6 on scale 1-7","2015","Full Time","West Germany","2678","0.365181097988763","0.354292341642613","0.376069854334912"
"6 on scale 1-7","2015","Full Time","East Germany","709","0.369591226205883","0.348410122242259","0.390772330169507"
"6 on scale 1-7","2015","Part Time","West Germany","2036","0.356074300568521","0.34382587563311","0.368322725503932"
"6 on scale 1-7","2015","Part Time","East Germany","428","0.339680215654286","0.313383509651775","0.365976921656797"
"6 on scale 1-7","2015","Not Working","West Germany","2515","0.330825788371628","0.320469404060688","0.341182172682568"
"6 on scale 1-7","2015","Not Working","East Germany","753","0.339061434041357","0.319239471713949","0.358883396368765"
"7 Strongly agree","2015","Full Time","West Germany","2667","0.345155580869442","0.334403915841558","0.355907245897326"
"7 Strongly agree","2015","Full Time","East Germany","679","0.340810450208378","0.320011651615103","0.361609248801654"
"7 Strongly agree","2015","Part Time","West Germany","2149","0.350423651148729","0.338219604531457","0.362627697766001"
"7 Strongly agree","2015","Part Time","East Germany","406","0.338481666546195","0.312207582332686","0.364755750759704"
"7 Strongly agree","2015","Not Working","West Germany","3293","0.381667358456608","0.370974532984725","0.392360183928491"
"7 Strongly agree","2015","Not Working","East Germany","773","0.350657967851205","0.330677506313537","0.370638429388873"
"1 Strongly disagree","2016","Full Time","West Germany","","","",""
"1 Strongly disagree","2016","Full Time","East Germany","","","",""
"1 Strongly disagree","2016","Part Time","West Germany","","","",""
"1 Strongly disagree","2016","Part Time","East Germany","","","",""
"1 Strongly disagree","2016","Not Working","West Germany","14","","",""
"1 Strongly disagree","2016","Not Working","East Germany","3","","",""
"2 on scale 1-7 ","2016","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2016","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2016","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2016","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2016","Not Working","West Germany","10","","",""
"2 on scale 1-7 ","2016","Not Working","East Germany","2","","",""
"3 on scale 1-7 ","2016","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2016","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2016","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2016","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2016","Not Working","West Germany","9","","",""
"3 on scale 1-7 ","2016","Not Working","East Germany","3","","",""
"4 on scale 1-7","2016","Full Time","West Germany","","","",""
"4 on scale 1-7","2016","Full Time","East Germany","","","",""
"4 on scale 1-7","2016","Part Time","West Germany","","","",""
"4 on scale 1-7","2016","Part Time","East Germany","","","",""
"4 on scale 1-7","2016","Not Working","West Germany","41","0.054775737419108","0.0473766707764034","0.0621748040618126"
"4 on scale 1-7","2016","Not Working","East Germany","10","","",""
"5 on scale 1-7","2016","Full Time","West Germany","","","",""
"5 on scale 1-7","2016","Full Time","East Germany","","","",""
"5 on scale 1-7","2016","Part Time","West Germany","","","",""
"5 on scale 1-7","2016","Part Time","East Germany","","","",""
"5 on scale 1-7","2016","Not Working","West Germany","107","0.0796911749626265","0.0708850001910247","0.0884973497342284"
"5 on scale 1-7","2016","Not Working","East Germany","16","","",""
"6 on scale 1-7","2016","Full Time","West Germany","","","",""
"6 on scale 1-7","2016","Full Time","East Germany","","","",""
"6 on scale 1-7","2016","Part Time","West Germany","","","",""
"6 on scale 1-7","2016","Part Time","East Germany","","","",""
"6 on scale 1-7","2016","Not Working","West Germany","331","0.133782437753277","0.122712926730566","0.144851948775988"
"6 on scale 1-7","2016","Not Working","East Germany","44","0.140683590473763","0.11559835485821","0.165768826089316"
"7 Strongly agree","2016","Full Time","West Germany","","","",""
"7 Strongly agree","2016","Full Time","East Germany","","","",""
"7 Strongly agree","2016","Part Time","West Germany","","","",""
"7 Strongly agree","2016","Part Time","East Germany","","","",""
"7 Strongly agree","2016","Not Working","West Germany","3121","0.713355460520495","0.698651300391181","0.72805962064981"
"7 Strongly agree","2016","Not Working","East Germany","660","0.791771148540038","0.762476371422055","0.821065925658022"
"1 Strongly disagree","2017","Full Time","West Germany","","","",""
"1 Strongly disagree","2017","Full Time","East Germany","","","",""
"1 Strongly disagree","2017","Part Time","West Germany","","","",""
"1 Strongly disagree","2017","Part Time","East Germany","","","",""
"1 Strongly disagree","2017","Not Working","West Germany","9","","",""
"1 Strongly disagree","2017","Not Working","East Germany","1","","",""
"2 on scale 1-7 ","2017","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2017","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2017","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2017","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2017","Not Working","West Germany","4","","",""
"2 on scale 1-7 ","2017","Not Working","East Germany","1","","",""
"3 on scale 1-7 ","2017","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2017","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2017","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2017","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2017","Not Working","West Germany","12","","",""
"3 on scale 1-7 ","2017","Not Working","East Germany","1","","",""
"4 on scale 1-7","2017","Full Time","West Germany","","","",""
"4 on scale 1-7","2017","Full Time","East Germany","","","",""
"4 on scale 1-7","2017","Part Time","West Germany","","","",""
"4 on scale 1-7","2017","Part Time","East Germany","","","",""
"4 on scale 1-7","2017","Not Working","West Germany","29","","",""
"4 on scale 1-7","2017","Not Working","East Germany","2","","",""
"5 on scale 1-7","2017","Full Time","West Germany","","","",""
"5 on scale 1-7","2017","Full Time","East Germany","","","",""
"5 on scale 1-7","2017","Part Time","West Germany","","","",""
"5 on scale 1-7","2017","Part Time","East Germany","","","",""
"5 on scale 1-7","2017","Not Working","West Germany","84","0.0339342824022565","0.0269800328486016","0.0408885319559115"
"5 on scale 1-7","2017","Not Working","East Germany","2","","",""
"6 on scale 1-7","2017","Full Time","West Germany","","","",""
"6 on scale 1-7","2017","Full Time","East Germany","","","",""
"6 on scale 1-7","2017","Part Time","West Germany","","","",""
"6 on scale 1-7","2017","Part Time","East Germany","","","",""
"6 on scale 1-7","2017","Not Working","West Germany","305","0.132676883621455","0.119647745354477","0.145706021888433"
"6 on scale 1-7","2017","Not Working","East Germany","23","","",""
"7 Strongly agree","2017","Full Time","West Germany","","","",""
"7 Strongly agree","2017","Full Time","East Germany","","","",""
"7 Strongly agree","2017","Part Time","West Germany","","","",""
"7 Strongly agree","2017","Part Time","East Germany","","","",""
"7 Strongly agree","2017","Not Working","West Germany","2161","0.811360480124962","0.796334221225883","0.826386739024041"
"7 Strongly agree","2017","Not Working","East Germany","235","0.9023633406511","0.866625991802288","0.938100689499912"
"1 Strongly disagree","2018","Full Time","West Germany","","","",""
"1 Strongly disagree","2018","Full Time","East Germany","","","",""
"1 Strongly disagree","2018","Part Time","West Germany","","","",""
"1 Strongly disagree","2018","Part Time","East Germany","","","",""
"1 Strongly disagree","2018","Not Working","West Germany","2","","",""
"1 Strongly disagree","2018","Not Working","East Germany","1","","",""
"2 on scale 1-7 ","2018","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2018","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2018","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2018","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2018","Not Working","West Germany","3","","",""
"2 on scale 1-7 ","2018","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2018","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2018","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2018","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2018","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2018","Not Working","West Germany","2","","",""
"3 on scale 1-7 ","2018","Not Working","East Germany","","","",""
"4 on scale 1-7","2018","Full Time","West Germany","","","",""
"4 on scale 1-7","2018","Full Time","East Germany","","","",""
"4 on scale 1-7","2018","Part Time","West Germany","","","",""
"4 on scale 1-7","2018","Part Time","East Germany","","","",""
"4 on scale 1-7","2018","Not Working","West Germany","2","","",""
"4 on scale 1-7","2018","Not Working","East Germany","","","",""
"5 on scale 1-7","2018","Full Time","West Germany","","","",""
"5 on scale 1-7","2018","Full Time","East Germany","","","",""
"5 on scale 1-7","2018","Part Time","West Germany","","","",""
"5 on scale 1-7","2018","Part Time","East Germany","","","",""
"5 on scale 1-7","2018","Not Working","West Germany","12","","",""
"5 on scale 1-7","2018","Not Working","East Germany","","","",""
"6 on scale 1-7","2018","Full Time","West Germany","","","",""
"6 on scale 1-7","2018","Full Time","East Germany","","","",""
"6 on scale 1-7","2018","Part Time","West Germany","","","",""
"6 on scale 1-7","2018","Part Time","East Germany","","","",""
"6 on scale 1-7","2018","Not Working","West Germany","42","0.080577130655153","0.0528432412702419","0.108311020040064"
"6 on scale 1-7","2018","Not Working","East Germany","5","","",""
"7 Strongly agree","2018","Full Time","West Germany","","","",""
"7 Strongly agree","2018","Full Time","East Germany","","","",""
"7 Strongly agree","2018","Part Time","West Germany","","","",""
"7 Strongly agree","2018","Part Time","East Germany","","","",""
"7 Strongly agree","2018","Not Working","West Germany","307","0.858325762959586","0.82279383733645","0.893857688582722"
"7 Strongly agree","2018","Not Working","East Germany","43","0.920005565509464","0.844047278063193","0.995963852955735"
"1 Strongly disagree","2019","Full Time","West Germany","","","",""
"1 Strongly disagree","2019","Full Time","East Germany","","","",""
"1 Strongly disagree","2019","Part Time","West Germany","","","",""
"1 Strongly disagree","2019","Part Time","East Germany","","","",""
"1 Strongly disagree","2019","Not Working","West Germany","3","","",""
"1 Strongly disagree","2019","Not Working","East Germany","1","","",""
"2 on scale 1-7 ","2019","Full Time","West Germany","","","",""
"2 on scale 1-7 ","2019","Full Time","East Germany","","","",""
"2 on scale 1-7 ","2019","Part Time","West Germany","","","",""
"2 on scale 1-7 ","2019","Part Time","East Germany","","","",""
"2 on scale 1-7 ","2019","Not Working","West Germany","4","","",""
"2 on scale 1-7 ","2019","Not Working","East Germany","","","",""
"3 on scale 1-7 ","2019","Full Time","West Germany","","","",""
"3 on scale 1-7 ","2019","Full Time","East Germany","","","",""
"3 on scale 1-7 ","2019","Part Time","West Germany","","","",""
"3 on scale 1-7 ","2019","Part Time","East Germany","","","",""
"3 on scale 1-7 ","2019","Not Working","West Germany","1","","",""
"3 on scale 1-7 ","2019","Not Working","East Germany","","","",""
"4 on scale 1-7","2019","Full Time","West Germany","","","",""
"4 on scale 1-7","2019","Full Time","East Germany","","","",""
"4 on scale 1-7","2019","Part Time","West Germany","","","",""
"4 on scale 1-7","2019","Part Time","East Germany","","","",""
"4 on scale 1-7","2019","Not Working","West Germany","9","","",""
"4 on scale 1-7","2019","Not Working","East Germany","","","",""
"5 on scale 1-7","2019","Full Time","West Germany","","","",""
"5 on scale 1-7","2019","Full Time","East Germany","","","",""
"5 on scale 1-7","2019","Part Time","West Germany","","","",""
"5 on scale 1-7","2019","Part Time","East Germany","","","",""
"5 on scale 1-7","2019","Not Working","West Germany","16","","",""
"5 on scale 1-7","2019","Not Working","East Germany","1","","",""
"6 on scale 1-7","2019","Full Time","West Germany","","","",""
"6 on scale 1-7","2019","Full Time","East Germany","","","",""
"6 on scale 1-7","2019","Part Time","West Germany","","","",""
"6 on scale 1-7","2019","Part Time","East Germany","","","",""
"6 on scale 1-7","2019","Not Working","West Germany","34","0.115594806576522","0.0761960392850258","0.154993573868018"
"6 on scale 1-7","2019","Not Working","East Germany","","","",""
"7 Strongly agree","2019","Full Time","West Germany","","","",""
"7 Strongly agree","2019","Full Time","East Germany","","","",""
"7 Strongly agree","2019","Part Time","West Germany","","","",""
"7 Strongly agree","2019","Part Time","East Germany","","","",""
"7 Strongly agree","2019","Not Working","West Germany","186","0.754970123588138","0.701971787641333","0.807968459534944"
"7 Strongly agree","2019","Not Working","East Germany","21","","",""
