"plh0206i04","year","education","migback","n","percent","lower_confidence","upper_confidence"
"5 on scale 1-7","2008","Other degree","direct migration background","","","",""
"5 on scale 1-7","2008","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2008","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2008","lower secondary degree","no migration background","","","",""
"6 on scale 1-7","2008","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2008","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2008","secondary school degree","no migration background","","","",""
"6 on scale 1-7","2008","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2008","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2008","college entrance qualification","no migration background","","","",""
"6 on scale 1-7","2008","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2008","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2008","Other degree","no migration background","","","",""
"6 on scale 1-7","2008","Other degree","direct migration background","","","",""
"6 on scale 1-7","2008","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","no migration background","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2008","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2008","lower secondary degree","no migration background","","","",""
"7 Strongly agree","2008","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2008","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2008","secondary school degree","no migration background","","","",""
"7 Strongly agree","2008","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2008","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2008","college entrance qualification","no migration background","","","",""
"7 Strongly agree","2008","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2008","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2008","Other degree","no migration background","","","",""
"7 Strongly agree","2008","Other degree","direct migration background","","","",""
"7 Strongly agree","2008","Other degree","indirect migration background","","","",""
"7 Strongly agree","2008","no degree/no degree yet","no migration background","","","",""
"7 Strongly agree","2008","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2008","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2009","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2009","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2009","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2009","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2009","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2009","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2009","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2009","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2009","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2009","Other degree","no migration background","","","",""
"1 Strongly disagree","2009","Other degree","direct migration background","","","",""
"1 Strongly disagree","2009","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2009","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2009","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2009","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2009","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2009","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2009","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2009","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2009","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2009","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2009","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2009","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2009","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2009","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2009","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2009","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2009","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2009","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2009","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2009","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2009","lower secondary degree","no migration background","","","",""
"4 on scale 1-7","2009","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2009","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2009","secondary school degree","no migration background","","","",""
"4 on scale 1-7","2009","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2009","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2009","college entrance qualification","no migration background","","","",""
"4 on scale 1-7","2009","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2009","college entrance qualification","indirect migration background","","","",""
"4 on scale 1-7","2009","Other degree","no migration background","","","",""
"4 on scale 1-7","2009","Other degree","direct migration background","","","",""
"4 on scale 1-7","2009","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","no migration background","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2009","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2009","lower secondary degree","no migration background","","","",""
"5 on scale 1-7","2009","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2009","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2009","secondary school degree","no migration background","","","",""
"5 on scale 1-7","2009","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2009","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2009","college entrance qualification","no migration background","","","",""
"5 on scale 1-7","2009","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2009","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2009","Other degree","no migration background","","","",""
"5 on scale 1-7","2009","Other degree","direct migration background","","","",""
"5 on scale 1-7","2009","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2009","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2009","lower secondary degree","no migration background","","","",""
"6 on scale 1-7","2009","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2009","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2009","secondary school degree","no migration background","","","",""
"6 on scale 1-7","2009","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2009","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2009","college entrance qualification","no migration background","","","",""
"6 on scale 1-7","2009","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2009","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2009","Other degree","no migration background","","","",""
"6 on scale 1-7","2009","Other degree","direct migration background","","","",""
"6 on scale 1-7","2009","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","no migration background","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2009","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2009","lower secondary degree","no migration background","","","",""
"7 Strongly agree","2009","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2009","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2009","secondary school degree","no migration background","","","",""
"7 Strongly agree","2009","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2009","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2009","college entrance qualification","no migration background","","","",""
"7 Strongly agree","2009","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2009","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2009","Other degree","no migration background","","","",""
"7 Strongly agree","2009","Other degree","direct migration background","","","",""
"7 Strongly agree","2009","Other degree","indirect migration background","","","",""
"7 Strongly agree","2009","no degree/no degree yet","no migration background","","","",""
"7 Strongly agree","2009","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2009","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2010","lower secondary degree","no migration background","49","0.0101769376859421","0.00734145172047855","0.0130124236514057"
"1 Strongly disagree","2010","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2010","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2010","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2010","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2010","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2010","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2010","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2010","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2010","Other degree","no migration background","","","",""
"1 Strongly disagree","2010","Other degree","direct migration background","","","",""
"1 Strongly disagree","2010","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2010","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","no migration background","54","0.0137655470150545","0.0104737959690993","0.0170572980610097"
"2 on scale 1-7 ","2010","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2010","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2010","secondary school degree","no migration background","38","0.0095323196132843","0.00676352291007385","0.0123011163164947"
"2 on scale 1-7 ","2010","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2010","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","no migration background","34","0.00785966956133969","0.00521196001999866","0.0105073791026807"
"2 on scale 1-7 ","2010","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2010","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2010","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2010","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2010","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2010","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","no migration background","107","0.0244543983174721","0.0200908233800122","0.028817973254932"
"3 on scale 1-7 ","2010","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2010","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2010","secondary school degree","no migration background","116","0.0234866294795062","0.019171229429392","0.0278020295296204"
"3 on scale 1-7 ","2010","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2010","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","no migration background","102","0.0292156367261625","0.0241661096102769","0.0342651638420481"
"3 on scale 1-7 ","2010","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2010","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2010","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2010","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2010","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2010","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2010","lower secondary degree","no migration background","443","0.0980285742105506","0.0896279241713093","0.106429224249792"
"4 on scale 1-7","2010","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2010","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2010","secondary school degree","no migration background","430","0.0966142005931854","0.0881958166483821","0.105032584537989"
"4 on scale 1-7","2010","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2010","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2010","college entrance qualification","no migration background","408","0.0977262046197854","0.0888227954390283","0.106629613800543"
"4 on scale 1-7","2010","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2010","college entrance qualification","indirect migration background","","","",""
"4 on scale 1-7","2010","Other degree","no migration background","","","",""
"4 on scale 1-7","2010","Other degree","direct migration background","40","0.0536271806432806","0.0356611045980591","0.071593256688502"
"4 on scale 1-7","2010","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","no migration background","31","0.118304052707088","0.0804070185773965","0.15620108683678"
"4 on scale 1-7","2010","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2010","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2010","lower secondary degree","no migration background","853","0.172246947915253","0.161579357728341","0.182914538102165"
"5 on scale 1-7","2010","lower secondary degree","direct migration background","65","0.171031584746819","0.132189579567218","0.209873589926421"
"5 on scale 1-7","2010","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2010","secondary school degree","no migration background","822","0.163435423290835","0.152898969943109","0.173971876638561"
"5 on scale 1-7","2010","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2010","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2010","college entrance qualification","no migration background","931","0.217054680506521","0.204694297213226","0.229415063799815"
"5 on scale 1-7","2010","college entrance qualification","direct migration background","39","0.161749492229643","0.111708628281024","0.211790356178263"
"5 on scale 1-7","2010","college entrance qualification","indirect migration background","35","0.203465701146875","0.144817236274608","0.262114166019143"
"5 on scale 1-7","2010","Other degree","no migration background","","","",""
"5 on scale 1-7","2010","Other degree","direct migration background","89","0.13312461600364","0.106032860899952","0.160216371107328"
"5 on scale 1-7","2010","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","no migration background","63","0.23782054992694","0.187863211038928","0.287777888814951"
"5 on scale 1-7","2010","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2010","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2010","lower secondary degree","no migration background","1403","0.272708760857684","0.260126928819139","0.285290592896229"
"6 on scale 1-7","2010","lower secondary degree","direct migration background","116","0.277853555753072","0.231645775297749","0.324061336208396"
"6 on scale 1-7","2010","lower secondary degree","indirect migration background","61","0.252065666021576","0.188810298160488","0.315321033882664"
"6 on scale 1-7","2010","secondary school degree","no migration background","1694","0.345974993818591","0.332420255150586","0.359529732486597"
"6 on scale 1-7","2010","secondary school degree","direct migration background","54","0.30735329557838","0.235409330311287","0.379297260845473"
"6 on scale 1-7","2010","secondary school degree","indirect migration background","41","0.201955905564011","0.139158747834739","0.264753063293283"
"6 on scale 1-7","2010","college entrance qualification","no migration background","1600","0.378817196986533","0.364272449031673","0.393361944941393"
"6 on scale 1-7","2010","college entrance qualification","direct migration background","78","0.401615900333188","0.334994785591481","0.468237015074894"
"6 on scale 1-7","2010","college entrance qualification","indirect migration background","74","0.472053986024203","0.399326362637589","0.544781609410816"
"6 on scale 1-7","2010","Other degree","no migration background","33","0.327235535697043","0.234339580508866","0.420131490885221"
"6 on scale 1-7","2010","Other degree","direct migration background","174","0.296191140756294","0.25977926782098","0.332603013691608"
"6 on scale 1-7","2010","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","no migration background","88","0.246593808425195","0.196016971411726","0.297170645438665"
"6 on scale 1-7","2010","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2010","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2010","lower secondary degree","no migration background","1904","0.408618833998044","0.394731045467043","0.422506622529045"
"7 Strongly agree","2010","lower secondary degree","direct migration background","149","0.444846958778631","0.393583705425827","0.496110212131435"
"7 Strongly agree","2010","lower secondary degree","indirect migration background","82","0.541252906864219","0.468659766021855","0.613846047706584"
"7 Strongly agree","2010","secondary school degree","no migration background","1602","0.351515426918168","0.33791058072499","0.365120273111346"
"7 Strongly agree","2010","secondary school degree","direct migration background","71","0.437755107932941","0.360398410900141","0.51511180496574"
"7 Strongly agree","2010","secondary school degree","indirect migration background","84","0.453713811050097","0.375838575195158","0.531589046905036"
"7 Strongly agree","2010","college entrance qualification","no migration background","1181","0.265008116531855","0.251775293517794","0.278240939545916"
"7 Strongly agree","2010","college entrance qualification","direct migration background","71","0.306331200504815","0.243685954301997","0.368976446707632"
"7 Strongly agree","2010","college entrance qualification","indirect migration background","52","0.229388733200285","0.16813782645649","0.29063963994408"
"7 Strongly agree","2010","Other degree","no migration background","35","0.344980994383461","0.250865833557349","0.439096155209573"
"7 Strongly agree","2010","Other degree","direct migration background","278","0.462362166522806","0.422600399352766","0.502123933692846"
"7 Strongly agree","2010","Other degree","indirect migration background","","","",""
"7 Strongly agree","2010","no degree/no degree yet","no migration background","83","0.351959364847291","0.29591997842495","0.407998751269632"
"7 Strongly agree","2010","no degree/no degree yet","direct migration background","33","0.428856777209752","0.324257780690296","0.533455773729207"
"7 Strongly agree","2010","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2011","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2011","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2011","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2011","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2011","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2011","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2011","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2011","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2011","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2011","Other degree","no migration background","","","",""
"1 Strongly disagree","2011","Other degree","direct migration background","","","",""
"1 Strongly disagree","2011","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2011","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2011","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2011","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2011","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2011","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2011","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2011","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2011","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2011","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2011","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2011","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2011","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2011","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2011","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2011","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2011","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2011","Other degree","direct migration background","","","",""
"3 on scale 1-7 ","2011","Other degree","indirect migration background","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","no migration background","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","direct migration background","","","",""
"3 on scale 1-7 ","2011","no degree/no degree yet","indirect migration background","","","",""
"4 on scale 1-7","2011","lower secondary degree","no migration background","","","",""
"4 on scale 1-7","2011","lower secondary degree","direct migration background","","","",""
"4 on scale 1-7","2011","lower secondary degree","indirect migration background","","","",""
"4 on scale 1-7","2011","secondary school degree","no migration background","","","",""
"4 on scale 1-7","2011","secondary school degree","direct migration background","","","",""
"4 on scale 1-7","2011","secondary school degree","indirect migration background","","","",""
"4 on scale 1-7","2011","college entrance qualification","no migration background","","","",""
"4 on scale 1-7","2011","college entrance qualification","direct migration background","","","",""
"4 on scale 1-7","2011","college entrance qualification","indirect migration background","","","",""
"4 on scale 1-7","2011","Other degree","no migration background","","","",""
"4 on scale 1-7","2011","Other degree","direct migration background","","","",""
"4 on scale 1-7","2011","Other degree","indirect migration background","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","no migration background","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","direct migration background","","","",""
"4 on scale 1-7","2011","no degree/no degree yet","indirect migration background","","","",""
"5 on scale 1-7","2011","lower secondary degree","no migration background","","","",""
"5 on scale 1-7","2011","lower secondary degree","direct migration background","","","",""
"5 on scale 1-7","2011","lower secondary degree","indirect migration background","","","",""
"5 on scale 1-7","2011","secondary school degree","no migration background","","","",""
"5 on scale 1-7","2011","secondary school degree","direct migration background","","","",""
"5 on scale 1-7","2011","secondary school degree","indirect migration background","","","",""
"5 on scale 1-7","2011","college entrance qualification","no migration background","","","",""
"5 on scale 1-7","2011","college entrance qualification","direct migration background","","","",""
"5 on scale 1-7","2011","college entrance qualification","indirect migration background","","","",""
"5 on scale 1-7","2011","Other degree","no migration background","","","",""
"5 on scale 1-7","2011","Other degree","direct migration background","","","",""
"5 on scale 1-7","2011","Other degree","indirect migration background","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","no migration background","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","direct migration background","","","",""
"5 on scale 1-7","2011","no degree/no degree yet","indirect migration background","","","",""
"6 on scale 1-7","2011","lower secondary degree","no migration background","","","",""
"6 on scale 1-7","2011","lower secondary degree","direct migration background","","","",""
"6 on scale 1-7","2011","lower secondary degree","indirect migration background","","","",""
"6 on scale 1-7","2011","secondary school degree","no migration background","","","",""
"6 on scale 1-7","2011","secondary school degree","direct migration background","","","",""
"6 on scale 1-7","2011","secondary school degree","indirect migration background","","","",""
"6 on scale 1-7","2011","college entrance qualification","no migration background","","","",""
"6 on scale 1-7","2011","college entrance qualification","direct migration background","","","",""
"6 on scale 1-7","2011","college entrance qualification","indirect migration background","","","",""
"6 on scale 1-7","2011","Other degree","no migration background","","","",""
"6 on scale 1-7","2011","Other degree","direct migration background","","","",""
"6 on scale 1-7","2011","Other degree","indirect migration background","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","no migration background","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","direct migration background","","","",""
"6 on scale 1-7","2011","no degree/no degree yet","indirect migration background","","","",""
"7 Strongly agree","2011","lower secondary degree","no migration background","","","",""
"7 Strongly agree","2011","lower secondary degree","direct migration background","","","",""
"7 Strongly agree","2011","lower secondary degree","indirect migration background","","","",""
"7 Strongly agree","2011","secondary school degree","no migration background","","","",""
"7 Strongly agree","2011","secondary school degree","direct migration background","","","",""
"7 Strongly agree","2011","secondary school degree","indirect migration background","","","",""
"7 Strongly agree","2011","college entrance qualification","no migration background","","","",""
"7 Strongly agree","2011","college entrance qualification","direct migration background","","","",""
"7 Strongly agree","2011","college entrance qualification","indirect migration background","","","",""
"7 Strongly agree","2011","Other degree","no migration background","","","",""
"7 Strongly agree","2011","Other degree","direct migration background","","","",""
"7 Strongly agree","2011","Other degree","indirect migration background","","","",""
"7 Strongly agree","2011","no degree/no degree yet","no migration background","","","",""
"7 Strongly agree","2011","no degree/no degree yet","direct migration background","","","",""
"7 Strongly agree","2011","no degree/no degree yet","indirect migration background","","","",""
"1 Strongly disagree","2012","lower secondary degree","no migration background","","","",""
"1 Strongly disagree","2012","lower secondary degree","direct migration background","","","",""
"1 Strongly disagree","2012","lower secondary degree","indirect migration background","","","",""
"1 Strongly disagree","2012","secondary school degree","no migration background","","","",""
"1 Strongly disagree","2012","secondary school degree","direct migration background","","","",""
"1 Strongly disagree","2012","secondary school degree","indirect migration background","","","",""
"1 Strongly disagree","2012","college entrance qualification","no migration background","","","",""
"1 Strongly disagree","2012","college entrance qualification","direct migration background","","","",""
"1 Strongly disagree","2012","college entrance qualification","indirect migration background","","","",""
"1 Strongly disagree","2012","Other degree","no migration background","","","",""
"1 Strongly disagree","2012","Other degree","direct migration background","","","",""
"1 Strongly disagree","2012","Other degree","indirect migration background","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","no migration background","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","direct migration background","","","",""
"1 Strongly disagree","2012","no degree/no degree yet","indirect migration background","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","no migration background","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","direct migration background","","","",""
"2 on scale 1-7 ","2012","lower secondary degree","indirect migration background","","","",""
"2 on scale 1-7 ","2012","secondary school degree","no migration background","","","",""
"2 on scale 1-7 ","2012","secondary school degree","direct migration background","","","",""
"2 on scale 1-7 ","2012","secondary school degree","indirect migration background","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","no migration background","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","direct migration background","","","",""
"2 on scale 1-7 ","2012","college entrance qualification","indirect migration background","","","",""
"2 on scale 1-7 ","2012","Other degree","no migration background","","","",""
"2 on scale 1-7 ","2012","Other degree","direct migration background","","","",""
"2 on scale 1-7 ","2012","Other degree","indirect migration background","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","no migration background","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","direct migration background","","","",""
"2 on scale 1-7 ","2012","no degree/no degree yet","indirect migration background","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","no migration background","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","direct migration background","","","",""
"3 on scale 1-7 ","2012","lower secondary degree","indirect migration background","","","",""
"3 on scale 1-7 ","2012","secondary school degree","no migration background","","","",""
"3 on scale 1-7 ","2012","secondary school degree","direct migration background","","","",""
"3 on scale 1-7 ","2012","secondary school degree","indirect migration background","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","no migration background","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","direct migration background","","","",""
"3 on scale 1-7 ","2012","college entrance qualification","indirect migration background","","","",""
"3 on scale 1-7 ","2012","Other degree","no migration background","","","",""
"3 on scale 1-7 ","2012","Other degree","direct migration background","","","",""
