"ple0009","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence","value"
"Yes, somewhat limited","2018","in school","Female","","","","","2"
"Yes, strongly limited","2018","higher education","Male","","","","","1"
"Yes, strongly limited","2018","higher education","Female","","","","","1"
"Yes, strongly limited","2018","vocational + Abi","Female","","","","","1"
"Yes, strongly limited","2018","higher vocational","Male","","","","","1"
"Yes, strongly limited","2018","higher vocational","Female","","","","","1"
"Yes, strongly limited","2018","middle vocational","Female","1","","","","1"
"Yes, strongly limited","2018","general elemantary","Male","2","","","","1"
"Yes, strongly limited","2018","vocational + Abi","Male","","","","","1"
"Yes, strongly limited","2018","general elemantary","Female","3","","","","1"
"Yes, strongly limited","2018","middle vocational","Male","2","","","","1"
"Yes, strongly limited","2018","in school","Male","1","","","","1"
"Yes, strongly limited","2018","inadequately","Female","6","","","","1"
"Yes, strongly limited","2018","inadequately","Male","5","","","","1"
"Yes, strongly limited","2018","in school","Female","","","","","1"
"No, not limited","2019","in school","Male","152","0.917290238464736","0.875639258835436","0.958941218094037","3"
"No, not limited","2019","in school","Female","140","0.799638173353991","0.738377690244654","0.860898656463329","3"
"No, not limited","2019","inadequately","Male","753","0.571266012426021","0.540790113948344","0.601741910903697","3"
"No, not limited","2019","inadequately","Female","586","0.470820050088961","0.437575664564938","0.504064435612983","3"
"No, not limited","2019","general elemantary","Male","1074","0.637356885937143","0.612687888270565","0.662025883603722","3"
"No, not limited","2019","general elemantary","Female","973","0.489516535453649","0.465732710894214","0.513300360013084","3"
"No, not limited","2019","middle vocational","Male","3457","0.611265063383196","0.598269598621933","0.624260528144459","3"
"No, not limited","2019","middle vocational","Female","3747","0.554846506540992","0.542548017224361","0.567144995857624","3"
"No, not limited","2019","vocational + Abi","Male","676","0.741736255512621","0.712916671651147","0.770555839374095","3"
"No, not limited","2019","vocational + Abi","Female","934","0.645786279244","0.62045113019263","0.671121428295371","3"
"No, not limited","2019","higher vocational","Male","718","0.634341810997905","0.605484522383565","0.663199099612245","3"
"No, not limited","2019","higher vocational","Female","374","0.602762908031053","0.563245486434287","0.642280329627819","3"
"No, not limited","2019","higher education","Male","3107","0.751853100835049","0.738578180339488","0.76512802133061","3"
"No, not limited","2019","higher education","Female","2542","0.712903408307","0.698004543598987","0.727802273015013","3"
"Yes, somewhat limited","2019","higher education","Male","756","0.191938708091539","0.179835111504246","0.204042304678833","2"
"Yes, somewhat limited","2019","higher education","Female","820","0.228392761942067","0.214567826013206","0.242217697870927","2"
"Yes, somewhat limited","2019","higher vocational","Female","163","0.295410787147414","0.258566376546805","0.332255197748023","2"
"Yes, somewhat limited","2019","higher vocational","Male","282","0.287828634457658","0.260700779500283","0.314956489415032","2"
"Yes, somewhat limited","2019","vocational + Abi","Female","327","0.23900534849542","0.216414061175008","0.261596635815831","2"
"Yes, somewhat limited","2019","vocational + Abi","Male","167","0.196866385844769","0.170683897682551","0.223048874006986","2"
"Yes, somewhat limited","2019","middle vocational","Female","1852","0.319171469333027","0.30763583842012","0.330707100245934","2"
"Yes, somewhat limited","2019","middle vocational","Male","1386","0.273641234829477","0.261755758171193","0.285526711487761","2"
"Yes, somewhat limited","2019","general elemantary","Female","490","0.314442015621285","0.292351820487425","0.336532210755146","2"
"Yes, somewhat limited","2019","general elemantary","Male","249","0.236130806286314","0.214338345765109","0.257923266807518","2"
"Yes, somewhat limited","2019","inadequately","Female","171","0.322174273067723","0.291050402692258","0.353298143443188","2"
"Yes, somewhat limited","2019","inadequately","Male","182","0.316172613572026","0.287538830012258","0.344806397131794","2"
"Yes, somewhat limited","2019","in school","Male","12","","","","2"
"Yes, somewhat limited","2019","in school","Female","20","","","","2"
"Yes, strongly limited","2019","higher education","Male","204","0.0562081910734118","0.0491295659831295","0.0632868161636941","1"
"Yes, strongly limited","2019","higher education","Female","180","0.0587038297509337","0.0509624178477904","0.0664452416540771","1"
"Yes, strongly limited","2019","higher vocational","Male","70","0.0778295545444372","0.0617773725754055","0.0938817365134689","1"
"Yes, strongly limited","2019","higher vocational","Female","52","0.101826304821533","0.0774032152941591","0.126249394348906","1"
"Yes, strongly limited","2019","vocational + Abi","Female","108","0.11520837226058","0.098295830205117","0.132120914316043","1"
"Yes, strongly limited","2019","vocational + Abi","Male","43","0.0613973586426101","0.0455904493890536","0.0772042678961667","1"
"Yes, strongly limited","2019","middle vocational","Female","674","0.12598202412598","0.117770478306082","0.134193569945879","1"
"Yes, strongly limited","2019","general elemantary","Female","234","0.196041448925066","0.177152928021612","0.214929969828519","1"
"Yes, strongly limited","2019","middle vocational","Male","562","0.115093701787327","0.106585756972795","0.123601646601859","1"
"Yes, strongly limited","2019","general elemantary","Male","136","0.126512307776543","0.10945481370282","0.143569801850266","1"
"Yes, strongly limited","2019","inadequately","Male","78","0.112561374001953","0.0930984886227879","0.132024259381118","1"
"Yes, strongly limited","2019","in school","Male","4","","","","1"
"Yes, strongly limited","2019","inadequately","Female","109","0.207005676843316","0.18002111864967","0.233990235036962","1"
"Yes, strongly limited","2019","in school","Female","4","","","","1"
