"year","bula_h","migback","mean","median","n","lowerci_mean","upperci_mean","ptile10","ptile25","ptile75","ptile90"
"2015","Baden-Württemberg","no migration background","2.87","2","2077","2.8","2.94","1","1","4","5"
"2015","Bavaria","direct migration background","2.74","2","1016","2.63","2.85","1","1","4","5"
"2015","Bavaria","indirect migration background","3.17","3","273","2.96","3.38","1","2","4","6"
"2015","Bavaria","no migration background","2.98","3","3076","2.92","3.04","1","2","4","5"
"2015","Berlin","direct migration background","2.69","2","190","2.45","2.93","1","1","4","5"
"2015","Berlin","indirect migration background","2.32","2","52","1.96","2.68","1","2","3","4"
"2015","Berlin","no migration background","2.78","2","754","2.66","2.9","1","1","4","5"
"2015","Brandenburg","direct migration background","3.28","3","115","2.95","3.61","1","2","5","6"
"2015","Brandenburg","indirect migration background","","","","","","","","",""
"2015","Brandenburg","no migration background","2.96","3","882","2.85","3.07","1","2","4","5"
"2015","Bremen","direct migration background","3.26","3","65","2.8","3.72","1","2","4","6"
"2015","Bremen","indirect migration background","","","","","","","","",""
"2015","Bremen","no migration background","2.95","3","111","2.66","3.24","1","2","4","5"
"2015","Hamburg","direct migration background","2.74","2","127","2.43","3.05","1","1","4","6"
"2015","Hamburg","indirect migration background","2.55","2","33","1.96","3.14","1","1","4","5"
"2015","Hamburg","no migration background","2.61","2","301","2.44","2.78","1","1","4","5"
"2015","Hesse","direct migration background","2.87","2","534","2.72","3.02","1","1","4","6"
"2015","Hesse","indirect migration background","3.08","3","149","2.8","3.36","1","2","4","6"
"2015","Hesse","no migration background","2.93","3","1203","2.83","3.03","1","1","4","6"
"2015","Lower Saxony","direct migration background","2.72","2","584","2.57","2.87","1","1","4","5"
"2015","Lower Saxony","indirect migration background","3.06","3","113","2.7","3.42","1","1","4","6"
"2015","Lower Saxony","no migration background","2.95","3","1901","2.87","3.03","1","2","4","5"
"2015","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","",""
"2015","Mecklenburg-Western Pomerania","no migration background","2.77","2","530","2.62","2.92","1","1","4","6"
"2015","North Rhine-Westphalia","direct migration background","2.76","2","1490","2.67","2.85","1","1","4","6"
"2015","North Rhine-Westphalia","indirect migration background","2.88","2","491","2.71","3.05","1","1","4","5"
"2015","North Rhine-Westphalia","no migration background","2.89","2","3563","2.84","2.94","1","2","4","5"
"2015","Rhineland-Palatinate,Saarland","direct migration background","2.94","3","412","2.78","3.1","1","1","4","6"
"2015","Rhineland-Palatinate,Saarland","indirect migration background","3.1","3","115","2.75","3.45","1","1","4","7"
"2015","Rhineland-Palatinate,Saarland","no migration background","2.91","2","1057","2.81","3.01","1","2","4","5"
"2015","Saxony","direct migration background","2.92","3","81","2.51","3.33","1","1","4","5"
"2015","Saxony","indirect migration background","3.24","4","30","2.62","3.86","1","2","4","5"
"2015","Saxony","no migration background","2.99","3","1431","2.91","3.07","1","2","4","6"
"2015","Saxony-Anhalt","direct migration background","4.39","4.16","56","3.94","4.84","2","3","5","7"
"2015","Saxony-Anhalt","indirect migration background","","","","","","","","",""
"2015","Saxony-Anhalt","no migration background","3.31","3","816","3.19","3.43","1","2","5","6"
"2015","Schleswig-Holstein","direct migration background","3.41","3","166","3.11","3.71","1","2","5","6"
"2015","Schleswig-Holstein","indirect migration background","3.24","2","48","2.65","3.83","1","2","5","6"
"2015","Schleswig-Holstein","no migration background","2.75","2","685","2.63","2.87","1","1","4","5"
"2015","Thuringia","direct migration background","3.01","3","88","2.63","3.39","1","1","5","5"
"2015","Thuringia","indirect migration background","","","","","","","","",""
"2015","Thuringia","no migration background","3.2","3","875","3.09","3.31","1","2","4","6"
"2016","Baden-Württemberg","direct migration background","1.91","1","624","1.79","2.03","1","1","2","5"
"2016","Baden-Württemberg","indirect migration background","","","","","","","","",""
"2016","Baden-Württemberg","no migration background","","","","","","","","",""
"2016","Bavaria","direct migration background","2.04","1","623","1.91","2.17","1","1","2","5"
"2016","Bavaria","indirect migration background","","","","","","","","",""
"2016","Bavaria","no migration background","","","","","","","","",""
"2016","Berlin","direct migration background","2","1","286","1.82","2.18","1","1","2","4"
"2016","Berlin","indirect migration background","","","","","","","","",""
"2016","Berlin","no migration background","","","","","","","","",""
"2016","Brandenburg","direct migration background","1.91","1","200","1.65","2.17","1","1","2","4"
"2016","Brandenburg","indirect migration background","","","","","","","","",""
"2016","Brandenburg","no migration background","","","","","","","","",""
"2016","Bremen","direct migration background","2.82","3","57","2.43","3.21","1","1","4","4"
"2016","Bremen","indirect migration background","","","","","","","","",""
"2016","Bremen","no migration background","","","","","","","","",""
"2016","Hamburg","direct migration background","1.85","1","94","1.54","2.16","1","1","2","5"
"2016","Hamburg","indirect migration background","","","","","","","","",""
"2016","Hamburg","no migration background","","","","","","","","",""
"2016","Hesse","direct migration background","2.35","1.35","328","2.18","2.52","1","1","3","5"
"2016","Hesse","indirect migration background","","","","","","","","",""
"2016","Hesse","no migration background","","","","","","","","",""
"2016","Lower Saxony","direct migration background","1.99","1","366","1.81","2.17","1","1","2","5"
"2016","Lower Saxony","indirect migration background","","","","","","","","",""
"2016","Lower Saxony","no migration background","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","direct migration background","2.78","2","67","2.33","3.23","1","1","4","5"
"2016","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","",""
"2016","Mecklenburg-Western Pomerania","no migration background","","","","","","","","",""
"2016","North Rhine-Westphalia","direct migration background","2.4","1.37","808","2.29","2.51","1","1","4","6"
"2016","North Rhine-Westphalia","indirect migration background","","","","","","","","",""
"2016","North Rhine-Westphalia","no migration background","","","","","","","","",""
"2016","Rhineland-Palatinate,Saarland","direct migration background","2.07","1.16","269","1.86","2.28","1","1","2","4"
"2016","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","",""
"2016","Rhineland-Palatinate,Saarland","no migration background","","","","","","","","",""
"2016","Saxony","direct migration background","1.69","1","175","1.47","1.91","1","1","1","4"
"2016","Saxony","indirect migration background","","","","","","","","",""
"2016","Saxony","no migration background","","","","","","","","",""
"2016","Saxony-Anhalt","direct migration background","1.78","1","103","1.46","2.1","1","1","2","3"
"2016","Saxony-Anhalt","indirect migration background","","","","","","","","",""
"2016","Saxony-Anhalt","no migration background","","","","","","","","",""
"2016","Schleswig-Holstein","direct migration background","2.22","1","216","1.99","2.45","1","1","3","5"
"2016","Schleswig-Holstein","indirect migration background","","","","","","","","",""
"2016","Schleswig-Holstein","no migration background","","","","","","","","",""
"2016","Thuringia","direct migration background","1.96","1","93","1.52","2.4","1","1","2","5"
"2016","Thuringia","indirect migration background","","","","","","","","",""
"2016","Thuringia","no migration background","","","","","","","","",""
"2017","Baden-Württemberg","direct migration background","1.72","1","265","1.53","1.91","1","1","2","4"
"2017","Baden-Württemberg","indirect migration background","","","","","","","","",""
"2017","Baden-Württemberg","no migration background","","","","","","","","",""
"2017","Bavaria","direct migration background","1.62","1","341","1.48","1.76","1","1","2","3"
"2017","Bavaria","indirect migration background","","","","","","","","",""
"2017","Bavaria","no migration background","","","","","","","","",""
"2017","Berlin","direct migration background","2.89","1","45","2.4","3.38","1","1","4","7"
"2017","Berlin","indirect migration background","","","","","","","","",""
"2017","Berlin","no migration background","","","","","","","","",""
"2017","Brandenburg","direct migration background","1.24","1","56","0.8","1.68","1","1","1","1"
"2017","Brandenburg","indirect migration background","","","","","","","","",""
"2017","Brandenburg","no migration background","","","","","","","","",""
"2017","Bremen","direct migration background","2.83","2","44","2.33","3.33","1","1","5","5"
"2017","Bremen","indirect migration background","","","","","","","","",""
"2017","Bremen","no migration background","","","","","","","","",""
"2017","Hamburg","direct migration background","1.77","1","96","1.51","2.03","1","1","2","4"
"2017","Hamburg","indirect migration background","","","","","","","","",""
"2017","Hamburg","no migration background","","","","","","","","",""
"2017","Hesse","direct migration background","1.9","1","352","1.72","2.08","1","1","2","4"
"2017","Hesse","indirect migration background","","","","","","","","",""
"2017","Hesse","no migration background","","","","","","","","",""
"2017","Lower Saxony","direct migration background","1.62","1","374","1.46","1.78","1","1","1","3"
"2017","Lower Saxony","indirect migration background","","","","","","","","",""
"2017","Lower Saxony","no migration background","","","","","","","","",""
"2017","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","",""
"2017","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","",""
"2017","Mecklenburg-Western Pomerania","no migration background","","","","","","","","",""
"2017","North Rhine-Westphalia","direct migration background","2.13","1","818","2.01","2.25","1","1","3","6"
"2017","North Rhine-Westphalia","indirect migration background","","","","","","","","",""
"2017","North Rhine-Westphalia","no migration background","","","","","","","","",""
"2017","Rhineland-Palatinate,Saarland","direct migration background","1.91","1","154","1.69","2.13","1","1","2","4"
"2017","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","",""
"2017","Rhineland-Palatinate,Saarland","no migration background","","","","","","","","",""
"2017","Saxony","direct migration background","2.18","1","76","1.76","2.6","1","1","3","4"
"2017","Saxony","indirect migration background","","","","","","","","",""
"2017","Saxony","no migration background","","","","","","","","",""
"2017","Saxony-Anhalt","direct migration background","2.36","1","35","1.7","3.02","1","1","4","4"
"2017","Saxony-Anhalt","indirect migration background","","","","","","","","",""
"2017","Saxony-Anhalt","no migration background","","","","","","","","",""
"2017","Schleswig-Holstein","direct migration background","2.02","1","121","1.71","2.33","1","1","2","5"
"2017","Schleswig-Holstein","indirect migration background","","","","","","","","",""
"2017","Schleswig-Holstein","no migration background","","","","","","","","",""
"2017","Thuringia","direct migration background","1.98","1","61","1.59","2.37","1","1","2","5"
"2017","Thuringia","indirect migration background","","","","","","","","",""
"2017","Thuringia","no migration background","","","","","","","","",""
"2018","Baden-Württemberg","direct migration background","","","","","","","","",""
"2018","Baden-Württemberg","indirect migration background","","","","","","","","",""
"2018","Baden-Württemberg","no migration background","","","","","","","","",""
"2018","Bavaria","direct migration background","2.06","1","37","1.43","2.69","1","1","2","7"
"2018","Bavaria","indirect migration background","","","","","","","","",""
"2018","Bavaria","no migration background","","","","","","","","",""
"2018","Berlin","direct migration background","","","","","","","","",""
"2018","Berlin","indirect migration background","","","","","","","","",""
"2018","Berlin","no migration background","","","","","","","","",""
"2018","Brandenburg","direct migration background","","","","","","","","",""
"2018","Brandenburg","indirect migration background","","","","","","","","",""
"2018","Brandenburg","no migration background","","","","","","","","",""
"2018","Bremen","direct migration background","","","","","","","","",""
"2018","Bremen","indirect migration background","","","","","","","","",""
"2018","Bremen","no migration background","","","","","","","","",""
"2018","Hamburg","direct migration background","","","","","","","","",""
"2018","Hamburg","indirect migration background","","","","","","","","",""
"2018","Hamburg","no migration background","","","","","","","","",""
"2018","Hesse","direct migration background","2.31","1","49","1.76","2.86","1","1","4","6"
"2018","Hesse","indirect migration background","","","","","","","","",""
"2018","Hesse","no migration background","","","","","","","","",""
"2018","Lower Saxony","direct migration background","2.42","1","104","2","2.84","1","1","4","7"
"2018","Lower Saxony","indirect migration background","","","","","","","","",""
"2018","Lower Saxony","no migration background","","","","","","","","",""
"2018","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","",""
"2018","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","",""
"2018","Mecklenburg-Western Pomerania","no migration background","","","","","","","","",""
"2018","North Rhine-Westphalia","direct migration background","2.53","1","88","2.07","2.99","1","1","4","7"
"2018","North Rhine-Westphalia","indirect migration background","","","","","","","","",""
"2018","North Rhine-Westphalia","no migration background","","","","","","","","",""
"2018","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","",""
"2018","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","",""
"2018","Rhineland-Palatinate,Saarland","no migration background","","","","","","","","",""
"2018","Saxony","direct migration background","","","","","","","","",""
"2018","Saxony","indirect migration background","","","","","","","","",""
"2018","Saxony","no migration background","","","","","","","","",""
"2018","Saxony-Anhalt","direct migration background","","","","","","","","",""
"2018","Saxony-Anhalt","indirect migration background","","","","","","","","",""
"2018","Saxony-Anhalt","no migration background","","","","","","","","",""
"2018","Schleswig-Holstein","direct migration background","","","","","","","","",""
"2018","Schleswig-Holstein","indirect migration background","","","","","","","","",""
"2018","Schleswig-Holstein","no migration background","","","","","","","","",""
"2018","Thuringia","direct migration background","","","","","","","","",""
"2018","Thuringia","indirect migration background","","","","","","","","",""
"2018","Thuringia","no migration background","","","","","","","","",""
"2019","Baden-Württemberg","direct migration background","","","","","","","","",""
"2019","Baden-Württemberg","indirect migration background","","","","","","","","",""
"2019","Baden-Württemberg","no migration background","","","","","","","","",""
"2019","Bavaria","direct migration background","","","","","","","","",""
"2019","Bavaria","indirect migration background","","","","","","","","",""
"2019","Bavaria","no migration background","","","","","","","","",""
"2019","Berlin","direct migration background","","","","","","","","",""
"2019","Berlin","indirect migration background","","","","","","","","",""
"2019","Berlin","no migration background","","","","","","","","",""
"2019","Brandenburg","direct migration background","","","","","","","","",""
"2019","Brandenburg","indirect migration background","","","","","","","","",""
"2019","Brandenburg","no migration background","","","","","","","","",""
"2019","Bremen","direct migration background","","","","","","","","",""
"2019","Bremen","indirect migration background","","","","","","","","",""
"2019","Bremen","no migration background","","","","","","","","",""
"2019","Hamburg","direct migration background","","","","","","","","",""
"2019","Hamburg","indirect migration background","","","","","","","","",""
"2019","Hamburg","no migration background","","","","","","","","",""
"2019","Hesse","direct migration background","","","","","","","","",""
"2019","Hesse","indirect migration background","","","","","","","","",""
"2019","Hesse","no migration background","","","","","","","","",""
"2019","Lower Saxony","direct migration background","1.88","1","71","1.57","2.19","1","1","3","4"
"2019","Lower Saxony","indirect migration background","","","","","","","","",""
"2019","Lower Saxony","no migration background","","","","","","","","",""
"2019","Mecklenburg-Western Pomerania","direct migration background","","","","","","","","",""
"2019","Mecklenburg-Western Pomerania","indirect migration background","","","","","","","","",""
"2019","Mecklenburg-Western Pomerania","no migration background","","","","","","","","",""
"2019","North Rhine-Westphalia","direct migration background","2.94","2","65","2.34","3.54","1","1","4","7"
"2019","North Rhine-Westphalia","indirect migration background","","","","","","","","",""
"2019","North Rhine-Westphalia","no migration background","","","","","","","","",""
"2019","Rhineland-Palatinate,Saarland","direct migration background","","","","","","","","",""
"2019","Rhineland-Palatinate,Saarland","indirect migration background","","","","","","","","",""
"2019","Rhineland-Palatinate,Saarland","no migration background","","","","","","","","",""
"2019","Saxony","direct migration background","","","","","","","","",""
"2019","Saxony","indirect migration background","","","","","","","","",""
"2019","Saxony","no migration background","","","","","","","","",""
"2019","Saxony-Anhalt","direct migration background","","","","","","","","",""
"2019","Saxony-Anhalt","indirect migration background","","","","","","","","",""
"2019","Saxony-Anhalt","no migration background","","","","","","","","",""
"2019","Schleswig-Holstein","direct migration background","","","","","","","","",""
"2019","Schleswig-Holstein","indirect migration background","","","","","","","","",""
"2019","Schleswig-Holstein","no migration background","","","","","","","","",""
"2019","Thuringia","direct migration background","","","","","","","","",""
"2019","Thuringia","indirect migration background","","","","","","","","",""
"2019","Thuringia","no migration background","","","","","","","","",""
