"year","bula_h","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2010","Brandenburg","college entrance qualification","2.45","2","178","1","1","3","5","2.23","2.67","2","3"
"2010","Brandenburg","lower secondary degree","3.4","3","194","1","2","5","6","3.12","3.68","3","4"
"2010","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2010","Brandenburg","Other degree","","","","","","","","","","",""
"2010","Brandenburg","secondary school degree","3.36","3","304","1","2","5","6","3.17","3.55","3","3"
"2010","Bremen","college entrance qualification","3.09","2","34","1","2","5","5","2.55","3.63","2","3"
"2010","Bremen","lower secondary degree","","","","","","","","","","",""
"2010","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2010","Bremen","Other degree","","","","","","","","","","",""
"2010","Bremen","secondary school degree","3.18","3","36","1","1","5","6","2.57","3.79","1","4"
"2010","Hamburg","college entrance qualification","2.68","3","114","1","2","3","4","2.43","2.93","2","3"
"2010","Hamburg","lower secondary degree","2.82","2.1","53","1","1","4","6","2.34","3.3","2","3"
"2010","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2010","Hamburg","Other degree","","","","","","","","","","",""
"2010","Hamburg","secondary school degree","2.79","2","77","1","1","4","6","2.41","3.17","2","3"
"2010","Hesse","college entrance qualification","3.01","3","400","1","2","4","5","2.86","3.16","2","3"
"2010","Hesse","lower secondary degree","3.33","3","310","1","2","5","6","3.11","3.55","3","4"
"2010","Hesse","no degree/no degree yet","3.41","3","31","1","2","5","6","2.74","4.08","2","5"
"2010","Hesse","Other degree","3.13","3","60","1","2","4","6","2.68","3.58","3","4"
"2010","Hesse","secondary school degree","2.91","3","292","1","1","4","5","2.72","3.1","3","3"
"2010","Lower Saxony","college entrance qualification","3.02","3","404","1","2","4","5","2.87","3.17","2","3"
"2010","Lower Saxony","lower secondary degree","3.13","3","520","1","2","4","6","2.97","3.29","3","3"
"2010","Lower Saxony","no degree/no degree yet","3.92","4","39","2","2","5","7","3.34","4.5","3","5"
"2010","Lower Saxony","Other degree","2.99","3","51","1","2","4","4","2.51","3.47","2","4"
"2010","Lower Saxony","secondary school degree","3.18","3","460","1","2","4","6","3.02","3.34","2","3"
"2010","Mecklenburg-Western Pomerania","college entrance qualification","3.03","2","100","1","2","4","6","2.7","3.36","2","3"
"2010","Mecklenburg-Western Pomerania","lower secondary degree","3.64","3.25","97","2","2","5","6","3.3","3.98","3","4"
"2010","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2010","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2010","Mecklenburg-Western Pomerania","secondary school degree","2.69","2","206","1","1","4","5","2.46","2.92","2","3"
"2010","North Rhine-Westphalia","college entrance qualification","2.92","3","1051","1","2","4","5","2.83","3.01","3","3"
"2010","North Rhine-Westphalia","lower secondary degree","3.37","3","1152","1","2","5","6","3.26","3.48","3","3"
"2010","North Rhine-Westphalia","no degree/no degree yet","3.21","3","118","1","1","5","6","2.86","3.56","3","4"
"2010","North Rhine-Westphalia","Other degree","3.26","3","207","1","1","5","7","3","3.52","2","3"
"2010","North Rhine-Westphalia","secondary school degree","3.23","3","753","1","2","4","6","3.11","3.35","3","3"
"2010","Rhineland-Palatinate,Saarland","college entrance qualification","2.79","2.65","212","1","2","4","5","2.58","3","2","2"
"2010","Rhineland-Palatinate,Saarland","lower secondary degree","2.9","3","431","1","1","4","5","2.73","3.07","2","3"
"2010","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2010","Rhineland-Palatinate,Saarland","Other degree","2.53","2","55","1","1","4","4","2.12","2.94","2","3"
"2010","Rhineland-Palatinate,Saarland","secondary school degree","2.78","3","204","1","1","4","5","2.57","2.99","2","3"
"2010","Saxony","college entrance qualification","3.29","3","318","1","2","4","6","3.12","3.46","3","3"
"2010","Saxony","lower secondary degree","3.3","3","286","1","2","5","6","3.08","3.52","3","4"
"2010","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2010","Saxony","Other degree","","","","","","","","","","",""
"2010","Saxony","secondary school degree","3.23","3","589","1","2","4","6","3.1","3.36","3","3"
"2010","Saxony-Anhalt","college entrance qualification","2.97","3","191","1","2","4","5","2.76","3.18","3","3"
"2010","Saxony-Anhalt","lower secondary degree","3.39","3","193","1","2","5","7","3.12","3.66","3","4"
"2010","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2010","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2010","Saxony-Anhalt","secondary school degree","3.35","3","295","1","2","4","6","3.16","3.54","3","4"
"2010","Schleswig-Holstein","college entrance qualification","2.78","2","115","1","2","4","5","2.52","3.04","2","3"
"2010","Schleswig-Holstein","lower secondary degree","3.63","4","157","1","2","5","6","3.34","3.92","3","4"
"2010","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2010","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2010","Schleswig-Holstein","secondary school degree","3.31","3","127","1","2","5","6","3.02","3.6","2","3"
"2010","Thuringia","college entrance qualification","2.69","2","136","1","2","4","5","2.45","2.93","2","3"
"2010","Thuringia","lower secondary degree","3.46","4","243","1","2","5","6","3.24","3.68","3","4"
"2010","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2010","Thuringia","Other degree","","","","","","","","","","",""
"2010","Thuringia","secondary school degree","3.75","4","340","2","2","5","6","3.57","3.93","3","4"
"2011","Baden-Württemberg","college entrance qualification","","","","","","","","","","",""
"2011","Baden-Württemberg","lower secondary degree","","","","","","","","","","",""
"2011","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","",""
"2011","Baden-Württemberg","Other degree","","","","","","","","","","",""
"2011","Baden-Württemberg","secondary school degree","","","","","","","","","","",""
"2011","Bavaria","college entrance qualification","","","","","","","","","","",""
"2011","Bavaria","lower secondary degree","","","","","","","","","","",""
"2011","Bavaria","no degree/no degree yet","","","","","","","","","","",""
"2011","Bavaria","Other degree","","","","","","","","","","",""
"2011","Bavaria","secondary school degree","","","","","","","","","","",""
"2011","Berlin","college entrance qualification","","","","","","","","","","",""
"2011","Berlin","lower secondary degree","","","","","","","","","","",""
"2011","Berlin","no degree/no degree yet","","","","","","","","","","",""
"2011","Berlin","Other degree","","","","","","","","","","",""
"2011","Berlin","secondary school degree","","","","","","","","","","",""
"2011","Brandenburg","college entrance qualification","","","","","","","","","","",""
"2011","Brandenburg","lower secondary degree","","","","","","","","","","",""
"2011","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2011","Brandenburg","Other degree","","","","","","","","","","",""
"2011","Brandenburg","secondary school degree","","","","","","","","","","",""
"2011","Bremen","college entrance qualification","","","","","","","","","","",""
"2011","Bremen","lower secondary degree","","","","","","","","","","",""
"2011","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2011","Bremen","Other degree","","","","","","","","","","",""
"2011","Bremen","secondary school degree","","","","","","","","","","",""
"2011","Hamburg","college entrance qualification","","","","","","","","","","",""
"2011","Hamburg","lower secondary degree","","","","","","","","","","",""
"2011","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2011","Hamburg","Other degree","","","","","","","","","","",""
"2011","Hamburg","secondary school degree","","","","","","","","","","",""
"2011","Hesse","college entrance qualification","","","","","","","","","","",""
"2011","Hesse","lower secondary degree","","","","","","","","","","",""
"2011","Hesse","no degree/no degree yet","","","","","","","","","","",""
"2011","Hesse","Other degree","","","","","","","","","","",""
"2011","Hesse","secondary school degree","","","","","","","","","","",""
"2011","Lower Saxony","college entrance qualification","","","","","","","","","","",""
"2011","Lower Saxony","lower secondary degree","","","","","","","","","","",""
"2011","Lower Saxony","no degree/no degree yet","","","","","","","","","","",""
"2011","Lower Saxony","Other degree","","","","","","","","","","",""
"2011","Lower Saxony","secondary school degree","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2011","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"2011","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","",""
"2011","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","",""
"2011","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","",""
"2011","North Rhine-Westphalia","Other degree","","","","","","","","","","",""
"2011","North Rhine-Westphalia","secondary school degree","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","",""
"2011","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","",""
"2011","Saxony","college entrance qualification","","","","","","","","","","",""
"2011","Saxony","lower secondary degree","","","","","","","","","","",""
"2011","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2011","Saxony","Other degree","","","","","","","","","","",""
"2011","Saxony","secondary school degree","","","","","","","","","","",""
"2011","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"2011","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"2011","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2011","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2011","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"2011","Schleswig-Holstein","college entrance qualification","","","","","","","","","","",""
"2011","Schleswig-Holstein","lower secondary degree","","","","","","","","","","",""
"2011","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2011","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2011","Schleswig-Holstein","secondary school degree","","","","","","","","","","",""
"2011","Thuringia","college entrance qualification","","","","","","","","","","",""
"2011","Thuringia","lower secondary degree","","","","","","","","","","",""
"2011","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2011","Thuringia","Other degree","","","","","","","","","","",""
"2011","Thuringia","secondary school degree","","","","","","","","","","",""
"2012","Baden-Württemberg","college entrance qualification","","","","","","","","","","",""
"2012","Baden-Württemberg","lower secondary degree","","","","","","","","","","",""
"2012","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","",""
"2012","Baden-Württemberg","Other degree","","","","","","","","","","",""
"2012","Baden-Württemberg","secondary school degree","","","","","","","","","","",""
"2012","Bavaria","college entrance qualification","","","","","","","","","","",""
"2012","Bavaria","lower secondary degree","","","","","","","","","","",""
"2012","Bavaria","no degree/no degree yet","","","","","","","","","","",""
"2012","Bavaria","Other degree","","","","","","","","","","",""
"2012","Bavaria","secondary school degree","","","","","","","","","","",""
"2012","Berlin","college entrance qualification","","","","","","","","","","",""
"2012","Berlin","lower secondary degree","","","","","","","","","","",""
"2012","Berlin","no degree/no degree yet","","","","","","","","","","",""
"2012","Berlin","Other degree","","","","","","","","","","",""
"2012","Berlin","secondary school degree","","","","","","","","","","",""
"2012","Brandenburg","college entrance qualification","","","","","","","","","","",""
"2012","Brandenburg","lower secondary degree","","","","","","","","","","",""
"2012","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2012","Brandenburg","Other degree","","","","","","","","","","",""
"2012","Brandenburg","secondary school degree","","","","","","","","","","",""
"2012","Bremen","college entrance qualification","","","","","","","","","","",""
"2012","Bremen","lower secondary degree","","","","","","","","","","",""
"2012","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2012","Bremen","Other degree","","","","","","","","","","",""
"2012","Bremen","secondary school degree","","","","","","","","","","",""
"2012","Hamburg","college entrance qualification","","","","","","","","","","",""
"2012","Hamburg","lower secondary degree","","","","","","","","","","",""
"2012","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2012","Hamburg","Other degree","","","","","","","","","","",""
"2012","Hamburg","secondary school degree","","","","","","","","","","",""
"2012","Hesse","college entrance qualification","","","","","","","","","","",""
"2012","Hesse","lower secondary degree","","","","","","","","","","",""
"2012","Hesse","no degree/no degree yet","","","","","","","","","","",""
"2012","Hesse","Other degree","","","","","","","","","","",""
"2012","Hesse","secondary school degree","","","","","","","","","","",""
"2012","Lower Saxony","college entrance qualification","","","","","","","","","","",""
"2012","Lower Saxony","lower secondary degree","","","","","","","","","","",""
"2012","Lower Saxony","no degree/no degree yet","","","","","","","","","","",""
"2012","Lower Saxony","Other degree","","","","","","","","","","",""
"2012","Lower Saxony","secondary school degree","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2012","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"2012","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","",""
"2012","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","",""
"2012","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","",""
"2012","North Rhine-Westphalia","Other degree","","","","","","","","","","",""
"2012","North Rhine-Westphalia","secondary school degree","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","",""
"2012","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","",""
"2012","Saxony","college entrance qualification","","","","","","","","","","",""
"2012","Saxony","lower secondary degree","","","","","","","","","","",""
"2012","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2012","Saxony","Other degree","","","","","","","","","","",""
"2012","Saxony","secondary school degree","","","","","","","","","","",""
"2012","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"2012","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"2012","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2012","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2012","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"2012","Schleswig-Holstein","college entrance qualification","","","","","","","","","","",""
"2012","Schleswig-Holstein","lower secondary degree","","","","","","","","","","",""
"2012","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2012","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2012","Schleswig-Holstein","secondary school degree","","","","","","","","","","",""
"2012","Thuringia","college entrance qualification","","","","","","","","","","",""
"2012","Thuringia","lower secondary degree","","","","","","","","","","",""
"2012","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2012","Thuringia","Other degree","","","","","","","","","","",""
"2012","Thuringia","secondary school degree","","","","","","","","","","",""
"2013","Baden-Württemberg","college entrance qualification","","","","","","","","","","",""
"2013","Baden-Württemberg","lower secondary degree","","","","","","","","","","",""
"2013","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","",""
"2013","Baden-Württemberg","Other degree","","","","","","","","","","",""
"2013","Baden-Württemberg","secondary school degree","","","","","","","","","","",""
"2013","Bavaria","college entrance qualification","","","","","","","","","","",""
"2013","Bavaria","lower secondary degree","","","","","","","","","","",""
"2013","Bavaria","no degree/no degree yet","","","","","","","","","","",""
"2013","Bavaria","Other degree","","","","","","","","","","",""
"2013","Bavaria","secondary school degree","","","","","","","","","","",""
"2013","Berlin","college entrance qualification","","","","","","","","","","",""
"2013","Berlin","lower secondary degree","","","","","","","","","","",""
"2013","Berlin","no degree/no degree yet","","","","","","","","","","",""
"2013","Berlin","Other degree","","","","","","","","","","",""
"2013","Berlin","secondary school degree","","","","","","","","","","",""
"2013","Brandenburg","college entrance qualification","","","","","","","","","","",""
"2013","Brandenburg","lower secondary degree","","","","","","","","","","",""
"2013","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2013","Brandenburg","Other degree","","","","","","","","","","",""
"2013","Brandenburg","secondary school degree","","","","","","","","","","",""
"2013","Bremen","college entrance qualification","","","","","","","","","","",""
"2013","Bremen","lower secondary degree","","","","","","","","","","",""
"2013","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2013","Bremen","Other degree","","","","","","","","","","",""
"2013","Bremen","secondary school degree","","","","","","","","","","",""
"2013","Hamburg","college entrance qualification","","","","","","","","","","",""
"2013","Hamburg","lower secondary degree","","","","","","","","","","",""
"2013","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2013","Hamburg","Other degree","","","","","","","","","","",""
"2013","Hamburg","secondary school degree","","","","","","","","","","",""
"2013","Hesse","college entrance qualification","","","","","","","","","","",""
"2013","Hesse","lower secondary degree","","","","","","","","","","",""
"2013","Hesse","no degree/no degree yet","","","","","","","","","","",""
"2013","Hesse","Other degree","","","","","","","","","","",""
"2013","Hesse","secondary school degree","","","","","","","","","","",""
"2013","Lower Saxony","college entrance qualification","","","","","","","","","","",""
"2013","Lower Saxony","lower secondary degree","","","","","","","","","","",""
"2013","Lower Saxony","no degree/no degree yet","","","","","","","","","","",""
"2013","Lower Saxony","Other degree","","","","","","","","","","",""
"2013","Lower Saxony","secondary school degree","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2013","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"2013","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","",""
"2013","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","",""
"2013","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","",""
"2013","North Rhine-Westphalia","Other degree","","","","","","","","","","",""
"2013","North Rhine-Westphalia","secondary school degree","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","",""
"2013","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","",""
"2013","Saxony","college entrance qualification","","","","","","","","","","",""
"2013","Saxony","lower secondary degree","","","","","","","","","","",""
"2013","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2013","Saxony","Other degree","","","","","","","","","","",""
"2013","Saxony","secondary school degree","","","","","","","","","","",""
"2013","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"2013","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"2013","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2013","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2013","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"2013","Schleswig-Holstein","college entrance qualification","","","","","","","","","","",""
"2013","Schleswig-Holstein","lower secondary degree","","","","","","","","","","",""
"2013","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2013","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2013","Schleswig-Holstein","secondary school degree","","","","","","","","","","",""
"2013","Thuringia","college entrance qualification","","","","","","","","","","",""
"2013","Thuringia","lower secondary degree","","","","","","","","","","",""
"2013","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2013","Thuringia","Other degree","","","","","","","","","","",""
"2013","Thuringia","secondary school degree","","","","","","","","","","",""
"2014","Baden-Württemberg","college entrance qualification","","","","","","","","","","",""
"2014","Baden-Württemberg","lower secondary degree","","","","","","","","","","",""
"2014","Baden-Württemberg","no degree/no degree yet","","","","","","","","","","",""
"2014","Baden-Württemberg","Other degree","","","","","","","","","","",""
"2014","Baden-Württemberg","secondary school degree","","","","","","","","","","",""
"2014","Bavaria","college entrance qualification","","","","","","","","","","",""
"2014","Bavaria","lower secondary degree","","","","","","","","","","",""
"2014","Bavaria","no degree/no degree yet","","","","","","","","","","",""
"2014","Bavaria","Other degree","","","","","","","","","","",""
"2014","Bavaria","secondary school degree","","","","","","","","","","",""
"2014","Berlin","college entrance qualification","","","","","","","","","","",""
"2014","Berlin","lower secondary degree","","","","","","","","","","",""
"2014","Berlin","no degree/no degree yet","","","","","","","","","","",""
"2014","Berlin","Other degree","","","","","","","","","","",""
"2014","Berlin","secondary school degree","","","","","","","","","","",""
"2014","Brandenburg","college entrance qualification","","","","","","","","","","",""
"2014","Brandenburg","lower secondary degree","","","","","","","","","","",""
"2014","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2014","Brandenburg","Other degree","","","","","","","","","","",""
"2014","Brandenburg","secondary school degree","","","","","","","","","","",""
"2014","Bremen","college entrance qualification","","","","","","","","","","",""
"2014","Bremen","lower secondary degree","","","","","","","","","","",""
"2014","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2014","Bremen","Other degree","","","","","","","","","","",""
"2014","Bremen","secondary school degree","","","","","","","","","","",""
"2014","Hamburg","college entrance qualification","","","","","","","","","","",""
"2014","Hamburg","lower secondary degree","","","","","","","","","","",""
"2014","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2014","Hamburg","Other degree","","","","","","","","","","",""
"2014","Hamburg","secondary school degree","","","","","","","","","","",""
"2014","Hesse","college entrance qualification","","","","","","","","","","",""
"2014","Hesse","lower secondary degree","","","","","","","","","","",""
"2014","Hesse","no degree/no degree yet","","","","","","","","","","",""
"2014","Hesse","Other degree","","","","","","","","","","",""
"2014","Hesse","secondary school degree","","","","","","","","","","",""
"2014","Lower Saxony","college entrance qualification","","","","","","","","","","",""
"2014","Lower Saxony","lower secondary degree","","","","","","","","","","",""
"2014","Lower Saxony","no degree/no degree yet","","","","","","","","","","",""
"2014","Lower Saxony","Other degree","","","","","","","","","","",""
"2014","Lower Saxony","secondary school degree","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","college entrance qualification","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","lower secondary degree","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","no degree/no degree yet","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","Other degree","","","","","","","","","","",""
"2014","Mecklenburg-Western Pomerania","secondary school degree","","","","","","","","","","",""
"2014","North Rhine-Westphalia","college entrance qualification","","","","","","","","","","",""
"2014","North Rhine-Westphalia","lower secondary degree","","","","","","","","","","",""
"2014","North Rhine-Westphalia","no degree/no degree yet","","","","","","","","","","",""
"2014","North Rhine-Westphalia","Other degree","","","","","","","","","","",""
"2014","North Rhine-Westphalia","secondary school degree","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","college entrance qualification","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","lower secondary degree","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","no degree/no degree yet","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","Other degree","","","","","","","","","","",""
"2014","Rhineland-Palatinate,Saarland","secondary school degree","","","","","","","","","","",""
"2014","Saxony","college entrance qualification","","","","","","","","","","",""
"2014","Saxony","lower secondary degree","","","","","","","","","","",""
"2014","Saxony","no degree/no degree yet","","","","","","","","","","",""
"2014","Saxony","Other degree","","","","","","","","","","",""
"2014","Saxony","secondary school degree","","","","","","","","","","",""
"2014","Saxony-Anhalt","college entrance qualification","","","","","","","","","","",""
"2014","Saxony-Anhalt","lower secondary degree","","","","","","","","","","",""
"2014","Saxony-Anhalt","no degree/no degree yet","","","","","","","","","","",""
"2014","Saxony-Anhalt","Other degree","","","","","","","","","","",""
"2014","Saxony-Anhalt","secondary school degree","","","","","","","","","","",""
"2014","Schleswig-Holstein","college entrance qualification","","","","","","","","","","",""
"2014","Schleswig-Holstein","lower secondary degree","","","","","","","","","","",""
"2014","Schleswig-Holstein","no degree/no degree yet","","","","","","","","","","",""
"2014","Schleswig-Holstein","Other degree","","","","","","","","","","",""
"2014","Schleswig-Holstein","secondary school degree","","","","","","","","","","",""
"2014","Thuringia","college entrance qualification","","","","","","","","","","",""
"2014","Thuringia","lower secondary degree","","","","","","","","","","",""
"2014","Thuringia","no degree/no degree yet","","","","","","","","","","",""
"2014","Thuringia","Other degree","","","","","","","","","","",""
"2014","Thuringia","secondary school degree","","","","","","","","","","",""
"2015","Baden-Württemberg","college entrance qualification","2.64","2","904","1","1","4","5","2.54","2.74","2","2"
"2015","Baden-Württemberg","lower secondary degree","3.27","3","757","1","2","5","6","3.14","3.4","3","3"
"2015","Baden-Württemberg","no degree/no degree yet","2.72","2","84","1","1","4","6","2.32","3.12","2","3"
"2015","Baden-Württemberg","Other degree","2.65","2","590","1","1","4","5","2.51","2.79","2","2"
"2015","Baden-Württemberg","secondary school degree","2.69","2","769","1","1","4","5","2.57","2.81","2","3"
"2015","Bavaria","college entrance qualification","2.7","2","1029","1","2","4","5","2.61","2.79","2","2"
"2015","Bavaria","lower secondary degree","3.2","3","1264","1","2","4","6","3.1","3.3","3","3"
"2015","Bavaria","no degree/no degree yet","3.16","3","125","1","2","4","5","2.86","3.46","2","3"
"2015","Bavaria","Other degree","2.59","2","787","1","1","4","5","2.47","2.71","2","2"
"2015","Bavaria","secondary school degree","2.95","3","1018","1","1","4","5","2.85","3.05","2","3"
"2015","Berlin","college entrance qualification","2.67","2","370","1","2","4","5","2.52","2.82","2","2"
"2015","Berlin","lower secondary degree","2.66","2","148","1","1","4","5","2.37","2.95","2","3"
"2015","Berlin","no degree/no degree yet","2.42","2","35","1","1","3","6","1.78","3.06","1","3"
"2015","Berlin","Other degree","2.67","2","142","1","2","3","5","2.39","2.95","2","3"
"2015","Berlin","secondary school degree","2.92","2","269","1","1","4","6","2.73","3.11","2","2"
"2015","Brandenburg","college entrance qualification","2.77","3","240","1","2","4","5","2.58","2.96","2","2"
"2015","Brandenburg","lower secondary degree","3.1","3","220","1","2","4","6","2.86","3.34","2","3"
"2015","Brandenburg","no degree/no degree yet","","","","","","","","","","",""
"2015","Brandenburg","Other degree","3.2","3","96","1","2","4","7","2.85","3.55","2","3"
"2015","Brandenburg","secondary school degree","2.95","3","408","1","2","4","5","2.79","3.11","2","3"
"2015","Bremen","college entrance qualification","2.6","2","45","1","2","3","4","2.21","2.99","2","3"
"2015","Bremen","lower secondary degree","3.76","4","43","2","3","5","6","3.28","4.24","3","4"
"2015","Bremen","no degree/no degree yet","","","","","","","","","","",""
"2015","Bremen","Other degree","2.55","2","35","1","1","3","6","1.96","3.14","2","3"
"2015","Bremen","secondary school degree","2.4","2","41","1","1","3","6","1.89","2.91","1","3"
"2015","Hamburg","college entrance qualification","2.63","2","168","1","1","4","5","2.4","2.86","2","3"
"2015","Hamburg","lower secondary degree","2.52","2","65","1","1","3","5","2.11","2.93","2","3"
"2015","Hamburg","no degree/no degree yet","","","","","","","","","","",""
"2015","Hamburg","Other degree","2.62","2","87","1","1","3","6","2.26","2.98","2","2"
"2015","Hamburg","secondary school degree","2.62","2","97","1","1","4","5","2.3","2.94","2","3"
"2015","Hesse","college entrance qualification","2.8","2","606","1","2","4","5","2.68","2.92","2","2"
"2015","Hesse","lower secondary degree","3.3","3","357","1","1","5","6","3.1","3.5","3","3"
"2015","Hesse","no degree/no degree yet","3.05","3","77","1","2","4","6","2.63","3.47","2","3"
"2015","Hesse","Other degree","2.8","2","364","1","1","4","6","2.62","2.98","2","2"
