"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2017","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2017","no degree/no degree yet","in school","","","","","","","","","","",""
"2017","no degree/no degree yet","inadequately","1.93","1","1204","1","1","2","4","1.84","2.02","1","1"
"2017","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2017","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2017","Other degree","general elemantary","1.85","1","532","1","1","2","4","1.72","1.98","1","1"
"2017","Other degree","higher education","1.83","1","425","1","1","2","4","1.67","1.99","1","1"
"2017","Other degree","higher vocational","","","","","","","","","","",""
"2017","Other degree","in school","","","","","","","","","","",""
"2017","Other degree","inadequately","","","","","","","","","","",""
"2017","Other degree","middle vocational","1.76","1","407","1","1","2","4","1.61","1.91","1","1"
"2017","Other degree","vocational + Abi","2.52","1","69","1","1","4","7","2.06","2.98","1","1"
"2017","secondary school degree","general elemantary","","","","","","","","","","",""
"2017","secondary school degree","higher education","","","","","","","","","","",""
"2017","secondary school degree","higher vocational","","","","","","","","","","",""
"2017","secondary school degree","in school","","","","","","","","","","",""
"2017","secondary school degree","inadequately","","","","","","","","","","",""
"2017","secondary school degree","middle vocational","","","","","","","","","","",""
"2017","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2018","college entrance qualification","general elemantary","","","","","","","","","","",""
"2018","college entrance qualification","higher education","","","","","","","","","","",""
"2018","college entrance qualification","higher vocational","","","","","","","","","","",""
"2018","college entrance qualification","in school","","","","","","","","","","",""
"2018","college entrance qualification","inadequately","","","","","","","","","","",""
"2018","college entrance qualification","middle vocational","","","","","","","","","","",""
"2018","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2018","lower secondary degree","general elemantary","","","","","","","","","","",""
"2018","lower secondary degree","higher education","","","","","","","","","","",""
"2018","lower secondary degree","higher vocational","","","","","","","","","","",""
"2018","lower secondary degree","in school","","","","","","","","","","",""
"2018","lower secondary degree","inadequately","","","","","","","","","","",""
"2018","lower secondary degree","middle vocational","","","","","","","","","","",""
"2018","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2018","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2018","no degree/no degree yet","higher education","","","","","","","","","","",""
"2018","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2018","no degree/no degree yet","in school","","","","","","","","","","",""
"2018","no degree/no degree yet","inadequately","2","1","162","1","1","2","5","1.7","2.3","1","1"
"2018","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2018","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2018","Other degree","general elemantary","2.62","1","78","1","1","4","7","2.14","3.1","1","2"
"2018","Other degree","higher education","1.85","1","42","1","1","2","5","1.38","2.32","1","2"
"2018","Other degree","higher vocational","","","","","","","","","","",""
"2018","Other degree","in school","","","","","","","","","","",""
"2018","Other degree","inadequately","","","","","","","","","","",""
"2018","Other degree","middle vocational","1.98","1","51","1","1","1","6","1.37","2.59","1","2"
"2018","Other degree","vocational + Abi","","","","","","","","","","",""
"2018","secondary school degree","general elemantary","","","","","","","","","","",""
"2018","secondary school degree","higher education","","","","","","","","","","",""
"2018","secondary school degree","higher vocational","","","","","","","","","","",""
"2018","secondary school degree","in school","","","","","","","","","","",""
"2018","secondary school degree","inadequately","","","","","","","","","","",""
"2018","secondary school degree","middle vocational","","","","","","","","","","",""
"2018","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2019","college entrance qualification","general elemantary","","","","","","","","","","",""
"2019","college entrance qualification","higher education","","","","","","","","","","",""
"2019","college entrance qualification","higher vocational","","","","","","","","","","",""
"2019","college entrance qualification","in school","","","","","","","","","","",""
"2019","college entrance qualification","inadequately","","","","","","","","","","",""
"2019","college entrance qualification","middle vocational","","","","","","","","","","",""
"2019","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2019","lower secondary degree","general elemantary","","","","","","","","","","",""
"2019","lower secondary degree","higher education","","","","","","","","","","",""
"2019","lower secondary degree","higher vocational","","","","","","","","","","",""
"2019","lower secondary degree","in school","","","","","","","","","","",""
"2019","lower secondary degree","inadequately","","","","","","","","","","",""
"2019","lower secondary degree","middle vocational","","","","","","","","","","",""
"2019","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2019","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2019","no degree/no degree yet","higher education","","","","","","","","","","",""
"2019","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2019","no degree/no degree yet","in school","","","","","","","","","","",""
"2019","no degree/no degree yet","inadequately","2.27","1","131","1","1","4","4","1.93","2.61","1","2"
"2019","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2019","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2019","Other degree","general elemantary","2.03","1","41","1","1","3","3","1.38","2.68","1","3"
"2019","Other degree","higher education","","","","","","","","","","",""
"2019","Other degree","higher vocational","","","","","","","","","","",""
"2019","Other degree","in school","","","","","","","","","","",""
"2019","Other degree","inadequately","","","","","","","","","","",""
"2019","Other degree","middle vocational","","","","","","","","","","",""
"2019","Other degree","vocational + Abi","","","","","","","","","","",""
"2019","secondary school degree","general elemantary","","","","","","","","","","",""
"2019","secondary school degree","higher education","","","","","","","","","","",""
"2019","secondary school degree","higher vocational","","","","","","","","","","",""
"2019","secondary school degree","in school","","","","","","","","","","",""
"2019","secondary school degree","inadequately","","","","","","","","","","",""
"2019","secondary school degree","middle vocational","","","","","","","","","","",""
"2019","secondary school degree","vocational + Abi","","","","","","","","","","",""
