"ple0020","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2014","Baden-Württemberg","no migration background","","","",""
"Yes","2014","Baden-Württemberg","direct migration background","","","",""
"Yes","2014","Baden-Württemberg","indirect migration background","","","",""
"Yes","2014","Bavaria","no migration background","","","",""
"Yes","2014","Bavaria","direct migration background","","","",""
"Yes","2014","Bavaria","indirect migration background","","","",""
"Yes","2014","Berlin","no migration background","","","",""
"Yes","2014","Berlin","direct migration background","","","",""
"Yes","2014","Berlin","indirect migration background","","","",""
"Yes","2014","Brandenburg","no migration background","","","",""
"Yes","2014","Brandenburg","direct migration background","","","",""
"Yes","2014","Brandenburg","indirect migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2014","Saxony","no migration background","","","",""
"Yes","2014","Saxony","direct migration background","","","",""
"Yes","2014","Saxony","indirect migration background","","","",""
"Yes","2014","Saxony-Anhalt","no migration background","","","",""
"Yes","2014","Saxony-Anhalt","direct migration background","","","",""
"Yes","2014","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2014","Thuringia","no migration background","","","",""
"Yes","2014","Thuringia","direct migration background","","","",""
"Yes","2014","Thuringia","indirect migration background","","","",""
"No","2014","Schleswig-Holstein","no migration background","","","",""
"No","2014","Schleswig-Holstein","direct migration background","","","",""
"No","2014","Schleswig-Holstein","indirect migration background","","","",""
"No","2014","Hamburg","no migration background","","","",""
"No","2014","Hamburg","direct migration background","","","",""
"No","2014","Hamburg","indirect migration background","","","",""
"No","2014","Lower Saxony","no migration background","","","",""
"No","2014","Lower Saxony","direct migration background","","","",""
"No","2014","Lower Saxony","indirect migration background","","","",""
"No","2014","Bremen","no migration background","","","",""
"No","2014","Bremen","direct migration background","","","",""
"No","2014","Bremen","indirect migration background","","","",""
"No","2014","North Rhine-Westphalia","no migration background","","","",""
"No","2014","North Rhine-Westphalia","direct migration background","","","",""
"No","2014","North Rhine-Westphalia","indirect migration background","","","",""
"No","2014","Hesse","no migration background","","","",""
"No","2014","Hesse","direct migration background","","","",""
"No","2014","Hesse","indirect migration background","","","",""
"No","2014","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2014","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2014","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2014","Baden-Württemberg","no migration background","","","",""
"No","2014","Baden-Württemberg","direct migration background","","","",""
"No","2014","Baden-Württemberg","indirect migration background","","","",""
"No","2014","Bavaria","no migration background","","","",""
"No","2014","Bavaria","direct migration background","","","",""
"No","2014","Bavaria","indirect migration background","","","",""
"No","2014","Berlin","no migration background","","","",""
"No","2014","Berlin","direct migration background","","","",""
"No","2014","Berlin","indirect migration background","","","",""
"No","2014","Brandenburg","no migration background","","","",""
"No","2014","Brandenburg","direct migration background","","","",""
"No","2014","Brandenburg","indirect migration background","","","",""
"No","2014","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2014","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2014","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2014","Saxony","no migration background","","","",""
"No","2014","Saxony","direct migration background","","","",""
"No","2014","Saxony","indirect migration background","","","",""
"No","2014","Saxony-Anhalt","no migration background","","","",""
"No","2014","Saxony-Anhalt","direct migration background","","","",""
"No","2014","Saxony-Anhalt","indirect migration background","","","",""
"No","2014","Thuringia","no migration background","","","",""
"No","2014","Thuringia","direct migration background","","","",""
"No","2014","Thuringia","indirect migration background","","","",""
"Yes","2015","Schleswig-Holstein","no migration background","1","","",""
"Yes","2015","Schleswig-Holstein","direct migration background","1","","",""
"Yes","2015","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2015","Hamburg","no migration background","5","","",""
"Yes","2015","Hamburg","direct migration background","","","",""
"Yes","2015","Hamburg","indirect migration background","","","",""
"Yes","2015","Lower Saxony","no migration background","5","","",""
"Yes","2015","Lower Saxony","direct migration background","","","",""
"Yes","2015","Lower Saxony","indirect migration background","","","",""
"Yes","2015","Bremen","no migration background","","","",""
"Yes","2015","Bremen","direct migration background","","","",""
"Yes","2015","Bremen","indirect migration background","","","",""
"Yes","2015","North Rhine-Westphalia","no migration background","8","","",""
"Yes","2015","North Rhine-Westphalia","direct migration background","3","","",""
"Yes","2015","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2015","Hesse","no migration background","4","","",""
"Yes","2015","Hesse","direct migration background","","","",""
"Yes","2015","Hesse","indirect migration background","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","no migration background","5","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2015","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2015","Baden-Württemberg","no migration background","7","","",""
"Yes","2015","Baden-Württemberg","direct migration background","3","","",""
"Yes","2015","Baden-Württemberg","indirect migration background","1","","",""
"Yes","2015","Bavaria","no migration background","8","","",""
"Yes","2015","Bavaria","direct migration background","2","","",""
"Yes","2015","Bavaria","indirect migration background","","","",""
"Yes","2015","Berlin","no migration background","","","",""
"Yes","2015","Berlin","direct migration background","1","","",""
"Yes","2015","Berlin","indirect migration background","","","",""
"Yes","2015","Brandenburg","no migration background","3","","",""
"Yes","2015","Brandenburg","direct migration background","","","",""
"Yes","2015","Brandenburg","indirect migration background","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","no migration background","2","","",""
"Yes","2015","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2015","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2015","Saxony","no migration background","6","","",""
"Yes","2015","Saxony","direct migration background","","","",""
"Yes","2015","Saxony","indirect migration background","","","",""
"Yes","2015","Saxony-Anhalt","no migration background","6","","",""
"Yes","2015","Saxony-Anhalt","direct migration background","1","","",""
"Yes","2015","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2015","Thuringia","no migration background","3","","",""
"Yes","2015","Thuringia","direct migration background","","","",""
"Yes","2015","Thuringia","indirect migration background","","","",""
"No","2015","Schleswig-Holstein","no migration background","682","0.998834245804813","0.9962751417513","1.00139334985833"
"No","2015","Schleswig-Holstein","direct migration background","144","0.964458736071899","0.934323656007099","0.994593816136699"
"No","2015","Schleswig-Holstein","indirect migration background","48","1","1","1"
"No","2015","Hamburg","no migration background","294","0.974529659212362","0.956671881804172","0.992387436620552"
"No","2015","Hamburg","direct migration background","96","1","1","1"
"No","2015","Hamburg","indirect migration background","33","1","1","1"
"No","2015","Lower Saxony","no migration background","1889","0.997108914582231","0.9946908947152","0.999526934449261"
"No","2015","Lower Saxony","direct migration background","431","1","1","1"
"No","2015","Lower Saxony","indirect migration background","105","1","1","1"
"No","2015","Bremen","no migration background","111","1","1","1"
"No","2015","Bremen","direct migration background","52","1","1","1"
"No","2015","Bremen","indirect migration background","9","","",""
"No","2015","North Rhine-Westphalia","no migration background","3546","0.996187575729758","0.99416147724107","0.998213674218445"
"No","2015","North Rhine-Westphalia","direct migration background","1159","0.997693874446228","0.994935932285466","1.00045181660699"
"No","2015","North Rhine-Westphalia","indirect migration background","472","1","1","1"
"No","2015","Hesse","no migration background","1196","0.996382537998473","0.992985718178921","0.999779357818025"
"No","2015","Hesse","direct migration background","371","1","1","1"
"No","2015","Hesse","indirect migration background","142","1","1","1"
"No","2015","Rhineland-Palatinate,Saarland","no migration background","1052","0.993481284678009","0.988629835902524","0.998332733453493"
"No","2015","Rhineland-Palatinate,Saarland","direct migration background","332","1","1","1"
"No","2015","Rhineland-Palatinate,Saarland","indirect migration background","114","1","1","1"
"No","2015","Baden-Württemberg","no migration background","2062","0.995190479440105","0.992209411699906","0.998171547180303"
"No","2015","Baden-Württemberg","direct migration background","632","0.990929216696767","0.983555186001735","0.9983032473918"
"No","2015","Baden-Württemberg","indirect migration background","298","0.99916969675722","0.995904942544502","1.00243445096994"
"No","2015","Bavaria","no migration background","3053","0.995932780540218","0.993678124781093","0.998187436299344"
"No","2015","Bavaria","direct migration background","715","0.997797498465246","0.994366126265018","1.00122887066548"
"No","2015","Bavaria","indirect migration background","269","1","1","1"
"No","2015","Berlin","no migration background","746","1","1","1"
"No","2015","Berlin","direct migration background","117","0.981858881455477","0.957778483798965","1.00593927911199"
"No","2015","Berlin","indirect migration background","52","1","1","1"
"No","2015","Brandenburg","no migration background","877","0.997032030594142","0.993437923446139","1.00062613774215"
"No","2015","Brandenburg","direct migration background","97","1","1","1"
"No","2015","Brandenburg","indirect migration background","13","","",""
"No","2015","Mecklenburg-Western Pomerania","no migration background","530","0.994837338615699","0.988747509113249","1.00092716811815"
"No","2015","Mecklenburg-Western Pomerania","direct migration background","17","","",""
"No","2015","Mecklenburg-Western Pomerania","indirect migration background","13","","",""
"No","2015","Saxony","no migration background","1430","0.991677081224713","0.986978206816005","0.996375955633422"
"No","2015","Saxony","direct migration background","63","1","1","1"
"No","2015","Saxony","indirect migration background","29","","",""
"No","2015","Saxony-Anhalt","no migration background","814","0.991352627317244","0.985015428477224","0.997689826157264"
"No","2015","Saxony-Anhalt","direct migration background","46","0.99643794032234","0.979405578068696","1.01347030257598"
"No","2015","Saxony-Anhalt","indirect migration background","21","","",""
"No","2015","Thuringia","no migration background","871","0.996222535615138","0.992155567713761","1.00028950351651"
"No","2015","Thuringia","direct migration background","38","1","1","1"
"No","2015","Thuringia","indirect migration background","14","","",""
"Yes","2016","Schleswig-Holstein","no migration background","","","",""
"Yes","2016","Schleswig-Holstein","direct migration background","","","",""
"Yes","2016","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2016","Hamburg","no migration background","","","",""
"Yes","2016","Hamburg","direct migration background","","","",""
"Yes","2016","Hamburg","indirect migration background","","","",""
"Yes","2016","Lower Saxony","no migration background","","","",""
"Yes","2016","Lower Saxony","direct migration background","","","",""
"Yes","2016","Lower Saxony","indirect migration background","","","",""
"Yes","2016","Bremen","no migration background","","","",""
"Yes","2016","Bremen","direct migration background","","","",""
"Yes","2016","Bremen","indirect migration background","","","",""
"Yes","2016","North Rhine-Westphalia","no migration background","","","",""
"Yes","2016","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2016","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2016","Hesse","no migration background","","","",""
"Yes","2016","Hesse","direct migration background","","","",""
"Yes","2016","Hesse","indirect migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2016","Baden-Württemberg","no migration background","","","",""
"Yes","2016","Baden-Württemberg","direct migration background","","","",""
"Yes","2016","Baden-Württemberg","indirect migration background","","","",""
"Yes","2016","Bavaria","no migration background","","","",""
"Yes","2016","Bavaria","direct migration background","","","",""
"Yes","2016","Bavaria","indirect migration background","","","",""
"Yes","2016","Berlin","no migration background","","","",""
"Yes","2016","Berlin","direct migration background","","","",""
"Yes","2016","Berlin","indirect migration background","","","",""
"Yes","2016","Brandenburg","no migration background","","","",""
"Yes","2016","Brandenburg","direct migration background","","","",""
"Yes","2016","Brandenburg","indirect migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2016","Saxony","no migration background","","","",""
"Yes","2016","Saxony","direct migration background","","","",""
"Yes","2016","Saxony","indirect migration background","","","",""
"Yes","2016","Saxony-Anhalt","no migration background","","","",""
"Yes","2016","Saxony-Anhalt","direct migration background","","","",""
"Yes","2016","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2016","Thuringia","no migration background","","","",""
"Yes","2016","Thuringia","direct migration background","","","",""
"Yes","2016","Thuringia","indirect migration background","","","",""
"No","2016","Schleswig-Holstein","no migration background","","","",""
"No","2016","Schleswig-Holstein","direct migration background","","","",""
"No","2016","Schleswig-Holstein","indirect migration background","","","",""
"No","2016","Hamburg","no migration background","","","",""
"No","2016","Hamburg","direct migration background","","","",""
"No","2016","Hamburg","indirect migration background","","","",""
"No","2016","Lower Saxony","no migration background","","","",""
"No","2016","Lower Saxony","direct migration background","","","",""
"No","2016","Lower Saxony","indirect migration background","","","",""
"No","2016","Bremen","no migration background","","","",""
"No","2016","Bremen","direct migration background","","","",""
"No","2016","Bremen","indirect migration background","","","",""
"No","2016","North Rhine-Westphalia","no migration background","","","",""
"No","2016","North Rhine-Westphalia","direct migration background","","","",""
"No","2016","North Rhine-Westphalia","indirect migration background","","","",""
"No","2016","Hesse","no migration background","","","",""
"No","2016","Hesse","direct migration background","","","",""
"No","2016","Hesse","indirect migration background","","","",""
"No","2016","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2016","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2016","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2016","Baden-Württemberg","no migration background","","","",""
"No","2016","Baden-Württemberg","direct migration background","","","",""
"No","2016","Baden-Württemberg","indirect migration background","","","",""
"No","2016","Bavaria","no migration background","","","",""
"No","2016","Bavaria","direct migration background","","","",""
"No","2016","Bavaria","indirect migration background","","","",""
"No","2016","Berlin","no migration background","","","",""
"No","2016","Berlin","direct migration background","","","",""
"No","2016","Berlin","indirect migration background","","","",""
"No","2016","Brandenburg","no migration background","","","",""
"No","2016","Brandenburg","direct migration background","","","",""
"No","2016","Brandenburg","indirect migration background","","","",""
"No","2016","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2016","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2016","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2016","Saxony","no migration background","","","",""
"No","2016","Saxony","direct migration background","","","",""
"No","2016","Saxony","indirect migration background","","","",""
"No","2016","Saxony-Anhalt","no migration background","","","",""
"No","2016","Saxony-Anhalt","direct migration background","","","",""
"No","2016","Saxony-Anhalt","indirect migration background","","","",""
"No","2016","Thuringia","no migration background","","","",""
"No","2016","Thuringia","direct migration background","","","",""
"No","2016","Thuringia","indirect migration background","","","",""
"Yes","2017","Schleswig-Holstein","no migration background","2","","",""
"Yes","2017","Schleswig-Holstein","direct migration background","1","","",""
"Yes","2017","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2017","Hamburg","no migration background","","","",""
"Yes","2017","Hamburg","direct migration background","","","",""
"Yes","2017","Hamburg","indirect migration background","","","",""
"Yes","2017","Lower Saxony","no migration background","8","","",""
"Yes","2017","Lower Saxony","direct migration background","1","","",""
"Yes","2017","Lower Saxony","indirect migration background","","","",""
"Yes","2017","Bremen","no migration background","","","",""
"Yes","2017","Bremen","direct migration background","","","",""
"Yes","2017","Bremen","indirect migration background","","","",""
"Yes","2017","North Rhine-Westphalia","no migration background","17","","",""
"Yes","2017","North Rhine-Westphalia","direct migration background","2","","",""
"Yes","2017","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2017","Hesse","no migration background","5","","",""
"Yes","2017","Hesse","direct migration background","2","","",""
"Yes","2017","Hesse","indirect migration background","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","no migration background","1","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","indirect migration background","1","","",""
"Yes","2017","Baden-Württemberg","no migration background","1","","",""
"Yes","2017","Baden-Württemberg","direct migration background","1","","",""
"Yes","2017","Baden-Württemberg","indirect migration background","1","","",""
"Yes","2017","Bavaria","no migration background","6","","",""
"Yes","2017","Bavaria","direct migration background","","","",""
"Yes","2017","Bavaria","indirect migration background","","","",""
"Yes","2017","Berlin","no migration background","2","","",""
"Yes","2017","Berlin","direct migration background","1","","",""
"Yes","2017","Berlin","indirect migration background","","","",""
"Yes","2017","Brandenburg","no migration background","4","","",""
"Yes","2017","Brandenburg","direct migration background","","","",""
"Yes","2017","Brandenburg","indirect migration background","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2017","Saxony","no migration background","4","","",""
"Yes","2017","Saxony","direct migration background","","","",""
"Yes","2017","Saxony","indirect migration background","","","",""
"Yes","2017","Saxony-Anhalt","no migration background","5","","",""
"Yes","2017","Saxony-Anhalt","direct migration background","","","",""
"Yes","2017","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2017","Thuringia","no migration background","4","","",""
"Yes","2017","Thuringia","direct migration background","","","",""
"Yes","2017","Thuringia","indirect migration background","","","",""
"No","2017","Schleswig-Holstein","no migration background","759","0.999671816417013","0.99838492201156","1.00095871082247"
"No","2017","Schleswig-Holstein","direct migration background","145","0.956939689175673","0.9240126616284","0.989866716722946"
"No","2017","Schleswig-Holstein","indirect migration background","46","1","1","1"
"No","2017","Hamburg","no migration background","325","1","1","1"
"No","2017","Hamburg","direct migration background","98","1","1","1"
"No","2017","Hamburg","indirect migration background","45","1","1","1"
"No","2017","Lower Saxony","no migration background","2103","0.993383052204361","0.989924524955745","0.996841579452977"
"No","2017","Lower Saxony","direct migration background","460","0.997504779442235","0.992950605743047","1.00205895314142"
"No","2017","Lower Saxony","indirect migration background","137","1","1","1"
"No","2017","Bremen","no migration background","141","1","1","1"
"No","2017","Bremen","direct migration background","67","1","1","1"
"No","2017","Bremen","indirect migration background","12","","",""
"No","2017","North Rhine-Westphalia","no migration background","3801","0.993570835162588","0.991035666681072","0.996106003644105"
"No","2017","North Rhine-Westphalia","direct migration background","1222","0.999547014439574","0.998354946042639","1.00073908283651"
"No","2017","North Rhine-Westphalia","indirect migration background","514","1","1","1"
"No","2017","Hesse","no migration background","1254","0.995189364863437","0.991367377044289","0.999011352682585"
"No","2017","Hesse","direct migration background","388","0.996152031983525","0.990007421932698","1.00229664203435"
"No","2017","Hesse","indirect migration background","147","1","1","1"
"No","2017","Rhineland-Palatinate,Saarland","no migration background","1052","0.999156151075807","0.997402339472228","1.00090996267938"
"No","2017","Rhineland-Palatinate,Saarland","direct migration background","372","1","1","1"
"No","2017","Rhineland-Palatinate,Saarland","indirect migration background","107","0.999276692700597","0.994206312613939","1.00434707278725"
"No","2017","Baden-Württemberg","no migration background","2123","0.99904741500612","0.997735469630942","1.0003593603813"
"No","2017","Baden-Württemberg","direct migration background","628","0.999351597096922","0.997362278241456","1.00134091595239"
"No","2017","Baden-Württemberg","indirect migration background","291","0.994752246384283","0.986465179426978","1.00303931334159"
"No","2017","Bavaria","no migration background","3149","0.997764782741387","0.996116914948204","0.999412650534571"
"No","2017","Bavaria","direct migration background","824","1","1","1"
"No","2017","Bavaria","indirect migration background","259","1","1","1"
"No","2017","Berlin","no migration background","779","0.997954349895266","0.994785558952531","1.001123140838"
"No","2017","Berlin","direct migration background","153","0.974760321258173","0.94998732350868","0.999533319007666"
"No","2017","Berlin","indirect migration background","61","1","1","1"
"No","2017","Brandenburg","no migration background","923","0.989224513800818","0.982578303235941","0.995870724365694"
"No","2017","Brandenburg","direct migration background","99","1","1","1"
"No","2017","Brandenburg","indirect migration background","17","","",""
"No","2017","Mecklenburg-Western Pomerania","no migration background","554","1","1","1"
"No","2017","Mecklenburg-Western Pomerania","direct migration background","17","","",""
"No","2017","Mecklenburg-Western Pomerania","indirect migration background","11","","",""
"No","2017","Saxony","no migration background","1567","0.995801117141244","0.992603597782818","0.99899863649967"
"No","2017","Saxony","direct migration background","66","1","1","1"
"No","2017","Saxony","indirect migration background","27","","",""
"No","2017","Saxony-Anhalt","no migration background","855","0.98072863660957","0.971540456197682","0.989916817021457"
"No","2017","Saxony-Anhalt","direct migration background","47","1","1","1"
"No","2017","Saxony-Anhalt","indirect migration background","21","","",""
"No","2017","Thuringia","no migration background","896","0.993300521485985","0.987971006750102","0.998630036221867"
"No","2017","Thuringia","direct migration background","74","1","1","1"
"No","2017","Thuringia","indirect migration background","18","","",""
"Yes","2018","Schleswig-Holstein","no migration background","","","",""
"Yes","2018","Schleswig-Holstein","direct migration background","","","",""
"Yes","2018","Schleswig-Holstein","indirect migration background","","","",""
"Yes","2018","Hamburg","no migration background","","","",""
"Yes","2018","Hamburg","direct migration background","","","",""
"Yes","2018","Hamburg","indirect migration background","","","",""
"Yes","2018","Lower Saxony","no migration background","","","",""
"Yes","2018","Lower Saxony","direct migration background","","","",""
"Yes","2018","Lower Saxony","indirect migration background","","","",""
"Yes","2018","Bremen","no migration background","","","",""
"Yes","2018","Bremen","direct migration background","","","",""
"Yes","2018","Bremen","indirect migration background","","","",""
"Yes","2018","North Rhine-Westphalia","no migration background","","","",""
"Yes","2018","North Rhine-Westphalia","direct migration background","","","",""
"Yes","2018","North Rhine-Westphalia","indirect migration background","","","",""
"Yes","2018","Hesse","no migration background","","","",""
"Yes","2018","Hesse","direct migration background","","","",""
"Yes","2018","Hesse","indirect migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2018","Baden-Württemberg","no migration background","","","",""
"Yes","2018","Baden-Württemberg","direct migration background","","","",""
"Yes","2018","Baden-Württemberg","indirect migration background","","","",""
"Yes","2018","Bavaria","no migration background","","","",""
"Yes","2018","Bavaria","direct migration background","","","",""
"Yes","2018","Bavaria","indirect migration background","","","",""
"Yes","2018","Berlin","no migration background","","","",""
"Yes","2018","Berlin","direct migration background","","","",""
"Yes","2018","Berlin","indirect migration background","","","",""
"Yes","2018","Brandenburg","no migration background","","","",""
"Yes","2018","Brandenburg","direct migration background","","","",""
"Yes","2018","Brandenburg","indirect migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Yes","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2018","Saxony","no migration background","","","",""
"Yes","2018","Saxony","direct migration background","","","",""
"Yes","2018","Saxony","indirect migration background","","","",""
"Yes","2018","Saxony-Anhalt","no migration background","","","",""
"Yes","2018","Saxony-Anhalt","direct migration background","","","",""
"Yes","2018","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2018","Thuringia","no migration background","","","",""
"Yes","2018","Thuringia","direct migration background","","","",""
"Yes","2018","Thuringia","indirect migration background","","","",""
"No","2018","Schleswig-Holstein","no migration background","","","",""
"No","2018","Schleswig-Holstein","direct migration background","","","",""
"No","2018","Schleswig-Holstein","indirect migration background","","","",""
"No","2018","Hamburg","no migration background","","","",""
"No","2018","Hamburg","direct migration background","","","",""
"No","2018","Hamburg","indirect migration background","","","",""
"No","2018","Lower Saxony","no migration background","","","",""
"No","2018","Lower Saxony","direct migration background","","","",""
"No","2018","Lower Saxony","indirect migration background","","","",""
"No","2018","Bremen","no migration background","","","",""
"No","2018","Bremen","direct migration background","","","",""
"No","2018","Bremen","indirect migration background","","","",""
"No","2018","North Rhine-Westphalia","no migration background","","","",""
"No","2018","North Rhine-Westphalia","direct migration background","","","",""
"No","2018","North Rhine-Westphalia","indirect migration background","","","",""
"No","2018","Hesse","no migration background","","","",""
"No","2018","Hesse","direct migration background","","","",""
"No","2018","Hesse","indirect migration background","","","",""
"No","2018","Rhineland-Palatinate,Saarland","no migration background","","","",""
"No","2018","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"No","2018","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"No","2018","Baden-Württemberg","no migration background","","","",""
"No","2018","Baden-Württemberg","direct migration background","","","",""
"No","2018","Baden-Württemberg","indirect migration background","","","",""
"No","2018","Bavaria","no migration background","","","",""
"No","2018","Bavaria","direct migration background","","","",""
"No","2018","Bavaria","indirect migration background","","","",""
"No","2018","Berlin","no migration background","","","",""
"No","2018","Berlin","direct migration background","","","",""
"No","2018","Berlin","indirect migration background","","","",""
"No","2018","Brandenburg","no migration background","","","",""
"No","2018","Brandenburg","direct migration background","","","",""
"No","2018","Brandenburg","indirect migration background","","","",""
"No","2018","Mecklenburg-Western Pomerania","no migration background","","","",""
"No","2018","Mecklenburg-Western Pomerania","direct migration background","","","",""
"No","2018","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"No","2018","Saxony","no migration background","","","",""
"No","2018","Saxony","direct migration background","","","",""
"No","2018","Saxony","indirect migration background","","","",""
"No","2018","Saxony-Anhalt","no migration background","","","",""
"No","2018","Saxony-Anhalt","direct migration background","","","",""
"No","2018","Saxony-Anhalt","indirect migration background","","","",""
"No","2018","Thuringia","no migration background","","","",""
"No","2018","Thuringia","direct migration background","","","",""
"No","2018","Thuringia","indirect migration background","","","",""
"Yes","2019","Schleswig-Holstein","no migration background","2","","",""
"Yes","2019","Schleswig-Holstein","direct migration background","1","","",""
"Yes","2019","Schleswig-Holstein","indirect migration background","1","","",""
"Yes","2019","Hamburg","no migration background","1","","",""
"Yes","2019","Hamburg","direct migration background","","","",""
"Yes","2019","Hamburg","indirect migration background","","","",""
"Yes","2019","Lower Saxony","no migration background","13","","",""
"Yes","2019","Lower Saxony","direct migration background","1","","",""
"Yes","2019","Lower Saxony","indirect migration background","","","",""
"Yes","2019","Bremen","no migration background","","","",""
"Yes","2019","Bremen","direct migration background","","","",""
"Yes","2019","Bremen","indirect migration background","","","",""
"Yes","2019","North Rhine-Westphalia","no migration background","14","","",""
"Yes","2019","North Rhine-Westphalia","direct migration background","5","","",""
"Yes","2019","North Rhine-Westphalia","indirect migration background","1","","",""
"Yes","2019","Hesse","no migration background","1","","",""
"Yes","2019","Hesse","direct migration background","1","","",""
"Yes","2019","Hesse","indirect migration background","","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","no migration background","3","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","direct migration background","","","",""
"Yes","2019","Rhineland-Palatinate,Saarland","indirect migration background","","","",""
"Yes","2019","Baden-Württemberg","no migration background","5","","",""
"Yes","2019","Baden-Württemberg","direct migration background","2","","",""
"Yes","2019","Baden-Württemberg","indirect migration background","","","",""
"Yes","2019","Bavaria","no migration background","7","","",""
"Yes","2019","Bavaria","direct migration background","","","",""
"Yes","2019","Bavaria","indirect migration background","","","",""
"Yes","2019","Berlin","no migration background","2","","",""
"Yes","2019","Berlin","direct migration background","","","",""
"Yes","2019","Berlin","indirect migration background","","","",""
"Yes","2019","Brandenburg","no migration background","8","","",""
"Yes","2019","Brandenburg","direct migration background","","","",""
"Yes","2019","Brandenburg","indirect migration background","","","",""
"Yes","2019","Mecklenburg-Western Pomerania","no migration background","1","","",""
"Yes","2019","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Yes","2019","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Yes","2019","Saxony","no migration background","8","","",""
"Yes","2019","Saxony","direct migration background","","","",""
"Yes","2019","Saxony","indirect migration background","","","",""
"Yes","2019","Saxony-Anhalt","no migration background","5","","",""
"Yes","2019","Saxony-Anhalt","direct migration background","","","",""
"Yes","2019","Saxony-Anhalt","indirect migration background","","","",""
"Yes","2019","Thuringia","no migration background","4","","",""
"Yes","2019","Thuringia","direct migration background","","","",""
"Yes","2019","Thuringia","indirect migration background","","","",""
"No","2019","Schleswig-Holstein","no migration background","781","0.998434402510679","0.99566512144372","1.00120368357764"
"No","2019","Schleswig-Holstein","direct migration background","122","0.996211568760287","0.985354788939359","1.00706834858122"
