"ple0020","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","2014","Couple + C. LE 16 ","higher education","","","",""
"Yes","2014","Couple + C. GT 16 ","in school","","","",""
"Yes","2014","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2014","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2014","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2014","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2014","Couple + C. GT 16 ","higher education","","","",""
"Yes","2014","Couple + C. LE and GT 16","in school","","","",""
"Yes","2014","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2014","Couple + C. LE and GT 16","higher education","","","",""
"No","2014","1-pers.-HH","in school","","","",""
"No","2014","1-pers.-HH","inadequately","","","",""
"No","2014","1-pers.-HH","general elemantary","","","",""
"No","2014","1-pers.-HH","middle vocational","","","",""
"No","2014","1-pers.-HH","vocational + Abi","","","",""
"No","2014","1-pers.-HH","higher vocational","","","",""
"No","2014","1-pers.-HH","higher education","","","",""
"No","2014","(Married) couple without C. ","in school","","","",""
"No","2014","(Married) couple without C. ","inadequately","","","",""
"No","2014","(Married) couple without C. ","general elemantary","","","",""
"No","2014","(Married) couple without C. ","middle vocational","","","",""
"No","2014","(Married) couple without C. ","vocational + Abi","","","",""
"No","2014","(Married) couple without C. ","higher vocational","","","",""
"No","2014","(Married) couple without C. ","higher education","","","",""
"No","2014","Single parent ","in school","","","",""
"No","2014","Single parent ","inadequately","","","",""
"No","2014","Single parent ","general elemantary","","","",""
"No","2014","Single parent ","middle vocational","","","",""
"No","2014","Single parent ","vocational + Abi","","","",""
"No","2014","Single parent ","higher vocational","","","",""
"No","2014","Single parent ","higher education","","","",""
"No","2014","Couple + C. LE 16 ","in school","","","",""
"No","2014","Couple + C. LE 16 ","inadequately","","","",""
"No","2014","Couple + C. LE 16 ","general elemantary","","","",""
"No","2014","Couple + C. LE 16 ","middle vocational","","","",""
"No","2014","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2014","Couple + C. LE 16 ","higher vocational","","","",""
"No","2014","Couple + C. LE 16 ","higher education","","","",""
"No","2014","Couple + C. GT 16 ","in school","","","",""
"No","2014","Couple + C. GT 16 ","inadequately","","","",""
"No","2014","Couple + C. GT 16 ","general elemantary","","","",""
"No","2014","Couple + C. GT 16 ","middle vocational","","","",""
"No","2014","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2014","Couple + C. GT 16 ","higher vocational","","","",""
"No","2014","Couple + C. GT 16 ","higher education","","","",""
"No","2014","Couple + C. LE and GT 16","in school","","","",""
"No","2014","Couple + C. LE and GT 16","inadequately","","","",""
"No","2014","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2014","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2014","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2014","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2014","Couple + C. LE and GT 16","higher education","","","",""
"Yes","2015","1-pers.-HH","in school","","","",""
"Yes","2015","1-pers.-HH","inadequately","","","",""
"Yes","2015","1-pers.-HH","general elemantary","6","","",""
"Yes","2015","1-pers.-HH","middle vocational","9","","",""
"Yes","2015","1-pers.-HH","vocational + Abi","1","","",""
"Yes","2015","1-pers.-HH","higher vocational","","","",""
"Yes","2015","1-pers.-HH","higher education","3","","",""
"Yes","2015","(Married) couple without C. ","in school","","","",""
"Yes","2015","(Married) couple without C. ","inadequately","2","","",""
"Yes","2015","(Married) couple without C. ","general elemantary","8","","",""
"Yes","2015","(Married) couple without C. ","middle vocational","15","","",""
"Yes","2015","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2015","(Married) couple without C. ","higher vocational","5","","",""
"Yes","2015","(Married) couple without C. ","higher education","6","","",""
"Yes","2015","Single parent ","in school","","","",""
"Yes","2015","Single parent ","inadequately","","","",""
"Yes","2015","Single parent ","general elemantary","3","","",""
"Yes","2015","Single parent ","middle vocational","2","","",""
"Yes","2015","Single parent ","vocational + Abi","","","",""
"Yes","2015","Single parent ","higher vocational","","","",""
"Yes","2015","Single parent ","higher education","1","","",""
"Yes","2015","Couple + C. LE 16 ","in school","","","",""
"Yes","2015","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2015","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2015","Couple + C. LE 16 ","middle vocational","3","","",""
"Yes","2015","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2015","Couple + C. LE 16 ","higher vocational","1","","",""
"Yes","2015","Couple + C. LE 16 ","higher education","","","",""
"Yes","2015","Couple + C. GT 16 ","in school","","","",""
"Yes","2015","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2015","Couple + C. GT 16 ","general elemantary","1","","",""
"Yes","2015","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2015","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2015","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2015","Couple + C. GT 16 ","higher education","","","",""
"Yes","2015","Couple + C. LE and GT 16","in school","","","",""
"Yes","2015","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2015","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2015","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2015","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2015","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2015","Couple + C. LE and GT 16","higher education","","","",""
"No","2015","1-pers.-HH","in school","4","","",""
"No","2015","1-pers.-HH","inadequately","44","1","1","1"
"No","2015","1-pers.-HH","general elemantary","427","0.975460294825392","0.960887474461575","0.990033115189209"
"No","2015","1-pers.-HH","middle vocational","1705","0.992994283271462","0.989045690530231","0.996942876012694"
"No","2015","1-pers.-HH","vocational + Abi","231","0.998454170575908","0.9933988470886","1.00350949406322"
"No","2015","1-pers.-HH","higher vocational","198","1","1","1"
"No","2015","1-pers.-HH","higher education","830","0.994812857613547","0.989934648986242","0.999691066240852"
"No","2015","(Married) couple without C. ","in school","1","","",""
"No","2015","(Married) couple without C. ","inadequately","60","0.953569552437513","0.901193848974362","1.00594525590066"
"No","2015","(Married) couple without C. ","general elemantary","602","0.98997780811015","0.982073256124275","0.997882360096026"
"No","2015","(Married) couple without C. ","middle vocational","3757","0.995594390985425","0.993480870577713","0.997707911393138"
"No","2015","(Married) couple without C. ","vocational + Abi","421","1","1","1"
"No","2015","(Married) couple without C. ","higher vocational","545","0.994607808356764","0.988487471329717","1.00072814538381"
"No","2015","(Married) couple without C. ","higher education","2026","0.997299207421076","0.995042659338186","0.999555755503965"
"No","2015","Single parent ","in school","109","1","1","1"
"No","2015","Single parent ","inadequately","56","1","1","1"
"No","2015","Single parent ","general elemantary","359","0.972162683616688","0.955216302791105","0.98910906444227"
"No","2015","Single parent ","middle vocational","1078","0.999261649207514","0.997641678372272","1.00088162004276"
"No","2015","Single parent ","vocational + Abi","189","1","1","1"
"No","2015","Single parent ","higher vocational","74","1","1","1"
"No","2015","Single parent ","higher education","336","0.997776356161162","0.992747347789685","1.00280536453264"
"No","2015","Couple + C. LE 16 ","in school","","","",""
"No","2015","Couple + C. LE 16 ","inadequately","125","1","1","1"
"No","2015","Couple + C. LE 16 ","general elemantary","500","1","1","1"
"No","2015","Couple + C. LE 16 ","middle vocational","2568","0.999630584615503","0.998887780486289","1.00037338874472"
"No","2015","Couple + C. LE 16 ","vocational + Abi","685","1","1","1"
"No","2015","Couple + C. LE 16 ","higher vocational","372","0.998654952382949","0.994935575094388","1.00237432967151"
"No","2015","Couple + C. LE 16 ","higher education","1780","1","1","1"
"No","2015","Couple + C. GT 16 ","in school","94","1","1","1"
"No","2015","Couple + C. GT 16 ","inadequately","34","1","1","1"
"No","2015","Couple + C. GT 16 ","general elemantary","311","0.996592865541959","0.990127035015484","1.00305869606843"
"No","2015","Couple + C. GT 16 ","middle vocational","1386","1","1","1"
"No","2015","Couple + C. GT 16 ","vocational + Abi","208","1","1","1"
"No","2015","Couple + C. GT 16 ","higher vocational","209","1","1","1"
"No","2015","Couple + C. GT 16 ","higher education","516","1","1","1"
"No","2015","Couple + C. LE and GT 16","in school","133","1","1","1"
"No","2015","Couple + C. LE and GT 16","inadequately","59","1","1","1"
"No","2015","Couple + C. LE and GT 16","general elemantary","331","1","1","1"
"No","2015","Couple + C. LE and GT 16","middle vocational","883","1","1","1"
"No","2015","Couple + C. LE and GT 16","vocational + Abi","185","1","1","1"
"No","2015","Couple + C. LE and GT 16","higher vocational","104","1","1","1"
"No","2015","Couple + C. LE and GT 16","higher education","320","1","1","1"
"Yes","2016","1-pers.-HH","in school","","","",""
"Yes","2016","1-pers.-HH","inadequately","","","",""
"Yes","2016","1-pers.-HH","general elemantary","","","",""
"Yes","2016","1-pers.-HH","middle vocational","","","",""
"Yes","2016","1-pers.-HH","vocational + Abi","","","",""
"Yes","2016","1-pers.-HH","higher vocational","","","",""
"Yes","2016","1-pers.-HH","higher education","","","",""
"Yes","2016","(Married) couple without C. ","in school","","","",""
"Yes","2016","(Married) couple without C. ","inadequately","","","",""
"Yes","2016","(Married) couple without C. ","general elemantary","","","",""
"Yes","2016","(Married) couple without C. ","middle vocational","","","",""
"Yes","2016","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2016","(Married) couple without C. ","higher vocational","","","",""
"Yes","2016","(Married) couple without C. ","higher education","","","",""
"Yes","2016","Single parent ","in school","","","",""
"Yes","2016","Single parent ","inadequately","","","",""
"Yes","2016","Single parent ","general elemantary","","","",""
"Yes","2016","Single parent ","middle vocational","","","",""
"Yes","2016","Single parent ","vocational + Abi","","","",""
"Yes","2016","Single parent ","higher vocational","","","",""
"Yes","2016","Single parent ","higher education","","","",""
"Yes","2016","Couple + C. LE 16 ","in school","","","",""
"Yes","2016","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2016","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2016","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","2016","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2016","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2016","Couple + C. LE 16 ","higher education","","","",""
"Yes","2016","Couple + C. GT 16 ","in school","","","",""
"Yes","2016","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2016","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2016","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2016","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2016","Couple + C. GT 16 ","higher education","","","",""
"Yes","2016","Couple + C. LE and GT 16","in school","","","",""
"Yes","2016","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2016","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2016","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2016","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2016","Couple + C. LE and GT 16","higher education","","","",""
"No","2016","1-pers.-HH","in school","","","",""
"No","2016","1-pers.-HH","inadequately","","","",""
"No","2016","1-pers.-HH","general elemantary","","","",""
"No","2016","1-pers.-HH","middle vocational","","","",""
"No","2016","1-pers.-HH","vocational + Abi","","","",""
"No","2016","1-pers.-HH","higher vocational","","","",""
"No","2016","1-pers.-HH","higher education","","","",""
"No","2016","(Married) couple without C. ","in school","","","",""
"No","2016","(Married) couple without C. ","inadequately","","","",""
"No","2016","(Married) couple without C. ","general elemantary","","","",""
"No","2016","(Married) couple without C. ","middle vocational","","","",""
"No","2016","(Married) couple without C. ","vocational + Abi","","","",""
"No","2016","(Married) couple without C. ","higher vocational","","","",""
"No","2016","(Married) couple without C. ","higher education","","","",""
"No","2016","Single parent ","in school","","","",""
"No","2016","Single parent ","inadequately","","","",""
"No","2016","Single parent ","general elemantary","","","",""
"No","2016","Single parent ","middle vocational","","","",""
"No","2016","Single parent ","vocational + Abi","","","",""
"No","2016","Single parent ","higher vocational","","","",""
"No","2016","Single parent ","higher education","","","",""
"No","2016","Couple + C. LE 16 ","in school","","","",""
"No","2016","Couple + C. LE 16 ","inadequately","","","",""
"No","2016","Couple + C. LE 16 ","general elemantary","","","",""
"No","2016","Couple + C. LE 16 ","middle vocational","","","",""
"No","2016","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2016","Couple + C. LE 16 ","higher vocational","","","",""
"No","2016","Couple + C. LE 16 ","higher education","","","",""
"No","2016","Couple + C. GT 16 ","in school","","","",""
"No","2016","Couple + C. GT 16 ","inadequately","","","",""
"No","2016","Couple + C. GT 16 ","general elemantary","","","",""
"No","2016","Couple + C. GT 16 ","middle vocational","","","",""
"No","2016","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2016","Couple + C. GT 16 ","higher vocational","","","",""
"No","2016","Couple + C. GT 16 ","higher education","","","",""
"No","2016","Couple + C. LE and GT 16","in school","","","",""
"No","2016","Couple + C. LE and GT 16","inadequately","","","",""
"No","2016","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2016","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2016","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2016","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2016","Couple + C. LE and GT 16","higher education","","","",""
"Yes","2017","1-pers.-HH","in school","","","",""
"Yes","2017","1-pers.-HH","inadequately","","","",""
"Yes","2017","1-pers.-HH","general elemantary","7","","",""
"Yes","2017","1-pers.-HH","middle vocational","9","","",""
"Yes","2017","1-pers.-HH","vocational + Abi","","","",""
"Yes","2017","1-pers.-HH","higher vocational","","","",""
"Yes","2017","1-pers.-HH","higher education","7","","",""
"Yes","2017","(Married) couple without C. ","in school","","","",""
"Yes","2017","(Married) couple without C. ","inadequately","1","","",""
"Yes","2017","(Married) couple without C. ","general elemantary","5","","",""
"Yes","2017","(Married) couple without C. ","middle vocational","18","","",""
"Yes","2017","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2017","(Married) couple without C. ","higher vocational","3","","",""
"Yes","2017","(Married) couple without C. ","higher education","1","","",""
"Yes","2017","Single parent ","in school","1","","",""
"Yes","2017","Single parent ","inadequately","","","",""
"Yes","2017","Single parent ","general elemantary","1","","",""
"Yes","2017","Single parent ","middle vocational","4","","",""
"Yes","2017","Single parent ","vocational + Abi","","","",""
"Yes","2017","Single parent ","higher vocational","","","",""
"Yes","2017","Single parent ","higher education","1","","",""
"Yes","2017","Couple + C. LE 16 ","in school","","","",""
"Yes","2017","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2017","Couple + C. LE 16 ","general elemantary","1","","",""
"Yes","2017","Couple + C. LE 16 ","middle vocational","1","","",""
"Yes","2017","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2017","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2017","Couple + C. LE 16 ","higher education","","","",""
"Yes","2017","Couple + C. GT 16 ","in school","","","",""
"Yes","2017","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2017","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2017","Couple + C. GT 16 ","middle vocational","1","","",""
"Yes","2017","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2017","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2017","Couple + C. GT 16 ","higher education","","","",""
"Yes","2017","Couple + C. LE and GT 16","in school","","","",""
"Yes","2017","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes","2017","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2017","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2017","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2017","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2017","Couple + C. LE and GT 16","higher education","","","",""
"No","2017","1-pers.-HH","in school","3","","",""
"No","2017","1-pers.-HH","inadequately","44","1","1","1"
"No","2017","1-pers.-HH","general elemantary","447","0.979573952380278","0.966562345040315","0.992585559720242"
"No","2017","1-pers.-HH","middle vocational","1849","0.993572685548155","0.98993906283107","0.997206308265239"
"No","2017","1-pers.-HH","vocational + Abi","304","1","1","1"
"No","2017","1-pers.-HH","higher vocational","229","1","1","1"
"No","2017","1-pers.-HH","higher education","980","0.995918609235832","0.991941151925517","0.999896066546146"
"No","2017","(Married) couple without C. ","in school","3","","",""
"No","2017","(Married) couple without C. ","inadequately","75","0.947850295365367","0.897865594631608","0.997834996099126"
"No","2017","(Married) couple without C. ","general elemantary","623","0.988651732558278","0.980367453570306","0.996936011546251"
"No","2017","(Married) couple without C. ","middle vocational","4073","0.994414996495367","0.992131349831131","0.996698643159603"
"No","2017","(Married) couple without C. ","vocational + Abi","509","1","1","1"
"No","2017","(Married) couple without C. ","higher vocational","584","0.996063300444636","0.990997610021278","1.001128990868"
"No","2017","(Married) couple without C. ","higher education","2308","0.999888237123846","0.999457055107598","1.00031941914009"
"No","2017","Single parent ","in school","93","0.998820949850876","0.991883591567207","1.00575830813455"
"No","2017","Single parent ","inadequately","65","1","1","1"
"No","2017","Single parent ","general elemantary","322","0.982336164311873","0.967970708707717","0.996701619916029"
"No","2017","Single parent ","middle vocational","1039","0.995250542221721","0.991078063180451","0.99942302126299"
"No","2017","Single parent ","vocational + Abi","202","1","1","1"
"No","2017","Single parent ","higher vocational","69","1","1","1"
"No","2017","Single parent ","higher education","328","0.995923518831995","0.989038488523028","1.00280854914096"
"No","2017","Couple + C. LE 16 ","in school","3","","",""
"No","2017","Couple + C. LE 16 ","inadequately","127","1","1","1"
"No","2017","Couple + C. LE 16 ","general elemantary","491","0.994938630471417","0.9886681949053","1.00120906603753"
"No","2017","Couple + C. LE 16 ","middle vocational","2338","0.99988811000579","0.999459458545243","1.00031676146634"
"No","2017","Couple + C. LE 16 ","vocational + Abi","736","1","1","1"
"No","2017","Couple + C. LE 16 ","higher vocational","316","1","1","1"
"No","2017","Couple + C. LE 16 ","higher education","1891","1","1","1"
"No","2017","Couple + C. GT 16 ","in school","136","1","1","1"
"No","2017","Couple + C. GT 16 ","inadequately","41","1","1","1"
"No","2017","Couple + C. GT 16 ","general elemantary","384","1","1","1"
"No","2017","Couple + C. GT 16 ","middle vocational","1512","0.999518820857671","0.998413782096327","1.00062385961901"
"No","2017","Couple + C. GT 16 ","vocational + Abi","256","1","1","1"
"No","2017","Couple + C. GT 16 ","higher vocational","210","1","1","1"
"No","2017","Couple + C. GT 16 ","higher education","580","1","1","1"
"No","2017","Couple + C. LE and GT 16","in school","162","1","1","1"
"No","2017","Couple + C. LE and GT 16","inadequately","63","0.961054315724991","0.913656127631113","1.00845250381887"
"No","2017","Couple + C. LE and GT 16","general elemantary","329","1","1","1"
"No","2017","Couple + C. LE and GT 16","middle vocational","920","1","1","1"
"No","2017","Couple + C. LE and GT 16","vocational + Abi","170","1","1","1"
"No","2017","Couple + C. LE and GT 16","higher vocational","108","1","1","1"
"No","2017","Couple + C. LE and GT 16","higher education","366","1","1","1"
"Yes","2018","1-pers.-HH","in school","","","",""
"Yes","2018","1-pers.-HH","inadequately","","","",""
"Yes","2018","1-pers.-HH","general elemantary","","","",""
"Yes","2018","1-pers.-HH","middle vocational","","","",""
"Yes","2018","1-pers.-HH","vocational + Abi","","","",""
"Yes","2018","1-pers.-HH","higher vocational","","","",""
"Yes","2018","1-pers.-HH","higher education","","","",""
"Yes","2018","(Married) couple without C. ","in school","","","",""
"Yes","2018","(Married) couple without C. ","inadequately","","","",""
"Yes","2018","(Married) couple without C. ","general elemantary","","","",""
"Yes","2018","(Married) couple without C. ","middle vocational","","","",""
"Yes","2018","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","2018","(Married) couple without C. ","higher vocational","","","",""
"Yes","2018","(Married) couple without C. ","higher education","","","",""
"Yes","2018","Single parent ","in school","","","",""
"Yes","2018","Single parent ","inadequately","","","",""
"Yes","2018","Single parent ","general elemantary","","","",""
"Yes","2018","Single parent ","middle vocational","","","",""
"Yes","2018","Single parent ","vocational + Abi","","","",""
"Yes","2018","Single parent ","higher vocational","","","",""
"Yes","2018","Single parent ","higher education","","","",""
"Yes","2018","Couple + C. LE 16 ","in school","","","",""
"Yes","2018","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2018","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2018","Couple + C. LE 16 ","middle vocational","","","",""
"Yes","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"Yes","2018","Couple + C. LE 16 ","higher vocational","","","",""
"Yes","2018","Couple + C. LE 16 ","higher education","","","",""
"Yes","2018","Couple + C. GT 16 ","in school","","","",""
"Yes","2018","Couple + C. GT 16 ","inadequately","","","",""
"Yes","2018","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2018","Couple + C. GT 16 ","middle vocational","","","",""
"Yes","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"Yes","2018","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2018","Couple + C. GT 16 ","higher education","","","",""
"Yes","2018","Couple + C. LE and GT 16","in school","","","",""
"Yes","2018","Couple + C. LE and GT 16","inadequately","","","",""
"Yes","2018","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2018","Couple + C. LE and GT 16","higher education","","","",""
"No","2018","1-pers.-HH","in school","","","",""
"No","2018","1-pers.-HH","inadequately","","","",""
"No","2018","1-pers.-HH","general elemantary","","","",""
"No","2018","1-pers.-HH","middle vocational","","","",""
"No","2018","1-pers.-HH","vocational + Abi","","","",""
"No","2018","1-pers.-HH","higher vocational","","","",""
"No","2018","1-pers.-HH","higher education","","","",""
"No","2018","(Married) couple without C. ","in school","","","",""
"No","2018","(Married) couple without C. ","inadequately","","","",""
"No","2018","(Married) couple without C. ","general elemantary","","","",""
"No","2018","(Married) couple without C. ","middle vocational","","","",""
"No","2018","(Married) couple without C. ","vocational + Abi","","","",""
"No","2018","(Married) couple without C. ","higher vocational","","","",""
"No","2018","(Married) couple without C. ","higher education","","","",""
"No","2018","Single parent ","in school","","","",""
"No","2018","Single parent ","inadequately","","","",""
"No","2018","Single parent ","general elemantary","","","",""
"No","2018","Single parent ","middle vocational","","","",""
"No","2018","Single parent ","vocational + Abi","","","",""
"No","2018","Single parent ","higher vocational","","","",""
"No","2018","Single parent ","higher education","","","",""
"No","2018","Couple + C. LE 16 ","in school","","","",""
"No","2018","Couple + C. LE 16 ","inadequately","","","",""
"No","2018","Couple + C. LE 16 ","general elemantary","","","",""
"No","2018","Couple + C. LE 16 ","middle vocational","","","",""
"No","2018","Couple + C. LE 16 ","vocational + Abi","","","",""
"No","2018","Couple + C. LE 16 ","higher vocational","","","",""
"No","2018","Couple + C. LE 16 ","higher education","","","",""
"No","2018","Couple + C. GT 16 ","in school","","","",""
"No","2018","Couple + C. GT 16 ","inadequately","","","",""
"No","2018","Couple + C. GT 16 ","general elemantary","","","",""
"No","2018","Couple + C. GT 16 ","middle vocational","","","",""
"No","2018","Couple + C. GT 16 ","vocational + Abi","","","",""
"No","2018","Couple + C. GT 16 ","higher vocational","","","",""
"No","2018","Couple + C. GT 16 ","higher education","","","",""
"No","2018","Couple + C. LE and GT 16","in school","","","",""
"No","2018","Couple + C. LE and GT 16","inadequately","","","",""
"No","2018","Couple + C. LE and GT 16","general elemantary","","","",""
"No","2018","Couple + C. LE and GT 16","middle vocational","","","",""
"No","2018","Couple + C. LE and GT 16","vocational + Abi","","","",""
"No","2018","Couple + C. LE and GT 16","higher vocational","","","",""
"No","2018","Couple + C. LE and GT 16","higher education","","","",""
"Yes","2019","1-pers.-HH","in school","","","",""
"Yes","2019","1-pers.-HH","inadequately","","","",""
"Yes","2019","1-pers.-HH","general elemantary","2","","",""
"Yes","2019","1-pers.-HH","middle vocational","8","","",""
"Yes","2019","1-pers.-HH","vocational + Abi","","","",""
"Yes","2019","1-pers.-HH","higher vocational","2","","",""
"Yes","2019","1-pers.-HH","higher education","5","","",""
"Yes","2019","(Married) couple without C. ","in school","","","",""
"Yes","2019","(Married) couple without C. ","inadequately","1","","",""
"Yes","2019","(Married) couple without C. ","general elemantary","7","","",""
"Yes","2019","(Married) couple without C. ","middle vocational","22","","",""
"Yes","2019","(Married) couple without C. ","vocational + Abi","2","","",""
"Yes","2019","(Married) couple without C. ","higher vocational","7","","",""
"Yes","2019","(Married) couple without C. ","higher education","11","","",""
"Yes","2019","Single parent ","in school","","","",""
"Yes","2019","Single parent ","inadequately","","","",""
"Yes","2019","Single parent ","general elemantary","","","",""
"Yes","2019","Single parent ","middle vocational","2","","",""
"Yes","2019","Single parent ","vocational + Abi","","","",""
"Yes","2019","Single parent ","higher vocational","","","",""
"Yes","2019","Single parent ","higher education","1","","",""
"Yes","2019","Couple + C. LE 16 ","in school","","","",""
"Yes","2019","Couple + C. LE 16 ","inadequately","","","",""
"Yes","2019","Couple + C. LE 16 ","general elemantary","","","",""
"Yes","2019","Couple + C. LE 16 ","middle vocational","2","","",""
"Yes","2019","Couple + C. LE 16 ","vocational + Abi","1","","",""
"Yes","2019","Couple + C. LE 16 ","higher vocational","1","","",""
"Yes","2019","Couple + C. LE 16 ","higher education","2","","",""
"Yes","2019","Couple + C. GT 16 ","in school","","","",""
"Yes","2019","Couple + C. GT 16 ","inadequately","2","","",""
"Yes","2019","Couple + C. GT 16 ","general elemantary","","","",""
"Yes","2019","Couple + C. GT 16 ","middle vocational","1","","",""
"Yes","2019","Couple + C. GT 16 ","vocational + Abi","1","","",""
"Yes","2019","Couple + C. GT 16 ","higher vocational","","","",""
"Yes","2019","Couple + C. GT 16 ","higher education","2","","",""
"Yes","2019","Couple + C. LE and GT 16","in school","","","",""
"Yes","2019","Couple + C. LE and GT 16","inadequately","1","","",""
"Yes","2019","Couple + C. LE and GT 16","general elemantary","","","",""
"Yes","2019","Couple + C. LE and GT 16","middle vocational","","","",""
"Yes","2019","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Yes","2019","Couple + C. LE and GT 16","higher vocational","","","",""
"Yes","2019","Couple + C. LE and GT 16","higher education","","","",""
"No","2019","1-pers.-HH","in school","","","",""
"No","2019","1-pers.-HH","inadequately","49","1","1","1"
"No","2019","1-pers.-HH","general elemantary","396","0.99577113968983","0.989395878352208","1.00214640102745"
"No","2019","1-pers.-HH","middle vocational","1981","0.996433314965775","0.993813399980763","0.999053229950786"
"No","2019","1-pers.-HH","vocational + Abi","330","1","1","1"
"No","2019","1-pers.-HH","higher vocational","253","0.99013218950406","0.978000117170321","1.0022642618378"
"No","2019","1-pers.-HH","higher education","1152","0.995349623496531","0.991429377701833","0.999269869291228"
"No","2019","(Married) couple without C. ","in school","4","","",""
"No","2019","(Married) couple without C. ","inadequately","59","0.992626071153353","0.97097822085449","1.01427392145222"
"No","2019","(Married) couple without C. ","general elemantary","616","0.982665878217549","0.972417434334706","0.992914322100393"
"No","2019","(Married) couple without C. ","middle vocational","3875","0.99429956988375","0.991935853710252","0.996663286057249"
"No","2019","(Married) couple without C. ","vocational + Abi","544","0.998965882492777","0.996269931191239","1.00166183379431"
"No","2019","(Married) couple without C. ","higher vocational","707","0.991768200339956","0.98514067387149","0.998395726808422"
