"year","education","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2017","lower secondary degree","general elemantary","2.43","2","1431","1","1","3","5","2.34","2.52","2","2"
"2017","lower secondary degree","higher education","2.53","2","126","1","1","4","5","2.26","2.8","2","2"
"2017","lower secondary degree","higher vocational","2.36","2","319","1","1","3","4","2.19","2.53","2","2"
"2017","lower secondary degree","in school","","","","","","","","","","",""
"2017","lower secondary degree","inadequately","","","","","","","","","","",""
"2017","lower secondary degree","middle vocational","2.42","2","4204","1","1","3","5","2.37","2.47","2","2"
"2017","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2017","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2017","no degree/no degree yet","higher education","","","","","","","","","","",""
"2017","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2017","no degree/no degree yet","in school","4.25","4","413","2","3","6","6","4.07","4.43","4","4"
"2017","no degree/no degree yet","inadequately","2.31","2","1292","1","1","3","4","2.23","2.39","1","1"
"2017","no degree/no degree yet","middle vocational","2.87","2","135","1","1","4","5","2.54","3.2","1","2"
"2017","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2017","Other degree","general elemantary","1.93","1","1022","1","1","2","4","1.86","2","1","1"
"2017","Other degree","higher education","2.49","2","1438","1","1","4","5","2.42","2.56","1","2"
"2017","Other degree","higher vocational","2.91","2.12","42","1","1","5","6","2.31","3.51","1","3"
"2017","Other degree","in school","","","","","","","","","","",""
"2017","Other degree","inadequately","2.8","2","58","1","1","4","5","2.36","3.24","2","3"
"2017","Other degree","middle vocational","2.38","2","1391","1","1","3","5","2.3","2.46","1","1"
"2017","Other degree","vocational + Abi","2.34","2","610","1","1","3","5","2.22","2.46","1","2"
"2017","secondary school degree","general elemantary","3.03","3","826","1","2","4","6","2.91","3.15","3","3"
"2017","secondary school degree","higher education","2.6","2","638","1","1","4","5","2.48","2.72","2","2"
"2017","secondary school degree","higher vocational","2.53","2","723","1","1","4","5","2.42","2.64","2","2"
"2017","secondary school degree","in school","","","","","","","","","","",""
"2017","secondary school degree","inadequately","","","","","","","","","","",""
"2017","secondary school degree","middle vocational","2.57","2","5410","1","1","4","5","2.53","2.61","2","2"
"2017","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2018","college entrance qualification","general elemantary","","","","","","","","","","",""
"2018","college entrance qualification","higher education","","","","","","","","","","",""
"2018","college entrance qualification","higher vocational","","","","","","","","","","",""
"2018","college entrance qualification","in school","","","","","","","","","","",""
"2018","college entrance qualification","inadequately","","","","","","","","","","",""
"2018","college entrance qualification","middle vocational","","","","","","","","","","",""
"2018","college entrance qualification","vocational + Abi","","","","","","","","","","",""
"2018","lower secondary degree","general elemantary","","","","","","","","","","",""
"2018","lower secondary degree","higher education","","","","","","","","","","",""
"2018","lower secondary degree","higher vocational","","","","","","","","","","",""
"2018","lower secondary degree","in school","","","","","","","","","","",""
"2018","lower secondary degree","inadequately","","","","","","","","","","",""
"2018","lower secondary degree","middle vocational","","","","","","","","","","",""
"2018","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2018","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2018","no degree/no degree yet","higher education","","","","","","","","","","",""
"2018","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2018","no degree/no degree yet","in school","","","","","","","","","","",""
"2018","no degree/no degree yet","inadequately","","","","","","","","","","",""
"2018","no degree/no degree yet","middle vocational","","","","","","","","","","",""
"2018","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2018","Other degree","general elemantary","","","","","","","","","","",""
"2018","Other degree","higher education","","","","","","","","","","",""
"2018","Other degree","higher vocational","","","","","","","","","","",""
"2018","Other degree","in school","","","","","","","","","","",""
"2018","Other degree","inadequately","","","","","","","","","","",""
"2018","Other degree","middle vocational","","","","","","","","","","",""
"2018","Other degree","vocational + Abi","","","","","","","","","","",""
"2018","secondary school degree","general elemantary","","","","","","","","","","",""
"2018","secondary school degree","higher education","","","","","","","","","","",""
"2018","secondary school degree","higher vocational","","","","","","","","","","",""
"2018","secondary school degree","in school","","","","","","","","","","",""
"2018","secondary school degree","inadequately","","","","","","","","","","",""
"2018","secondary school degree","middle vocational","","","","","","","","","","",""
"2018","secondary school degree","vocational + Abi","","","","","","","","","","",""
"2019","college entrance qualification","general elemantary","","","","","","","","","","",""
"2019","college entrance qualification","higher education","2.67","2","5110","1","1","4","5","2.63","2.71","2","2"
"2019","college entrance qualification","higher vocational","2.5","2","469","1","1","4","5","2.36","2.64","2","2"
"2019","college entrance qualification","in school","","","","","","","","","","",""
"2019","college entrance qualification","inadequately","","","","","","","","","","",""
"2019","college entrance qualification","middle vocational","3.49","4","1223","1","2","5","6","3.4","3.58","3","3"
"2019","college entrance qualification","vocational + Abi","2.81","2","1727","1","1","4","5","2.74","2.88","2","2"
"2019","lower secondary degree","general elemantary","2.42","2","1211","1","1","3","5","2.33","2.51","2","2"
"2019","lower secondary degree","higher education","2.37","2","119","1","1","3","5","2.08","2.66","1","2"
"2019","lower secondary degree","higher vocational","2.42","2","347","1","1","4","5","2.26","2.58","1","2"
"2019","lower secondary degree","in school","","","","","","","","","","",""
"2019","lower secondary degree","inadequately","","","","","","","","","","",""
"2019","lower secondary degree","middle vocational","2.28","2","3603","1","1","3","5","2.23","2.33","2","2"
"2019","lower secondary degree","vocational + Abi","","","","","","","","","","",""
"2019","no degree/no degree yet","general elemantary","","","","","","","","","","",""
"2019","no degree/no degree yet","higher education","","","","","","","","","","",""
"2019","no degree/no degree yet","higher vocational","","","","","","","","","","",""
"2019","no degree/no degree yet","in school","3.97","4","328","1","3","5","7","3.78","4.16","4","4"
"2019","no degree/no degree yet","inadequately","2.08","1","331","1","1","3","4","1.9","2.26","1","2"
"2019","no degree/no degree yet","middle vocational","2.87","2","102","1","1","4","6","2.55","3.19","2","3"
"2019","no degree/no degree yet","vocational + Abi","","","","","","","","","","",""
"2019","Other degree","general elemantary","2.13","2","397","1","1","3","4","2","2.26","2","2"
"2019","Other degree","higher education","2.31","2","879","1","1","3","4","2.22","2.4","2","2"
"2019","Other degree","higher vocational","2.45","2","34","1","2","4","5","1.99","2.91","1","2"
"2019","Other degree","in school","","","","","","","","","","",""
"2019","Other degree","inadequately","2.91","3","54","1","1","4","5","2.38","3.44","2","4"
"2019","Other degree","middle vocational","2.18","2","758","1","1","3","4","2.08","2.28","1","2"
"2019","Other degree","vocational + Abi","2.12","2","421","1","1","3","4","1.99","2.25","2","2"
"2019","secondary school degree","general elemantary","2.98","3","791","1","1","4","6","2.85","3.11","2","3"
"2019","secondary school degree","higher education","2.36","2","707","1","1","3","5","2.25","2.47","2","2"
"2019","secondary school degree","higher vocational","2.4","2","768","1","1","3","5","2.3","2.5","2","2"
"2019","secondary school degree","in school","","","","","","","","","","",""
"2019","secondary school degree","inadequately","","","","","","","","","","",""
"2019","secondary school degree","middle vocational","2.47","2","5133","1","1","4","5","2.43","2.51","2","2"
"2019","secondary school degree","vocational + Abi","","","","","","","","","","",""
