"plh0214","year","regtyp","sex","n","percent","lower_confidence","upper_confidence","value"
"6 on scale 1-7","2017","Urban Area","Female","591","0.0591470106793464","0.0545271570326834","0.0637668643260093","6"
"6 on scale 1-7","2017","Rural Area","Female","292","0.0558379343340828","0.0496487790183917","0.062027089649774","6"
"6 on scale 1-7","2017","Rural Area","Male","365","0.0866404732757319","0.0787760366077847","0.0945049099436791","6"
"7 Strongly agree","2017","Urban Area","Male","270","0.031188335320212","0.0276062528834105","0.0347704177570136","7"
"7 Strongly agree","2017","Urban Area","Female","253","0.0269940278045948","0.0238201329775776","0.0301679226316119","7"
"7 Strongly agree","2017","Rural Area","Male","135","0.0244671956563508","0.0201480349208613","0.0287863563918402","7"
"7 Strongly agree","2017","Rural Area","Female","114","0.022612443444098","0.0186051551714533","0.0266197317167428","7"
"1 Strongly disagree","2018","Rural Area","Female","","","","","1"
"1 Strongly disagree","2018","Urban Area","Male","","","","","1"
"1 Strongly disagree","2018","Urban Area","Female","","","","","1"
"1 Strongly disagree","2018","Rural Area","Male","","","","","1"
"2 on scale 1-7 ","2018","Rural Area","Female","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","Male","","","","","2"
"2 on scale 1-7 ","2018","Rural Area","Male","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","Female","","","","","2"
"3 on scale 1-7 ","2018","Rural Area","Female","","","","","3"
"3 on scale 1-7 ","2018","Urban Area","Male","","","","","3"
"3 on scale 1-7 ","2018","Rural Area","Male","","","","","3"
"3 on scale 1-7 ","2018","Urban Area","Female","","","","","3"
"4 on scale 1-7","2018","Rural Area","Female","","","","","4"
"4 on scale 1-7","2018","Urban Area","Male","","","","","4"
"4 on scale 1-7","2018","Urban Area","Female","","","","","4"
"4 on scale 1-7","2018","Rural Area","Male","","","","","4"
"5 on scale 1-7","2018","Urban Area","Female","","","","","5"
"5 on scale 1-7","2018","Rural Area","Female","","","","","5"
"5 on scale 1-7","2018","Urban Area","Male","","","","","5"
"5 on scale 1-7","2018","Rural Area","Male","","","","","5"
"6 on scale 1-7","2018","Rural Area","Female","","","","","6"
"6 on scale 1-7","2018","Urban Area","Male","","","","","6"
"6 on scale 1-7","2018","Rural Area","Male","","","","","6"
"6 on scale 1-7","2018","Urban Area","Female","","","","","6"
"7 Strongly agree","2018","Urban Area","Male","","","","","7"
"7 Strongly agree","2018","Urban Area","Female","","","","","7"
"7 Strongly agree","2018","Rural Area","Male","","","","","7"
"7 Strongly agree","2018","Rural Area","Female","","","","","7"
"1 Strongly disagree","2019","Rural Area","Female","1304","0.287015980153886","0.273924864556716","0.300107095751056","1"
"1 Strongly disagree","2019","Urban Area","Female","2213","0.277583422958585","0.267848777381175","0.287318068535995","1"
"1 Strongly disagree","2019","Rural Area","Male","793","0.179341072160165","0.167805850199896","0.190876294120434","1"
"1 Strongly disagree","2019","Urban Area","Male","1404","0.195307729084203","0.186191089130607","0.2044243690378","1"
"2 on scale 1-7 ","2019","Rural Area","Female","1278","0.26911855908632","0.256284057369209","0.28195306080343","2"
"2 on scale 1-7 ","2019","Rural Area","Male","1049","0.242905552929075","0.230011231934682","0.255799873923467","2"
"2 on scale 1-7 ","2019","Urban Area","Male","1692","0.235359473937881","0.225603858515635","0.245115089360127","2"
"2 on scale 1-7 ","2019","Urban Area","Female","2197","0.262496686987801","0.252931941233964","0.272061432741638","2"
"3 on scale 1-7 ","2019","Urban Area","Male","1153","0.158660929595434","0.150258967863127","0.167062891327741","3"
"3 on scale 1-7 ","2019","Rural Area","Female","653","0.145057855280142","0.134866716631597","0.155248993928688","3"
"3 on scale 1-7 ","2019","Rural Area","Male","652","0.155271406488436","0.144381878224203","0.166160934752669","3"
"3 on scale 1-7 ","2019","Urban Area","Female","1140","0.148238153045695","0.140513684335744","0.155962621755645","3"
"4 on scale 1-7","2019","Rural Area","Female","570","0.118367745359475","0.109019197754784","0.127716292964166","4"
"4 on scale 1-7","2019","Urban Area","Female","1053","0.120370753431752","0.113297163994751","0.127444342868754","4"
"4 on scale 1-7","2019","Rural Area","Male","704","0.175120603385991","0.163692646953341","0.186548559818641","4"
"4 on scale 1-7","2019","Urban Area","Male","1206","0.170047393203098","0.161408227396187","0.178686559010009","4"
"5 on scale 1-7","2019","Rural Area","Female","498","0.115397712665654","0.106151660268133","0.124643765063175","5"
"5 on scale 1-7","2019","Urban Area","Male","1071","0.146292030937673","0.138165126078235","0.154418935797111","5"
"5 on scale 1-7","2019","Urban Area","Female","906","0.114685251020808","0.107758458749337","0.121612043292278","5"
"5 on scale 1-7","2019","Rural Area","Male","652","0.155695900997692","0.144794237716762","0.166597564278622","5"
"6 on scale 1-7","2019","Rural Area","Female","209","0.0535350170518018","0.0470209088367269","0.0600491252668768","6"
"6 on scale 1-7","2019","Urban Area","Male","526","0.067795565957602","0.0620143871669741","0.0735767447482299","6"
"6 on scale 1-7","2019","Urban Area","Female","440","0.0549723171728325","0.050017543557099","0.059927090788566","6"
"6 on scale 1-7","2019","Rural Area","Male","308","0.068360890973623","0.060772801583599","0.075948980363647","6"
"7 Strongly agree","2019","Urban Area","Male","212","0.026536877284109","0.0228407677477458","0.0302329868204723","7"
"7 Strongly agree","2019","Urban Area","Female","180","0.0216534153825275","0.0184893962611956","0.0248174345038593","7"
"7 Strongly agree","2019","Rural Area","Male","91","0.0233045730650182","0.0187682405794702","0.0278409055505662","7"
"7 Strongly agree","2019","Rural Area","Female","75","0.0115071304027219","0.0084207176215788","0.014593543183865","7"
