"plh0214","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"3 on scale 1-7 ","2017","Urban Area","East Germany","327","0.170934884015772","0.155018677883634","0.18685109014791","3"
"3 on scale 1-7 ","2017","Rural Area","West Germany","933","0.151569196992944","0.142687309901282","0.160451084084606","3"
"3 on scale 1-7 ","2017","Rural Area","East Germany","563","0.140833518977223","0.129971972664696","0.151695065289751","3"
"4 on scale 1-7","2017","Urban Area","West Germany","2366","0.145418752412017","0.140105937904725","0.15073156691931","4"
"4 on scale 1-7","2017","Urban Area","East Germany","287","0.131701876382064","0.117404370108712","0.145999382655417","4"
"4 on scale 1-7","2017","Rural Area","West Germany","945","0.158451102462438","0.14940672103093","0.167495483893946","4"
"4 on scale 1-7","2017","Rural Area","East Germany","528","0.141355070593717","0.130476734291908","0.152233406895527","4"
"5 on scale 1-7","2017","Urban Area","West Germany","2301","0.146467033305368","0.141138375164763","0.151795691445973","5"
"5 on scale 1-7","2017","Urban Area","East Germany","286","0.146982143002766","0.132011473177442","0.161952812828089","5"
"5 on scale 1-7","2017","Rural Area","West Germany","836","0.147071955945157","0.138299671799997","0.155844240090317","5"
"5 on scale 1-7","2017","Rural Area","East Germany","497","0.1480886745466","0.136997996479647","0.159179352613554","5"
"6 on scale 1-7","2017","Urban Area","West Germany","1157","0.0775457598947351","0.0735149788239627","0.0815765409655075","6"
"6 on scale 1-7","2017","Urban Area","East Germany","157","0.0854138090222219","0.0735968358924017","0.0972307821520422","6"
"6 on scale 1-7","2017","Rural Area","East Germany","302","0.0793663303794928","0.0709259589770217","0.0878067017819639","6"
"6 on scale 1-7","2017","Rural Area","West Germany","355","0.0666605297720997","0.060482560329213","0.0728384992149864","6"
"7 Strongly agree","2017","Urban Area","West Germany","468","0.0297544400218008","0.0271937648581179","0.0323151151854836","7"
"7 Strongly agree","2017","Urban Area","East Germany","55","0.0220767063495265","0.0158644492764261","0.0282889634226269","7"
"7 Strongly agree","2017","Rural Area","West Germany","157","0.0259188719114177","0.0219833967854879","0.0298543470373475","7"
"7 Strongly agree","2017","Rural Area","East Germany","92","0.0191202063762323","0.0148440442574142","0.0233963684950505","7"
"1 Strongly disagree","2018","Rural Area","East Germany","","","","","1"
"1 Strongly disagree","2018","Urban Area","West Germany","","","","","1"
"1 Strongly disagree","2018","Urban Area","East Germany","","","","","1"
"1 Strongly disagree","2018","Rural Area","West Germany","","","","","1"
"2 on scale 1-7 ","2018","Rural Area","East Germany","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","West Germany","","","","","2"
"2 on scale 1-7 ","2018","Rural Area","West Germany","","","","","2"
"2 on scale 1-7 ","2018","Urban Area","East Germany","","","","","2"
"3 on scale 1-7 ","2018","Rural Area","East Germany","","","","","3"
"3 on scale 1-7 ","2018","Urban Area","West Germany","","","","","3"
"3 on scale 1-7 ","2018","Rural Area","West Germany","","","","","3"
"3 on scale 1-7 ","2018","Urban Area","East Germany","","","","","3"
"4 on scale 1-7","2018","Rural Area","East Germany","","","","","4"
"4 on scale 1-7","2018","Urban Area","West Germany","","","","","4"
"4 on scale 1-7","2018","Urban Area","East Germany","","","","","4"
"4 on scale 1-7","2018","Rural Area","West Germany","","","","","4"
"5 on scale 1-7","2018","Urban Area","East Germany","","","","","5"
"5 on scale 1-7","2018","Rural Area","East Germany","","","","","5"
"5 on scale 1-7","2018","Urban Area","West Germany","","","","","5"
"5 on scale 1-7","2018","Rural Area","West Germany","","","","","5"
"6 on scale 1-7","2018","Rural Area","East Germany","","","","","6"
"6 on scale 1-7","2018","Urban Area","West Germany","","","","","6"
"6 on scale 1-7","2018","Rural Area","West Germany","","","","","6"
"6 on scale 1-7","2018","Urban Area","East Germany","","","","","6"
"7 Strongly agree","2018","Urban Area","West Germany","","","","","7"
"7 Strongly agree","2018","Urban Area","East Germany","","","","","7"
"7 Strongly agree","2018","Rural Area","West Germany","","","","","7"
"7 Strongly agree","2018","Rural Area","East Germany","","","","","7"
"1 Strongly disagree","2019","Rural Area","East Germany","908","0.245959427602341","0.231846480458633","0.26007237474605","1"
"1 Strongly disagree","2019","Urban Area","East Germany","338","0.206886683479356","0.186556230325289","0.227217136633423","1"
"1 Strongly disagree","2019","Rural Area","West Germany","1189","0.226469262534234","0.215157248730045","0.237781276338422","1"
"1 Strongly disagree","2019","Urban Area","West Germany","3279","0.240195014698284","0.233084938770386","0.247305090626182","1"
"2 on scale 1-7 ","2019","Rural Area","East Germany","911","0.242918144723089","0.228864466111787","0.256971823334391","2"
"2 on scale 1-7 ","2019","Rural Area","West Germany","1416","0.263109226180927","0.251208701653543","0.275009750708311","2"
"2 on scale 1-7 ","2019","Urban Area","West Germany","3487","0.248699671789323","0.24150542105369","0.255893922524957","2"
"2 on scale 1-7 ","2019","Urban Area","East Germany","402","0.258407637238775","0.236436705942979","0.280378568534572","2"
"3 on scale 1-7 ","2019","Urban Area","West Germany","2054","0.150722634825514","0.144767999246066","0.156677270404963","3"
"3 on scale 1-7 ","2019","Rural Area","East Germany","521","0.150231715551915","0.13852271859048","0.161940712513351","3"
"3 on scale 1-7 ","2019","Rural Area","West Germany","784","0.150111762307765","0.140458262844573","0.159765261770957","3"
"3 on scale 1-7 ","2019","Urban Area","East Germany","239","0.186750066143893","0.167190664283061","0.206309468004724","3"
"4 on scale 1-7","2019","Rural Area","East Germany","489","0.134617524565901","0.123432331902752","0.14580271722905","4"
"4 on scale 1-7","2019","Urban Area","East Germany","205","0.11619558521299","0.100111881419832","0.132279289006148","4"
"4 on scale 1-7","2019","Rural Area","West Germany","785","0.153184362782703","0.143450210025403","0.162918515540003","4"
"4 on scale 1-7","2019","Urban Area","West Germany","2054","0.146515624548885","0.14063015750248","0.15240109159529","4"
"5 on scale 1-7","2019","Rural Area","East Germany","472","0.144944870435216","0.133408024195639","0.156481716674794","5"
"5 on scale 1-7","2019","Urban Area","West Germany","1770","0.129916066594563","0.124320382597918","0.135511750591209","5"
"5 on scale 1-7","2019","Urban Area","East Germany","207","0.13045424082217","0.113550279484519","0.147358202159821","5"
"5 on scale 1-7","2019","Rural Area","West Germany","678","0.130417676973638","0.121316027891241","0.139519326056035","5"
"6 on scale 1-7","2019","Rural Area","East Germany","206","0.0618065400293934","0.0539151767313554","0.0696979033274314","6"
"6 on scale 1-7","2019","Urban Area","West Germany","863","0.0600041474581253","0.0560514390454676","0.0639568558707829","6"
"6 on scale 1-7","2019","Urban Area","East Germany","103","0.0764305747077214","0.0630959282599844","0.0897652211554583","6"
"6 on scale 1-7","2019","Rural Area","West Germany","311","0.0604611165910724","0.0540195430919403","0.0669026900902045","6"
"7 Strongly agree","2019","Urban Area","West Germany","361","0.0239468400853048","0.0214023426501542","0.0264913375204555","7"
"7 Strongly agree","2019","Urban Area","East Germany","31","0.0248752123950948","0.0170584544066077","0.032691970383582","7"
"7 Strongly agree","2019","Rural Area","West Germany","96","0.0162465926296611","0.0128297830509239","0.0196634022083983","7"
"7 Strongly agree","2019","Rural Area","East Germany","70","0.0195217770921435","0.0149879257961889","0.024055628388098","7"
