"plh0214","year","migback","regtyp","n","percent","lower_confidence","upper_confidence"
"4 on scale 1-7","2013","indirect migration background","Urban Area","89","0.147363934777626","0.118441314329598","0.176286555225654"
"4 on scale 1-7","2013","indirect migration background","Rural Area","19","","",""
"5 on scale 1-7","2013","no migration background","Urban Area","1523","0.150882173128007","0.143981431055328","0.157782915200687"
"5 on scale 1-7","2013","no migration background","Rural Area","869","0.138517566830214","0.129857284343484","0.147177849316943"
"5 on scale 1-7","2013","direct migration background","Urban Area","154","0.136169526664359","0.117468258473232","0.154870794855486"
"5 on scale 1-7","2013","direct migration background","Rural Area","39","0.0699881114095224","0.0446676173847012","0.0953086054343435"
"5 on scale 1-7","2013","indirect migration background","Urban Area","86","0.15366903495531","0.124243559977787","0.183094509932832"
"5 on scale 1-7","2013","indirect migration background","Rural Area","22","","",""
"6 on scale 1-7","2013","no migration background","Urban Area","656","0.0620365799874692","0.0573859720866789","0.0666871878882596"
"6 on scale 1-7","2013","no migration background","Rural Area","375","0.0582660533664416","0.0523934816081856","0.0641386251246976"
"6 on scale 1-7","2013","direct migration background","Urban Area","77","0.0631743837377829","0.0499090946181253","0.0764396728574405"
"6 on scale 1-7","2013","direct migration background","Rural Area","29","","",""
"6 on scale 1-7","2013","indirect migration background","Urban Area","40","0.0928439386146814","0.0691641421207886","0.116523735108574"
"6 on scale 1-7","2013","indirect migration background","Rural Area","9","","",""
"7 Strongly agree","2013","no migration background","Urban Area","238","0.0249880946555773","0.0219788023057955","0.0279973870053591"
"7 Strongly agree","2013","no migration background","Rural Area","146","0.0319073643112972","0.0275012035155884","0.0363135251070059"
"7 Strongly agree","2013","direct migration background","Urban Area","32","0.0307425231103224","0.0213299975576774","0.0401550486629674"
"7 Strongly agree","2013","direct migration background","Rural Area","7","","",""
"7 Strongly agree","2013","indirect migration background","Urban Area","16","","",""
"7 Strongly agree","2013","indirect migration background","Rural Area","3","","",""
"1 Strongly disagree","2014","no migration background","Urban Area","","","",""
"1 Strongly disagree","2014","no migration background","Rural Area","","","",""
"1 Strongly disagree","2014","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2014","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2014","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2014","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2014","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2014","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2014","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2014","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2014","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2014","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2014","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2014","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2014","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2014","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2014","no migration background","Urban Area","","","",""
"4 on scale 1-7","2014","no migration background","Rural Area","","","",""
"4 on scale 1-7","2014","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2014","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2014","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2014","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2014","no migration background","Urban Area","","","",""
"5 on scale 1-7","2014","no migration background","Rural Area","","","",""
"5 on scale 1-7","2014","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2014","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2014","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2014","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2014","no migration background","Urban Area","","","",""
"6 on scale 1-7","2014","no migration background","Rural Area","","","",""
"6 on scale 1-7","2014","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2014","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2014","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2014","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2014","no migration background","Urban Area","","","",""
"7 Strongly agree","2014","no migration background","Rural Area","","","",""
"7 Strongly agree","2014","direct migration background","Urban Area","","","",""
"7 Strongly agree","2014","direct migration background","Rural Area","","","",""
"7 Strongly agree","2014","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2014","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2015","no migration background","Urban Area","","","",""
"1 Strongly disagree","2015","no migration background","Rural Area","","","",""
"1 Strongly disagree","2015","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2015","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2015","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2015","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2015","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2015","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2015","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2015","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2015","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2015","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2015","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2015","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2015","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2015","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2015","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2015","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2015","no migration background","Urban Area","","","",""
"4 on scale 1-7","2015","no migration background","Rural Area","","","",""
"4 on scale 1-7","2015","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2015","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2015","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2015","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2015","no migration background","Urban Area","","","",""
"5 on scale 1-7","2015","no migration background","Rural Area","","","",""
"5 on scale 1-7","2015","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2015","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2015","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2015","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2015","no migration background","Urban Area","","","",""
"6 on scale 1-7","2015","no migration background","Rural Area","","","",""
"6 on scale 1-7","2015","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2015","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2015","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2015","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2015","no migration background","Urban Area","","","",""
"7 Strongly agree","2015","no migration background","Rural Area","","","",""
"7 Strongly agree","2015","direct migration background","Urban Area","","","",""
"7 Strongly agree","2015","direct migration background","Rural Area","","","",""
"7 Strongly agree","2015","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2015","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2016","no migration background","Urban Area","","","",""
"1 Strongly disagree","2016","no migration background","Rural Area","","","",""
"1 Strongly disagree","2016","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2016","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2016","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2016","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2016","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2016","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2016","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2016","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2016","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2016","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2016","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2016","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2016","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2016","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2016","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2016","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2016","no migration background","Urban Area","","","",""
"4 on scale 1-7","2016","no migration background","Rural Area","","","",""
"4 on scale 1-7","2016","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2016","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2016","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2016","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2016","no migration background","Urban Area","","","",""
"5 on scale 1-7","2016","no migration background","Rural Area","","","",""
"5 on scale 1-7","2016","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2016","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2016","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2016","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2016","no migration background","Urban Area","","","",""
"6 on scale 1-7","2016","no migration background","Rural Area","","","",""
"6 on scale 1-7","2016","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2016","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2016","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2016","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2016","no migration background","Urban Area","","","",""
"7 Strongly agree","2016","no migration background","Rural Area","","","",""
"7 Strongly agree","2016","direct migration background","Urban Area","","","",""
"7 Strongly agree","2016","direct migration background","Rural Area","","","",""
"7 Strongly agree","2016","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2016","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2017","no migration background","Urban Area","2137","0.185008646344768","0.178171341379226","0.19184595131031"
"1 Strongly disagree","2017","no migration background","Rural Area","1564","0.208016313761005","0.19906820114711","0.216964426374901"
"1 Strongly disagree","2017","direct migration background","Urban Area","2322","0.258381095512479","0.246554706250963","0.270207484773994"
"1 Strongly disagree","2017","direct migration background","Rural Area","974","0.295365489651511","0.275336627754784","0.315394351548238"
"1 Strongly disagree","2017","indirect migration background","Urban Area","258","0.177856109747888","0.157889657414668","0.197822562081107"
"1 Strongly disagree","2017","indirect migration background","Rural Area","61","0.236385282100146","0.188704262578455","0.284066301621838"
"2 on scale 1-7 ","2017","no migration background","Urban Area","3250","0.255864528512532","0.248181304735032","0.263547752290032"
"2 on scale 1-7 ","2017","no migration background","Rural Area","1955","0.239770263668707","0.230357986401435","0.249182540935979"
"2 on scale 1-7 ","2017","direct migration background","Urban Area","951","0.215675978585944","0.204564290221624","0.226787666950264"
"2 on scale 1-7 ","2017","direct migration background","Rural Area","365","0.236173445531106","0.21752651509166","0.254820375970552"
"2 on scale 1-7 ","2017","indirect migration background","Urban Area","297","0.215772246256875","0.194293373274276","0.237251119239474"
"2 on scale 1-7 ","2017","indirect migration background","Rural Area","75","0.250694824232803","0.202054078861408","0.299335569604198"
"3 on scale 1-7 ","2017","no migration background","Urban Area","1959","0.15995891510606","0.153504350883376","0.166413479328744"
"3 on scale 1-7 ","2017","no migration background","Rural Area","1262","0.150568079866277","0.142683920945749","0.158452238786806"
"3 on scale 1-7 ","2017","direct migration background","Urban Area","594","0.150684037985605","0.141019086596501","0.160348989374709"
"3 on scale 1-7 ","2017","direct migration background","Rural Area","198","0.117883090491202","0.103725698017498","0.132040482964906"
"3 on scale 1-7 ","2017","indirect migration background","Urban Area","217","0.16233117490686","0.143076786119264","0.181585563694457"
"3 on scale 1-7 ","2017","indirect migration background","Rural Area","36","0.177226530123247","0.134371413784361","0.220081646462133"
"4 on scale 1-7","2017","no migration background","Urban Area","1851","0.140527528778988","0.134408124754008","0.146646932803969"
"4 on scale 1-7","2017","no migration background","Rural Area","1216","0.15171397617328","0.143805212898757","0.159622739447803"
"4 on scale 1-7","2017","direct migration background","Urban Area","575","0.153916276645902","0.144166821386466","0.163665731905338"
"4 on scale 1-7","2017","direct migration background","Rural Area","201","0.161982453875906","0.145807055537298","0.178157852214514"
"4 on scale 1-7","2017","indirect migration background","Urban Area","227","0.158360906713933","0.139298420868139","0.177423392559727"
"4 on scale 1-7","2017","indirect migration background","Rural Area","56","0.138225250644258","0.099491571847496","0.17695892944102"
"5 on scale 1-7","2017","no migration background","Urban Area","1890","0.15067669607432","0.144377690358044","0.156975701790596"
"5 on scale 1-7","2017","no migration background","Rural Area","1156","0.154635218655663","0.146664437103153","0.162606000208174"
"5 on scale 1-7","2017","direct migration background","Urban Area","479","0.126147913285703","0.117177955373898","0.135117871197507"
"5 on scale 1-7","2017","direct migration background","Rural Area","134","0.0922490277585391","0.0795444948688278","0.10495356064825"
"5 on scale 1-7","2017","indirect migration background","Urban Area","218","0.15395505837499","0.135110485754825","0.172799630995155"
"5 on scale 1-7","2017","indirect migration background","Rural Area","43","0.131272931269431","0.093373958414429","0.169171904124432"
"6 on scale 1-7","2017","no migration background","Urban Area","951","0.0788104642639111","0.0740660906842577","0.0835548378435645"
"6 on scale 1-7","2017","no migration background","Rural Area","557","0.0719129100157401","0.066217533730201","0.0776082863012792"
"6 on scale 1-7","2017","direct migration background","Urban Area","226","0.0710742883451585","0.0641323914681791","0.078016185222138"
"6 on scale 1-7","2017","direct migration background","Rural Area","75","0.070709508995357","0.0594554522908265","0.0819635656998875"
"6 on scale 1-7","2017","indirect migration background","Urban Area","137","0.0910738929809918","0.0760509909916382","0.106096794970345"
"6 on scale 1-7","2017","indirect migration background","Rural Area","25","","",""
"7 Strongly agree","2017","no migration background","Urban Area","352","0.0291532209194211","0.0261909071536565","0.0321155346851856"
"7 Strongly agree","2017","no migration background","Rural Area","194","0.0233832378593271","0.0200517438554543","0.0267147318632"
"7 Strongly agree","2017","direct migration background","Urban Area","116","0.0241204096392088","0.0199754351380966","0.0282653841403211"
"7 Strongly agree","2017","direct migration background","Rural Area","46","0.0256369836963787","0.0186981208891224","0.0325758465036349"
"7 Strongly agree","2017","indirect migration background","Urban Area","55","0.0406506110184617","0.0303392846047323","0.0509619374321912"
"7 Strongly agree","2017","indirect migration background","Rural Area","9","","",""
"1 Strongly disagree","2018","no migration background","Urban Area","","","",""
"1 Strongly disagree","2018","no migration background","Rural Area","","","",""
"1 Strongly disagree","2018","direct migration background","Urban Area","","","",""
"1 Strongly disagree","2018","direct migration background","Rural Area","","","",""
"1 Strongly disagree","2018","indirect migration background","Urban Area","","","",""
"1 Strongly disagree","2018","indirect migration background","Rural Area","","","",""
"2 on scale 1-7 ","2018","no migration background","Urban Area","","","",""
"2 on scale 1-7 ","2018","no migration background","Rural Area","","","",""
"2 on scale 1-7 ","2018","direct migration background","Urban Area","","","",""
"2 on scale 1-7 ","2018","direct migration background","Rural Area","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Urban Area","","","",""
"2 on scale 1-7 ","2018","indirect migration background","Rural Area","","","",""
"3 on scale 1-7 ","2018","no migration background","Urban Area","","","",""
"3 on scale 1-7 ","2018","no migration background","Rural Area","","","",""
"3 on scale 1-7 ","2018","direct migration background","Urban Area","","","",""
"3 on scale 1-7 ","2018","direct migration background","Rural Area","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Urban Area","","","",""
"3 on scale 1-7 ","2018","indirect migration background","Rural Area","","","",""
"4 on scale 1-7","2018","no migration background","Urban Area","","","",""
"4 on scale 1-7","2018","no migration background","Rural Area","","","",""
"4 on scale 1-7","2018","direct migration background","Urban Area","","","",""
"4 on scale 1-7","2018","direct migration background","Rural Area","","","",""
"4 on scale 1-7","2018","indirect migration background","Urban Area","","","",""
"4 on scale 1-7","2018","indirect migration background","Rural Area","","","",""
"5 on scale 1-7","2018","no migration background","Urban Area","","","",""
"5 on scale 1-7","2018","no migration background","Rural Area","","","",""
"5 on scale 1-7","2018","direct migration background","Urban Area","","","",""
"5 on scale 1-7","2018","direct migration background","Rural Area","","","",""
"5 on scale 1-7","2018","indirect migration background","Urban Area","","","",""
"5 on scale 1-7","2018","indirect migration background","Rural Area","","","",""
"6 on scale 1-7","2018","no migration background","Urban Area","","","",""
"6 on scale 1-7","2018","no migration background","Rural Area","","","",""
"6 on scale 1-7","2018","direct migration background","Urban Area","","","",""
"6 on scale 1-7","2018","direct migration background","Rural Area","","","",""
"6 on scale 1-7","2018","indirect migration background","Urban Area","","","",""
"6 on scale 1-7","2018","indirect migration background","Rural Area","","","",""
"7 Strongly agree","2018","no migration background","Urban Area","","","",""
"7 Strongly agree","2018","no migration background","Rural Area","","","",""
"7 Strongly agree","2018","direct migration background","Urban Area","","","",""
"7 Strongly agree","2018","direct migration background","Rural Area","","","",""
"7 Strongly agree","2018","indirect migration background","Urban Area","","","",""
"7 Strongly agree","2018","indirect migration background","Rural Area","","","",""
"1 Strongly disagree","2019","no migration background","Urban Area","2514","0.225983661728044","0.218324467437678","0.233642856018409"
"1 Strongly disagree","2019","no migration background","Rural Area","1717","0.224646321674879","0.215219201917364","0.234073441432395"
"1 Strongly disagree","2019","direct migration background","Urban Area","797","0.297569149303437","0.280237322036886","0.314900976569988"
"1 Strongly disagree","2019","direct migration background","Rural Area","316","0.312221279387325","0.283237970581504","0.341204588193145"
"1 Strongly disagree","2019","indirect migration background","Urban Area","306","0.208735918184368","0.186349193538725","0.231122642830011"
"1 Strongly disagree","2019","indirect migration background","Rural Area","64","0.226642129020954","0.181125825362574","0.272158432679333"
"2 on scale 1-7 ","2019","no migration background","Urban Area","2989","0.253861561053319","0.245891205749527","0.261831916357112"
"2 on scale 1-7 ","2019","no migration background","Rural Area","2033","0.267160500907969","0.257165795415192","0.277155206400745"
"2 on scale 1-7 ","2019","direct migration background","Urban Area","624","0.24000883515529","0.223818102638523","0.256199567672057"
"2 on scale 1-7 ","2019","direct migration background","Rural Area","222","0.190716203723226","0.166144426666109","0.215287980780344"
"2 on scale 1-7 ","2019","indirect migration background","Urban Area","276","0.228761240302775","0.205623716250921","0.251898764354628"
"2 on scale 1-7 ","2019","indirect migration background","Rural Area","72","0.153798010963718","0.114576999368464","0.193019022558971"
"3 on scale 1-7 ","2019","no migration background","Urban Area","1780","0.160793419297508","0.154066161397995","0.167520677197022"
"3 on scale 1-7 ","2019","no migration background","Rural Area","1149","0.155353767546231","0.147171423018594","0.163536112073868"
"3 on scale 1-7 ","2019","direct migration background","Urban Area","340","0.128990039044989","0.116283178619279","0.141696899470699"
"3 on scale 1-7 ","2019","direct migration background","Rural Area","113","0.107611152171376","0.0882291760168323","0.126993128325919"
"3 on scale 1-7 ","2019","indirect migration background","Urban Area","173","0.139062927816972","0.120002939632497","0.158122916001448"
"3 on scale 1-7 ","2019","indirect migration background","Rural Area","43","0.139079208032908","0.101459180133876","0.17669923593194"
"4 on scale 1-7","2019","no migration background","Urban Area","1686","0.146051126765732","0.139583605096684","0.152518648434779"
"4 on scale 1-7","2019","no migration background","Rural Area","1078","0.142282312446378","0.134391402575513","0.150173222317242"
"4 on scale 1-7","2019","direct migration background","Urban Area","386","0.136394007791292","0.123383205407056","0.149404810175527"
"4 on scale 1-7","2019","direct migration background","Rural Area","141","0.160347000310775","0.137397528797055","0.183296471824495"
"4 on scale 1-7","2019","indirect migration background","Urban Area","187","0.14729490139194","0.127772891653693","0.166816911130187"
"4 on scale 1-7","2019","indirect migration background","Rural Area","55","0.22448065973021","0.179118659963583","0.269842659496837"
"5 on scale 1-7","2019","no migration background","Urban Area","1472","0.129135276129778","0.122993877342971","0.135276674916585"
"5 on scale 1-7","2019","no migration background","Rural Area","987","0.134688698040497","0.126977333963995","0.142400062116999"
"5 on scale 1-7","2019","direct migration background","Urban Area","323","0.116954586809521","0.104771740636196","0.129137432982846"
"5 on scale 1-7","2019","direct migration background","Rural Area","114","0.144066917092379","0.122103779370356","0.166030054814401"
"5 on scale 1-7","2019","indirect migration background","Urban Area","182","0.169048494013267","0.148403026070224","0.189693961956311"
"5 on scale 1-7","2019","indirect migration background","Rural Area","49","0.131442316517452","0.0947078830813427","0.168176749953562"
"6 on scale 1-7","2019","no migration background","Urban Area","733","0.0600185829612756","0.0556687557642576","0.0643684101582937"
"6 on scale 1-7","2019","no migration background","Rural Area","432","0.0599179671860456","0.0545570283286759","0.0652789060434152"
"6 on scale 1-7","2019","direct migration background","Urban Area","148","0.0602712937314865","0.0512492461056537","0.0692933413573192"
"6 on scale 1-7","2019","direct migration background","Rural Area","52","0.0612651955892455","0.0462659049905041","0.076264486187987"
"6 on scale 1-7","2019","indirect migration background","Urban Area","85","0.0743886235821708","0.0599342644303593","0.0888429827339823"
"6 on scale 1-7","2019","indirect migration background","Rural Area","33","0.0874789468728135","0.0567618880008248","0.118196005744802"
"7 Strongly agree","2019","no migration background","Urban Area","280","0.0241563720643435","0.0213446300394262","0.0269681140892608"
"7 Strongly agree","2019","no migration background","Rural Area","133","0.0159504321980003","0.0131205122037986","0.018780352192202"
"7 Strongly agree","2019","direct migration background","Urban Area","55","0.0198120881639854","0.0145292365931337","0.0250949397348371"
"7 Strongly agree","2019","direct migration background","Rural Area","24","","",""
"7 Strongly agree","2019","indirect migration background","Urban Area","57","0.032707894708507","0.0229099190699184","0.0425058703470955"
"7 Strongly agree","2019","indirect migration background","Rural Area","9","","",""
