"plh0214","year","sampreg","sex","n","percent","lower_confidence","upper_confidence"
"7 Strongly agree","2018","East Germany","Female","","","",""
"1 Strongly disagree","2019","West Germany","Male","1821","0.191491136661399","0.183623017532434","0.199359255790365"
"1 Strongly disagree","2019","West Germany","Female","2855","0.277308555366188","0.268747062498556","0.285870048233819"
"1 Strongly disagree","2019","East Germany","Male","519","0.182631831815765","0.167924282105517","0.197339381526013"
"1 Strongly disagree","2019","East Germany","Female","821","0.276631043053759","0.260364119959911","0.292897966147606"
"2 on scale 1-7 ","2019","West Germany","Male","2294","0.239797416349011","0.231259711911795","0.248335120786227"
"2 on scale 1-7 ","2019","West Germany","Female","2843","0.26199214065617","0.253582720850625","0.270401560461715"
"2 on scale 1-7 ","2019","East Germany","Male","605","0.21253684877531","0.19696373466214","0.228109962888479"
"2 on scale 1-7 ","2019","East Germany","Female","820","0.286147880978204","0.269712702818748","0.30258305913766"
"3 on scale 1-7 ","2019","West Germany","Male","1487","0.15342160146461","0.146214991084296","0.160628211844925"
"3 on scale 1-7 ","2019","West Germany","Female","1497","0.146489807787809","0.139727429389443","0.153252186186175"
"3 on scale 1-7 ","2019","East Germany","Male","422","0.167044005203909","0.152844614686844","0.181243395720974"
"3 on scale 1-7 ","2019","East Germany","Female","406","0.149041276075455","0.1360908949339","0.16199165721701"
"4 on scale 1-7","2019","West Germany","Male","1612","0.176864557650264","0.169234808619904","0.184494306680624"
"4 on scale 1-7","2019","West Germany","Female","1380","0.125819700746229","0.119477116570496","0.132162284921963"
"4 on scale 1-7","2019","East Germany","Male","426","0.156090918535813","0.142274996445966","0.169906840625659"
"4 on scale 1-7","2019","East Germany","Female","327","0.104555505174641","0.0934287684937392","0.115682241855542"
"5 on scale 1-7","2019","West Germany","Male","1428","0.144987414845278","0.137946880806813","0.152027948883744"
"5 on scale 1-7","2019","West Germany","Female","1157","0.114878648143935","0.108780296331162","0.120976999956708"
"5 on scale 1-7","2019","East Germany","Male","409","0.172726479224393","0.158336928006546","0.187116030442239"
"5 on scale 1-7","2019","East Germany","Female","336","0.111569091759263","0.100120322540984","0.123017860977543"
"6 on scale 1-7","2019","West Germany","Male","694","0.0670049648511218","0.0620052256174457","0.0720047040847978"
"6 on scale 1-7","2019","West Germany","Female","551","0.054558606969897","0.050215101716934","0.0589021122228599"
"6 on scale 1-7","2019","East Germany","Male","204","0.0799945507884949","0.069667682713518","0.0903214188634717"
"6 on scale 1-7","2019","East Germany","Female","143","0.05256256192931","0.0444475613338732","0.0606775625247469"
"7 Strongly agree","2019","West Germany","Male","271","0.0264329081783154","0.0232250909751413","0.0296407253814896"
"7 Strongly agree","2019","West Germany","Female","220","0.0189525403297724","0.0163447652443269","0.021560315415218"
"7 Strongly agree","2019","East Germany","Male","66","0.0289753656563165","0.0225901905218919","0.0353605407907411"
"7 Strongly agree","2019","East Germany","Female","52","0.0194926410293678","0.0144653295489672","0.0245199525097685"
