"year","migback","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2016","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2016","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2016","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2016","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2016","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2016","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2016","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2017","direct migration background","(0) in school","5.79","6","35","5","5","6","7","5.38","6.2","5","6"
"2017","direct migration background","(1a) inadequately completed","6.13","6","1222","4","6","7","7","6.08","6.18","7","7"
"2017","direct migration background","(1b) general elementary school","6.06","6","1216","5","6","7","7","6","6.12","7","7"
"2017","direct migration background","(1c) basic vocational qualification","5.91","6","902","5","5","7","7","5.84","5.98","6","6"
"2017","direct migration background","(2a) intermediate vocational","5.96","6","262","5","6","7","7","5.85","6.07","6","6"
"2017","direct migration background","(2b) intermediate general qualification","5.98","6","82","4","5","7","7","5.77","6.19","6","7"
"2017","direct migration background","(2c_gen) general maturity certificate","5.92","6","782","4","5","7","7","5.85","5.99","7","7"
"2017","direct migration background","(2c_voc) vocational maturity certificate","5.91","6","754","5","5","7","7","5.83","5.99","6","6"
"2017","direct migration background","(3a) lower tertiary education","5.97","6","99","5","6","7","7","5.79","6.15","6","6"
"2017","direct migration background","(3b) higher tertiary education","5.94","6","1561","5","5","7","7","5.89","5.99","6","6"
"2017","indirect migration background","(0) in school","6.1","6","89","5","6","7","7","5.93","6.27","6","6"
"2017","indirect migration background","(1a) inadequately completed","5.66","6","33","3","4","7","7","5.16","6.16","5","7"
"2017","indirect migration background","(1b) general elementary school","6.29","6.82","164","5","6","7","7","6.12","6.46","6","7"
"2017","indirect migration background","(1c) basic vocational qualification","5.98","6","209","5","6","7","7","5.84","6.12","6","6"
"2017","indirect migration background","(2a) intermediate vocational","5.76","6","283","4","5","7","7","5.63","5.89","6","6"
"2017","indirect migration background","(2b) intermediate general qualification","5.95","6","127","4","6","7","7","5.76","6.14","6","6"
"2017","indirect migration background","(2c_gen) general maturity certificate","5.91","6","235","5","5","7","7","5.78","6.04","6","6"
"2017","indirect migration background","(2c_voc) vocational maturity certificate","5.7","6","152","4","5","6","7","5.54","5.86","6","6"
"2017","indirect migration background","(3a) lower tertiary education","5.75","6","75","5","5","6","7","5.53","5.97","6","6"
"2017","indirect migration background","(3b) higher tertiary education","5.92","6","208","5","5","7","7","5.79","6.05","6","6"
"2017","no migration background","(0) in school","5.66","6","291","4","5","6","7","5.54","5.78","6","6"
"2017","no migration background","(1a) inadequately completed","5.74","6","193","4","5","7","7","5.56","5.92","6","6"
"2017","no migration background","(1b) general elementary school","5.86","6","1140","4","5","7","7","5.79","5.93","6","6"
"2017","no migration background","(1c) basic vocational qualification","5.81","6","4146","4","5","7","7","5.78","5.84","6","6"
"2017","no migration background","(2a) intermediate vocational","5.84","6","5590","4","5","7","7","5.81","5.87","6","6"
"2017","no migration background","(2b) intermediate general qualification","5.9","6","617","5","5","7","7","5.82","5.98","6","6"
"2017","no migration background","(2c_gen) general maturity certificate","5.86","6","863","5","5","7","7","5.79","5.93","6","6"
"2017","no migration background","(2c_voc) vocational maturity certificate","5.8","6","1830","5","5","6","7","5.76","5.84","6","6"
"2017","no migration background","(3a) lower tertiary education","5.82","6","1876","5","5","6","7","5.78","5.86","6","6"
"2017","no migration background","(3b) higher tertiary education","5.71","6","3194","4","5","6","7","5.68","5.74","6","6"
"2018","direct migration background","(0) in school","","","","","","","","","","",""
"2018","direct migration background","(1a) inadequately completed","","","","","","","","","","",""
"2018","direct migration background","(1b) general elementary school","","","","","","","","","","",""
"2018","direct migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","direct migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2018","direct migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","direct migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2018","direct migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","direct migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2018","direct migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2018","indirect migration background","(0) in school","","","","","","","","","","",""
"2018","indirect migration background","(1a) inadequately completed","","","","","","","","","","",""
"2018","indirect migration background","(1b) general elementary school","","","","","","","","","","",""
"2018","indirect migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","indirect migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2018","indirect migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","indirect migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2018","indirect migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","indirect migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2018","indirect migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2018","no migration background","(0) in school","","","","","","","","","","",""
"2018","no migration background","(1a) inadequately completed","","","","","","","","","","",""
"2018","no migration background","(1b) general elementary school","","","","","","","","","","",""
"2018","no migration background","(1c) basic vocational qualification","","","","","","","","","","",""
"2018","no migration background","(2a) intermediate vocational","","","","","","","","","","",""
"2018","no migration background","(2b) intermediate general qualification","","","","","","","","","","",""
"2018","no migration background","(2c_gen) general maturity certificate","","","","","","","","","","",""
"2018","no migration background","(2c_voc) vocational maturity certificate","","","","","","","","","","",""
"2018","no migration background","(3a) lower tertiary education","","","","","","","","","","",""
"2018","no migration background","(3b) higher tertiary education","","","","","","","","","","",""
"2019","direct migration background","(0) in school","6.17","6","42","5","6","7","7","5.79","6.55","6","6"
"2019","direct migration background","(1a) inadequately completed","6.22","6","231","5","6","7","7","6.07","6.37","6","7"
"2019","direct migration background","(1b) general elementary school","5.89","6","542","4","5","7","7","5.8","5.98","6","6"
"2019","direct migration background","(1c) basic vocational qualification","5.95","6","653","5","5","7","7","5.86","6.04","6","6"
"2019","direct migration background","(2a) intermediate vocational","6","6","213","5","6","7","7","5.87","6.13","6","6"
"2019","direct migration background","(2b) intermediate general qualification","6.09","6","55","4","6","7","7","5.78","6.4","6","7"
"2019","direct migration background","(2c_gen) general maturity certificate","5.75","6","328","4","5","7","7","5.64","5.86","6","6"
"2019","direct migration background","(2c_voc) vocational maturity certificate","5.85","6","552","4","5","7","7","5.76","5.94","6","6"
"2019","direct migration background","(3a) lower tertiary education","5.7","6","85","4","5","6","7","5.47","5.93","6","6"
"2019","direct migration background","(3b) higher tertiary education","5.97","6","982","5","6","7","7","5.91","6.03","6","6"
"2019","indirect migration background","(0) in school","5.86","6","83","5","5","7","7","5.65","6.07","6","6"
"2019","indirect migration background","(1a) inadequately completed","5.89","6","31","4","5","7","7","5.49","6.29","6","7"
"2019","indirect migration background","(1b) general elementary school","6","6","132","4","5","7","7","5.81","6.19","6","7"
"2019","indirect migration background","(1c) basic vocational qualification","5.89","6","192","4","5","7","7","5.74","6.04","6","6"
"2019","indirect migration background","(2a) intermediate vocational","5.89","6","281","5","5","7","7","5.77","6.01","6","6"
"2019","indirect migration background","(2b) intermediate general qualification","6.14","6","116","5","6","7","7","5.94","6.34","6","7"
"2019","indirect migration background","(2c_gen) general maturity certificate","5.83","6","210","4","5","7","7","5.67","5.99","6","6"
"2019","indirect migration background","(2c_voc) vocational maturity certificate","5.96","6","162","5","5","7","7","5.8","6.12","6","6"
"2019","indirect migration background","(3a) lower tertiary education","5.56","6","102","4","5","6","6","5.35","5.77","6","6"
"2019","indirect migration background","(3b) higher tertiary education","5.81","6","234","5","5","7","7","5.68","5.94","6","6"
"2019","no migration background","(0) in school","5.86","6","205","5","5","6","7","5.72","6","6","6"
"2019","no migration background","(1a) inadequately completed","5.91","6","179","4","5","7","7","5.74","6.08","6","6"
"2019","no migration background","(1b) general elementary school","5.8","6","997","4","5","7","7","5.73","5.87","6","6"
"2019","no migration background","(1c) basic vocational qualification","5.76","6","3640","4","5","7","7","5.72","5.8","6","6"
"2019","no migration background","(2a) intermediate vocational","5.82","6","5418","4","5","7","7","5.79","5.85","6","6"
"2019","no migration background","(2b) intermediate general qualification","5.85","6","622","4","5","7","7","5.76","5.94","6","6"
"2019","no migration background","(2c_gen) general maturity certificate","5.88","6","937","5","5","7","7","5.81","5.95","6","6"
"2019","no migration background","(2c_voc) vocational maturity certificate","5.84","6","1944","5","5","6","7","5.8","5.88","6","6"
"2019","no migration background","(3a) lower tertiary education","5.72","6","2013","4","5","6","7","5.68","5.76","6","6"
"2019","no migration background","(3b) higher tertiary education","5.72","6","3586","4","5","6","7","5.69","5.75","6","6"
