"year","education","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","lowerci_mean","upperci_mean","lowerci_median","upperci_median"
"2005","no degree/no degree yet","no migration background","6.44","7","322","3","5","8","10","6.18","6.7","6","7"
"2005","Other degree","direct migration background","6.59","7","784","4","5","8","9","6.44","6.74","7","7"
"2005","Other degree","indirect migration background","","","","","","","","","","",""
"2005","Other degree","no migration background","6.9","7","85","5","6","8","9","6.41","7.39","6","8"
"2005","secondary school degree","direct migration background","6.74","7","197","4","6","8","9","6.43","7.05","6","7"
"2005","secondary school degree","indirect migration background","5.84","6","168","2","4","8","9","5.51","6.17","6","7"
"2005","secondary school degree","no migration background","6.53","7","4415","4","5","8","9","6.47","6.59","7","7"
"2006","college entrance qualification","direct migration background","6.27","7","229","3","5","8","9","5.99","6.55","6","7"
"2006","college entrance qualification","indirect migration background","6.42","7","155","4","5","8","9","6.09","6.75","7","7"
"2006","college entrance qualification","no migration background","6.46","7","3566","4","5","8","9","6.4","6.52","7","7"
"2006","lower secondary degree","direct migration background","6.62","7","432","4","5","8","9","6.44","6.8","6","7"
"2006","lower secondary degree","indirect migration background","6.62","7","198","3","5","8","10","6.33","6.91","6","7"
"2006","lower secondary degree","no migration background","6.58","7","5419","4","5","8","9","6.53","6.63","7","7"
"2006","no degree/no degree yet","direct migration background","6.06","6","143","4","5","8","9","5.72","6.4","6","6"
"2006","no degree/no degree yet","indirect migration background","6.02","6","37","2","4","8","9","5.23","6.81","5","7"
"2006","no degree/no degree yet","no migration background","6.56","7","228","4","5","8","9","6.28","6.84","6","7"
"2006","Other degree","direct migration background","6.55","7","815","3","5","8","10","6.4","6.7","7","7"
"2006","Other degree","indirect migration background","","","","","","","","","","",""
"2006","Other degree","no migration background","6.88","7","118","4","5","8","10","6.47","7.29","7","8"
"2006","secondary school degree","direct migration background","6.64","7","206","4","5","8","9","6.35","6.93","7","7"
"2006","secondary school degree","indirect migration background","6.31","7","175","3","5","8","9","6","6.62","7","7"
"2006","secondary school degree","no migration background","6.57","7","4771","4","5","8","9","6.51","6.63","7","7"
"2007","college entrance qualification","direct migration background","6.11","7","223","3","5","8","9","5.83","6.39","6","7"
"2007","college entrance qualification","indirect migration background","6.39","6","147","4","5","8","9","6.03","6.75","6","7"
"2007","college entrance qualification","no migration background","6.57","7","3509","4","5","8","9","6.51","6.63","7","7"
"2007","lower secondary degree","direct migration background","6.54","7","393","4","5","8","9","6.34","6.74","7","7"
"2007","lower secondary degree","indirect migration background","6.7","7","187","4","5","8","9","6.37","7.03","6","7"
"2007","lower secondary degree","no migration background","6.64","7","4955","4","5","8","9","6.59","6.69","7","7"
"2007","no degree/no degree yet","direct migration background","6.32","7","123","4","5","8","9","5.94","6.7","6","7"
"2007","no degree/no degree yet","indirect migration background","5.63","6","31","2","3","7","10","4.68","6.58","5","7"
"2007","no degree/no degree yet","no migration background","6.4","7","213","3","5","8","9","6.12","6.68","7","7"
"2007","Other degree","direct migration background","6.47","7","721","4","5","8","9","6.31","6.63","7","7"
"2007","Other degree","indirect migration background","","","","","","","","","","",""
"2007","Other degree","no migration background","7.34","8","103","5","6","8","10","6.96","7.72","7","8"
"2007","secondary school degree","direct migration background","6.62","7","185","4","5","8","9","6.31","6.93","7","8"
"2007","secondary school degree","indirect migration background","6.43","7","162","3","5","8","10","6.08","6.78","7","7"
"2007","secondary school degree","no migration background","6.61","7","4552","4","5","8","9","6.55","6.67","7","7"
"2008","college entrance qualification","direct migration background","6.68","7","206","4","6","8","9","6.4","6.96","7","7"
"2008","college entrance qualification","indirect migration background","6.5","7","136","2","5","8","9","6.16","6.84","6","7"
"2008","college entrance qualification","no migration background","6.62","7","3321","4","5","8","9","6.56","6.68","7","7"
"2008","lower secondary degree","direct migration background","6.7","7","363","5","5","8","9","6.5","6.9","6","7"
"2008","lower secondary degree","indirect migration background","6.67","7","188","4","5","8","10","6.35","6.99","7","7"
"2008","lower secondary degree","no migration background","6.67","7","4630","4","5","8","9","6.61","6.73","7","7"
"2008","no degree/no degree yet","direct migration background","6.24","6","97","4","5","8","9","5.87","6.61","6","7"
"2008","no degree/no degree yet","indirect migration background","5.71","6","40","1","5","8","10","4.86","6.56","6","8"
"2008","no degree/no degree yet","no migration background","6.7","7","193","4","5","9","9","6.42","6.98","6","7"
"2008","Other degree","direct migration background","6.39","7","631","3","5","8","9","6.22","6.56","6","7"
"2008","Other degree","indirect migration background","","","","","","","","","","",""
"2008","Other degree","no migration background","7.15","8","91","5","6","8","9","6.71","7.59","7","8"
"2008","secondary school degree","direct migration background","6.56","7","169","4","5","8","9","6.26","6.86","7","7"
"2008","secondary school degree","indirect migration background","6.35","7","154","4","5","8","8","6.02","6.68","6","7"
"2008","secondary school degree","no migration background","6.67","7","4346","4","5","8","9","6.61","6.73","7","7"
"2009","college entrance qualification","direct migration background","6.54","7","182","4","5","8","9","6.25","6.83","7","7"
"2009","college entrance qualification","indirect migration background","6.65","7","136","3","5","8","9","6.29","7.01","7","8"
"2009","college entrance qualification","no migration background","6.66","7","3260","4","5","8","9","6.6","6.72","7","7"
"2009","lower secondary degree","direct migration background","6.72","7","323","4","5","8","9","6.51","6.93","7","7"
"2009","lower secondary degree","indirect migration background","6.72","7","163","4","5","8","9","6.41","7.03","7","8"
"2009","lower secondary degree","no migration background","6.64","7","4296","4","5","8","9","6.58","6.7","7","7"
"2009","no degree/no degree yet","direct migration background","5.87","6","91","4","5","7","9","5.41","6.33","6","7"
"2009","no degree/no degree yet","indirect migration background","5.96","6","37","1","5","8","9","5.2","6.72","6","7"
"2009","no degree/no degree yet","no migration background","6.64","7","183","4","5","8","9","6.35","6.93","7","7"
"2009","Other degree","direct migration background","6.72","7","558","4","5","8","9","6.55","6.89","7","7"
"2009","Other degree","indirect migration background","","","","","","","","","","",""
"2009","Other degree","no migration background","6.42","6","89","5","5","8","9","5.95","6.89","6","8"
"2009","secondary school degree","direct migration background","6.48","7","161","4","5","8","9","6.19","6.77","7","8"
"2009","secondary school degree","indirect migration background","6.16","7","142","3","5","8","9","5.8","6.52","6","7"
"2009","secondary school degree","no migration background","6.71","7","4126","4","5","8","9","6.65","6.77","7","7"
"2010","college entrance qualification","direct migration background","6.57","7","285","4","5","8","9","6.34","6.8","7","7"
"2010","college entrance qualification","indirect migration background","6.62","7","261","5","5","8","8","6.39","6.85","7","7"
"2010","college entrance qualification","no migration background","6.73","7","4807","4","5","8","9","6.68","6.78","7","7"
"2010","lower secondary degree","direct migration background","6.7","7","467","5","6","8","9","6.51","6.89","7","7"
"2010","lower secondary degree","indirect migration background","6.7","7","255","4","5","8","9","6.42","6.98","7","8"
"2010","lower secondary degree","no migration background","6.68","7","4970","4","5","8","9","6.62","6.74","7","7"
"2010","no degree/no degree yet","direct migration background","6.37","7","184","3","5","8","10","6","6.74","7","8"
"2010","no degree/no degree yet","indirect migration background","6.71","7","72","5","5","8","9","6.17","7.25","6","8"
"2010","no degree/no degree yet","no migration background","6.99","7","303","5","6","8","10","6.72","7.26","7","8"
"2010","Other degree","direct migration background","6.87","7","1197","4","5","8","9","6.75","6.99","7","7"
"2010","Other degree","indirect migration background","","","","","","","","","","",""
"2010","Other degree","no migration background","6.64","7","118","5","5","8","10","6.27","7.01","6","7"
"2010","secondary school degree","direct migration background","6.79","7","251","4","5","8","10","6.54","7.04","7","7"
"2010","secondary school degree","indirect migration background","6.25","6","270","4","5","8","9","5.99","6.51","7","7"
"2010","secondary school degree","no migration background","6.73","7","5790","4","5","8","9","6.68","6.78","7","7"
"2011","college entrance qualification","direct migration background","6.54","7","281","4","5","8","9","6.31","6.77","7","7"
"2011","college entrance qualification","indirect migration background","6.65","7","302","4","5","8","9","6.43","6.87","6","7"
"2011","college entrance qualification","no migration background","6.77","7","5348","5","5","8","9","6.72","6.82","7","7"
"2011","lower secondary degree","direct migration background","6.59","7","439","4","5","8","9","6.4","6.78","7","7"
"2011","lower secondary degree","indirect migration background","6.75","7","250","4","5","8","9","6.47","7.03","7","8"
"2011","lower secondary degree","no migration background","6.74","7","5415","4","5","8","9","6.69","6.79","7","7"
"2011","no degree/no degree yet","direct migration background","6.5","7","171","4","5","8","10","6.18","6.82","7","7"
"2011","no degree/no degree yet","indirect migration background","6.89","7","69","5","5","8","10","6.37","7.41","6","8"
"2011","no degree/no degree yet","no migration background","7.05","7","362","5","5","9","10","6.83","7.27","7","7"
"2011","Other degree","direct migration background","6.97","7","1233","5","6","8","9","6.86","7.08","7","7"
"2011","Other degree","indirect migration background","","","","","","","","","","",""
"2011","Other degree","no migration background","6.58","7","157","5","5","8","9","6.27","6.89","6","7"
"2011","secondary school degree","direct migration background","6.85","7","260","4","5","8","10","6.59","7.11","7","8"
"2011","secondary school degree","indirect migration background","6.72","7","284","5","6","8","9","6.48","6.96","7","7"
"2011","secondary school degree","no migration background","6.77","7","6283","4","5","8","9","6.72","6.82","7","7"
"2012","college entrance qualification","direct migration background","6.76","7","275","5","5","8","9","6.51","7.01","7","8"
"2012","college entrance qualification","indirect migration background","6.65","7","305","4","5","8","9","6.44","6.86","7","7"
"2012","college entrance qualification","no migration background","6.89","7","5555","5","6","8","9","6.84","6.94","7","7"
"2012","lower secondary degree","direct migration background","6.89","7","410","4","6","8","9","6.69","7.09","7","7"
"2012","lower secondary degree","indirect migration background","6.94","7","250","5","5","8","9","6.7","7.18","7","8"
"2012","lower secondary degree","no migration background","6.77","7","5697","4","5","8","9","6.72","6.82","7","7"
"2012","no degree/no degree yet","direct migration background","6.7","7","157","3","5","8","10","6.34","7.06","7","8"
"2012","no degree/no degree yet","indirect migration background","7.07","7","83","4","6","9","10","6.59","7.55","6","8"
"2012","no degree/no degree yet","no migration background","6.85","7","402","4","5","8","10","6.64","7.06","7","7"
"2012","Other degree","direct migration background","7.08","7","1304","5","6","8","10","6.97","7.19","7","7"
"2012","Other degree","indirect migration background","","","","","","","","","","",""
"2012","Other degree","no migration background","6.76","7","169","5","5","8","9","6.45","7.07","7","7"
"2012","secondary school degree","direct migration background","7.01","7","255","4","6","8","10","6.78","7.24","7","8"
"2012","secondary school degree","indirect migration background","6.58","7","279","4","5","8","9","6.34","6.82","7","7"
"2012","secondary school degree","no migration background","6.79","7","6470","5","5","8","9","6.74","6.84","7","7"
"2013","college entrance qualification","direct migration background","6.85","7","267","5","6","8","9","6.61","7.09","7","7"
"2013","college entrance qualification","indirect migration background","6.54","7","293","4","5","8","9","6.33","6.75","7","7"
"2013","college entrance qualification","no migration background","6.87","7","5515","4","6","8","9","6.82","6.92","7","7"
"2013","lower secondary degree","direct migration background","6.64","7","373","4","5","8","10","6.44","6.84","7","7"
"2013","lower secondary degree","indirect migration background","6.58","7","235","4","5","8","9","6.32","6.84","6","7"
"2013","lower secondary degree","no migration background","6.82","7","5475","4","5","8","9","6.77","6.87","7","7"
"2013","no degree/no degree yet","direct migration background","6.45","6","137","3","5","8","10","6.06","6.84","6","8"
"2013","no degree/no degree yet","indirect migration background","7.48","8","73","4","6","9","10","6.95","8.01","6","8"
"2013","no degree/no degree yet","no migration background","6.62","7","381","4","5","8","10","6.4","6.84","7","7"
"2013","Other degree","direct migration background","6.91","7","1167","5","6","8","9","6.8","7.02","7","7"
"2013","Other degree","indirect migration background","","","","","","","","","","",""
"2013","Other degree","no migration background","6.69","7","163","5","5","8","9","6.35","7.03","6","7"
"2013","secondary school degree","direct migration background","6.58","7","246","4","6","8","9","6.33","6.83","7","7"
"2013","secondary school degree","indirect migration background","6.99","7","272","5","6","8","10","6.75","7.23","7","7"
"2013","secondary school degree","no migration background","6.88","7","6307","4","5","8","9","6.83","6.93","7","7"
"2014","college entrance qualification","direct migration background","6.98","7","391","5","6","8","9","6.79","7.17","7","8"
"2014","college entrance qualification","indirect migration background","7.06","7","463","5","6","8","9","6.88","7.24","7","7"
"2014","college entrance qualification","no migration background","6.83","7","5219","5","6","8","9","6.78","6.88","7","7"
"2014","lower secondary degree","direct migration background","6.91","7","490","5","5","8","10","6.73","7.09","7","8"
"2014","lower secondary degree","indirect migration background","6.94","7","341","4","5","8","10","6.72","7.16","7","8"
"2014","lower secondary degree","no migration background","6.73","7","4972","4","5","8","9","6.67","6.79","7","7"
"2014","no degree/no degree yet","direct migration background","6.26","7","294","3","5","8","9","6.01","6.51","7","8"
"2014","no degree/no degree yet","indirect migration background","7.43","7","109","5","7","9","10","7.07","7.79","7","8"
"2014","no degree/no degree yet","no migration background","6.39","7","341","3","5","8","10","6.15","6.63","7","7"
"2014","Other degree","direct migration background","7.11","7","2566","5","6","8","10","7.03","7.19","7","8"
"2014","Other degree","indirect migration background","7.37","7.91","53","5","6","9","10","6.78","7.96","6","8"
"2014","Other degree","no migration background","7.11","8","156","4","6","8","10","6.77","7.45","7","8"
"2014","secondary school degree","direct migration background","6.88","7","355","4","5","8","9","6.67","7.09","7","8"
"2014","secondary school degree","indirect migration background","6.76","7","388","4","5","8","9","6.55","6.97","7","7"
"2014","secondary school degree","no migration background","6.87","7","5787","5","5","8","9","6.82","6.92","7","7"
"2015","college entrance qualification","direct migration background","7.46","8","346","5","7","9","10","7.26","7.66","7","8"
"2015","college entrance qualification","indirect migration background","6.97","7","432","5","6","8","9","6.8","7.14","7","7"
"2015","college entrance qualification","no migration background","6.9","7","5045","5","6","8","9","6.85","6.95","7","7"
"2015","lower secondary degree","direct migration background","6.73","7","414","4","5","8","10","6.53","6.93","7","7"
"2015","lower secondary degree","indirect migration background","6.94","7","305","5","5","9","10","6.7","7.18","7","7"
"2015","lower secondary degree","no migration background","6.77","7","4607","4","5","8","9","6.71","6.83","7","7"
"2015","no degree/no degree yet","direct migration background","6.57","7","236","4","5","8","9","6.3","6.84","7","8"
"2015","no degree/no degree yet","indirect migration background","6.91","7","103","5","6","8","9","6.52","7.3","7","7"
"2015","no degree/no degree yet","no migration background","6.52","7","270","3","5","8","10","6.25","6.79","6","7"
"2015","Other degree","direct migration background","7.25","8","2142","5","6","8","10","7.17","7.33","7","8"
"2015","Other degree","indirect migration background","7.07","7","57","5","6","8","10","6.52","7.62","6","8"
"2015","Other degree","no migration background","6.82","7","144","5","5","8","10","6.46","7.18","7","8"
"2015","secondary school degree","direct migration background","6.74","7","321","4","5","8","9","6.52","6.96","7","8"
"2015","secondary school degree","indirect migration background","6.95","7","345","4","6","8","9","6.74","7.16","7","8"
"2015","secondary school degree","no migration background","6.84","7","5523","5","6","8","9","6.79","6.89","7","7"
"2016","college entrance qualification","direct migration background","7.32","8","346","5","7","8","10","7.12","7.52","7","8"
"2016","college entrance qualification","indirect migration background","7.15","8","434","5","6","8","9","6.97","7.33","7","7"
"2016","college entrance qualification","no migration background","6.87","7","4897","5","6","8","9","6.82","6.92","7","7"
"2016","lower secondary degree","direct migration background","7.02","7","383","5","5","8","10","6.82","7.22","7","7"
"2016","lower secondary degree","indirect migration background","6.57","7","297","4","5","8","9","6.32","6.82","7","8"
"2016","lower secondary degree","no migration background","6.73","7","4312","4","5","8","9","6.67","6.79","7","7"
"2016","no degree/no degree yet","direct migration background","6.93","7","270","4","6","8","9","6.67","7.19","7","8"
"2016","no degree/no degree yet","indirect migration background","7.29","8","74","5","6","8","10","6.87","7.71","7","8"
"2016","no degree/no degree yet","no migration background","6.69","7","279","4","5","8","10","6.43","6.95","6","7"
"2016","Other degree","direct migration background","7.14","7","2624","5","6","8","10","7.07","7.21","7","8"
"2016","Other degree","indirect migration background","6.88","7","47","6","6","8","8","6.31","7.45","6","8"
"2016","Other degree","no migration background","6.69","7","124","4","5","8","9","6.37","7.01","7","7"
"2016","secondary school degree","direct migration background","6.55","6.41","295","4","5","8","9","6.32","6.78","7","8"
"2016","secondary school degree","indirect migration background","6.93","7","346","4","5","9","10","6.72","7.14","7","7"
"2016","secondary school degree","no migration background","6.91","7","5165","5","6","8","9","6.86","6.96","7","7"
"2017","college entrance qualification","direct migration background","6.87","7","373","4","6","8","10","6.68","7.06","7","7"
"2017","college entrance qualification","indirect migration background","7.08","7","530","5","6","8","9","6.91","7.25","7","7"
"2017","college entrance qualification","no migration background","6.94","7","5909","5","6","8","9","6.89","6.99","7","7"
"2017","lower secondary degree","direct migration background","7.02","7","372","5","6","8","10","6.82","7.22","7","7"
"2017","lower secondary degree","indirect migration background","6.63","7","308","4","5","8","9","6.38","6.88","7","7"
"2017","lower secondary degree","no migration background","6.8","7","4682","5","5","8","9","6.74","6.86","7","7"
"2017","no degree/no degree yet","direct migration background","6.92","7","270","4","5","9","10","6.65","7.19","7","8"
"2017","no degree/no degree yet","indirect migration background","6.83","7","81","5","5","8","10","6.38","7.28","6","8"
"2017","no degree/no degree yet","no migration background","6.64","7","372","4","5","8","9","6.43","6.85","7","7"
"2017","Other degree","direct migration background","7.04","7","2540","5","6","8","9","6.97","7.11","7","7"
"2017","Other degree","indirect migration background","7.28","7","45","5","6","9","10","6.63","7.93","6","8"
"2017","Other degree","no migration background","6.3","6","148","3","5","8","9","5.97","6.63","6","7"
"2017","secondary school degree","direct migration background","6.68","7","311","4","5","8","9","6.46","6.9","7","7"
"2017","secondary school degree","indirect migration background","7.02","7","376","5","6","8","10","6.83","7.21","7","7"
"2017","secondary school degree","no migration background","6.83","7","6081","5","5","8","9","6.78","6.88","7","7"
"2018","college entrance qualification","direct migration background","6.92","7","359","5","6","8","9","6.72","7.12","7","8"
"2018","college entrance qualification","indirect migration background","7.07","7","496","5","6","8","9","6.9","7.24","7","7"
"2018","college entrance qualification","no migration background","6.88","7","5783","5","6","8","9","6.83","6.93","7","7"
"2018","lower secondary degree","direct migration background","6.95","7","358","5","5","8","10","6.75","7.15","7","7"
"2018","lower secondary degree","indirect migration background","6.93","7","318","4","6","8","10","6.7","7.16","7","7"
"2018","lower secondary degree","no migration background","6.73","7","4412","4","5","8","9","6.67","6.79","7","7"
"2018","no degree/no degree yet","direct migration background","6.64","7","298","4","5","8","10","6.39","6.89","7","7"
"2018","no degree/no degree yet","indirect migration background","7.37","7.09","100","5","6","9","10","6.95","7.79","7","8"
"2018","no degree/no degree yet","no migration background","6.66","7","336","4","5","8","10","6.44","6.88","7","7"
"2018","Other degree","direct migration background","6.98","7","2413","5","6","8","9","6.9","7.06","7","7"
"2018","Other degree","indirect migration background","5.61","5","43","2","4","7","10","4.89","6.33","6","8"
"2018","Other degree","no migration background","6.74","7","140","4","5","8","9","6.4","7.08","7","7"
"2018","secondary school degree","direct migration background","6.5","7","290","4","5","8","9","6.29","6.71","7","8"
"2018","secondary school degree","indirect migration background","6.86","7","379","4","6","8","9","6.66","7.06","7","7"
"2018","secondary school degree","no migration background","6.85","7","5796","5","6","8","9","6.8","6.9","7","7"
"2019","college entrance qualification","direct migration background","6.95","7","351","4","6","8","9","6.75","7.15","7","8"
"2019","college entrance qualification","indirect migration background","7.25","7","571","5","6","8","10","7.1","7.4","7","8"
"2019","college entrance qualification","no migration background","6.98","7","6471","5","6","8","9","6.93","7.03","7","7"
"2019","lower secondary degree","direct migration background","6.8","7","325","4","5","8","9","6.58","7.02","7","7"
"2019","lower secondary degree","indirect migration background","6.74","7","263","4","5","8","10","6.47","7.01","7","8"
"2019","lower secondary degree","no migration background","6.81","7","4138","4","5","8","9","6.75","6.87","7","7"
"2019","no degree/no degree yet","direct migration background","6.57","7","242","3","5","8","10","6.27","6.87","7","7"
"2019","no degree/no degree yet","indirect migration background","6.99","7","92","4","5","9","10","6.53","7.45","7","8"
"2019","no degree/no degree yet","no migration background","6.46","7","307","4","5","8","9","6.22","6.7","7","7"
"2019","Other degree","direct migration background","7.15","7","2124","5","6","8","10","7.07","7.23","7","8"
"2019","Other degree","indirect migration background","7.66","8","43","5","7","9","10","6.95","8.37","7","8"
"2019","Other degree","no migration background","7.07","7","142","5","6","8","9","6.78","7.36","7","8"
"2019","secondary school degree","direct migration background","6.53","7","259","3","5","8","9","6.28","6.78","7","8"
"2019","secondary school degree","indirect migration background","7.15","7.85","382","4","6","8","10","6.94","7.36","7","7"
"2019","secondary school degree","no migration background","6.92","7","5996","5","6","8","9","6.87","6.97","7","7"
