"hgowner","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Resident or shared accommodation","2012","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2012","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2012","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2012","Not Employed","(Married) couple without C. ","36","0.0093910351146703","0.00648477529542656","0.012297294933914","3"
"Subtenant","2012","Not Employed","1-pers.-HH","66","0.0423557053809333","0.0332493881986597","0.0514620225632069","3"
"Subtenant","2012","Not Employed","Single parent ","7","","","","3"
"Subtenant","2012","Not Employed","Couple + C. LE 16 ","5","","","","3"
"Subtenant","2012","Not Employed","Couple + C. GT 16 ","2","","","","3"
"Subtenant","2012","Not Employed","Couple + C. LE and GT 16","1","","","","3"
"Subtenant","2012","Employed","1-pers.-HH","72","0.0412446977559198","0.0322581756838652","0.0502312198279745","3"
"Subtenant","2012","Employed","(Married) couple without C. ","69","0.020688342529715","0.0162645616552131","0.0251121234042168","3"
"Subtenant","2012","Employed","Single parent ","18","","","","3"
"Subtenant","2012","Employed","Couple + C. LE 16 ","49","0.00594418103666777","0.00399248222272056","0.00789587985061499","3"
"Subtenant","2012","Employed","Couple + C. GT 16 ","17","","","","3"
"Subtenant","2012","Employed","Couple + C. LE and GT 16","2","","","","3"
"Tenant","2012","Not Employed","1-pers.-HH","1","","","","4"
"Tenant","2012","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2012","Not Employed","Single parent ","1","","","","4"
"Tenant","2012","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2012","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2012","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2012","Employed","1-pers.-HH","","","","","4"
"Tenant","2012","Employed","(Married) couple without C. ","2","","","","4"
"Tenant","2012","Employed","Single parent ","2","","","","4"
"Tenant","2012","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2012","Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2012","Employed","Couple + C. LE 16 ","","","","","4"
"Main tenant","2013","Not Employed","1-pers.-HH","1383","0.621278878964011","0.600708110087481","0.641849647840541","2"
"Main tenant","2013","Not Employed","Single parent ","975","0.709497677016549","0.684032860413086","0.734962493620012","2"
"Main tenant","2013","Not Employed","(Married) couple without C. ","2092","0.393427939343445","0.379576375164793","0.407279503522098","2"
"Main tenant","2013","Not Employed","Couple + C. LE 16 ","1888","0.682043736822309","0.664635670773318","0.6994518028713","2"
"Main tenant","2013","Not Employed","Couple + C. GT 16 ","669","0.374625538565145","0.349379135953484","0.399871941176806","2"
"Main tenant","2013","Not Employed","Couple + C. LE and GT 16","622","0.469911730757395","0.442494970822463","0.497328490692327","2"
"Main tenant","2013","Employed","(Married) couple without C. ","1641","0.44880878816504","0.432923695536284","0.464693880793797","2"
"Main tenant","2013","Employed","1-pers.-HH","1301","0.707495365520398","0.686555332393773","0.728435398647024","2"
"Main tenant","2013","Employed","Couple + C. LE 16 ","2427","0.431663977385594","0.418527240589889","0.444800714181299","2"
"Main tenant","2013","Employed","Couple + C. LE and GT 16","447","0.27960937608644","0.257054347852871","0.30216440432001","2"
"Main tenant","2013","Employed","Single parent ","1393","0.656538116238565","0.635380007125286","0.677696225351843","2"
"Main tenant","2013","Employed","Couple + C. GT 16 ","489","0.208083980468749","0.190873035436303","0.225294925501195","2"
"Owner","2013","Not Employed","1-pers.-HH","625","0.323754545110376","0.303911533637692","0.34359755658306","1"
"Owner","2013","Not Employed","(Married) couple without C. ","2635","0.594477351313045","0.580555396097303","0.608399306528788","1"
"Owner","2013","Not Employed","Single parent ","238","0.279410948555194","0.254242537489481","0.304579359620907","1"
"Owner","2013","Not Employed","Couple + C. LE 16 ","850","0.311556529898796","0.294243890128377","0.328869169669215","1"
"Owner","2013","Not Employed","Couple + C. GT 16 ","732","0.620074757941504","0.594758364099516","0.645391151783492","1"
"Owner","2013","Not Employed","Couple + C. LE and GT 16","643","0.524032974960738","0.496598185599573","0.551467764321902","1"
"Owner","2013","Employed","1-pers.-HH","439","0.255761197390888","0.235678470981406","0.27584392380037","1"
"Owner","2013","Employed","(Married) couple without C. ","2071","0.534774987440135","0.518844648929271","0.550705325951","1"
"Owner","2013","Employed","Single parent ","525","0.329833839432876","0.308885651626437","0.350782027239316","1"
"Owner","2013","Employed","Couple + C. GT 16 ","1638","0.786724805908917","0.76935770111516","0.804091910702675","1"
"Owner","2013","Employed","Couple + C. LE 16 ","2992","0.560305277681555","0.547140910542508","0.573469644820602","1"
"Owner","2013","Employed","Couple + C. LE and GT 16","1068","0.716630945427118","0.69398411263812","0.739277778216117","1"
"Resident or shared accommodation","2013","Not Employed","1-pers.-HH","40","0.0198231253550375","0.0139117878419937","0.0257344628680814","5"
"Resident or shared accommodation","2013","Not Employed","(Married) couple without C. ","5","","","","5"
"Resident or shared accommodation","2013","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2013","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2013","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2013","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2013","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","2013","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","2013","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2013","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2013","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2013","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2013","Not Employed","1-pers.-HH","87","0.0349329424392933","0.0271464153898894","0.0427194694886972","3"
"Subtenant","2013","Not Employed","(Married) couple without C. ","46","0.0109977520929025","0.00804058666289472","0.0139549175229102","3"
"Subtenant","2013","Not Employed","Couple + C. LE 16 ","11","","","","3"
"Subtenant","2013","Not Employed","Single parent ","8","","","","3"
"Subtenant","2013","Not Employed","Couple + C. GT 16 ","11","","","","3"
"Subtenant","2013","Not Employed","Couple + C. LE and GT 16","8","","","","3"
"Subtenant","2013","Employed","1-pers.-HH","73","0.0367434370887137","0.0280835931247101","0.0454032810527174","3"
"Subtenant","2013","Employed","Single parent ","17","","","","3"
"Subtenant","2013","Employed","(Married) couple without C. ","52","0.016340576119572","0.0122914249218151","0.020389727317329","3"
"Subtenant","2013","Employed","Couple + C. LE 16 ","42","0.00803074493285114","0.00566352273358775","0.0103979671321145","3"
"Subtenant","2013","Employed","Couple + C. LE and GT 16","6","","","","3"
"Subtenant","2013","Employed","Couple + C. GT 16 ","10","","","","3"
"Tenant","2013","Not Employed","1-pers.-HH","1","","","","4"
"Tenant","2013","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2013","Not Employed","Single parent ","","","","","4"
"Tenant","2013","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2013","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2013","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2013","Employed","1-pers.-HH","","","","","4"
"Tenant","2013","Employed","(Married) couple without C. ","2","","","","4"
"Tenant","2013","Employed","Single parent ","","","","","4"
"Tenant","2013","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2013","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2013","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","2014","Not Employed","(Married) couple without C. ","1545","0.37276804376326","0.357694404784797","0.387841682741723","2"
"Main tenant","2014","Not Employed","1-pers.-HH","1058","0.594954063962864","0.571974012854764","0.617934115070965","2"
"Main tenant","2014","Not Employed","Single parent ","684","0.690651728836672","0.660403129615773","0.720900328057571","2"
"Main tenant","2014","Not Employed","Couple + C. LE 16 ","821","0.624432830973695","0.597236449662992","0.651629212284398","2"
"Main tenant","2014","Not Employed","Couple + C. LE and GT 16","408","0.438614892664941","0.405295243180939","0.471934542148943","2"
"Main tenant","2014","Not Employed","Couple + C. GT 16 ","362","0.329379850767693","0.299366847685897","0.35939285384949","2"
"Main tenant","2014","Employed","1-pers.-HH","1420","0.737014297936784","0.717285772262408","0.75674282361116","2"
"Main tenant","2014","Employed","(Married) couple without C. ","1914","0.478477010666722","0.463109418300402","0.493844603033042","2"
"Main tenant","2014","Employed","Single parent ","1245","0.69140815329787","0.669660706271128","0.713155600324612","2"
"Main tenant","2014","Employed","Couple + C. LE 16 ","2619","0.448851954869712","0.435889743865563","0.461814165873862","2"
"Main tenant","2014","Employed","Couple + C. GT 16 ","676","0.24943796785432","0.231610880620962","0.267265055087677","2"
"Main tenant","2014","Employed","Couple + C. LE and GT 16","593","0.306020667994356","0.283851841994474","0.328189493994238","2"
"Owner","2014","Not Employed","1-pers.-HH","610","0.357707490345905","0.335269312868497","0.380145667823313","1"
"Owner","2014","Not Employed","(Married) couple without C. ","2367","0.616150933020526","0.600990608993353","0.631311257047698","1"
"Owner","2014","Not Employed","Single parent ","197","0.275312919956946","0.246082138557955","0.304543701355936","1"
"Owner","2014","Not Employed","Couple + C. LE 16 ","384","0.361016294151493","0.334043077501702","0.387989510801283","1"
"Owner","2014","Not Employed","Couple + C. GT 16 ","578","0.667132130316201","0.637039198112812","0.697225062519589","1"
"Owner","2014","Not Employed","Couple + C. LE and GT 16","443","0.561107861080338","0.527785913924288","0.594429808236388","1"
"Owner","2014","Employed","1-pers.-HH","406","0.224350387521717","0.205657051704492","0.243043723338943","1"
"Owner","2014","Employed","(Married) couple without C. ","2077","0.500523280260753","0.485141438762801","0.515905121758705","1"
"Owner","2014","Employed","Couple + C. LE 16 ","2994","0.539909116044743","0.526920121481887","0.5528981106076","1"
"Owner","2014","Employed","Single parent ","479","0.306094288575199","0.284395941393289","0.327792635757109","1"
"Owner","2014","Employed","Couple + C. GT 16 ","1577","0.743503254347818","0.725510892338836","0.761495616356801","1"
"Owner","2014","Employed","Couple + C. LE and GT 16","1063","0.693337771125486","0.671155979515086","0.715519562735887","1"
"Resident or shared accommodation","2014","Not Employed","1-pers.-HH","39","0.0202278427300953","0.0136377054124861","0.0268179800477046","5"
"Resident or shared accommodation","2014","Not Employed","(Married) couple without C. ","1","","","","5"
"Resident or shared accommodation","2014","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2014","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2014","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2014","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2014","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","2014","Employed","(Married) couple without C. ","2","","","","5"
"Resident or shared accommodation","2014","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2014","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2014","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2014","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2014","Not Employed","1-pers.-HH","45","0.0268749609842238","0.0193046211091944","0.0344453008592532","3"
"Subtenant","2014","Not Employed","(Married) couple without C. ","38","0.00991181906785689","0.00682366965263015","0.0129999684830836","3"
"Subtenant","2014","Not Employed","Single parent ","16","","","","3"
"Subtenant","2014","Not Employed","Couple + C. GT 16 ","2","","","","3"
"Subtenant","2014","Not Employed","Couple + C. LE 16 ","13","","","","3"
"Subtenant","2014","Not Employed","Couple + C. LE and GT 16","1","","","","3"
"Subtenant","2014","Employed","1-pers.-HH","87","0.0386353145414985","0.0299990305591598","0.0472715985238371","3"
"Subtenant","2014","Employed","(Married) couple without C. ","66","0.0209118170538221","0.0165098645201641","0.02531376958748","3"
"Subtenant","2014","Employed","Single parent ","9","","","","3"
"Subtenant","2014","Employed","Couple + C. LE 16 ","43","0.011238929085544","0.00849165787099191","0.0139862003000961","3"
"Subtenant","2014","Employed","Couple + C. GT 16 ","10","","","","3"
"Subtenant","2014","Employed","Couple + C. LE and GT 16","4","","","","3"
"Tenant","2014","Not Employed","(Married) couple without C. ","2","","","","4"
"Tenant","2014","Not Employed","1-pers.-HH","1","","","","4"
"Tenant","2014","Not Employed","Single parent ","","","","","4"
"Tenant","2014","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2014","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2014","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2014","Employed","1-pers.-HH","","","","","4"
"Tenant","2014","Employed","(Married) couple without C. ","","","","","4"
"Tenant","2014","Employed","Single parent ","","","","","4"
"Tenant","2014","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2014","Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2014","Employed","Couple + C. LE and GT 16","","","","","4"
"Main tenant","2015","Not Employed","1-pers.-HH","1198","0.594950711746617","0.572987035442596","0.616914388050637","2"
"Main tenant","2015","Not Employed","(Married) couple without C. ","1802","0.383159716038074","0.368356130756698","0.397963301319449","2"
"Main tenant","2015","Not Employed","Single parent ","732","0.730676571413969","0.701948927260383","0.759404215567554","2"
"Main tenant","2015","Not Employed","Couple + C. LE 16 ","1268","0.710264997810394","0.688201936731902","0.732328058888887","2"
"Main tenant","2015","Employed","1-pers.-HH","1342","0.729590443421139","0.709195406725056","0.749985480117221","2"
"Main tenant","2015","Not Employed","Couple + C. GT 16 ","372","0.35747747576815","0.326659170425366","0.388295781110933","2"
"Main tenant","2015","Not Employed","Couple + C. LE and GT 16","459","0.462553886341455","0.429269305773074","0.495838466909837","2"
"Main tenant","2015","Employed","(Married) couple without C. ","1787","0.461620195641788","0.445811239664855","0.477429151618721","2"
"Main tenant","2015","Employed","Single parent ","1146","0.663839606637552","0.640920754353608","0.686758458921497","2"
"Main tenant","2015","Employed","Couple + C. LE 16 ","2287","0.433021108631221","0.419519893488845","0.446522323773597","2"
"Main tenant","2015","Employed","Couple + C. LE and GT 16","572","0.325180705576981","0.302453599234772","0.347907811919191","2"
"Main tenant","2015","Employed","Couple + C. GT 16 ","649","0.22972106438754","0.212042667445097","0.247399461329983","2"
"Owner","2015","Not Employed","1-pers.-HH","599","0.355702962341563","0.334284050073813","0.377121874609313","1"
"Owner","2015","Not Employed","(Married) couple without C. ","2284","0.603551989256452","0.588656969324166","0.618447009188739","1"
"Owner","2015","Not Employed","Single parent ","174","0.252662980896256","0.224522636406163","0.280803325386349","1"
"Owner","2015","Not Employed","Couple + C. LE 16 ","334","0.277900659547692","0.256113613992954","0.299687705102431","1"
"Owner","2015","Employed","Single parent ","471","0.317845674576196","0.295254568994984","0.340436780157408","1"
"Owner","2015","Employed","Couple + C. LE 16 ","2855","0.560039843364881","0.546514415405193","0.573565271324569","1"
"Owner","2015","Employed","Couple + C. GT 16 ","1516","0.763975104781861","0.746129265786451","0.781820943777272","1"
"Owner","2015","Employed","(Married) couple without C. ","1977","0.519978731011412","0.50413565740908","0.535821804613744","1"
"Owner","2015","Employed","Couple + C. LE and GT 16","1053","0.670678346010244","0.647877272218752","0.693479419801736","1"
"Owner","2015","Not Employed","Couple + C. GT 16 ","553","0.638578778471896","0.60768618996421","0.669471366979582","1"
"Owner","2015","Not Employed","Couple + C. LE and GT 16","402","0.537082767360691","0.503796373994592","0.57036916072679","1"
"Owner","2015","Employed","1-pers.-HH","392","0.228930601085778","0.20963880943713","0.248222392734427","1"
"Resident or shared accommodation","2015","Not Employed","1-pers.-HH","36","0.0188194372347329","0.0127396499050221","0.0248992245644436","5"
"Resident or shared accommodation","2015","Not Employed","(Married) couple without C. ","12","","","","5"
"Resident or shared accommodation","2015","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2015","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2015","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2015","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2015","Employed","1-pers.-HH","","","","","5"
"Resident or shared accommodation","2015","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","2015","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2015","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2015","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2015","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2015","Not Employed","1-pers.-HH","86","0.0305268886770875","0.022829919289966","0.0382238580642091","3"
"Subtenant","2015","Not Employed","(Married) couple without C. ","45","0.0101056808023813","0.00706011611288862","0.013151245491874","3"
"Subtenant","2015","Not Employed","Single parent ","10","","","","3"
"Subtenant","2015","Not Employed","Couple + C. LE 16 ","22","","","","3"
"Subtenant","2015","Not Employed","Couple + C. GT 16 ","4","","","","3"
"Subtenant","2015","Not Employed","Couple + C. LE and GT 16","1","","","","3"
"Subtenant","2015","Employed","1-pers.-HH","88","0.0414789554930834","0.0323233169938668","0.0506345939923","3"
"Subtenant","2015","Employed","(Married) couple without C. ","56","0.0184010733467997","0.0141391559784374","0.022662990715162","3"
"Subtenant","2015","Employed","Single parent ","15","","","","3"
"Subtenant","2015","Employed","Couple + C. LE 16 ","32","0.00693904800389837","0.00467715124911634","0.00920094475868041","3"
"Subtenant","2015","Employed","Couple + C. GT 16 ","10","","","","3"
"Subtenant","2015","Employed","Couple + C. LE and GT 16","7","","","","3"
"Tenant","2015","Not Employed","1-pers.-HH","","","","","4"
"Tenant","2015","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2015","Not Employed","Single parent ","","","","","4"
"Tenant","2015","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2015","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2015","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2015","Employed","1-pers.-HH","","","","","4"
"Tenant","2015","Employed","(Married) couple without C. ","","","","","4"
"Tenant","2015","Employed","Single parent ","","","","","4"
"Tenant","2015","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2015","Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2015","Employed","Couple + C. GT 16 ","","","","","4"
"Main tenant","2016","Not Employed","1-pers.-HH","995","0.569804946706761","0.545886719377058","0.593723174036463","2"
"Main tenant","2016","Not Employed","(Married) couple without C. ","1367","0.366769112284537","0.3508577426982","0.382680481870874","2"
"Main tenant","2016","Not Employed","Single parent ","579","0.663200883377636","0.630139480142072","0.6962622866132","2"
"Main tenant","2016","Not Employed","Couple + C. LE 16 ","671","0.655799225459316","0.625491491580876","0.686106959337757","2"
"Main tenant","2016","Not Employed","Couple + C. GT 16 ","314","0.347058813815034","0.314962267203772","0.379155360426295","2"
"Main tenant","2016","Not Employed","Couple + C. LE and GT 16","374","0.531723350970171","0.495987732756402","0.56745896918394","2"
"Main tenant","2016","Employed","(Married) couple without C. ","1862","0.453843989182441","0.438182538821735","0.469505439543147","2"
"Main tenant","2016","Employed","1-pers.-HH","1369","0.737057926297051","0.716959304604927","0.757156547989176","2"
"Main tenant","2016","Employed","Single parent ","1078","0.663364008761145","0.639708448451908","0.687019569070382","2"
"Main tenant","2016","Employed","Couple + C. LE 16 ","2273","0.442947222034958","0.429033236427404","0.456861207642512","2"
"Main tenant","2016","Employed","Couple + C. GT 16 ","625","0.250971506429738","0.232216595993817","0.269726416865659","2"
"Main tenant","2016","Employed","Couple + C. LE and GT 16","567","0.339612632103976","0.316209443840959","0.363015820366994","2"
"Owner","2016","Not Employed","1-pers.-HH","558","0.36877120084168","0.34546319722635","0.392079204457011","1"
"Owner","2016","Not Employed","(Married) couple without C. ","2124","0.622534764668562","0.606529958263664","0.63853957107346","1"
"Owner","2016","Not Employed","Single parent ","194","0.303360189164324","0.27120162124277","0.335518757085879","1"
"Owner","2016","Not Employed","Couple + C. LE 16 ","260","0.329580786306792","0.299594943304805","0.359566629308779","1"
"Owner","2016","Employed","Single parent ","440","0.327044723945232","0.303560636522835","0.350528811367629","1"
"Owner","2016","Employed","Couple + C. LE 16 ","2587","0.546253675700027","0.532308270665007","0.560199080735047","1"
"Owner","2016","Employed","Couple + C. GT 16 ","1416","0.739343985188465","0.720354606125911","0.758333364251019","1"
"Owner","2016","Not Employed","Couple + C. GT 16 ","525","0.644338267224715","0.612061110649683","0.676615423799747","1"
"Owner","2016","Employed","(Married) couple without C. ","1956","0.522256547882182","0.506543528578107","0.537969567186257","1"
"Owner","2016","Employed","Couple + C. LE and GT 16","1002","0.654786002253713","0.631290884734907","0.678281119772518","1"
"Owner","2016","Not Employed","Couple + C. LE and GT 16","373","0.467332857918156","0.431601600916446","0.503064114919866","1"
"Owner","2016","Employed","1-pers.-HH","378","0.221511514844301","0.202552765989148","0.240470263699454","1"
"Resident or shared accommodation","2016","Not Employed","1-pers.-HH","39","0.0263980389155773","0.0186532474603413","0.0341428303708134","5"
"Resident or shared accommodation","2016","Not Employed","(Married) couple without C. ","6","","","","5"
"Resident or shared accommodation","2016","Not Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2016","Not Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2016","Not Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2016","Not Employed","Couple + C. LE and GT 16","","","","","5"
"Resident or shared accommodation","2016","Employed","1-pers.-HH","1","","","","5"
"Resident or shared accommodation","2016","Employed","(Married) couple without C. ","","","","","5"
"Resident or shared accommodation","2016","Employed","Single parent ","","","","","5"
"Resident or shared accommodation","2016","Employed","Couple + C. LE 16 ","","","","","5"
"Resident or shared accommodation","2016","Employed","Couple + C. GT 16 ","","","","","5"
"Resident or shared accommodation","2016","Employed","Couple + C. LE and GT 16","","","","","5"
"Subtenant","2016","Not Employed","1-pers.-HH","54","0.0350258135359819","0.0261443376866313","0.0439072893853326","3"
"Subtenant","2016","Not Employed","(Married) couple without C. ","27","","","","3"
"Subtenant","2016","Not Employed","Single parent ","12","","","","3"
"Subtenant","2016","Not Employed","Couple + C. GT 16 ","6","","","","3"
"Subtenant","2016","Not Employed","Couple + C. LE 16 ","13","","","","3"
"Subtenant","2016","Not Employed","Couple + C. LE and GT 16","2","","","","3"
"Subtenant","2016","Employed","1-pers.-HH","95","0.0413711329171983","0.032279133866468","0.0504631319679286","3"
"Subtenant","2016","Employed","(Married) couple without C. ","64","0.0238994629353771","0.0190948138680809","0.0287041120026733","3"
"Subtenant","2016","Employed","Couple + C. LE 16 ","36","0.0107991022650152","0.00790400296526885","0.0136942015647615","3"
"Subtenant","2016","Employed","Couple + C. LE and GT 16","4","","","","3"
"Subtenant","2016","Employed","Couple + C. GT 16 ","12","","","","3"
"Subtenant","2016","Employed","Single parent ","15","","","","3"
"Tenant","2016","Not Employed","1-pers.-HH","","","","","4"
"Tenant","2016","Not Employed","(Married) couple without C. ","","","","","4"
"Tenant","2016","Not Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2016","Not Employed","Single parent ","","","","","4"
"Tenant","2016","Not Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2016","Not Employed","Couple + C. GT 16 ","","","","","4"
"Tenant","2016","Employed","1-pers.-HH","","","","","4"
"Tenant","2016","Employed","Couple + C. LE and GT 16","","","","","4"
"Tenant","2016","Employed","(Married) couple without C. ","","","","","4"
"Tenant","2016","Employed","Single parent ","","","","","4"
"Tenant","2016","Employed","Couple + C. LE 16 ","","","","","4"
"Tenant","2016","Employed","Couple + C. GT 16 ","","","","","4"
"Main tenant","2017","Not Employed","Single parent ","784","0.709496451829907","0.682127294134531","0.736865609525283","2"
"Main tenant","2017","Not Employed","(Married) couple without C. ","1482","0.3531471827885","0.337992732683097","0.368301632893903","2"
"Main tenant","2017","Not Employed","Couple + C. LE 16 ","1829","0.732418709991796","0.714294947134641","0.75054247284895","2"
"Main tenant","2017","Not Employed","Couple + C. GT 16 ","391","0.348983247733108","0.319321917300035","0.378644578166182","2"
"Main tenant","2017","Not Employed","Couple + C. LE and GT 16","850","0.421972770362627","0.3953099093842","0.448635631341054","2"
"Main tenant","2017","Employed","1-pers.-HH","1656","0.710591555766061","0.69206643482991","0.729116676702212","2"
"Main tenant","2017","Not Employed","1-pers.-HH","1306","0.586017528556066","0.565505552283461","0.60652950482867","2"
"Main tenant","2017","Employed","(Married) couple without C. ","2186","0.452853111198465","0.438383261492527","0.467322960904403","2"
"Main tenant","2017","Employed","Single parent ","1086","0.633450514339981","0.609832329729441","0.657068698950521","2"
"Main tenant","2017","Employed","Couple + C. GT 16 ","731","0.258229326054987","0.240962475748678","0.275496176361297","2"
"Main tenant","2017","Employed","Couple + C. LE and GT 16","613","0.34616839746929","0.323606229885724","0.368730565052855","2"
"Main tenant","2017","Employed","Couple + C. LE 16 ","2382","0.435625066917267","0.422137890499721","0.449112243334813","2"
"Owner","2017","Not Employed","1-pers.-HH","551","0.344506513824632","0.324716589439423","0.364296438209841","1"
"Owner","2017","Not Employed","(Married) couple without C. ","2271","0.630199370243464","0.61489264178758","0.645506098699348","1"
"Owner","2017","Not Employed","Single parent ","202","0.276681477138075","0.249712440484291","0.303650513791858","1"
"Owner","2017","Not Employed","Couple + C. LE 16 ","239","0.238662114962589","0.221211077634336","0.256113152290842","1"
"Owner","2017","Employed","Single parent ","498","0.354904211861298","0.331451582559773","0.378356841162823","1"
"Owner","2017","Not Employed","Couple + C. GT 16 ","584","0.629557732076366","0.599505944991215","0.659609519161518","1"
"Owner","2017","Employed","Couple + C. GT 16 ","1723","0.731931730867159","0.714456074110908","0.749407387623409","1"
"Owner","2017","Employed","Couple + C. LE 16 ","2742","0.547799017315556","0.534260935809548","0.561337098821564","1"
"Owner","2017","Employed","Couple + C. LE and GT 16","1087","0.651863793727337","0.629271663438692","0.674455924015982","1"
"Owner","2017","Employed","1-pers.-HH","471","0.23252414665833","0.215267284855136","0.249781008461524","1"
"Owner","2017","Not Employed","Couple + C. LE and GT 16","408","0.570552824523946","0.543829333531081","0.597276315516812","1"
"Owner","2017","Employed","(Married) couple without C. ","2290","0.529098234871901","0.514588258980691","0.543608210763111","1"
"Resident or shared accommodation","2017","Not Employed","1-pers.-HH","270","0.035771847368246","0.028037533114083","0.0435061616224091","5"
"Resident or shared accommodation","2017","Not Employed","(Married) couple without C. ","17","","","","5"
"Resident or shared accommodation","2017","Not Employed","Single parent ","60","0.00755239385745209","0.00233316059923743","0.0127716271156668","5"
"Resident or shared accommodation","2017","Not Employed","Couple + C. LE 16 ","168","0.0125375397990749","0.00798234195935052","0.0170927376387992","5"
"Resident or shared accommodation","2017","Not Employed","Couple + C. GT 16 ","12","","","","5"
"Resident or shared accommodation","2017","Not Employed","Couple + C. LE and GT 16","37","0.00311284336379355","0.000105437652077152","0.00612024907550996","5"
"Resident or shared accommodation","2017","Employed","1-pers.-HH","33","0.00377398570196555","0.00126917739034857","0.00627879401358252","5"
"Resident or shared accommodation","2017","Employed","(Married) couple without C. ","2","","","","5"
"Resident or shared accommodation","2017","Employed","Single parent ","4","","","","5"
"Resident or shared accommodation","2017","Employed","Couple + C. LE 16 ","8","","","","5"
"Resident or shared accommodation","2017","Employed","Couple + C. GT 16 ","1","","","","5"
"Resident or shared accommodation","2017","Employed","Couple + C. LE and GT 16","1","","","","5"
"Subtenant","2017","Not Employed","1-pers.-HH","88","0.0337041102510563","0.0261886129143872","0.0412196075877255","3"
"Subtenant","2017","Not Employed","(Married) couple without C. ","51","0.0131816098644006","0.00956532681111761","0.0167978929176836","3"
"Subtenant","2017","Not Employed","Single parent ","11","","","","3"
"Subtenant","2017","Not Employed","Couple + C. LE 16 ","56","0.0163816352465405","0.0111848744790598","0.0215783960140211","3"
"Subtenant","2017","Not Employed","Couple + C. LE and GT 16","23","","","","3"
