"hgowner","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence"
"5","1993","66 and older","Part Time","","","",""
"5","1993","66 and older","Not Working","","","",""
"1","1994","16-34 y.","Full Time","721","0.302211276934672","0.284235476818131","0.320187077051213"
"1","1994","16-34 y.","Part Time","325","0.318506849613137","0.290772142387923","0.34624155683835"
"1","1994","16-34 y.","Not Working","420","0.408908672961666","0.38136652312237","0.436450822800963"
"1","1994","35-65 y.","Full Time","1525","0.496179109060863","0.479533827910646","0.51282439021108"
"1","1994","35-65 y.","Part Time","605","0.531054993697001","0.503445595883682","0.55866439151032"
"1","1994","35-65 y.","Not Working","804","0.486099304553972","0.463524446222163","0.508674162885782"
"1","1994","66 and older","Full Time","7","","",""
"1","1994","66 and older","Part Time","18","","",""
"1","1994","66 and older","Not Working","689","0.434586859303656","0.409332376589591","0.459841342017721"
"2","1994","16-34 y.","Full Time","1694","0.659498341057776","0.640948619548996","0.678048062566557"
"2","1994","16-34 y.","Part Time","710","0.633929580155066","0.605252411060946","0.662606749249186"
"2","1994","16-34 y.","Not Working","758","0.546168088098886","0.518276832982457","0.574059343215315"
"2","1994","35-65 y.","Full Time","1875","0.481679107966238","0.46504451900499","0.498313696927485"
"2","1994","35-65 y.","Part Time","622","0.450786906641945","0.423258421339096","0.478315391944794"
"2","1994","35-65 y.","Not Working","1048","0.492162142019174","0.469581329258276","0.514742954780071"
"2","1994","66 and older","Full Time","3","","",""
"2","1994","66 and older","Part Time","12","","",""
"2","1994","66 and older","Not Working","767","0.536561978457824","0.511156755456551","0.561967201459098"
"3","1994","16-34 y.","Full Time","92","0.0382903820075515","0.0307786903367479","0.0458020736783551"
"3","1994","16-34 y.","Part Time","49","0.0475635702317975","0.0348932184675374","0.0602339219960577"
"3","1994","16-34 y.","Not Working","46","0.0449232389394471","0.0333191232046312","0.056527354674263"
"3","1994","35-65 y.","Full Time","66","0.0221417829728994","0.0172431144695772","0.0270404514762215"
"3","1994","35-65 y.","Part Time","28","","",""
"3","1994","35-65 y.","Not Working","31","0.021738553426854","0.0151518862280272","0.0283252206256807"
"3","1994","66 and older","Full Time","","","",""
"3","1994","66 and older","Part Time","","","",""
"3","1994","66 and older","Not Working","24","","",""
"4","1994","16-34 y.","Full Time","","","",""
"4","1994","16-34 y.","Part Time","","","",""
"4","1994","16-34 y.","Not Working","","","",""
"4","1994","35-65 y.","Full Time","","","",""
"4","1994","35-65 y.","Part Time","","","",""
"4","1994","35-65 y.","Not Working","","","",""
"4","1994","66 and older","Full Time","","","",""
"4","1994","66 and older","Part Time","","","",""
"4","1994","66 and older","Not Working","","","",""
"5","1994","16-34 y.","Full Time","","","",""
"5","1994","16-34 y.","Part Time","","","",""
"5","1994","16-34 y.","Not Working","","","",""
"5","1994","35-65 y.","Full Time","","","",""
"5","1994","35-65 y.","Part Time","","","",""
"5","1994","35-65 y.","Not Working","","","",""
"5","1994","66 and older","Full Time","","","",""
"5","1994","66 and older","Part Time","","","",""
"5","1994","66 and older","Not Working","","","",""
"1","1995","16-34 y.","Full Time","694","0.313527612523251","0.295078147912851","0.331977077133652"
"1","1995","16-34 y.","Part Time","366","0.343395093010555","0.316116579201648","0.370673606819462"
"1","1995","16-34 y.","Not Working","421","0.363301216507569","0.337824303565602","0.388778129449536"
"1","1995","35-65 y.","Full Time","1558","0.508516072602672","0.491903844769376","0.525128300435967"
"1","1995","35-65 y.","Part Time","636","0.501038482311659","0.475005001854625","0.527071962768693"
"1","1995","35-65 y.","Not Working","791","0.484568389848256","0.462432101058544","0.506704678637968"
"1","1995","66 and older","Full Time","9","","",""
"1","1995","66 and older","Part Time","16","","",""
"1","1995","66 and older","Not Working","697","0.456211752023851","0.431097861200346","0.481325642847356"
"2","1995","16-34 y.","Full Time","1621","0.625058397990157","0.605806371693645","0.644310424286669"
"2","1995","16-34 y.","Part Time","753","0.612912749234038","0.584930967656125","0.640894530811951"
"2","1995","16-34 y.","Not Working","893","0.573962767373214","0.547768153266416","0.600157381480011"
"2","1995","35-65 y.","Full Time","1859","0.473193168092038","0.456602426129795","0.489783910054281"
"2","1995","35-65 y.","Part Time","757","0.483221872994907","0.457202997684574","0.509240748305239"
"2","1995","35-65 y.","Not Working","1121","0.490610658949542","0.468467725052647","0.512753592846437"
"2","1995","66 and older","Full Time","1","","",""
"2","1995","66 and older","Part Time","16","","",""
"2","1995","66 and older","Not Working","779","0.513297133419886","0.488095294559662","0.53849897228011"
"3","1995","16-34 y.","Full Time","114","0.0614139894865918","0.0518661518043481","0.0709618271688355"
"3","1995","16-34 y.","Part Time","45","0.0436921577554074","0.0319493431045577","0.055434972406257"
"3","1995","16-34 y.","Not Working","55","0.0627360161192174","0.0498909661046985","0.0755810661337362"
"3","1995","35-65 y.","Full Time","62","0.0182907593052906","0.0138380106260263","0.0227435079845549"
"3","1995","35-65 y.","Part Time","24","","",""
"3","1995","35-65 y.","Not Working","46","0.0248209512022015","0.0179297784260199","0.0317121239783832"
"3","1995","66 and older","Full Time","","","",""
"3","1995","66 and older","Part Time","1","","",""
"3","1995","66 and older","Not Working","35","0.0304911145562629","0.021821926868674","0.0391603022438517"
"4","1995","16-34 y.","Full Time","","","",""
"4","1995","16-34 y.","Part Time","","","",""
"4","1995","16-34 y.","Not Working","","","",""
"4","1995","35-65 y.","Full Time","","","",""
"4","1995","35-65 y.","Part Time","","","",""
"4","1995","35-65 y.","Not Working","","","",""
"4","1995","66 and older","Full Time","","","",""
"4","1995","66 and older","Part Time","","","",""
"4","1995","66 and older","Not Working","","","",""
"5","1995","16-34 y.","Full Time","","","",""
"5","1995","16-34 y.","Part Time","","","",""
"5","1995","16-34 y.","Not Working","","","",""
"5","1995","35-65 y.","Full Time","","","",""
"5","1995","35-65 y.","Part Time","","","",""
"5","1995","35-65 y.","Not Working","","","",""
"5","1995","66 and older","Full Time","","","",""
"5","1995","66 and older","Part Time","","","",""
"5","1995","66 and older","Not Working","","","",""
"1","1996","16-34 y.","Full Time","706","0.320860875599601","0.302071165854097","0.339650585345105"
"1","1996","16-34 y.","Part Time","340","0.335010506792457","0.307490694016198","0.362530319568715"
"1","1996","16-34 y.","Not Working","416","0.38181255747455","0.355197445385469","0.408427669563632"
"1","1996","35-65 y.","Full Time","1546","0.497450102835549","0.480569128978315","0.514331076692783"
"1","1996","35-65 y.","Part Time","711","0.509815737779136","0.484783192571579","0.534848282986693"
"1","1996","35-65 y.","Not Working","776","0.495378229435163","0.47267471377009","0.518081745100236"
"1","1996","66 and older","Full Time","10","","",""
"1","1996","66 and older","Part Time","20","","",""
"1","1996","66 and older","Not Working","696","0.45476655401268","0.429799234638457","0.479733873386904"
"2","1996","16-34 y.","Full Time","1552","0.627781528900855","0.608324096012338","0.647238961789371"
"2","1996","16-34 y.","Part Time","743","0.625607984238194","0.597390174564833","0.653825793911556"
"2","1996","16-34 y.","Not Working","820","0.583048706234946","0.556037860219708","0.610059552250183"
"2","1996","35-65 y.","Full Time","1751","0.477944825701938","0.461080063379402","0.494809588024473"
"2","1996","35-65 y.","Part Time","787","0.466683137500626","0.441701412656908","0.491664862344344"
"2","1996","35-65 y.","Not Working","1047","0.48480446307262","0.462110464967391","0.507498461177849"
"2","1996","66 and older","Full Time","2","","",""
"2","1996","66 and older","Part Time","18","","",""
"2","1996","66 and older","Not Working","796","0.513646238164365","0.488585456693227","0.538707019635502"
"3","1996","16-34 y.","Full Time","113","0.0513575954995446","0.0424730355505916","0.0602421554484977"
"3","1996","16-34 y.","Part Time","47","0.0393815089693493","0.0280410529985185","0.0507219649401802"
"3","1996","16-34 y.","Not Working","44","0.035138736290504","0.0250515832220392","0.0452258893589687"
"3","1996","35-65 y.","Full Time","73","0.0246050714625131","0.0193746618360709","0.0298354810889554"
"3","1996","35-65 y.","Part Time","34","0.0235011247202379","0.0159153680835086","0.0310868813569672"
"3","1996","35-65 y.","Not Working","40","0.0198173074922166","0.0134885638736777","0.0261460511107556"
"3","1996","66 and older","Full Time","","","",""
"3","1996","66 and older","Part Time","1","","",""
"3","1996","66 and older","Not Working","36","0.031587207822955","0.0228177591287648","0.0403566565171451"
"4","1996","16-34 y.","Full Time","","","",""
"4","1996","16-34 y.","Part Time","","","",""
"4","1996","16-34 y.","Not Working","","","",""
"4","1996","35-65 y.","Full Time","","","",""
"4","1996","35-65 y.","Part Time","","","",""
"4","1996","35-65 y.","Not Working","","","",""
"4","1996","66 and older","Full Time","","","",""
"4","1996","66 and older","Part Time","","","",""
"4","1996","66 and older","Not Working","","","",""
"5","1996","16-34 y.","Full Time","","","",""
"5","1996","16-34 y.","Part Time","","","",""
"5","1996","16-34 y.","Not Working","","","",""
"5","1996","35-65 y.","Full Time","","","",""
"5","1996","35-65 y.","Part Time","","","",""
"5","1996","35-65 y.","Not Working","","","",""
"5","1996","66 and older","Full Time","","","",""
"5","1996","66 and older","Part Time","","","",""
"5","1996","66 and older","Not Working","","","",""
"1","1997","16-34 y.","Full Time","687","0.319421790156872","0.30028355188651","0.338560028427233"
"1","1997","16-34 y.","Part Time","321","0.331009336044824","0.302382090417625","0.359636581672023"
"1","1997","16-34 y.","Not Working","478","0.399027376391614","0.372589956019312","0.425464796763917"
"1","1997","35-65 y.","Full Time","1612","0.519059523478609","0.50204096594566","0.536078081011558"
"1","1997","35-65 y.","Part Time","705","0.512376259290648","0.486910645192918","0.537841873388378"
"1","1997","35-65 y.","Not Working","794","0.497865421770021","0.475233913328823","0.520496930211218"
"1","1997","66 and older","Full Time","9","","",""
"1","1997","66 and older","Part Time","24","","",""
"1","1997","66 and older","Not Working","699","0.449687462948215","0.424993822131744","0.474381103764686"
"2","1997","16-34 y.","Full Time","1497","0.635819617356159","0.616067852661819","0.655571382050499"
"2","1997","16-34 y.","Part Time","670","0.626764451524848","0.59734103546093","0.656187867588767"
"2","1997","16-34 y.","Not Working","802","0.565982263175627","0.539224763082598","0.592739763268656"
"2","1997","35-65 y.","Full Time","1630","0.457076130664162","0.440108068774834","0.474044192553489"
"2","1997","35-65 y.","Part Time","748","0.466365975751843","0.440950255672934","0.491781695830751"
"2","1997","35-65 y.","Not Working","1045","0.481319876709627","0.458703962081574","0.50393579133768"
"2","1997","66 and older","Full Time","6","","",""
"2","1997","66 and older","Part Time","15","","",""
"2","1997","66 and older","Not Working","828","0.51714977372646","0.492344762806901","0.541954784646019"
"3","1997","16-34 y.","Full Time","96","0.0447585924869694","0.036271177291933","0.0532460076820059"
"3","1997","16-34 y.","Part Time","47","0.0422262124303275","0.0299921145190237","0.0544603103416312"
"3","1997","16-34 y.","Not Working","38","0.0349903604327588","0.0250699321977082","0.0449107886678094"
"3","1997","35-65 y.","Full Time","69","0.0238643458572293","0.0186656027700355","0.0290630889444232"
"3","1997","35-65 y.","Part Time","27","","",""
"3","1997","35-65 y.","Not Working","36","0.0208147015203525","0.0143527307246212","0.0272766723160838"
"3","1997","66 and older","Full Time","","","",""
"3","1997","66 and older","Part Time","","","",""
"3","1997","66 and older","Not Working","32","0.0331627633253252","0.0242742920474937","0.0420512346031567"
"4","1997","16-34 y.","Full Time","","","",""
"4","1997","16-34 y.","Part Time","","","",""
"4","1997","16-34 y.","Not Working","","","",""
"4","1997","35-65 y.","Full Time","","","",""
"4","1997","35-65 y.","Part Time","","","",""
"4","1997","35-65 y.","Not Working","","","",""
"4","1997","66 and older","Full Time","","","",""
"4","1997","66 and older","Part Time","","","",""
"4","1997","66 and older","Not Working","","","",""
"5","1997","16-34 y.","Full Time","","","",""
"5","1997","16-34 y.","Part Time","","","",""
"5","1997","16-34 y.","Not Working","","","",""
"5","1997","35-65 y.","Full Time","","","",""
"5","1997","35-65 y.","Part Time","","","",""
"5","1997","35-65 y.","Not Working","","","",""
"5","1997","66 and older","Full Time","","","",""
"5","1997","66 and older","Part Time","","","",""
"5","1997","66 and older","Not Working","","","",""
"1","1998","16-34 y.","Full Time","747","0.323928669156504","0.304963621716281","0.342893716596726"
"1","1998","16-34 y.","Part Time","375","0.330051245775175","0.302826285025084","0.357276206525266"
"1","1998","16-34 y.","Not Working","532","0.401302171811748","0.375626390406614","0.426977953216882"
"1","1998","35-65 y.","Full Time","1836","0.513441171996152","0.497232916320628","0.529649427671677"
"1","1998","35-65 y.","Part Time","826","0.516385972452417","0.492574591982005","0.540197352922828"
"1","1998","35-65 y.","Not Working","1014","0.524362362971597","0.503522291725986","0.545202434217208"
"1","1998","66 and older","Full Time","11","","",""
"1","1998","66 and older","Part Time","27","","",""
"1","1998","66 and older","Not Working","854","0.465235619610159","0.442401484126236","0.488069755094082"
"2","1998","16-34 y.","Full Time","1488","0.62949896585261","0.609927416699509","0.649070515005712"
"2","1998","16-34 y.","Part Time","714","0.597169945598465","0.568773388623995","0.625566502572935"
"2","1998","16-34 y.","Not Working","807","0.546913949424366","0.520838372909583","0.572989525939148"
"2","1998","35-65 y.","Full Time","1742","0.462327209901925","0.446159183435649","0.478495236368201"
"2","1998","35-65 y.","Part Time","823","0.454180169559987","0.430456238637799","0.477904100482175"
"2","1998","35-65 y.","Not Working","1144","0.454160542507975","0.433383558749948","0.474937526266003"
"2","1998","66 and older","Full Time","3","","",""
"2","1998","66 and older","Part Time","15","","",""
"2","1998","66 and older","Not Working","932","0.498086407613238","0.475197045899966","0.520975769326511"
"3","1998","16-34 y.","Full Time","104","0.046572364990886","0.0380326968451501","0.055112033136622"
"3","1998","16-34 y.","Part Time","57","0.0727788086263602","0.0577387362018985","0.0878188810508219"
"3","1998","16-34 y.","Not Working","61","0.0517838787638862","0.0401764766694721","0.0633912808583003"
"3","1998","35-65 y.","Full Time","75","0.0242316181019222","0.0192452098394343","0.0292180263644101"
"3","1998","35-65 y.","Part Time","43","0.0294338579875965","0.0213803688873213","0.0374873470878716"
"3","1998","35-65 y.","Not Working","47","0.0203921540978833","0.0144941778867036","0.026290130309063"
"3","1998","66 and older","Full Time","1","","",""
"3","1998","66 and older","Part Time","1","","",""
"3","1998","66 and older","Not Working","29","","",""
"4","1998","16-34 y.","Full Time","","","",""
"4","1998","16-34 y.","Part Time","","","",""
"4","1998","16-34 y.","Not Working","","","",""
"4","1998","35-65 y.","Full Time","","","",""
"4","1998","35-65 y.","Part Time","","","",""
"4","1998","35-65 y.","Not Working","1","","",""
"4","1998","66 and older","Full Time","","","",""
"4","1998","66 and older","Part Time","","","",""
"4","1998","66 and older","Not Working","18","","",""
"5","1998","16-34 y.","Full Time","","","",""
"5","1998","16-34 y.","Part Time","","","",""
"5","1998","16-34 y.","Not Working","","","",""
"5","1998","35-65 y.","Full Time","","","",""
"5","1998","35-65 y.","Part Time","","","",""
"5","1998","35-65 y.","Not Working","","","",""
"5","1998","66 and older","Full Time","","","",""
"5","1998","66 and older","Part Time","","","",""
"5","1998","66 and older","Not Working","","","",""
"1","1999","16-34 y.","Full Time","711","0.32387294461467","0.304407107003545","0.343338782225795"
"1","1999","16-34 y.","Part Time","426","0.366192648821436","0.338843525458236","0.393541772184636"
"1","1999","16-34 y.","Not Working","455","0.396981182491662","0.369356012416479","0.424606352566845"
"1","1999","35-65 y.","Full Time","1867","0.521072823856327","0.504801691382117","0.537343956330536"
"1","1999","35-65 y.","Part Time","856","0.529481588638634","0.505705886319066","0.553257290958203"
"1","1999","35-65 y.","Not Working","904","0.501692783055824","0.479790793384625","0.523594772727022"
"1","1999","66 and older","Full Time","8","","",""
"1","1999","66 and older","Part Time","38","0.552603148065514","0.430785210248981","0.674421085882048"
"1","1999","66 and older","Not Working","835","0.471241184726056","0.447927074628271","0.494555294823842"
"2","1999","16-34 y.","Full Time","1437","0.636942118656883","0.616938455982486","0.65694578133128"
"2","1999","16-34 y.","Part Time","720","0.590197174868665","0.562278422896402","0.618115926840929"
"2","1999","16-34 y.","Not Working","714","0.566848314316097","0.538870872466811","0.594825756165383"
"2","1999","35-65 y.","Full Time","1690","0.460305188595264","0.444070988851508","0.47653938833902"
"2","1999","35-65 y.","Part Time","799","0.444975664867081","0.42130318505209","0.468648144682072"
"2","1999","35-65 y.","Not Working","1057","0.475996868227556","0.454120005413907","0.497873731041204"
"2","1999","66 and older","Full Time","1","","",""
"2","1999","66 and older","Part Time","26","","",""
"2","1999","66 and older","Not Working","869","0.488123472170776","0.464777290179978","0.511469654161574"
"3","1999","16-34 y.","Full Time","72","0.0391849367284468","0.0311134956587297","0.047256377798164"
"3","1999","16-34 y.","Part Time","44","0.0429324769196417","0.0314251559869735","0.05443979785231"
"3","1999","16-34 y.","Not Working","36","0.0361705031922406","0.0256282862406169","0.0467127201438644"
"3","1999","35-65 y.","Full Time","64","0.0186219875484096","0.0142188220798589","0.0230251530169603"
"3","1999","35-65 y.","Part Time","38","0.0255427464942849","0.0180276457856109","0.0330578472029589"
"3","1999","35-65 y.","Not Working","40","0.021118866854401","0.0148206684212207","0.0274170652875812"
"3","1999","66 and older","Full Time","1","","",""
"3","1999","66 and older","Part Time","","","",""
"3","1999","66 and older","Not Working","34","0.0219556553284475","0.0151114837519813","0.0287998269049138"
"4","1999","16-34 y.","Full Time","","","",""
"4","1999","16-34 y.","Part Time","","","",""
"4","1999","16-34 y.","Not Working","","","",""
"4","1999","35-65 y.","Full Time","","","",""
"4","1999","35-65 y.","Part Time","","","",""
"4","1999","35-65 y.","Not Working","","","",""
"4","1999","66 and older","Full Time","","","",""
"4","1999","66 and older","Part Time","","","",""
"4","1999","66 and older","Not Working","","","",""
"5","1999","16-34 y.","Full Time","","","",""
"5","1999","16-34 y.","Part Time","2","","",""
"5","1999","16-34 y.","Not Working","","","",""
"5","1999","35-65 y.","Full Time","","","",""
"5","1999","35-65 y.","Part Time","","","",""
"5","1999","35-65 y.","Not Working","1","","",""
"5","1999","66 and older","Full Time","","","",""
"5","1999","66 and older","Part Time","","","",""
"5","1999","66 and older","Not Working","23","","",""
"1","2000","16-34 y.","Full Time","1172","0.311487051210842","0.295879407435708","0.327094694985976"
"1","2000","16-34 y.","Part Time","703","0.320351655599559","0.299539715263522","0.341163595935597"
"1","2000","16-34 y.","Not Working","775","0.402591559860526","0.380134475714461","0.425048644006591"
"1","2000","35-65 y.","Full Time","3737","0.525520956307058","0.513544497609684","0.537497415004433"
"1","2000","35-65 y.","Part Time","1727","0.536904715728401","0.519240261866744","0.554569169590058"
"1","2000","35-65 y.","Not Working","1974","0.521167325755256","0.505157272782679","0.537177378727833"
"1","2000","66 and older","Full Time","36","0.889038991976876","0.790465216980861","0.987612766972891"
"1","2000","66 and older","Part Time","63","0.569256526065327","0.474087684353763","0.664425367776891"
"1","2000","66 and older","Not Working","1861","0.494028796021326","0.477458155070537","0.510599436972116"
"2","2000","16-34 y.","Full Time","2117","0.656861634249415","0.640861159200789","0.672862109298042"
"2","2000","16-34 y.","Part Time","1173","0.644707188438933","0.623360455304709","0.666053921573156"
"2","2000","16-34 y.","Not Working","1025","0.574550504326465","0.551910658344129","0.597190350308801"
"2","2000","35-65 y.","Full Time","2873","0.46178254279582","0.449825534539342","0.473739551052298"
"2","2000","35-65 y.","Part Time","1303","0.4513183621279","0.433689749238529","0.468946975017272"
"2","2000","35-65 y.","Not Working","1731","0.468682201148517","0.452689246608644","0.484675155688389"
"2","2000","66 and older","Full Time","3","","",""
"2","2000","66 and older","Part Time","40","0.420748876591756","0.325868511691085","0.515629241492427"
"2","2000","66 and older","Not Working","1568","0.478981555644865","0.462424381414368","0.495538729875362"
"3","2000","16-34 y.","Full Time","93","0.0316513145397428","0.0257510287355436","0.037551600343942"
"3","2000","16-34 y.","Part Time","55","0.0349411559615081","0.026750805489071","0.0431315064339452"
"3","2000","16-34 y.","Not Working","32","0.0228579358130087","0.01601436578805","0.0297015058379673"
"3","2000","35-65 y.","Full Time","67","0.0122921638075013","0.00964943071572001","0.0149348968992827"
"3","2000","35-65 y.","Part Time","31","0.0117769221436987","0.00795519370507149","0.0155986505823259"
"3","2000","35-65 y.","Not Working","34","0.0098719817399433","0.00670343486270273","0.0130405286171839"
"3","2000","66 and older","Full Time","","","",""
"3","2000","66 and older","Part Time","1","","",""
"3","2000","66 and older","Not Working","37","0.0140525240695889","0.0101512691121291","0.0179537790270488"
"4","2000","16-34 y.","Full Time","","","",""
"4","2000","16-34 y.","Part Time","","","",""
"4","2000","16-34 y.","Not Working","","","",""
"4","2000","35-65 y.","Full Time","","","",""
"4","2000","35-65 y.","Part Time","","","",""
"4","2000","35-65 y.","Not Working","","","",""
"4","2000","66 and older","Full Time","","","",""
"4","2000","66 and older","Part Time","","","",""
"4","2000","66 and older","Not Working","","","",""
"5","2000","16-34 y.","Full Time","","","",""
"5","2000","16-34 y.","Part Time","","","",""
"5","2000","16-34 y.","Not Working","","","",""
"5","2000","35-65 y.","Full Time","1","","",""
"5","2000","35-65 y.","Part Time","","","",""
"5","2000","35-65 y.","Not Working","1","","",""
"5","2000","66 and older","Full Time","","","",""
"5","2000","66 and older","Part Time","","","",""
"5","2000","66 and older","Not Working","31","0.0129371242642198","0.0091917815919195","0.0166824669365201"
"1","2001","16-34 y.","Full Time","1018","0.320929054966918","0.304002441441651","0.337855668492184"
"1","2001","16-34 y.","Part Time","673","0.333338371831162","0.311401905620835","0.35527483804149"
"1","2001","16-34 y.","Not Working","691","0.404001655014718","0.379987903741444","0.428015406287991"
"1","2001","35-65 y.","Full Time","3431","0.522779989147694","0.510281439826863","0.535278538468525"
"1","2001","35-65 y.","Part Time","1644","0.527035685473701","0.508988535640779","0.545082835306624"
"1","2001","35-65 y.","Not Working","1686","0.504731251802562","0.487523458647495","0.521939044957629"
"1","2001","66 and older","Full Time","25","","",""
"1","2001","66 and older","Part Time","75","0.555348378493155","0.468234815138991","0.642461941847319"
"1","2001","66 and older","Not Working","1777","0.507535361539097","0.490457288895422","0.524613434182772"
"2","2001","16-34 y.","Full Time","1814","0.647431384812861","0.630108242056424","0.664754527569297"
"2","2001","16-34 y.","Part Time","1040","0.630095429526367","0.607629763588186","0.652561095464548"
"2","2001","16-34 y.","Not Working","887","0.576505787034142","0.552324941396679","0.600686632671606"
"2","2001","35-65 y.","Full Time","2649","0.464774240576264","0.452293787953875","0.477254693198653"
"2","2001","35-65 y.","Part Time","1264","0.455680079434892","0.43767763157508","0.473682527294703"
"2","2001","35-65 y.","Not Working","1521","0.479247353551014","0.462053618853795","0.496441088248233"
"2","2001","66 and older","Full Time","3","","",""
"2","2001","66 and older","Part Time","48","0.428249243117723","0.341504181340565","0.514994304894881"
"2","2001","66 and older","Not Working","1450","0.463961593411426","0.44692600466976","0.480997182153091"
"3","2001","16-34 y.","Full Time","88","0.031515221193222","0.025180688749981","0.037849753636463"
"3","2001","16-34 y.","Part Time","60","0.0364211212962742","0.0277036289381542","0.0451386136543942"
"3","2001","16-34 y.","Not Working","26","","",""
"3","2001","35-65 y.","Full Time","55","0.0124457702760416","0.00967160600250666","0.0152199345495766"
"3","2001","35-65 y.","Part Time","31","0.0163825824548275","0.0117939981817656","0.0209711667278894"
"3","2001","35-65 y.","Not Working","33","0.0149787301326294","0.010798165722102","0.0191592945431569"
"3","2001","66 and older","Full Time","","","",""
"3","2001","66 and older","Part Time","2","","",""
"3","2001","66 and older","Not Working","34","0.0131937558095369","0.00929596665249951","0.0170915449665743"
"4","2001","16-34 y.","Full Time","","","",""
"4","2001","16-34 y.","Part Time","","","",""
"4","2001","16-34 y.","Not Working","","","",""
"4","2001","35-65 y.","Full Time","","","",""
"4","2001","35-65 y.","Part Time","","","",""
"4","2001","35-65 y.","Not Working","","","",""
"4","2001","66 and older","Full Time","","","",""
"4","2001","66 and older","Part Time","","","",""
"4","2001","66 and older","Not Working","1","","",""
"5","2001","16-34 y.","Full Time","2","","",""
"5","2001","16-34 y.","Part Time","1","","",""
"5","2001","16-34 y.","Not Working","","","",""
"5","2001","35-65 y.","Full Time","","","",""
"5","2001","35-65 y.","Part Time","1","","",""
"5","2001","35-65 y.","Not Working","3","","",""
"5","2001","66 and older","Full Time","","","",""
"5","2001","66 and older","Part Time","","","",""
"5","2001","66 and older","Not Working","30","0.0143055804518337","0.0102491683593966","0.0183619925442709"
"1","2002","16-34 y.","Full Time","1006","0.317648735855589","0.300229319352","0.335068152359177"
"1","2002","16-34 y.","Part Time","709","0.319169307974126","0.29753809915716","0.340800516791093"
"1","2002","16-34 y.","Not Working","791","0.39747929195971","0.373923426207068","0.421035157712353"
"1","2002","35-65 y.","Full Time","4066","0.530760072414203","0.518905526601326","0.542614618227079"
"1","2002","35-65 y.","Part Time","1963","0.524913561291417","0.507896069336959","0.541931053245876"
"1","2002","35-65 y.","Not Working","1762","0.513424394015527","0.496144599628059","0.530704188402994"
"1","2002","66 and older","Full Time","33","0.751815206904236","0.622706063416823","0.880924350391649"
"1","2002","66 and older","Part Time","106","0.59652953459091","0.520749115451008","0.672309953730812"
"1","2002","66 and older","Not Working","1852","0.513178676199442","0.496468638777276","0.529888713621608"
"2","2002","16-34 y.","Full Time","1661","0.656515986771084","0.638748256412897","0.674283717129272"
"2","2002","16-34 y.","Part Time","1015","0.643831197817386","0.62161014598016","0.666052249654613"
"2","2002","16-34 y.","Not Working","830","0.578931145664132","0.555165706473991","0.602696584854273"
"2","2002","35-65 y.","Full Time","2679","0.455124497492387","0.443295387638998","0.466953607345777"
"2","2002","35-65 y.","Part Time","1309","0.458941373493618","0.441960262175874","0.475922484811362"
"2","2002","35-65 y.","Not Working","1413","0.468549392460959","0.451297597086639","0.485801187835279"
"2","2002","66 and older","Full Time","8","","",""
"2","2002","66 and older","Part Time","53","0.390095619471019","0.314751117582494","0.465440121359545"
"2","2002","66 and older","Not Working","1517","0.461795924025933","0.445128945960336","0.47846290209153"
"3","2002","16-34 y.","Full Time","74","0.0249408455578472","0.019106030352011","0.0307756607636834"
"3","2002","16-34 y.","Part Time","60","0.0369994942084874","0.0282403471624367","0.0457586412545381"
"3","2002","16-34 y.","Not Working","37","0.0235895623761574","0.01628436462732","0.0308947601249949"
"3","2002","35-65 y.","Full Time","63","0.0141154300934097","0.0113132347308952","0.0169176254559242"
"3","2002","35-65 y.","Part Time","35","0.0153203329221997","0.0111348369616663","0.0195058288827331"
"3","2002","35-65 y.","Not Working","39","0.0180262135235139","0.0134265362901777","0.02262589075685"
"3","2002","66 and older","Full Time","2","","",""
"3","2002","66 and older","Part Time","2","","",""
"3","2002","66 and older","Not Working","38","0.0114598924389757","0.00790156636579115","0.0150182185121603"
"4","2002","16-34 y.","Full Time","","","",""
"4","2002","16-34 y.","Part Time","","","",""
"4","2002","16-34 y.","Not Working","","","",""
"4","2002","35-65 y.","Full Time","","","",""
"4","2002","35-65 y.","Part Time","","","",""
"4","2002","35-65 y.","Not Working","","","",""
"4","2002","66 and older","Full Time","","","",""
"4","2002","66 and older","Part Time","","","",""
"4","2002","66 and older","Not Working","1","","",""
"5","2002","16-34 y.","Full Time","3","","",""
"5","2002","16-34 y.","Part Time","","","",""
"5","2002","16-34 y.","Not Working","","","",""
"5","2002","35-65 y.","Full Time","","","",""
"5","2002","35-65 y.","Part Time","1","","",""
"5","2002","35-65 y.","Not Working","","","",""
"5","2002","66 and older","Full Time","","","",""
"5","2002","66 and older","Part Time","","","",""
"5","2002","66 and older","Not Working","29","","",""
"1","2003","16-34 y.","Full Time","908","0.304386190479695","0.286377551361993","0.322394829597396"
"1","2003","16-34 y.","Part Time","713","0.350899648032805","0.328377960439064","0.373421335626546"
"1","2003","16-34 y.","Not Working","799","0.386884275565788","0.363405608856588","0.410362942274988"
"1","2003","35-65 y.","Full Time","3826","0.518458268837122","0.506195749616147","0.530720788058097"
"1","2003","35-65 y.","Part Time","1929","0.535573987530217","0.51844859411983","0.552699380940604"
"1","2003","35-65 y.","Not Working","1690","0.495978109417638","0.478294775953546","0.51366144288173"
"1","2003","66 and older","Full Time","37","0.76807498419649","0.647411803335151","0.888738165057828"
