"ple0097","year","bula_h","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Private health insurance","2002","Schleswig-Holstein","middle vocational","47","0.106833749017732","0.0760178511958722","0.137649646839591","2"
"Private health insurance","2002","Schleswig-Holstein","vocational + Abi","6","","","","2"
"Private health insurance","2002","Schleswig-Holstein","higher vocational","8","","","","2"
"Private health insurance","2002","Schleswig-Holstein","higher education","59","0.509002958301831","0.418802929062671","0.59920298754099","2"
"Private health insurance","2002","Hamburg","in school","3","","","","2"
"Private health insurance","2002","Hamburg","inadequately","","","","","2"
"Private health insurance","2002","Hamburg","general elemantary","","","","","2"
"Private health insurance","2002","Hamburg","middle vocational","14","","","","2"
"Private health insurance","2002","Hamburg","vocational + Abi","3","","","","2"
"Private health insurance","2002","Hamburg","higher vocational","3","","","","2"
"Private health insurance","2002","Hamburg","higher education","36","0.259283578608443","0.16556580980838","0.353001347408505","2"
"Private health insurance","2002","Lower Saxony","in school","9","","","","2"
"Private health insurance","2002","Lower Saxony","inadequately","","","","","2"
"Private health insurance","2002","Lower Saxony","general elemantary","11","","","","2"
"Private health insurance","2002","Lower Saxony","middle vocational","102","0.0785885693773825","0.0622575826404751","0.0949195561142898","2"
"Private health insurance","2002","Lower Saxony","vocational + Abi","9","","","","2"
"Private health insurance","2002","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","2"
"Private health insurance","2002","Mecklenburg-Western Pomerania","higher vocational","3","","","","2"
"Private health insurance","2002","Mecklenburg-Western Pomerania","higher education","32","0.131012388613287","0.0755157225685138","0.186509054658061","2"
"Private health insurance","2002","Saxony","in school","2","","","","2"
"Private health insurance","2002","Saxony","inadequately","","","","","2"
"Private health insurance","2002","Saxony","general elemantary","","","","","2"
"Private health insurance","2002","Saxony","middle vocational","34","0.0254176698257717","0.0151350454858788","0.0357002941656646","2"
"Private health insurance","2002","Saxony","vocational + Abi","5","","","","2"
"Private health insurance","2002","Saxony","higher vocational","8","","","","2"
"Private health insurance","2002","Saxony","higher education","69","0.15058818880752","0.115495532263544","0.185680845351497","2"
"Private health insurance","2002","Saxony-Anhalt","in school","1","","","","2"
"Private health insurance","2002","Saxony-Anhalt","inadequately","","","","","2"
"Private health insurance","2002","Saxony-Anhalt","general elemantary","1","","","","2"
"Private health insurance","2002","Saxony-Anhalt","middle vocational","8","","","","2"
"Private health insurance","2002","Saxony-Anhalt","vocational + Abi","1","","","","2"
"Private health insurance","2002","Saxony-Anhalt","higher vocational","7","","","","2"
"Private health insurance","2002","Saxony-Anhalt","higher education","36","0.0849086110770616","0.0488845827273109","0.120932639426812","2"
"Private health insurance","2002","Thuringia","in school","3","","","","2"
"Private health insurance","2002","Thuringia","inadequately","","","","","2"
"Private health insurance","2002","Thuringia","general elemantary","1","","","","2"
"Private health insurance","2002","Thuringia","middle vocational","25","","","","2"
"Private health insurance","2002","Thuringia","vocational + Abi","1","","","","2"
"Private health insurance","2002","Thuringia","higher vocational","9","","","","2"
"Private health insurance","2002","Thuringia","higher education","24","","","","2"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","general elemantary","229","0.928053457904138","0.895497395859244","0.960609519949032","1"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","middle vocational","633","0.90833392496389","0.887198126201442","0.929469723726337","1"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","vocational + Abi","50","0.901250118814072","0.823115223270968","0.979385014357175","1"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","higher vocational","93","0.803883199488454","0.729682905781504","0.878083493195404","1"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","higher education","91","0.627413575700934","0.557742471125896","0.697084680275971","1"
"Public health insurance","2002","Saxony-Anhalt","general elemantary","85","0.997099086946076","0.985732361218475","1.00846581267368","1"
"Public health insurance","2002","Saxony-Anhalt","middle vocational","483","0.974139760786394","0.960143516287934","0.988136005284853","1"
"Public health insurance","2002","Saxony-Anhalt","vocational + Abi","31","0.946578228099249","0.868665124973127","1.02449133122537","1"
"Public health insurance","2002","Saxony-Anhalt","higher vocational","87","0.961364231701724","0.922403875342789","1.00032458806066","1"
"Public health insurance","2002","Saxony-Anhalt","higher education","194","0.915091388922938","0.879067360573188","0.951115417272689","1"
"Public health insurance","2002","Schleswig-Holstein","in school","20","","","","1"
"Public health insurance","2002","Schleswig-Holstein","inadequately","5","","","","1"
"Public health insurance","2002","Schleswig-Holstein","general elemantary","89","0.967733269315575","0.931624765344227","1.00384177328692","1"
"Public health insurance","2002","Schleswig-Holstein","middle vocational","336","0.886547240468656","0.854908957082779","0.918185523854533","1"
"Public health insurance","2002","Schleswig-Holstein","vocational + Abi","29","","","","1"
"Public health insurance","2002","Schleswig-Holstein","higher vocational","46","0.861049942880462","0.768793916039328","0.953305969721596","1"
"Public health insurance","2002","Schleswig-Holstein","higher education","59","0.49099704169817","0.40079701245901","0.581197070937329","1"
"Public health insurance","2002","Hamburg","in school","5","","","","1"
"Public health insurance","2002","Hamburg","inadequately","2","","","","1"
"Public health insurance","2002","Hamburg","general elemantary","31","1","1","1","1"
"Public health insurance","2002","Hamburg","middle vocational","146","0.918058753775998","0.875560154126319","0.960557353425677","1"
"Public health insurance","2002","Hamburg","vocational + Abi","16","","","","1"
"Public health insurance","2002","Hamburg","higher vocational","19","","","","1"
"Public health insurance","2002","Hamburg","higher education","47","0.737737820543081","0.643672983998124","0.831802657088038","1"
"Public health insurance","2002","Lower Saxony","in school","50","0.920680470059572","0.851725334512897","0.989635605606247","1"
"Public health insurance","2002","Lower Saxony","inadequately","27","","","","1"
"Public health insurance","2002","Lower Saxony","general elemantary","265","0.968724552191727","0.948300217845498","0.989148886537956","1"
"Public health insurance","2002","Lower Saxony","middle vocational","930","0.913748363129604","0.896710978982026","0.930785747277183","1"
"Public health insurance","2002","Lower Saxony","vocational + Abi","116","0.950172244275951","0.912027920698216","0.988316567853687","1"
"Public health insurance","2002","Lower Saxony","higher vocational","112","0.909141517956175","0.859544939124989","0.95873809678736","1"
"Public health insurance","2002","Lower Saxony","higher education","170","0.597794806298026","0.54329840774521","0.652291204850842","1"
"Public health insurance","2002","Bremen","in school","4","","","","1"
"Public health insurance","2002","Bremen","inadequately","","","","","1"
"Public health insurance","2002","Bremen","general elemantary","21","","","","1"
"Public health insurance","2002","Bremen","middle vocational","86","0.98177478856491","0.953826901453242","1.00972267567658","1"
"Public health insurance","2002","Bremen","vocational + Abi","13","","","","1"
"Public health insurance","2002","Bremen","higher vocational","8","","","","1"
"Public health insurance","2002","Bremen","higher education","22","","","","1"
"Public health insurance","2002","North Rhine-Westphalia","in school","108","0.774093850535972","0.706722063277231","0.841465637794713","1"
"Public health insurance","2002","North Rhine-Westphalia","inadequately","104","1","1","1","1"
"Public health insurance","2002","North Rhine-Westphalia","general elemantary","604","0.95995978112905","0.944674821630334","0.975244740627767","1"
"Public health insurance","2002","North Rhine-Westphalia","middle vocational","2104","0.915232981535855","0.904004949583257","0.926461013488453","1"
"Public health insurance","2002","North Rhine-Westphalia","vocational + Abi","320","0.914178992850814","0.885123623198427","0.943234362503202","1"
"Public health insurance","2002","North Rhine-Westphalia","higher vocational","290","0.870431553635778","0.83534879804164","0.905514309229915","1"
"Public health insurance","2002","North Rhine-Westphalia","higher education","495","0.657746922375834","0.626558004708196","0.688935840043471","1"
"Public health insurance","2002","Hesse","in school","24","","","","1"
"Public health insurance","2002","Hesse","inadequately","23","","","","1"
"Public health insurance","2002","Hesse","general elemantary","224","0.970526033167202","0.948809373748121","0.992242692586284","1"
"Public health insurance","2002","Hesse","middle vocational","684","0.899389410321872","0.878251890658971","0.920526929984773","1"
"Public health insurance","2002","Hesse","vocational + Abi","103","0.927783861630502","0.880679661430155","0.97488806183085","1"
"Public health insurance","2002","Hesse","higher vocational","82","0.872274777878967","0.807814159206197","0.936735396551737","1"
"Public health insurance","2002","Hesse","higher education","199","0.616772727237187","0.565983974882262","0.667561479592113","1"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","in school","31","0.936706488569424","0.857167841383964","1.01624513575488","1"
"Public health insurance","2002","Rhineland-Palatinate,Saarland","inadequately","25","","","","1"
"Public health insurance","2002","Baden-Württemberg","in school","67","0.75141159497219","0.661620665372887","0.841202524571493","1"
"Public health insurance","2002","Baden-Württemberg","inadequately","47","0.973121637839906","0.927838656062777","1.01840461961704","1"
"Public health insurance","2002","Baden-Württemberg","general elemantary","486","0.98437765187257","0.97347520635516","0.995280097389979","1"
"Public health insurance","2002","Baden-Württemberg","middle vocational","1170","0.910098751003571","0.894567622785762","0.925629879221381","1"
"Public health insurance","2002","Baden-Württemberg","vocational + Abi","124","0.890909737569456","0.839083397905771","0.942736077233142","1"
"Public health insurance","2002","Baden-Württemberg","higher vocational","180","0.858621580207568","0.812582227181725","0.904660933233412","1"
"Public health insurance","2002","Baden-Württemberg","higher education","291","0.691838749929221","0.651447463282616","0.732230036575825","1"
"Public health insurance","2002","Bavaria","in school","40","0.894829838627205","0.809798388081915","0.979861289172496","1"
"Public health insurance","2002","Bavaria","inadequately","26","","","","1"
"Public health insurance","2002","Bavaria","general elemantary","403","0.966459425707244","0.949322132669903","0.983596718744585","1"
"Public health insurance","2002","Bavaria","middle vocational","1500","0.886375632574574","0.871386511734635","0.901364753414514","1"
"Public health insurance","2002","Bavaria","vocational + Abi","125","0.841999710777235","0.783823620719283","0.900175800835188","1"
"Public health insurance","2002","Bavaria","higher vocational","206","0.83031179447367","0.784241134590292","0.876382454357048","1"
"Public health insurance","2002","Bavaria","higher education","333","0.584859537381935","0.54622894187558","0.623490132888289","1"
"Public health insurance","2002","Berlin","in school","26","","","","1"
"Public health insurance","2002","Berlin","inadequately","6","","","","1"
"Public health insurance","2002","Berlin","general elemantary","67","0.901325329322783","0.832913643633642","0.969737015011925","1"
"Public health insurance","2002","Berlin","middle vocational","309","0.910273974207113","0.88029058953666","0.940257358877567","1"
"Public health insurance","2002","Berlin","vocational + Abi","30","0.885054363472188","0.783642792303466","0.98646593464091","1"
"Public health insurance","2002","Berlin","higher vocational","62","0.94207519588589","0.886956540151537","0.997193851620243","1"
"Public health insurance","2002","Berlin","higher education","172","0.729763046752128","0.675679954985335","0.783846138518921","1"
"Public health insurance","2002","Brandenburg","in school","24","","","","1"
"Public health insurance","2002","Brandenburg","inadequately","4","","","","1"
"Public health insurance","2002","Brandenburg","general elemantary","83","0.998365287185692","0.989726079437587","1.0070044949338","1"
"Public health insurance","2002","Brandenburg","middle vocational","476","0.969135526094514","0.953775027717717","0.984496024471311","1"
"Public health insurance","2002","Brandenburg","vocational + Abi","24","","","","1"
"Public health insurance","2002","Brandenburg","higher vocational","75","0.956845828225775","0.912863973303643","1.00082768314791","1"
"Public health insurance","2002","Brandenburg","higher education","225","0.944645673738316","0.916634044917558","0.972657302559075","1"
"Public health insurance","2002","Mecklenburg-Western Pomerania","in school","9","","","","1"
"Public health insurance","2002","Mecklenburg-Western Pomerania","inadequately","3","","","","1"
"Public health insurance","2002","Mecklenburg-Western Pomerania","general elemantary","42","1","1","1","1"
"Public health insurance","2002","Mecklenburg-Western Pomerania","middle vocational","259","0.973257644461653","0.953942656802051","0.992572632121256","1"
"Public health insurance","2002","Mecklenburg-Western Pomerania","vocational + Abi","4","","","","1"
"Public health insurance","2002","Mecklenburg-Western Pomerania","higher vocational","37","0.956169774823263","0.892728419576784","1.01961113006974","1"
"Public health insurance","2002","Mecklenburg-Western Pomerania","higher education","108","0.856762966461735","0.799144470062952","0.914381462860518","1"
"Public health insurance","2002","Saxony","in school","38","0.972717316813451","0.922233177206432","1.02320145642047","1"
"Public health insurance","2002","Saxony","inadequately","3","","","","1"
"Public health insurance","2002","Saxony","general elemantary","127","1","1","1","1"
"Public health insurance","2002","Saxony","middle vocational","864","0.971433787037273","0.960550507772897","0.982317066301649","1"
"Public health insurance","2002","Saxony","vocational + Abi","40","0.898452414274852","0.810200491670244","0.986704336879459","1"
"Public health insurance","2002","Saxony","higher vocational","127","0.944827036912618","0.906312869197371","0.983341204627864","1"
"Public health insurance","2002","Saxony","higher education","330","0.84941181119248","0.814319154648503","0.884504467736457","1"
"Public health insurance","2002","Saxony-Anhalt","in school","28","","","","1"
"Public health insurance","2002","Saxony-Anhalt","inadequately","2","","","","1"
"Public health insurance","2002","Thuringia","in school","24","","","","1"
"Public health insurance","2002","Thuringia","inadequately","2","","","","1"
"Public health insurance","2002","Thuringia","general elemantary","60","0.984018830817429","0.952549380809727","1.01548828082513","1"
"Public health insurance","2002","Thuringia","middle vocational","564","0.955965808842971","0.939438451046201","0.97249316663974","1"
"Public health insurance","2002","Thuringia","vocational + Abi","21","","","","1"
"Public health insurance","2002","Thuringia","higher vocational","65","0.853133697717774","0.772484164219389","0.93378323121616","1"
"Public health insurance","2002","Thuringia","higher education","156","0.923160965029004","0.884252732236562","0.962069197821446","1"
"Neither","2003","Baden-Württemberg","general elemantary","3","","","","3"
"Neither","2003","Brandenburg","in school","","","","","3"
"Neither","2003","Baden-Württemberg","middle vocational","8","","","","3"
"Neither","2003","Brandenburg","general elemantary","","","","","3"
"Neither","2003","Rhineland-Palatinate,Saarland","vocational + Abi","","","","","3"
"Neither","2003","Rhineland-Palatinate,Saarland","higher vocational","","","","","3"
"Neither","2003","Rhineland-Palatinate,Saarland","higher education","","","","","3"
"Neither","2003","Brandenburg","inadequately","","","","","3"
"Neither","2003","Baden-Württemberg","in school","","","","","3"
"Neither","2003","Baden-Württemberg","inadequately","","","","","3"
"Neither","2003","Berlin","higher education","1","","","","3"
"Neither","2003","Brandenburg","middle vocational","4","","","","3"
"Neither","2003","Mecklenburg-Western Pomerania","general elemantary","","","","","3"
"Neither","2003","Rhineland-Palatinate,Saarland","general elemantary","","","","","3"
"Neither","2003","Rhineland-Palatinate,Saarland","middle vocational","3","","","","3"
"Neither","2003","Baden-Württemberg","vocational + Abi","","","","","3"
"Neither","2003","Baden-Württemberg","higher vocational","2","","","","3"
"Neither","2003","Baden-Württemberg","higher education","3","","","","3"
"Neither","2003","Brandenburg","vocational + Abi","","","","","3"
"Neither","2003","Brandenburg","higher vocational","","","","","3"
"Neither","2003","Brandenburg","higher education","2","","","","3"
"Neither","2003","Mecklenburg-Western Pomerania","in school","","","","","3"
"Neither","2003","Mecklenburg-Western Pomerania","inadequately","","","","","3"
"Neither","2003","Saxony-Anhalt","general elemantary","","","","","3"
"Neither","2003","Saxony-Anhalt","middle vocational","2","","","","3"
"Neither","2003","Saxony-Anhalt","vocational + Abi","","","","","3"
"Neither","2003","Hesse","middle vocational","3","","","","3"
"Neither","2003","Hesse","vocational + Abi","","","","","3"
"Neither","2003","Hesse","higher vocational","1","","","","3"
"Neither","2003","Hesse","higher education","2","","","","3"
"Neither","2003","Rhineland-Palatinate,Saarland","in school","","","","","3"
"Neither","2003","Rhineland-Palatinate,Saarland","inadequately","","","","","3"
"Neither","2003","Bavaria","in school","","","","","3"
"Neither","2003","Bavaria","inadequately","2","","","","3"
"Neither","2003","Bavaria","general elemantary","1","","","","3"
"Neither","2003","Bavaria","middle vocational","3","","","","3"
"Neither","2003","Bavaria","vocational + Abi","2","","","","3"
"Neither","2003","Berlin","in school","","","","","3"
"Neither","2003","Berlin","inadequately","1","","","","3"
"Neither","2003","Berlin","general elemantary","1","","","","3"
"Neither","2003","Berlin","middle vocational","2","","","","3"
"Neither","2003","Berlin","vocational + Abi","","","","","3"
"Neither","2003","Berlin","higher vocational","","","","","3"
"Neither","2003","Mecklenburg-Western Pomerania","middle vocational","2","","","","3"
"Neither","2003","Mecklenburg-Western Pomerania","vocational + Abi","","","","","3"
"Neither","2003","Mecklenburg-Western Pomerania","higher vocational","","","","","3"
"Neither","2003","Mecklenburg-Western Pomerania","higher education","1","","","","3"
"Neither","2003","Saxony","in school","","","","","3"
"Neither","2003","Saxony","inadequately","","","","","3"
"Neither","2003","Saxony","general elemantary","","","","","3"
"Neither","2003","Saxony","middle vocational","2","","","","3"
"Neither","2003","Saxony","vocational + Abi","","","","","3"
"Neither","2003","Saxony","higher vocational","","","","","3"
"Neither","2003","Saxony","higher education","","","","","3"
"Neither","2003","Saxony-Anhalt","in school","","","","","3"
"Neither","2003","Saxony-Anhalt","inadequately","","","","","3"
"Neither","2003","Thuringia","middle vocational","5","","","","3"
"Neither","2003","Thuringia","vocational + Abi","","","","","3"
"Neither","2003","Thuringia","higher vocational","","","","","3"
"Neither","2003","Thuringia","higher education","","","","","3"
"Neither","2003","Bavaria","higher vocational","3","","","","3"
"Neither","2003","Bavaria","higher education","5","","","","3"
"Neither","2003","Lower Saxony","higher vocational","1","","","","3"
"Neither","2003","Lower Saxony","higher education","5","","","","3"
"Neither","2003","Bremen","in school","","","","","3"
"Neither","2003","Bremen","inadequately","","","","","3"
"Neither","2003","Bremen","general elemantary","","","","","3"
"Neither","2003","Bremen","middle vocational","1","","","","3"
"Neither","2003","Bremen","vocational + Abi","","","","","3"
"Neither","2003","Saxony-Anhalt","higher vocational","","","","","3"
"Neither","2003","Saxony-Anhalt","higher education","","","","","3"
"Neither","2003","Thuringia","in school","","","","","3"
"Neither","2003","Thuringia","inadequately","","","","","3"
"Neither","2003","Thuringia","general elemantary","","","","","3"
"Neither","2003","Bremen","higher vocational","","","","","3"
"Neither","2003","Bremen","higher education","1","","","","3"
"Neither","2003","North Rhine-Westphalia","in school","3","","","","3"
"Neither","2003","North Rhine-Westphalia","inadequately","1","","","","3"
"Neither","2003","North Rhine-Westphalia","general elemantary","5","","","","3"
"Neither","2003","North Rhine-Westphalia","middle vocational","14","","","","3"
"Neither","2003","North Rhine-Westphalia","vocational + Abi","1","","","","3"
"Neither","2003","North Rhine-Westphalia","higher vocational","3","","","","3"
"Neither","2003","North Rhine-Westphalia","higher education","4","","","","3"
"Neither","2003","Hesse","in school","1","","","","3"
"Neither","2003","Hesse","inadequately","","","","","3"
"Neither","2003","Hesse","general elemantary","","","","","3"
"Neither","2003","Schleswig-Holstein","in school","","","","","3"
"Neither","2003","Schleswig-Holstein","inadequately","1","","","","3"
"Neither","2003","Schleswig-Holstein","general elemantary","1","","","","3"
"Neither","2003","Schleswig-Holstein","middle vocational","3","","","","3"
"Neither","2003","Schleswig-Holstein","vocational + Abi","1","","","","3"
"Neither","2003","Schleswig-Holstein","higher vocational","","","","","3"
"Neither","2003","Schleswig-Holstein","higher education","","","","","3"
"Neither","2003","Hamburg","in school","","","","","3"
"Neither","2003","Hamburg","inadequately","","","","","3"
"Neither","2003","Hamburg","general elemantary","","","","","3"
"Neither","2003","Hamburg","middle vocational","","","","","3"
"Neither","2003","Hamburg","vocational + Abi","","","","","3"
"Neither","2003","Hamburg","higher vocational","","","","","3"
"Neither","2003","Hamburg","higher education","","","","","3"
"Neither","2003","Lower Saxony","in school","","","","","3"
"Neither","2003","Lower Saxony","inadequately","","","","","3"
"Neither","2003","Lower Saxony","general elemantary","1","","","","3"
"Neither","2003","Lower Saxony","middle vocational","13","","","","3"
"Neither","2003","Lower Saxony","vocational + Abi","","","","","3"
"Private health insurance","2003","Lower Saxony","higher vocational","17","","","","2"
"Private health insurance","2003","Lower Saxony","higher education","126","0.365062613667856","0.310582677127901","0.419542550207811","2"
"Private health insurance","2003","Bremen","in school","1","","","","2"
"Private health insurance","2003","Bremen","inadequately","","","","","2"
"Private health insurance","2003","Bremen","general elemantary","1","","","","2"
"Private health insurance","2003","Bremen","middle vocational","3","","","","2"
"Private health insurance","2003","Bremen","vocational + Abi","1","","","","2"
"Private health insurance","2003","Bremen","higher vocational","2","","","","2"
"Private health insurance","2003","Bremen","higher education","13","","","","2"
"Private health insurance","2003","North Rhine-Westphalia","in school","30","0.205533699522842","0.138356800759532","0.272710598286152","2"
"Private health insurance","2003","North Rhine-Westphalia","inadequately","1","","","","2"
"Private health insurance","2003","North Rhine-Westphalia","general elemantary","22","","","","2"
"Private health insurance","2003","North Rhine-Westphalia","middle vocational","248","0.0775902728932952","0.0665850019490821","0.0885955438375083","2"
"Private health insurance","2003","North Rhine-Westphalia","vocational + Abi","36","0.0775264606804587","0.0491840376747989","0.105868883686119","2"
"Private health insurance","2003","Hesse","middle vocational","76","0.100723173259537","0.0784280194909518","0.123018327028123","2"
"Private health insurance","2003","Hesse","vocational + Abi","17","","","","2"
"Private health insurance","2003","Hesse","higher vocational","22","","","","2"
"Private health insurance","2003","Hesse","higher education","130","0.326865381936024","0.275711068933464","0.378019694938583","2"
"Private health insurance","2003","Rhineland-Palatinate,Saarland","in school","6","","","","2"
"Private health insurance","2003","Baden-Württemberg","general elemantary","3","","","","2"
"Private health insurance","2003","Baden-Württemberg","middle vocational","123","0.0872976640261845","0.0717180591125221","0.102877268939847","2"
"Private health insurance","2003","Baden-Württemberg","vocational + Abi","14","","","","2"
"Private health insurance","2003","Baden-Württemberg","higher vocational","36","0.131345434716882","0.0856608703465952","0.177029999087168","2"
"Private health insurance","2003","Baden-Württemberg","higher education","199","0.312237655784665","0.270387269272219","0.35408804229711","2"
"Private health insurance","2003","Bavaria","in school","18","","","","2"
"Private health insurance","2003","Bavaria","inadequately","","","","","2"
"Private health insurance","2003","Bavaria","general elemantary","17","","","","2"
"Private health insurance","2003","Bavaria","middle vocational","205","0.106356725988452","0.0914586661155176","0.121254785861386","2"
"Private health insurance","2003","Bavaria","vocational + Abi","23","","","","2"
"Private health insurance","2003","Bavaria","higher vocational","42","0.15882555218872","0.113334553269752","0.204316551107688","2"
"Private health insurance","2003","Schleswig-Holstein","in school","2","","","","2"
"Private health insurance","2003","Schleswig-Holstein","inadequately","","","","","2"
"Private health insurance","2003","Schleswig-Holstein","general elemantary","2","","","","2"
"Private health insurance","2003","Schleswig-Holstein","middle vocational","38","0.095291933372429","0.0650035013978582","0.125580365347","2"
"Private health insurance","2003","Schleswig-Holstein","vocational + Abi","5","","","","2"
"Private health insurance","2003","Schleswig-Holstein","higher vocational","8","","","","2"
"Private health insurance","2003","Schleswig-Holstein","higher education","51","0.502968206467812","0.40867105690157","0.597265356034053","2"
"Private health insurance","2003","Hamburg","in school","1","","","","2"
"Private health insurance","2003","Hamburg","inadequately","","","","","2"
"Private health insurance","2003","Hamburg","general elemantary","","","","","2"
"Private health insurance","2003","Hamburg","middle vocational","10","","","","2"
"Private health insurance","2003","Hamburg","vocational + Abi","2","","","","2"
"Private health insurance","2003","Hamburg","higher vocational","3","","","","2"
"Private health insurance","2003","Hamburg","higher education","31","0.259704904533058","0.159120841960579","0.360288967105537","2"
"Private health insurance","2003","Lower Saxony","in school","10","","","","2"
"Private health insurance","2003","Lower Saxony","inadequately","1","","","","2"
"Private health insurance","2003","Lower Saxony","general elemantary","6","","","","2"
"Private health insurance","2003","Lower Saxony","middle vocational","93","0.0740459752723112","0.0577843532426403","0.0903075973019822","2"
"Private health insurance","2003","Lower Saxony","vocational + Abi","8","","","","2"
"Private health insurance","2003","North Rhine-Westphalia","higher vocational","56","0.116727506916804","0.0823944550036726","0.151060558829935","2"
"Private health insurance","2003","North Rhine-Westphalia","higher education","365","0.330798959961359","0.299113008163365","0.362484911759352","2"
"Private health insurance","2003","Hesse","in school","9","","","","2"
"Private health insurance","2003","Hesse","inadequately","","","","","2"
"Private health insurance","2003","Hesse","general elemantary","5","","","","2"
"Private health insurance","2003","Rhineland-Palatinate,Saarland","inadequately","1","","","","2"
"Private health insurance","2003","Rhineland-Palatinate,Saarland","general elemantary","10","","","","2"
"Private health insurance","2003","Rhineland-Palatinate,Saarland","middle vocational","75","0.093132364310967","0.0715417133326213","0.114723015289313","2"
"Private health insurance","2003","Rhineland-Palatinate,Saarland","vocational + Abi","4","","","","2"
"Private health insurance","2003","Rhineland-Palatinate,Saarland","higher vocational","19","","","","2"
"Private health insurance","2003","Rhineland-Palatinate,Saarland","higher education","94","0.389291385607273","0.31959286080327","0.458989910411277","2"
"Private health insurance","2003","Baden-Württemberg","in school","20","","","","2"
"Private health insurance","2003","Baden-Württemberg","inadequately","1","","","","2"
"Private health insurance","2003","Bavaria","higher education","271","0.423854250161398","0.383877867571567","0.46383063275123","2"
"Private health insurance","2003","Berlin","in school","5","","","","2"
"Private health insurance","2003","Berlin","inadequately","","","","","2"
"Private health insurance","2003","Berlin","general elemantary","2","","","","2"
"Private health insurance","2003","Berlin","middle vocational","43","0.0947962644287655","0.0641510042117227","0.125441524645808","2"
"Private health insurance","2003","Berlin","vocational + Abi","6","","","","2"
"Private health insurance","2003","Berlin","higher vocational","6","","","","2"
"Private health insurance","2003","Berlin","higher education","78","0.257965565325766","0.203513400648943","0.31241773000259","2"
"Private health insurance","2003","Brandenburg","in school","2","","","","2"
"Private health insurance","2003","Brandenburg","inadequately","","","","","2"
"Private health insurance","2003","Brandenburg","general elemantary","","","","","2"
"Private health insurance","2003","Brandenburg","middle vocational","8","","","","2"
"Private health insurance","2003","Brandenburg","vocational + Abi","","","","","2"
"Private health insurance","2003","Brandenburg","higher vocational","5","","","","2"
"Private health insurance","2003","Brandenburg","higher education","34","0.0748732354127198","0.0429437616966709","0.106802709128769","2"
"Private health insurance","2003","Mecklenburg-Western Pomerania","in school","","","","","2"
"Private health insurance","2003","Mecklenburg-Western Pomerania","inadequately","","","","","2"
"Private health insurance","2003","Mecklenburg-Western Pomerania","general elemantary","1","","","","2"
"Private health insurance","2003","Mecklenburg-Western Pomerania","middle vocational","10","","","","2"
"Private health insurance","2003","Mecklenburg-Western Pomerania","vocational + Abi","1","","","","2"
"Private health insurance","2003","Mecklenburg-Western Pomerania","higher vocational","3","","","","2"
"Private health insurance","2003","Mecklenburg-Western Pomerania","higher education","32","0.138141387561282","0.0805724164467283","0.195710358675836","2"
"Private health insurance","2003","Saxony","in school","4","","","","2"
"Private health insurance","2003","Saxony","inadequately","","","","","2"
"Private health insurance","2003","Saxony","general elemantary","2","","","","2"
"Private health insurance","2003","Saxony","middle vocational","35","0.0277477160408314","0.0169202940040816","0.0385751380775812","2"
"Private health insurance","2003","Saxony","vocational + Abi","5","","","","2"
"Private health insurance","2003","Saxony","higher vocational","7","","","","2"
"Private health insurance","2003","Saxony","higher education","64","0.131802713480382","0.0976560083974225","0.165949418563342","2"
"Private health insurance","2003","Saxony-Anhalt","in school","2","","","","2"
"Private health insurance","2003","Saxony-Anhalt","inadequately","","","","","2"
"Private health insurance","2003","Saxony-Anhalt","general elemantary","","","","","2"
"Private health insurance","2003","Saxony-Anhalt","middle vocational","12","","","","2"
"Private health insurance","2003","Saxony-Anhalt","vocational + Abi","1","","","","2"
"Private health insurance","2003","Saxony-Anhalt","higher vocational","6","","","","2"
"Private health insurance","2003","Saxony-Anhalt","higher education","29","","","","2"
"Private health insurance","2003","Thuringia","in school","3","","","","2"
"Private health insurance","2003","Thuringia","inadequately","","","","","2"
"Private health insurance","2003","Thuringia","general elemantary","","","","","2"
"Private health insurance","2003","Thuringia","middle vocational","26","","","","2"
"Private health insurance","2003","Thuringia","vocational + Abi","2","","","","2"
"Private health insurance","2003","Thuringia","higher vocational","9","","","","2"
"Private health insurance","2003","Thuringia","higher education","28","","","","2"
"Public health insurance","2003","Schleswig-Holstein","in school","13","","","","1"
"Public health insurance","2003","Schleswig-Holstein","inadequately","5","","","","1"
"Public health insurance","2003","Schleswig-Holstein","general elemantary","86","0.97404847743556","0.941017243710097","1.00707971116102","1"
"Public health insurance","2003","Schleswig-Holstein","middle vocational","320","0.897414967809696","0.86611577452943","0.928714161089963","1"
"Public health insurance","2003","Schleswig-Holstein","vocational + Abi","28","","","","1"
"Public health insurance","2003","Schleswig-Holstein","higher vocational","43","0.858678470681592","0.763073063760054","0.954283877603129","1"
"Public health insurance","2003","Schleswig-Holstein","higher education","57","0.497031793532188","0.402734643965947","0.59132894309843","1"
"Public health insurance","2003","Hamburg","in school","7","","","","1"
"Public health insurance","2003","Hamburg","inadequately","2","","","","1"
