"ple0097","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Private health insurance","2004","Part Time","inadequately","","","","","2"
"Public health insurance","2004","Part Time","inadequately","50","1","1","1","1"
"Public health insurance","2004","Part Time","general elemantary","537","0.983859579827071","0.97335667324119","0.994362486412953","1"
"Public health insurance","2004","Part Time","middle vocational","2459","0.939781858608221","0.930702185182432","0.94886153203401","1"
"Public health insurance","2004","Part Time","vocational + Abi","320","0.958498076882377","0.937329062634669","0.979667091130086","1"
"Public health insurance","2004","Part Time","higher vocational","303","0.927848587031989","0.900346249481388","0.95535092458259","1"
"Public health insurance","2004","Part Time","higher education","616","0.764651409892883","0.737239346680353","0.792063473105413","1"
"Public health insurance","2004","Not Working","in school","425","0.87540763902303","0.847396656900732","0.903418621145328","1"
"Public health insurance","2004","Not Working","inadequately","149","0.978522162448371","0.955399372861633","1.00164495203511","1"
"Public health insurance","2004","Not Working","general elemantary","1385","0.974931915178458","0.9668264172675","0.983037413089417","1"
"Public health insurance","2004","Full Time","in school","1","","","","1"
"Public health insurance","2004","Full Time","inadequately","51","0.997547712215441","0.984104626273871","1.01099079815701","1"
"Public health insurance","2004","Full Time","general elemantary","593","0.987797605616725","0.979027469000304","0.996567742233147","1"
"Public health insurance","2004","Full Time","middle vocational","3505","0.896162292135347","0.886661247080748","0.905663337189947","1"
"Public health insurance","2004","Full Time","vocational + Abi","467","0.885437138870365","0.858373071392837","0.912501206347894","1"
"Public health insurance","2004","Full Time","higher vocational","653","0.83283135114537","0.806975487643863","0.858687214646877","1"
"Public health insurance","2004","Full Time","higher education","1374","0.631814043430566","0.612392049779112","0.651236037082019","1"
"Public health insurance","2004","Part Time","in school","73","0.865282841796839","0.795516704257568","0.935048979336109","1"
"Public health insurance","2004","Not Working","middle vocational","3853","0.938689601172932","0.931399568081346","0.945979634264519","1"
"Public health insurance","2004","Not Working","vocational + Abi","242","0.86450816155089","0.824633593647263","0.904382729454517","1"
"Public health insurance","2004","Not Working","higher vocational","452","0.928038356821797","0.905180219158235","0.950896494485358","1"
"Public health insurance","2004","Not Working","higher education","748","0.793678152449065","0.768496334677182","0.818859970220948","1"
"Neither","2005","Not Working","higher education","","","","","3"
"Neither","2005","Not Working","higher vocational","","","","","3"
"Neither","2005","Not Working","inadequately","","","","","3"
"Neither","2005","Not Working","general elemantary","","","","","3"
"Neither","2005","Not Working","middle vocational","","","","","3"
"Neither","2005","Not Working","vocational + Abi","","","","","3"
"Neither","2005","Not Working","in school","","","","","3"
"Neither","2005","Full Time","in school","","","","","3"
"Neither","2005","Full Time","inadequately","","","","","3"
"Neither","2005","Full Time","general elemantary","","","","","3"
"Neither","2005","Full Time","middle vocational","","","","","3"
"Neither","2005","Full Time","vocational + Abi","","","","","3"
"Neither","2005","Full Time","higher vocational","","","","","3"
"Neither","2005","Full Time","higher education","","","","","3"
"Neither","2005","Part Time","in school","","","","","3"
"Neither","2005","Part Time","inadequately","","","","","3"
"Neither","2005","Part Time","general elemantary","","","","","3"
"Neither","2005","Part Time","middle vocational","","","","","3"
"Neither","2005","Part Time","vocational + Abi","","","","","3"
"Neither","2005","Part Time","higher vocational","","","","","3"
"Neither","2005","Part Time","higher education","","","","","3"
"Private health insurance","2005","Not Working","higher education","257","0.213590650543695","0.188137949581994","0.239043351505397","2"
"Private health insurance","2005","Not Working","higher vocational","44","0.0853606541668244","0.0596298833075071","0.111091425026142","2"
"Private health insurance","2005","Not Working","in school","114","0.127642236357012","0.0996782587672984","0.155606213946726","2"
"Private health insurance","2005","Not Working","inadequately","1","","","","2"
"Private health insurance","2005","Not Working","general elemantary","37","0.0207089421395305","0.013103943425596","0.0283139408534649","2"
"Private health insurance","2005","Not Working","middle vocational","275","0.0613971456811017","0.0539061488510869","0.0688881425111165","2"
"Private health insurance","2005","Not Working","vocational + Abi","38","0.124997148501502","0.0862603377024589","0.163733959300545","2"
"Private health insurance","2005","Part Time","in school","19","","","","2"
"Private health insurance","2005","Part Time","inadequately","","","","","2"
"Private health insurance","2005","Part Time","general elemantary","10","","","","2"
"Private health insurance","2005","Part Time","higher vocational","31","0.0502165230374183","0.0266537312476901","0.0737793148271466","2"
"Private health insurance","2005","Part Time","higher education","286","0.229112310069318","0.20201464485762","0.256209975281017","2"
"Private health insurance","2005","Full Time","in school","","","","","2"
"Private health insurance","2005","Full Time","inadequately","3","","","","2"
"Private health insurance","2005","Full Time","general elemantary","10","","","","2"
"Private health insurance","2005","Full Time","middle vocational","436","0.108864760226678","0.0988865270923516","0.118842993361004","2"
"Private health insurance","2005","Full Time","vocational + Abi","67","0.103167862481524","0.0771979443237787","0.129137780639269","2"
"Private health insurance","2005","Full Time","higher vocational","155","0.191104035113657","0.163188120040777","0.219019950186537","2"
"Private health insurance","2005","Full Time","higher education","921","0.366265293069925","0.346201508524859","0.38632907761499","2"
"Private health insurance","2005","Part Time","middle vocational","173","0.0594124694338891","0.0501348131923778","0.0686901256754003","2"
"Private health insurance","2005","Part Time","vocational + Abi","14","","","","2"
"Public health insurance","2005","Part Time","in school","75","0.849874868897579","0.77766636320468","0.922083374590478","1"
"Public health insurance","2005","Part Time","inadequately","34","1","1","1","1"
"Public health insurance","2005","Part Time","general elemantary","485","0.985402958290905","0.974837584976801","0.99596833160501","1"
"Public health insurance","2005","Part Time","middle vocational","2321","0.940587530566111","0.9313098743246","0.949865186807622","1"
"Public health insurance","2005","Part Time","vocational + Abi","307","0.974167206292733","0.956813269329797","0.991521143255669","1"
"Public health insurance","2005","Part Time","higher vocational","299","0.949783476962582","0.926220685172853","0.97334626875231","1"
"Public health insurance","2005","Part Time","higher education","638","0.770887689930682","0.743790024718983","0.79798535514238","1"
"Public health insurance","2005","Not Working","in school","433","0.872357763642988","0.844393786053274","0.900321741232702","1"
"Public health insurance","2005","Not Working","inadequately","151","0.993334364756147","0.980398519864632","1.00627020964766","1"
"Public health insurance","2005","Not Working","general elemantary","1310","0.97929105786047","0.971686059146535","0.986896056574404","1"
"Public health insurance","2005","Not Working","middle vocational","3670","0.938602854318898","0.931111857488884","0.946093851148913","1"
"Public health insurance","2005","Not Working","vocational + Abi","242","0.875002851498498","0.836266040699455","0.913739662297541","1"
"Public health insurance","2005","Not Working","higher vocational","409","0.914639345833176","0.888908574973858","0.940370116692493","1"
"Public health insurance","2005","Not Working","higher education","739","0.786409349456305","0.760956648494603","0.811862050418006","1"
"Public health insurance","2005","Full Time","middle vocational","3307","0.891135239773322","0.881157006638996","0.901113472907648","1"
"Public health insurance","2005","Full Time","vocational + Abi","460","0.896832137518476","0.870862219360731","0.922802055676221","1"
"Public health insurance","2005","Full Time","higher vocational","607","0.808895964886343","0.780980049813463","0.836811879959223","1"
"Public health insurance","2005","Full Time","higher education","1294","0.633734706930076","0.61367092238501","0.653798491475141","1"
"Public health insurance","2005","Full Time","in school","3","","","","1"
"Public health insurance","2005","Full Time","inadequately","52","0.881341509063686","0.795876514548701","0.966806503578672","1"
"Public health insurance","2005","Full Time","general elemantary","538","0.990937741555339","0.983003613267528","0.99887186984315","1"
"Neither","2006","Not Working","inadequately","","","","","3"
"Neither","2006","Not Working","vocational + Abi","","","","","3"
"Neither","2006","Not Working","higher vocational","","","","","3"
"Neither","2006","Not Working","higher education","","","","","3"
"Neither","2006","Not Working","general elemantary","","","","","3"
"Neither","2006","Not Working","middle vocational","","","","","3"
"Neither","2006","Not Working","in school","","","","","3"
"Neither","2006","Full Time","in school","","","","","3"
"Neither","2006","Full Time","inadequately","","","","","3"
"Neither","2006","Full Time","general elemantary","","","","","3"
"Neither","2006","Full Time","middle vocational","","","","","3"
"Neither","2006","Full Time","vocational + Abi","","","","","3"
"Neither","2006","Full Time","higher vocational","","","","","3"
"Neither","2006","Full Time","higher education","","","","","3"
"Neither","2006","Part Time","in school","","","","","3"
"Neither","2006","Part Time","inadequately","","","","","3"
"Neither","2006","Part Time","general elemantary","","","","","3"
"Neither","2006","Part Time","middle vocational","","","","","3"
"Neither","2006","Part Time","vocational + Abi","","","","","3"
"Neither","2006","Part Time","higher vocational","","","","","3"
"Neither","2006","Part Time","higher education","","","","","3"
"Private health insurance","2006","Not Working","in school","90","0.168425821086968","0.127675557677099","0.209176084496836","2"
"Private health insurance","2006","Not Working","inadequately","","","","","2"
"Private health insurance","2006","Not Working","higher vocational","44","0.0646042812617951","0.0433525228596395","0.0858560396639507","2"
"Private health insurance","2006","Not Working","higher education","325","0.228023340892221","0.203879251331977","0.252167430452466","2"
"Private health insurance","2006","Not Working","vocational + Abi","37","0.103854679290228","0.0692754943768169","0.138433864203639","2"
"Private health insurance","2006","Not Working","general elemantary","46","0.0238496853282467","0.0160471297815432","0.0316522408749503","2"
"Private health insurance","2006","Not Working","middle vocational","336","0.0668256563930318","0.0595050452078467","0.074146267578217","2"
"Private health insurance","2006","Full Time","middle vocational","458","0.101142813545009","0.0917410908187098","0.110544536271309","2"
"Private health insurance","2006","Full Time","vocational + Abi","58","0.0839443258247593","0.0609769866033799","0.106911665046139","2"
"Private health insurance","2006","Part Time","inadequately","","","","","2"
"Private health insurance","2006","Part Time","general elemantary","21","","","","2"
"Private health insurance","2006","Full Time","in school","1","","","","2"
"Private health insurance","2006","Part Time","in school","14","","","","2"
"Private health insurance","2006","Part Time","higher vocational","36","0.088210975061681","0.0577506547601635","0.118671295363199","2"
"Private health insurance","2006","Part Time","higher education","296","0.241056607129143","0.214222484865008","0.267890729393279","2"
"Private health insurance","2006","Full Time","inadequately","3","","","","2"
"Private health insurance","2006","Full Time","general elemantary","8","","","","2"
"Private health insurance","2006","Full Time","higher vocational","162","0.188047191347961","0.160850860412749","0.215243522283173","2"
"Private health insurance","2006","Full Time","higher education","991","0.378077933787628","0.358774239467294","0.397381628107963","2"
"Private health insurance","2006","Part Time","middle vocational","182","0.0605126510333054","0.0513897128181271","0.0696355892484837","2"
"Private health insurance","2006","Part Time","vocational + Abi","26","","","","2"
"Public health insurance","2006","Part Time","in school","50","0.870895138605472","0.788744236832527","0.953046040378417","1"
"Public health insurance","2006","Part Time","inadequately","36","1","1","1","1"
"Public health insurance","2006","Part Time","general elemantary","486","0.966974294824196","0.951419022243296","0.982529567405097","1"
"Public health insurance","2006","Part Time","middle vocational","2442","0.939487348966695","0.930364410751516","0.948610287181873","1"
"Public health insurance","2006","Part Time","vocational + Abi","331","0.942510423450554","0.918364066368747","0.966656780532361","1"
"Public health insurance","2006","Part Time","higher vocational","297","0.911789024938319","0.881328704636801","0.942249345239837","1"
"Public health insurance","2006","Part Time","higher education","680","0.758943392870857","0.732109270606721","0.785777515134992","1"
"Public health insurance","2006","Not Working","in school","234","0.831574178913032","0.790823915503164","0.872324442322901","1"
"Public health insurance","2006","Not Working","inadequately","149","1","1","1","1"
"Public health insurance","2006","Not Working","general elemantary","1423","0.976150314671753","0.96834775912505","0.983952870218457","1"
"Public health insurance","2006","Not Working","middle vocational","4134","0.933174343606968","0.925853732421783","0.940494954792153","1"
"Public health insurance","2006","Not Working","vocational + Abi","262","0.896145320709772","0.861566135796361","0.930724505623183","1"
"Public health insurance","2006","Not Working","higher vocational","470","0.935395718738205","0.914143960336049","0.95664747714036","1"
"Public health insurance","2006","Not Working","higher education","835","0.771976659107779","0.747832569547534","0.796120748668023","1"
"Public health insurance","2006","Full Time","general elemantary","502","0.990508430549038","0.982093295190235","0.998923565907842","1"
"Public health insurance","2006","Full Time","middle vocational","3493","0.898857186454991","0.889455463728691","0.90825890918129","1"
"Public health insurance","2006","Full Time","vocational + Abi","502","0.916055674175241","0.893088334953862","0.93902301339662","1"
"Public health insurance","2006","Full Time","higher vocational","631","0.811952808652039","0.784756477716827","0.839149139587251","1"
"Public health insurance","2006","Full Time","higher education","1433","0.621922066212372","0.602618371892037","0.641225760532706","1"
"Public health insurance","2006","Full Time","in school","3","","","","1"
"Public health insurance","2006","Full Time","inadequately","52","0.89185219454244","0.809775086752506","0.973929302332375","1"
"Neither","2007","Not Working","in school","","","","","3"
"Neither","2007","Not Working","inadequately","","","","","3"
"Neither","2007","Not Working","general elemantary","","","","","3"
"Neither","2007","Not Working","middle vocational","","","","","3"
"Neither","2007","Not Working","vocational + Abi","","","","","3"
"Neither","2007","Not Working","higher vocational","","","","","3"
"Neither","2007","Not Working","higher education","","","","","3"
"Neither","2007","Full Time","in school","","","","","3"
"Neither","2007","Full Time","inadequately","","","","","3"
"Neither","2007","Full Time","general elemantary","","","","","3"
"Neither","2007","Full Time","middle vocational","","","","","3"
"Neither","2007","Full Time","vocational + Abi","","","","","3"
"Neither","2007","Full Time","higher vocational","","","","","3"
"Neither","2007","Full Time","higher education","","","","","3"
"Neither","2007","Part Time","in school","","","","","3"
"Neither","2007","Part Time","inadequately","","","","","3"
"Neither","2007","Part Time","general elemantary","","","","","3"
"Neither","2007","Part Time","middle vocational","","","","","3"
"Neither","2007","Part Time","vocational + Abi","","","","","3"
"Neither","2007","Part Time","higher vocational","","","","","3"
"Neither","2007","Part Time","higher education","","","","","3"
"Private health insurance","2007","Not Working","in school","62","0.146366956302567","0.105329277220409","0.187404635384725","2"
"Private health insurance","2007","Not Working","inadequately","","","","","2"
"Private health insurance","2007","Not Working","vocational + Abi","42","0.134221639869533","0.0950550076357529","0.173388272103312","2"
"Private health insurance","2007","Not Working","higher vocational","46","0.0683249132908407","0.0459854961949574","0.090664330386724","2"
"Private health insurance","2007","Not Working","higher education","323","0.224929137686166","0.200797169992101","0.24906110538023","2"
"Private health insurance","2007","Not Working","general elemantary","56","0.0296254858351221","0.0204544548779081","0.038796516792336","2"
"Private health insurance","2007","Not Working","middle vocational","313","0.0644334830598611","0.0569391228528791","0.0719278432668431","2"
"Private health insurance","2007","Full Time","middle vocational","408","0.100745799091068","0.0910473578346148","0.11044424034752","2"
"Private health insurance","2007","Full Time","in school","","","","","2"
"Private health insurance","2007","Full Time","inadequately","4","","","","2"
"Private health insurance","2007","Full Time","general elemantary","7","","","","2"
"Private health insurance","2007","Full Time","vocational + Abi","60","0.0848792581072828","0.0616084064027455","0.10815010981182","2"
"Private health insurance","2007","Full Time","higher education","934","0.377150801199738","0.357221461957725","0.39708014044175","2"
"Private health insurance","2007","Part Time","in school","10","","","","2"
"Private health insurance","2007","Part Time","inadequately","","","","","2"
"Private health insurance","2007","Part Time","general elemantary","13","","","","2"
"Private health insurance","2007","Part Time","vocational + Abi","18","","","","2"
"Private health insurance","2007","Part Time","higher vocational","40","0.0989848730441599","0.0662640997979022","0.131705646290418","2"
"Private health insurance","2007","Full Time","higher vocational","139","0.185221206126221","0.156626200524033","0.213816211728409","2"
"Private health insurance","2007","Part Time","middle vocational","157","0.0550229702155971","0.0459882699803264","0.0640576704508678","2"
"Private health insurance","2007","Part Time","higher education","276","0.245474792948447","0.21797726785182","0.272972318045074","2"
"Public health insurance","2007","Part Time","in school","41","0.915746605479737","0.839513367722855","0.991979843236618","1"
"Public health insurance","2007","Part Time","inadequately","41","1","1","1","1"
"Public health insurance","2007","Part Time","general elemantary","439","0.977667240722512","0.964045092622742","0.991289388822282","1"
"Public health insurance","2007","Part Time","middle vocational","2290","0.944977029784403","0.935942329549132","0.954011730019674","1"
"Public health insurance","2007","Part Time","vocational + Abi","303","0.949863153696822","0.925990285421623","0.973736021972022","1"
"Public health insurance","2007","Part Time","higher vocational","280","0.90101512695584","0.868294353709582","0.933735900202098","1"
"Public health insurance","2007","Part Time","higher education","665","0.754525207051553","0.727027681954926","0.78202273214818","1"
"Public health insurance","2007","Not Working","in school","223","0.853633043697433","0.812595364615275","0.894670722779591","1"
"Public health insurance","2007","Not Working","inadequately","137","1","1","1","1"
"Public health insurance","2007","Not Working","general elemantary","1257","0.970374514164878","0.961203483207664","0.979545545122092","1"
"Public health insurance","2007","Not Working","middle vocational","3810","0.935566516940139","0.928072156733157","0.943060877147121","1"
"Public health insurance","2007","Not Working","vocational + Abi","249","0.865778360130468","0.826611727896688","0.904944992364247","1"
"Public health insurance","2007","Not Working","higher vocational","444","0.931675086709159","0.909335669613276","0.954014503805043","1"
"Public health insurance","2007","Not Working","higher education","827","0.775070862313834","0.75093889461977","0.799202830007899","1"
"Public health insurance","2007","Full Time","general elemantary","430","0.972476166309612","0.957137015468481","0.987815317150742","1"
"Public health insurance","2007","Full Time","middle vocational","3292","0.899254200908932","0.88955575965248","0.908952642165385","1"
"Public health insurance","2007","Full Time","vocational + Abi","491","0.915120741892717","0.89184989018818","0.938391593597255","1"
"Public health insurance","2007","Full Time","higher vocational","570","0.814778793873779","0.786183788271591","0.843373799475967","1"
"Public health insurance","2007","Full Time","higher education","1338","0.622849198800262","0.602919859558249","0.642778538042275","1"
"Public health insurance","2007","Full Time","in school","","","","","1"
"Public health insurance","2007","Full Time","inadequately","35","0.810081242853507","0.686979555610347","0.933182930096667","1"
"Neither","2008","Not Working","higher education","","","","","3"
"Neither","2008","Not Working","general elemantary","","","","","3"
"Neither","2008","Not Working","in school","","","","","3"
"Neither","2008","Not Working","inadequately","","","","","3"
"Neither","2008","Not Working","higher vocational","","","","","3"
"Neither","2008","Not Working","middle vocational","","","","","3"
"Neither","2008","Not Working","vocational + Abi","","","","","3"
"Neither","2008","Part Time","general elemantary","","","","","3"
"Neither","2008","Part Time","middle vocational","","","","","3"
"Neither","2008","Part Time","vocational + Abi","","","","","3"
"Neither","2008","Part Time","higher vocational","","","","","3"
"Neither","2008","Part Time","higher education","","","","","3"
"Neither","2008","Full Time","in school","","","","","3"
"Neither","2008","Full Time","inadequately","","","","","3"
"Neither","2008","Full Time","general elemantary","","","","","3"
"Neither","2008","Full Time","middle vocational","","","","","3"
"Neither","2008","Full Time","vocational + Abi","","","","","3"
"Neither","2008","Full Time","higher vocational","","","","","3"
"Neither","2008","Full Time","higher education","","","","","3"
"Neither","2008","Part Time","in school","","","","","3"
"Neither","2008","Part Time","inadequately","","","","","3"
"Private health insurance","2008","Not Working","middle vocational","315","0.0677084267103092","0.0597886232014302","0.0756282302191882","2"
"Private health insurance","2008","Not Working","inadequately","1","","","","2"
"Private health insurance","2008","Not Working","in school","59","0.133279746725251","0.0941622870057558","0.172397206444747","2"
"Private health insurance","2008","Not Working","general elemantary","44","0.0250411182012854","0.0162116349623482","0.0338706014402227","2"
"Private health insurance","2008","Not Working","higher vocational","45","0.0792668823437658","0.0544710643121996","0.104062700375332","2"
"Private health insurance","2008","Not Working","higher education","335","0.241935161865221","0.217279932603625","0.266590391126818","2"
"Private health insurance","2008","Not Working","vocational + Abi","33","0.0875300531936736","0.0529783539876188","0.122081752399728","2"
"Private health insurance","2008","Part Time","in school","12","","","","2"
"Private health insurance","2008","Part Time","inadequately","","","","","2"
"Private health insurance","2008","Part Time","general elemantary","15","","","","2"
"Private health insurance","2008","Part Time","middle vocational","147","0.0575941075417709","0.0480728964041778","0.067115318679364","2"
"Private health insurance","2008","Part Time","vocational + Abi","19","","","","2"
"Private health insurance","2008","Part Time","higher vocational","34","0.078194462951396","0.0475055092029364","0.108883416699856","2"
"Private health insurance","2008","Part Time","higher education","271","0.225511907060462","0.198116898336902","0.252906915784021","2"
"Private health insurance","2008","Full Time","general elemantary","5","","","","2"
"Private health insurance","2008","Full Time","middle vocational","379","0.0950463388144341","0.0854700590122302","0.104622618616638","2"
"Private health insurance","2008","Full Time","inadequately","4","","","","2"
"Private health insurance","2008","Full Time","higher education","835","0.359781758921556","0.339442913715979","0.380120604127132","2"
"Private health insurance","2008","Full Time","higher vocational","140","0.200784912605306","0.170384285039735","0.231185540170877","2"
"Private health insurance","2008","Full Time","in school","","","","","2"
"Private health insurance","2008","Full Time","vocational + Abi","53","0.0771099976431853","0.054003004997881","0.10021699028849","2"
"Public health insurance","2008","Part Time","in school","52","0.85304956960322","0.766307322352707","0.939791816853733","1"
"Public health insurance","2008","Part Time","inadequately","31","1","1","1","1"
"Public health insurance","2008","Part Time","general elemantary","394","0.974299721858786","0.958964091286618","0.989635352430955","1"
"Public health insurance","2008","Part Time","middle vocational","2153","0.942405892458229","0.932884681320636","0.951927103595822","1"
"Public health insurance","2008","Part Time","vocational + Abi","309","0.933770994420289","0.906858405611245","0.960683583229333","1"
"Public health insurance","2008","Part Time","higher vocational","260","0.921805537048604","0.891116583300145","0.952494490797064","1"
"Public health insurance","2008","Part Time","higher education","623","0.774488092939538","0.747093084215979","0.801883101663098","1"
"Public health insurance","2008","Not Working","in school","231","0.866720253274749","0.827602793555253","0.905837712994244","1"
"Public health insurance","2008","Not Working","inadequately","116","0.997262284380814","0.987794376487047","1.00673019227458","1"
"Public health insurance","2008","Not Working","general elemantary","1159","0.974958881798715","0.966129398559777","0.983788365037652","1"
"Public health insurance","2008","Not Working","middle vocational","3551","0.932291573289691","0.924371769780812","0.94021137679857","1"
"Public health insurance","2008","Not Working","vocational + Abi","224","0.912469946806326","0.877918247600272","0.947021646012381","1"
"Public health insurance","2008","Not Working","higher vocational","411","0.920733117656234","0.895937299624668","0.9455289356878","1"
"Public health insurance","2008","Not Working","higher education","824","0.758064838134779","0.733409608873182","0.782720067396375","1"
"Public health insurance","2008","Full Time","general elemantary","416","0.983873138689969","0.971840759204778","0.99590551817516","1"
"Public health insurance","2008","Full Time","middle vocational","3224","0.904953661185566","0.895377381383362","0.91452994098777","1"
"Public health insurance","2008","Full Time","vocational + Abi","459","0.922890002356815","0.89978300971151","0.945996995002119","1"
"Public health insurance","2008","Full Time","higher vocational","527","0.799215087394694","0.768814459829124","0.829615714960265","1"
"Public health insurance","2008","Full Time","higher education","1304","0.640218241078444","0.619879395872868","0.660557086284021","1"
"Public health insurance","2008","Full Time","in school","1","","","","1"
"Public health insurance","2008","Full Time","inadequately","35","0.818924712766659","0.698068948965186","0.939780476568131","1"
"Neither","2009","Not Working","inadequately","","","","","3"
"Neither","2009","Not Working","general elemantary","","","","","3"
"Neither","2009","Not Working","higher vocational","","","","","3"
"Neither","2009","Not Working","higher education","","","","","3"
"Neither","2009","Not Working","in school","","","","","3"
"Neither","2009","Not Working","middle vocational","","","","","3"
"Neither","2009","Not Working","vocational + Abi","","","","","3"
"Neither","2009","Full Time","vocational + Abi","","","","","3"
"Neither","2009","Full Time","higher vocational","","","","","3"
"Neither","2009","Full Time","higher education","","","","","3"
"Neither","2009","Part Time","in school","","","","","3"
"Neither","2009","Part Time","inadequately","","","","","3"
"Neither","2009","Part Time","general elemantary","","","","","3"
"Neither","2009","Part Time","middle vocational","","","","","3"
"Neither","2009","Part Time","vocational + Abi","","","","","3"
"Neither","2009","Part Time","higher vocational","","","","","3"
"Neither","2009","Part Time","higher education","","","","","3"
"Neither","2009","Full Time","in school","","","","","3"
"Neither","2009","Full Time","inadequately","","","","","3"
"Neither","2009","Full Time","general elemantary","","","","","3"
"Neither","2009","Full Time","middle vocational","","","","","3"
"Private health insurance","2009","Not Working","general elemantary","32","0.0199574795754998","0.0115303327011813","0.0283846264498183","2"
"Private health insurance","2009","Not Working","in school","57","0.158444544672085","0.113270264036953","0.203618825307217","2"
"Private health insurance","2009","Not Working","middle vocational","290","0.072130685246002","0.0636229288190523","0.0806384416729517","2"
"Private health insurance","2009","Not Working","vocational + Abi","32","0.088715398976914","0.0530391078956588","0.124391690058169","2"
"Private health insurance","2009","Not Working","inadequately","","","","","2"
"Private health insurance","2009","Not Working","higher vocational","41","0.0877656251949177","0.0608645853296642","0.114666665060171","2"
"Private health insurance","2009","Not Working","higher education","341","0.256207901173827","0.230480698534222","0.281935103813431","2"
"Private health insurance","2009","Part Time","in school","15","","","","2"
"Private health insurance","2009","Part Time","inadequately","","","","","2"
"Private health insurance","2009","Part Time","general elemantary","13","","","","2"
"Private health insurance","2009","Part Time","middle vocational","130","0.063432328799525","0.0532426813946208","0.0736219762044292","2"
"Private health insurance","2009","Part Time","vocational + Abi","12","","","","2"
"Private health insurance","2009","Part Time","higher vocational","40","0.105462268977233","0.0708783134599981","0.140046224494468","2"
"Private health insurance","2009","Part Time","higher education","270","0.24461301731369","0.216356297769405","0.272869736857975","2"
"Private health insurance","2009","Full Time","in school","","","","","2"
"Private health insurance","2009","Full Time","inadequately","3","","","","2"
"Private health insurance","2009","Full Time","higher vocational","121","0.190379800977382","0.159121679074037","0.221637922880726","2"
"Private health insurance","2009","Full Time","general elemantary","6","","","","2"
"Private health insurance","2009","Full Time","middle vocational","359","0.0951411218837501","0.0852098270677757","0.105072416699724","2"
"Private health insurance","2009","Full Time","higher education","778","0.345471157644213","0.324886604077295","0.366055711211131","2"
"Private health insurance","2009","Full Time","vocational + Abi","54","0.0880599241039014","0.0626290548148203","0.113490793392983","2"
"Public health insurance","2009","Not Working","middle vocational","3262","0.927869314753998","0.919361558327048","0.936377071180948","1"
"Public health insurance","2009","Not Working","vocational + Abi","212","0.911284601023086","0.875608309941831","0.946960892104341","1"
"Public health insurance","2009","Not Working","higher vocational","384","0.912234374805082","0.885333334939829","0.939135414670336","1"
"Public health insurance","2009","Not Working","higher education","765","0.743792098826173","0.718064896186569","0.769519301465778","1"
"Public health insurance","2009","Part Time","in school","44","0.88280965964047","0.800736428543921","0.964882890737018","1"
"Public health insurance","2009","Part Time","inadequately","32","1","1","1","1"
"Public health insurance","2009","Part Time","general elemantary","350","0.958054739921155","0.937432711255477","0.978676768586833","1"
"Public health insurance","2009","Part Time","middle vocational","2068","0.936567671200475","0.926378023795571","0.946757318605379","1"
"Public health insurance","2009","Part Time","vocational + Abi","269","0.948536842312855","0.922704115678057","0.974369568947654","1"
"Public health insurance","2009","Part Time","higher vocational","263","0.894537731022767","0.859953775505532","0.929121686540002","1"
"Public health insurance","2009","Part Time","higher education","619","0.75538698268631","0.727130263142025","0.783643702230595","1"
"Public health insurance","2009","Not Working","in school","194","0.841555455327915","0.796381174692783","0.886729735963047","1"
"Public health insurance","2009","Not Working","inadequately","97","1","1","1","1"
"Public health insurance","2009","Not Working","general elemantary","1026","0.9800425204245","0.971615373550182","0.988469667298819","1"
"Public health insurance","2009","Full Time","general elemantary","384","0.978819412741477","0.964529286245351","0.993109539237603","1"
"Public health insurance","2009","Full Time","middle vocational","2994","0.90485887811625","0.894927583300276","0.914790172932224","1"
"Public health insurance","2009","Full Time","higher education","1272","0.654528842355787","0.633944288788869","0.675113395922705","1"
"Public health insurance","2009","Full Time","in school","1","","","","1"
"Public health insurance","2009","Full Time","inadequately","37","0.86190174478519","0.754986146369604","0.968817343200777","1"
"Public health insurance","2009","Full Time","vocational + Abi","423","0.911940075896099","0.886509206607017","0.93737094518518","1"
"Public health insurance","2009","Full Time","higher vocational","485","0.809620199022618","0.778362077119274","0.840878320925963","1"
"Neither","2010","Not Working","higher vocational","","","","","3"
"Neither","2010","Not Working","higher education","","","","","3"
"Neither","2010","Not Working","in school","","","","","3"
"Neither","2010","Not Working","inadequately","","","","","3"
"Neither","2010","Not Working","general elemantary","","","","","3"
"Neither","2010","Not Working","middle vocational","","","","","3"
"Neither","2010","Not Working","vocational + Abi","","","","","3"
"Neither","2010","Full Time","in school","","","","","3"
"Neither","2010","Full Time","inadequately","","","","","3"
"Neither","2010","Full Time","general elemantary","","","","","3"
"Neither","2010","Full Time","middle vocational","","","","","3"
"Neither","2010","Full Time","vocational + Abi","","","","","3"
"Neither","2010","Full Time","higher vocational","","","","","3"
"Neither","2010","Full Time","higher education","","","","","3"
"Neither","2010","Part Time","in school","","","","","3"
"Neither","2010","Part Time","inadequately","","","","","3"
"Neither","2010","Part Time","general elemantary","","","","","3"
"Neither","2010","Part Time","middle vocational","","","","","3"
"Neither","2010","Part Time","vocational + Abi","","","","","3"
"Neither","2010","Part Time","higher vocational","","","","","3"
"Neither","2010","Part Time","higher education","","","","","3"
"Private health insurance","2010","Not Working","general elemantary","35","0.0195902800596513","0.0122057422379577","0.0269748178813448","2"
"Private health insurance","2010","Not Working","higher education","387","0.26285225544871","0.239124017549974","0.286580493347445","2"
