"ple0097","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2004","(2c_gen) general maturity certificate","East Germany","177","0.952577705188881","0.922592230668902","0.98256317970886"
"Public health insurance","2004","(2c_voc) vocational maturity certificate","West Germany","1130","0.868733635384298","0.850720004723879","0.886747266044718"
"Public health insurance","2004","(2c_voc) vocational maturity certificate","East Germany","189","0.917162006230744","0.879244664207583","0.955079348253906"
"Public health insurance","2004","(3a) lower tertiary education","West Germany","686","0.732324121717661","0.705126527500967","0.759521715934356"
"Public health insurance","2004","(3a) lower tertiary education","East Germany","617","0.935377673088838","0.916885072080451","0.953870274097225"
"Public health insurance","2004","(3b) higher tertiary education","West Germany","980","0.590607167620999","0.568975634070133","0.612238701171865"
"Public health insurance","2004","(3b) higher tertiary education","East Germany","455","0.826389753409113","0.796056791578735","0.856722715239491"
"Private health insurance","2004","(0) in school","West Germany","113","0.146511705487097","0.114439812270948","0.178583598703245"
"Private health insurance","2004","(0) in school","East Germany","16","","",""
"Private health insurance","2004","(1a) inadequately completed","West Germany","3","","",""
"Private health insurance","2004","(1a) inadequately completed","East Germany","1","","",""
"Private health insurance","2004","(1b) general elementary school","West Germany","38","0.0201242734897594","0.0136262320477526","0.0266223149317663"
"Private health insurance","2004","(1b) general elementary school","East Germany","","","",""
"Private health insurance","2004","(1c) basic vocational qualification","West Germany","344","0.0623588809935132","0.0555870489275152","0.0691307130595112"
"Private health insurance","2004","(1c) basic vocational qualification","East Germany","7","","",""
"Private health insurance","2004","(2b) intermediate general qualification","West Germany","30","0.0367568731964808","0.0193329349394873","0.0541808114534743"
"Private health insurance","2004","(2b) intermediate general qualification","East Germany","2","","",""
"Private health insurance","2004","(2a) intermediate vocational","West Germany","435","0.116665801189353","0.105581211308406","0.127750391070299"
"Private health insurance","2004","(2a) intermediate vocational","East Germany","111","0.0629880992059868","0.0516413823456715","0.074334816066302"
"Private health insurance","2004","(2c_gen) general maturity certificate","West Germany","133","0.182936136776495","0.153237579653756","0.212634693899233"
"Private health insurance","2004","(2c_gen) general maturity certificate","East Germany","16","","",""
"Private health insurance","2004","(2c_voc) vocational maturity certificate","West Germany","220","0.131266364615702","0.113252733955282","0.149279995276122"
"Private health insurance","2004","(2c_voc) vocational maturity certificate","East Germany","14","","",""
"Private health insurance","2004","(3a) lower tertiary education","West Germany","332","0.267675878282339","0.240478284065644","0.294873472499033"
"Private health insurance","2004","(3a) lower tertiary education","East Germany","62","0.0646223269111624","0.0461297259027754","0.0831149279195495"
"Private health insurance","2004","(3b) higher tertiary education","West Germany","1005","0.409392832379001","0.387761298828135","0.431024365929867"
"Private health insurance","2004","(3b) higher tertiary education","East Germany","144","0.173610246590887","0.143277284760509","0.203943208421265"
"Neither","2004","(0) in school","West Germany","","","",""
"Neither","2004","(0) in school","East Germany","","","",""
"Neither","2004","(1a) inadequately completed","West Germany","","","",""
"Neither","2004","(1a) inadequately completed","East Germany","","","",""
"Neither","2004","(1b) general elementary school","West Germany","","","",""
"Neither","2004","(1b) general elementary school","East Germany","","","",""
"Neither","2004","(1c) basic vocational qualification","West Germany","","","",""
"Neither","2004","(1c) basic vocational qualification","East Germany","","","",""
"Neither","2004","(2b) intermediate general qualification","West Germany","","","",""
"Neither","2004","(2b) intermediate general qualification","East Germany","","","",""
"Neither","2004","(2a) intermediate vocational","West Germany","","","",""
"Neither","2004","(2a) intermediate vocational","East Germany","","","",""
"Neither","2004","(2c_gen) general maturity certificate","West Germany","","","",""
"Neither","2004","(2c_gen) general maturity certificate","East Germany","","","",""
"Neither","2004","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Neither","2004","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Neither","2004","(3a) lower tertiary education","West Germany","","","",""
"Neither","2004","(3a) lower tertiary education","East Germany","","","",""
"Neither","2004","(3b) higher tertiary education","West Germany","","","",""
"Neither","2004","(3b) higher tertiary education","East Germany","","","",""
"Public health insurance","2005","(0) in school","West Germany","382","0.845939884504383","0.814359959609253","0.877519809399513"
"Public health insurance","2005","(0) in school","East Germany","131","0.964029827068951","0.933824178753873","0.99423547538403"
"Public health insurance","2005","(1a) inadequately completed","West Germany","223","0.962191546539899","0.937434097568734","0.986948995511065"
"Public health insurance","2005","(1a) inadequately completed","East Germany","18","","",""
"Public health insurance","2005","(1b) general elementary school","West Germany","1616","0.983713139414227","0.977598285287538","0.989827993540916"
"Public health insurance","2005","(1b) general elementary school","East Germany","210","1","1","1"
"Public health insurance","2005","(1c) basic vocational qualification","West Germany","4276","0.934829611971527","0.927703771084388","0.941955452858666"
"Public health insurance","2005","(1c) basic vocational qualification","East Germany","1078","0.995844882765011","0.992015569124026","0.999674196405996"
"Public health insurance","2005","(2b) intermediate general qualification","West Germany","407","0.972406834770032","0.956978150032231","0.987835519507833"
"Public health insurance","2005","(2b) intermediate general qualification","East Germany","138","0.983537844387297","0.962460156847588","1.00461553192701"
"Public health insurance","2005","(2a) intermediate vocational","West Germany","2647","0.876208670921305","0.864556723050531","0.887860618792079"
"Public health insurance","2005","(2a) intermediate vocational","East Germany","1574","0.940923469030241","0.929639387825309","0.952207550235174"
"Public health insurance","2005","(2c_gen) general maturity certificate","West Germany","495","0.824940919193314","0.794734444265894","0.855147394120733"
"Public health insurance","2005","(2c_gen) general maturity certificate","East Germany","167","0.940307990762536","0.90607598538799","0.974539996137083"
"Public health insurance","2005","(2c_voc) vocational maturity certificate","West Germany","1081","0.875314137602962","0.857314177972457","0.893314097233467"
"Public health insurance","2005","(2c_voc) vocational maturity certificate","East Germany","197","0.935599664049676","0.902400470161331","0.968798857938021"
"Public health insurance","2005","(3a) lower tertiary education","West Germany","671","0.739001398360128","0.711546929103321","0.766455867616936"
"Public health insurance","2005","(3a) lower tertiary education","East Germany","601","0.941344106218413","0.92330752069198","0.959380691744846"
"Public health insurance","2005","(3b) higher tertiary education","West Germany","946","0.596537927543038","0.57452492448651","0.618550930599566"
"Public health insurance","2005","(3b) higher tertiary education","East Germany","453","0.819215380458017","0.788214999832406","0.850215761083628"
"Private health insurance","2005","(0) in school","West Germany","120","0.154060115495617","0.122480190600487","0.185640040390747"
"Private health insurance","2005","(0) in school","East Germany","15","","",""
"Private health insurance","2005","(1a) inadequately completed","West Germany","5","","",""
"Private health insurance","2005","(1a) inadequately completed","East Germany","2","","",""
"Private health insurance","2005","(1b) general elementary school","West Germany","30","0.0162868605857734","0.0101720064590844","0.0224017147124624"
"Private health insurance","2005","(1b) general elementary school","East Germany","","","",""
"Private health insurance","2005","(1c) basic vocational qualification","West Germany","333","0.0651703880284728","0.0580445471413338","0.0722962289156118"
"Private health insurance","2005","(1c) basic vocational qualification","East Germany","6","","",""
"Private health insurance","2005","(2b) intermediate general qualification","West Germany","26","","",""
"Private health insurance","2005","(2b) intermediate general qualification","East Germany","2","","",""
"Private health insurance","2005","(2a) intermediate vocational","West Germany","422","0.123791329078695","0.112139381207921","0.135443276949469"
"Private health insurance","2005","(2a) intermediate vocational","East Germany","103","0.0590765309697587","0.0477924497648265","0.0703606121746908"
"Private health insurance","2005","(2c_gen) general maturity certificate","West Germany","113","0.175059080806686","0.144852605879267","0.205265555734106"
"Private health insurance","2005","(2c_gen) general maturity certificate","East Germany","17","","",""
"Private health insurance","2005","(2c_voc) vocational maturity certificate","West Germany","213","0.124685862397038","0.106685902766533","0.142685822027543"
"Private health insurance","2005","(2c_voc) vocational maturity certificate","East Germany","13","","",""
"Private health insurance","2005","(3a) lower tertiary education","West Germany","312","0.260998601639872","0.233544132383064","0.28845307089668"
"Private health insurance","2005","(3a) lower tertiary education","East Germany","51","0.0586558937815868","0.0406193082551539","0.0766924793080197"
"Private health insurance","2005","(3b) higher tertiary education","West Germany","962","0.403462072456962","0.381449069400434","0.42547507551349"
"Private health insurance","2005","(3b) higher tertiary education","East Germany","139","0.180784619541983","0.149784238916372","0.211785000167594"
"Neither","2005","(0) in school","West Germany","","","",""
"Neither","2005","(0) in school","East Germany","","","",""
"Neither","2005","(1a) inadequately completed","West Germany","","","",""
"Neither","2005","(1a) inadequately completed","East Germany","","","",""
"Neither","2005","(1b) general elementary school","West Germany","","","",""
"Neither","2005","(1b) general elementary school","East Germany","","","",""
"Neither","2005","(1c) basic vocational qualification","West Germany","","","",""
"Neither","2005","(1c) basic vocational qualification","East Germany","","","",""
"Neither","2005","(2b) intermediate general qualification","West Germany","","","",""
"Neither","2005","(2b) intermediate general qualification","East Germany","","","",""
"Neither","2005","(2a) intermediate vocational","West Germany","","","",""
"Neither","2005","(2a) intermediate vocational","East Germany","","","",""
"Neither","2005","(2c_gen) general maturity certificate","West Germany","","","",""
"Neither","2005","(2c_gen) general maturity certificate","East Germany","","","",""
"Neither","2005","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Neither","2005","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Neither","2005","(3a) lower tertiary education","West Germany","","","",""
"Neither","2005","(3a) lower tertiary education","East Germany","","","",""
"Neither","2005","(3b) higher tertiary education","West Germany","","","",""
"Neither","2005","(3b) higher tertiary education","East Germany","","","",""
"Public health insurance","2006","(0) in school","West Germany","240","0.833690252264623","0.793576313393689","0.873804191135558"
"Public health insurance","2006","(0) in school","East Germany","57","0.904900489679274","0.837140802122877","0.972660177235671"
"Public health insurance","2006","(1a) inadequately completed","West Germany","213","0.964941331081062","0.940525696850299","0.989356965311824"
"Public health insurance","2006","(1a) inadequately completed","East Germany","22","","",""
"Public health insurance","2006","(1b) general elementary school","West Germany","1684","0.97925644956309","0.972530659497202","0.985982239628978"
"Public health insurance","2006","(1b) general elementary school","East Germany","229","0.995937719220724","0.987717465311193","1.00415797313026"
"Public health insurance","2006","(1c) basic vocational qualification","West Germany","4609","0.932803793593324","0.925857304666561","0.939750282520087"
"Public health insurance","2006","(1c) basic vocational qualification","East Germany","1164","0.998145598010242","0.995678277551724","1.00061291846876"
"Public health insurance","2006","(2b) intermediate general qualification","West Germany","400","0.965479574281347","0.948183966697003","0.982775181865691"
"Public health insurance","2006","(2b) intermediate general qualification","East Germany","146","0.963235063986208","0.933219765512214","0.993250362460201"
"Public health insurance","2006","(2a) intermediate vocational","West Germany","2886","0.883083884771762","0.872201384534396","0.893966385009128"
"Public health insurance","2006","(2a) intermediate vocational","East Germany","1673","0.934285907375395","0.922797628442933","0.945774186307856"
"Public health insurance","2006","(2c_gen) general maturity certificate","West Germany","519","0.84046388354585","0.812027955236657","0.868899811855043"
"Public health insurance","2006","(2c_gen) general maturity certificate","East Germany","164","0.932453125599391","0.895891547151751","0.96901470404703"
"Public health insurance","2006","(2c_voc) vocational maturity certificate","West Germany","1178","0.875940594663269","0.858672824972","0.893208364354538"
"Public health insurance","2006","(2c_voc) vocational maturity certificate","East Germany","218","0.964851735809625","0.940948158538242","0.988755313081009"
"Public health insurance","2006","(3a) lower tertiary education","West Germany","760","0.734121604671633","0.708177957898804","0.760065251444461"
"Public health insurance","2006","(3a) lower tertiary education","East Germany","624","0.927520846901611","0.908061677514202","0.946980016289019"
"Public health insurance","2006","(3b) higher tertiary education","West Germany","1059","0.579695221071756","0.558668590419206","0.600721851724307"
"Public health insurance","2006","(3b) higher tertiary education","East Germany","505","0.829767775278711","0.800808004472761","0.85872754608466"
"Private health insurance","2006","(0) in school","West Germany","91","0.166309747735377","0.126195808864442","0.206423686606311"
"Private health insurance","2006","(0) in school","East Germany","15","","",""
"Private health insurance","2006","(1a) inadequately completed","West Germany","5","","",""
"Private health insurance","2006","(1a) inadequately completed","East Germany","1","","",""
"Private health insurance","2006","(1b) general elementary school","West Germany","41","0.0207435504369103","0.014017760371022","0.0274693405027985"
"Private health insurance","2006","(1b) general elementary school","East Germany","1","","",""
"Private health insurance","2006","(1c) basic vocational qualification","West Germany","381","0.0671962064066759","0.0602497174799128","0.074142695333439"
"Private health insurance","2006","(1c) basic vocational qualification","East Germany","4","","",""
"Private health insurance","2006","(2b) intermediate general qualification","West Germany","28","","",""
"Private health insurance","2006","(2b) intermediate general qualification","East Germany","5","","",""
"Private health insurance","2006","(2a) intermediate vocational","West Germany","463","0.116916115228238","0.106033614990872","0.127798615465604"
"Private health insurance","2006","(2a) intermediate vocational","East Germany","114","0.0657140926246055","0.0542258136921438","0.0772023715570672"
"Private health insurance","2006","(2c_gen) general maturity certificate","West Germany","118","0.15953611645415","0.131100188144957","0.187972044763343"
"Private health insurance","2006","(2c_gen) general maturity certificate","East Germany","17","","",""
"Private health insurance","2006","(2c_voc) vocational maturity certificate","West Germany","222","0.124059405336731","0.106791635645462","0.141327175028"
"Private health insurance","2006","(2c_voc) vocational maturity certificate","East Germany","10","","",""
"Private health insurance","2006","(3a) lower tertiary education","West Germany","354","0.265878395328367","0.239934748555539","0.291822042101196"
"Private health insurance","2006","(3a) lower tertiary education","East Germany","58","0.0724791530983892","0.0530199837109805","0.0919383224857979"
"Private health insurance","2006","(3b) higher tertiary education","West Germany","1058","0.420304778928244","0.399278148275693","0.441331409580794"
"Private health insurance","2006","(3b) higher tertiary education","East Germany","142","0.170232224721289","0.14127245391534","0.199191995527239"
"Neither","2006","(0) in school","West Germany","","","",""
"Neither","2006","(0) in school","East Germany","","","",""
"Neither","2006","(1a) inadequately completed","West Germany","","","",""
"Neither","2006","(1a) inadequately completed","East Germany","","","",""
"Neither","2006","(1b) general elementary school","West Germany","","","",""
"Neither","2006","(1b) general elementary school","East Germany","","","",""
"Neither","2006","(1c) basic vocational qualification","West Germany","","","",""
"Neither","2006","(1c) basic vocational qualification","East Germany","","","",""
"Neither","2006","(2b) intermediate general qualification","West Germany","","","",""
"Neither","2006","(2b) intermediate general qualification","East Germany","","","",""
"Neither","2006","(2a) intermediate vocational","West Germany","","","",""
"Neither","2006","(2a) intermediate vocational","East Germany","","","",""
"Neither","2006","(2c_gen) general maturity certificate","West Germany","","","",""
"Neither","2006","(2c_gen) general maturity certificate","East Germany","","","",""
"Neither","2006","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Neither","2006","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Neither","2006","(3a) lower tertiary education","West Germany","","","",""
"Neither","2006","(3a) lower tertiary education","East Germany","","","",""
"Neither","2006","(3b) higher tertiary education","West Germany","","","",""
"Neither","2006","(3b) higher tertiary education","East Germany","","","",""
"Public health insurance","2007","(0) in school","West Germany","194","0.855095703952567","0.811975967148386","0.898215440756748"
"Public health insurance","2007","(0) in school","East Germany","70","0.907996899811941","0.844661500749459","0.971332298874424"
"Public health insurance","2007","(1a) inadequately completed","West Germany","190","0.959490212375372","0.931889498625994","0.987090926124749"
"Public health insurance","2007","(1a) inadequately completed","East Germany","19","","",""
"Public health insurance","2007","(1b) general elementary school","West Germany","1478","0.976496626844631","0.968870588897717","0.984122664791546"
"Public health insurance","2007","(1b) general elementary school","East Germany","213","1","1","1"
"Public health insurance","2007","(1c) basic vocational qualification","West Germany","4208","0.938677423924492","0.931686940971406","0.945667906877579"
"Public health insurance","2007","(1c) basic vocational qualification","East Germany","1060","0.986765940731089","0.979905956746481","0.993625924715698"
"Public health insurance","2007","(2b) intermediate general qualification","West Germany","354","0.942713720764255","0.919590546613513","0.965836894914998"
"Public health insurance","2007","(2b) intermediate general qualification","East Germany","123","0.974982840626457","0.947820717450536","1.00214496380238"
"Public health insurance","2007","(2a) intermediate vocational","West Germany","2749","0.89167743657509","0.880838033127176","0.902516840023003"
"Public health insurance","2007","(2a) intermediate vocational","East Germany","1581","0.930241455287126","0.918081951381458","0.942400959192793"
"Public health insurance","2007","(2c_gen) general maturity certificate","West Germany","501","0.832806889891583","0.803692026654523","0.861921753128642"
"Public health insurance","2007","(2c_gen) general maturity certificate","East Germany","150","0.90882160162879","0.865801724293106","0.951841478964474"
"Public health insurance","2007","(2c_voc) vocational maturity certificate","West Germany","1114","0.870357033757449","0.852290607413757","0.888423460101141"
"Public health insurance","2007","(2c_voc) vocational maturity certificate","East Germany","204","0.957676782346198","0.930828281939167","0.98452528275323"
"Public health insurance","2007","(3a) lower tertiary education","West Germany","717","0.727744010003506","0.700820512086027","0.754667507920984"
"Public health insurance","2007","(3a) lower tertiary education","East Germany","591","0.923432225880604","0.902943192267444","0.943921259493764"
"Public health insurance","2007","(3b) higher tertiary education","West Germany","1023","0.587511339914841","0.56605420909454","0.608968470735141"
"Public health insurance","2007","(3b) higher tertiary education","East Germany","499","0.827285051071728","0.79809077503892","0.856479327104536"
"Private health insurance","2007","(0) in school","West Germany","62","0.144904296047433","0.101784559243252","0.188024032851614"
"Private health insurance","2007","(0) in school","East Germany","10","","",""
"Private health insurance","2007","(1a) inadequately completed","West Germany","6","","",""
"Private health insurance","2007","(1a) inadequately completed","East Germany","1","","",""
"Private health insurance","2007","(1b) general elementary school","West Germany","38","0.0235033731553685","0.0158773352084538","0.0311294111022832"
"Private health insurance","2007","(1b) general elementary school","East Germany","","","",""
"Private health insurance","2007","(1c) basic vocational qualification","West Germany","317","0.0613225760755077","0.0543320931224211","0.0683130590285942"
"Private health insurance","2007","(1c) basic vocational qualification","East Germany","6","","",""
"Private health insurance","2007","(2b) intermediate general qualification","West Germany","34","0.0572862792357448","0.0341631050850022","0.0804094533864874"
"Private health insurance","2007","(2b) intermediate general qualification","East Germany","4","","",""
"Private health insurance","2007","(2a) intermediate vocational","West Germany","409","0.10832256342491","0.0974831599769968","0.119161966872824"
"Private health insurance","2007","(2a) intermediate vocational","East Germany","105","0.0697585447128744","0.0575990408072073","0.0819180486185416"
"Private health insurance","2007","(2c_gen) general maturity certificate","West Germany","130","0.167193110108417","0.138078246871358","0.196307973345477"
"Private health insurance","2007","(2c_gen) general maturity certificate","East Germany","22","","",""
"Private health insurance","2007","(2c_voc) vocational maturity certificate","West Germany","214","0.129642966242551","0.111576539898859","0.147709392586243"
"Private health insurance","2007","(2c_voc) vocational maturity certificate","East Germany","12","","",""
"Private health insurance","2007","(3a) lower tertiary education","West Germany","333","0.272255989996494","0.245332492079016","0.299179487913973"
"Private health insurance","2007","(3a) lower tertiary education","East Germany","56","0.0765677741193958","0.0560787405062354","0.0970568077325562"
"Private health insurance","2007","(3b) higher tertiary education","West Germany","999","0.412488660085159","0.391031529264859","0.43394579090546"
"Private health insurance","2007","(3b) higher tertiary education","East Germany","145","0.172714948928272","0.143520672895464","0.20190922496108"
"Neither","2007","(0) in school","West Germany","","","",""
"Neither","2007","(0) in school","East Germany","","","",""
"Neither","2007","(1a) inadequately completed","West Germany","","","",""
"Neither","2007","(1a) inadequately completed","East Germany","","","",""
"Neither","2007","(1b) general elementary school","West Germany","","","",""
"Neither","2007","(1b) general elementary school","East Germany","","","",""
"Neither","2007","(1c) basic vocational qualification","West Germany","","","",""
"Neither","2007","(1c) basic vocational qualification","East Germany","","","",""
"Neither","2007","(2b) intermediate general qualification","West Germany","","","",""
"Neither","2007","(2b) intermediate general qualification","East Germany","","","",""
"Neither","2007","(2a) intermediate vocational","West Germany","","","",""
"Neither","2007","(2a) intermediate vocational","East Germany","","","",""
"Neither","2007","(2c_gen) general maturity certificate","West Germany","","","",""
"Neither","2007","(2c_gen) general maturity certificate","East Germany","","","",""
"Neither","2007","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Neither","2007","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Neither","2007","(3a) lower tertiary education","West Germany","","","",""
"Neither","2007","(3a) lower tertiary education","East Germany","","","",""
"Neither","2007","(3b) higher tertiary education","West Germany","","","",""
"Neither","2007","(3b) higher tertiary education","East Germany","","","",""
"Public health insurance","2008","(0) in school","West Germany","217","0.861608500787852","0.820796166171352","0.902420835404352"
"Public health insurance","2008","(0) in school","East Germany","70","0.877942862109054","0.807518363779315","0.948367360438793"
"Public health insurance","2008","(1a) inadequately completed","West Germany","166","0.949646093429561","0.917060733884496","0.982231452974625"
"Public health insurance","2008","(1a) inadequately completed","East Germany","16","","",""
"Public health insurance","2008","(1b) general elementary school","West Germany","1362","0.981528483974758","0.974465176597206","0.98859179135231"
"Public health insurance","2008","(1b) general elementary school","East Germany","194","1","1","1"
"Public health insurance","2008","(1c) basic vocational qualification","West Germany","3948","0.938943704950465","0.931746107733723","0.946141302167206"
"Public health insurance","2008","(1c) basic vocational qualification","East Germany","1008","0.997130333705045","0.993837871668943","1.00042279574115"
"Public health insurance","2008","(2b) intermediate general qualification","West Germany","332","0.95034183376507","0.927838760181802","0.972844907348337"
"Public health insurance","2008","(2b) intermediate general qualification","East Germany","119","0.966585656164044","0.934825533072635","0.998345779255453"
"Public health insurance","2008","(2a) intermediate vocational","West Germany","2619","0.883656272135885","0.872224487587057","0.895088056684713"
"Public health insurance","2008","(2a) intermediate vocational","East Germany","1521","0.927868276237211","0.915289808880967","0.940446743593454"
"Public health insurance","2008","(2c_gen) general maturity certificate","West Germany","470","0.864533661127617","0.836801941002981","0.892265381252253"
"Public health insurance","2008","(2c_gen) general maturity certificate","East Germany","131","0.901721259302326","0.854550993711111","0.948891524893542"
"Public health insurance","2008","(2c_voc) vocational maturity certificate","West Germany","1042","0.880697820480789","0.862612418721464","0.898783222240113"
"Public health insurance","2008","(2c_voc) vocational maturity certificate","East Germany","199","0.937244259774271","0.904674735716567","0.969813783831975"
"Public health insurance","2008","(3a) lower tertiary education","West Germany","702","0.736665389098052","0.709596108172319","0.763734670023786"
"Public health insurance","2008","(3a) lower tertiary education","East Germany","580","0.9471888055841","0.929654468323727","0.964723142844474"
"Public health insurance","2008","(3b) higher tertiary education","West Germany","986","0.594620451026159","0.572733614075807","0.616507287976511"
"Public health insurance","2008","(3b) higher tertiary education","East Germany","483","0.833779465383048","0.804404765114037","0.863154165652059"
"Private health insurance","2008","(0) in school","West Germany","58","0.138391499212148","0.0975791645956478","0.179203833828648"
"Private health insurance","2008","(0) in school","East Germany","13","","",""
"Private health insurance","2008","(1a) inadequately completed","West Germany","7","","",""
"Private health insurance","2008","(1a) inadequately completed","East Germany","1","","",""
"Private health insurance","2008","(1b) general elementary school","West Germany","34","0.0184715160252416","0.0114082086476897","0.0255348234027936"
"Private health insurance","2008","(1b) general elementary school","East Germany","","","",""
"Private health insurance","2008","(1c) basic vocational qualification","West Germany","303","0.0610562950495353","0.0538586978327942","0.0682538922662765"
"Private health insurance","2008","(1c) basic vocational qualification","East Germany","6","","",""
"Private health insurance","2008","(2b) intermediate general qualification","West Germany","26","","",""
"Private health insurance","2008","(2b) intermediate general qualification","East Germany","4","","",""
"Private health insurance","2008","(2a) intermediate vocational","West Germany","403","0.116343727864115","0.104911943315287","0.127775512412943"
"Private health insurance","2008","(2a) intermediate vocational","East Germany","104","0.0721317237627893","0.059553256406546","0.0847101911190326"
"Private health insurance","2008","(2c_gen) general maturity certificate","West Germany","115","0.135466338872383","0.107734618747748","0.163198058997019"
"Private health insurance","2008","(2c_gen) general maturity certificate","East Germany","22","","",""
"Private health insurance","2008","(2c_voc) vocational maturity certificate","West Germany","192","0.119302179519211","0.101216777759887","0.137387581278536"
"Private health insurance","2008","(2c_voc) vocational maturity certificate","East Germany","14","","",""
"Private health insurance","2008","(3a) lower tertiary education","West Germany","315","0.263334610901948","0.236265329976214","0.290403891827681"
"Private health insurance","2008","(3a) lower tertiary education","East Germany","45","0.0528111944158996","0.0352768571555258","0.0703455316762733"
"Private health insurance","2008","(3b) higher tertiary education","West Germany","947","0.405379548973841","0.383492712023489","0.427266385924193"
"Private health insurance","2008","(3b) higher tertiary education","East Germany","134","0.166220534616952","0.136845834347941","0.195595234885963"
"Neither","2008","(0) in school","West Germany","","","",""
"Neither","2008","(0) in school","East Germany","","","",""
"Neither","2008","(1a) inadequately completed","West Germany","","","",""
"Neither","2008","(1a) inadequately completed","East Germany","","","",""
"Neither","2008","(1b) general elementary school","West Germany","","","",""
"Neither","2008","(1b) general elementary school","East Germany","","","",""
"Neither","2008","(1c) basic vocational qualification","West Germany","","","",""
"Neither","2008","(1c) basic vocational qualification","East Germany","","","",""
"Neither","2008","(2b) intermediate general qualification","West Germany","","","",""
"Neither","2008","(2b) intermediate general qualification","East Germany","","","",""
"Neither","2008","(2a) intermediate vocational","West Germany","","","",""
"Neither","2008","(2a) intermediate vocational","East Germany","","","",""
"Neither","2008","(2c_gen) general maturity certificate","West Germany","","","",""
"Neither","2008","(2c_gen) general maturity certificate","East Germany","","","",""
"Neither","2008","(2c_voc) vocational maturity certificate","West Germany","","","",""
"Neither","2008","(2c_voc) vocational maturity certificate","East Germany","","","",""
"Neither","2008","(3a) lower tertiary education","West Germany","","","",""
"Neither","2008","(3a) lower tertiary education","East Germany","","","",""
"Neither","2008","(3b) higher tertiary education","West Germany","","","",""
"Neither","2008","(3b) higher tertiary education","East Germany","","","",""
"Public health insurance","2009","(0) in school","West Germany","196","0.853044484050328","0.809672739236915","0.896416228863741"
"Public health insurance","2009","(0) in school","East Germany","43","0.834364453623552","0.736116974609973","0.93261193263713"
"Public health insurance","2009","(1a) inadequately completed","West Germany","151","0.954362873451594","0.921613597254036","0.987112149649152"
"Public health insurance","2009","(1a) inadequately completed","East Germany","18","","",""
"Public health insurance","2009","(1b) general elementary school","West Germany","1208","0.983355257151195","0.97622002054234","0.99049049376005"
"Public health insurance","2009","(1b) general elementary school","East Germany","175","0.993851421790117","0.98230254256602","1.00540030101422"
"Public health insurance","2009","(1c) basic vocational qualification","West Germany","3602","0.937258904475297","0.929634559659894","0.9448832492907"
"Public health insurance","2009","(1c) basic vocational qualification","East Germany","952","0.997840106836102","0.994898810817967","1.00078140285424"
"Public health insurance","2009","(2b) intermediate general qualification","West Germany","316","0.941021184963928","0.915793731761433","0.966248638166423"
"Public health insurance","2009","(2b) intermediate general qualification","East Germany","95","0.952504295874286","0.910606504443135","0.994402087305437"
"Public health insurance","2009","(2a) intermediate vocational","West Germany","2446","0.879384507949093","0.867364230598305","0.89140478529988"
"Public health insurance","2009","(2a) intermediate vocational","East Germany","1471","0.925073477464315","0.912050683547678","0.938096271380951"
"Public health insurance","2009","(2c_gen) general maturity certificate","West Germany","447","0.86672620763088","0.83816595902292","0.895286456238841"
"Public health insurance","2009","(2c_gen) general maturity certificate","East Germany","135","0.914617008907322","0.870044720033717","0.959189297780928"
"Public health insurance","2009","(2c_voc) vocational maturity certificate","West Germany","945","0.868130502731145","0.848367925553262","0.887893079909029"
"Public health insurance","2009","(2c_voc) vocational maturity certificate","East Germany","185","0.947732143262896","0.916963367728","0.978500918797793"
"Public health insurance","2009","(3a) lower tertiary education","West Germany","671","0.748122046320019","0.720846530304198","0.77539756233584"
"Public health insurance","2009","(3a) lower tertiary education","East Germany","564","0.943149522956151","0.924773966270297","0.961525079642006"
"Public health insurance","2009","(3b) higher tertiary education","West Germany","957","0.597787205800114","0.57552116953637","0.620053242063858"
"Public health insurance","2009","(3b) higher tertiary education","East Germany","464","0.792378832095848","0.759897268491589","0.824860395700106"
"Private health insurance","2009","(0) in school","West Germany","60","0.146955515949672","0.103583771136259","0.190327260763085"
"Private health insurance","2009","(0) in school","East Germany","12","","",""
"Private health insurance","2009","(1a) inadequately completed","West Germany","5","","",""
"Private health insurance","2009","(1a) inadequately completed","East Germany","","","",""
"Private health insurance","2009","(1b) general elementary school","West Germany","27","","",""
"Private health insurance","2009","(1b) general elementary school","East Germany","1","","",""
"Private health insurance","2009","(1c) basic vocational qualification","West Germany","284","0.062741095524703","0.0551167507093002","0.0703654403401057"
"Private health insurance","2009","(1c) basic vocational qualification","East Germany","5","","",""
"Private health insurance","2009","(2b) intermediate general qualification","West Germany","19","","",""
"Private health insurance","2009","(2b) intermediate general qualification","East Germany","4","","",""
"Private health insurance","2009","(2a) intermediate vocational","West Germany","374","0.120615492050907","0.10859521470012","0.132635769401695"
"Private health insurance","2009","(2a) intermediate vocational","East Germany","99","0.0749265225356855","0.0619037286190486","0.0879493164523224"
