"ple0097","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Neither","2016","16-34 y.","Urban Area","","","","","3"
"Neither","2016","16-34 y.","Rural Area","","","","","3"
"Neither","2016","66 and older","Urban Area","","","","","3"
"Neither","2016","66 and older","Rural Area","","","","","3"
"Neither","2016","35-65 y.","Urban Area","","","","","3"
"Neither","2016","35-65 y.","Rural Area","","","","","3"
"Private health insurance","2016","16-34 y.","Rural Area","98","0.064508035634783","0.0530182275546878","0.0759978437148782","2"
"Private health insurance","2016","66 and older","Rural Area","233","0.121493904684504","0.106067842175391","0.136919967193617","2"
"Private health insurance","2016","16-34 y.","Urban Area","264","0.0841276762592813","0.0754282402604951","0.0928271122580676","2"
"Private health insurance","2016","35-65 y.","Urban Area","1214","0.14050631781438","0.133339515963192","0.147673119665568","2"
"Private health insurance","2016","66 and older","Urban Area","559","0.153024621590273","0.140258513019245","0.165790730161301","2"
"Private health insurance","2016","35-65 y.","Rural Area","518","0.107853924816606","0.0991809821302365","0.116526867502976","2"
"Public health insurance","2016","16-34 y.","Rural Area","1658","0.935491964365217","0.924002156285122","0.946981772445312","1"
"Public health insurance","2016","35-65 y.","Urban Area","7818","0.85949368218562","0.852326880334432","0.866660484036808","1"
"Public health insurance","2016","35-65 y.","Rural Area","4396","0.892146075183394","0.883473132497024","0.900819017869763","1"
"Public health insurance","2016","66 and older","Urban Area","2496","0.846975378409727","0.834209269838699","0.859741486980755","1"
"Public health insurance","2016","66 and older","Rural Area","1490","0.878506095315496","0.863080032806384","0.893932157824609","1"
"Public health insurance","2016","16-34 y.","Urban Area","3647","0.915872323740719","0.907172887741932","0.924571759739505","1"
"Neither","2017","16-34 y.","Urban Area","","","","","3"
"Neither","2017","16-34 y.","Rural Area","","","","","3"
"Neither","2017","35-65 y.","Urban Area","","","","","3"
"Neither","2017","35-65 y.","Rural Area","","","","","3"
"Neither","2017","66 and older","Urban Area","","","","","3"
"Neither","2017","66 and older","Rural Area","","","","","3"
"Private health insurance","2017","16-34 y.","Rural Area","111","0.0607874245875504","0.0503103708752738","0.071264478299827","2"
"Private health insurance","2017","66 and older","Rural Area","252","0.121909145371421","0.107107710278033","0.13671058046481","2"
"Private health insurance","2017","16-34 y.","Urban Area","315","0.0815083504373634","0.0732521165677588","0.0897645843069681","2"
"Private health insurance","2017","35-65 y.","Urban Area","1350","0.136931488421049","0.13014561181577","0.143717365026329","2"
"Private health insurance","2017","35-65 y.","Rural Area","578","0.106584306259945","0.0984709356873191","0.114697676832572","2"
"Private health insurance","2017","66 and older","Urban Area","621","0.166600974939546","0.153590619763524","0.179611330115567","2"
"Public health insurance","2017","16-34 y.","Rural Area","1887","0.93921257541245","0.928735521700173","0.949689629124726","1"
"Public health insurance","2017","35-65 y.","Urban Area","8509","0.863068511578951","0.856282634973671","0.86985438818423","1"
"Public health insurance","2017","35-65 y.","Rural Area","4979","0.893415693740055","0.885302323167428","0.901529064312681","1"
"Public health insurance","2017","66 and older","Urban Area","2530","0.833399025060454","0.820388669884433","0.846409380236476","1"
"Public health insurance","2017","66 and older","Rural Area","1625","0.878090854628579","0.86328941953519","0.892892289721967","1"
"Public health insurance","2017","16-34 y.","Urban Area","3904","0.918491649562637","0.910235415693032","0.926747883432241","1"
"Neither","2018","16-34 y.","Urban Area","","","","","3"
"Neither","2018","16-34 y.","Rural Area","","","","","3"
"Neither","2018","35-65 y.","Urban Area","","","","","3"
"Neither","2018","35-65 y.","Rural Area","","","","","3"
"Neither","2018","66 and older","Urban Area","","","","","3"
"Neither","2018","66 and older","Rural Area","","","","","3"
"Private health insurance","2018","16-34 y.","Rural Area","100","0.0641422261932672","0.0530789289136595","0.0752055234728749","2"
"Private health insurance","2018","66 and older","Rural Area","255","0.129835393555936","0.114601021969646","0.145069765142225","2"
"Private health insurance","2018","16-34 y.","Urban Area","297","0.083249936667694","0.0748377663983998","0.0916621069369883","2"
"Private health insurance","2018","66 and older","Urban Area","617","0.165812133895925","0.152906098914575","0.178718168877275","2"
"Private health insurance","2018","35-65 y.","Urban Area","1211","0.131216432122084","0.124384393887598","0.13804847035657","2"
"Private health insurance","2018","35-65 y.","Rural Area","518","0.100794309845318","0.0926784966417485","0.108910123048888","2"
"Public health insurance","2018","16-34 y.","Rural Area","1784","0.935857773806733","0.924794476527125","0.94692107108634","1"
"Public health insurance","2018","35-65 y.","Urban Area","8171","0.868783567877916","0.86195152964343","0.875615606112402","1"
"Public health insurance","2018","66 and older","Rural Area","1615","0.870164606444064","0.854930234857775","0.885398978030354","1"
"Public health insurance","2018","16-34 y.","Urban Area","3846","0.916750063332306","0.908337893063012","0.9251622336016","1"
"Public health insurance","2018","35-65 y.","Rural Area","4768","0.899205690154682","0.891089876951112","0.907321503358252","1"
"Public health insurance","2018","66 and older","Urban Area","2573","0.834187866104075","0.821281831122725","0.847093901085425","1"
"Neither","2019","16-34 y.","Urban Area","","","","","3"
"Neither","2019","16-34 y.","Rural Area","","","","","3"
"Neither","2019","35-65 y.","Urban Area","","","","","3"
"Neither","2019","35-65 y.","Rural Area","","","","","3"
"Neither","2019","66 and older","Urban Area","","","","","3"
"Neither","2019","66 and older","Rural Area","","","","","3"
"Private health insurance","2019","16-34 y.","Rural Area","99","0.0716021875231599","0.059077955915596","0.0841264191307238","2"
"Private health insurance","2019","66 and older","Rural Area","288","0.131212766598103","0.116039202757406","0.146386330438799","2"
"Private health insurance","2019","16-34 y.","Urban Area","284","0.0819110861171028","0.0727136569697028","0.0911085152645029","2"
"Private health insurance","2019","66 and older","Urban Area","711","0.171515309408834","0.158150428124579","0.18488019069309","2"
"Private health insurance","2019","35-65 y.","Urban Area","1634","0.133724509833742","0.126681060574694","0.140767959092791","2"
"Private health insurance","2019","35-65 y.","Rural Area","751","0.104467094587409","0.0962541949597139","0.112679994215104","2"
"Public health insurance","2019","16-34 y.","Rural Area","1529","0.92839781247684","0.915873580869276","0.940922044084404","1"
"Public health insurance","2019","66 and older","Rural Area","1614","0.868787233401897","0.853613669561201","0.883960797242594","1"
"Public health insurance","2019","35-65 y.","Urban Area","7336","0.866275490166258","0.859232040907209","0.873318939425306","1"
"Public health insurance","2019","16-34 y.","Urban Area","3131","0.918088913882897","0.908891484735497","0.927286343030297","1"
"Public health insurance","2019","35-65 y.","Rural Area","4577","0.895532905412591","0.887320005784896","0.903745805040286","1"
"Public health insurance","2019","66 and older","Urban Area","2345","0.828484690591166","0.81511980930691","0.841849571875421","1"
