"ple0097","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2018","16-34 y.","Male","2652","0.922784300596314","0.912972187065395","0.932596414127234"
"Public health insurance","2018","16-34 y.","Female","2978","0.921026933497775","0.911659141747551","0.930394725247999"
"Public health insurance","2018","35-65 y.","Male","5538","0.843238906297436","0.834428002142332","0.85204981045254"
"Public health insurance","2018","35-65 y.","Female","7401","0.914260490621902","0.908173418684158","0.920347562559645"
"Public health insurance","2018","66 and older","Male","1946","0.801801564475464","0.786083637055845","0.817519491895083"
"Public health insurance","2018","66 and older","Female","2242","0.881258476779425","0.868797989463722","0.893718964095128"
"Private health insurance","2018","16-34 y.","Male","191","0.0772156994036857","0.0674035858727662","0.0870278129346052"
"Private health insurance","2018","16-34 y.","Female","206","0.0789730665022248","0.0696052747520006","0.088340858252449"
"Private health insurance","2018","35-65 y.","Male","1003","0.156761093702564","0.14795018954746","0.165571997857668"
"Private health insurance","2018","35-65 y.","Female","726","0.0857395093780984","0.0796524374403551","0.0918265813158418"
"Private health insurance","2018","66 and older","Male","525","0.198198435524536","0.182480508104917","0.213916362944155"
"Private health insurance","2018","66 and older","Female","347","0.118741523220575","0.106281035904872","0.131202010536278"
"Neither","2018","16-34 y.","Male","","","",""
"Neither","2018","16-34 y.","Female","","","",""
"Neither","2018","35-65 y.","Male","","","",""
"Neither","2018","35-65 y.","Female","","","",""
"Neither","2018","66 and older","Male","","","",""
"Neither","2018","66 and older","Female","","","",""
"Public health insurance","2019","16-34 y.","Male","2378","0.919112619318639","0.908593513128477","0.929631725508801"
"Public health insurance","2019","16-34 y.","Female","2620","0.91921025398163","0.90919308009335","0.929227427869911"
"Public health insurance","2019","35-65 y.","Male","5451","0.84116793467366","0.832661578619926","0.849674290727394"
"Public health insurance","2019","35-65 y.","Female","7162","0.913831889902547","0.907702325445406","0.919961454359689"
"Public health insurance","2019","66 and older","Male","1985","0.796729037555339","0.781383762441326","0.812074312669351"
"Public health insurance","2019","66 and older","Female","2205","0.880935375403585","0.868481861320238","0.893388889486932"
"Private health insurance","2019","16-34 y.","Male","203","0.0808873806813608","0.0703682744911991","0.0914064868715225"
"Private health insurance","2019","16-34 y.","Female","223","0.0807897460183697","0.0707725721300894","0.0908069199066499"
"Private health insurance","2019","35-65 y.","Male","1642","0.15883206532634","0.150325709272606","0.167338421380074"
"Private health insurance","2019","35-65 y.","Female","889","0.0861681100974526","0.0800385456403109","0.0922976745545943"
"Private health insurance","2019","66 and older","Male","657","0.203270962444661","0.187925687330649","0.218616237558674"
"Private health insurance","2019","66 and older","Female","393","0.119064624596415","0.106611110513068","0.131518138679763"
"Neither","2019","16-34 y.","Male","","","",""
"Neither","2019","16-34 y.","Female","","","",""
"Neither","2019","35-65 y.","Male","","","",""
"Neither","2019","35-65 y.","Female","","","",""
"Neither","2019","66 and older","Male","","","",""
"Neither","2019","66 and older","Female","","","",""
