"ple0097","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2007","Couple + C. LE 16 ","Rural Area","952","0.871564415580791","0.851837491174774","0.891291339986809"
"Public health insurance","2007","Couple + C. GT 16 ","Urban Area","1754","0.883510745089269","0.869880265688736","0.897141224489802"
"Public health insurance","2007","Couple + C. GT 16 ","Rural Area","1225","0.918036443147137","0.903463093405323","0.932609792888952"
"Public health insurance","2007","Couple + C. LE and GT 16","Urban Area","760","0.914783468308785","0.896357306547525","0.933209630070044"
"Public health insurance","2007","Couple + C. LE and GT 16","Rural Area","408","0.925099789082301","0.900805979037418","0.949393599127184"
"Private health insurance","2007","1-pers.-HH","Urban Area","306","0.116307633967567","0.102734139581761","0.129881128353374"
"Private health insurance","2007","1-pers.-HH","Rural Area","101","0.105918603276902","0.0867783306838722","0.125058875869932"
"Private health insurance","2007","(Married) couple without C. ","Urban Area","828","0.127233812826347","0.117918608594104","0.136549017058591"
"Private health insurance","2007","(Married) couple without C. ","Rural Area","291","0.100078500829196","0.0881044212752004","0.112052580383191"
"Private health insurance","2007","Single parent ","Urban Area","66","0.0868310611130068","0.0658357561709083","0.107826366055105"
"Private health insurance","2007","Single parent ","Rural Area","40","0.066432017711535","0.0419963990394302","0.0908676363836398"
"Private health insurance","2007","Couple + C. LE 16 ","Urban Area","433","0.150813730741029","0.136651839974126","0.164975621507933"
"Private health insurance","2007","Couple + C. LE 16 ","Rural Area","153","0.128435584419209","0.108708660013191","0.148162508825226"
"Private health insurance","2007","Couple + C. GT 16 ","Urban Area","374","0.116489254910731","0.102858775510198","0.130119734311264"
"Private health insurance","2007","Couple + C. GT 16 ","Rural Area","136","0.0819635568528626","0.0673902071110486","0.0965369065946767"
"Private health insurance","2007","Couple + C. LE and GT 16","Urban Area","122","0.0852165316912153","0.066790369929956","0.103642693452475"
"Private health insurance","2007","Couple + C. LE and GT 16","Rural Area","43","0.0749002109176992","0.0506064008728158","0.0991940209625825"
"Neither","2007","1-pers.-HH","Urban Area","","","",""
"Neither","2007","1-pers.-HH","Rural Area","","","",""
"Neither","2007","(Married) couple without C. ","Urban Area","","","",""
"Neither","2007","(Married) couple without C. ","Rural Area","","","",""
"Neither","2007","Single parent ","Urban Area","","","",""
"Neither","2007","Single parent ","Rural Area","","","",""
"Neither","2007","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2007","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2007","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2007","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2007","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2007","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2008","1-pers.-HH","Urban Area","1801","0.885991951714302","0.872372805112202","0.899611098316403"
"Public health insurance","2008","1-pers.-HH","Rural Area","858","0.893664229784043","0.874092531198904","0.913235928369181"
"Public health insurance","2008","(Married) couple without C. ","Urban Area","3901","0.869014665625185","0.859394732033964","0.878634599216405"
"Public health insurance","2008","(Married) couple without C. ","Rural Area","2058","0.901297053786641","0.889227724925559","0.913366382647723"
"Public health insurance","2008","Single parent ","Urban Area","625","0.914117989281758","0.893181391891901","0.935054586671614"
"Public health insurance","2008","Single parent ","Rural Area","369","0.953135090046608","0.932318881951205","0.973951298142012"
"Public health insurance","2008","Couple + C. LE 16 ","Urban Area","1846","0.850306765806514","0.835452468357559","0.865161063255469"
"Public health insurance","2008","Couple + C. LE 16 ","Rural Area","869","0.888181045517939","0.868619238243525","0.907742852792353"
"Public health insurance","2008","Couple + C. GT 16 ","Urban Area","1720","0.894352128631811","0.881145356063729","0.907558901199892"
"Public health insurance","2008","Couple + C. GT 16 ","Rural Area","1158","0.916038815910535","0.900875550284235","0.931202081536834"
"Public health insurance","2008","Couple + C. LE and GT 16","Urban Area","686","0.912321537675331","0.892636696118067","0.932006379232595"
"Public health insurance","2008","Couple + C. LE and GT 16","Rural Area","372","0.92594843459287","0.900905572116828","0.950991297068913"
"Private health insurance","2008","1-pers.-HH","Urban Area","291","0.114008048285698","0.100388901683598","0.127627194887798"
"Private health insurance","2008","1-pers.-HH","Rural Area","95","0.106335770215957","0.0867640716308188","0.125907468801096"
"Private health insurance","2008","(Married) couple without C. ","Urban Area","824","0.130985334374815","0.121365400783595","0.140605267966036"
"Private health insurance","2008","(Married) couple without C. ","Rural Area","288","0.0987029462133586","0.0866336173522765","0.110772275074441"
"Private health insurance","2008","Single parent ","Urban Area","63","0.0858820107182424","0.064945413328386","0.106818608108099"
"Private health insurance","2008","Single parent ","Rural Area","27","","",""
"Private health insurance","2008","Couple + C. LE 16 ","Urban Area","370","0.149693234193486","0.134838936744531","0.164547531642441"
"Private health insurance","2008","Couple + C. LE 16 ","Rural Area","128","0.111818954482061","0.0922571472076472","0.131380761756475"
"Private health insurance","2008","Couple + C. GT 16 ","Urban Area","361","0.105647871368189","0.0924410988001079","0.118854643936271"
"Private health insurance","2008","Couple + C. GT 16 ","Rural Area","127","0.0839611840894651","0.0687979184631655","0.0991244497157648"
"Private health insurance","2008","Couple + C. LE and GT 16","Urban Area","107","0.0876784623246692","0.0679936207674052","0.107363303881933"
"Private health insurance","2008","Couple + C. LE and GT 16","Rural Area","48","0.0740515654071299","0.0490087029310876","0.0990944278831723"
"Neither","2008","1-pers.-HH","Urban Area","","","",""
"Neither","2008","1-pers.-HH","Rural Area","","","",""
"Neither","2008","(Married) couple without C. ","Urban Area","","","",""
"Neither","2008","(Married) couple without C. ","Rural Area","","","",""
"Neither","2008","Single parent ","Urban Area","","","",""
"Neither","2008","Single parent ","Rural Area","","","",""
"Neither","2008","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2008","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2008","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2008","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2008","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2008","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2009","1-pers.-HH","Urban Area","1729","0.885136979311397","0.871187122045501","0.899086836577292"
"Public health insurance","2009","1-pers.-HH","Rural Area","804","0.884775977411821","0.863927522572977","0.905624432250664"
"Public health insurance","2009","(Married) couple without C. ","Urban Area","3608","0.86901575744311","0.859041237487937","0.878990277398283"
"Public health insurance","2009","(Married) couple without C. ","Rural Area","2012","0.898736536641275","0.88636174992467","0.911111323357881"
"Public health insurance","2009","Single parent ","Urban Area","570","0.912637368206733","0.890482571256221","0.934792165157245"
"Public health insurance","2009","Single parent ","Rural Area","335","0.907039070762292","0.877371129727095","0.936707011797489"
"Public health insurance","2009","Couple + C. LE 16 ","Urban Area","1568","0.841123361948806","0.824625141010796","0.857621582886817"
"Public health insurance","2009","Couple + C. LE 16 ","Rural Area","836","0.867914349110916","0.846562977347486","0.889265720874346"
"Public health insurance","2009","Couple + C. GT 16 ","Urban Area","1636","0.887864050913726","0.873912821469636","0.901815280357816"
"Public health insurance","2009","Couple + C. GT 16 ","Rural Area","1074","0.915461279330441","0.89970812572851","0.931214432932372"
"Public health insurance","2009","Couple + C. LE and GT 16","Urban Area","668","0.897198511799069","0.875885503069873","0.918511520528265"
"Public health insurance","2009","Couple + C. LE and GT 16","Rural Area","349","0.89732253528809","0.867501795671324","0.927143274904857"
"Private health insurance","2009","1-pers.-HH","Urban Area","278","0.114863020688603","0.100913163422708","0.128812877954499"
"Private health insurance","2009","1-pers.-HH","Rural Area","97","0.115224022588179","0.0943755677493361","0.136072477427023"
"Private health insurance","2009","(Married) couple without C. ","Urban Area","787","0.13098424255689","0.121009722601717","0.140958762512063"
"Private health insurance","2009","(Married) couple without C. ","Rural Area","271","0.101263463358725","0.0888886766421194","0.11363825007533"
"Private health insurance","2009","Single parent ","Urban Area","54","0.0873626317932668","0.0652078348427549","0.109517428743779"
"Private health insurance","2009","Single parent ","Rural Area","33","0.0929609292377084","0.0632929882025113","0.122628870272905"
"Private health insurance","2009","Couple + C. LE 16 ","Urban Area","318","0.158876638051194","0.142378417113183","0.175374858989204"
"Private health insurance","2009","Couple + C. LE 16 ","Rural Area","130","0.132085650889084","0.110734279125654","0.153437022652514"
"Private health insurance","2009","Couple + C. GT 16 ","Urban Area","329","0.112135949086274","0.0981847196421842","0.126087178530364"
"Private health insurance","2009","Couple + C. GT 16 ","Rural Area","124","0.084538720669559","0.0687855670676284","0.10029187427149"
"Private health insurance","2009","Couple + C. LE and GT 16","Urban Area","112","0.102801488200931","0.0814884794717348","0.124114496930126"
"Private health insurance","2009","Couple + C. LE and GT 16","Rural Area","49","0.10267746471191","0.0728567250951433","0.132498204328676"
"Neither","2009","1-pers.-HH","Urban Area","","","",""
"Neither","2009","1-pers.-HH","Rural Area","","","",""
"Neither","2009","(Married) couple without C. ","Urban Area","","","",""
"Neither","2009","(Married) couple without C. ","Rural Area","","","",""
"Neither","2009","Single parent ","Urban Area","","","",""
"Neither","2009","Single parent ","Rural Area","","","",""
"Neither","2009","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2009","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2009","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2009","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2009","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2009","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2010","1-pers.-HH","Urban Area","1635","0.879757729679096","0.865140907479292","0.894374551878901"
"Public health insurance","2010","1-pers.-HH","Rural Area","756","0.879212213696633","0.8573430617194","0.901081365673866"
"Public health insurance","2010","(Married) couple without C. ","Urban Area","3415","0.859178124135225","0.848662257636865","0.869693990633585"
"Public health insurance","2010","(Married) couple without C. ","Rural Area","1870","0.899328563887783","0.886547335774031","0.912109792001534"
"Public health insurance","2010","Single parent ","Urban Area","1386","0.940392397972197","0.928406994602135","0.952377801342259"
"Public health insurance","2010","Single parent ","Rural Area","736","0.93015623188127","0.912222981530032","0.948089482232509"
"Public health insurance","2010","Couple + C. LE 16 ","Urban Area","4361","0.843292087658536","0.833334650235796","0.853249525081275"
"Public health insurance","2010","Couple + C. LE 16 ","Rural Area","2377","0.862676073210268","0.849561621016475","0.875790525404061"
"Public health insurance","2010","Couple + C. GT 16 ","Urban Area","1509","0.892930471016782","0.878662192039583","0.907198749993981"
"Public health insurance","2010","Couple + C. GT 16 ","Rural Area","963","0.90291845228186","0.885309813346698","0.920527091217023"
"Public health insurance","2010","Couple + C. LE and GT 16","Urban Area","899","0.885262232993952","0.865836519157413","0.904687946830491"
"Public health insurance","2010","Couple + C. LE and GT 16","Rural Area","534","0.934317895573468","0.914260702915742","0.954375088231193"
"Private health insurance","2010","1-pers.-HH","Urban Area","267","0.120242270320904","0.105625448121099","0.134859092520708"
"Private health insurance","2010","1-pers.-HH","Rural Area","97","0.120787786303367","0.0989186343261338","0.1426569382806"
"Private health insurance","2010","(Married) couple without C. ","Urban Area","788","0.140821875864775","0.130306009366415","0.151337742363135"
"Private health insurance","2010","(Married) couple without C. ","Rural Area","259","0.100671436112217","0.0878902079984657","0.113452664225969"
"Private health insurance","2010","Single parent ","Urban Area","113","0.0596076020278031","0.047622198657741","0.0715930053978652"
"Private health insurance","2010","Single parent ","Rural Area","40","0.0698437681187297","0.051910517767491","0.0877770184699683"
"Private health insurance","2010","Couple + C. LE 16 ","Urban Area","759","0.156707912341464","0.146750474918724","0.166665349764204"
"Private health insurance","2010","Couple + C. LE 16 ","Rural Area","269","0.137323926789732","0.124209474595939","0.150438378983525"
"Private health insurance","2010","Couple + C. GT 16 ","Urban Area","295","0.107069528983218","0.0928012500060195","0.121337807960417"
"Private health insurance","2010","Couple + C. GT 16 ","Rural Area","123","0.0970815477181398","0.0794729087829772","0.114690186653302"
"Private health insurance","2010","Couple + C. LE and GT 16","Urban Area","135","0.114737767006048","0.0953120531695093","0.134163480842587"
"Private health insurance","2010","Couple + C. LE and GT 16","Rural Area","52","0.0656821044265323","0.0456249117688066","0.0857392970842579"
"Neither","2010","1-pers.-HH","Urban Area","","","",""
"Neither","2010","1-pers.-HH","Rural Area","","","",""
"Neither","2010","(Married) couple without C. ","Urban Area","","","",""
"Neither","2010","(Married) couple without C. ","Rural Area","","","",""
"Neither","2010","Single parent ","Urban Area","","","",""
"Neither","2010","Single parent ","Rural Area","","","",""
"Neither","2010","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2010","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2010","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2010","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2010","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2010","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2011","1-pers.-HH","Urban Area","2133","0.882460198089526","0.8697462723738","0.895174123805251"
"Public health insurance","2011","1-pers.-HH","Rural Area","1023","0.898892021287937","0.881306809747414","0.91647723282846"
"Public health insurance","2011","(Married) couple without C. ","Urban Area","4276","0.846953454000229","0.8371819261817","0.856724981818757"
"Public health insurance","2011","(Married) couple without C. ","Rural Area","2542","0.883586210121735","0.871951442270871","0.895220977972599"
"Public health insurance","2011","Single parent ","Urban Area","1728","0.938802176864653","0.927964411808671","0.949639941920635"
"Public health insurance","2011","Single parent ","Rural Area","911","0.912685802418535","0.894929948756823","0.930441656080248"
"Public health insurance","2011","Couple + C. LE 16 ","Urban Area","4380","0.844303151991218","0.83444388946957","0.854162414512866"
"Public health insurance","2011","Couple + C. LE 16 ","Rural Area","2510","0.88051479952594","0.868494169069743","0.892535429982137"
"Public health insurance","2011","Couple + C. GT 16 ","Urban Area","1737","0.870430681705002","0.856012270203784","0.88484909320622"
"Public health insurance","2011","Couple + C. GT 16 ","Rural Area","1091","0.918856363974563","0.903439160167721","0.934273567781405"
"Public health insurance","2011","Couple + C. LE and GT 16","Urban Area","1115","0.899282947282391","0.882639129415787","0.915926765148994"
"Public health insurance","2011","Couple + C. LE and GT 16","Rural Area","732","0.915656764601213","0.896506917420983","0.934806611781443"
"Private health insurance","2011","1-pers.-HH","Urban Area","332","0.117539801910474","0.104825876194749","0.1302537276262"
"Private health insurance","2011","1-pers.-HH","Rural Area","106","0.101107978712063","0.0835227671715396","0.118693190252586"
"Private health insurance","2011","(Married) couple without C. ","Urban Area","939","0.153046545999771","0.143275018181243","0.1628180738183"
"Private health insurance","2011","(Married) couple without C. ","Rural Area","377","0.116413789878265","0.104779022027401","0.128048557729129"
"Private health insurance","2011","Single parent ","Urban Area","151","0.061197823135347","0.0503600580793648","0.0720355881913292"
"Private health insurance","2011","Single parent ","Rural Area","60","0.0873141975814647","0.069558343919752","0.105070051243177"
"Private health insurance","2011","Couple + C. LE 16 ","Urban Area","815","0.155696848008782","0.145837585487134","0.16555611053043"
"Private health insurance","2011","Couple + C. LE 16 ","Rural Area","287","0.11948520047406","0.107464570017863","0.131505830930257"
"Private health insurance","2011","Couple + C. GT 16 ","Urban Area","347","0.129569318294998","0.11515090679378","0.143987729796216"
"Private health insurance","2011","Couple + C. GT 16 ","Rural Area","114","0.0811436360254369","0.0657264322185948","0.0965608398322791"
"Private health insurance","2011","Couple + C. LE and GT 16","Urban Area","141","0.100717052717609","0.0840732348510057","0.117360870584213"
"Private health insurance","2011","Couple + C. LE and GT 16","Rural Area","77","0.0843432353987869","0.0651933882185572","0.103493082579017"
"Neither","2011","1-pers.-HH","Urban Area","","","",""
"Neither","2011","1-pers.-HH","Rural Area","","","",""
"Neither","2011","(Married) couple without C. ","Urban Area","","","",""
"Neither","2011","(Married) couple without C. ","Rural Area","","","",""
"Neither","2011","Single parent ","Urban Area","","","",""
"Neither","2011","Single parent ","Rural Area","","","",""
"Neither","2011","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2011","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2011","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2011","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2011","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2011","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2012","1-pers.-HH","Urban Area","2193","0.871364167979413","0.85835693179697","0.884371404161856"
"Public health insurance","2012","1-pers.-HH","Rural Area","1093","0.903374472200002","0.886741240866393","0.920007703533611"
"Public health insurance","2012","(Married) couple without C. ","Urban Area","4221","0.84472748231503","0.834858270700456","0.854596693929604"
"Public health insurance","2012","(Married) couple without C. ","Rural Area","2640","0.885666778778192","0.874330688976961","0.897002868579423"
"Public health insurance","2012","Single parent ","Urban Area","1663","0.931839004286099","0.92020608718675","0.943471921385448"
"Public health insurance","2012","Single parent ","Rural Area","914","0.923819232300684","0.9071502976891","0.940488166912268"
"Public health insurance","2012","Couple + C. LE 16 ","Urban Area","3986","0.842616651974049","0.832212264003879","0.853021039944219"
"Public health insurance","2012","Couple + C. LE 16 ","Rural Area","2338","0.887848803746033","0.875742841938416","0.899954765553651"
"Public health insurance","2012","Couple + C. GT 16 ","Urban Area","1672","0.889832476099971","0.876027503748958","0.903637448450984"
"Public health insurance","2012","Couple + C. GT 16 ","Rural Area","1014","0.913159715895587","0.896755371908273","0.929564059882901"
"Public health insurance","2012","Couple + C. LE and GT 16","Urban Area","1122","0.908740354531991","0.892845745731586","0.924634963332396"
"Public health insurance","2012","Couple + C. LE and GT 16","Rural Area","700","0.907908942266414","0.887590604767194","0.928227279765633"
"Private health insurance","2012","1-pers.-HH","Urban Area","352","0.128635832020587","0.115628595838144","0.14164306820303"
"Private health insurance","2012","1-pers.-HH","Rural Area","119","0.096625527799998","0.0799922964663891","0.113258759133607"
"Private health insurance","2012","(Married) couple without C. ","Urban Area","952","0.15527251768497","0.145403306070396","0.165141729299544"
"Private health insurance","2012","(Married) couple without C. ","Rural Area","387","0.114333221221808","0.102997131420577","0.125669311023039"
"Private health insurance","2012","Single parent ","Urban Area","140","0.0681609957139012","0.0565280786145523","0.0797939128132501"
"Private health insurance","2012","Single parent ","Rural Area","59","0.0761807676993161","0.0595118330877322","0.0928497023109"
"Private health insurance","2012","Couple + C. LE 16 ","Urban Area","720","0.157383348025951","0.146978960055781","0.167787735996121"
"Private health insurance","2012","Couple + C. LE 16 ","Rural Area","272","0.112151196253967","0.100045234446349","0.124257158061585"
"Private health insurance","2012","Couple + C. GT 16 ","Urban Area","304","0.110167523900029","0.0963625515490165","0.123972496251042"
"Private health insurance","2012","Couple + C. GT 16 ","Rural Area","118","0.0868402841044131","0.0704359401170988","0.103244628091727"
"Private health insurance","2012","Couple + C. LE and GT 16","Urban Area","139","0.0912596454680091","0.0753650366676041","0.107154254268414"
"Private health insurance","2012","Couple + C. LE and GT 16","Rural Area","78","0.0920910577335864","0.0717727202343666","0.112409395232806"
"Neither","2012","1-pers.-HH","Urban Area","","","",""
"Neither","2012","1-pers.-HH","Rural Area","","","",""
"Neither","2012","(Married) couple without C. ","Urban Area","","","",""
"Neither","2012","(Married) couple without C. ","Rural Area","","","",""
"Neither","2012","Single parent ","Urban Area","","","",""
"Neither","2012","Single parent ","Rural Area","","","",""
"Neither","2012","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2012","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2012","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2012","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2012","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2012","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2013","1-pers.-HH","Urban Area","2374","0.868743669961439","0.856074379930625","0.881412959992254"
"Public health insurance","2013","1-pers.-HH","Rural Area","1102","0.904220301046153","0.887686349429616","0.920754252662691"
"Public health insurance","2013","(Married) couple without C. ","Urban Area","4551","0.844594951177701","0.835019416493044","0.854170485862358"
"Public health insurance","2013","(Married) couple without C. ","Rural Area","2669","0.879398141748359","0.867815824227868","0.890980459268851"
"Public health insurance","2013","Single parent ","Urban Area","1849","0.931487753770379","0.920352056025946","0.942623451514812"
"Public health insurance","2013","Single parent ","Rural Area","920","0.919827528191759","0.902816812607614","0.936838243775903"
"Public health insurance","2013","Couple + C. LE 16 ","Urban Area","4851","0.861113640703406","0.852007925829142","0.87021935557767"
"Public health insurance","2013","Couple + C. LE 16 ","Rural Area","2389","0.897686044496781","0.886151750803553","0.909220338190009"
"Public health insurance","2013","Couple + C. GT 16 ","Urban Area","1992","0.873030962048435","0.859370857962091","0.886691066134779"
"Public health insurance","2013","Couple + C. GT 16 ","Rural Area","1036","0.917975814444803","0.902060998437708","0.933890630451899"
"Public health insurance","2013","Couple + C. LE and GT 16","Urban Area","1465","0.885799709074135","0.870345183187027","0.901254234961243"
"Public health insurance","2013","Couple + C. LE and GT 16","Rural Area","862","0.926424787764739","0.909645347790193","0.943204227739285"
"Private health insurance","2013","1-pers.-HH","Urban Area","355","0.131256330038561","0.118587040007746","0.143925620069375"
"Private health insurance","2013","1-pers.-HH","Rural Area","115","0.0957796989538467","0.0792457473373094","0.112313650570384"
"Private health insurance","2013","(Married) couple without C. ","Urban Area","948","0.155405048822299","0.145829514137642","0.164980583506956"
"Private health insurance","2013","(Married) couple without C. ","Rural Area","368","0.120601858251641","0.109019540731149","0.132184175772133"
"Private health insurance","2013","Single parent ","Urban Area","128","0.0685122462296209","0.0573765484851884","0.0796479439740535"
"Private health insurance","2013","Single parent ","Rural Area","59","0.0801724718082411","0.0631617562240968","0.0971831873923855"
"Private health insurance","2013","Couple + C. LE 16 ","Urban Area","690","0.138886359296594","0.12978064442233","0.147992074170858"
"Private health insurance","2013","Couple + C. LE 16 ","Rural Area","263","0.102313955503219","0.0907796618099913","0.113848249196447"
"Private health insurance","2013","Couple + C. GT 16 ","Urban Area","290","0.126969037951565","0.113308933865221","0.140629142037909"
"Private health insurance","2013","Couple + C. GT 16 ","Rural Area","106","0.0820241855551966","0.0661093695481013","0.0979390015622919"
"Private health insurance","2013","Couple + C. LE and GT 16","Urban Area","162","0.114200290925865","0.098745765038757","0.129654816812973"
"Private health insurance","2013","Couple + C. LE and GT 16","Rural Area","68","0.0735752122352611","0.0567957722607147","0.0903546522098074"
"Neither","2013","1-pers.-HH","Urban Area","","","",""
"Neither","2013","1-pers.-HH","Rural Area","","","",""
"Neither","2013","(Married) couple without C. ","Urban Area","","","",""
"Neither","2013","(Married) couple without C. ","Rural Area","","","",""
"Neither","2013","Single parent ","Urban Area","","","",""
"Neither","2013","Single parent ","Rural Area","","","",""
"Neither","2013","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2013","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2013","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2013","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2013","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2013","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2014","1-pers.-HH","Urban Area","2170","0.86829757641844","0.85508389138759","0.881511261449289"
"Public health insurance","2014","1-pers.-HH","Rural Area","1037","0.911486814847473","0.895027405029855","0.92794622466509"
"Public health insurance","2014","(Married) couple without C. ","Urban Area","4219","0.849756752025622","0.839928205378765","0.859585298672478"
"Public health insurance","2014","(Married) couple without C. ","Rural Area","2558","0.875812089633402","0.863852192612516","0.887771986654288"
"Public health insurance","2014","Single parent ","Urban Area","1494","0.933528720485992","0.921334271223775","0.945723169748208"
"Public health insurance","2014","Single parent ","Rural Area","796","0.94484914668832","0.929457783286499","0.96024051009014"
"Public health insurance","2014","Couple + C. LE 16 ","Urban Area","4010","0.852679591794466","0.842425116260126","0.862934067328805"
"Public health insurance","2014","Couple + C. LE 16 ","Rural Area","2032","0.883158735191927","0.869935435521548","0.896382034862306"
"Public health insurance","2014","Couple + C. GT 16 ","Urban Area","1813","0.896373376510089","0.883209006939947","0.90953774608023"
"Public health insurance","2014","Couple + C. GT 16 ","Rural Area","916","0.900797887570853","0.88240757081871","0.919188204322995"
"Public health insurance","2014","Couple + C. LE and GT 16","Urban Area","1282","0.879246005789041","0.862292370049628","0.896199641528454"
"Public health insurance","2014","Couple + C. LE and GT 16","Rural Area","759","0.927537157783928","0.909781797847958","0.945292517719899"
"Private health insurance","2014","1-pers.-HH","Urban Area","346","0.13170242358156","0.118488738550711","0.14491610861241"
"Private health insurance","2014","1-pers.-HH","Rural Area","107","0.0885131851525274","0.0720537753349096","0.104972594970145"
"Private health insurance","2014","(Married) couple without C. ","Urban Area","858","0.150243247974378","0.140414701327522","0.160071794621235"
"Private health insurance","2014","(Married) couple without C. ","Rural Area","363","0.124187910366598","0.112228013345712","0.136147807387484"
"Private health insurance","2014","Single parent ","Urban Area","109","0.0664712795140084","0.0542768302517922","0.0786657287762247"
"Private health insurance","2014","Single parent ","Rural Area","49","0.0551508533116804","0.03975948990986","0.0705422167135008"
"Private health insurance","2014","Couple + C. LE 16 ","Urban Area","579","0.147320408205534","0.137065932671195","0.157574883739874"
"Private health insurance","2014","Couple + C. LE 16 ","Rural Area","235","0.116841264808073","0.103617965137694","0.130064564478452"
"Private health insurance","2014","Couple + C. GT 16 ","Urban Area","246","0.103626623489911","0.0904622539197695","0.116790993060053"
"Private health insurance","2014","Couple + C. GT 16 ","Rural Area","99","0.0992021124291475","0.0808117956770049","0.11759242918129"
"Private health insurance","2014","Couple + C. LE and GT 16","Urban Area","137","0.120753994210959","0.103800358471546","0.137707629950372"
"Private health insurance","2014","Couple + C. LE and GT 16","Rural Area","60","0.0724628422160715","0.054707482280101","0.090218202152042"
"Neither","2014","1-pers.-HH","Urban Area","","","",""
"Neither","2014","1-pers.-HH","Rural Area","","","",""
"Neither","2014","(Married) couple without C. ","Urban Area","","","",""
"Neither","2014","(Married) couple without C. ","Rural Area","","","",""
"Neither","2014","Single parent ","Urban Area","","","",""
"Neither","2014","Single parent ","Rural Area","","","",""
"Neither","2014","Couple + C. LE 16 ","Urban Area","","","",""
"Neither","2014","Couple + C. LE 16 ","Rural Area","","","",""
"Neither","2014","Couple + C. GT 16 ","Urban Area","","","",""
"Neither","2014","Couple + C. GT 16 ","Rural Area","","","",""
"Neither","2014","Couple + C. LE and GT 16","Urban Area","","","",""
"Neither","2014","Couple + C. LE and GT 16","Rural Area","","","",""
"Public health insurance","2015","1-pers.-HH","Urban Area","2235","0.870417894936558","0.857405735709064","0.883430054164053"
"Public health insurance","2015","1-pers.-HH","Rural Area","1069","0.91287421735058","0.896742044769797","0.929006389931364"
"Public health insurance","2015","(Married) couple without C. ","Urban Area","4249","0.840021360865333","0.829946569133284","0.850096152597382"
"Public health insurance","2015","(Married) couple without C. ","Rural Area","2496","0.868846529461902","0.856481394925589","0.881211663998215"
"Public health insurance","2015","Single parent ","Urban Area","1488","0.943362232051323","0.932000570808278","0.954723893294368"
"Public health insurance","2015","Single parent ","Rural Area","754","0.93548875129342","0.918550076904743","0.952427425682097"
"Public health insurance","2015","Couple + C. LE 16 ","Urban Area","3949","0.857278565849148","0.847037003758304","0.867520127939992"
"Public health insurance","2015","Couple + C. LE 16 ","Rural Area","2062","0.883883815417204","0.870782600747689","0.896985030086719"
"Public health insurance","2015","Couple + C. GT 16 ","Urban Area","1729","0.886891267903645","0.872912210371279","0.900870325436011"
"Public health insurance","2015","Couple + C. GT 16 ","Rural Area","891","0.909342574762659","0.891430125742052","0.927255023783265"
"Public health insurance","2015","Couple + C. LE and GT 16","Urban Area","1303","0.893560655531027","0.877719731246704","0.90940157981535"
"Public health insurance","2015","Couple + C. LE and GT 16","Rural Area","734","0.939474887587109","0.922718951976987","0.956230823197232"
"Private health insurance","2015","1-pers.-HH","Urban Area","324","0.129582105063442","0.116569945835947","0.142594264290936"
