"ple0097","year","education","sex","n","percent","lower_confidence","upper_confidence"
"Private health insurance","2010","lower secondary degree","Male","223","0.0620109019367804","0.0538537103140144","0.0701680935595464"
"Private health insurance","2010","lower secondary degree","Female","120","0.0296798193209432","0.0240776440941599","0.0352819945477264"
"Private health insurance","2010","secondary school degree","Male","453","0.161566718498403","0.14829420877064","0.174839228226166"
"Private health insurance","2010","secondary school degree","Female","272","0.0631748061834488","0.0560747618586081","0.0702748505082896"
"Private health insurance","2010","college entrance qualification","Male","1147","0.302139480729743","0.286393795050673","0.317885166408814"
"Private health insurance","2010","college entrance qualification","Female","807","0.220360665002921","0.206691195767254","0.234030134238588"
"Private health insurance","2010","Other degree","Male","41","0.055280598683708","0.0386113019239854","0.0719498954434305"
"Private health insurance","2010","Other degree","Female","44","0.0328059292846485","0.0209558511650258","0.0446560074042713"
"Private health insurance","2010","no degree/no degree yet","Male","51","0.120074827055895","0.0873500013591828","0.152799652752607"
"Private health insurance","2010","no degree/no degree yet","Female","38","0.0973173292983486","0.0682353281844383","0.126399330412259"
"Neither","2010","lower secondary degree","Male","","","",""
"Neither","2010","lower secondary degree","Female","","","",""
"Neither","2010","secondary school degree","Male","","","",""
"Neither","2010","secondary school degree","Female","","","",""
"Neither","2010","college entrance qualification","Male","","","",""
"Neither","2010","college entrance qualification","Female","","","",""
"Neither","2010","Other degree","Male","","","",""
"Neither","2010","Other degree","Female","","","",""
"Neither","2010","no degree/no degree yet","Male","","","",""
"Neither","2010","no degree/no degree yet","Female","","","",""
"Public health insurance","2011","lower secondary degree","Male","3678","0.926613635920477","0.91848557804034","0.934741693800613"
"Public health insurance","2011","lower secondary degree","Female","4074","0.965763555866528","0.960274103337972","0.971253008395085"
"Public health insurance","2011","secondary school degree","Male","2881","0.84590201067772","0.833778719424429","0.858025301931011"
"Public health insurance","2011","secondary school degree","Female","4946","0.937167485499797","0.930617806258681","0.943717164740912"
"Public health insurance","2011","college entrance qualification","Male","2494","0.695619340725436","0.680956292218027","0.710282389232846"
"Public health insurance","2011","college entrance qualification","Female","3211","0.789282436225807","0.776897117829309","0.801667754622305"
"Public health insurance","2011","Other degree","Male","773","0.923291754728166","0.905131931384191","0.941451578072142"
"Public health insurance","2011","Other degree","Female","1007","0.959484056444031","0.947592245616784","0.971375867271277"
"Public health insurance","2011","no degree/no degree yet","Male","374","0.868625806465962","0.836471691650894","0.900779921281031"
"Public health insurance","2011","no degree/no degree yet","Female","437","0.908525196272589","0.882762294119677","0.934288098425501"
"Private health insurance","2011","lower secondary degree","Male","276","0.0733863640795232","0.0652583061993867","0.0815144219596597"
"Private health insurance","2011","lower secondary degree","Female","141","0.0342364441334716","0.0287469916049147","0.0397258966620284"
"Private health insurance","2011","secondary school degree","Male","526","0.15409798932228","0.141974698068989","0.16622128057557"
"Private health insurance","2011","secondary school degree","Female","327","0.0628325145002035","0.0562828352590883","0.0693821937413186"
"Private health insurance","2011","college entrance qualification","Male","1289","0.304380659274564","0.289717610767154","0.319043707781973"
"Private health insurance","2011","college entrance qualification","Female","954","0.210717563774193","0.198332245377695","0.223102882170691"
"Private health insurance","2011","Other degree","Male","52","0.0767082452718338","0.0585484219278585","0.0948680686158092"
"Private health insurance","2011","Other degree","Female","49","0.0405159435559694","0.0286241327287226","0.0524077543832163"
"Private health insurance","2011","no degree/no degree yet","Male","50","0.131374193534038","0.0992200787189695","0.163528308349106"
"Private health insurance","2011","no degree/no degree yet","Female","44","0.091474803727411","0.065711901574499","0.117237705880323"
"Neither","2011","lower secondary degree","Male","","","",""
"Neither","2011","lower secondary degree","Female","","","",""
"Neither","2011","secondary school degree","Male","","","",""
"Neither","2011","secondary school degree","Female","","","",""
"Neither","2011","college entrance qualification","Male","","","",""
"Neither","2011","college entrance qualification","Female","","","",""
"Neither","2011","Other degree","Male","","","",""
"Neither","2011","Other degree","Female","","","",""
"Neither","2011","no degree/no degree yet","Male","","","",""
"Neither","2011","no degree/no degree yet","Female","","","",""
"Public health insurance","2012","lower secondary degree","Male","3611","0.93005858558691","0.922042700587945","0.938074470585876"
"Public health insurance","2012","lower secondary degree","Female","3919","0.968480749633298","0.963102516112588","0.973858983154007"
"Public health insurance","2012","secondary school degree","Male","2861","0.850246998650032","0.838217429795428","0.862276567504636"
"Public health insurance","2012","secondary school degree","Female","4765","0.935084864455354","0.928313777190737","0.941855951719971"
"Public health insurance","2012","college entrance qualification","Male","2476","0.693196702844459","0.67835919815206","0.708034207536858"
"Public health insurance","2012","college entrance qualification","Female","3177","0.776590936010612","0.763870595173641","0.789311276847582"
"Public health insurance","2012","Other degree","Male","767","0.933589062584976","0.916546344988992","0.95063178018096"
"Public health insurance","2012","Other degree","Female","993","0.958038998345346","0.945859280049501","0.97021871664119"
"Public health insurance","2012","no degree/no degree yet","Male","364","0.859914555270268","0.826562271107141","0.893266839433395"
"Public health insurance","2012","no degree/no degree yet","Female","452","0.949335546284266","0.929857510298654","0.968813582269878"
"Private health insurance","2012","lower secondary degree","Male","278","0.0699414144130899","0.0619255294141245","0.0779572994120552"
"Private health insurance","2012","lower secondary degree","Female","135","0.0315192503667022","0.0261410168459926","0.0368974838874118"
"Private health insurance","2012","secondary school degree","Male","519","0.149753001349968","0.137723432495364","0.161782570204572"
"Private health insurance","2012","secondary school degree","Female","321","0.0649151355446459","0.0581440482800287","0.0716862228092632"
"Private health insurance","2012","college entrance qualification","Male","1235","0.306803297155541","0.291965792463142","0.32164080184794"
"Private health insurance","2012","college entrance qualification","Female","942","0.223409063989388","0.210688723152418","0.236129404826359"
"Private health insurance","2012","Other degree","Male","53","0.0664109374150244","0.0493682198190406","0.0834536550110082"
"Private health insurance","2012","Other degree","Female","48","0.0419610016546543","0.0297812833588101","0.0541407199504985"
"Private health insurance","2012","no degree/no degree yet","Male","52","0.140085444729732","0.106733160566605","0.173437728892859"
"Private health insurance","2012","no degree/no degree yet","Female","35","0.0506644537157339","0.0311864177301217","0.0701424897013462"
"Neither","2012","lower secondary degree","Male","","","",""
"Neither","2012","lower secondary degree","Female","","","",""
"Neither","2012","secondary school degree","Male","","","",""
"Neither","2012","secondary school degree","Female","","","",""
"Neither","2012","college entrance qualification","Male","","","",""
"Neither","2012","college entrance qualification","Female","","","",""
"Neither","2012","Other degree","Male","","","",""
"Neither","2012","Other degree","Female","","","",""
"Neither","2012","no degree/no degree yet","Male","","","",""
"Neither","2012","no degree/no degree yet","Female","","","",""
"Public health insurance","2013","lower secondary degree","Male","3600","0.933254698883109","0.925358718752788","0.941150679013431"
"Public health insurance","2013","lower secondary degree","Female","3835","0.966279252406918","0.960655708107915","0.971902796705922"
"Public health insurance","2013","secondary school degree","Male","2930","0.852494414587289","0.840578402357772","0.864410426816807"
"Public health insurance","2013","secondary school degree","Female","4783","0.931935781058985","0.925016808220593","0.938854753897377"
"Public health insurance","2013","college entrance qualification","Male","2623","0.692993441877244","0.678442442322871","0.707544441431617"
"Public health insurance","2013","college entrance qualification","Female","3332","0.780914628420482","0.768454215737696","0.793375041103267"
"Public health insurance","2013","Other degree","Male","1769","0.935768443236733","0.924629773526712","0.946907112946755"
"Public health insurance","2013","Other degree","Female","2205","0.966409417017782","0.959009004604076","0.973809829431488"
"Public health insurance","2013","no degree/no degree yet","Male","578","0.878039992651031","0.852466582855174","0.903613402446888"
"Public health insurance","2013","no degree/no degree yet","Female","667","0.942494159790077","0.925198434380428","0.959789885199727"
"Private health insurance","2013","lower secondary degree","Male","238","0.0667453011168907","0.0588493209865694","0.0746412812472119"
"Private health insurance","2013","lower secondary degree","Female","123","0.0337207475930815","0.0280972032940785","0.0393442918920845"
"Private health insurance","2013","secondary school degree","Male","472","0.147505585412711","0.135589573183193","0.159421597642228"
"Private health insurance","2013","secondary school degree","Female","307","0.0680642189410151","0.0611452461026229","0.0749831917794074"
"Private health insurance","2013","college entrance qualification","Male","1237","0.307006558122756","0.292455558568383","0.321557557677129"
"Private health insurance","2013","college entrance qualification","Female","901","0.219085371579518","0.206624958896733","0.231545784262304"
"Private health insurance","2013","Other degree","Male","92","0.0642315567632665","0.0530928870532451","0.075370226473288"
"Private health insurance","2013","Other degree","Female","72","0.0335905829822181","0.0261901705685121","0.040990995395924"
"Private health insurance","2013","no degree/no degree yet","Male","51","0.121960007348969","0.0963865975531122","0.147533417144826"
"Private health insurance","2013","no degree/no degree yet","Female","29","","",""
"Neither","2013","lower secondary degree","Male","","","",""
"Neither","2013","lower secondary degree","Female","","","",""
"Neither","2013","secondary school degree","Male","","","",""
"Neither","2013","secondary school degree","Female","","","",""
"Neither","2013","college entrance qualification","Male","","","",""
"Neither","2013","college entrance qualification","Female","","","",""
"Neither","2013","Other degree","Male","","","",""
"Neither","2013","Other degree","Female","","","",""
"Neither","2013","no degree/no degree yet","Male","","","",""
"Neither","2013","no degree/no degree yet","Female","","","",""
"Public health insurance","2014","lower secondary degree","Male","3165","0.925776831361127","0.916955318562946","0.934598344159308"
"Public health insurance","2014","lower secondary degree","Female","3410","0.967065342696583","0.961174717086596","0.972955968306569"
"Public health insurance","2014","secondary school degree","Male","2650","0.863196162941731","0.851036422540613","0.87535590334285"
"Public health insurance","2014","secondary school degree","Female","4211","0.935309368066871","0.928111285975269","0.942507450158473"
"Public health insurance","2014","college entrance qualification","Male","2460","0.705228923577576","0.690285268751827","0.720172578403325"
"Public health insurance","2014","college entrance qualification","Female","3017","0.778879168596758","0.765780430701348","0.791977906492169"
"Public health insurance","2014","Other degree","Male","1436","0.947777353876878","0.936518736443184","0.959035971310571"
"Public health insurance","2014","Other degree","Female","1750","0.966571734436269","0.958286155766166","0.974857313106373"
"Public health insurance","2014","no degree/no degree yet","Male","436","0.908637208940569","0.882364367723175","0.934910050157963"
"Public health insurance","2014","no degree/no degree yet","Female","514","0.934033166880121","0.91315501065804","0.954911323102202"
"Private health insurance","2014","lower secondary degree","Male","227","0.0742231686388732","0.0654016558406919","0.0830446814370545"
"Private health insurance","2014","lower secondary degree","Female","116","0.0329346573034174","0.0270440316934305","0.0388252829134043"
"Private health insurance","2014","secondary school degree","Male","418","0.136803837058269","0.12464409665715","0.148963577459387"
"Private health insurance","2014","secondary school degree","Female","275","0.064690631933129","0.057492549841527","0.0718887140247311"
"Private health insurance","2014","college entrance qualification","Male","1116","0.294771076422424","0.279827421596675","0.309714731248173"
"Private health insurance","2014","college entrance qualification","Female","839","0.221120831403242","0.208022093507831","0.234219569298652"
"Private health insurance","2014","Other degree","Male","64","0.0522226461231224","0.040964028689429","0.0634812635568158"
"Private health insurance","2014","Other degree","Female","58","0.0334282655637305","0.025142686893627","0.041713844233834"
"Private health insurance","2014","no degree/no degree yet","Male","26","","",""
"Private health insurance","2014","no degree/no degree yet","Female","29","","",""
"Neither","2014","lower secondary degree","Male","","","",""
"Neither","2014","lower secondary degree","Female","","","",""
"Neither","2014","secondary school degree","Male","","","",""
"Neither","2014","secondary school degree","Female","","","",""
"Neither","2014","college entrance qualification","Male","","","",""
"Neither","2014","college entrance qualification","Female","","","",""
"Neither","2014","Other degree","Male","","","",""
"Neither","2014","Other degree","Female","","","",""
"Neither","2014","no degree/no degree yet","Male","","","",""
"Neither","2014","no degree/no degree yet","Female","","","",""
"Public health insurance","2015","lower secondary degree","Male","2955","0.933182099919159","0.924481294331626","0.941882905506691"
"Public health insurance","2015","lower secondary degree","Female","3131","0.963460868283296","0.957002277963692","0.969919458602901"
"Public health insurance","2015","secondary school degree","Male","2538","0.853654742613126","0.840871925573975","0.866437559652278"
"Public health insurance","2015","secondary school degree","Female","3995","0.931237668818987","0.923648593402324","0.93882674423565"
"Public health insurance","2015","college entrance qualification","Male","2384","0.695671403933927","0.680333293569761","0.711009514298093"
"Public health insurance","2015","college entrance qualification","Female","2941","0.776547569317585","0.763220477717168","0.789874660918002"
"Public health insurance","2015","Other degree","Male","1820","0.946538562096517","0.936415686511116","0.956661437681919"
"Public health insurance","2015","Other degree","Female","2162","0.978566539418448","0.972540794141751","0.984592284695145"
"Public health insurance","2015","no degree/no degree yet","Male","402","0.922428352176527","0.89708616836334","0.947770535989714"
"Public health insurance","2015","no degree/no degree yet","Female","523","0.941121808207455","0.921448975589875","0.960794640825036"
"Private health insurance","2015","lower secondary degree","Male","209","0.0668179000808414","0.0581170944933089","0.075518705668374"
"Private health insurance","2015","lower secondary degree","Female","111","0.0365391317167036","0.0300805413970991","0.0429977220363081"
"Private health insurance","2015","secondary school degree","Male","399","0.146345257386874","0.133562440347722","0.159128074426025"
"Private health insurance","2015","secondary school degree","Female","276","0.0687623311810132","0.0611732557643501","0.0763514065976762"
"Private health insurance","2015","college entrance qualification","Male","1073","0.304328596066073","0.288990485701907","0.319666706430239"
"Private health insurance","2015","college entrance qualification","Female","812","0.223452430682415","0.210125339081998","0.236779522282832"
"Private health insurance","2015","Other degree","Male","77","0.0534614379034827","0.0433385623180813","0.0635843134888842"
"Private health insurance","2015","Other degree","Female","57","0.0214334605815519","0.0154077153048552","0.0274592058582486"
"Private health insurance","2015","no degree/no degree yet","Male","26","","",""
"Private health insurance","2015","no degree/no degree yet","Female","27","","",""
"Neither","2015","lower secondary degree","Male","","","",""
"Neither","2015","lower secondary degree","Female","","","",""
"Neither","2015","secondary school degree","Male","","","",""
"Neither","2015","secondary school degree","Female","","","",""
"Neither","2015","college entrance qualification","Male","","","",""
"Neither","2015","college entrance qualification","Female","","","",""
"Neither","2015","Other degree","Male","","","",""
"Neither","2015","Other degree","Female","","","",""
"Neither","2015","no degree/no degree yet","Male","","","",""
"Neither","2015","no degree/no degree yet","Female","","","",""
"Public health insurance","2016","lower secondary degree","Male","2716","0.931189915673263","0.921984991829289","0.940394839517237"
"Public health insurance","2016","lower secondary degree","Female","2864","0.967649211756049","0.961278562834173","0.974019860677925"
"Public health insurance","2016","secondary school degree","Male","2328","0.86288084071831","0.849894308712299","0.875867372724321"
"Public health insurance","2016","secondary school degree","Female","3695","0.935888783725729","0.928245082264915","0.943532485186543"
"Public health insurance","2016","college entrance qualification","Male","2249","0.709634096626774","0.694020714367325","0.725247478886223"
"Public health insurance","2016","college entrance qualification","Female","2809","0.787897642978461","0.774476580709759","0.801318705247163"
"Public health insurance","2016","Other degree","Male","1460","0.952497221921633","0.941782608247214","0.963211835596053"
"Public health insurance","2016","Other degree","Female","1752","0.974923497277981","0.967706293290096","0.982140701265865"
"Public health insurance","2016","no degree/no degree yet","Male","336","0.917494935520121","0.889152579596463","0.945837291443779"
"Public health insurance","2016","no degree/no degree yet","Female","446","0.927936144391889","0.904607210922547","0.95126507786123"
"Private health insurance","2016","lower secondary degree","Male","189","0.0688100843267374","0.0596051604827635","0.0780150081707113"
"Private health insurance","2016","lower secondary degree","Female","99","0.0323507882439512","0.0259801393220749","0.0387214371658274"
"Private health insurance","2016","secondary school degree","Male","367","0.13711915928169","0.124132627275679","0.150105691287701"
"Private health insurance","2016","secondary school degree","Female","250","0.0641112162742714","0.0564675148134573","0.0717549177350855"
"Private health insurance","2016","college entrance qualification","Male","998","0.290365903373226","0.274752521113777","0.305979285632675"
"Private health insurance","2016","college entrance qualification","Female","755","0.212102357021539","0.198681294752837","0.225523419290241"
"Private health insurance","2016","Other degree","Male","54","0.0475027780783667","0.0367881644039469","0.0582173917527864"
"Private health insurance","2016","Other degree","Female","51","0.0250765027220192","0.0178592987341347","0.0322937067099038"
"Private health insurance","2016","no degree/no degree yet","Male","26","","",""
"Private health insurance","2016","no degree/no degree yet","Female","26","","",""
"Neither","2016","lower secondary degree","Male","","","",""
"Neither","2016","lower secondary degree","Female","","","",""
"Neither","2016","secondary school degree","Male","","","",""
"Neither","2016","secondary school degree","Female","","","",""
"Neither","2016","college entrance qualification","Male","","","",""
"Neither","2016","college entrance qualification","Female","","","",""
"Neither","2016","Other degree","Male","","","",""
"Neither","2016","Other degree","Female","","","",""
"Neither","2016","no degree/no degree yet","Male","","","",""
"Neither","2016","no degree/no degree yet","Female","","","",""
"Public health insurance","2017","lower secondary degree","Male","2846","0.923156639228043","0.913710497688541","0.932602780767545"
"Public health insurance","2017","lower secondary degree","Female","2930","0.966062404143836","0.959617349261194","0.972507459026479"
"Public health insurance","2017","secondary school degree","Male","2721","0.869145761240062","0.857325573995553","0.880965948484571"
"Public health insurance","2017","secondary school degree","Female","4188","0.932700868843209","0.92535869672295","0.940043040963468"
"Public health insurance","2017","college entrance qualification","Male","2674","0.713098820303439","0.698721330748818","0.72747630985806"
"Public health insurance","2017","college entrance qualification","Female","3259","0.785193229642988","0.772658902699798","0.797727556586178"
"Public health insurance","2017","Other degree","Male","1358","0.954172157651646","0.943257336851681","0.965086978451611"
"Public health insurance","2017","Other degree","Female","1682","0.978689764852817","0.971872720737098","0.985506808968536"
"Public health insurance","2017","no degree/no degree yet","Male","394","0.918759064783651","0.892815385491982","0.944702744075321"
"Public health insurance","2017","no degree/no degree yet","Female","480","0.93062274997781","0.908698809547396","0.952546690408223"
"Private health insurance","2017","lower secondary degree","Male","208","0.0768433607719569","0.0673972192324546","0.0862895023114591"
"Private health insurance","2017","lower secondary degree","Female","102","0.0339375958561637","0.0274925409735214","0.040382650738806"
"Private health insurance","2017","secondary school degree","Male","406","0.130854238759938","0.119034051515429","0.142674426004447"
"Private health insurance","2017","secondary school degree","Female","285","0.0672991311567911","0.0599569590365323","0.07464130327705"
"Private health insurance","2017","college entrance qualification","Male","1128","0.286901179696561","0.27252369014194","0.301278669251182"
"Private health insurance","2017","college entrance qualification","Female","865","0.214806770357012","0.202272443413822","0.227341097300202"
"Private health insurance","2017","Other degree","Male","52","0.0458278423483537","0.0349130215483887","0.0567426631483187"
"Private health insurance","2017","Other degree","Female","42","0.0213102351471833","0.0144931910314641","0.0281272792629024"
"Private health insurance","2017","no degree/no degree yet","Male","32","0.0812409352163486","0.0552972559246788","0.107184614508018"
"Private health insurance","2017","no degree/no degree yet","Female","36","0.0693772500221905","0.0474533095917769","0.091301190452604"
"Neither","2017","lower secondary degree","Male","","","",""
"Neither","2017","lower secondary degree","Female","","","",""
"Neither","2017","secondary school degree","Male","","","",""
"Neither","2017","secondary school degree","Female","","","",""
"Neither","2017","college entrance qualification","Male","","","",""
"Neither","2017","college entrance qualification","Female","","","",""
"Neither","2017","Other degree","Male","","","",""
"Neither","2017","Other degree","Female","","","",""
"Neither","2017","no degree/no degree yet","Male","","","",""
"Neither","2017","no degree/no degree yet","Female","","","",""
"Public health insurance","2018","lower secondary degree","Male","2683","0.930169496005709","0.920843688396711","0.939495303614708"
"Public health insurance","2018","lower secondary degree","Female","2775","0.965856775838378","0.959204870700933","0.972508680975823"
"Public health insurance","2018","secondary school degree","Male","2603","0.873002189044432","0.861025169006559","0.884979209082305"
"Public health insurance","2018","secondary school degree","Female","4018","0.935756029948609","0.928413920358421","0.943098139538796"
"Public health insurance","2018","college entrance qualification","Male","2608","0.716783083914195","0.702194140930714","0.731372026897676"
"Public health insurance","2018","college entrance qualification","Female","3185","0.782240111257244","0.769453115157779","0.795027107356709"
"Public health insurance","2018","Other degree","Male","1259","0.944049461591626","0.931594461688164","0.956504461495087"
"Public health insurance","2018","Other degree","Female","1601","0.975651025241857","0.968200536260324","0.983101514223391"
"Public health insurance","2018","no degree/no degree yet","Male","376","0.90532710118699","0.876743880257308","0.933910322116672"
"Public health insurance","2018","no degree/no degree yet","Female","473","0.969016579938809","0.953721388649113","0.984311771228506"
"Private health insurance","2018","lower secondary degree","Male","186","0.0698305039942906","0.0605046963852924","0.0791563116032888"
"Private health insurance","2018","lower secondary degree","Female","88","0.0341432241616221","0.0274913190241769","0.0407951292990674"
"Private health insurance","2018","secondary school degree","Male","366","0.126997810955568","0.115020790917695","0.138974830993441"
"Private health insurance","2018","secondary school degree","Female","266","0.0642439700513912","0.0569018604612035","0.0715860796415789"
"Private health insurance","2018","college entrance qualification","Male","1056","0.283216916085805","0.268627973102324","0.297805859069286"
"Private health insurance","2018","college entrance qualification","Female","817","0.217759888742756","0.204972892643291","0.230546884842221"
"Private health insurance","2018","Other degree","Male","49","0.055950538408374","0.0434955385049124","0.0684055383118355"
"Private health insurance","2018","Other degree","Female","43","0.0243489747581427","0.016898485776609","0.0317994637396764"
"Private health insurance","2018","no degree/no degree yet","Male","27","","",""
"Private health insurance","2018","no degree/no degree yet","Female","20","","",""
"Neither","2018","lower secondary degree","Male","","","",""
"Neither","2018","lower secondary degree","Female","","","",""
"Neither","2018","secondary school degree","Male","","","",""
"Neither","2018","secondary school degree","Female","","","",""
"Neither","2018","college entrance qualification","Male","","","",""
"Neither","2018","college entrance qualification","Female","","","",""
"Neither","2018","Other degree","Male","","","",""
"Neither","2018","Other degree","Female","","","",""
"Neither","2018","no degree/no degree yet","Male","","","",""
"Neither","2018","no degree/no degree yet","Female","","","",""
"Public health insurance","2019","lower secondary degree","Male","2485","0.931068163384846","0.921582374102601","0.940553952667091"
"Public health insurance","2019","lower secondary degree","Female","2484","0.966529399178212","0.959586419038198","0.973472379318227"
"Public health insurance","2019","secondary school degree","Male","2602","0.868564627742266","0.856841543440224","0.880287712044308"
"Public health insurance","2019","secondary school degree","Female","3928","0.937837995859951","0.930572956173353","0.945103035546549"
"Public health insurance","2019","college entrance qualification","Male","2780","0.720966806565647","0.707516938047198","0.734416675084097"
"Public health insurance","2019","college entrance qualification","Female","3303","0.788120844091669","0.775856930068088","0.80038475811525"
"Public health insurance","2019","Other degree","Male","1083","0.934892832595416","0.920689126125955","0.949096539064876"
"Public health insurance","2019","Other degree","Female","1348","0.969371776406294","0.960361958394348","0.97838159441824"
"Public health insurance","2019","no degree/no degree yet","Male","343","0.908141514784526","0.878830552302307","0.937452477266744"
"Public health insurance","2019","no degree/no degree yet","Female","381","0.961468046941048","0.942722482644127","0.98021361123797"
"Private health insurance","2019","lower secondary degree","Male","255","0.0689318366151537","0.0594460473329087","0.0784176258973987"
"Private health insurance","2019","lower secondary degree","Female","94","0.0334706008217876","0.0265276206817728","0.0404135809618023"
"Private health insurance","2019","secondary school degree","Male","589","0.131435372257734","0.119712287955692","0.143158456559776"
"Private health insurance","2019","secondary school degree","Female","315","0.0621620041400487","0.0548969644534507","0.0694270438266467"
"Private health insurance","2019","college entrance qualification","Male","1492","0.279033193434353","0.265583324915903","0.292483061952802"
"Private health insurance","2019","college entrance qualification","Female","962","0.211879155908331","0.19961524188475","0.224143069931912"
"Private health insurance","2019","Other degree","Male","76","0.0651071674045845","0.050903460935124","0.0793108738740449"
"Private health insurance","2019","Other degree","Female","57","0.0306282235937063","0.0216184055817602","0.0396380416056525"
"Private health insurance","2019","no degree/no degree yet","Male","30","0.0918584852154743","0.062547522733256","0.121169447697693"
"Private health insurance","2019","no degree/no degree yet","Female","24","","",""
"Neither","2019","lower secondary degree","Male","","","",""
"Neither","2019","lower secondary degree","Female","","","",""
"Neither","2019","secondary school degree","Male","","","",""
"Neither","2019","secondary school degree","Female","","","",""
"Neither","2019","college entrance qualification","Male","","","",""
"Neither","2019","college entrance qualification","Female","","","",""
"Neither","2019","Other degree","Male","","","",""
"Neither","2019","Other degree","Female","","","",""
"Neither","2019","no degree/no degree yet","Male","","","",""
"Neither","2019","no degree/no degree yet","Female","","","",""
