"ple0097","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Public health insurance","2016","vocational + Abi","1933","0.947303553842779","0.937589030722591","0.957018076962966","1"
"Public health insurance","2016","in school","294","0.855842482797553","0.818396493566675","0.893288472028432","1"
"Public health insurance","2016","inadequately","413","0.964133079299029","0.946306193256541","0.981959965341517","1"
"Neither","2017","in school","","","","","3"
"Neither","2017","inadequately","","","","","3"
"Neither","2017","general elemantary","","","","","3"
"Neither","2017","middle vocational","","","","","3"
"Neither","2017","vocational + Abi","","","","","3"
"Neither","2017","higher vocational","","","","","3"
"Neither","2017","higher education","","","","","3"
"Private health insurance","2017","middle vocational","846","0.0748476181901315","0.0701608697076327","0.0795343666726304","2"
"Private health insurance","2017","general elemantary","82","0.0265452354565637","0.0205459139226185","0.0325445569905089","2"
"Private health insurance","2017","in school","54","0.132982976550538","0.100075220123657","0.165890732977419","2"
"Private health insurance","2017","inadequately","8","","","","2"
"Private health insurance","2017","higher vocational","246","0.163229735523799","0.144789439616304","0.181670031431293","2"
"Private health insurance","2017","higher education","1834","0.286917420593907","0.275954971512321","0.297879869675492","2"
"Private health insurance","2017","vocational + Abi","122","0.0624739700022951","0.05241346967996","0.0725344703246303","2"
"Public health insurance","2017","general elemantary","2676","0.973454764543436","0.967455443009491","0.979454086077382","1"
"Public health insurance","2017","middle vocational","11264","0.925152381809868","0.92046563332737","0.929839130292367","1"
"Public health insurance","2017","vocational + Abi","2101","0.937526029997705","0.92746552967537","0.94758653032004","1"
"Public health insurance","2017","higher vocational","1297","0.836770264476201","0.818329968568707","0.855210560383696","1"
"Public health insurance","2017","higher education","4706","0.713082579406093","0.702120130324508","0.724045028487679","1"
"Public health insurance","2017","in school","355","0.867017023449462","0.834109267022581","0.899924779876343","1"
"Public health insurance","2017","inadequately","449","0.966003325065069","0.949388433051619","0.982618217078519","1"
"Neither","2018","in school","","","","","3"
"Neither","2018","inadequately","","","","","3"
"Neither","2018","general elemantary","","","","","3"
"Neither","2018","middle vocational","","","","","3"
"Neither","2018","vocational + Abi","","","","","3"
"Neither","2018","higher vocational","","","","","3"
"Neither","2018","higher education","","","","","3"
"Private health insurance","2018","middle vocational","784","0.0734892020279288","0.0687196900117033","0.0782587140441543","2"
"Private health insurance","2018","general elemantary","76","0.027427947982251","0.0212386164101956","0.0336172795543064","2"
"Private health insurance","2018","in school","35","0.102964748902046","0.0708490108421161","0.135080486961976","2"
"Private health insurance","2018","inadequately","6","","","","2"
"Private health insurance","2018","vocational + Abi","106","0.0625294711125","0.0522183401550324","0.0728406020699676","2"
"Private health insurance","2018","higher vocational","217","0.158449452568665","0.13967355277308","0.17722535236425","2"
"Private health insurance","2018","higher education","1732","0.281776655297081","0.270699639625977","0.292853670968185","2"
"Public health insurance","2018","general elemantary","2599","0.972572052017749","0.966382720445694","0.978761383589804","1"
"Public health insurance","2018","middle vocational","10714","0.926510797972071","0.921741285955846","0.931280309988297","1"
"Public health insurance","2018","vocational + Abi","2012","0.9374705288875","0.927159397930032","0.947781659844968","1"
"Public health insurance","2018","higher vocational","1236","0.841550547431335","0.82277464763575","0.860326447226919","1"
"Public health insurance","2018","higher education","4604","0.718223344702919","0.707146329031815","0.729300360374023","1"
"Public health insurance","2018","inadequately","481","0.975064538629197","0.961215839004422","0.988913238253972","1"
"Public health insurance","2018","in school","309","0.897035251097954","0.864919513038024","0.929150989157884","1"
"Neither","2019","in school","","","","","3"
"Neither","2019","inadequately","","","","","3"
"Neither","2019","general elemantary","","","","","3"
"Neither","2019","middle vocational","","","","","3"
"Neither","2019","vocational + Abi","","","","","3"
"Neither","2019","higher vocational","","","","","3"
"Neither","2019","higher education","","","","","3"
"Private health insurance","2019","general elemantary","98","0.0285383808491196","0.0218976326728216","0.0351791290254177","2"
"Private health insurance","2019","middle vocational","1007","0.0735448877903444","0.0686930791697564","0.0783966964109325","2"
"Private health insurance","2019","in school","35","0.112404265318572","0.0781690381746892","0.146639492462454","2"
"Private health insurance","2019","inadequately","9","","","","2"
"Private health insurance","2019","vocational + Abi","204","0.0611910177764489","0.0511066034537773","0.0712754320991204","2"
"Private health insurance","2019","higher vocational","373","0.161116234322803","0.143462721440069","0.178769747205537","2"
"Private health insurance","2019","higher education","2230","0.281711801784115","0.271178490698588","0.292245112869642","2"
"Public health insurance","2019","general elemantary","2317","0.97146161915088","0.964820870974582","0.978102367327178","1"
"Public health insurance","2019","middle vocational","10112","0.926455112209655","0.921603303589067","0.931306920830244","1"
"Public health insurance","2019","vocational + Abi","1966","0.938808982223551","0.92872456790088","0.948893396546223","1"
"Public health insurance","2019","higher vocational","1293","0.838883765677197","0.821230252794463","0.856537278559931","1"
"Public health insurance","2019","higher education","4776","0.718288198215885","0.707754887130358","0.728821509301412","1"
"Public health insurance","2019","in school","292","0.887595734681428","0.853360507537546","0.921830961825311","1"
"Public health insurance","2019","inadequately","381","0.977757816771945","0.963121892865845","0.992393740678044","1"
