"ple0097","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Private health insurance","2004","35-65 y.","vocational + Abi","86","0.116783853075953","0.0913599189948375","0.142207787157069","2"
"Private health insurance","2004","35-65 y.","general elemantary","23","","","","2"
"Private health insurance","2004","35-65 y.","higher education","1215","0.324730800389423","0.308294266192471","0.341167334586375","2"
"Private health insurance","2004","35-65 y.","higher vocational","177","0.131610192538981","0.11182011910844","0.151400265969522","2"
"Private health insurance","2004","35-65 y.","in school","","","","","2"
"Private health insurance","2004","35-65 y.","inadequately","1","","","","2"
"Public health insurance","2004","35-65 y.","inadequately","141","0.999005252845259","0.993820307802086","1.00419019788843","1"
"Public health insurance","2004","35-65 y.","general elemantary","881","0.97957025283507","0.97034850662671","0.988791999043431","1"
"Public health insurance","2004","35-65 y.","middle vocational","5649","0.91293917439686","0.905960366106486","0.919917982687234","1"
"Public health insurance","2004","35-65 y.","vocational + Abi","527","0.883216146924047","0.857792212842932","0.908640081005163","1"
"Public health insurance","2004","35-65 y.","higher vocational","944","0.868389807461019","0.848599734030478","0.88817988089156","1"
"Public health insurance","2004","35-65 y.","higher education","1903","0.675269199610577","0.658832665413626","0.691705733807529","1"
"Public health insurance","2004","66 and older","in school","","","","","1"
"Public health insurance","2004","66 and older","inadequately","53","0.969953988537637","0.924421625277414","1.01548635179786","1"
"Public health insurance","2004","66 and older","general elemantary","756","0.976370980179537","0.965697929362555","0.98704403099652","1"
"Public health insurance","2004","16-34 y.","in school","499","0.874206687929911","0.848249947213899","0.900163428645923","1"
"Public health insurance","2004","16-34 y.","inadequately","56","0.97948404300788","0.942683414513633","1.01628467150213","1"
"Public health insurance","2004","16-34 y.","general elemantary","878","0.983183572217011","0.974792276964737","0.991574867469285","1"
"Public health insurance","2004","16-34 y.","middle vocational","2303","0.927162628765336","0.917004340212412","0.937320917318259","1"
"Public health insurance","2004","16-34 y.","vocational + Abi","419","0.941637075412304","0.919880478790495","0.963393672034113","1"
"Public health insurance","2004","16-34 y.","higher vocational","222","0.894107527679674","0.856117007480365","0.932098047878982","1"
"Public health insurance","2004","16-34 y.","higher education","397","0.760496548203556","0.724533709054505","0.796459387352606","1"
"Public health insurance","2004","35-65 y.","in school","","","","","1"
"Public health insurance","2004","66 and older","middle vocational","1865","0.947730820861922","0.937912440355768","0.957549201368075","1"
"Public health insurance","2004","66 and older","vocational + Abi","83","0.85979291768403","0.790698313781884","0.928887521586175","1"
"Public health insurance","2004","66 and older","higher vocational","242","0.924351714241607","0.892084876211502","0.956618552271711","1"
"Public health insurance","2004","66 and older","higher education","438","0.762840530444627","0.729414099067949","0.796266961821305","1"
"Neither","2005","66 and older","higher education","","","","","3"
"Neither","2005","66 and older","higher vocational","","","","","3"
"Neither","2005","66 and older","inadequately","","","","","3"
"Neither","2005","66 and older","general elemantary","","","","","3"
"Neither","2005","66 and older","middle vocational","","","","","3"
"Neither","2005","66 and older","vocational + Abi","","","","","3"
"Neither","2005","66 and older","in school","","","","","3"
"Neither","2005","16-34 y.","in school","","","","","3"
"Neither","2005","16-34 y.","inadequately","","","","","3"
"Neither","2005","16-34 y.","general elemantary","","","","","3"
"Neither","2005","16-34 y.","middle vocational","","","","","3"
"Neither","2005","16-34 y.","vocational + Abi","","","","","3"
"Neither","2005","16-34 y.","higher vocational","","","","","3"
"Neither","2005","16-34 y.","higher education","","","","","3"
"Neither","2005","35-65 y.","in school","","","","","3"
"Neither","2005","35-65 y.","inadequately","","","","","3"
"Neither","2005","35-65 y.","general elemantary","","","","","3"
"Neither","2005","35-65 y.","middle vocational","","","","","3"
"Neither","2005","35-65 y.","vocational + Abi","","","","","3"
"Neither","2005","35-65 y.","higher vocational","","","","","3"
"Neither","2005","35-65 y.","higher education","","","","","3"
"Private health insurance","2005","66 and older","higher education","195","0.246056227310554","0.213246263153648","0.278866191467459","2"
"Private health insurance","2005","66 and older","higher vocational","22","","","","2"
"Private health insurance","2005","66 and older","in school","","","","","2"
"Private health insurance","2005","66 and older","inadequately","","","","","2"
"Private health insurance","2005","66 and older","general elemantary","16","","","","2"
"Private health insurance","2005","66 and older","middle vocational","116","0.0566511554296822","0.0464479840220729","0.0668543268372915","2"
"Private health insurance","2005","66 and older","vocational + Abi","12","","","","2"
"Private health insurance","2005","35-65 y.","in school","","","","","2"
"Private health insurance","2005","35-65 y.","inadequately","1","","","","2"
"Private health insurance","2005","35-65 y.","general elemantary","21","","","","2"
"Private health insurance","2005","35-65 y.","higher vocational","189","0.15080349916185","0.129568828823201","0.172038169500499","2"
"Private health insurance","2005","35-65 y.","higher education","1139","0.326400184263131","0.309491141479302","0.34330922704696","2"
"Private health insurance","2005","16-34 y.","in school","133","0.130625228278634","0.104598342556239","0.15665211400103","2"
"Private health insurance","2005","16-34 y.","inadequately","3","","","","2"
"Private health insurance","2005","16-34 y.","general elemantary","20","","","","2"
"Private health insurance","2005","16-34 y.","middle vocational","184","0.0714247086864701","0.0609112544978666","0.0819381628750737","2"
"Private health insurance","2005","16-34 y.","vocational + Abi","24","","","","2"
"Private health insurance","2005","16-34 y.","higher vocational","19","","","","2"
"Private health insurance","2005","16-34 y.","higher education","130","0.212577671270866","0.177378932879646","0.247776409662086","2"
"Private health insurance","2005","35-65 y.","middle vocational","584","0.0898350914948318","0.082541839979965","0.0971283430096985","2"
"Private health insurance","2005","35-65 y.","vocational + Abi","83","0.107080151642263","0.0821716292792489","0.131988674005276","2"
"Public health insurance","2005","35-65 y.","in school","","","","","1"
"Public health insurance","2005","35-65 y.","inadequately","130","0.999054151676281","0.993790129540136","1.00431817381243","1"
"Public health insurance","2005","35-65 y.","general elemantary","797","0.979011042646371","0.969187668919345","0.988834416373396","1"
"Public health insurance","2005","35-65 y.","middle vocational","5321","0.910164908505168","0.902871656990302","0.917458160020035","1"
"Public health insurance","2005","35-65 y.","vocational + Abi","509","0.892919848357737","0.868011325994724","0.917828370720751","1"
"Public health insurance","2005","35-65 y.","higher vocational","902","0.84919650083815","0.827961830499501","0.870431171176799","1"
"Public health insurance","2005","35-65 y.","higher education","1815","0.673599815736869","0.65669077295304","0.690508858520698","1"
"Public health insurance","2005","66 and older","in school","","","","","1"
"Public health insurance","2005","66 and older","inadequately","51","1","1","1","1"
"Public health insurance","2005","66 and older","general elemantary","728","0.980483500750906","0.970543584441509","0.990423417060303","1"
"Public health insurance","2005","66 and older","middle vocational","1856","0.943348844570318","0.933145673162708","0.953552015977927","1"
"Public health insurance","2005","66 and older","vocational + Abi","90","0.884322755851585","0.822253380861053","0.946392130842117","1"
"Public health insurance","2005","66 and older","higher vocational","230","0.922637224818934","0.889651249686225","0.955623199951643","1"
"Public health insurance","2005","66 and older","higher education","467","0.753943772689446","0.721133808532541","0.786753736846352","1"
"Public health insurance","2005","16-34 y.","middle vocational","2121","0.92857529131353","0.918061837124926","0.939088745502134","1"
"Public health insurance","2005","16-34 y.","vocational + Abi","410","0.949607194509131","0.929026525266688","0.970187863751573","1"
"Public health insurance","2005","16-34 y.","higher vocational","183","0.891850102876763","0.849021747762685","0.934678457990841","1"
"Public health insurance","2005","16-34 y.","higher education","389","0.787422328729134","0.752223590337914","0.822621067120354","1"
"Public health insurance","2005","16-34 y.","in school","511","0.869374771721366","0.84334788599897","0.895401657443761","1"
"Public health insurance","2005","16-34 y.","inadequately","56","0.871126543149825","0.785630808666225","0.956622277633424","1"
"Public health insurance","2005","16-34 y.","general elemantary","808","0.990030478564039","0.983263506855819","0.99679745027226","1"
"Neither","2006","66 and older","inadequately","","","","","3"
"Neither","2006","66 and older","vocational + Abi","","","","","3"
"Neither","2006","66 and older","higher vocational","","","","","3"
"Neither","2006","66 and older","higher education","","","","","3"
"Neither","2006","66 and older","general elemantary","","","","","3"
"Neither","2006","66 and older","middle vocational","","","","","3"
"Neither","2006","66 and older","in school","","","","","3"
"Neither","2006","16-34 y.","in school","","","","","3"
"Neither","2006","16-34 y.","inadequately","","","","","3"
"Neither","2006","16-34 y.","general elemantary","","","","","3"
"Neither","2006","16-34 y.","middle vocational","","","","","3"
"Neither","2006","16-34 y.","vocational + Abi","","","","","3"
"Neither","2006","16-34 y.","higher vocational","","","","","3"
"Neither","2006","16-34 y.","higher education","","","","","3"
"Neither","2006","35-65 y.","in school","","","","","3"
"Neither","2006","35-65 y.","inadequately","","","","","3"
"Neither","2006","35-65 y.","general elemantary","","","","","3"
"Neither","2006","35-65 y.","middle vocational","","","","","3"
"Neither","2006","35-65 y.","vocational + Abi","","","","","3"
"Neither","2006","35-65 y.","higher vocational","","","","","3"
"Neither","2006","35-65 y.","higher education","","","","","3"
"Private health insurance","2006","66 and older","in school","","","","","2"
"Private health insurance","2006","66 and older","inadequately","","","","","2"
"Private health insurance","2006","66 and older","higher vocational","26","","","","2"
"Private health insurance","2006","66 and older","higher education","242","0.257485789245304","0.227167567929505","0.287804010561103","2"
"Private health insurance","2006","66 and older","vocational + Abi","10","","","","2"
"Private health insurance","2006","66 and older","general elemantary","21","","","","2"
"Private health insurance","2006","66 and older","middle vocational","143","0.0618430812608819","0.0520585526894066","0.0716276098323572","2"
"Private health insurance","2006","16-34 y.","middle vocational","191","0.0696537632738272","0.0593768451819638","0.0799306813656906","2"
"Private health insurance","2006","16-34 y.","vocational + Abi","24","","","","2"
"Private health insurance","2006","35-65 y.","inadequately","1","","","","2"
"Private health insurance","2006","35-65 y.","general elemantary","29","","","","2"
"Private health insurance","2006","16-34 y.","in school","104","0.163131138260979","0.126175592822412","0.200086683699547","2"
"Private health insurance","2006","35-65 y.","in school","1","","","","2"
"Private health insurance","2006","35-65 y.","higher vocational","197","0.150068738865394","0.129364370119344","0.170773107611443","2"
"Private health insurance","2006","35-65 y.","higher education","1241","0.343464813227796","0.326983532353002","0.359946094102591","2"
"Private health insurance","2006","16-34 y.","inadequately","2","","","","2"
"Private health insurance","2006","16-34 y.","general elemantary","25","","","","2"
"Private health insurance","2006","16-34 y.","higher vocational","19","","","","2"
"Private health insurance","2006","16-34 y.","higher education","129","0.215025268309603","0.181356853884651","0.248693682734556","2"
"Private health insurance","2006","35-65 y.","middle vocational","642","0.0875491845597808","0.0806029360326281","0.0944954330869335","2"
"Private health insurance","2006","35-65 y.","vocational + Abi","87","0.102188126022505","0.0789562441766533","0.125420007868358","2"
"Public health insurance","2006","35-65 y.","in school","3","","","","1"
"Public health insurance","2006","35-65 y.","inadequately","125","0.998774549328261","0.992665910207204","1.00488318844932","1"
"Public health insurance","2006","35-65 y.","general elemantary","827","0.971845406565038","0.960764266815823","0.982926546314253","1"
"Public health insurance","2006","35-65 y.","middle vocational","5718","0.912450815440219","0.905504566913066","0.919397063967372","1"
"Public health insurance","2006","35-65 y.","vocational + Abi","566","0.897811873977495","0.874579992131643","0.921043755823347","1"
"Public health insurance","2006","35-65 y.","higher vocational","946","0.849931261134606","0.829226892388557","0.870635629880656","1"
"Public health insurance","2006","35-65 y.","higher education","1948","0.656535186772204","0.640053905897409","0.673016467646998","1"
"Public health insurance","2006","66 and older","in school","4","","","","1"
"Public health insurance","2006","66 and older","inadequately","56","1","1","1","1"
"Public health insurance","2006","66 and older","general elemantary","818","0.976593182998092","0.966362723633415","0.986823642362768","1"
"Public health insurance","2006","66 and older","middle vocational","2185","0.938156918739118","0.928372390167643","0.947941447310593","1"
"Public health insurance","2006","66 and older","vocational + Abi","102","0.932174487605777","0.885606847732537","0.978742127479017","1"
"Public health insurance","2006","66 and older","higher vocational","285","0.928525389810417","0.899894114958759","0.957156664662074","1"
"Public health insurance","2006","66 and older","higher education","557","0.742514210754696","0.712195989438897","0.772832432070495","1"
"Public health insurance","2006","16-34 y.","general elemantary","766","0.984062379827053","0.975335019639411","0.992789740014696","1"
"Public health insurance","2006","16-34 y.","middle vocational","2166","0.930346236726173","0.920069318634309","0.940623154818036","1"
"Public health insurance","2006","16-34 y.","vocational + Abi","427","0.943305799162248","0.92196280275921","0.964648795565285","1"
"Public health insurance","2006","16-34 y.","higher vocational","167","0.880154810308862","0.83348011883164","0.926829501786084","1"
"Public health insurance","2006","16-34 y.","higher education","443","0.784974731690397","0.751306317265444","0.818643146115349","1"
"Public health insurance","2006","16-34 y.","in school","280","0.836868861739021","0.799913316300453","0.873824407177588","1"
"Public health insurance","2006","16-34 y.","inadequately","56","0.903108158471874","0.826979604236914","0.979236712706835","1"
"Neither","2007","66 and older","in school","","","","","3"
"Neither","2007","66 and older","inadequately","","","","","3"
"Neither","2007","66 and older","general elemantary","","","","","3"
"Neither","2007","66 and older","middle vocational","","","","","3"
"Neither","2007","66 and older","vocational + Abi","","","","","3"
"Neither","2007","66 and older","higher vocational","","","","","3"
"Neither","2007","66 and older","higher education","","","","","3"
"Neither","2007","16-34 y.","in school","","","","","3"
"Neither","2007","16-34 y.","inadequately","","","","","3"
"Neither","2007","16-34 y.","general elemantary","","","","","3"
"Neither","2007","16-34 y.","middle vocational","","","","","3"
"Neither","2007","16-34 y.","vocational + Abi","","","","","3"
"Neither","2007","16-34 y.","higher vocational","","","","","3"
"Neither","2007","16-34 y.","higher education","","","","","3"
"Neither","2007","35-65 y.","in school","","","","","3"
"Neither","2007","35-65 y.","inadequately","","","","","3"
"Neither","2007","35-65 y.","general elemantary","","","","","3"
"Neither","2007","35-65 y.","middle vocational","","","","","3"
"Neither","2007","35-65 y.","vocational + Abi","","","","","3"
"Neither","2007","35-65 y.","higher vocational","","","","","3"
"Neither","2007","35-65 y.","higher education","","","","","3"
"Private health insurance","2007","66 and older","in school","","","","","2"
"Private health insurance","2007","66 and older","inadequately","","","","","2"
"Private health insurance","2007","66 and older","vocational + Abi","15","","","","2"
"Private health insurance","2007","66 and older","higher vocational","28","","","","2"
"Private health insurance","2007","66 and older","higher education","247","0.266699570887105","0.236375382166252","0.297023759607959","2"
"Private health insurance","2007","66 and older","general elemantary","27","","","","2"
"Private health insurance","2007","66 and older","middle vocational","137","0.0570238770280369","0.0475034890505934","0.0665442650054804","2"
"Private health insurance","2007","16-34 y.","middle vocational","193","0.0784466141420817","0.0670998933113749","0.0897933349727885","2"
"Private health insurance","2007","16-34 y.","in school","72","0.135642998074656","0.0990309756499377","0.172255020499374","2"
"Private health insurance","2007","16-34 y.","inadequately","1","","","","2"
"Private health insurance","2007","16-34 y.","general elemantary","30","0.032999061198575","0.0196022332662397","0.0463958891309102","2"
"Private health insurance","2007","16-34 y.","vocational + Abi","19","","","","2"
"Private health insurance","2007","16-34 y.","higher education","134","0.227048164661603","0.192100853540553","0.261995475782654","2"
"Private health insurance","2007","35-65 y.","in school","","","","","2"
"Private health insurance","2007","35-65 y.","inadequately","3","","","","2"
"Private health insurance","2007","35-65 y.","general elemantary","19","","","","2"
"Private health insurance","2007","35-65 y.","vocational + Abi","86","0.114809919068375","0.0898170532745911","0.139802784862159","2"
"Private health insurance","2007","35-65 y.","higher vocational","182","0.153241237975906","0.13156628945747","0.174916186494343","2"
"Private health insurance","2007","16-34 y.","higher vocational","15","","","","2"
"Private health insurance","2007","35-65 y.","middle vocational","548","0.0826177666054611","0.0755533424566129","0.0896821907543093","2"
"Private health insurance","2007","35-65 y.","higher education","1152","0.339010768787014","0.322054662430288","0.35596687514374","2"
"Public health insurance","2007","35-65 y.","in school","","","","","1"
"Public health insurance","2007","35-65 y.","inadequately","106","0.96857171212788","0.935817957306449","1.00132546694931","1"
"Public health insurance","2007","35-65 y.","general elemantary","726","0.980285625062278","0.970303160486857","0.990268089637699","1"
"Public health insurance","2007","35-65 y.","middle vocational","5286","0.917382233394539","0.910317809245691","0.924446657543387","1"
"Public health insurance","2007","35-65 y.","vocational + Abi","539","0.885190080931625","0.860197215137841","0.910182946725409","1"
"Public health insurance","2007","35-65 y.","higher vocational","879","0.846758762024094","0.825083813505657","0.86843371054253","1"
"Public health insurance","2007","35-65 y.","higher education","1842","0.660989231212986","0.64403312485626","0.677945337569712","1"
"Public health insurance","2007","66 and older","in school","","","","","1"
"Public health insurance","2007","66 and older","inadequately","54","1","1","1","1"
"Public health insurance","2007","66 and older","general elemantary","747","0.969038063588402","0.956835190739479","0.981240936437324","1"
"Public health insurance","2007","66 and older","middle vocational","2142","0.942976122971963","0.93345573499452","0.952496510949407","1"
"Public health insurance","2007","66 and older","vocational + Abi","102","0.893225975377146","0.837267143701004","0.949184807053289","1"
"Public health insurance","2007","66 and older","higher vocational","281","0.935231216428212","0.907789503372879","0.962672929483545","1"
"Public health insurance","2007","66 and older","higher education","570","0.733300429112895","0.702976240392041","0.763624617833748","1"
"Public health insurance","2007","16-34 y.","general elemantary","653","0.967000938801425","0.95360411086909","0.98039776673376","1"
"Public health insurance","2007","16-34 y.","middle vocational","1964","0.921553385857918","0.910206665027212","0.932900106688625","1"
"Public health insurance","2007","16-34 y.","vocational + Abi","402","0.959298674835364","0.94042361921625","0.978173730454477","1"
"Public health insurance","2007","16-34 y.","higher vocational","134","0.89726049397722","0.848509557053885","0.946011430900555","1"
"Public health insurance","2007","16-34 y.","higher education","418","0.772951835338397","0.738004524217347","0.807899146459447","1"
"Public health insurance","2007","16-34 y.","in school","264","0.864357001925344","0.827744979500626","0.900969024350062","1"
"Public health insurance","2007","16-34 y.","inadequately","53","0.939503532788105","0.875916958676163","1.00309010690005","1"
"Neither","2008","66 and older","higher education","","","","","3"
"Neither","2008","66 and older","general elemantary","","","","","3"
"Neither","2008","66 and older","in school","","","","","3"
"Neither","2008","66 and older","inadequately","","","","","3"
"Neither","2008","66 and older","higher vocational","","","","","3"
"Neither","2008","66 and older","middle vocational","","","","","3"
"Neither","2008","66 and older","vocational + Abi","","","","","3"
"Neither","2008","35-65 y.","general elemantary","","","","","3"
"Neither","2008","35-65 y.","middle vocational","","","","","3"
"Neither","2008","35-65 y.","vocational + Abi","","","","","3"
"Neither","2008","35-65 y.","higher vocational","","","","","3"
"Neither","2008","35-65 y.","higher education","","","","","3"
"Neither","2008","16-34 y.","in school","","","","","3"
"Neither","2008","16-34 y.","inadequately","","","","","3"
"Neither","2008","16-34 y.","general elemantary","","","","","3"
"Neither","2008","16-34 y.","middle vocational","","","","","3"
"Neither","2008","16-34 y.","vocational + Abi","","","","","3"
"Neither","2008","16-34 y.","higher vocational","","","","","3"
"Neither","2008","16-34 y.","higher education","","","","","3"
"Neither","2008","35-65 y.","in school","","","","","3"
"Neither","2008","35-65 y.","inadequately","","","","","3"
"Private health insurance","2008","66 and older","middle vocational","147","0.0633895166347851","0.0533504337157103","0.0734285995538599","2"
"Private health insurance","2008","66 and older","inadequately","","","","","2"
"Private health insurance","2008","66 and older","in school","","","","","2"
"Private health insurance","2008","66 and older","general elemantary","24","","","","2"
"Private health insurance","2008","66 and older","higher vocational","28","","","","2"
"Private health insurance","2008","66 and older","higher education","277","0.271565791144904","0.242129642213296","0.301001940076512","2"
"Private health insurance","2008","66 and older","vocational + Abi","14","","","","2"
"Private health insurance","2008","35-65 y.","in school","","","","","2"
"Private health insurance","2008","35-65 y.","inadequately","3","","","","2"
"Private health insurance","2008","35-65 y.","general elemantary","17","","","","2"
"Private health insurance","2008","35-65 y.","middle vocational","532","0.086079736652802","0.0786751962926365","0.0934842770129675","2"
"Private health insurance","2008","35-65 y.","vocational + Abi","78","0.108339248531421","0.0837148792949125","0.132963617767929","2"
"Private health insurance","2008","35-65 y.","higher vocational","181","0.170596326340977","0.146997467805612","0.194195184876343","2"
"Private health insurance","2008","35-65 y.","higher education","1045","0.328164651790515","0.310735388477544","0.345593915103487","2"
"Private health insurance","2008","16-34 y.","general elemantary","23","","","","2"
"Private health insurance","2008","16-34 y.","middle vocational","162","0.0628758201568708","0.0522214957196016","0.07353014459414","2"
"Private health insurance","2008","16-34 y.","inadequately","2","","","","2"
"Private health insurance","2008","16-34 y.","higher education","119","0.221981186003038","0.186500180677151","0.257462191328925","2"
"Private health insurance","2008","16-34 y.","higher vocational","10","","","","2"
"Private health insurance","2008","16-34 y.","in school","71","0.135756176639751","0.100124861212697","0.171387492066804","2"
"Private health insurance","2008","16-34 y.","vocational + Abi","13","","","","2"
"Public health insurance","2008","35-65 y.","in school","","","","","1"
"Public health insurance","2008","35-65 y.","inadequately","92","0.961136363646948","0.922272094096519","1.00000063319738","1"
"Public health insurance","2008","35-65 y.","general elemantary","657","0.978313425719365","0.967316972612272","0.989309878826457","1"
"Public health insurance","2008","35-65 y.","middle vocational","4980","0.913920263347198","0.906515722987033","0.921324803707363","1"
"Public health insurance","2008","35-65 y.","vocational + Abi","534","0.891660751468579","0.867036382232071","0.916285120705087","1"
"Public health insurance","2008","35-65 y.","higher vocational","795","0.829403673659022","0.805804815123657","0.853002532194388","1"
"Public health insurance","2008","35-65 y.","higher education","1743","0.671835348209485","0.654406084896514","0.689264611522456","1"
"Public health insurance","2008","66 and older","in school","","","","","1"
"Public health insurance","2008","66 and older","inadequately","43","1","1","1","1"
"Public health insurance","2008","66 and older","general elemantary","714","0.972959632083477","0.961257267636343","0.984661996530612","1"
"Public health insurance","2008","66 and older","middle vocational","2116","0.936610483365215","0.92657140044614","0.94664956628429","1"
"Public health insurance","2008","66 and older","vocational + Abi","96","0.922235229764467","0.872189843081559","0.972280616447375","1"
"Public health insurance","2008","66 and older","higher vocational","287","0.938179224156104","0.911584043463486","0.964774404848722","1"
"Public health insurance","2008","66 and older","higher education","600","0.728434208855096","0.698998059923488","0.757870357786704","1"
"Public health insurance","2008","16-34 y.","general elemantary","598","0.979724185132192","0.968638989447635","0.99080938081675","1"
"Public health insurance","2008","16-34 y.","middle vocational","1832","0.937124179843129","0.92646985540586","0.947778504280398","1"
"Public health insurance","2008","16-34 y.","vocational + Abi","362","0.977211076331066","0.962107195358353","0.992314957303779","1"
"Public health insurance","2008","16-34 y.","higher vocational","116","0.918383010128391","0.870578923407194","0.966187096849588","1"
"Public health insurance","2008","16-34 y.","higher education","408","0.778018813996962","0.742537808671075","0.813499819322849","1"
"Public health insurance","2008","16-34 y.","in school","284","0.864243823360249","0.828612507933196","0.899875138787303","1"
"Public health insurance","2008","16-34 y.","inadequately","47","0.923315062689942","0.848810984671227","0.997819140708657","1"
"Neither","2009","66 and older","inadequately","","","","","3"
"Neither","2009","66 and older","general elemantary","","","","","3"
"Neither","2009","66 and older","higher vocational","","","","","3"
"Neither","2009","66 and older","higher education","","","","","3"
"Neither","2009","66 and older","in school","","","","","3"
"Neither","2009","66 and older","middle vocational","","","","","3"
"Neither","2009","66 and older","vocational + Abi","","","","","3"
"Neither","2009","16-34 y.","vocational + Abi","","","","","3"
"Neither","2009","16-34 y.","higher vocational","","","","","3"
"Neither","2009","16-34 y.","higher education","","","","","3"
"Neither","2009","35-65 y.","in school","","","","","3"
"Neither","2009","35-65 y.","inadequately","","","","","3"
"Neither","2009","35-65 y.","general elemantary","","","","","3"
"Neither","2009","35-65 y.","middle vocational","","","","","3"
"Neither","2009","35-65 y.","vocational + Abi","","","","","3"
"Neither","2009","35-65 y.","higher vocational","","","","","3"
"Neither","2009","35-65 y.","higher education","","","","","3"
"Neither","2009","16-34 y.","in school","","","","","3"
"Neither","2009","16-34 y.","inadequately","","","","","3"
"Neither","2009","16-34 y.","general elemantary","","","","","3"
"Neither","2009","16-34 y.","middle vocational","","","","","3"
"Private health insurance","2009","66 and older","general elemantary","18","","","","2"
"Private health insurance","2009","66 and older","in school","","","","","2"
"Private health insurance","2009","66 and older","middle vocational","146","0.0627353771016364","0.0525911678855133","0.0728795863177595","2"
"Private health insurance","2009","66 and older","vocational + Abi","12","","","","2"
"Private health insurance","2009","66 and older","inadequately","","","","","2"
"Private health insurance","2009","66 and older","higher vocational","29","","","","2"
"Private health insurance","2009","66 and older","higher education","305","0.288342511273836","0.258565091674604","0.318119930873069","2"
"Private health insurance","2009","35-65 y.","in school","","","","","2"
"Private health insurance","2009","35-65 y.","inadequately","2","","","","2"
"Private health insurance","2009","35-65 y.","general elemantary","14","","","","2"
"Private health insurance","2009","35-65 y.","middle vocational","493","0.0883495972963343","0.0805690239380254","0.0961301706546432","2"
"Private health insurance","2009","35-65 y.","vocational + Abi","72","0.108301602452212","0.0827226357862258","0.133880569118198","2"
"Private health insurance","2009","35-65 y.","higher vocational","163","0.173149003278526","0.148497271913053","0.197800734643999","2"
"Private health insurance","2009","35-65 y.","higher education","968","0.333746688909891","0.31567672046101","0.351816657358772","2"
"Private health insurance","2009","16-34 y.","in school","72","0.150187618053639","0.110482500281665","0.189892735825613","2"
"Private health insurance","2009","16-34 y.","inadequately","1","","","","2"
"Private health insurance","2009","16-34 y.","higher vocational","10","","","","2"
"Private health insurance","2009","16-34 y.","general elemantary","19","","","","2"
"Private health insurance","2009","16-34 y.","middle vocational","140","0.0721375004517016","0.0601757039764246","0.0840992969269786","2"
"Private health insurance","2009","16-34 y.","higher education","116","0.193945151059035","0.160596906974156","0.227293395143915","2"
"Private health insurance","2009","16-34 y.","vocational + Abi","14","","","","2"
"Public health insurance","2009","66 and older","middle vocational","2049","0.937264622898364","0.92712041368224","0.947408832114487","1"
"Public health insurance","2009","66 and older","vocational + Abi","85","0.914853123001982","0.859311025925895","0.970395220078069","1"
"Public health insurance","2009","66 and older","higher vocational","291","0.94071716371884","0.914842952292023","0.966591375145656","1"
"Public health insurance","2009","66 and older","higher education","584","0.711657488726164","0.681880069126931","0.741434908325396","1"
"Public health insurance","2009","35-65 y.","in school","","","","","1"
"Public health insurance","2009","35-65 y.","inadequately","83","0.96291293296895","0.922739089537144","1.00308677640076","1"
"Public health insurance","2009","35-65 y.","general elemantary","576","0.976424884838655","0.964182432660831","0.988667337016479","1"
"Public health insurance","2009","35-65 y.","middle vocational","4618","0.911650402703666","0.903869829345357","0.919430976061975","1"
"Public health insurance","2009","35-65 y.","vocational + Abi","495","0.891698397547788","0.866119430881802","0.917277364213774","1"
"Public health insurance","2009","35-65 y.","higher vocational","742","0.826850996721474","0.802199265356001","0.851502728086947","1"
"Public health insurance","2009","35-65 y.","higher education","1648","0.666253311090109","0.648183342641228","0.68432327953899","1"
"Public health insurance","2009","66 and older","in school","","","","","1"
"Public health insurance","2009","66 and older","inadequately","43","1","1","1","1"
"Public health insurance","2009","66 and older","general elemantary","651","0.980729728474438","0.970312465702712","0.991146991246164","1"
"Public health insurance","2009","16-34 y.","general elemantary","533","0.966847262666594","0.951911851449956","0.981782673883232","1"
"Public health insurance","2009","16-34 y.","middle vocational","1657","0.927862499548298","0.915900703073021","0.939824296023576","1"
"Public health insurance","2009","16-34 y.","higher education","424","0.806054848940965","0.772706604856086","0.839403093025844","1"
"Public health insurance","2009","16-34 y.","in school","239","0.849812381946361","0.810107264174387","0.889517499718335","1"
"Public health insurance","2009","16-34 y.","inadequately","40","0.931378510198154","0.853994837028507","1.0087621833678","1"
"Public health insurance","2009","16-34 y.","vocational + Abi","324","0.971409662264895","0.95364321491655","0.98917610961324","1"
"Public health insurance","2009","16-34 y.","higher vocational","99","0.880670530309167","0.819812845123603","0.941528215494731","1"
"Neither","2010","66 and older","higher vocational","","","","","3"
"Neither","2010","66 and older","higher education","","","","","3"
"Neither","2010","66 and older","in school","","","","","3"
"Neither","2010","66 and older","inadequately","","","","","3"
"Neither","2010","66 and older","general elemantary","","","","","3"
"Neither","2010","66 and older","middle vocational","","","","","3"
"Neither","2010","66 and older","vocational + Abi","","","","","3"
"Neither","2010","16-34 y.","in school","","","","","3"
"Neither","2010","16-34 y.","inadequately","","","","","3"
"Neither","2010","16-34 y.","general elemantary","","","","","3"
"Neither","2010","16-34 y.","middle vocational","","","","","3"
"Neither","2010","16-34 y.","vocational + Abi","","","","","3"
"Neither","2010","16-34 y.","higher vocational","","","","","3"
"Neither","2010","16-34 y.","higher education","","","","","3"
"Neither","2010","35-65 y.","in school","","","","","3"
"Neither","2010","35-65 y.","inadequately","","","","","3"
"Neither","2010","35-65 y.","general elemantary","","","","","3"
