"ple0097","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Neither","2002","Couple + C. LE and GT 16","general elemantary","2","","",""
"Neither","2002","Couple + C. LE and GT 16","middle vocational","4","","",""
"Neither","2002","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Neither","2002","Couple + C. LE and GT 16","higher vocational","","","",""
"Neither","2002","Couple + C. LE and GT 16","higher education","1","","",""
"Public health insurance","2003","1-pers.-HH","in school","4","","",""
"Public health insurance","2003","1-pers.-HH","inadequately","23","","",""
"Public health insurance","2003","1-pers.-HH","general elemantary","426","0.980771712679467","0.967881528770961","0.993661896587972"
"Public health insurance","2003","1-pers.-HH","middle vocational","1436","0.909823018592376","0.89569940411214","0.923946633072611"
"Public health insurance","2003","1-pers.-HH","vocational + Abi","155","0.891020701790379","0.844983633662926","0.937057769917832"
"Public health insurance","2003","1-pers.-HH","higher vocational","194","0.868073277309768","0.823355384446352","0.912791170173184"
"Public health insurance","2003","1-pers.-HH","higher education","344","0.684114525985921","0.644723215105002","0.72350583686684"
"Public health insurance","2003","(Married) couple without C. ","in school","2","","",""
"Public health insurance","2003","(Married) couple without C. ","inadequately","69","0.981289809866883","0.949771954259621","1.01280766547414"
"Public health insurance","2003","(Married) couple without C. ","general elemantary","750","0.961269080938113","0.947762623705039","0.974775538171187"
"Public health insurance","2003","(Married) couple without C. ","middle vocational","3502","0.917322147911046","0.908641089097673","0.926003206724419"
"Public health insurance","2003","(Married) couple without C. ","vocational + Abi","301","0.912624289797756","0.882519811042194","0.942728768553317"
"Public health insurance","2003","(Married) couple without C. ","higher vocational","501","0.887312288097968","0.861555877637232","0.913068698558703"
"Public health insurance","2003","(Married) couple without C. ","higher education","1062","0.726905722335132","0.705465946416394","0.748345498253869"
"Public health insurance","2003","Single parent ","in school","58","0.786340646078366","0.688917992959767","0.883763299196964"
"Public health insurance","2003","Single parent ","inadequately","24","","",""
"Public health insurance","2003","Single parent ","general elemantary","227","0.979539308495066","0.961361512775282","0.997717104214851"
"Public health insurance","2003","Single parent ","middle vocational","510","0.930922311251957","0.90957348186995","0.952271140633964"
"Public health insurance","2003","Single parent ","vocational + Abi","43","0.980068000883803","0.939678107229914","1.02045789453769"
"Public health insurance","2003","Single parent ","higher vocational","46","0.890208655299677","0.804407534423741","0.976009776175613"
"Public health insurance","2003","Single parent ","higher education","86","0.711621099773983","0.63123622776761","0.792005971780356"
"Public health insurance","2003","Couple + C. LE 16 ","in school","","","",""
"Public health insurance","2003","Couple + C. LE 16 ","inadequately","39","0.990067032877779","0.959335098711179","1.02079896704438"
"Public health insurance","2003","Couple + C. LE 16 ","general elemantary","319","0.98883564950286","0.977430050994533","1.00024124801119"
"Public health insurance","2003","Couple + C. LE 16 ","middle vocational","1984","0.918939930135518","0.907511832275584","0.930368027995451"
"Public health insurance","2003","Couple + C. LE 16 ","vocational + Abi","309","0.927890079239086","0.900555358295902","0.955224800182269"
"Public health insurance","2003","Couple + C. LE 16 ","higher vocational","374","0.842451878465661","0.808939956908025","0.875963800023298"
"Public health insurance","2003","Couple + C. LE 16 ","higher education","638","0.683031318146169","0.654462683532791","0.711599952759548"
"Public health insurance","2003","Couple + C. GT 16 ","in school","237","0.838691842530862","0.796647864495457","0.880735820566268"
"Public health insurance","2003","Couple + C. GT 16 ","inadequately","61","1","1","1"
"Public health insurance","2003","Couple + C. GT 16 ","general elemantary","518","0.976524248546064","0.963718286346222","0.989330210745907"
"Public health insurance","2003","Couple + C. GT 16 ","middle vocational","1694","0.909875958508277","0.8970904307908","0.922661486225755"
"Public health insurance","2003","Couple + C. GT 16 ","vocational + Abi","148","0.828988048204817","0.772052852653911","0.885923243755723"
"Public health insurance","2003","Couple + C. GT 16 ","higher vocational","203","0.884592606949995","0.843914345237289","0.925270868662701"
"Public health insurance","2003","Couple + C. GT 16 ","higher education","422","0.691129436081767","0.655907330301122","0.726351541862411"
"Public health insurance","2003","Couple + C. LE and GT 16","in school","187","0.844838008048802","0.798547328633668","0.891128687463936"
"Public health insurance","2003","Couple + C. LE and GT 16","inadequately","24","","",""
"Public health insurance","2003","Couple + C. LE and GT 16","general elemantary","294","0.993401334079152","0.984224287479952","1.00257838067835"
"Public health insurance","2003","Couple + C. LE and GT 16","middle vocational","681","0.925032767194718","0.906198773478142","0.943866760911293"
"Public health insurance","2003","Couple + C. LE and GT 16","vocational + Abi","58","0.902823268194553","0.831363987631291","0.974282548757815"
"Public health insurance","2003","Couple + C. LE and GT 16","higher vocational","93","0.817348048529423","0.747336314625228","0.887359782433618"
"Public health insurance","2003","Couple + C. LE and GT 16","higher education","183","0.751872284411916","0.701190060176652","0.802554508647181"
"Private health insurance","2003","1-pers.-HH","in school","","","",""
"Private health insurance","2003","1-pers.-HH","inadequately","","","",""
"Private health insurance","2003","1-pers.-HH","general elemantary","8","","",""
"Private health insurance","2003","1-pers.-HH","middle vocational","130","0.0793812365817933","0.0660515975572118","0.0927108756063748"
"Private health insurance","2003","1-pers.-HH","vocational + Abi","20","","",""
"Private health insurance","2003","1-pers.-HH","higher vocational","24","","",""
"Private health insurance","2003","1-pers.-HH","higher education","186","0.310287500742172","0.271087381424125","0.34948762006022"
"Private health insurance","2003","(Married) couple without C. ","in school","","","",""
"Private health insurance","2003","(Married) couple without C. ","inadequately","","","",""
"Private health insurance","2003","(Married) couple without C. ","general elemantary","30","0.0356281209182122","0.0226530784665306","0.0486031633698939"
"Private health insurance","2003","(Married) couple without C. ","middle vocational","341","0.0779042911569696","0.0694556696035419","0.0863529127103972"
"Private health insurance","2003","(Married) couple without C. ","vocational + Abi","35","0.0853304657824317","0.0555470910397353","0.115113840525128"
"Private health insurance","2003","(Married) couple without C. ","higher vocational","76","0.109170973208862","0.0837694605320873","0.134572485885637"
"Private health insurance","2003","(Married) couple without C. ","higher education","588","0.268081529190383","0.246766315167736","0.28939674321303"
"Private health insurance","2003","Single parent ","in school","10","","",""
"Private health insurance","2003","Single parent ","inadequately","","","",""
"Private health insurance","2003","Single parent ","general elemantary","5","","",""
"Private health insurance","2003","Single parent ","middle vocational","30","0.0652700804414828","0.0444755751027826","0.0860645857801829"
"Private health insurance","2003","Single parent ","vocational + Abi","3","","",""
"Private health insurance","2003","Single parent ","higher vocational","4","","",""
"Private health insurance","2003","Single parent ","higher education","36","0.288378900226017","0.207994028219644","0.36876377223239"
"Private health insurance","2003","Couple + C. LE 16 ","in school","","","",""
"Private health insurance","2003","Couple + C. LE 16 ","inadequately","1","","",""
"Private health insurance","2003","Couple + C. LE 16 ","general elemantary","5","","",""
"Private health insurance","2003","Couple + C. LE 16 ","middle vocational","194","0.0734119091707612","0.0624911326845098","0.0843326856570127"
"Private health insurance","2003","Couple + C. LE 16 ","vocational + Abi","35","0.0721099207609146","0.0447751998177309","0.0994446417040982"
"Private health insurance","2003","Couple + C. LE 16 ","higher vocational","79","0.156024364975422","0.122644749382499","0.189403980568345"
"Private health insurance","2003","Couple + C. LE 16 ","higher education","377","0.314401060295329","0.285894942945292","0.342907177645366"
"Private health insurance","2003","Couple + C. GT 16 ","in school","53","0.144627192934348","0.104422465318366","0.18483192055033"
"Private health insurance","2003","Couple + C. GT 16 ","inadequately","","","",""
"Private health insurance","2003","Couple + C. GT 16 ","general elemantary","18","","",""
"Private health insurance","2003","Couple + C. GT 16 ","middle vocational","224","0.0864830995371713","0.0739334629403116","0.099032736134031"
"Private health insurance","2003","Couple + C. GT 16 ","vocational + Abi","19","","",""
"Private health insurance","2003","Couple + C. GT 16 ","higher vocational","31","0.102350965005374","0.0637611076670938","0.140940822343655"
"Private health insurance","2003","Couple + C. GT 16 ","higher education","234","0.304381056087297","0.269302486843637","0.339459625330958"
"Private health insurance","2003","Couple + C. LE and GT 16","in school","48","0.155161991951198","0.108871312536064","0.201452671366332"
"Private health insurance","2003","Couple + C. LE and GT 16","inadequately","3","","",""
"Private health insurance","2003","Couple + C. LE and GT 16","general elemantary","3","","",""
"Private health insurance","2003","Couple + C. LE and GT 16","middle vocational","68","0.0733474128243937","0.0547016998896011","0.0919931257591862"
"Private health insurance","2003","Couple + C. LE and GT 16","vocational + Abi","8","","",""
"Private health insurance","2003","Couple + C. LE and GT 16","higher vocational","23","","",""
"Private health insurance","2003","Couple + C. LE and GT 16","higher education","95","0.245241471422292","0.194758261585057","0.295724681259526"
"Neither","2003","1-pers.-HH","in school","","","",""
"Neither","2003","1-pers.-HH","inadequately","1","","",""
"Neither","2003","1-pers.-HH","general elemantary","2","","",""
"Neither","2003","1-pers.-HH","middle vocational","14","","",""
"Neither","2003","1-pers.-HH","vocational + Abi","1","","",""
"Neither","2003","1-pers.-HH","higher vocational","2","","",""
"Neither","2003","1-pers.-HH","higher education","5","","",""
"Neither","2003","(Married) couple without C. ","in school","","","",""
"Neither","2003","(Married) couple without C. ","inadequately","2","","",""
"Neither","2003","(Married) couple without C. ","general elemantary","4","","",""
"Neither","2003","(Married) couple without C. ","middle vocational","23","","",""
"Neither","2003","(Married) couple without C. ","vocational + Abi","2","","",""
"Neither","2003","(Married) couple without C. ","higher vocational","2","","",""
"Neither","2003","(Married) couple without C. ","higher education","9","","",""
"Neither","2003","Single parent ","in school","","","",""
"Neither","2003","Single parent ","inadequately","1","","",""
"Neither","2003","Single parent ","general elemantary","1","","",""
"Neither","2003","Single parent ","middle vocational","2","","",""
"Neither","2003","Single parent ","vocational + Abi","","","",""
"Neither","2003","Single parent ","higher vocational","1","","",""
"Neither","2003","Single parent ","higher education","","","",""
"Neither","2003","Couple + C. LE 16 ","in school","","","",""
"Neither","2003","Couple + C. LE 16 ","inadequately","","","",""
"Neither","2003","Couple + C. LE 16 ","general elemantary","2","","",""
"Neither","2003","Couple + C. LE 16 ","middle vocational","13","","",""
"Neither","2003","Couple + C. LE 16 ","vocational + Abi","","","",""
"Neither","2003","Couple + C. LE 16 ","higher vocational","1","","",""
"Neither","2003","Couple + C. LE 16 ","higher education","4","","",""
"Neither","2003","Couple + C. GT 16 ","in school","4","","",""
"Neither","2003","Couple + C. GT 16 ","inadequately","","","",""
"Neither","2003","Couple + C. GT 16 ","general elemantary","1","","",""
"Neither","2003","Couple + C. GT 16 ","middle vocational","9","","",""
"Neither","2003","Couple + C. GT 16 ","vocational + Abi","1","","",""
"Neither","2003","Couple + C. GT 16 ","higher vocational","3","","",""
"Neither","2003","Couple + C. GT 16 ","higher education","5","","",""
"Neither","2003","Couple + C. LE and GT 16","in school","","","",""
"Neither","2003","Couple + C. LE and GT 16","inadequately","1","","",""
"Neither","2003","Couple + C. LE and GT 16","general elemantary","2","","",""
"Neither","2003","Couple + C. LE and GT 16","middle vocational","2","","",""
"Neither","2003","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Neither","2003","Couple + C. LE and GT 16","higher vocational","1","","",""
"Neither","2003","Couple + C. LE and GT 16","higher education","1","","",""
"Public health insurance","2004","1-pers.-HH","in school","3","","",""
"Public health insurance","2004","1-pers.-HH","inadequately","19","","",""
"Public health insurance","2004","1-pers.-HH","general elemantary","421","0.987702048777089","0.977260724908198","0.99814337264598"
"Public health insurance","2004","1-pers.-HH","middle vocational","1396","0.925372242190954","0.912148215065601","0.938596269316307"
"Public health insurance","2004","1-pers.-HH","vocational + Abi","145","0.892415417642929","0.84484764234908","0.939983192936777"
"Public health insurance","2004","1-pers.-HH","higher vocational","180","0.888192414785757","0.844627263532386","0.931757566039127"
"Public health insurance","2004","1-pers.-HH","higher education","355","0.692957670752534","0.654124672159352","0.731790669345717"
"Public health insurance","2004","(Married) couple without C. ","in school","2","","",""
"Public health insurance","2004","(Married) couple without C. ","inadequately","62","0.967630816039458","0.923929095337775","1.01133253674114"
"Public health insurance","2004","(Married) couple without C. ","general elemantary","723","0.971877560614612","0.960053670235077","0.983701450994148"
"Public health insurance","2004","(Married) couple without C. ","middle vocational","3479","0.918572334620055","0.909904076771393","0.927240592468718"
"Public health insurance","2004","(Married) couple without C. ","vocational + Abi","300","0.884460149241344","0.850629832259221","0.918290466223466"
"Public health insurance","2004","(Married) couple without C. ","higher vocational","506","0.896095453728462","0.871262492736471","0.920928414720452"
"Public health insurance","2004","(Married) couple without C. ","higher education","1055","0.722540333116519","0.700981869135912","0.744098797097127"
"Public health insurance","2004","Single parent ","in school","64","0.856709351418503","0.778451412373476","0.934967290463531"
"Public health insurance","2004","Single parent ","inadequately","19","","",""
"Public health insurance","2004","Single parent ","general elemantary","221","0.964100491318081","0.93995221859146","0.988248764044702"
"Public health insurance","2004","Single parent ","middle vocational","493","0.952561503323335","0.934395173667741","0.970727832978929"
"Public health insurance","2004","Single parent ","vocational + Abi","43","0.985015949026724","0.949520057685428","1.02051184036802"
"Public health insurance","2004","Single parent ","higher vocational","44","0.876385516952263","0.785153901873813","0.967617132030713"
"Public health insurance","2004","Single parent ","higher education","84","0.841338550186033","0.774270331929585","0.908406768442481"
"Public health insurance","2004","Couple + C. LE 16 ","in school","","","",""
"Public health insurance","2004","Couple + C. LE 16 ","inadequately","34","1","1","1"
"Public health insurance","2004","Couple + C. LE 16 ","general elemantary","304","0.9963298665024","0.989543447395804","1.003116285609"
"Public health insurance","2004","Couple + C. LE 16 ","middle vocational","1829","0.92263131036113","0.910948297958707","0.934314322763552"
"Public health insurance","2004","Couple + C. LE 16 ","vocational + Abi","297","0.927749474779598","0.899773449941644","0.955725499617552"
"Public health insurance","2004","Couple + C. LE 16 ","higher vocational","364","0.861259708458618","0.82854916108915","0.893970255828086"
"Public health insurance","2004","Couple + C. LE 16 ","higher education","574","0.668424833824321","0.638119050747803","0.698730616900838"
"Public health insurance","2004","Couple + C. GT 16 ","in school","217","0.847785457846788","0.805328116213325","0.89024279948025"
"Public health insurance","2004","Couple + C. GT 16 ","inadequately","62","0.977771859390278","0.941653464768925","1.01389025401163"
"Public health insurance","2004","Couple + C. GT 16 ","general elemantary","465","0.982732020119347","0.971090387947769","0.994373652290926"
"Public health insurance","2004","Couple + C. GT 16 ","middle vocational","1697","0.922103800894175","0.909995413114324","0.934212188674026"
"Public health insurance","2004","Couple + C. GT 16 ","vocational + Abi","168","0.849886935960463","0.799098935817055","0.900674936103871"
"Public health insurance","2004","Couple + C. GT 16 ","higher vocational","191","0.884701076622651","0.843153464709416","0.926248688535885"
"Public health insurance","2004","Couple + C. GT 16 ","higher education","429","0.671126292631474","0.635737115833172","0.706515469429777"
"Public health insurance","2004","Couple + C. LE and GT 16","in school","208","0.906885384257505","0.871631013591416","0.942139754923594"
"Public health insurance","2004","Couple + C. LE and GT 16","inadequately","31","1","1","1"
"Public health insurance","2004","Couple + C. LE and GT 16","general elemantary","254","0.983711417599333","0.968354525317066","0.999068309881599"
"Public health insurance","2004","Couple + C. LE and GT 16","middle vocational","646","0.922762581748997","0.903055950300358","0.942469213197636"
"Public health insurance","2004","Couple + C. LE and GT 16","vocational + Abi","56","0.941714109029243","0.883397333253152","1.00003088480533"
"Public health insurance","2004","Couple + C. LE and GT 16","higher vocational","95","0.882450173699865","0.823066787089804","0.941833560309925"
"Public health insurance","2004","Couple + C. LE and GT 16","higher education","179","0.745757148471743","0.694479122922806","0.797035174020681"
"Private health insurance","2004","1-pers.-HH","in school","","","",""
"Private health insurance","2004","1-pers.-HH","inadequately","","","",""
"Private health insurance","2004","1-pers.-HH","general elemantary","7","","",""
"Private health insurance","2004","1-pers.-HH","middle vocational","121","0.0746277578090458","0.061403730683693","0.0878517849343986"
"Private health insurance","2004","1-pers.-HH","vocational + Abi","18","","",""
"Private health insurance","2004","1-pers.-HH","higher vocational","21","","",""
"Private health insurance","2004","1-pers.-HH","higher education","187","0.307042329247466","0.268209330654283","0.345875327840648"
"Private health insurance","2004","(Married) couple without C. ","in school","","","",""
"Private health insurance","2004","(Married) couple without C. ","inadequately","1","","",""
"Private health insurance","2004","(Married) couple without C. ","general elemantary","28","","",""
"Private health insurance","2004","(Married) couple without C. ","middle vocational","345","0.0814276653799446","0.0727594075312817","0.0900959232286074"
"Private health insurance","2004","(Married) couple without C. ","vocational + Abi","43","0.115539850758656","0.0817095337765339","0.149370167740779"
"Private health insurance","2004","(Married) couple without C. ","higher vocational","74","0.103904546271538","0.0790715852795477","0.128737507263529"
"Private health insurance","2004","(Married) couple without C. ","higher education","602","0.277459666883481","0.255901202902873","0.299018130864088"
"Private health insurance","2004","Single parent ","in school","13","","",""
"Private health insurance","2004","Single parent ","inadequately","","","",""
"Private health insurance","2004","Single parent ","general elemantary","7","","",""
"Private health insurance","2004","Single parent ","middle vocational","33","0.047438496676665","0.0292721670210714","0.0656048263322586"
"Private health insurance","2004","Single parent ","vocational + Abi","2","","",""
"Private health insurance","2004","Single parent ","higher vocational","6","","",""
"Private health insurance","2004","Single parent ","higher education","30","0.158661449813967","0.091593231557519","0.225729668070415"
"Private health insurance","2004","Couple + C. LE 16 ","in school","","","",""
"Private health insurance","2004","Couple + C. LE 16 ","inadequately","","","",""
"Private health insurance","2004","Couple + C. LE 16 ","general elemantary","1","","",""
"Private health insurance","2004","Couple + C. LE 16 ","middle vocational","180","0.0773686896388705","0.0656856772364483","0.0890517020412926"
"Private health insurance","2004","Couple + C. LE 16 ","vocational + Abi","32","0.0722505252204024","0.0442745003824484","0.100226550058356"
"Private health insurance","2004","Couple + C. LE 16 ","higher vocational","65","0.138740291541382","0.106029744171914","0.17145083891085"
"Private health insurance","2004","Couple + C. LE 16 ","higher education","353","0.331575166175679","0.301269383099162","0.361880949252197"
"Private health insurance","2004","Couple + C. GT 16 ","in school","58","0.152214542153213","0.10975720051975","0.194671883786675"
"Private health insurance","2004","Couple + C. GT 16 ","inadequately","2","","",""
"Private health insurance","2004","Couple + C. GT 16 ","general elemantary","16","","",""
"Private health insurance","2004","Couple + C. GT 16 ","middle vocational","185","0.0778961991058251","0.0657878113259741","0.0900045868856761"
"Private health insurance","2004","Couple + C. GT 16 ","vocational + Abi","22","","",""
"Private health insurance","2004","Couple + C. GT 16 ","higher vocational","36","0.115298923377349","0.0737513114641154","0.156846535290583"
"Private health insurance","2004","Couple + C. GT 16 ","higher education","248","0.328873707368526","0.293484530570223","0.364262884166828"
"Private health insurance","2004","Couple + C. LE and GT 16","in school","53","0.0931146157424949","0.0578602450764058","0.128368986408584"
"Private health insurance","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Private health insurance","2004","Couple + C. LE and GT 16","general elemantary","7","","",""
"Private health insurance","2004","Couple + C. LE and GT 16","middle vocational","59","0.0772374182510031","0.0575307868023642","0.0969440496996421"
"Private health insurance","2004","Couple + C. LE and GT 16","vocational + Abi","6","","",""
"Private health insurance","2004","Couple + C. LE and GT 16","higher vocational","18","","",""
"Private health insurance","2004","Couple + C. LE and GT 16","higher education","98","0.254242851528257","0.202964825979319","0.305520877077194"
"Neither","2004","1-pers.-HH","in school","","","",""
"Neither","2004","1-pers.-HH","inadequately","","","",""
"Neither","2004","1-pers.-HH","general elemantary","","","",""
"Neither","2004","1-pers.-HH","middle vocational","","","",""
"Neither","2004","1-pers.-HH","vocational + Abi","","","",""
"Neither","2004","1-pers.-HH","higher vocational","","","",""
"Neither","2004","1-pers.-HH","higher education","","","",""
"Neither","2004","(Married) couple without C. ","in school","","","",""
"Neither","2004","(Married) couple without C. ","inadequately","","","",""
"Neither","2004","(Married) couple without C. ","general elemantary","","","",""
"Neither","2004","(Married) couple without C. ","middle vocational","","","",""
"Neither","2004","(Married) couple without C. ","vocational + Abi","","","",""
"Neither","2004","(Married) couple without C. ","higher vocational","","","",""
"Neither","2004","(Married) couple without C. ","higher education","","","",""
"Neither","2004","Single parent ","in school","","","",""
"Neither","2004","Single parent ","inadequately","","","",""
"Neither","2004","Single parent ","general elemantary","","","",""
"Neither","2004","Single parent ","middle vocational","","","",""
"Neither","2004","Single parent ","vocational + Abi","","","",""
"Neither","2004","Single parent ","higher vocational","","","",""
"Neither","2004","Single parent ","higher education","","","",""
"Neither","2004","Couple + C. LE 16 ","in school","","","",""
"Neither","2004","Couple + C. LE 16 ","inadequately","","","",""
"Neither","2004","Couple + C. LE 16 ","general elemantary","","","",""
"Neither","2004","Couple + C. LE 16 ","middle vocational","","","",""
"Neither","2004","Couple + C. LE 16 ","vocational + Abi","","","",""
"Neither","2004","Couple + C. LE 16 ","higher vocational","","","",""
"Neither","2004","Couple + C. LE 16 ","higher education","","","",""
"Neither","2004","Couple + C. GT 16 ","in school","","","",""
"Neither","2004","Couple + C. GT 16 ","inadequately","","","",""
"Neither","2004","Couple + C. GT 16 ","general elemantary","","","",""
"Neither","2004","Couple + C. GT 16 ","middle vocational","","","",""
"Neither","2004","Couple + C. GT 16 ","vocational + Abi","","","",""
"Neither","2004","Couple + C. GT 16 ","higher vocational","","","",""
"Neither","2004","Couple + C. GT 16 ","higher education","","","",""
"Neither","2004","Couple + C. LE and GT 16","in school","","","",""
"Neither","2004","Couple + C. LE and GT 16","inadequately","","","",""
"Neither","2004","Couple + C. LE and GT 16","general elemantary","","","",""
"Neither","2004","Couple + C. LE and GT 16","middle vocational","","","",""
"Neither","2004","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Neither","2004","Couple + C. LE and GT 16","higher vocational","","","",""
"Neither","2004","Couple + C. LE and GT 16","higher education","","","",""
"Public health insurance","2005","1-pers.-HH","in school","3","","",""
"Public health insurance","2005","1-pers.-HH","inadequately","25","","",""
"Public health insurance","2005","1-pers.-HH","general elemantary","423","0.990882974215865","0.981899348743694","0.999866599688036"
"Public health insurance","2005","1-pers.-HH","middle vocational","1397","0.918803682731893","0.905054464035893","0.932552901427892"
"Public health insurance","2005","1-pers.-HH","vocational + Abi","158","0.90281710545134","0.859179967115561","0.946454243787119"
"Public health insurance","2005","1-pers.-HH","higher vocational","170","0.898960761082445","0.85655131237931","0.941370209785579"
"Public health insurance","2005","1-pers.-HH","higher education","357","0.688777322416404","0.650153647824498","0.727400997008311"
"Public health insurance","2005","(Married) couple without C. ","in school","4","","",""
"Public health insurance","2005","(Married) couple without C. ","inadequately","61","1","1","1"
"Public health insurance","2005","(Married) couple without C. ","general elemantary","670","0.974652583441101","0.962975476935095","0.986329689947106"
"Public health insurance","2005","(Married) couple without C. ","middle vocational","3318","0.920953486507889","0.912200386981695","0.929706586034083"
"Public health insurance","2005","(Married) couple without C. ","vocational + Abi","301","0.890582008680848","0.857784579978725","0.92337943738297"
"Public health insurance","2005","(Married) couple without C. ","higher vocational","478","0.87540567580014","0.847954275442962","0.902857076157319"
"Public health insurance","2005","(Married) couple without C. ","higher education","1062","0.732660082829114","0.711305588647922","0.754014577010307"
"Public health insurance","2005","Single parent ","in school","87","0.883030851308176","0.820661445250594","0.945400257365757"
"Public health insurance","2005","Single parent ","inadequately","19","","",""
"Public health insurance","2005","Single parent ","general elemantary","205","0.994025718508861","0.983527766826409","1.00452367019131"
"Public health insurance","2005","Single parent ","middle vocational","498","0.946760903540921","0.927629107123436","0.965892699958405"
"Public health insurance","2005","Single parent ","vocational + Abi","40","0.996268654308588","0.977605839829124","1.01493146878805"
"Public health insurance","2005","Single parent ","higher vocational","45","0.851407215050267","0.753789075311762","0.949025354788772"
"Public health insurance","2005","Single parent ","higher education","87","0.827157173768521","0.758349195697122","0.89596515183992"
"Public health insurance","2005","Couple + C. LE 16 ","in school","2","","",""
"Public health insurance","2005","Couple + C. LE 16 ","inadequately","34","0.862097180286887","0.747867554431289","0.976326806142486"
"Public health insurance","2005","Couple + C. LE 16 ","general elemantary","268","0.986784235635839","0.973187937149703","1.00038053412197"
"Public health insurance","2005","Couple + C. LE 16 ","middle vocational","1647","0.911677723819067","0.898630250259788","0.924725197378346"
"Public health insurance","2005","Couple + C. LE 16 ","vocational + Abi","287","0.944434955929296","0.919097084676241","0.96977282718235"
"Public health insurance","2005","Couple + C. LE 16 ","higher vocational","340","0.836767388459572","0.800906268643164","0.872628508275981"
"Public health insurance","2005","Couple + C. LE 16 ","higher education","512","0.646481662019452","0.613919217464727","0.679044106574176"
"Public health insurance","2005","Couple + C. GT 16 ","in school","205","0.860364323435389","0.818789362120419","0.901939284750359"
"Public health insurance","2005","Couple + C. GT 16 ","inadequately","47","0.973424001333766","0.928389446635597","1.01845855603194"
"Public health insurance","2005","Couple + C. GT 16 ","general elemantary","411","0.987645350831599","0.97709364284919","0.998197058814007"
"Public health insurance","2005","Couple + C. GT 16 ","middle vocational","1606","0.928808158789667","0.916801469768346","0.940814847810989"
"Public health insurance","2005","Couple + C. GT 16 ","vocational + Abi","155","0.882136751377847","0.833948515319061","0.930324987436633"
"Public health insurance","2005","Couple + C. GT 16 ","higher vocational","173","0.89704612794064","0.855546594778399","0.938545661102881"
"Public health insurance","2005","Couple + C. GT 16 ","higher education","391","0.685088546283959","0.648556847112095","0.721620245455824"
"Public health insurance","2005","Couple + C. LE and GT 16","in school","198","0.860620581564799","0.817773976319414","0.903467186810183"
"Public health insurance","2005","Couple + C. LE and GT 16","inadequately","29","","",""
"Public health insurance","2005","Couple + C. LE and GT 16","general elemantary","235","0.987322908053644","0.973198215720091","1.0014476003872"
"Public health insurance","2005","Couple + C. LE and GT 16","middle vocational","591","0.911380136416687","0.889549172352252","0.933211100481122"
"Public health insurance","2005","Couple + C. LE and GT 16","vocational + Abi","50","0.920349759354963","0.84943705057842","0.991262468131505"
"Public health insurance","2005","Couple + C. LE and GT 16","higher vocational","85","0.822869569901451","0.749140022429367","0.896599117373535"
"Public health insurance","2005","Couple + C. LE and GT 16","higher education","198","0.769781151226988","0.72116216236776","0.818400140086216"
"Private health insurance","2005","1-pers.-HH","in school","","","",""
"Private health insurance","2005","1-pers.-HH","inadequately","1","","",""
"Private health insurance","2005","1-pers.-HH","general elemantary","7","","",""
"Private health insurance","2005","1-pers.-HH","middle vocational","119","0.0811963172681072","0.0674470985721075","0.0949455359641069"
"Private health insurance","2005","1-pers.-HH","vocational + Abi","19","","",""
"Private health insurance","2005","1-pers.-HH","higher vocational","24","","",""
"Private health insurance","2005","1-pers.-HH","higher education","195","0.311222677583596","0.272599002991689","0.349846352175502"
"Private health insurance","2005","(Married) couple without C. ","in school","","","",""
"Private health insurance","2005","(Married) couple without C. ","inadequately","","","",""
"Private health insurance","2005","(Married) couple without C. ","general elemantary","26","","",""
"Private health insurance","2005","(Married) couple without C. ","middle vocational","332","0.0790465134921107","0.0702934139659167","0.0877996130183047"
"Private health insurance","2005","(Married) couple without C. ","vocational + Abi","47","0.109417991319152","0.0766205626170296","0.142215420021275"
"Private health insurance","2005","(Married) couple without C. ","higher vocational","78","0.12459432419986","0.097142923842681","0.152045724557038"
"Private health insurance","2005","(Married) couple without C. ","higher education","588","0.267339917170886","0.245985422989693","0.288694411352078"
"Private health insurance","2005","Single parent ","in school","15","","",""
"Private health insurance","2005","Single parent ","inadequately","","","",""
"Private health insurance","2005","Single parent ","general elemantary","2","","",""
"Private health insurance","2005","Single parent ","middle vocational","31","0.0532390964590792","0.0341073000415947","0.0723708928765636"
"Private health insurance","2005","Single parent ","vocational + Abi","1","","",""
"Private health insurance","2005","Single parent ","higher vocational","6","","",""
"Private health insurance","2005","Single parent ","higher education","29","","",""
"Private health insurance","2005","Couple + C. LE 16 ","in school","","","",""
"Private health insurance","2005","Couple + C. LE 16 ","inadequately","1","","",""
"Private health insurance","2005","Couple + C. LE 16 ","general elemantary","3","","",""
"Private health insurance","2005","Couple + C. LE 16 ","middle vocational","170","0.0883222761809329","0.0752748026216542","0.101369749740212"
"Private health insurance","2005","Couple + C. LE 16 ","vocational + Abi","27","","",""
"Private health insurance","2005","Couple + C. LE 16 ","higher vocational","68","0.163232611540428","0.127371491724019","0.199093731356836"
"Private health insurance","2005","Couple + C. LE 16 ","higher education","316","0.353518337980548","0.320955893425824","0.386080782535273"
"Private health insurance","2005","Couple + C. GT 16 ","in school","62","0.139635676564611","0.0980607152496406","0.181210637879581"
