"ple0097","year","e11103","regtyp","n","percent","lower_confidence","upper_confidence"
"Public health insurance","2017","Not Working","Urban Area","4764","0.870096744908963","0.861229398421051","0.878964091396875"
"Public health insurance","2017","Not Working","Rural Area","2792","0.905635085724177","0.895334312386083","0.915935859062272"
"Private health insurance","2017","Full Time","Urban Area","1068","0.159287381109448","0.150494042474386","0.168080719744509"
"Private health insurance","2017","Full Time","Rural Area","449","0.124167219595392","0.113588498381278","0.134745940809507"
"Private health insurance","2017","Part Time","Urban Area","460","0.0868225337226319","0.0790596283346012","0.0945854391106626"
"Private health insurance","2017","Part Time","Rural Area","190","0.0730111180964167","0.0630208765339274","0.0830013596589061"
"Private health insurance","2017","Not Working","Urban Area","758","0.129903255091037","0.121035908603125","0.138770601578949"
"Private health insurance","2017","Not Working","Rural Area","302","0.0943649142758229","0.0840641409377284","0.104665687613917"
"Neither","2017","Full Time","Urban Area","","","",""
"Neither","2017","Full Time","Rural Area","","","",""
"Neither","2017","Part Time","Urban Area","","","",""
"Neither","2017","Part Time","Rural Area","","","",""
"Neither","2017","Not Working","Urban Area","","","",""
"Neither","2017","Not Working","Rural Area","","","",""
"Public health insurance","2018","Full Time","Urban Area","5433","0.849606974450892","0.840849457498693","0.858364491403091"
"Public health insurance","2018","Full Time","Rural Area","3103","0.879941641150825","0.869202696750182","0.890680585551468"
"Public health insurance","2018","Part Time","Urban Area","4506","0.912310823955922","0.904421914770375","0.920199733141468"
"Public health insurance","2018","Part Time","Rural Area","2433","0.927440642141826","0.917480841113218","0.937400443170433"
"Public health insurance","2018","Not Working","Urban Area","4651","0.867314340188361","0.858247032974332","0.87638164740239"
"Public health insurance","2018","Not Working","Rural Area","2631","0.898728808143056","0.887776993028788","0.909680623257324"
"Private health insurance","2018","Full Time","Urban Area","967","0.150393025549108","0.141635508596909","0.159150542501307"
"Private health insurance","2018","Full Time","Rural Area","416","0.120058358849175","0.109319414448532","0.130797303249818"
"Private health insurance","2018","Part Time","Urban Area","432","0.0876891760440784","0.0798002668585323","0.0955780852296246"
"Private health insurance","2018","Part Time","Rural Area","173","0.0725593578581742","0.0625995568295667","0.0825191588867816"
"Private health insurance","2018","Not Working","Urban Area","726","0.132685659811639","0.12361835259761","0.141752967025668"
"Private health insurance","2018","Not Working","Rural Area","284","0.101271191856944","0.0903193767426755","0.112223006971212"
"Neither","2018","Full Time","Urban Area","","","",""
"Neither","2018","Full Time","Rural Area","","","",""
"Neither","2018","Part Time","Urban Area","","","",""
"Neither","2018","Part Time","Rural Area","","","",""
"Neither","2018","Not Working","Urban Area","","","",""
"Neither","2018","Not Working","Rural Area","","","",""
"Public health insurance","2019","Full Time","Urban Area","4883","0.847571945534327","0.838667305764839","0.856476585303814"
"Public health insurance","2019","Full Time","Rural Area","3004","0.884945350007656","0.874552273072123","0.895338426943189"
"Public health insurance","2019","Part Time","Urban Area","3935","0.919448437191848","0.911410860854034","0.927486013529663"
"Public health insurance","2019","Part Time","Rural Area","2180","0.913347069013898","0.902049454275972","0.924644683751823"
"Public health insurance","2019","Not Working","Urban Area","3994","0.857023444276542","0.847097912481221","0.866948976071862"
"Public health insurance","2019","Not Working","Rural Area","2536","0.89356728624485","0.882255108174621","0.904879464315079"
"Private health insurance","2019","Full Time","Urban Area","1376","0.152428054465673","0.143523414696186","0.161332694235161"
"Private health insurance","2019","Full Time","Rural Area","617","0.115054649992344","0.104661573056811","0.125447726927878"
"Private health insurance","2019","Part Time","Urban Area","469","0.0805515628081519","0.0725139864703372","0.0885891391459665"
"Private health insurance","2019","Part Time","Rural Area","202","0.0866529309861022","0.0753553162481766","0.0979505457240277"
"Private health insurance","2019","Not Working","Urban Area","784","0.142976555723458","0.133051023928138","0.152902087518778"
"Private health insurance","2019","Not Working","Rural Area","319","0.10643271375515","0.0951205356849208","0.117744891825379"
"Neither","2019","Full Time","Urban Area","","","",""
"Neither","2019","Full Time","Rural Area","","","",""
"Neither","2019","Part Time","Urban Area","","","",""
"Neither","2019","Part Time","Rural Area","","","",""
"Neither","2019","Not Working","Urban Area","","","",""
"Neither","2019","Not Working","Rural Area","","","",""
